"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0.0015,9.98536,0.015,0,0
0.003,9.97142,0.03,0,0
0.0045,9.95818,0.0449998,-4.93085E-35,0
0.006,9.94564,0.0599996,-1.02473E-34,0
0.0075,9.9338,0.0749991,-9.86126E-35,0
0.009,9.92264,0.0899985,-2.28889E-38,0
0.0105,9.91217,0.104997,-5.09467E-35,0
0.012,9.90236,0.119996,-5.09272E-35,0
0.0135,9.89321,0.134994,1.40539E-36,0
0.015,9.88471,0.149992,-2.42325E-35,0
0.0165,9.87683,0.164989,-2.42041E-35,0
0.018,9.86957,0.179986,-2.4204E-35,0
0.0195,9.86291,0.194982,-2.4204E-35,0
0.021,9.85682,0.209978,-2.4204E-35,0
0.0225,9.8513,0.224972,-2.4204E-35,0
0.024,9.84631,0.239966,-7.36081E-35,0
0.0255,9.84184,0.25496,-7.20543E-35,0
0.027,9.83786,0.269952,-7.20545E-35,0
0.0285,9.83435,0.284943,-7.20545E-35,0
0.03,9.83128,0.299933,-7.20545E-35,0
0.0315,9.82863,0.314923,-7.20545E-35,0
0.033,9.82637,0.329911,-7.20545E-35,0
0.0345,9.82447,0.344898,-7.20545E-35,0
0.036,9.8229,0.359884,-7.20545E-35,0
0.0375,9.82163,0.374868,-7.20545E-35,0
0.039,9.82064,0.389851,-7.20545E-35,0
0.0405,9.81988,0.404833,-7.20545E-35,0
0.042,9.81934,0.419814,-7.20545E-35,0
0.0435,9.81897,0.434793,-7.20545E-35,0
0.045,9.81875,0.44977,-7.20545E-35,0
0.0465,9.81864,0.464746,-7.20545E-35,0
0.048,9.81861,0.47972,-7.20545E-35,0
0.0495,9.81862,0.494693,-7.20545E-35,0
0.051,9.81865,0.509664,-7.20545E-35,0
0.0525,9.81866,0.524633,-7.20545E-35,0
0.054,9.81861,0.5396,-7.20545E-35,0
0.0555,9.81847,0.554565,-7.20545E-35,0
0.057,9.81822,0.569529,-7.20545E-35,0
0.0585,9.81782,0.58449,-7.20545E-35,0
0.06,9.81723,0.59945,-7.20545E-35,0
0.0615,9.81642,0.614407,-7.20545E-35,0
0.063,9.81537,0.629362,-7.20545E-35,0
0.0645,9.81404,0.644315,-7.20545E-35,0
0.066,9.8124,0.659265,-7.20545E-35,0
0.0675,9.81042,0.674213,-7.20545E-35,0
0.069,9.80807,0.689159,-7.20545E-35,0
0.0705,9.80533,0.704103,-7.20545E-35,0
0.072,9.80217,0.719044,-7.20545E-35,0
0.0735,9.79856,0.733982,-7.20545E-35,0
0.075,9.79447,0.748918,-9.56225E-35,0
0.0765,9.78989,0.763851,-1.2124E-34,0
0.078,9.78479,0.778782,-1.21204E-34,0
0.0795,9.77915,0.79371,-1.21204E-34,0
0.081,9.77295,0.808635,-9.59507E-35,0
0.0825,9.76616,0.823557,-9.67022E-35,0
0.084,9.75877,0.838476,-9.67063E-35,0
0.0855,9.75077,0.853392,-7.128E-35,0
0.087,9.74214,0.868306,-7.22059E-35,0
0.0885,9.73286,0.883216,-7.22085E-35,0
0.09,9.72292,0.898123,-7.22085E-35,0
0.0915,9.71232,0.913027,-7.22085E-35,0
0.093,9.70103,0.927927,-7.22085E-35,0
0.0945,9.68906,0.942825,-7.22085E-35,0
0.096,9.67639,0.957719,1.23518E-34,0
0.0975,9.66303,0.97261,7.43313E-35,0
0.099,9.64897,0.987497,1.72796E-34,0
0.1005,9.6342,1.00238,2.21257E-34,0
0.102,9.61873,1.01726,2.68297E-34,0
0.1035,9.60256,1.03214,3.18416E-34,0
0.105,9.58569,1.04701,3.18936E-34,0
0.1065,9.56813,1.06188,3.18936E-34,0
0.108,9.54988,1.07675,3.18936E-34,0
0.1095,9.53094,1.09161,3.18936E-34,0
0.111,9.51134,1.10647,3.18936E-34,0
0.1125,9.49107,1.12132,3.18936E-34,0
0.114,9.47016,1.13617,3.18936E-34,0
0.1155,9.44861,1.15102,3.18936E-34,0
0.117,9.42644,1.16586,3.18936E-34,0
0.1185,9.40366,1.1807,3.18936E-34,0
0.12,9.3803,1.19553,3.18936E-34,0
0.1215,9.35637,1.21036,3.18936E-34,0
0.123,9.3319,1.22518,3.18936E-34,0
0.1245,9.3069,1.24,3.18936E-34,0
0.126,9.28139,1.25482,3.18936E-34,0
0.1275,9.25541,1.26963,3.18936E-34,0
0.129,9.22897,1.28444,3.18936E-34,0
0.1305,9.2021,1.29924,3.18936E-34,0
0.132,9.17483,1.31404,3.18936E-34,0
0.1335,9.14719,1.32884,3.18936E-34,0
0.135,9.1192,1.34362,3.18936E-34,0
0.1365,9.09089,1.35841,3.18936E-34,0
0.138,9.0623,1.37319,3.18936E-34,0
0.1395,9.03346,1.38796,3.18936E-34,0
0.141,9.00439,1.40273,3.18936E-34,0
0.1425,8.97512,1.4175,3.18936E-34,0
0.144,8.9457,1.43226,3.18936E-34,0
0.1455,8.91615,1.44701,3.18936E-34,0
0.147,8.88651,1.46176,3.18936E-34,0
0.1485,8.8568,1.47651,3.18936E-34,0
0.15,8.82707,1.49124,3.18936E-34,0
0.1515,8.79734,1.50598,3.18936E-34,0
0.153,8.76765,1.52071,3.18936E-34,0
0.1545,8.73803,1.53543,3.18936E-34,0
0.156,8.70852,1.55015,3.18936E-34,0
0.1575,8.67914,1.56486,3.18936E-34,0
0.159,8.64994,1.57957,3.18936E-34,0
0.1605,8.62094,1.59427,3.18936E-34,0
0.162,8.59217,1.60896,3.18936E-34,0
0.1635,8.56367,1.62365,3.18936E-34,0
0.165,8.53547,1.63834,3.18936E-34,0
0.1665,8.50759,1.65302,3.18936E-34,0
0.168,8.48007,1.66769,3.18936E-34,0
0.1695,8.45293,1.68235,3.18936E-34,0
0.171,8.4262,1.69702,3.18936E-34,0
0.1725,8.39992,1.71167,3.18936E-34,0
0.174,8.3741,1.72632,3.18936E-34,0
0.1755,8.34877,1.74096,3.18936E-34,0
0.177,8.32395,1.7556,3.18936E-34,0
0.1785,8.29967,1.77023,3.18936E-34,0
0.18,8.27594,1.78485,3.18936E-34,0
0.1815,8.2528,1.79947,3.18936E-34,0
0.183,8.23025,1.81408,3.18936E-34,0
0.1845,8.20832,1.82868,3.18936E-34,0
0.186,8.18702,1.84328,3.18936E-34,0
0.1875,8.16636,1.85787,3.18936E-34,0
0.189,8.14636,1.87246,3.18936E-34,0
0.1905,8.12704,1.88704,3.18936E-34,0
0.192,8.1084,1.90161,3.18936E-34,0
0.1935,8.09044,1.91617,3.18936E-34,0
0.195,8.07319,1.93073,3.18936E-34,0
0.1965,8.05664,1.94528,3.18936E-34,0
0.198,8.0408,1.95983,3.18936E-34,0
0.1995,8.02568,1.97437,2.71158E-34,0
0.201,8.01126,1.9889,2.71169E-34,0
0.2025,7.99757,2.00342,2.71173E-34,0
0.204,7.98458,2.01794,2.71173E-34,0
0.2055,7.9723,2.03245,1.68336E-34,0
0.207,7.96072,2.04695,1.28861E-34,0
0.2085,7.94984,2.06144,1.28069E-34,0
0.21,7.93965,2.07593,1.28069E-34,0
0.2115,7.93014,2.09041,1.28069E-34,0
0.213,7.9213,2.10488,1.28069E-34,0
0.2145,7.91312,2.11935,1.04287E-34,0
0.216,7.90557,2.13381,1.0574E-34,0
0.2175,7.89865,2.14826,1.0574E-34,0
0.219,7.89235,2.1627,1.0574E-34,0
0.2205,7.88663,2.17713,1.0574E-34,0
0.222,7.88149,2.19156,1.0574E-34,0
0.2235,7.8769,2.20598,1.29412E-34,0
0.225,7.87284,2.22039,1.29467E-34,0
0.2265,7.86929,2.2348,1.29467E-34,0
0.228,7.86622,2.24919,1.53847E-34,0
0.2295,7.86362,2.26358,1.53122E-34,0
0.231,7.86144,2.27796,1.53118E-34,0
0.2325,7.85967,2.29233,1.53118E-34,0
0.234,7.85827,2.30669,1.53118E-34,0
0.2355,7.85723,2.32105,1.53118E-34,0
0.237,7.8565,2.3354,1.53118E-34,0
0.2385,7.85606,2.34974,1.53118E-34,0
0.24,7.85588,2.36407,1.53118E-34,0
0.2415,7.85593,2.37839,1.53118E-34,0
0.243,7.85617,2.3927,1.53118E-34,0
0.2445,7.85658,2.40701,1.53118E-34,0
0.246,7.85711,2.42131,1.53118E-34,0
0.2475,7.85775,2.43559,1.53118E-34,0
0.249,7.85844,2.44987,1.53118E-34,0
0.2505,7.85917,2.46414,1.53118E-34,0
