Time,Noise,Noise_Filt,Noise_Filt_Sat,Sine,Sine_Filt,Sine_Filt_Quantized,
3.87,-0.946222,0.554209,0.5,-1.33136,-0.483334,-0.5,
3.88,-0.946222,0.554209,0.5,-1.34622,-0.502644,-0.5,
3.89,-0.946222,0.554209,0.5,-1.36095,-0.521904,-0.5,
3.9,1.5738,0.723224,0.5,-1.37553,-0.541112,-0.5,
3.91,1.5738,0.723224,0.5,-1.38998,-0.560266,-0.5,
3.92,1.5738,0.723224,0.5,-1.40429,-0.579363,-0.6,
3.93,1.5738,0.723224,0.5,-1.41846,-0.598402,-0.6,
3.94,1.5738,0.723224,0.5,-1.43249,-0.617381,-0.6,
3.95,1.08287,0.822421,0.5,-1.44638,-0.636298,-0.6,
3.96,1.08287,0.822421,0.5,-1.46012,-0.655151,-0.7,
3.97,1.08287,0.822421,0.5,-1.47371,-0.673939,-0.7,
3.98,1.08287,0.822421,0.5,-1.48716,-0.692659,-0.7,
3.99,1.08287,0.822421,0.5,-1.50046,-0.71131,-0.7,
4,1.07093,0.915166,0.5,-1.5136,-0.729889,-0.7,
4.01,1.07093,0.915166,0.5,-1.5266,-0.748396,-0.7,
4.02,1.07093,0.915166,0.5,-1.53945,-0.766827,-0.8,
4.03,1.07093,0.915166,0.5,-1.55214,-0.785181,-0.8,
4.04,1.07093,0.915166,0.5,-1.56467,-0.803457,-0.8,
4.05,0.11083,0.883261,0.5,-1.57705,-0.821653,-0.8,
4.06,0.11083,0.883261,0.5,-1.58927,-0.839766,-0.8,
4.07,0.11083,0.883261,0.5,-1.60133,-0.857795,-0.8,
4.08,0.11083,0.883261,0.5,-1.61324,-0.875738,-0.9,
4.09,0.11083,0.883261,0.5,-1.62498,-0.893593,-0.9,
4.1,-1.91724,0.599443,0.5,-1.63655,-0.911359,-0.9,
4.11,-1.91724,0.599443,0.5,-1.64797,-0.929034,-0.9,
4.12,-1.91724,0.599443,0.5,-1.65922,-0.946616,-0.9,
4.13,-1.91724,0.599443,0.5,-1.6703,-0.964103,-0.9,
4.14,-1.91724,0.599443,0.5,-1.68122,-0.981494,-1,
4.15,0.956067,0.688979,0.5,-1.69197,-0.998786,-1,
4.16,0.956067,0.688979,0.5,-1.70255,-1.01598,-1,
4.17,0.956067,0.688979,0.5,-1.71296,-1.03307,-1,
4.18,0.956067,0.688979,0.5,-1.72319,-1.05006,-1.1,
4.19,0.956067,0.688979,0.5,-1.73326,-1.06694,-1.1,
4.2,0.3254,0.695205,0.5,-1.74315,-1.08371,-1.1,
4.21,0.3254,0.695205,0.5,-1.75287,-1.10038,-1.1,
4.22,0.3254,0.695205,0.5,-1.76241,-1.11694,-1.1,
4.23,0.3254,0.695205,0.5,-1.77178,-1.13338,-1.1,
4.24,0.3254,0.695205,0.5,-1.78097,-1.14972,-1.1,
4.25,-1.9892,0.411795,0.411795,-1.78998,-1.16593,-1.1,
4.26,-1.9892,0.411795,0.411795,-1.79881,-1.18203,-1.2,
4.27,-1.9892,0.411795,0.411795,-1.80746,-1.19802,-1.2,
4.28,-1.9892,0.411795,0.411795,-1.81593,-1.21388,-1.2,
4.29,-1.9892,0.411795,0.411795,-1.82422,-1.22962,-1.2,
4.3,3.98139,0.888879,0.5,-1.83233,-1.24524,-1.2,
4.31,3.98139,0.888879,0.5,-1.84026,-1.26073,-1.2,
4.32,3.98139,0.888879,0.5,-1.848,-1.2761,-1.3,
4.33,3.98139,0.888879,0.5,-1.85555,-1.29134,-1.3,
4.34,3.98139,0.888879,0.5,-1.86292,-1.30645,-1.3,
4.35,2.24099,1.12456,0.5,-1.87011,-1.32143,-1.3,
4.36,2.24099,1.12456,0.5,-1.8771,-1.33627,-1.3,
4.37,2.24099,1.12456,0.5,-1.88391,-1.35099,-1.3,
4.38,2.24099,1.12456,0.5,-1.89053,-1.36557,-1.4,
4.39,2.24099,1.12456,0.5,-1.89696,-1.38001,-1.4,
4.4,0.0807675,1.07843,0.5,-1.9032,-1.39431,-1.4,
4.41,0.0807675,1.07843,0.5,-1.90926,-1.40848,-1.4,
4.42,0.0807675,1.07843,0.5,-1.91512,-1.4225,-1.4,
4.43,0.0807675,1.07843,0.5,-1.92078,-1.43639,-1.4,
4.44,0.0807675,1.07843,0.5,-1.92626,-1.45012,-1.5,
4.45,-1.59183,0.825526,0.5,-1.93155,-1.46372,-1.5,
4.46,-1.59183,0.825526,0.5,-1.93664,-1.47716,-1.5,
4.47,-1.59183,0.825526,0.5,-1.94153,-1.49046,-1.5,
4.48,-1.59183,0.825526,0.5,-1.94624,-1.50361,-1.5,
4.49,-1.59183,0.825526,0.5,-1.95075,-1.51661,-1.5,
4.5,-0.850292,0.677963,0.5,-1.95506,-1.52946,-1.5,
4.51,-0.850292,0.677963,0.5,-1.95918,-1.54216,-1.5,
4.52,-0.850292,0.677963,0.5,-1.9631,-1.5547,-1.6,
4.53,-0.850292,0.677963,0.5,-1.96683,-1.56708,-1.6,
4.54,-0.850292,0.677963,0.5,-1.97036,-1.57931,-1.6,
4.55,-0.406139,0.593298,0.5,-1.97369,-1.59138,-1.6,
4.56,-0.406139,0.593298,0.5,-1.97682,-1.60329,-1.6,
4.57,-0.406139,0.593298,0.5,-1.97976,-1.61505,-1.6,
4.58,-0.406139,0.593298,0.5,-1.9825,-1.62664,-1.6,
4.59,-0.406139,0.593298,0.5,-1.98504,-1.63806,-1.6,
4.6,0.014619,0.56546,0.5,-1.98738,-1.64933,-1.6,
4.61,0.014619,0.56546,0.5,-1.98953,-1.66043,-1.6,
4.62,0.014619,0.56546,0.5,-1.99147,-1.67136,-1.7,
4.63,0.014619,0.56546,0.5,-1.99322,-1.68212,-1.7,
4.64,0.014619,0.56546,0.5,-1.99476,-1.69272,-1.7,
4.65,-1.18361,0.389236,0.389236,-1.99611,-1.70315,-1.7,
4.66,-1.18361,0.389236,0.389236,-1.99726,-1.71341,-1.7,
4.67,-1.18361,0.389236,0.389236,-1.9982,-1.72349,-1.7,
4.68,-1.18361,0.389236,0.389236,-1.99895,-1.73341,-1.7,
4.69,-1.18361,0.389236,0.389236,-1.9995,-1.74315,-1.7,
4.7,-1.2272,0.216374,0.216374,-1.99985,-1.75272,-1.8,
4.71,-1.2272,0.216374,0.216374,-1.99999,-1.76211,-1.8,
4.72,-1.2272,0.216374,0.216374,-1.99994,-1.77132,-1.8,
4.73,-1.2272,0.216374,0.216374,-1.99969,-1.78036,-1.8,
4.74,-1.2272,0.216374,0.216374,-1.99924,-1.78922,-1.8,
4.75,-0.68961,0.119354,0.119354,-1.99859,-1.7979,-1.8,
4.76,-0.68961,0.119354,0.119354,-1.99773,-1.8064,-1.8,
4.77,-0.68961,0.119354,0.119354,-1.99668,-1.81472,-1.8,
4.78,-0.68961,0.119354,0.119354,-1.99543,-1.82286,-1.8,
4.79,-0.68961,0.119354,0.119354,-1.99398,-1.83082,-1.8,
4.8,-1.24012,-0.0416291,-0.0416291,-1.99233,-1.83859,-1.8,
4.81,-1.24012,-0.0416291,-0.0416291,-1.99048,-1.84618,-1.8,
4.82,-1.24012,-0.0416291,-0.0416291,-1.98843,-1.85359,-1.9,
4.83,-1.24012,-0.0416291,-0.0416291,-1.98618,-1.86081,-1.9,
4.84,-1.24012,-0.0416291,-0.0416291,-1.98374,-1.86784,-1.9,
4.85,1.67683,0.170056,0.170056,-1.98109,-1.87469,-1.9,
4.86,1.67683,0.170056,0.170056,-1.97825,-1.88135,-1.9,
4.87,1.67683,0.170056,0.170056,-1.97521,-1.88782,-1.9,
4.88,1.67683,0.170056,0.170056,-1.97197,-1.89411,-1.9,
4.89,1.67683,0.170056,0.170056,-1.96854,-1.9002,-1.9,
4.9,-1.25553,0.00461123,0.00461123,-1.96491,-1.90611,-1.9,
4.91,-1.25553,0.00461123,0.00461123,-1.96108,-1.91182,-1.9,
4.92,-1.25553,0.00461123,0.00461123,-1.95705,-1.91734,-1.9,
4.93,-1.25553,0.00461123,0.00461123,-1.95283,-1.92267,-1.9,
4.94,-1.25553,0.00461123,0.00461123,-1.94842,-1.92781,-1.9,
4.95,0.91782,0.119108,0.119108,-1.94381,-1.93275,-1.9,
4.96,0.91782,0.119108,0.119108,-1.939,-1.93751,-1.9,
4.97,0.91782,0.119108,0.119108,-1.934,-1.94207,-1.9,
4.98,0.91782,0.119108,0.119108,-1.92881,-1.94643,-1.9,
4.99,0.91782,0.119108,0.119108,-1.92343,-1.9506,-1.9,
5,3.07968,0.498113,0.498113,-1.91785,-1.95457,-2,
5.01,3.07968,0.498113,0.498113,-1.91208,-1.95835,-2,
5.02,3.07968,0.498113,0.498113,-1.90612,-1.96194,-2,
5.03,3.07968,0.498113,0.498113,-1.89997,-1.96532,-2,
5.04,3.07968,0.498113,0.498113,-1.89363,-1.96851,-2,
5.05,-1.30767,0.309749,0.309749,-1.8871,-1.97151,-2,
5.06,-1.30767,0.309749,0.309749,-1.88038,-1.9743,-2,
5.07,-1.30767,0.309749,0.309749,-1.87347,-1.9769,-2,
5.08,-1.30767,0.309749,0.309749,-1.86638,-1.97931,-2,
5.09,-1.30767,0.309749,0.309749,-1.8591,-1.98151,-2,
5.1,0.742547,0.38708,0.38708,-1.85163,-1.98351,-2,
5.11,0.742547,0.38708,0.38708,-1.84398,-1.98532,-2,
5.12,0.742547,0.38708,0.38708,-1.83614,-1.98693,-2,
5.13,0.742547,0.38708,0.38708,-1.82812,-1.98834,-2,
5.14,0.742547,0.38708,0.38708,-1.81992,-1.98955,-2,
5.15,-0.840303,0.262688,0.262688,-1.81153,-1.99056,-2,
5.16,-0.840303,0.262688,0.262688,-1.80297,-1.99138,-2,
5.17,-0.840303,0.262688,0.262688,-1.79422,-1.99199,-2,
5.18,-0.840303,0.262688,0.262688,-1.7853,-1.99241,-2,
5.19,-0.840303,0.262688,0.262688,-1.77619,-1.99262,-2,
5.2,-0.310043,0.210798,0.210798,-1.76691,-1.99264,-2,
5.21,-0.310043,0.210798,0.210798,-1.75745,-1.99246,-2,
5.22,-0.310043,0.210798,0.210798,-1.74782,-1.99207,-2,
5.23,-0.310043,0.210798,0.210798,-1.73801,-1.99149,-2,
5.24,-0.310043,0.210798,0.210798,-1.72802,-1.99071,-2,
5.25,-1.91115,-0.0386355,-0.0386355,-1.71787,-1.98973,-2,
5.26,-1.91115,-0.0386355,-0.0386355,-1.70754,-1.98856,-2,
5.27,-1.91115,-0.0386355,-0.0386355,-1.69704,-1.98718,-2,
5.28,-1.91115,-0.0386355,-0.0386355,-1.68638,-1.9856,-2,
5.29,-1.91115,-0.0386355,-0.0386355,-1.67554,-1.98383,-2,
5.3,2.51578,0.277768,0.277768,-1.66453,-1.98186,-2,
5.31,2.51578,0.277768,0.277768,-1.65336,-1.97968,-2,
5.32,2.51578,0.277768,0.277768,-1.64203,-1.97732,-2,
5.33,2.51578,0.277768,0.277768,-1.63053,-1.97475,-2,
5.34,2.51578,0.277768,0.277768,-1.61887,-1.97198,-2,
5.35,0.165501,0.284568,0.284568,-1.60704,-1.96902,-2,
5.36,0.165501,0.284568,0.284568,-1.59505,-1.96587,-2,
5.37,0.165501,0.284568,0.284568,-1.58291,-1.96251,-2,
5.38,0.165501,0.284568,0.284568,-1.57061,-1.95896,-2,
5.39,0.165501,0.284568,0.284568,-1.55815,-1.95521,-2,
5.4,-0.151596,0.25139,0.25139,-1.54553,-1.95127,-2,
5.41,-0.151596,0.25139,0.25139,-1.53276,-1.94713,-2,
5.42,-0.151596,0.25139,0.25139,-1.51983,-1.9428,-1.9,
5.43,-0.151596,0.25139,0.25139,-1.50676,-1.93827,-1.9,
5.44,-0.151596,0.25139,0.25139,-1.49353,-1.93355,-1.9,
5.45,0.0433192,0.244235,0.244235,-1.48015,-1.92864,-1.9,
5.46,0.0433192,0.244235,0.244235,-1.46663,-1.92353,-1.9,
5.47,0.0433192,0.244235,0.244235,-1.45296,-1.91824,-1.9,
5.48,0.0433192,0.244235,0.244235,-1.43914,-1.91274,-1.9,
5.49,0.0433192,0.244235,0.244235,-1.42518,-1.90706,-1.9,
5.5,-0.180856,0.209416,0.209416,-1.41108,-1.90119,-1.9,
5.51,-0.180856,0.209416,0.209416,-1.39684,-1.89513,-1.9,
5.52,-0.180856,0.209416,0.209416,-1.38245,-1.88888,-1.9,
5.53,-0.180856,0.209416,0.209416,-1.36793,-1.88243,-1.9,
5.54,-0.180856,0.209416,0.209416,-1.35327,-1.8758,-1.9,
5.55,-1.45957,0.0164989,0.0164989,-1.33848,-1.86899,-1.9,
5.56,-1.45957,0.0164989,0.0164989,-1.32355,-1.86198,-1.9,
5.57,-1.45957,0.0164989,0.0164989,-1.30849,-1.85479,-1.9,
5.58,-1.45957,0.0164989,0.0164989,-1.2933,-1.84742,-1.8,
5.59,-1.45957,0.0164989,0.0164989,-1.27798,-1.83986,-1.8,
5.6,-0.135391,-0.00124998,-0.00124998,-1.26253,-1.83211,-1.8,
5.61,-0.135391,-0.00124998,-0.00124998,-1.24696,-1.82419,-1.8,
5.62,-0.135391,-0.00124998,-0.00124998,-1.23126,-1.81608,-1.8,
5.63,-0.135391,-0.00124998,-0.00124998,-1.21544,-1.80779,-1.8,
5.64,-0.135391,-0.00124998,-0.00124998,-1.19949,-1.79931,-1.8,
5.65,1.52338,0.189235,0.189235,-1.18343,-1.79066,-1.8,
5.66,1.52338,0.189235,0.189235,-1.16725,-1.78183,-1.8,
5.67,1.52338,0.189235,0.189235,-1.15095,-1.77282,-1.8,
5.68,1.52338,0.189235,0.189235,-1.13454,-1.76363,-1.8,
5.69,1.52338,0.189235,0.189235,-1.11801,-1.75427,-1.8,
5.7,3.04908,0.560909,0.5,-1.10137,-1.74473,-1.7,
5.71,3.04908,0.560909,0.5,-1.08462,-1.73502,-1.7,
5.72,3.04908,0.560909,0.5,-1.06776,-1.72513,-1.7,
5.73,3.04908,0.560909,0.5,-1.0508,-1.71507,-1.7,
5.74,3.04908,0.560909,0.5,-1.03373,-1.70484,-1.7,
5.75,0.130283,0.549149,0.5,-1.01656,-1.69444,-1.7,
5.76,0.130283,0.549149,0.5,-0.999284,-1.68387,-1.7,
5.77,0.130283,0.549149,0.5,-0.981909,-1.67313,-1.7,
5.78,0.130283,0.549149,0.5,-0.964437,-1.66223,-1.7,
5.79,0.130283,0.549149,0.5,-0.946868,-1.65116,-1.7,
5.8,-3.38873,0.0981001,0.0981001,-0.929204,-1.63992,-1.6,
5.81,-3.38873,0.0981001,0.0981001,-0.911448,-1.62852,-1.6,
5.82,-3.38873,0.0981001,0.0981001,-0.8936,-1.61695,-1.6,
5.83,-3.38873,0.0981001,0.0981001,-0.875663,-1.60523,-1.6,
5.84,-3.38873,0.0981001,0.0981001,-0.857638,-1.59334,-1.6,
5.85,2.05098,0.349567,0.349567,-0.839528,-1.5813,-1.6,
5.86,2.05098,0.349567,0.349567,-0.821334,-1.56909,-1.6,
5.87,2.05098,0.349567,0.349567,-0.803057,-1.55673,-1.6,
5.88,2.05098,0.349567,0.349567,-0.7847,-1.54421,-1.5,
5.89,2.05098,0.349567,0.349567,-0.766265,-1.53154,-1.5,
5.9,-0.147237,0.313684,0.313684,-0.747753,-1.51872,-1.5,
5.91,-0.147237,0.313684,0.313684,-0.729167,-1.50574,-1.5,
5.92,-0.147237,0.313684,0.313684,-0.710507,-1.49262,-1.5,
5.93,-0.147237,0.313684,0.313684,-0.691777,-1.47934,-1.5,
5.94,-0.147237,0.313684,0.313684,-0.672977,-1.46592,-1.5,
5.95,1.94839,0.541549,0.5,-0.65411,-1.45235,-1.5,
5.96,1.94839,0.541549,0.5,-0.635177,-1.43863,-1.4,
5.97,1.94839,0.541549,0.5,-0.616181,-1.42477,-1.4,
5.98,1.94839,0.541549,0.5,-0.597123,-1.41077,-1.4,
5.99,1.94839,0.541549,0.5,-0.578006,-1.39663,-1.4,
6,1.38888,0.688081,0.5,-0.558831,-1.38235,-1.4,
6.01,1.38888,0.688081,0.5,-0.5396,-1.36792,-1.4,
6.02,1.38888,0.688081,0.5,-0.520315,-1.35337,-1.4,
6.03,1.38888,0.688081,0.5,-0.500978,-1.33867,-1.4,
6.04,1.38888,0.688081,0.5,-0.481591,-1.32385,-1.3,
6.05,-0.159044,0.633797,0.5,-0.462156,-1.30889,-1.3,
6.06,-0.159044,0.633797,0.5,-0.442674,-1.2938,-1.3,
6.07,-0.159044,0.633797,0.5,-0.423148,-1.27858,-1.3,
6.08,-0.159044,0.633797,0.5,-0.40358,-1.26323,-1.3,
6.09,-0.159044,0.633797,0.5,-0.383972,-1.24776,-1.3,
6.1,-1.13581,0.46013,0.46013,-0.364325,-1.23216,-1.2,
6.11,-1.13581,0.46013,0.46013,-0.344642,-1.21644,-1.2,
6.12,-1.13581,0.46013,0.46013,-0.324924,-1.20059,-1.2,
6.13,-1.13581,0.46013,0.46013,-0.305174,-1.18463,-1.2,
6.14,-1.13581,0.46013,0.46013,-0.285393,-1.16855,-1.2,
6.15,1.98669,0.68546,0.5,-0.265584,-1.15235,-1.2,
6.16,1.98669,0.68546,0.5,-0.245748,-1.13604,-1.1,
6.17,1.98669,0.68546,0.5,-0.225888,-1.11961,-1.1,
6.18,1.98669,0.68546,0.5,-0.206005,-1.10307,-1.1,
6.19,1.98669,0.68546,0.5,-0.186101,-1.08642,-1.1,
6.2,-1.11777,0.511466,0.5,-0.166179,-1.06966,-1.1,
6.21,-1.11777,0.511466,0.5,-0.14624,-1.0528,-1.1,
6.22,-1.11777,0.511466,0.5,-0.126287,-1.03583,-1,
6.23,-1.11777,0.511466,0.5,-0.10632,-1.01875,-1,
6.24,-1.11777,0.511466,0.5,-0.0863438,-1.00157,-1,
6.25,-0.864798,0.377793,0.377793,-0.0663584,-0.984299,-1,
6.26,-0.864798,0.377793,0.377793,-0.0463665,-0.966924,-1,
6.27,-0.864798,0.377793,0.377793,-0.0263699,-0.949453,-1,
6.28,-0.864798,0.377793,0.377793,-0.0063706,-0.931886,-0.9,
6.29,-0.864798,0.377793,0.377793,0.0136293,-0.914227,-0.9,
6.3,1.43784,0.538633,0.5,0.0336278,-0.896476,-0.9,
6.31,1.43784,0.538633,0.5,0.053623,-0.878635,-0.9,
6.32,1.43784,0.538633,0.5,0.0736128,-0.860707,-0.9,
6.33,1.43784,0.538633,0.5,0.0935952,-0.842692,-0.9,
6.34,1.43784,0.538633,0.5,0.113568,-0.824594,-0.8,
6.35,0.576288,0.583737,0.5,0.13353,-0.806412,-0.8,
6.36,0.576288,0.583737,0.5,0.153478,-0.78815,-0.8,
6.37,0.576288,0.583737,0.5,0.173411,-0.76981,-0.8,
6.38,0.576288,0.583737,0.5,0.193327,-0.751392,-0.8,
6.39,0.576288,0.583737,0.5,0.213223,-0.732899,-0.8,
6.4,-2.21184,0.27807,0.27807,0.233098,-0.714333,-0.7,
6.41,-2.21184,0.27807,0.27807,0.25295,-0.695696,-0.7,
6.42,-2.21184,0.27807,0.27807,0.272777,-0.676988,-0.7,
6.43,-2.21184,0.27807,0.27807,0.292576,-0.658214,-0.7,
6.44,-2.21184,0.27807,0.27807,0.312346,-0.639373,-0.6,
6.45,-0.228396,0.235617,0.235617,0.332084,-0.620468,-0.6,
6.46,-0.228396,0.235617,0.235617,0.35179,-0.601502,-0.6,
6.47,-0.228396,0.235617,0.235617,0.37146,-0.582475,-0.6,
6.48,-0.228396,0.235617,0.235617,0.391093,-0.56339,-0.6,
6.49,-0.228396,0.235617,0.235617,0.410687,-0.544249,-0.6,
6.5,-0.170988,0.202463,0.202463,0.43024,-0.525053,-0.5,
6.51,-0.170988,0.202463,0.202463,0.44975,-0.505804,-0.5,
6.52,-0.170988,0.202463,0.202463,0.469215,-0.486506,-0.5,
6.53,-0.170988,0.202463,0.202463,0.488633,-0.467158,-0.5,
6.54,-0.170988,0.202463,0.202463,0.508002,-0.447764,-0.4,
6.55,-0.167073,0.171455,0.171455,0.52732,-0.428325,-0.4,
6.56,-0.167073,0.171455,0.171455,0.546586,-0.408843,-0.4,
6.57,-0.167073,0.171455,0.171455,0.565797,-0.38932,-0.4,
6.58,-0.167073,0.171455,0.171455,0.584951,-0.369759,-0.4,
6.59,-0.167073,0.171455,0.171455,0.604047,-0.35016,-0.4,
6.6,0.541161,0.230528,0.230528,0.623083,-0.330526,-0.3,
6.61,0.541161,0.230528,0.230528,0.642056,-0.310859,-0.3,
6.62,0.541161,0.230528,0.230528,0.660965,-0.291162,-0.3,
6.63,0.541161,0.230528,0.230528,0.679808,-0.271435,-0.3,
6.64,0.541161,0.230528,0.230528,0.698583,-0.251681,-0.3,
6.65,-1.95229,-0.0250356,-0.0250356,0.717288,-0.231901,-0.3,
6.66,-1.95229,-0.0250356,-0.0250356,0.735921,-0.212099,-0.2,
6.67,-1.95229,-0.0250356,-0.0250356,0.754481,-0.192275,-0.2,
6.68,-1.95229,-0.0250356,-0.0250356,0.772965,-0.172433,-0.2,
6.69,-1.95229,-0.0250356,-0.0250356,0.791372,-0.152572,-0.2,
6.7,-0.581872,-0.0965179,-0.0965179,0.8097,-0.132697,-0.1,
6.71,-0.581872,-0.0965179,-0.0965179,0.827947,-0.112808,-0.1,
6.72,-0.581872,-0.0965179,-0.0965179,0.846111,-0.0929085,-0.1,
6.73,-0.581872,-0.0965179,-0.0965179,0.86419,-0.0729993,-0.1,
6.74,-0.581872,-0.0965179,-0.0965179,0.882183,-0.0530828,-0.1,
6.75,-1.94898,-0.335314,-0.335314,0.900088,-0.033161,-0.1,
6.76,-1.94898,-0.335314,-0.335314,0.917903,-0.0132358,-0,
6.77,-1.94898,-0.335314,-0.335314,0.935626,0.00669063,-0,
6.78,-1.94898,-0.335314,-0.335314,0.953255,0.0266164,0,
6.79,-1.94898,-0.335314,-0.335314,0.97079,0.0465396,0,
6.8,1.09808,-0.181289,-0.181289,0.988227,0.066458,0.1,
6.81,1.09808,-0.181289,-0.181289,1.00556,0.0863699,0.1,
6.82,1.09808,-0.181289,-0.181289,1.0228,0.106273,0.1,
6.83,1.09808,-0.181289,-0.181289,1.03994,0.126166,0.1,
6.84,1.09808,-0.181289,-0.181289,1.05697,0.146046,0.1,
6.85,1.70933,0.0414421,0.0414421,1.0739,0.165911,0.1,
6.86,1.70933,0.0414421,0.0414421,1.09071,0.18576,0.2,
6.87,1.70933,0.0414421,0.0414421,1.10742,0.20559,0.2,
6.88,1.70933,0.0414421,0.0414421,1.12402,0.225399,0.2,
6.89,1.70933,0.0414421,0.0414421,1.14051,0.245187,0.2,
6.9,-0.25945,0.00693878,0.00693878,1.15688,0.264949,0.3,
6.91,-0.25945,0.00693878,0.00693878,1.17314,0.284685,0.3,
6.92,-0.25945,0.00693878,0.00693878,1.18927,0.304393,0.3,
6.93,-0.25945,0.00693878,0.00693878,1.2053,0.32407,0.3,
6.94,-0.25945,0.00693878,0.00693878,1.22119,0.343715,0.3,
6.95,0.543353,0.074511,0.074511,1.23697,0.363325,0.3,
6.96,0.543353,0.074511,0.074511,1.25263,0.382899,0.4,
6.97,0.543353,0.074511,0.074511,1.26815,0.402435,0.4,
6.98,0.543353,0.074511,0.074511,1.28356,0.42193,0.4,
6.99,0.543353,0.074511,0.074511,1.29883,0.441384,0.4,
7,0.994067,0.195044,0.195044,1.31397,0.460793,0.5,
7.01,0.994067,0.195044,0.195044,1.32899,0.480156,0.5,
7.02,0.994067,0.195044,0.195044,1.34386,0.499471,0.5,
7.03,0.994067,0.195044,0.195044,1.35861,0.518736,0.5,
7.04,0.994067,0.195044,0.195044,1.37322,0.53795,0.5,
7.05,0.695676,0.272251,0.272251,1.38769,0.557109,0.5,
7.06,0.695676,0.272251,0.272251,1.40202,0.576213,0.6,
7.07,0.695676,0.272251,0.272251,1.41622,0.595259,0.6,
7.08,0.695676,0.272251,0.272251,1.43027,0.614246,0.6,
7.09,0.695676,0.272251,0.272251,1.44417,0.633171,0.6,
7.1,0.844725,0.364229,0.364229,1.45794,0.652033,0.7,
7.11,0.844725,0.364229,0.364229,1.47156,0.670829,0.7,
7.12,0.844725,0.364229,0.364229,1.48503,0.689559,0.7,
7.13,0.844725,0.364229,0.364229,1.49835,0.70822,0.7,
7.14,0.844725,0.364229,0.364229,1.51152,0.72681,0.7,
7.15,-0.278704,0.31118,0.31118,1.52454,0.745327,0.7,
7.16,-0.278704,0.31118,0.31118,1.53741,0.763769,0.8,
7.17,-0.278704,0.31118,0.31118,1.55013,0.782136,0.8,
7.18,-0.278704,0.31118,0.31118,1.56269,0.800424,0.8,
7.19,-0.278704,0.31118,0.31118,1.57509,0.818632,0.8,
7.2,0.603774,0.371092,0.371092,1.58734,0.836758,0.8,
7.21,0.603774,0.371092,0.371092,1.59942,0.8548,0.8,
7.22,0.603774,0.371092,0.371092,1.61135,0.872757,0.9,
7.23,0.603774,0.371092,0.371092,1.62312,0.890627,0.9,
7.24,0.603774,0.371092,0.371092,1.63472,0.908407,0.9,
7.25,-1.79125,0.128631,0.128631,1.64616,0.926097,0.9,
7.26,-1.79125,0.128631,0.128631,1.65744,0.943694,0.9,
7.27,-1.79125,0.128631,0.128631,1.66855,0.961197,0.9,
7.28,-1.79125,0.128631,0.128631,1.67949,0.978604,1,
7.29,-1.79125,0.128631,0.128631,1.69027,0.995913,1,
7.3,0.711538,0.211142,0.211142,1.70087,1.01312,1,
7.31,0.711538,0.211142,0.211142,1.71131,1.03023,1,
7.32,0.711538,0.211142,0.211142,1.72157,1.04723,1,
7.33,0.711538,0.211142,0.211142,1.73167,1.06413,1,
7.34,0.711538,0.211142,0.211142,1.74159,1.08093,1.1,
7.35,1.74187,0.418318,0.418318,1.75133,1.09761,1.1,
7.36,1.74187,0.418318,0.418318,1.7609,1.11419,1.1,
7.37,1.74187,0.418318,0.418318,1.7703,1.13065,1.1,
7.38,1.74187,0.418318,0.418318,1.77952,1.14701,1.1,
7.39,1.74187,0.418318,0.418318,1.78856,1.16324,1.1,
7.4,-0.249605,0.366202,0.366202,1.79742,1.17936,1.2,
7.41,-0.249605,0.366202,0.366202,1.8061,1.19537,1.2,
7.42,-0.249605,0.366202,0.366202,1.8146,1.21125,1.2,
7.43,-0.249605,0.366202,0.366202,1.82292,1.22701,1.2,
7.44,-0.249605,0.366202,0.366202,1.83105,1.24265,1.2,
7.45,0.014474,0.349701,0.349701,1.83901,1.25816,1.2,
7.46,0.014474,0.349701,0.349701,1.84678,1.27355,1.3,
7.47,0.014474,0.349701,0.349701,1.85436,1.28882,1.3,
7.48,0.014474,0.349701,0.349701,1.86176,1.30395,1.3,
7.49,0.014474,0.349701,0.349701,1.86897,1.31895,1.3,
7.5,2.7558,0.676691,0.5,1.876,1.33382,1.3,
7.51,2.7558,0.676691,0.5,1.88284,1.34856,1.3,
7.52,2.7558,0.676691,0.5,1.88949,1.36316,1.4,
7.53,2.7558,0.676691,0.5,1.89595,1.37763,1.4,
7.54,2.7558,0.676691,0.5,1.90222,1.39195,1.4,
7.55,-0.28069,0.60777,0.5,1.9083,1.40614,1.4,
7.56,-0.28069,0.60777,0.5,1.9142,1.42019,1.4,
7.57,-0.28069,0.60777,0.5,1.91989,1.4341,1.4,
7.58,-0.28069,0.60777,0.5,1.9254,1.44786,1.4,
7.59,-0.28069,0.60777,0.5,1.93072,1.46148,1.4,
7.6,0.254746,0.609225,0.5,1.93584,1.47495,1.5,
7.61,0.254746,0.609225,0.5,1.94077,1.48828,1.5,
7.62,0.254746,0.609225,0.5,1.9455,1.50145,1.5,
7.63,0.254746,0.609225,0.5,1.95004,1.51448,1.5,
7.64,0.254746,0.609225,0.5,1.95439,1.52735,1.5,
7.65,1.0687,0.712351,0.5,1.95854,1.54007,1.5,
7.66,1.0687,0.712351,0.5,1.96249,1.55264,1.6,
7.67,1.0687,0.712351,0.5,1.96625,1.56505,1.6,
7.68,1.0687,0.712351,0.5,1.96981,1.57731,1.6,
