"Time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8[1]","Out8[2]","Out9","Out10","Out11"
6,1,-0.279415,-4,-1,12,12,1,0.1,0,0,1,0,-0.550686,-0.279415,1,-0.464602,-0.0558831,6
6.1,1,-0.182163,-3,-1,12,12,1,0.1,0,0,1,0,-0.279415,-0.182163,1,-0.279415,-0.0364325,6
6.2,1,-0.0830894,-1,-1,12,12,1,0.1,0,0,1,0,-0.279415,-0.0830894,1,-0.279415,-0.0166179,6
6.3,1,0.0168139,0,0,12,12,1,0.1,0,0,1,0,-0.279415,0.0168139,1,-0.0830894,0.00336278,6
6.4,1,0.116549,1,0,12,12,1,0.1,0,0,1,0,0.0168139,0.116549,1,-0.0830894,0.0233098,6
6.5,1,0.21512,2,0,12,12,1,0.1,0,0,1,0,0.0168139,0.21512,1,0.116549,0.043024,6
6.6,1,0.311541,3,0,12,12,1,0.1,0,0,1,0,0.0168139,0.311541,1,0.116549,0.0623083,6
6.7,1,0.40485,4,0,12,12,1,0.1,0,0,1,0,0.311541,0.40485,1,0.311541,0.08097,6
6.8,1,0.494113,5,0,12,12,1,0.1,0,0,1,0,0.311541,0.494113,1,0.311541,0.0988227,6
6.9,1,0.57844,6,0,12,12,1,0.1,0,0,1,0,0.311541,0.57844,1,0.494113,0.115688,6
7,1,0.656987,7,0,12,12,1,0.1,0,0,1,0,0.57844,0.656987,1,0.494113,0.131397,6
7.1,1,0.728969,8,0,12,12,1,0.1,0,0,1,0,0.57844,0.728969,1,0.656987,0.145794,6
7.2,1,0.793668,9,0,12,12,1,0.1,0,0,1,0,0.57844,0.793668,1,0.656987,0.158734,6
7.3,1,0.850437,10,0,12,12,1,0.1,0,0,1,0,0.793668,0.850437,1,0.793668,0.170087,6
7.4,1,0.898708,10,0,12,12,1,0.1,0,0,1,0,0.793668,0.898708,1,0.793668,0.179742,6
7.5,1,0.938,11,0,12,12,1,0.1,0,0,1,0,0.793668,0.938,1,0.898708,0.1876,6
7.6,1,0.96792,11,0,12,12,1,0.1,0,0,1,0,0.938,0.96792,1,0.898708,0.193584,6
7.7,1,0.988168,11,0,12,12,1,0.1,0,0,1,0,0.938,0.988168,1,0.96792,0.197634,6
7.8,1,0.998543,11,0,12,12,1,0.1,0,0,1,0,0.938,0.998543,1,0.96792,0.199709,6
7.9,1,0.998941,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.998941,1,0.998543,0.199788,6
8,1,0.989358,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.989358,1,0.998543,0.197872,6
8.1,1,0.96989,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.96989,1,0.989358,0.193978,6
8.2,1,0.940731,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.940731,1,0.989358,0.188146,6
8.3,1,0.902172,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.902172,1,0.940731,0.180434,6
8.4,1,0.854599,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.854599,1,0.940731,0.17092,6
8.5,1,0.798487,9,0,12,12,1,0.1,0,0,1,0,0.854599,0.798487,1,0.854599,0.159697,6
8.6,1,0.734397,8,0,12,12,1,0.1,0,0,1,0,0.854599,0.734397,1,0.854599,0.146879,6
8.7,1,0.662969,7,0,12,12,1,0.1,0,0,1,0,0.854599,0.662969,1,0.734397,0.132594,6
8.8,1,0.584917,7,0,12,12,1,0.1,0,0,1,0,0.662969,0.584917,1,0.734397,0.116983,6
8.9,1,0.501021,6,0,12,12,1,0.1,0,0,1,0,0.662969,0.501021,1,0.584917,0.100204,6
9,1,0.412118,4,0,12,12,1,0.1,0,0,1,0,0.662969,0.412118,1,0.584917,0.0824237,6
9.1,1,0.319098,3,0,12,12,1,0.1,0,0,1,0,0.412118,0.319098,1,0.412118,0.0638197,6
9.2,1,0.22289,2,0,12,12,1,0.1,0,0,1,0,0.412118,0.22289,1,0.412118,0.044578,6
9.3,1,0.124454,1,0,12,12,1,0.1,0,0,1,0,0.412118,0.124454,1,0.22289,0.0248909,6
9.4,1,0.0247754,0,0,12,12,1,0.1,0,0,1,0,0.124454,0.0247754,1,0.22289,0.00495509,6
9.5,1,-0.0751511,-1,-1,12,12,1,0.1,0,0,1,0,0.124454,-0.0751511,1,0.0247754,-0.0150302,6
9.6,1,-0.174327,-3,-1,12,12,1,0.1,0,0,1,0,0.124454,-0.174327,1,0.0247754,-0.0348654,6
9.7,1,-0.271761,-4,-1,12,12,1,0.1,0,0,1,0,-0.174327,-0.271761,1,-0.174327,-0.0543521,6
9.8,1,-0.366479,-5,-1,12,12,1,0.1,0,0,1,0,-0.174327,-0.366479,1,-0.174327,-0.0732958,6
9.9,1,-0.457536,-6,-1,12,12,1,0.1,0,0,1,0,-0.174327,-0.457536,1,-0.366479,-0.0915072,6
10,1,-0.544021,-7,-1,12,12,1,0.1,0,0,1,0,-0.457536,-0.544021,1,-0.366479,-0.108804,6
