"time","outputs[1]","outputs[2]","outputs[3]","outputs[4]"
0,10,0,0,0
0,10,0,0,0
0.01,9.91403,0.0999982,0,0
0.01,9.91403,0.0999982,0,0
0.02,9.85787,0.199982,0,0
0.02,9.85787,0.199982,0,0
0.03,9.82722,0.299937,0,0
0.03,9.82722,0.299937,0,0
0.04,9.81533,0.399846,0,0
0.04,9.81533,0.399846,0,0
0.05,9.81359,0.499693,0,0
0.05,9.81359,0.499693,0,0
0.06,9.81242,0.599463,0,0
0.06,9.81242,0.599463,0,0
0.07,9.80218,0.699141,0,0
0.07,9.80218,0.699141,0,0
0.08,9.77413,0.79871,0,0
0.08,9.77413,0.79871,0,0
0.09,9.72129,0.898154,0,0
0.09,9.72129,0.898154,0,0
0.1,9.63911,0.997459,0,0
0.1,9.63911,0.997459,0,0
0.11,9.52593,1.09661,0,0
0.11,9.52593,1.09661,0,0
0.12,9.38313,1.19558,0,0
0.12,9.38313,1.19558,0,0
0.13,9.21504,1.29438,0,0
0.13,9.21504,1.29438,0,0
0.14,9.02843,1.39296,0,0
0.14,9.02843,1.39296,0,0
0.15,8.83195,1.49133,0,0
0.15,8.83195,1.49133,0,0
0.16,8.63522,1.58947,0,0
0.16,8.63522,1.58947,0,0
0.17,8.44789,1.68736,0,0
0.17,8.44789,1.68736,0,0
0.18,8.27875,1.78498,0,0
0.18,8.27875,1.78498,0,0
0.19,8.1348,1.88232,0,0
0.19,8.1348,1.88232,0,0
0.2,8.02063,1.97937,0,0
0.2,8.02063,1.97937,0,0
0.21,7.93793,2.0761,0,0
0.21,7.93793,2.0761,0,0
0.22,7.88534,2.17251,0,0
0.22,7.88534,2.17251,0,0
0.23,7.85858,2.26858,0,0
0.23,7.85858,2.26858,0,0
0.24,7.85088,2.36429,0,0
0.24,7.85088,2.36429,0,0
0.25,7.85365,2.45963,0,0
0.25,7.85365,2.45963,0,0
0.26,7.8573,2.55459,0,0
0.26,7.8573,2.55459,0,0
0.27,7.85218,2.64914,0,0
0.27,7.85218,2.64914,0,0
0.28,7.82957,2.74327,0,0
0.28,7.82957,2.74327,0,0
0.29,7.78247,2.83698,0,0
0.29,7.78247,2.83698,0,0
0.3,7.70633,2.93024,0,0
0.3,7.70633,2.93024,0,0
0.31,7.5995,3.02303,0,0
0.31,7.5995,3.02303,0,0
0.32,7.46337,3.11535,0,0
0.32,7.46337,3.11535,0,0
0.33,7.30223,3.20719,0,0
0.33,7.30223,3.20719,0,0
0.34,7.12288,3.29851,0,0
0.34,7.12288,3.29851,0,0
0.35,6.93396,3.38932,0,0
0.35,6.93396,3.38932,0,0
0.36,6.74509,3.47959,0,0
0.36,6.74509,3.47959,0,0
0.37,6.56593,3.56932,0,0
0.37,6.56593,3.56932,0,0
0.38,6.40524,3.65849,0,0
0.38,6.40524,3.65849,0,0
0.39,6.27005,3.74707,0,0
0.39,6.27005,3.74707,0,0
0.4,6.16493,3.83507,0,0
0.4,6.16493,3.83507,0,0
0.41,6.09157,3.83247,0.09,0
0.41,6.09157,3.83247,0.09,0
0.42,6.0486,3.81924,0.19,0
0.42,6.0486,3.81924,0.19,0
0.43,6.03177,3.80539,0.29,0
0.43,6.03177,3.80539,0.29,0
0.44,6.03428,3.79089,0.39,0
0.44,6.03428,3.79089,0.39,0
0.45,6.04755,3.77573,0.49,0
0.45,6.04755,3.77573,0.49,0
0.46,6.06198,3.75991,0.59,0
0.46,6.06198,3.75991,0.59,0
0.47,6.06793,3.74339,0.69,0
0.47,6.06793,3.74339,0.69,0
0.48,6.05666,3.72618,0.79,0
0.48,6.05666,3.72618,0.79,0
0.49,6.02119,3.70826,0.89,0
0.49,6.02119,3.70826,0.89,0
0.5,5.95696,3.68961,0.99,0
0.5,5.95696,3.68961,0.99,0
0.51,5.86231,3.67022,1.09,0
0.51,5.86231,3.67022,1.09,0
0.52,5.73863,3.65009,1.19,0
0.52,5.73863,3.65009,1.19,0
0.53,5.59022,3.62919,1.29,0
0.53,5.59022,3.62919,1.29,0
0.54,5.42388,3.60752,1.39,0
0.54,5.42388,3.60752,1.39,0
0.55,5.24823,3.58506,1.49,0
0.55,5.24823,3.58506,1.49,0
0.56,5.07289,3.5618,1.59,0
0.56,5.07289,3.5618,1.59,0
0.57,4.90752,3.53772,1.69,0
0.57,4.90752,3.53772,1.69,0
0.58,4.7609,3.51283,1.79,0
0.58,4.7609,3.51283,1.79,0
0.59,4.64002,3.4871,1.89,0
0.59,4.64002,3.4871,1.89,0
0.6,4.54948,3.46052,1.99,0
0.6,4.54948,3.46052,1.99,0
0.61,4.49095,3.43308,2.09,0
0.61,4.49095,3.43308,2.09,0
0.62,4.46307,3.40478,2.19,0
0.62,4.46307,3.40478,2.19,0
0.63,4.46157,3.37559,2.29,0
0.63,4.46157,3.37559,2.29,0
0.64,4.47967,3.3455,2.39,0
0.64,4.47967,3.3455,2.39,0
0.65,4.50876,3.31452,2.49,0
0.65,4.50876,3.31452,2.49,0
0.66,4.53927,3.28262,2.59,0
0.66,4.53927,3.28262,2.59,0
0.67,4.56153,3.24979,2.69,0
0.67,4.56153,3.24979,2.69,0
0.68,4.56681,3.21603,2.79,0
0.68,4.56681,3.21603,2.79,0
0.69,4.54812,3.18132,2.89,0
0.69,4.54812,3.18132,2.89,0
