"time","TAmb","TDif","heatCapacitor.T","TRes"
0,293.15,2,293.15,293.15
0.1032497067,293.15,2,294.1750336,294.1750336
0.2064994134,293.15,2,295.1855878,295.1855878
0.4140093093,293.15,2,297.1734224,297.1734224
0.5214193212,293.15,2,298.1801073,298.1801073
0.6288293331,293.15,2,299.1485553,299.1485553
0.6304894479,293.15,2,299.1475601,299.1475601
0.6304894646,293.15,2,299.1475601,299.1475601
0.6308163291,293.15,2,299.1473643,299.1473643
1.040018706,293.15,2,298.9069067,298.9069067
2,293.15,2,298.3798429,298.3798429
2.000290334,293.15,2,298.3796911,298.3796911
2.267967005,293.15,2,298.2938716,298.2938716
2.267967007,293.15,2,298.2938716,298.2938716
2.376590635,293.15,2,299.2952141,299.2952141
2.485214262,293.15,2,300.2817969,300.2817969
2.683964067,293.15,2,301.945643,301.945643
2.683964069,293.15,2,301.945643,301.945643
2.684235579,293.15,2,301.9454043,301.9454043
3.022756355,293.15,2,301.6526829,301.6526829
3.082580486,293.15,2,301.7153617,301.7153617
3.082580488,293.15,2,301.7153618,301.7153618
3.195048198,293.15,2,302.6995568,302.6995568
3.307515908,293.15,2,303.6688197,303.6688197
3.537078568,293.15,2,305.4926053,305.4926053
3.543904326,293.15,2,305.484192,305.484192
3.543904328,293.15,2,305.484192,305.484192
3.544151533,293.15,2,305.4838875,305.4838875
3.831453669,293.15,2,305.134606,305.134606
3.916715979,293.15,2,305.2171306,305.2171306
3.916715981,293.15,2,305.2171306,305.2171306
4.033385661,293.15,2,306.1826528,306.1826528
4.150055341,293.15,2,307.1330832,307.1330832
4.387787151,293.15,2,309.0239865,309.0239865
4.436099592,293.15,2,309.1405242,309.1405242
4.436099594,293.15,2,309.1405242,309.1405242
4.436320707,293.15,2,309.1401709,309.1401709
4.689915452,293.15,2,308.7397849,308.7397849
4.785366687,293.15,2,308.8617769,308.8617769
4.78536669,293.15,2,308.861777,308.861777
4.906738232,293.15,2,309.806606,309.806606
5.028109774,293.15,2,310.736179,310.736179
5.274944582,293.15,2,312.5805949,312.5805949
5.383265905,293.15,2,313.0004595,313.0004595
5.383265907,293.15,2,313.0004595,313.0004595
5.383458141,293.15,2,313.0000779,313.0000779
5.612215266,293.15,2,312.5511564,312.5511564
5.710526002,293.15,2,312.7405781,312.7405781
5.710526005,293.15,2,312.7405781,312.7405781
5.837328192,293.15,2,313.6618925,313.6618925
5.964130379,293.15,2,314.5677736,314.5677736
6.431582988,293.15,2,317.1885944,317.1885944
6.43168192,293.15,2,317.1883566,317.1883566
6.431681922,293.15,2,317.1883566,317.1883566
6.431840385,293.15,2,317.1879756,317.1879756
6.640571356,293.15,2,316.6914254,316.6914254
6.737553638,293.15,2,317.0607729,317.0607729
6.737553642,293.15,2,317.0607729,317.0607729
6.870987535,293.15,2,317.9537583,317.9537583
7.004421428,293.15,2,318.831117,318.831117
7.491043808,293.15,2,321.902767,321.902767
7.665339242,293.15,2,321.9902551,321.9902551
7.665339244,293.15,2,321.9902551,321.9902551
7.665454522,293.15,2,321.9899226,321.9899226
7.856651105,293.15,2,321.583707,321.583707
7.948852244,293.15,2,322.1476094,322.1476094
7.948852249,293.15,2,322.1476094,322.1476094
7.94895686,293.15,2,322.1482454,322.1482454
8,293.15,2,322.4575069,322.4575069
8.000102648,293.15,2,322.4581267,322.4581267
8.116507108,293.15,2,323.1556551,323.1556551
8.323331397,293.15,2,324.0332304,324.0332304
8.3233314,293.15,2,324.0332304,324.0332304
8.323421332,293.15,2,324.0329528,324.0329528
8.510588278,293.15,2,323.4603095,323.4603095
8.976852129,293.15,2,322.2978099,322.2978099
8.995572684,293.15,2,322.4110965,322.4110965
8.995572686,293.15,2,322.4110965,322.4110965
8.995633923,293.15,2,322.4114667,322.4114667
9.111803847,293.15,2,323.1083166,323.1083166
9.334521586,293.15,2,324.0087328,324.0087328
9.334521589,293.15,2,324.0087328,324.0087328
9.33456656,293.15,2,324.0085941,324.0085941
9.521344446,293.15,2,323.4375755,323.4375755
10,293.15,2,322.4181928,322.4181928
