"time","Piston_r2","Inertia_w"
0,0.3,0
0.0005,0.3,0.00471705
0.001,0.3,0.00944476
0.0015,0.3,0.0141985
0.002,0.3,0.018985
0.0025,0.3,0.0238154
0.003,0.3,0.0287012
0.0035,0.3,0.0336522
0.004,0.3,0.0386815
0.0045,0.3,0.043802
0.005,0.3,0.049026
0.0055,0.3,0.0543659
0.006,0.3,0.0598341
0.0065,0.3,0.0654433
0.007,0.3,0.071207
0.0075,0.3,0.0771405
0.008,0.3,0.0832555
0.0085,0.3,0.0895652
0.009,0.3,0.0960888
0.0095,0.3,0.10284
0.01,0.3,0.109831
0.0105,0.3,0.117081
0.011,0.3,0.12461
0.0115,0.3,0.132433
0.012,0.3,0.140564
0.0125,0.3,0.149029
0.013,0.3,0.157848
0.0135,0.3,0.167036
0.014,0.3,0.176613
0.0145,0.3,0.186607
0.015,0.3,0.197038
0.0155,0.3,0.207933
0.016,0.3,0.219317
0.0165,0.3,0.231216
0.017,0.299999,0.24366
0.0175,0.299999,0.256676
0.018,0.299999,0.270298
0.0185,0.299999,0.284553
0.019,0.299999,0.299481
0.0195,0.299999,0.31511
0.02,0.299999,0.331483
0.0205,0.299999,0.348635
0.021,0.299999,0.366607
0.0215,0.299999,0.385442
0.022,0.299999,0.405182
0.0225,0.299998,0.425877
0.023,0.299998,0.447572
0.0235,0.299998,0.470322
0.024,0.299998,0.494175
0.0245,0.299998,0.519195
0.025,0.299998,0.545433
0.0255,0.299997,0.572955
0.026,0.299997,0.601824
0.0265,0.299997,0.632108
0.027,0.299996,0.66388
0.0275,0.299996,0.69721
0.028,0.299996,0.732185
0.0285,0.299995,0.768874
0.029,0.299995,0.807379
0.0295,0.299994,0.847776
0.03,0.299994,0.89017
0.0305,0.299993,0.934655
0.031,0.299992,0.981336
0.0315,0.299991,1.03033
0.032,0.299991,1.08173
0.0325,0.29999,1.13569
0.033,0.299989,1.1923
0.0335,0.299987,1.25173
0.034,0.299986,1.31408
0.0345,0.299985,1.37953
0.035,0.299983,1.44822
0.0355,0.299981,1.5203
0.036,0.29998,1.59596
0.0365,0.299978,1.67535
0.037,0.299975,1.75868
0.0375,0.299973,1.84612
0.038,0.29997,1.93791
0.0385,0.299967,2.03422
0.039,0.299964,2.13531
0.0395,0.29996,2.24139
0.04,0.299956,2.35271
0.0405,0.299951,2.46954
0.041,0.299946,2.59213
0.0415,0.299941,2.7208
0.042,0.299935,2.85579
0.0425,0.299928,2.99746
0.043,0.299921,3.1461
0.0435,0.299913,3.30207
0.044,0.299904,3.46572
0.0445,0.299894,3.6374
0.045,0.299883,3.81754
0.0455,0.299872,4.00649
0.046,0.299859,4.20473
0.0465,0.299844,4.41264
0.047,0.299828,4.63075
0.0475,0.299811,4.85947
0.048,0.299792,5.09936
0.0485,0.29977,5.35089
0.049,0.299747,5.61462
0.0495,0.299722,5.89112
0.05,0.299693,6.18094
0.0505,0.299662,6.48473
0.051,0.299628,6.80305
0.0515,0.29959,7.13662
0.052,0.299549,7.48603
0.0525,0.299503,7.85201
0.053,0.299453,8.23525
0.0535,0.299398,8.63645
0.054,0.299337,9.05636
0.0545,0.29927,9.49571
0.055,0.299196,9.95529
0.0555,0.299115,10.4358
0.056,0.299026,10.9381
0.0565,0.298929,11.4629
0.057,0.298821,12.0109
0.0575,0.298703,12.583
0.058,0.298574,13.1798
0.0585,0.298431,13.8021
0.059,0.298275,14.4506
0.0595,0.298104,15.1258
0.06,0.297916,15.8284
0.0605,0.29771,16.5588
0.061,0.297484,17.3177
0.0615,0.297237,18.1052
0.062,0.296966,18.9218
0.0625,0.29667,19.7677
0.063,0.296347,20.6428
0.0635,0.295994,21.5471
0.064,0.295608,22.4802
0.0645,0.295187,23.4419
0.065,0.294729,24.4315
0.0655,0.29423,25.4483
0.066,0.293687,26.4913
0.0665,0.293097,27.5595
0.067,0.292457,28.6516
0.0675,0.291764,29.766
0.068,0.291013,30.9011
0.0685,0.290201,32.0554
0.069,0.289324,33.227
0.0695,0.288379,34.414
0.07,0.287362,35.6142
0.0705,0.286268,36.8255
0.071,0.285094,38.046
0.0715,0.283836,39.2735
0.072,0.282491,40.5062
0.0725,0.281055,41.7424
0.073,0.279524,42.9803
0.0735,0.277894,44.2187
0.074,0.276164,45.4565
0.0745,0.27433,46.6928
0.075,0.272388,47.9272
0.0755,0.270338,49.1595
0.076,0.268176,50.3898
0.0765,0.265901,51.6188
0.077,0.263511,52.8472
0.0775,0.261005,54.0764
0.078,0.258381,55.3078
0.0785,0.25564,56.5435
0.079,0.252782,57.7857
0.0795,0.249805,59.0367
0.08,0.246712,60.2995
0.0805,0.243503,61.5769
0.081,0.240179,62.8723
0.0815,0.236743,64.1893
0.082,0.233197,65.5312
0.0825,0.229543,66.9018
0.083,0.225786,68.3054
0.0835,0.221929,69.7452
0.084,0.217976,71.2256
0.0845,0.213934,72.7505
0.085,0.209808,74.3233
0.0855,0.205604,75.9482
0.086,0.201331,77.6285
0.0865,0.196996,79.3667
0.087,0.192608,81.1663
0.0875,0.188178,83.0295
0.088,0.183716,84.9571
0.0885,0.179233,86.9496
0.089,0.174744,89.0059
0.0895,0.17026,91.1234
0.09,0.165797,93.2985
0.0905,0.161369,95.5246
0.091,0.156992,97.7944
0.0915,0.152682,100.097
0.092,0.148456,102.421
0.0925,0.144331,104.751
0.093,0.140321,107.071
0.0935,0.136444,109.363
0.094,0.132714,111.609
0.0945,0.129146,113.79
0.095,0.125752,115.888
0.0955,0.122543,117.885
0.096,0.119531,119.769
0.0965,0.116722,121.525
0.097,0.114123,123.145
0.0975,0.111739,124.622
0.098,0.109574,125.953
0.0985,0.107629,127.137
0.099,0.105906,128.175
0.0995,0.104405,129.069
0.1,0.103126,129.822
0.1005,0.102066,130.439
0.101,0.101226,130.923
0.1015,0.100605,131.279
0.102,0.100201,131.509
0.1025,0.100014,131.614
0.103,0.100044,131.596
0.1035,0.10029,131.456
0.104,0.100754,131.192
0.1045,0.101434,130.805
0.105,0.102334,130.294
0.1055,0.103454,129.659
0.106,0.104794,128.899
0.1065,0.106357,128.016
0.107,0.108143,127.01
0.1075,0.110152,125.886
0.108,0.112385,124.646
0.1085,0.114839,123.297
0.109,0.117515,121.847
0.1095,0.120407,120.306
0.11,0.123512,118.685
0.1105,0.126825,116.999
0.111,0.130339,115.263
0.1115,0.134045,113.493
0.112,0.137934,111.707
0.1125,0.141996,109.92
0.113,0.146221,108.15
0.1135,0.150594,106.412
0.114,0.155104,104.72
0.1145,0.159739,103.086
0.115,0.164483,101.522
0.1155,0.169324,100.036
0.116,0.174249,98.6368
0.1165,0.179243,97.3288
0.117,0.184293,96.1173
0.1175,0.189387,95.006
0.118,0.194511,93.9974
0.1185,0.199653,93.0937
0.119,0.204802,92.2966
0.1195,0.209944,91.6077
0.12,0.215069,91.028
0.1205,0.220165,90.5592
0.121,0.225221,90.2028
0.1215,0.230226,89.9606
0.122,0.23517,89.8338
0.1225,0.240042,89.8247
0.123,0.244831,89.9353
0.1235,0.249525,90.1671
0.124,0.254112,90.5213
0.1245,0.258582,90.9995
0.125,0.26292,91.6035
0.1255,0.267113,92.3321
0.126,0.271146,93.1831
0.1265,0.275004,94.1514
0.127,0.278668,95.2293
0.1275,0.282121,96.4041
0.128,0.28534,97.6569
0.1285,0.288304,98.9621
0.129,0.290989,100.286
0.1295,0.29337,101.586
0.13,0.295422,102.813
0.1305,0.297121,103.912
0.131,0.298443,104.823
0.1315,0.29937,105.495
0.132,0.299887,105.882
0.1325,0.299985,105.963
0.133,0.299663,105.847
0.1335,0.298924,105.591
0.134,0.297775,105.212
0.1345,0.296227,104.737
0.135,0.294295,104.197
0.1355,0.291995,103.624
0.136,0.289343,103.049
0.1365,0.286359,102.503
0.137,0.28306,102.011
0.1375,0.279464,101.594
0.138,0.275588,101.269
0.1385,0.27145,101.051
0.139,0.267066,100.951
0.1395,0.26245,100.979
0.14,0.257619,101.144
0.1405,0.252586,101.452
0.141,0.247367,101.911
0.1415,0.241975,102.527
0.142,0.236424,103.307
0.1425,0.23073,104.255
0.143,0.224907,105.379
0.1435,0.218972,106.684
0.144,0.212941,108.176
0.1445,0.206832,109.86
0.145,0.200665,111.74
0.1455,0.194459,113.819
0.146,0.188238,116.098
0.1465,0.182026,118.576
0.147,0.175847,121.247
0.1475,0.169731,124.101
0.148,0.163706,127.121
0.1485,0.157804,130.284
0.149,0.152054,133.559
0.1495,0.14649,136.908
0.15,0.141142,140.287
0.1505,0.136042,143.647
0.151,0.131216,146.933
0.1515,0.126691,150.096
0.152,0.122488,153.087
0.1525,0.118625,155.865
0.153,0.115115,158.396
0.1535,0.111967,160.661
0.154,0.109188,162.646
0.1545,0.106778,164.348
0.155,0.104738,165.77
0.1555,0.103066,166.919
0.156,0.10176,167.807
0.1565,0.100815,168.441
0.157,0.10023,168.83
0.1575,0.100003,168.98
0.158,0.100133,168.891
0.1585,0.100621,168.567
0.159,0.101467,168.002
0.1595,0.102674,167.194
0.16,0.104245,166.14
0.1605,0.106184,164.837
0.161,0.108494,163.286
0.1615,0.111176,161.491
0.162,0.114231,159.458
0.1625,0.117655,157.202
0.163,0.121445,154.749
0.1635,0.125592,152.134
0.164,0.130082,149.393
0.1645,0.134901,146.571
0.165,0.140029,143.717
0.1655,0.145444,140.881
0.166,0.15112,138.112
0.1665,0.157033,135.453
0.167,0.163155,132.942
0.1675,0.169457,130.611
0.168,0.175911,128.487
0.1685,0.18249,126.589
0.169,0.189167,124.932
0.1695,0.195913,123.527
0.17,0.202704,122.384
0.1705,0.209513,121.509
0.171,0.216315,120.911
0.1715,0.223085,120.597
0.172,0.229797,120.574
0.1725,0.236427,120.851
0.173,0.242948,121.437
0.1735,0.249332,122.342
0.174,0.255549,123.574
0.1745,0.261566,125.141
0.175,0.267346,127.045
0.1755,0.272847,129.279
0.176,0.278021,131.821
0.1765,0.282814,134.628
0.177,0.287164,137.622
0.1775,0.291001,140.683
0.178,0.294252,143.638
0.1785,0.296839,146.267
0.179,0.298692,148.321
0.1795,0.29975,149.567
0.18,0.299978,149.849
0.1805,0.299366,149.289
0.181,0.297934,148.036
0.1815,0.29572,146.245
0.182,0.29278,144.108
0.1825,0.289179,141.816
0.183,0.284982,139.54
0.1835,0.280256,137.409
0.184,0.275059,135.513
0.1845,0.269447,133.911
0.185,0.263468,132.64
0.1855,0.257167,131.72
0.186,0.250584,131.165
0.1865,0.243755,130.981
0.187,0.236714,131.171
0.1875,0.229494,131.739
0.188,0.222128,132.688
0.1885,0.214648,134.021
0.189,0.207086,135.741
0.1895,0.199478,137.847
0.19,0.191861,140.339
0.1905,0.184273,143.212
0.191,0.176756,146.451
0.1915,0.169355,150.031
0.192,0.162118,153.917
0.1925,0.155093,158.056
0.193,0.148329,162.378
0.1935,0.141878,166.799
0.194,0.135787,171.222
0.1945,0.130098,175.545
0.195,0.12485,179.666
0.1955,0.120073,183.495
0.196,0.115792,186.962
0.1965,0.11202,190.016
0.197,0.108765,192.633
0.1975,0.106029,194.807
0.198,0.10381,196.543
0.1985,0.102103,197.859
0.199,0.100902,198.773
0.1995,0.100203,199.298
0.2,0.100002,199.445
0.2005,0.100299,199.22
0.201,0.101095,198.621
0.2015,0.102392,197.637
0.202,0.104197,196.261
0.2025,0.106515,194.488
0.203,0.109352,192.312
0.2035,0.112711,189.74
0.204,0.116591,186.789
0.2045,0.120986,183.497
0.205,0.125885,179.925
0.2055,0.131266,176.146
0.206,0.137105,172.251
0.2065,0.143368,168.338
0.207,0.150016,164.506
0.2075,0.157008,160.848
0.208,0.164299,157.445
0.2085,0.171844,154.36
0.209,0.179597,151.645
0.2095,0.187512,149.339
0.21,0.195545,147.469
0.2105,0.203653,146.057
0.211,0.211795,145.121
0.2115,0.219927,144.678
0.212,0.228008,144.745
0.2125,0.235994,145.341
0.213,0.243839,146.489
0.2135,0.251495,148.21
0.214,0.258906,150.522
0.2145,0.266009,153.444
0.215,0.27273,156.967
0.2155,0.278982,161.049
0.216,0.284663,165.584
0.2165,0.289653,170.366
0.217,0.293815,175.057
0.2175,0.297008,179.177
0.218,0.299095,182.16
0.2185,0.299974,183.495
0.219,0.299598,183.009
0.2195,0.297984,181.003
0.22,0.295206,177.845
0.2205,0.291376,174.012
0.221,0.286625,169.973
0.2215,0.281082,166.09
0.222,0.274866,162.603
0.2225,0.268083,159.654
0.223,0.260822,157.31
0.2235,0.253162,155.599
0.224,0.245171,154.529
0.2245,0.236909,154.099
0.225,0.228433,154.306
0.2255,0.219796,155.143
0.226,0.211049,156.606
0.2265,0.202244,158.69
0.227,0.193436,161.386
0.2275,0.184682,164.679
0.228,0.176043,168.544
