"time","Resistor_1.R","Resistor_1.v","Triphasic_Rectifier_1.I1.v","Triphasic_Rectifier_1.I2.v","Triphasic_Rectifier_1.I3.v"
0.0046,1.0000000000000000E+000,5.0308553313841048E+002,3.0729665499999999E+002,-1.1150032199999991E+002,-1.9579894000000004E+002
0.0047,1.0000000000000000E+000,4.9677132542445906E+002,3.0867378600000001E+002,-1.2056892999999992E+002,-1.8810747500000008E+002
0.0048,1.0000000000000000E+000,4.8996686251575858E+002,3.0974629199999998E+002,-1.2951854999999995E+002,-1.8023037000000005E+002
0.0049,1.0000000000000000E+000,4.8267886027798977E+002,3.1051311500000003E+002,-1.3834035000000000E+002,-1.7217539900000000E+002
0.005,1.0000000000000000E+000,4.7491450856735332E+002,3.1097349700000001E+002,-1.4702562399999999E+002,-1.6395051000000001E+002
0.0051,1.0000000000000000E+000,4.6668479511140134E+002,3.1112698399999999E+002,-1.5556580099999999E+002,-1.5556382199999999E+002
0.0052,1.0000000000000000E+000,4.7491637952993358E+002,3.1097342500000002E+002,-1.6395245299999999E+002,-1.4702360999999999E+002
0.0053,1.0000000000000000E+000,4.8268062024279004E+002,3.1051297099999999E+002,-1.7217730300000008E+002,-1.3833830199999994E+002
0.0054,1.0000000000000000E+000,4.8996851048279871E+002,3.0974607700000001E+002,-1.8023223300000006E+002,-1.2951647099999994E+002
0.0055,1.0000000000000000E+000,4.9677286039375940E+002,3.0867349999999999E+002,-1.8810929600000009E+002,-1.2056682199999993E+002
0.0056,1.0000000000000000E+000,5.0308695211003078E+002,3.0729629799999992E+002,-1.9580071600000014E+002,-1.1149818799999984E+002
0.0057,1.0000000000000000E+000,5.0890455575621252E+002,3.0561583000000002E+002,-2.0329890400000014E+002,-1.0231951799999985E+002
0.0058,1.0000000000000000E+000,5.1421992844716397E+002,3.0363375399999995E+002,-2.1059645900000015E+002,-9.3039870499999850E+001
0.0059,1.0000000000000000E+000,5.1902782828772490E+002,3.0135202799999996E+002,-2.1768618100000020E+002,-8.3668403399999761E+001
0.006,1.0000000000000000E+000,5.2332350637287459E+002,2.9877290199999987E+002,-2.2456107100000020E+002,-7.4214365299999741E+001
0.0061,1.0000000000000000E+000,5.2710272378739251E+002,2.9589892099999992E+002,-2.3121434500000021E+002,-6.4687086299999763E+001
0.0062,1.0000000000000000E+000,5.3036175360581831E+002,2.9273292299999991E+002,-2.3763943800000018E+002,-5.5095968599999750E+001
0.0063,1.0000000000000000E+000,5.3309737789251176E+002,2.8927803199999988E+002,-2.4383000800000022E+002,-4.5450477599999665E+001
0.0064,1.0000000000000000E+000,5.3530689770145295E+002,2.8553765699999991E+002,-2.4977994700000022E+002,-3.5760132199999667E+001
0.0065,1.0000000000000000E+000,5.3698813007630088E+002,2.8151548899999983E+002,-2.5548338100000021E+002,-2.6034495699999660E+001
0.0066,1.0000000000000000E+000,5.3813941805019613E+002,2.7721549799999980E+002,-2.6093468300000023E+002,-1.6283166199999577E+001
0.0067,1.0000000000000000E+000,5.3875962464587803E+002,2.7264192699999978E+002,-2.6612847300000021E+002,-6.5157671599995766E+000
0.0068,1.0000000000000000E+000,5.3884813887556675E+002,2.6779929099999970E+002,-2.7105962500000015E+002,3.2580622200004234E+000
0.0069,1.0000000000000000E+000,5.3840487274102236E+002,2.6269236799999970E+002,-2.7572327300000018E+002,1.3028676300000509E+001
0.007,1.0000000000000000E+000,5.3743026223352501E+002,2.5732619799999964E+002,-2.8011481300000020E+002,2.2786432600000506E+001
0.0071,1.0000000000000000E+000,5.3592527133379463E+002,2.5170607699999968E+002,-2.8422991300000024E+002,3.2521701300000501E+001
0.0072,1.0000000000000000E+000,5.3389138401215098E+002,2.4583755099999968E+002,-2.8806451100000015E+002,4.2224874800000507E+001
0.0073,1.0000000000000000E+000,5.3133060822843504E+002,2.3972641199999964E+002,-2.9161482300000017E+002,5.1886377300000582E+001
0.0074,1.0000000000000000E+000,5.2824547093210629E+002,2.3337869099999958E+002,-2.9487734500000016E+002,6.1496674000000574E+001
0.0075,1.0000000000000000E+000,5.2463901606228569E+002,2.2680065199999959E+002,-2.9784885700000018E+002,7.1046280600000571E+001
0.0076,1.0000000000000000E+000,5.2051480454775333E+002,2.1999878799999951E+002,-3.0052642700000018E+002,8.0525772800000652E+001
0.0077,1.0000000000000000E+000,5.1587690430714929E+002,2.1297980999999947E+002,-3.0290741200000014E+002,8.9925795400000652E+001
0.0078,1.0000000000000000E+000,5.1072989424889454E+002,2.0575064599999948E+002,-3.0498946300000011E+002,9.9237071700000641E+001
0.0079,1.0000000000000000E+000,5.0507885227142935E+002,1.9831842999999941E+002,-3.0677052400000014E+002,1.0845041200000071E+002
0.008,1.0000000000000000E+000,4.9892935626319445E+002,1.9069049599999943E+002,-3.0824883900000009E+002,1.1755672500000063E+002
0.0081,1.0000000000000000E+000,4.9228747510281028E+002,1.8287437299999945E+002,-3.0942294800000008E+002,1.2654702300000061E+002
0.0082,1.0000000000000000E+000,4.8515976365917732E+002,1.7487777499999945E+002,-3.1029169200000001E+002,1.3541243400000059E+002
0.0083,1.0000000000000000E+000,4.7755325579161678E+002,1.6670859199999958E+002,-3.1085421500000001E+002,1.4414420900000044E+002
0.0084,1.0000000000000000E+000,4.6947545735000892E+002,1.5837488699999957E+002,-3.1110996000000000E+002,1.5273372900000047E+002
0.0085,1.0000000000000000E+000,4.7222175142330445E+002,1.4988488499999954E+002,-3.1105867599999993E+002,1.6117252000000042E+002
0.0086,1.0000000000000000E+000,4.8014306299469655E+002,1.4124696399999968E+002,-3.1070041399999997E+002,1.6945225200000027E+002
0.0087,1.0000000000000000E+000,4.8759052804316133E+002,1.3246964799999969E+002,-3.1003552599999995E+002,1.7756475400000025E+002
0.0088,1.0000000000000000E+000,4.9455679771567787E+002,1.2356159999999970E+002,-3.0906466899999998E+002,1.8550202000000027E+002
0.0089,1.0000000000000000E+000,5.0103499714974561E+002,1.1453161199999984E+002,-3.0778880099999992E+002,1.9325621700000013E+002
0.009,1.0000000000000000E+000,5.0701873347322407E+002,1.0538859299999984E+002,-3.0620918100000000E+002,2.0081969300000014E+002
0.0091,1.0000000000000000E+000,5.1250210180421232E+002,9.6141568999999848E+001,-3.0432736799999992E+002,2.0818498400000010E+002
0.0092,1.0000000000000000E+000,5.1747968925097030E+002,8.6799663899999999E+001,-3.0214521999999999E+002,2.1534481900000000E+002
0.0093,1.0000000000000000E+000,5.2194658491171685E+002,7.7372097699999998E+001,-2.9966488900000002E+002,2.2229213500000000E+002
0.0094,1.0000000000000000E+000,5.2589837987463204E+002,6.7868174199999999E+001,-2.9688882400000000E+002,2.2902007399999999E+002
0.0095,1.0000000000000000E+000,5.2933117421771499E+002,5.8297272700000164E+001,-2.9381976400000002E+002,2.3552199699999989E+002
0.0096,1.0000000000000000E+000,5.3224157900874627E+002,4.8668838600000164E+001,-2.9046073800000011E+002,2.4179148599999991E+002
0.0097,1.0000000000000000E+000,5.3462672430512475E+002,3.8992374000000169E+001,-2.8681506100000007E+002,2.4782235599999990E+002
0.0098,1.0000000000000000E+000,5.3648425515395047E+002,2.9277428400000339E+001,-2.8288633100000015E+002,2.5360865399999980E+002
0.0099,1.0000000000000000E+000,5.3781233859188330E+002,1.9533589400000338E+001,-2.7867842500000017E+002,2.5914466999999985E+002
0.01,1.0000000000000000E+000,5.3860966164518311E+002,9.7704730300005096E+000,-2.7419549500000022E+002,2.6442493899999971E+002
0.0101,1.0000000000000000E+000,5.3887544232948960E+002,-2.2856659994911380E-003,-2.6944196700000020E+002,2.6944425299999972E+002
0.0102,1.0000000000000000E+000,5.3860941465012320E+002,-9.7750421099994895E+000,-2.6442253100000028E+002,2.7419765599999977E+002
0.0103,1.0000000000000000E+000,5.3781184060184341E+002,-1.9538151699999322E+001,-2.5914214000000038E+002,2.7868045699999971E+002
0.0104,1.0000000000000000E+000,5.3648351016885067E+002,-2.9281979499999323E+001,-2.5360600600000041E+002,2.8288823399999973E+002
0.0105,1.0000000000000000E+000,5.3462573132498483E+002,-3.8996909299999324E+001,-2.4781959200000040E+002,2.8681683199999969E+002
0.0106,1.0000000000000000E+000,5.3224034103350641E+002,-4.8673353699999161E+001,-2.4178861000000052E+002,2.9046237599999972E+002
0.0107,1.0000000000000000E+000,5.2932969024739532E+002,-5.8301763099999171E+001,-2.3551901000000055E+002,2.9382126699999969E+002
0.0108,1.0000000000000000E+000,5.2589665290917208E+002,-6.7872635499999177E+001,-2.2901698000000056E+002,2.9689019099999973E+002
0.0109,1.0000000000000000E+000,5.2194461495111693E+002,-7.7376525399999025E+001,-2.2228893600000069E+002,2.9966611799999970E+002
0.011,1.0000000000000000E+000,5.1747748029515037E+002,-8.6804053799999025E+001,-2.1534152000000071E+002,3.0214630999999974E+002
0.0111,1.0000000000000000E+000,5.1249965485315261E+002,-9.6145916599999026E+001,-2.0818158600000075E+002,3.0432831899999979E+002
0.0112,1.0000000000000000E+000,5.0701605152686437E+002,-1.0539289399999888E+002,-2.0081620200000091E+002,3.0620998999999978E+002
0.0113,1.0000000000000000E+000,5.0103208220804595E+002,-1.1453586199999889E+002,-1.9325263500000091E+002,3.0778946799999977E+002
0.0114,1.0000000000000000E+000,4.9455365277857817E+002,-1.2356579599999891E+002,-1.8549835000000093E+002,3.0906519399999991E+002
0.0115,1.0000000000000000E+000,4.8758715611060171E+002,-1.3247378399999874E+002,-1.7756100000000112E+002,3.1003590799999989E+002
0.0116,1.0000000000000000E+000,4.8013946806659686E+002,-1.4125103699999877E+002,-1.6944841800000114E+002,3.1070065299999987E+002
0.0117,1.0000000000000000E+000,4.7221793749958482E+002,-1.4988889099999881E+002,-1.6116861000000114E+002,3.1105877199999998E+002
0.0118,1.0000000000000000E+000,4.6947934427226863E+002,-1.5837882199999868E+002,-1.5272974700000134E+002,3.1110991200000001E+002
0.0119,1.0000000000000000E+000,4.7755692371825643E+002,-1.6671245199999871E+002,-1.4414015700000132E+002,3.1085402299999998E+002
0.012,1.0000000000000000E+000,4.8516321059023693E+002,-1.7488155599999857E+002,-1.3540831800000151E+002,3.1029135800000006E+002
0.0121,1.0000000000000000E+000,4.9229069603838985E+002,-1.8287807199999861E+002,-1.2654284700000153E+002,3.0942247000000009E+002
0.0122,1.0000000000000000E+000,4.9893234820335437E+002,-1.9069410799999866E+002,-1.1755249300000156E+002,3.0824821900000023E+002
0.0123,1.0000000000000000E+000,5.0508161221622919E+002,-1.9832195199999853E+002,-1.0844612800000175E+002,3.0676976200000030E+002
0.0124,1.0000000000000000E+000,5.1073241919839438E+002,-2.0575407499999858E+002,-9.9232739100001751E+001,3.0498855900000035E+002
0.0125,1.0000000000000000E+000,5.1587919226138922E+002,-2.1298314199999862E+002,-8.9921419200001779E+001,3.0290636800000038E+002
0.0126,1.0000000000000000E+000,5.2051685350677280E+002,-2.2000201999999854E+002,-8.0521357200001944E+001,3.0052524400000044E+002
0.0127,1.0000000000000000E+000,5.2464082502610563E+002,-2.2680378199999859E+002,-7.1041830100001974E+001,2.9784753600000056E+002
0.0128,1.0000000000000000E+000,5.2824703590080640E+002,-2.3338171399999862E+002,-6.1492192900001982E+001,2.9487588700000060E+002
0.0129,1.0000000000000000E+000,5.3133192920201463E+002,-2.3972932599999857E+002,-5.1881870000002166E+001,2.9161323000000073E+002
0.013,1.0000000000000000E+000,5.3389245899065088E+002,-2.4584035299999863E+002,-4.2220345800002171E+001,2.8806278400000082E+002
0.0131,1.0000000000000000E+000,5.3592609931723439E+002,-2.5170876399999867E+002,-3.2517155000002191E+001,2.8422805400000090E+002
0.0132,1.0000000000000000E+000,5.3743084222192510E+002,-2.5732876699999866E+002,-2.2781873500002362E+001,2.8011282400000101E+002
0.0133,1.0000000000000000E+000,5.3840520373440256E+002,-2.6269481699999869E+002,-1.3024109000002369E+001,2.7572115500000109E+002
0.0134,1.0000000000000000E+000,5.3884822187390716E+002,-2.6780161799999883E+002,-3.2534911400023732E+000,2.7105738100000116E+002
0.0135,1.0000000000000000E+000,5.3875945964917832E+002,-2.7264412999999877E+002,6.5203374899974573E+000,2.6612610500000130E+002
0.0136,1.0000000000000000E+000,5.3813900305849631E+002,-2.7721757299999882E+002,1.6287731299997461E+001,2.6093219300000129E+002
0.0137,1.0000000000000000E+000,5.3698746708956128E+002,-2.8151743499999884E+002,2.6039050999997464E+001,2.5548077200000142E+002
0.0138,1.0000000000000000E+000,5.3530598671967323E+002,-2.8553947199999891E+002,3.5764673199997297E+001,2.4977722100000159E+002
0.0139,1.0000000000000000E+000,5.3309622191563233E+002,-2.8927971499999899E+002,4.5454999899997304E+001,2.4382716900000165E+002
0.014,1.0000000000000000E+000,5.3036035163385907E+002,-2.9273447199999902E+002,5.5100467699997331E+001,2.3763648700000169E+002
0.0141,1.0000000000000000E+000,5.2710107782031321E+002,-2.9590033399999908E+002,6.4691557699997176E+001,2.3121128600000188E+002
0.0142,1.0000000000000000E+000,5.2332161741065568E+002,-2.9877417699999916E+002,7.4218804699997193E+001,2.2455790700000196E+002
0.0143,1.0000000000000000E+000,5.1902569933030611E+002,-3.0135316499999919E+002,8.3672806399997043E+001,2.1768291500000217E+002
0.0144,1.0000000000000000E+000,5.1421756149450562E+002,-3.0363475099999931E+002,9.3044232699997067E+001,2.1059309500000222E+002
0.0145,1.0000000000000000E+000,5.0890195180829397E+002,-3.0561668599999939E+002,1.0232383499999710E+002,2.0329544400000228E+002
0.0146,1.0000000000000000E+000,5.0308411516677245E+002,-3.0729701299999942E+002,1.1150245599999697E+002,1.9579716400000248E+002
0.0147,1.0000000000000000E+000,4.9676979245512121E+002,-3.0867407299999957E+002,1.2057103699999701E+002,1.8810565500000254E+002
0.0148,1.0000000000000000E+000,4.8996521454872084E+002,-3.0974650699999967E+002,1.2952062799999703E+002,1.8022850700000262E+002
0.0149,1.0000000000000000E+000,4.8267709931321230E+002,-3.1051325799999978E+002,1.3834239699999694E+002,1.7217349500000279E+002
0.015,1.0000000000000000E+000,4.7491263760477602E+002,-3.1097356799999983E+002,1.4702763799999698E+002,1.6394856800000287E+002
0.0151,1.0000000000000000E+000,4.6668543115136708E+002,-3.1112698399999999E+002,1.5556778099999684E+002,1.5556184200000317E+002
0.0152,1.0000000000000000E+000,4.7491825049251065E+002,-3.1097335300000003E+002,1.6395439599999696E+002,1.4702159500000312E+002
0.0153,1.0000000000000000E+000,4.8268238020758736E+002,-3.1051282800000018E+002,1.7217920599999698E+002,1.3833625500000315E+002
0.0154,1.0000000000000000E+000,4.8997015844983622E+002,-3.0974586200000027E+002,1.8023409599999707E+002,1.2951439300000322E+002
0.0155,1.0000000000000000E+000,4.9677439336309681E+002,-3.0867321300000037E+002,1.8811111599999700E+002,1.2056471500000343E+002
0.0156,1.0000000000000000E+000,5.0308837008166842E+002,-3.0729594000000054E+002,1.9580249199999705E+002,1.1149605400000345E+002
0.0157,1.0000000000000000E+000,5.0890585673019029E+002,-3.0561540100000065E+002,2.0330063399999716E+002,1.0231736000000350E+002
0.0158,1.0000000000000000E+000,5.1422111342346193E+002,-3.0363325600000076E+002,2.1059814199999721E+002,9.3037689500003538E+001
0.0159,1.0000000000000000E+000,5.1902889226644299E+002,-3.0135145900000094E+002,2.1768781399999705E+002,8.3666202000003906E+001
0.016,1.0000000000000000E+000,5.2332445035399280E+002,-2.9877226400000109E+002,2.2456265299999717E+002,7.4212145700003930E+001
0.0161,1.0000000000000000E+000,5.2710354777091084E+002,-2.9589821500000119E+002,2.3121587499999723E+002,6.4684850600003969E+001
0.0162,1.0000000000000000E+000,5.3036245459179702E+002,-2.9273214900000130E+002,2.3764091299999734E+002,5.5093719000003993E+001
0.0163,1.0000000000000000E+000,5.3309795588095062E+002,-2.8927719000000144E+002,2.4383142799999740E+002,4.5448216400004014E+001
0.0164,1.0000000000000000E+000,5.3530735169237187E+002,-2.8553674900000158E+002,2.4978130899999752E+002,3.5757861700004035E+001
0.0165,1.0000000000000000E+000,5.3698846206966005E+002,-2.8151451600000183E+002,2.5548468599999742E+002,2.6032218100004389E+001
0.0166,1.0000000000000000E+000,5.3813962504605524E+002,-2.7721446000000191E+002,2.6093592799999749E+002,1.6280883700004399E+001
0.0167,1.0000000000000000E+000,5.3875970764421788E+002,-2.7264082600000205E+002,2.6612965699999768E+002,6.5134820000044060E+000
0.0168,1.0000000000000000E+000,5.3884809787638687E+002,-2.6779812800000224E+002,2.7106074699999778E+002,-3.2603477699955912E+000
0.0169,1.0000000000000000E+000,5.3840470674434277E+002,-2.6269114300000228E+002,2.7572433199999790E+002,-1.3030959899995592E+001
0.017,1.0000000000000000E+000,5.3742997223932548E+002,-2.5732491300000243E+002,2.8011580799999803E+002,-2.2788712099995603E+001
0.0171,1.0000000000000000E+000,5.3592485734207526E+002,-2.5170473300000273E+002,2.8423084299999800E+002,-3.2523974399995275E+001
0.0172,1.0000000000000000E+000,5.3389084702289233E+002,-2.4583615000000287E+002,2.8806537499999820E+002,-4.2227139299995279E+001
0.0173,1.0000000000000000E+000,5.3132994824163620E+002,-2.3972495500000295E+002,2.9161561999999822E+002,-5.1888630999995307E+001
0.0174,1.0000000000000000E+000,5.2824468894774805E+002,-2.3337718000000311E+002,2.9487807399999843E+002,-6.1498914599995331E+001
0.0175,1.0000000000000000E+000,5.2463811308034769E+002,-2.2679908800000320E+002,2.9784951799999857E+002,-7.1048505899995362E+001
0.0176,1.0000000000000000E+000,5.2051377956825559E+002,-2.1999717200000353E+002,3.0052701799999863E+002,-8.0527980599995075E+001
0.0177,1.0000000000000000E+000,5.1587576033003211E+002,-2.1297814400000365E+002,3.0290793399999876E+002,-8.9927983499995094E+001
0.0178,1.0000000000000000E+000,5.1072863127415746E+002,-2.0574893100000375E+002,3.0498991499999892E+002,-9.9239237999995154E+001
0.0179,1.0000000000000000E+000,5.0507747229903271E+002,-1.9831666800000386E+002,3.0677090599999912E+002,-1.0845255499999521E+002
0.018,1.0000000000000000E+000,4.9892786029311793E+002,-1.9068869000000399E+002,3.0824914899999925E+002,-1.1755884199999525E+002
0.0181,1.0000000000000000E+000,4.9228586513501386E+002,-1.8287252400000406E+002,3.0942318699999936E+002,-1.2654911099999532E+002
0.0182,1.0000000000000000E+000,4.8515804069364151E+002,-1.7487588400000445E+002,3.1029185999999953E+002,-1.3541449199999508E+002
0.0183,1.0000000000000000E+000,4.7755142082832123E+002,-1.6670666200000454E+002,3.1085430999999966E+002,-1.4414623399999516E+002
0.0184,1.0000000000000000E+000,4.6947351438887370E+002,-1.5837292000000463E+002,3.1110998399999988E+002,-1.5273572099999524E+002
0.0185,1.0000000000000000E+000,4.7222365838515952E+002,-1.4988288200000471E+002,3.1105862800000006E+002,-1.6117447499999534E+002
0.0186,1.0000000000000000E+000,4.8014485995875202E+002,-1.4124492700000476E+002,3.1070029400000021E+002,-1.6945416899999540E+002
0.0187,1.0000000000000000E+000,4.8759221300945700E+002,-1.3246758000000489E+002,3.1003533400000032E+002,-1.7756663099999551E+002
0.0188,1.0000000000000000E+000,4.9455836968423370E+002,-1.2355950300000525E+002,3.0906440600000059E+002,-1.8550385499999533E+002
0.0189,1.0000000000000000E+000,5.0103645512058182E+002,-1.1452948600000533E+002,3.0778846700000076E+002,-1.9325800899999541E+002
0.019,1.0000000000000000E+000,5.0702007444640049E+002,-1.0538644300000540E+002,3.0620877600000091E+002,-2.0082143899999554E+002
0.0191,1.0000000000000000E+000,5.1250332477974916E+002,-9.6139395200005438E+001,3.0432689300000112E+002,-2.0818668199999564E+002
0.0192,1.0000000000000000E+000,5.1748079322888725E+002,-8.6797469000005520E+001,3.0214467400000132E+002,-2.1534646899999581E+002
0.0193,1.0000000000000000E+000,5.2194756889203404E+002,-7.7369883900005576E+001,2.9966427400000140E+002,-2.2229373399999591E+002
0.0194,1.0000000000000000E+000,5.2589924285736947E+002,-6.7865943600005934E+001,2.9688814000000173E+002,-2.2902162099999580E+002
0.0195,1.0000000000000000E+000,5.2933191520289324E+002,-5.8295027600005973E+001,2.9381901200000192E+002,-2.3552348999999595E+002
0.0196,1.0000000000000000E+000,5.3224219899634454E+002,-4.8666581100006020E+001,2.9045991900000212E+002,-2.4179292499999607E+002
0.0197,1.0000000000000000E+000,5.3462722029520330E+002,-3.8990106300006040E+001,2.8681417500000225E+002,-2.4782373799999624E+002
0.0198,1.0000000000000000E+000,5.3648462714650952E+002,-2.9275152900006066E+001,2.8288537900000244E+002,-2.5360997799999640E+002
0.0199,1.0000000000000000E+000,5.3781258558694265E+002,-1.9531308300006419E+001,2.7867740800000280E+002,-2.5914593399999637E+002
0.02,1.0000000000000000E+000,5.3860978664268271E+002,-9.7681885000064383E+000,2.7419441500000295E+002,-2.6442614399999650E+002
0.0201,1.0000000000000000E+000,5.3887544132950961E+002,4.5713329935573041E-003,2.6944082400000315E+002,-2.6944539499999672E+002
0.0202,1.0000000000000000E+000,5.3860928965262326E+002,9.7773266499935563E+000,2.6442132600000332E+002,-2.7419873599999687E+002
0.0203,1.0000000000000000E+000,5.3781159260680363E+002,1.9540432899993561E+001,2.5914087500000352E+002,-2.7868147399999702E+002
0.0204,1.0000000000000000E+000,5.3648313717631129E+002,2.9284254999993578E+001,2.5360468200000366E+002,-2.8288918499999721E+002
0.0205,1.0000000000000000E+000,5.3462523533490594E+002,3.8999176899993259E+001,2.4781821000000403E+002,-2.8681771799999729E+002
0.0206,1.0000000000000000E+000,5.3223972104590769E+002,4.8675611199993291E+001,2.4178717100000418E+002,-2.9046319499999743E+002
0.0207,1.0000000000000000E+000,5.2932894826223685E+002,5.8304008299993313E+001,2.3551751600000435E+002,-2.9382201899999768E+002
