"time","der_p","der_T"
0,0,0
0.002,0,0
0.004,0,0
0.006,0,0
0.008,0,0
0.01,0,0
0.012,0,0
0.014,0,0
0.016,0,0
0.018,0,0
0.02,0,0
0.022,0,0
0.024,0,0
0.026,0,0
0.028,0,0
0.03,0,0
0.032,0,0
0.034,0,0
0.036,0,0
0.038,0,0
0.04,0,0
0.042,0,0
0.044,0,0
0.046,0,0
0.048,0,0
0.05,0,0
0.052,0,0
0.054,0,0
0.056,0,0
0.058,0,0
0.06,0,0
0.062,0,0
0.064,0,0
0.066,0,0
0.068,0,0
0.07,0,0
0.072,0,0
0.074,0,0
0.076,0,0
0.078,0,0
0.08,0,0
0.082,0,0
0.084,0,0
0.086,0,0
0.088,0,0
0.09,0,0
0.092,0,0
0.094,0,0
0.096,0,0
0.098,0,0
0.1,0,0
0.102,0,0
0.104,0,0
0.106,0,0
0.108,0,0
0.11,0,0
0.112,0,0
0.114,0,0
0.116,0,0
0.118,0,0
0.12,0,0
0.122,0,0
0.124,0,0
0.126,0,0
0.128,0,0
0.13,0,0
0.132,0,0
0.134,0,0
0.136,0,0
0.138,0,0
0.14,0,0
0.142,0,0
0.144,0,0
0.146,0,0
0.148,0,0
0.15,0,0
0.152,0,0
0.154,0,0
0.156,0,0
0.158,0,0
0.16,0,0
0.162,0,0
0.164,0,0
0.166,0,0
0.168,0,0
0.17,0,0
0.172,0,0
0.174,0,0
0.176,0,0
0.178,0,0
0.18,0,0
0.182,0,0
0.184,0,0
0.186,0,0
0.188,0,0
0.19,0,0
0.192,0,0
0.194,0,0
0.196,0,0
0.198,0,0
0.2,0,0
0.202,0,0
0.204,0,0
0.206,0,0
0.208,0,0
0.21,0,0
0.212,0,0
0.214,0,0
0.216,0,0
0.218,0,0
0.22,0,0
0.222,0,0
0.224,0,0
0.226,0,0
0.228,0,0
0.23,0,0
0.232,0,0
0.234,0,0
0.236,0,0
0.238,0,0
0.24,0,0
0.242,0,0
0.244,0,0
0.246,0,0
0.248,0,0
0.25,0,0
0.252,0,0
0.254,0,0
0.256,0,0
0.258,0,0
0.26,0,0
0.262,0,0
0.264,0,0
0.266,0,0
0.268,0,0
0.27,0,0
0.272,0,0
0.274,0,0
0.276,0,0
0.278,0,0
0.28,0,0
0.282,0,0
0.284,0,0
0.286,0,0
0.288,0,0
0.29,0,0
0.292,0,0
0.294,0,0
0.296,0,0
0.298,0,0
0.3,0,0
0.302,-8.974676544,-0.1137631599
0.304,-17.30000448,-0.225684503
0.306,-24.98350473,-0.3357734698
0.308,-32.03269816,-0.4440394997
0.31,-38.4551056,-0.5504920315
0.312,-44.25824781,-0.6551405032
0.314,-49.44964552,-0.7579943519
0.316,-54.0368194,-0.8590630138
0.318,-58.02729007,-0.9583559243
0.32,-61.4285781,-1.055882518
0.322,-64.24820402,-1.151652229
0.324,-66.49368829,-1.245674489
0.326,-68.17255134,-1.337958732
0.328,-69.29231354,-1.428514388
0.33,-69.86049521,-1.517350887
0.332,-69.88461663,-1.60447766
0.334,-69.37219802,-1.689904135
0.336,-68.33075955,-1.77363974
0.338,-66.76782134,-1.855693901
0.34,-64.69090347,-1.936076046
0.342,-62.10752597,-2.0147956
0.344,-59.0252088,-2.091861987
0.346,-55.45147189,-2.167284631
0.348,-51.39383511,-2.241072956
0.35,-46.8598183,-2.313236382
0.352,-41.85694121,-2.383784332
0.354,-36.39272359,-2.452726225
0.356,-30.47468509,-2.520071482
0.358,-24.11034536,-2.585829521
0.36,-17.30722396,-2.65000976
0.362,-10.07284042,-2.712621616
0.364,-2.41471421,-2.773674506
0.366,5.659635234,-2.833177845
0.368,14.14268854,-2.891141047
0.37,23.02692638,-2.947573527
0.372,32.30482948,-3.002484697
0.374,41.96887862,-3.055883969
0.376,52.0115546,-3.107780754
0.378,62.42533832,-3.158184464
0.38,73.20271068,-3.207104508
0.382,84.33615266,-3.254550294
0.384,95.81814529,-3.30053123
0.386,107.6411696,-3.345056724
0.388,119.7977068,-3.388136182
0.39,132.280238,-3.429779009
0.392,145.0812444,-3.46999461
0.394,158.1932073,-3.508792389
0.396,171.608608,-3.546181748
0.398,185.3199279,-3.58217209
0.4,199.3196485,-3.616772817
0.402,213.6002511,-3.649993327
0.404,228.1542172,-3.681843022
0.406,242.9740334,-3.712331229
0.408,258.0521807,-3.741467353
0.41,273.3811367,-3.769260851
0.412,288.9533831,-3.795721118
0.414,304.7614018,-3.820857552
0.416,320.7976745,-3.844679546
0.418,337.0546831,-3.867196494
0.42,353.5249095,-3.888417789
0.422,370.2008357,-3.908352824
0.424,387.0749437,-3.92701099
0.426,404.1397155,-3.944401678
0.428,421.3876333,-3.960534276
0.43,438.8111792,-3.975418175
0.432,456.4028354,-3.989062762
0.434,474.1550842,-4.001477425
0.436,492.0604079,-4.012671549
0.438,510.1112889,-4.022654521
0.44,528.3002095,-4.031435725
0.442,546.6196522,-4.039024546
0.444,565.0620996,-4.045430366
0.446,583.6200341,-4.050662567
0.448,602.2859384,-4.054730531
0.45,621.0522952,-4.05764364
0.452,639.9115871,-4.059411271
0.454,658.8562969,-4.060042805
0.456,677.8789074,-4.05954762
0.458,696.9719014,-4.057935093
0.46,716.127762,-4.0552146
0.462,735.3389719,-4.051395517
0.464,754.5980143,-4.046487219
0.466,773.8973721,-4.040499079
0.468,793.2295285,-4.033440472
0.47,812.5869666,-4.025320769
0.472,831.9621696,-4.016149343
0.474,851.3476208,-4.005935562
0.476,870.7358034,-3.994688799
0.478,890.1192009,-3.98241842
0.48,909.4902965,-3.969133796
0.482,928.8415739,-3.954844292
0.484,948.1655164,-3.939559277
0.486,967.4546076,-3.923288114
0.488,986.7013311,-3.90604017
0.49,1005.898171,-3.887824808
0.492,1025.03761,-3.868651392
0.494,1044.112132,-3.848529283
0.496,1063.114222,-3.827467845
0.498,1082.036362,-3.805476436
0.5,1100.871038,-3.782564418
0.502,1119.610732,-3.758741149
0.504,1138.24793,-3.734015988
0.506,1156.775114,-3.708398292
0.508,1175.184769,-3.681897418
0.51,1193.469379,-3.654522721
0.512,1211.621429,-3.626283557
0.514,1229.633402,-3.597189279
0.516,1247.497783,-3.567249242
0.518,1265.207056,-3.536472796
0.52,1282.753705,-3.504869295
0.522,1300.130216,-3.472448089
0.524,1317.329072,-3.439218528
0.526,1334.342758,-3.405189961
0.528,1351.163759,-3.370371736
0.53,1367.784559,-3.334773202
0.532,1384.197643,-3.298403704
0.534,1400.395495,-3.261272589
0.536,1416.370601,-3.223389201
0.538,1432.115446,-3.184762885
0.54,1447.622513,-3.145402985
0.542,1462.884288,-3.105318843
0.544,1477.893257,-3.0645198
0.546,1492.641904,-3.023015197
0.548,1507.122713,-2.980814375
0.55,1521.328171,-2.937926674
0.552,1535.250763,-2.89436143
0.554,1548.882973,-2.850127982
0.556,1562.217287,-2.805235668
0.558,1575.246191,-2.759693821
0.56,1587.962169,-2.713511779
0.562,1600.357707,-2.666698875
0.564,1612.425291,-2.619264442
0.566,1624.157406,-2.571217814
0.568,1635.546537,-2.522568322
0.57,1646.585171,-2.473325297
0.572,1657.265793,-2.423498069
0.574,1667.580888,-2.373095968
0.576,1677.522943,-2.322128322
0.578,1687.084443,-2.27060446
0.58,1696.257874,-2.218533707
0.582,1705.035723,-2.165925389
0.584,1713.410474,-2.112788833
0.586,1721.374614,-2.059133363
0.588,1728.92063,-2.004968301
0.59,1736.041007,-1.950302972
0.592,1742.728231,-1.895146696
0.594,1748.974788,-1.839508795
0.596,1754.773166,-1.783398589
0.598,1760.115849,-1.726825398
0.6,1764.995326,-1.66979854
0.602,1769.404081,-1.612327333
0.604,1773.334601,-1.554421094
0.606,1776.779374,-1.496089139
0.608,1779.730884,-1.437340784
0.61,1782.18162,-1.378185343
0.612,1784.124068,-1.31863213
0.614,1785.550714,-1.258690457
0.616,1786.454046,-1.198369637
0.618,1786.826549,-1.13767898
0.62,1786.660711,-1.076627798
0.622,1785.949019,-1.0152254
0.624,1784.68396,-0.9534810936
0.626,1782.85802,-0.891404188
0.628,1780.463687,-0.8290039899
0.63,1777.493448,-0.7662898056
0.632,1773.93979,-0.7032709404
0.634,1769.7952,-0.639956699
0.636,1765.052166,-0.5763563852
0.638,1759.703174,-0.512479302
0.64,1753.740713,-0.4483347515
0.642,1747.157269,-0.383932035
0.644,1739.94533,-0.319280453
0.646,1732.097383,-0.2543893051
0.648,1723.605916,-0.1892678903
0.65,1714.463417,-0.1239255066
0.652,1704.662374,-0.05837145105
0.654,1694.195273,0.007384979857
0.656,1683.054602,0.0733344906
0.658,1671.232851,0.1394677864
0.66,1658.722505,0.2057755735
0.662,1645.516054,0.2722485587
0.664,1631.605985,0.3388774497
0.666,1616.984785,0.4056529552
0.668,1601.644944,0.4725657845
0.67,1585.57895,0.5396066478
0.672,1568.779289,0.6067662563
0.674,1551.238451,0.6740353216
0.676,1532.948924,0.7414045566
0.678,1513.903196,0.8088646747
0.68,1494.093755,0.8764063903
0.682,1473.513091,0.9440204185
0.684,1452.15369,1.011697475
0.686,1430.008042,1.079428277
0.688,1407.068635,1.147203543
0.69,1383.327958,1.215013989
0.692,1358.778499,1.282850337
0.694,1333.412748,1.350703305
0.696,1307.223192,1.418563615
0.698,1280.202321,1.486421988
0.7,1252.342623,1.554269148
0.702,1252.339343,1.554214272
0.704,1252.336064,1.554159399
0.706,1252.332786,1.554104529
0.708,1252.329507,1.554049662
0.71,1252.326228,1.553994797
0.712,1252.32295,1.553939936
0.714,1252.319672,1.553885078
0.716,1252.316394,1.553830223
0.718,1252.313116,1.55377537
0.72,1252.309839,1.553720521
0.722,1252.306562,1.553665675
0.724,1252.303284,1.553610831
0.726,1252.300007,1.553555991
0.728,1252.296731,1.553501153
