"time","lca@PUMP01","p1@PUMP01","pa@DVALV01","q@INJ01","sacp@INJ01","volume@INJ01","x1@INJ01"
0.000480,0.000014,2.503705,9.984947,-0.000000,50.000000,-0.000000,0.000000
0.000490,0.000015,2.503845,9.985303,-0.000000,50.000000,-0.000000,0.000000
0.000500,0.000016,2.503987,9.985653,-0.000000,50.000000,-0.000000,0.000000
0.000510,0.000016,2.504130,9.986001,-0.000000,50.000000,-0.000000,0.000000
0.000520,0.000017,2.504275,9.986344,-0.000000,50.000000,-0.000000,0.000000
0.000530,0.000017,2.504422,9.986685,-0.000000,50.000000,-0.000000,0.000000
0.000540,0.000018,2.504570,9.987023,-0.000000,50.000000,-0.000000,0.000000
0.000550,0.000019,2.504720,9.987359,-0.000000,50.000000,-0.000000,0.000000
0.000560,0.000019,2.504871,9.987691,-0.000000,50.000000,-0.000000,0.000000
0.000570,0.000020,2.505024,9.988020,-0.000000,50.000000,-0.000000,0.000000
0.000580,0.000021,2.505180,9.988346,-0.000000,50.000000,-0.000000,0.000000
0.000590,0.000021,2.505339,9.988667,-0.000000,50.000000,-0.000000,0.000000
0.000600,0.000022,2.505500,9.988984,-0.000000,50.000000,-0.000000,0.000000
0.000610,0.000023,2.505663,9.989295,-0.000000,50.000000,-0.000000,0.000000
0.000620,0.000023,2.505828,9.989600,-0.000000,50.000000,-0.000000,0.000000
0.000630,0.000024,2.505996,9.989899,-0.000000,50.000000,-0.000000,0.000000
0.000640,0.000025,2.506167,9.990191,-0.000000,50.000000,-0.000000,0.000000
0.000650,0.000026,2.506340,9.990475,-0.000000,50.000000,-0.000000,0.000000
0.000660,0.000026,2.506515,9.990751,-0.000000,50.000000,-0.000000,0.000000
0.000670,0.000027,2.506693,9.991019,-0.000000,50.000000,-0.000000,0.000000
0.000680,0.000028,2.506873,9.991277,-0.000000,50.000000,-0.000000,0.000000
0.000690,0.000029,2.507056,9.991526,-0.000000,50.000000,-0.000000,0.000000
0.000700,0.000029,2.507241,9.991766,-0.000000,50.000000,-0.000000,0.000000
0.000710,0.000030,2.507429,9.991996,-0.000000,50.000000,-0.000000,0.000000
0.000720,0.000031,2.507621,9.992217,-0.000000,50.000000,-0.000000,0.000000
0.000730,0.000032,2.507817,9.992428,-0.000000,50.000000,-0.000000,0.000000
0.000740,0.000033,2.508016,9.992630,-0.000000,50.000000,-0.000000,0.000000
0.000750,0.000034,2.508218,9.992823,-0.000000,50.000000,-0.000000,0.000000
0.000760,0.000034,2.508424,9.993007,-0.000000,50.000000,-0.000000,0.000000
0.000770,0.000035,2.508634,9.993183,-0.000000,50.000000,-0.000000,0.000000
0.000780,0.000036,2.508847,9.993352,-0.000000,50.000000,-0.000000,0.000000
0.000790,0.000037,2.509064,9.993513,-0.000000,50.000000,-0.000000,0.000000
0.000800,0.000038,2.509285,9.993666,-0.000000,50.000000,-0.000000,0.000000
0.000810,0.000039,2.509509,9.993814,-0.000000,50.000000,-0.000000,0.000000
0.000820,0.000040,2.509737,9.993957,-0.000000,50.000000,-0.000000,0.000000
0.000830,0.000041,2.509969,9.994095,-0.000000,50.000000,-0.000000,0.000000
0.000840,0.000042,2.510204,9.994230,-0.000000,50.000000,-0.000000,0.000000
0.000850,0.000043,2.510437,9.994361,-0.000000,50.000000,-0.000000,0.000000
0.000860,0.000044,2.510668,9.994490,-0.000000,50.000000,-0.000000,0.000000
0.000870,0.000045,2.510897,9.994617,-0.000000,50.000000,-0.000000,0.000000
0.000880,0.000045,2.511124,9.994742,-0.000000,50.000000,-0.000000,0.000000
0.000890,0.000046,2.511348,9.994866,-0.000000,50.000000,-0.000000,0.000000
0.000900,0.000047,2.511569,9.994988,-0.000000,50.000000,-0.000000,0.000000
0.000910,0.000049,2.511787,9.995110,-0.000000,50.000000,-0.000000,0.000000
0.000920,0.000050,2.512002,9.995231,-0.000000,50.000000,-0.000000,0.000000
0.000930,0.000051,2.512214,9.995351,-0.000000,50.000000,-0.000000,0.000000
0.000940,0.000052,2.512423,9.995471,-0.000000,50.000000,-0.000000,0.000000
0.000950,0.000053,2.512629,9.995591,-0.000000,50.000000,-0.000000,0.000000
0.000960,0.000054,2.512831,9.995710,-0.000000,50.000000,-0.000000,0.000000
0.000970,0.000055,2.513029,9.995829,-0.000000,50.000000,-0.000000,0.000000
0.000980,0.000056,2.513230,9.995948,-0.000000,50.000000,-0.000000,0.000000
0.000990,0.000057,2.513450,9.996066,-0.000000,50.000000,-0.000000,0.000000
0.001000,0.000058,2.513694,9.996183,-0.000000,50.000000,-0.000000,0.000000
0.001010,0.000059,2.513960,9.996300,-0.000000,50.000000,-0.000000,0.000000
0.001020,0.000060,2.514250,9.996415,-0.000000,50.000000,-0.000000,0.000000
0.001030,0.000061,2.514562,9.996529,-0.000000,50.000000,-0.000000,0.000000
0.001040,0.000062,2.514900,9.996641,-0.000000,50.000000,-0.000000,0.000000
0.001050,0.000064,2.515262,9.996753,-0.000000,50.000000,-0.000000,0.000000
0.001060,0.000065,2.515651,9.996862,-0.000000,50.000000,-0.000000,0.000000
0.001070,0.000066,2.516067,9.996970,-0.000000,50.000000,-0.000000,0.000000
0.001080,0.000067,2.516511,9.997076,-0.000000,50.000000,-0.000000,0.000000
0.001090,0.000068,2.516983,9.997180,-0.000000,50.000000,-0.000000,0.000000
0.001100,0.000070,2.517484,9.997283,-0.000000,50.000000,-0.000000,0.000000
0.001110,0.000071,2.518018,9.997383,-0.000000,50.000000,-0.000000,0.000000
0.001120,0.000072,2.518564,9.997481,-0.000000,50.000000,-0.000000,0.000000
0.001130,0.000073,2.519096,9.997578,-0.000000,50.000000,-0.000000,0.000000
0.001140,0.000075,2.519616,9.997673,-0.000000,50.000000,-0.000000,0.000000
0.001150,0.000076,2.520115,9.997767,-0.000000,50.000000,-0.000000,0.000000
0.001160,0.000077,2.520600,9.997861,-0.000000,50.000000,-0.000000,0.000000
0.001170,0.000079,2.521064,9.997953,-0.000000,50.000000,-0.000000,0.000000
0.001180,0.000080,2.521509,9.998044,-0.000000,50.000000,-0.000000,0.000000
0.001190,0.000081,2.521933,9.998135,-0.000000,50.000000,-0.000000,0.000000
0.001200,0.000083,2.522335,9.998225,-0.000000,50.000000,-0.000000,0.000000
0.001210,0.000084,2.522715,9.998315,-0.000000,50.000000,-0.000000,0.000000
0.001220,0.000086,2.523073,9.998404,-0.000000,50.000000,-0.000000,0.000000
0.001230,0.000087,2.523408,9.998493,-0.000000,50.000000,-0.000000,0.000000
0.001240,0.000089,2.523720,9.998581,-0.000000,50.000000,-0.000000,0.000000
0.001250,0.000090,2.524009,9.998669,-0.000000,50.000000,-0.000000,0.000000
0.001260,0.000091,2.524286,9.998755,-0.000000,50.000000,-0.000000,0.000000
0.001270,0.000093,2.524566,9.998841,-0.000000,50.000000,-0.000000,0.000000
0.001280,0.000094,2.524853,9.998924,-0.000000,50.000000,-0.000000,0.000000
0.001290,0.000096,2.525146,9.999006,-0.000000,50.000000,-0.000000,0.000000
0.001300,0.000097,2.525445,9.999084,-0.000000,50.000000,-0.000000,0.000000
0.001310,0.000099,2.525749,9.999159,-0.000000,50.000000,-0.000000,0.000000
0.001320,0.000100,2.526061,9.999229,-0.000000,50.000000,-0.000000,0.000000
0.001330,0.000102,2.526379,9.999294,-0.000000,50.000000,-0.000000,0.000000
0.001340,0.000103,2.526703,9.999352,-0.000000,50.000000,-0.000000,0.000000
0.001350,0.000105,2.527033,9.999401,-0.000000,50.000000,-0.000000,0.000000
0.001360,0.000106,2.527370,9.999444,-0.000000,50.000000,-0.000000,0.000000
0.001370,0.000108,2.527715,9.999474,-0.000000,50.000000,-0.000000,0.000000
0.001380,0.000110,2.528065,9.999495,-0.000000,50.000000,-0.000000,0.000000
0.001390,0.000111,2.528423,9.999503,-0.000000,50.000000,-0.000000,0.000000
0.001400,0.000113,2.528789,9.999495,-0.000000,50.000000,-0.000000,0.000000
0.001410,0.000114,2.529169,9.999472,-0.000000,50.000000,-0.000000,0.000000
0.001420,0.000116,2.529561,9.999431,-0.000000,50.000000,-0.000000,0.000000
0.001430,0.000118,2.529968,9.999366,-0.000000,50.000000,-0.000000,0.000000
0.001440,0.000119,2.530386,9.999279,-0.000000,50.000000,-0.000000,0.000000
0.001450,0.000121,2.530817,9.999170,-0.000000,50.000000,-0.000000,0.000000
0.001460,0.000122,2.531262,9.999038,-0.000000,50.000000,-0.000000,0.000000
0.001470,0.000124,2.531721,9.998879,-0.000000,50.000000,-0.000000,0.000000
0.001480,0.000126,2.532194,9.998692,-0.000000,50.000000,-0.000000,0.000000
0.001490,0.000128,2.532681,9.998475,-0.000000,50.000000,-0.000000,0.000000
0.001500,0.000129,2.533184,9.998220,-0.000000,50.000000,-0.000000,0.000000
0.001510,0.000131,2.533701,9.997931,-0.000000,50.000000,-0.000000,0.000000
0.001520,0.000133,2.534232,9.997608,-0.000000,50.000000,-0.000000,0.000000
0.001530,0.000134,2.534775,9.997248,-0.000000,50.000000,-0.000000,0.000000
0.001540,0.000136,2.535299,9.996851,-0.000000,50.000000,-0.000000,0.000000
0.001550,0.000138,2.535778,9.996417,-0.000000,50.000000,-0.000000,0.000000
0.001560,0.000140,2.536213,9.995950,-0.000000,50.000000,-0.000000,0.000000
0.001570,0.000141,2.536596,9.995443,-0.000000,50.000000,-0.000000,0.000000
0.001580,0.000143,2.536931,9.994897,-0.000000,50.000000,-0.000000,0.000000
0.001590,0.000145,2.537215,9.994311,-0.000000,50.000000,-0.000000,0.000000
0.001600,0.000147,2.537448,9.993682,-0.000000,50.000000,-0.000000,0.000000
0.001610,0.000149,2.537635,9.993020,-0.000000,50.000000,-0.000000,0.000000
0.001620,0.000151,2.537763,9.992311,-0.000000,50.000000,-0.000000,0.000000
0.001630,0.000152,2.537848,9.991569,-0.000000,50.000000,-0.000000,0.000000
0.001640,0.000154,2.537877,9.990790,-0.000000,50.000000,-0.000000,0.000000
0.001650,0.000156,2.537855,9.989975,-0.000000,50.000000,-0.000000,0.000000
0.001660,0.000158,2.537778,9.989122,-0.000000,50.000000,-0.000000,0.000000
0.001670,0.000160,2.537665,9.988238,-0.000000,50.000000,-0.000000,0.000000
0.001680,0.000161,2.537600,9.987326,-0.000000,50.000000,-0.000000,0.000000
0.001690,0.000163,2.537631,9.986388,-0.000000,50.000000,-0.000000,0.000000
0.001700,0.000165,2.537770,9.985424,-0.000000,50.000000,-0.000000,0.000000
0.001710,0.000167,2.538005,9.984440,-0.000000,50.000000,-0.000000,0.000000
0.001720,0.000169,2.538351,9.983435,-0.000000,50.000000,-0.000000,0.000000
0.001730,0.000171,2.538794,9.982416,-0.000000,50.000000,-0.000000,0.000000
0.001740,0.000172,2.539351,9.981384,-0.000000,50.000000,-0.000000,0.000000
0.001750,0.000174,2.540008,9.980344,-0.000000,50.000000,-0.000000,0.000000
0.001760,0.000176,2.540785,9.979298,-0.000000,50.000000,-0.000000,0.000000
0.001770,0.000178,2.541667,9.978251,-0.000000,50.000000,-0.000000,0.000000
0.001780,0.000180,2.542671,9.977207,-0.000000,50.000000,-0.000000,0.000000
0.001790,0.000182,2.543797,9.976168,-0.000000,50.000000,-0.000000,0.000000
0.001800,0.000184,2.545048,9.975140,-0.000000,50.000000,-0.000000,0.000000
0.001810,0.000186,2.546413,9.974127,-0.000000,50.000000,-0.000000,0.000000
0.001820,0.000188,2.547760,9.973133,-0.000000,50.000000,-0.000000,0.000000
0.001830,0.000190,2.549045,9.972161,-0.000000,50.000000,-0.000000,0.000000
0.001840,0.000192,2.550259,9.971215,-0.000000,50.000000,-0.000000,0.000000
0.001850,0.000194,2.551396,9.970298,-0.000000,50.000000,-0.000000,0.000000
0.001860,0.000196,2.552456,9.969414,-0.000000,50.000000,-0.000000,0.000000
0.001870,0.000198,2.553435,9.968566,-0.000000,50.000000,-0.000000,0.000000
0.001880,0.000201,2.554332,9.967757,-0.000000,50.000000,-0.000000,0.000000
0.001890,0.000203,2.555141,9.966990,-0.000000,50.000000,-0.000000,0.000000
0.001900,0.000205,2.555864,9.966268,-0.000000,50.000000,-0.000000,0.000000
0.001910,0.000207,2.556497,9.965593,-0.000000,50.000000,-0.000000,0.000000
0.001920,0.000210,2.557040,9.964965,-0.000000,50.000000,-0.000000,0.000000
0.001930,0.000212,2.557489,9.964389,-0.000000,50.000000,-0.000000,0.000000
0.001940,0.000214,2.557844,9.963865,-0.000000,50.000000,-0.000000,0.000000
0.001950,0.000216,2.558120,9.963397,-0.000000,50.000000,-0.000000,0.000000
0.001960,0.000219,2.558399,9.962985,-0.000000,50.000000,-0.000000,0.000000
0.001970,0.000221,2.558702,9.962627,-0.000000,50.000000,-0.000000,0.000000
0.001980,0.000223,2.559031,9.962325,-0.000000,50.000000,-0.000000,0.000000
0.001990,0.000225,2.559388,9.962076,-0.000000,50.000000,-0.000000,0.000000
0.002000,0.000228,2.559773,9.961881,-0.000000,50.000000,-0.000000,0.000000
0.002010,0.000230,2.560185,9.961737,-0.000000,50.000000,-0.000000,0.000000
0.002020,0.000232,2.560625,9.961645,-0.000000,50.000000,-0.000000,0.000000
0.002030,0.000235,2.561094,9.961601,-0.000000,50.000000,-0.000000,0.000000
0.002040,0.000237,2.561590,9.961606,-0.000000,50.000000,-0.000000,0.000000
0.002050,0.000239,2.562116,9.961650,-0.000000,50.000000,-0.000000,0.000000
0.002060,0.000242,2.562672,9.961741,-0.000000,50.000000,-0.000000,0.000000
0.002070,0.000244,2.563257,9.961871,-0.000000,50.000000,-0.000000,0.000000
0.002080,0.000246,2.563872,9.962038,-0.000000,50.000000,-0.000000,0.000000
0.002090,0.000249,2.564509,9.962238,-0.000000,50.000000,-0.000000,0.000000
0.002100,0.000251,2.565148,9.962469,-0.000000,50.000000,-0.000000,0.000000
0.002110,0.000253,2.565781,9.962727,-0.000000,50.000000,-0.000000,0.000000
0.002120,0.000256,2.566409,9.963008,-0.000000,50.000000,-0.000000,0.000000
0.002130,0.000258,2.567030,9.963311,-0.000000,50.000000,-0.000000,0.000000
0.002140,0.000261,2.567645,9.963632,-0.000000,50.000000,-0.000000,0.000000
0.002150,0.000263,2.568254,9.963967,-0.000000,50.000000,-0.000000,0.000000
0.002160,0.000266,2.568857,9.964312,-0.000000,50.000000,-0.000000,0.000000
0.002170,0.000268,2.569453,9.964668,-0.000000,50.000000,-0.000000,0.000000
0.002180,0.000270,2.570042,9.965032,-0.000000,50.000000,-0.000000,0.000000
0.002190,0.000273,2.570625,9.965401,-0.000000,50.000000,-0.000000,0.000000
0.002200,0.000275,2.571200,9.965772,-0.000000,50.000000,-0.000000,0.000000
0.002210,0.000278,2.571769,9.966144,-0.000000,50.000000,-0.000000,0.000000
0.002220,0.000280,2.572330,9.966515,-0.000000,50.000000,-0.000000,0.000000
0.002230,0.000283,2.572888,9.966882,-0.000000,50.000000,-0.000000,0.000000
0.002240,0.000285,2.573456,9.967242,-0.000000,50.000000,-0.000000,0.000000
0.002250,0.000288,2.574034,9.967594,-0.000000,50.000000,-0.000000,0.000000
0.002260,0.000291,2.574622,9.967939,-0.000000,50.000000,-0.000000,0.000000
0.002270,0.000293,2.575222,9.968276,-0.000000,50.000000,-0.000000,0.000000
0.002280,0.000296,2.575833,9.968604,-0.000000,50.000000,-0.000000,0.000000
0.002290,0.000298,2.576455,9.968923,-0.000000,50.000000,-0.000000,0.000000
0.002300,0.000301,2.577088,9.969233,-0.000000,50.000000,-0.000000,0.000000
0.002310,0.000304,2.577733,9.969535,-0.000000,50.000000,-0.000000,0.000000
0.002320,0.000306,2.578389,9.969830,-0.000000,50.000000,-0.000000,0.000000
0.002330,0.000309,2.579056,9.970119,-0.000000,50.000000,-0.000000,0.000000
0.002340,0.000311,2.579737,9.970400,-0.000000,50.000000,-0.000000,0.000000
0.002350,0.000314,2.580429,9.970676,-0.000000,50.000000,-0.000000,0.000000
0.002360,0.000317,2.581132,9.970948,-0.000000,50.000000,-0.000000,0.000000
0.002370,0.000319,2.581836,9.971216,-0.000000,50.000000,-0.000000,0.000000
0.002380,0.000322,2.582520,9.971483,-0.000000,50.000000,-0.000000,0.000000
0.002390,0.000325,2.583182,9.971749,-0.000000,50.000000,-0.000000,0.000000
0.002400,0.000327,2.583819,9.972016,-0.000000,50.000000,-0.000000,0.000000
0.002410,0.000330,2.584432,9.972284,-0.000000,50.000000,-0.000000,0.000000
0.002420,0.000333,2.585021,9.972555,-0.000000,50.000000,-0.000000,0.000000
0.002430,0.000336,2.585582,9.972830,-0.000000,50.000000,-0.000000,0.000000
0.002440,0.000338,2.586123,9.973108,-0.000000,50.000000,-0.000000,0.000000
0.002450,0.000341,2.586636,9.973392,-0.000000,50.000000,-0.000000,0.000000
0.002460,0.000344,2.587122,9.973683,-0.000000,50.000000,-0.000000,0.000000
0.002470,0.000347,2.587586,9.973979,-0.000000,50.000000,-0.000000,0.000000
0.002480,0.000349,2.588022,9.974282,-0.000000,50.000000,-0.000000,0.000000
0.002490,0.000352,2.588432,9.974592,-0.000000,50.000000,-0.000000,0.000000
0.002500,0.000355,2.588818,9.974908,-0.000000,50.000000,-0.000000,0.000000
0.002510,0.000358,2.589228,9.975231,-0.000000,50.000000,-0.000000,0.000000
0.002520,0.000361,2.589723,9.975561,-0.000000,50.000000,-0.000000,0.000000
0.002530,0.000363,2.590327,9.975897,-0.000000,50.000000,-0.000000,0.000000
0.002540,0.000366,2.591029,9.976238,-0.000000,50.000000,-0.000000,0.000000
0.002550,0.000369,2.591832,9.976585,-0.000000,50.000000,-0.000000,0.000000
0.002560,0.000372,2.592756,9.976937,-0.000000,50.000000,-0.000000,0.000000
0.002570,0.000375,2.593772,9.977292,-0.000000,50.000000,-0.000000,0.000000
0.002580,0.000378,2.594898,9.977650,-0.000000,50.000000,-0.000000,0.000000
0.002590,0.000381,2.596148,9.978010,-0.000000,50.000000,-0.000000,0.000000
0.002600,0.000383,2.597496,9.978370,-0.000000,50.000000,-0.000000,0.000000
0.002610,0.000386,2.598960,9.978731,-0.000000,50.000000,-0.000000,0.000000
0.002620,0.000389,2.600556,9.979090,-0.000000,50.000000,-0.000000,0.000000
0.002630,0.000392,2.602254,9.979447,-0.000000,50.000000,-0.000000,0.000000
0.002640,0.000395,2.604082,9.979800,-0.000000,50.000000,-0.000000,0.000000
0.002650,0.000398,2.605932,9.980148,-0.000000,50.000000,-0.000000,0.000000
0.002660,0.000401,2.607726,9.980492,-0.000000,50.000000,-0.000000,0.000000
0.002670,0.000405,2.609423,9.980828,-0.000000,50.000000,-0.000000,0.000000
0.002680,0.000408,2.611045,9.981157,-0.000000,50.000000,-0.000000,0.000000
0.002690,0.000411,2.612578,9.981478,-0.000000,50.000000,-0.000000,0.000000
0.002700,0.000414,2.614023,9.981790,-0.000000,50.000000,-0.000000,0.000000
0.002710,0.000417,2.615377,9.982094,-0.000000,50.000000,-0.000000,0.000000
0.002720,0.000420,2.616638,9.982389,-0.000000,50.000000,-0.000000,0.000000
0.002730,0.000423,2.617805,9.982674,-0.000000,50.000000,-0.000000,0.000000
0.002740,0.000427,2.618877,9.982950,-0.000000,50.000000,-0.000000,0.000000
0.002750,0.000430,2.619852,9.983217,-0.000000,50.000000,-0.000000,0.000000
0.002760,0.000433,2.620727,9.983476,-0.000000,50.000000,-0.000000,0.000000
0.002770,0.000436,2.621504,9.983726,-0.000000,50.000000,-0.000000,0.000000
0.002780,0.000440,2.622182,9.983968,-0.000000,50.000000,-0.000000,0.000000
0.002790,0.000443,2.622793,9.984203,-0.000000,50.000000,-0.000000,0.000000
0.002800,0.000446,2.623362,9.984431,-0.000000,50.000000,-0.000000,0.000000
0.002810,0.000450,2.623893,9.984655,-0.000000,50.000000,-0.000000,0.000000
0.002820,0.000453,2.624386,9.984873,-0.000000,50.000000,-0.000000,0.000000
0.002830,0.000456,2.624839,9.985088,-0.000000,50.000000,-0.000000,0.000000
0.002840,0.000459,2.625254,9.985301,-0.000000,50.000000,-0.000000,0.000000
0.002850,0.000463,2.625629,9.985512,-0.000000,50.000000,-0.000000,0.000000
0.002860,0.000466,2.625965,9.985722,-0.000000,50.000000,-0.000000,0.000000
0.002870,0.000469,2.626262,9.985933,-0.000000,50.000000,-0.000000,0.000000
0.002880,0.000473,2.626518,9.986145,-0.000000,50.000000,-0.000000,0.000000
0.002890,0.000476,2.626740,9.986359,-0.000000,50.000000,-0.000000,0.000000
0.002900,0.000479,2.626913,9.986577,-0.000000,50.000000,-0.000000,0.000000
0.002910,0.000483,2.627049,9.986800,-0.000000,50.000000,-0.000000,0.000000
0.002920,0.000486,2.627162,9.987026,-0.000000,50.000000,-0.000000,0.000000
0.002930,0.000489,2.627304,9.987259,-0.000000,50.000000,-0.000000,0.000000
0.002940,0.000493,2.627539,9.987499,-0.000000,50.000000,-0.000000,0.000000
0.002950,0.000496,2.627871,9.987746,-0.000000,50.000000,-0.000000,0.000000
0.002960,0.000499,2.628299,9.988002,-0.000000,50.000000,-0.000000,0.000000
0.002970,0.000503,2.628823,9.988266,-0.000000,50.000000,-0.000000,0.000000
0.002980,0.000506,2.629445,9.988539,-0.000000,50.000000,-0.000000,0.000000
0.002990,0.000510,2.630164,9.988822,-0.000000,50.000000,-0.000000,0.000000
0.003000,0.000513,2.630981,9.989114,-0.000000,50.000000,-0.000000,0.000000
0.003010,0.000516,2.631898,9.989415,-0.000000,50.000000,-0.000000,0.000000
0.003020,0.000520,2.632916,9.989727,-0.000000,50.000000,-0.000000,0.000000
0.003030,0.000523,2.634035,9.990048,-0.000000,50.000000,-0.000000,0.000000
0.003040,0.000527,2.635257,9.990379,-0.000000,50.000000,-0.000000,0.000000
0.003050,0.000530,2.636582,9.990720,-0.000000,50.000000,-0.000000,0.000000
0.003060,0.000534,2.638005,9.991070,-0.000000,50.000000,-0.000000,0.000000
0.003070,0.000537,2.639468,9.991430,-0.000000,50.000000,-0.000000,0.000000
0.003080,0.000541,2.640942,9.991798,-0.000000,50.000000,-0.000000,0.000000
0.003090,0.000544,2.642425,9.992174,-0.000000,50.000000,-0.000000,0.000000
0.003100,0.000548,2.643916,9.992558,-0.000000,50.000000,-0.000000,0.000000
0.003110,0.000551,2.645415,9.992950,-0.000000,50.000000,-0.000000,0.000000
0.003120,0.000555,2.646922,9.993348,-0.000000,50.000000,-0.000000,0.000000
0.003130,0.000558,2.648438,9.993753,-0.000000,50.000000,-0.000000,0.000000
0.003140,0.000562,2.649962,9.994163,-0.000000,50.000000,-0.000000,0.000000
0.003150,0.000566,2.651494,9.994579,-0.000000,50.000000,-0.000000,0.000000
0.003160,0.000569,2.653034,9.994999,-0.000000,50.000000,-0.000000,0.000000
0.003170,0.000573,2.654583,9.995423,-0.000000,50.000000,-0.000000,0.000000
0.003180,0.000577,2.656140,9.995850,-0.000000,50.000000,-0.000000,0.000000
0.003190,0.000580,2.657705,9.996280,-0.000000,50.000000,-0.000000,0.000000
0.003200,0.000584,2.659262,9.996711,-0.000000,50.000000,-0.000000,0.000000
0.003210,0.000588,2.660751,9.997142,-0.000000,50.000000,-0.000000,0.000000
0.003220,0.000592,2.662142,9.997574,-0.000000,50.000000,-0.000000,0.000000
0.003230,0.000595,2.663428,9.998004,-0.000000,50.000000,-0.000000,0.000000
0.003240,0.000599,2.664609,9.998432,-0.000000,50.000000,-0.000000,0.000000
0.003250,0.000603,2.665684,9.998857,-0.000000,50.000000,-0.000000,0.000000
0.003260,0.000607,2.666652,9.999277,-0.000000,50.000000,-0.000000,0.000000
0.003270,0.000611,2.667511,9.999692,-0.000000,50.000000,-0.000000,0.000000
0.003280,0.000614,2.668261,10.000101,-0.000000,50.000000,-0.000000,0.000000
0.003290,0.000618,2.668901,10.000501,-0.000000,50.000000,-0.000000,0.000000
