"time","Ball1_pos","Ball2_pos","Ball1_vel","Ball2_vel"
0.72,18.257,18.257,7.9368,7.9368
0.73,18.336,18.336,7.8387,7.8387
0.74,18.414,18.414,7.7406,7.7406
0.75,18.491,18.491,7.6425,7.6425
0.76,18.567,18.567,7.5444,7.5444
0.77,18.642,18.642,7.4463,7.4463
0.78,18.716,18.716,7.3482,7.3482
0.79,18.789,18.789,7.2501,7.2501
0.8,18.861,18.861,7.152,7.152
0.81,18.932,18.932,7.0539,7.0539
0.82,19.002,19.002,6.9558,6.9558
0.83,19.071,19.071,6.8577,6.8577
0.84,19.139,19.139,6.7596,6.7596
0.85,19.206,19.206,6.6615,6.6615
0.86,19.272,19.272,6.5634,6.5634
0.87,19.337,19.337,6.4653,6.4653
0.88,19.402,19.402,6.3672,6.3672
0.89,19.465,19.465,6.2691,6.2691
0.9,19.527,19.527,6.171,6.171
0.91,19.588,19.588,6.0729,6.0729
0.92,19.648,19.648,5.9748,5.9748
0.93,19.708,19.708,5.8767,5.8767
0.94,19.766,19.766,5.7786,5.7786
0.95,19.823,19.823,5.6805,5.6805
0.96,19.88,19.88,5.5824,5.5824
0.97,19.935,19.935,5.4843,5.4843
0.98,19.989,19.989,5.3862,5.3862
0.99,20.043,20.043,5.2881,5.2881
1,20.095,20.095,5.19,5.19
1.01,20.146,20.146,5.0919,5.0919
1.02,20.197,20.197,4.9938,4.9938
1.03,20.246,20.246,4.8957,4.8957
1.04,20.295,20.295,4.7976,4.7976
1.05,20.342,20.342,4.6995,4.6995
1.06,20.389,20.389,4.6014,4.6014
1.07,20.434,20.434,4.5033,4.5033
1.08,20.479,20.479,4.4052,4.4052
1.09,20.522,20.522,4.3071,4.3071
1.1,20.565,20.565,4.209,4.209
1.11,20.607,20.607,4.1109,4.1109
1.12,20.647,20.647,4.0128,4.0128
1.13,20.687,20.687,3.9147,3.9147
1.14,20.725,20.725,3.8166,3.8166
1.15,20.763,20.763,3.7185,3.7185
1.16,20.8,20.8,3.6204,3.6204
1.17,20.836,20.836,3.5223,3.5223
1.18,20.87,20.87,3.4242,3.4242
1.19,20.904,20.904,3.3261,3.3261
1.2,20.937,20.937,3.228,3.228
1.21,20.969,20.969,3.1299,3.1299
1.22,20.999,20.999,3.0318,3.0318
1.23,21.029,21.029,2.9337,2.9337
1.24,21.058,21.058,2.8356,2.8356
1.25,21.086,21.086,2.7375,2.7375
1.26,21.113,21.113,2.6394,2.6394
1.27,21.139,21.139,2.5413,2.5413
1.28,21.164,21.164,2.4432,2.4432
1.29,21.188,21.188,2.3451,2.3451
1.3,21.211,21.211,2.247,2.247
1.31,21.233,21.233,2.1489,2.1489
1.32,21.254,21.254,2.0508,2.0508
1.33,21.274,21.274,1.9527,1.9527
1.34,21.293,21.293,1.8546,1.8546
1.35,21.311,21.311,1.7565,1.7565
1.36,21.328,21.328,1.6584,1.6584
1.37,21.344,21.344,1.5603,1.5603
1.38,21.359,21.359,1.4622,1.4622
1.39,21.373,21.373,1.3641,1.3641
1.4,21.386,21.386,1.266,1.266
1.41,21.398,21.398,1.1679,1.1679
1.42,21.41,21.41,1.0698,1.0698
1.43,21.42,21.42,0.9717,0.9717
1.44,21.429,21.429,0.8736,0.8736
1.45,21.437,21.437,0.7755,0.7755
1.46,21.445,21.445,0.6774,0.6774
1.47,21.451,21.451,0.5793,0.5793
1.48,21.456,21.456,0.4812,0.4812
1.49,21.46,21.46,0.3831,0.3831
1.5,21.464,21.464,0.285,0.285
1.51,21.466,21.466,0.1869,0.1869
1.52,21.467,21.467,0.0888,0.0888
1.53,21.468,21.468,-0.0093,-0.0093
1.54,21.467,21.467,-0.1074,-0.1074
1.55,21.466,21.466,-0.2055,-0.2055
1.56,21.463,21.463,-0.3036,-0.3036
1.57,21.46,21.46,-0.4017,-0.4017
1.58,21.455,21.455,-0.4998,-0.4998
1.59,21.45,21.45,-0.5979,-0.5979
1.6,21.443,21.443,-0.696,-0.696
1.61,21.436,21.436,-0.7941,-0.7941
1.62,21.427,21.427,-0.8922,-0.8922
1.63,21.418,21.418,-0.9903,-0.9903
1.64,21.408,21.408,-1.0884,-1.0884
1.65,21.396,21.396,-1.1865,-1.1865
1.66,21.384,21.384,-1.2846,-1.2846
1.67,21.37,21.37,-1.3827,-1.3827
1.68,21.356,21.356,-1.4808,-1.4808
1.69,21.341,21.341,-1.5789,-1.5789
1.7,21.325,21.325,-1.677,-1.677
1.71,21.307,21.307,-1.7751,-1.7751
1.72,21.289,21.289,-1.8732,-1.8732
1.73,21.27,21.27,-1.9713,-1.9713
1.74,21.25,21.25,-2.0694,-2.0694
1.75,21.228,21.228,-2.1675,-2.1675
1.76,21.206,21.206,-2.2656,-2.2656
1.77,21.183,21.183,-2.3637,-2.3637
1.78,21.159,21.159,-2.4618,-2.4618
1.79,21.134,21.134,-2.5599,-2.5599
1.8,21.108,21.108,-2.658,-2.658
1.81,21.081,21.081,-2.7561,-2.7561
1.82,21.053,21.053,-2.8542,-2.8542
1.83,21.024,21.024,-2.9523,-2.9523
1.84,20.994,20.994,-3.0504,-3.0504
1.85,20.963,20.963,-3.1485,-3.1485
1.86,20.931,20.931,-3.2466,-3.2466
1.87,20.898,20.898,-3.3447,-3.3447
1.88,20.864,20.864,-3.4428,-3.4428
1.89,20.829,20.829,-3.5409,-3.5409
1.9,20.793,20.793,-3.639,-3.639
1.91,20.756,20.756,-3.7371,-3.7371
1.92,20.718,20.718,-3.8352,-3.8352
1.93,20.679,20.679,-3.9333,-3.9333
1.94,20.64,20.64,-4.0314,-4.0314
1.95,20.599,20.599,-4.1295,-4.1295
1.96,20.557,20.557,-4.2276,-4.2276
1.97,20.514,20.514,-4.3257,-4.3257
1.98,20.47,20.47,-4.4238,-4.4238
1.99,20.426,20.426,-4.5219,-4.5219
2,20.38,20.38,-4.62,-4.62
2.01,20.333,20.333,-4.7181,-4.7181
2.02,20.286,20.286,-4.8162,-4.8162
2.03,20.237,20.237,-4.9143,-4.9143
2.04,20.187,20.187,-5.0124,-5.0124
2.05,20.137,20.137,-5.1105,-5.1105
2.06,20.085,20.085,-5.2086,-5.2086
2.07,20.033,20.033,-5.3067,-5.3067
2.08,19.979,19.979,-5.4048,-5.4048
2.09,19.924,19.924,-5.5029,-5.5029
2.1,19.869,19.869,-5.601,-5.601
2.11,19.812,19.812,-5.6991,-5.6991
2.12,19.755,19.755,-5.7972,-5.7972
2.13,19.697,19.697,-5.8953,-5.8953
2.14,19.637,19.637,-5.9934,-5.9934
2.15,19.577,19.577,-6.0915,-6.0915
2.16,19.515,19.515,-6.1896,-6.1896
2.17,19.453,19.453,-6.2877,-6.2877
2.18,19.389,19.389,-6.3858,-6.3858
2.19,19.325,19.325,-6.4839,-6.4839
2.2,19.26,19.26,-6.582,-6.582
2.21,19.193,19.193,-6.6801,-6.6801
2.22,19.126,19.126,-6.7782,-6.7782
2.23,19.058,19.058,-6.8763,-6.8763
2.24,18.989,18.989,-6.9744,-6.9744
2.25,18.918,18.918,-7.0725,-7.0725
2.26,18.847,18.847,-7.1706,-7.1706
2.27,18.775,18.775,-7.2687,-7.2687
2.28,18.702,18.702,-7.3668,-7.3668
2.29,18.628,18.628,-7.4649,-7.4649
2.3,18.553,18.553,-7.563,-7.563
2.31,18.476,18.476,-7.6611,-7.6611
2.32,18.399,18.399,-7.7592,-7.7592
2.33,18.321,18.321,-7.8573,-7.8573
2.34,18.242,18.242,-7.9554,-7.9554
2.35,18.162,18.162,-8.0535,-8.0535
2.36,18.081,18.081,-8.1516,-8.1516
2.37,17.999,17.999,-8.2497,-8.2497
2.38,17.916,17.916,-8.3478,-8.3478
2.39,17.832,17.832,-8.4459,-8.4459
2.4,17.747,17.747,-8.544,-8.544
2.41,17.661,17.661,-8.6421,-8.6421
2.42,17.574,17.574,-8.7402,-8.7402
2.43,17.486,17.486,-8.8383,-8.8383
2.44,17.398,17.398,-8.9364,-8.9364
2.45,17.308,17.308,-9.0345,-9.0345
2.46,17.217,17.217,-9.1326,-9.1326
2.47,17.125,17.125,-9.2307,-9.2307
2.48,17.032,17.032,-9.3288,-9.3288
2.49,16.939,16.939,-9.4269,-9.4269
2.5,16.844,16.844,-9.525,-9.525
2.51,16.748,16.748,-9.6231,-9.6231
2.52,16.651,16.651,-9.7212,-9.7212
2.53,16.554,16.554,-9.8193,-9.8193
2.54,16.455,16.455,-9.9174,-9.9174
2.55,16.355,16.355,-10.015,-10.015
2.56,16.255,16.255,-10.114,-10.114
2.57,16.153,16.153,-10.212,-10.212
2.58,16.05,16.05,-10.31,-10.31
2.59,15.947,15.947,-10.408,-10.408
2.6,15.842,15.842,-10.506,-10.506
2.61,15.737,15.737,-10.604,-10.604
2.62,15.63,15.63,-10.702,-10.702
2.63,15.523,15.523,-10.8,-10.8
2.64,15.414,15.414,-10.898,-10.898
2.65,15.305,15.305,-10.996,-10.996
2.66,15.194,15.194,-11.095,-11.095
2.67,15.083,15.083,-11.193,-11.193
2.68,14.97,14.97,-11.291,-11.291
2.69,14.857,14.857,-11.389,-11.389
2.7,14.743,14.743,-11.487,-11.487
2.71,14.627,14.627,-11.585,-11.585
2.72,14.511,14.511,-11.683,-11.683
2.73,14.394,14.394,-11.781,-11.781
2.74,14.275,14.275,-11.879,-11.879
2.75,14.156,14.156,-11.977,-11.977
2.76,14.036,14.036,-12.076,-12.076
2.77,13.914,13.914,-12.174,-12.174
2.78,13.792,13.792,-12.272,-12.272
2.79,13.669,13.669,-12.37,-12.37
2.8,13.545,13.545,-12.468,-12.468
2.81,13.42,13.42,-12.566,-12.566
2.82,13.293,13.293,-12.664,-12.664
2.83,13.166,13.166,-12.762,-12.762
2.84,13.038,13.038,-12.86,-12.86
2.85,12.909,12.909,-12.958,-12.958
2.86,12.779,12.779,-13.057,-13.057
2.87,12.648,12.648,-13.155,-13.155
2.88,12.516,12.516,-13.253,-13.253
2.89,12.383,12.383,-13.351,-13.351
2.9,12.249,12.249,-13.449,-13.449
2.91,12.114,12.114,-13.547,-13.547
2.92,11.978,11.978,-13.645,-13.645
2.93,11.841,11.841,-13.743,-13.743
2.94,11.703,11.703,-13.841,-13.841
2.95,11.564,11.564,-13.939,-13.939
2.96,11.424,11.424,-14.038,-14.038
2.97,11.283,11.283,-14.136,-14.136
2.98,11.142,11.142,-14.234,-14.234
2.99,10.999,10.999,-14.332,-14.332
3,10.855,10.855,-14.43,-14.43
3.01,10.71,10.71,-14.528,-14.528
3.02,10.564,10.564,-14.626,-14.626
3.03,10.418,10.418,-14.724,-14.724
3.04,10.27,10.27,-14.822,-14.822
3.05,10.121,10.121,-14.92,-14.92
3.06,9.9715,9.9715,-15.019,-15.019
3.07,9.8209,9.8209,-15.117,-15.117
3.08,9.6692,9.6692,-15.215,-15.215
3.09,9.5166,9.5166,-15.313,-15.313
3.1,9.363,9.363,-15.411,-15.411
3.11,9.2083,9.2083,-15.509,-15.509
3.12,9.0528,9.0528,-15.607,-15.607
3.13,8.8962,8.8962,-15.705,-15.705
3.14,8.7387,8.7387,-15.803,-15.803
3.15,8.5801,8.5801,-15.901,-15.901
3.16,8.4206,8.4206,-16,-16
3.17,8.2601,8.2601,-16.098,-16.098
3.18,8.0987,8.0987,-16.196,-16.196
3.19,7.9362,7.9362,-16.294,-16.294
3.2,7.7728,7.7728,-16.392,-16.392
3.21,7.6084,7.6084,-16.49,-16.49
3.22,7.443,7.443,-16.588,-16.588
3.23,7.2766,7.2766,-16.686,-16.686
3.24,7.1093,7.1093,-16.784,-16.784
3.25,6.9409,6.9409,-16.882,-16.882
3.26,6.7716,6.7716,-16.981,-16.981
3.27,6.6013,6.6013,-17.079,-17.079
3.28,6.43,6.43,-17.177,-17.177
3.29,6.2578,6.2578,-17.275,-17.275
3.3,6.0846,6.0846,-17.373,-17.373
3.31,5.9103,5.9103,-17.471,-17.471
3.32,5.7351,5.7351,-17.569,-17.569
3.33,5.5589,5.5589,-17.667,-17.667
3.34,5.3818,5.3818,-17.765,-17.765
3.35,5.2036,5.2036,-17.863,-17.863
3.36,5.0245,5.0245,-17.962,-17.962
3.37,4.8444,4.8444,-18.06,-18.06
3.38,4.6633,4.6633,-18.158,-18.158
3.39,4.4812,4.4812,-18.256,-18.256
3.4,4.2982,4.2982,-18.354,-18.354
3.41,4.1142,4.1142,-18.452,-18.452
3.42,3.9292,3.9292,-18.55,-18.55
3.43,3.7432,3.7432,-18.648,-18.648
3.44,3.5562,3.5562,-18.746,-18.746
3.45,3.3682,3.3682,-18.845,-18.845
3.46,3.1793,3.1793,-18.943,-18.943
3.47,2.9894,2.9894,-19.041,-19.041
3.48,2.7985,2.7985,-19.139,-19.139
3.49,2.6066,2.6066,-19.237,-19.237
3.5,2.4138,2.4138,-19.335,-19.335
3.51,2.2199,2.2199,-19.433,-19.433
3.52,2.0251,2.0251,-19.531,-19.531
3.53,1.8293,1.8293,-19.629,-19.629
3.54,1.6325,1.6325,-19.727,-19.727
3.55,1.4347,1.4347,-19.826,-19.826
3.56,1.236,1.236,-19.924,-19.924
3.57,1.0363,1.0363,-20.022,-20.022
3.58,0.83556,0.83556,-20.12,-20.12
3.59,0.63387,0.63387,-20.218,-20.218
3.6,0.4312,0.4312,-20.316,-20.316
3.61,0.22755,0.22755,-20.414,-20.414
3.62,0.022918,0.022918,-20.512,-20.512
3.63,0.13109,0.12288,16.347,15.32
3.64,0.29407,0.27559,16.249,15.222
3.65,0.45607,0.42732,16.151,15.124
3.66,0.61708,0.57807,16.053,15.026
3.67,0.77712,0.72784,15.955,14.928
3.68,0.93618,0.87663,15.856,14.83
3.69,1.0943,1.0244,15.758,14.732
3.7,1.2513,1.1713,15.66,14.634
3.71,1.4075,1.3171,15.562,14.536
3.72,1.5626,1.462,15.464,14.437
3.73,1.7167,1.6059,15.366,14.339
3.74,1.8699,1.7488,15.268,14.241
3.75,2.0221,1.8907,15.17,14.143
3.76,2.1733,2.0316,15.072,14.045
3.77,2.3235,2.1716,14.974,13.947
3.78,2.4728,2.3106,14.875,13.849
3.79,2.621,2.4486,14.777,13.751
3.8,2.7683,2.5856,14.679,13.653
3.81,2.9146,2.7216,14.581,13.555
3.82,3.0599,2.8567,14.483,13.456
3.83,3.2043,2.9908,14.385,13.358
3.84,3.3476,3.1238,14.287,13.26
3.85,3.49,3.256,14.189,13.162
3.86,3.6314,3.3871,14.091,13.064
3.87,3.7718,3.5172,13.993,12.966
3.88,3.9113,3.6464,13.894,12.868
3.89,4.0497,3.7746,13.796,12.77
3.9,4.1872,3.9018,13.698,12.672
3.91,4.3237,4.028,13.6,12.574
3.92,4.4592,4.1533,13.502,12.475
3.93,4.5937,4.2775,13.404,12.377
3.94,4.7273,4.4008,13.306,12.279
3.95,4.8599,4.5231,13.208,12.181
3.96,4.9914,4.6444,13.11,12.083
3.97,5.122,4.7648,13.012,11.985
3.98,5.2517,4.8841,12.913,11.887
3.99,5.3803,5.0025,12.815,11.789
4,5.508,5.1199,12.717,11.691
4.01,5.6347,5.2363,12.619,11.593
4.02,5.7604,5.3518,12.521,11.494
4.03,5.8851,5.4662,12.423,11.396
4.04,6.0088,5.5797,12.325,11.298
4.05,6.1316,5.6922,12.227,11.2
4.06,6.2534,5.8037,12.129,11.102
4.07,6.3742,5.9142,12.031,11.004
4.08,6.494,6.0238,11.932,10.906
4.09,6.6128,6.1324,11.834,10.808
4.1,6.7307,6.2399,11.736,10.71
4.11,6.8475,6.3465,11.638,10.612
4.12,6.9634,6.4522,11.54,10.513
4.13,7.0783,6.5568,11.442,10.415
4.14,7.1923,6.6605,11.344,10.317
4.15,7.3052,6.7632,11.246,10.219
4.16,7.4172,6.8649,11.148,10.121
4.17,7.5282,6.9656,11.05,10.023
4.18,7.6382,7.0653,10.951,9.9249
4.19,7.7472,7.1641,10.853,9.8268
4.2,7.8552,7.2619,10.755,9.7287
4.21,7.9623,7.3587,10.657,9.6306
4.22,8.0684,7.4545,10.559,9.5325
4.23,8.1735,7.5493,10.461,9.4344
4.24,8.2776,7.6432,10.363,9.3363
4.25,8.3807,7.736,10.265,9.2382
4.26,8.4829,7.8279,10.167,9.1401
4.27,8.5841,7.9188,10.069,9.042
4.28,8.6843,8.0088,9.9705,8.9439
4.29,8.7835,8.0977,9.8724,8.8458
4.3,8.8817,8.1857,9.7743,8.7477
4.31,8.979,8.2727,9.6762,8.6496
4.32,9.0752,8.3587,9.5781,8.5515
4.33,9.1705,8.4437,9.48,8.4534
4.34,9.2648,8.5277,9.3819,8.3553
4.35,9.3582,8.6108,9.2838,8.2572
4.36,9.4505,8.6929,9.1857,8.1591
4.37,9.5419,8.774,9.0876,8.061
4.38,9.6323,8.8541,8.9895,7.9629
4.39,9.7217,8.9332,8.8914,7.8648
4.4,9.8101,9.0114,8.7933,7.7667
4.41,9.8975,9.0886,8.6952,7.6686
4.42,9.984,9.1648,8.5971,7.5705
4.43,10.069,9.24,8.499,7.4724
4.44,10.154,9.3142,8.4009,7.3743
4.45,10.237,9.3875,8.3028,7.2762
4.46,10.32,9.4597,8.2047,7.1781
4.47,10.402,9.531,8.1066,7.08
4.48,10.482,9.6013,8.0085,6.9819
4.49,10.562,9.6707,7.9104,6.8838
4.5,10.64,9.739,7.8123,6.7857
4.51,10.718,9.8064,7.7142,6.6876
4.52,10.795,9.8728,7.6161,6.5895
4.53,10.87,9.9382,7.518,6.4914
4.54,10.945,10.003,7.4199,6.3933
4.55,11.019,10.066,7.3218,6.2952
4.56,11.091,10.129,7.2237,6.1971
4.57,11.163,10.19,7.1256,6.099
4.58,11.234,10.25,7.0275,6.0009
4.59,11.304,10.31,6.9294,5.9028
4.6,11.373,10.369,6.8313,5.8047
4.61,11.44,10.426,6.7332,5.7066
4.62,11.507,10.483,6.6351,5.6085
4.63,11.573,10.538,6.537,5.5104
4.64,11.638,10.593,6.4389,5.4123
4.65,11.702,10.647,6.3408,5.3142
4.66,11.765,10.699,6.2427,5.2161
4.67,11.827,10.751,6.1446,5.118
4.68,11.888,10.802,6.0465,5.0199
4.69,11.948,10.851,5.9484,4.9218
4.7,12.007,10.9,5.8503,4.8237
4.71,12.065,10.948,5.7522,4.7256
4.72,12.122,10.994,5.6541,4.6275
4.73,12.178,11.04,5.556,4.5294
4.74,12.233,11.085,5.4579,4.4313
4.75,12.287,11.129,5.3598,4.3332
4.76,12.34,11.172,5.2617,4.2351
4.77,12.392,11.214,5.1636,4.137
4.78,12.443,11.254,5.0655,4.0389
4.79,12.493,11.294,4.9674,3.9408
4.8,12.543,11.333,4.8693,3.8427
4.81,12.591,11.371,4.7712,3.7446
4.82,12.638,11.408,4.6731,3.6465
4.83,12.684,11.444,4.575,3.5484
4.84,12.73,11.479,4.4769,3.4503
4.85,12.774,11.513,4.3788,3.3522
4.86,12.817,11.546,4.2807,3.2541
4.87,12.859,11.578,4.1826,3.156
4.88,12.901,11.609,4.0845,3.0579
4.89,12.941,11.639,3.9864,2.9598
4.9,12.98,11.668,3.8883,2.8617
4.91,13.019,11.697,3.7902,2.7636
4.92,13.056,11.724,3.6921,2.6655
4.93,13.093,11.75,3.594,2.5674
4.94,13.128,11.775,3.4959,2.4693
4.95,13.163,11.799,3.3978,2.3712
4.96,13.196,11.823,3.2997,2.2731
4.97,13.229,11.845,3.2016,2.175
4.98,13.26,11.866,3.1035,2.0769
4.99,13.291,11.886,3.0054,1.9788
5,13.32,11.906,2.9073,1.8807
5.01,13.349,11.924,2.8092,1.7826
5.02,13.376,11.941,2.7111,1.6845
5.03,13.403,11.958,2.613,1.5864
5.04,13.429,11.973,2.5149,1.4883
5.05,13.453,11.987,2.4168,1.3902
5.06,13.477,12.001,2.3187,1.2921
5.07,13.5,12.013,2.2206,1.194
5.08,13.521,12.025,2.1225,1.0959
5.09,13.542,12.035,2.0244,0.99779
5.1,13.562,12.045,1.9263,0.89969
5.11,13.581,12.053,1.8282,0.80159
5.12,13.598,12.061,1.7301,0.70349
5.13,13.615,12.067,1.632,0.60539
5.14,13.631,12.073,1.5339,0.50729
5.15,13.646,12.077,1.4358,0.40919
5.16,13.66,12.081,1.3377,0.31109
5.17,13.673,12.084,1.2396,0.21299
5.18,13.685,12.085,1.1415,0.11489
5.19,13.696,12.086,1.0434,0.016785
5.2,13.706,12.086,0.94528,-0.081315
5.21,13.714,12.084,0.84718,-0.17941
5.22,13.722,12.082,0.74908,-0.27751
5.23,13.729,12.079,0.65098,-0.37561
5.24,13.735,12.074,0.55288,-0.47371
5.25,13.741,12.069,0.45478,-0.57181
5.26,13.745,12.063,0.35668,-0.66991
5.27,13.748,12.056,0.25858,-0.76801
5.28,13.75,12.048,0.16048,-0.86611
5.29,13.751,12.038,0.062376,-0.96421
5.3,13.751,12.028,-0.035724,-1.0623
5.31,13.75,12.017,-0.13382,-1.1604
5.32,13.748,12.005,-0.23192,-1.2585
5.33,13.745,11.992,-0.33002,-1.3566
5.34,13.742,11.978,-0.42812,-1.4547
5.35,13.737,11.963,-0.52622,-1.5528
5.36,13.731,11.947,-0.62432,-1.6509
5.37,13.724,11.93,-0.72242,-1.749
5.38,13.717,11.912,-0.82052,-1.8471
5.39,13.708,11.893,-0.91862,-1.9452
5.4,13.698,11.873,-1.0167,-2.0433
5.41,13.688,11.852,-1.1148,-2.1414
5.42,13.676,11.83,-1.2129,-2.2395
5.43,13.663,11.807,-1.311,-2.3376
5.44,13.65,11.784,-1.4091,-2.4357
5.45,13.635,11.759,-1.5072,-2.5338
5.46,13.62,11.733,-1.6053,-2.6319
5.47,13.603,11.706,-1.7034,-2.73
5.48,13.586,11.678,-1.8015,-2.8281
5.49,13.567,11.649,-1.8996,-2.9262
5.5,13.548,11.62,-1.9977,-3.0243
5.51,13.527,11.589,-2.0958,-3.1224
5.52,13.506,11.557,-2.1939,-3.2205
5.53,13.483,11.525,-2.292,-3.3186
5.54,13.46,11.491,-2.3901,-3.4167
5.55,13.435,11.456,-2.4882,-3.5148
5.56,13.41,11.421,-2.5863,-3.6129
5.57,13.384,11.384,-2.6844,-3.711
5.58,13.356,11.346,-2.7825,-3.8091
5.59,13.328,11.308,-2.8806,-3.9072
5.6,13.299,11.268,-2.9787,-4.0053
5.61,13.269,11.228,-3.0768,-4.1034
5.62,13.237,11.186,-3.1749,-4.2015
5.63,13.205,11.144,-3.273,-4.2996
5.64,13.172,11.1,-3.3711,-4.3977
5.65,13.138,11.056,-3.4692,-4.4958
5.66,13.102,11.01,-3.5673,-4.5939
5.67,13.066,10.964,-3.6654,-4.692
5.68,13.029,10.916,-3.7635,-4.7901
5.69,12.991,10.868,-3.8616,-4.8882
5.7,12.952,10.819,-3.9597,-4.9863
5.71,12.912,10.768,-4.0578,-5.0844
5.72,12.871,10.717,-4.1559,-5.1825
5.73,12.829,10.665,-4.254,-5.2806
5.74,12.786,10.611,-4.3521,-5.3787
5.75,12.742,10.557,-4.4502,-5.4768
5.76,12.697,10.502,-4.5483,-5.5749
5.77,12.651,10.446,-4.6464,-5.673
5.78,12.604,10.388,-4.7445,-5.7711
5.79,12.556,10.33,-4.8426,-5.8692
5.8,12.507,10.271,-4.9407,-5.9673
5.81,12.457,10.211,-5.0388,-6.0654
5.82,12.406,10.15,-5.1369,-6.1635
5.83,12.354,10.088,-5.235,-6.2616
5.84,12.301,10.024,-5.3331,-6.3597
5.85,12.248,9.9603,-5.4312,-6.4578
5.86,12.193,9.8953,-5.5293,-6.5559
5.87,12.137,9.8292,-5.6274,-6.654
5.88,12.08,9.7622,-5.7255,-6.7521
5.89,12.022,9.6942,-5.8236,-6.8502
5.9,11.964,9.6252,-5.9217,-6.9483
5.91,11.904,9.5552,-6.0198,-7.0464
5.92,11.843,9.4842,-6.1179,-7.1445
5.93,11.782,9.4123,-6.216,-7.2426
5.94,11.719,9.3394,-6.3141,-7.3407
5.95,11.655,9.2655,-6.4122,-7.4388
5.96,11.591,9.1906,-6.5103,-7.5369
5.97,11.525,9.1148,-6.6084,-7.635
5.98,11.459,9.0379,-6.7065,-7.7331
5.99,11.391,8.9601,-6.8046,-7.8312
6,11.323,8.8813,-6.9027,-7.9293
6.01,11.253,8.8015,-7.0008,-8.0274
6.02,11.183,8.7207,-7.0989,-8.1255
6.03,11.111,8.639,-7.197,-8.2236
6.04,11.039,8.5563,-7.2951,-8.3217
6.05,10.965,8.4726,-7.3932,-8.4198
6.06,10.891,8.3879,-7.4913,-8.5179
6.07,10.815,8.3022,-7.5894,-8.616
6.08,10.739,8.2156,-7.6875,-8.7141
6.09,10.662,8.1279,-7.7856,-8.8122
6.1,10.583,8.0393,-7.8837,-8.9103
6.11,10.504,7.9497,-7.9818,-9.0084
6.12,10.424,7.8591,-8.0799,-9.1065
6.13,10.342,7.7676,-8.178,-9.2046
6.14,10.26,7.6751,-8.2761,-9.3027
6.15,10.177,7.5815,-8.3742,-9.4008
