"time","J1_w","J2_w","J3_w","J4_w"
0,10,0,0,0
0.003,9.97141261,0.02999996447,-5.308253836e-016,-6.339640763e-016
0.006,9.945638077,0.05999959263,-1.561251128e-015,-2.013710348e-015
0.009,9.922639568,0.08999845812,-9.714451465e-016,-2.059446409e-015
0.012,9.902355768,0.1199961346,-1.762479052e-015,-3.574626004e-015
0.015,9.884700688,0.1499921957,-2.525757381e-015,-4.241119553e-015
0.018,9.869565127,0.1799862152,-3.219646771e-015,-4.511623545e-015
0.021,9.856817562,0.2099777667,-5.245803791e-015,-6.331123834e-015
0.024,9.846305335,0.2399664241,-5.578870699e-015,-6.586688717e-015
0.027,9.837856017,0.269951761,-3.885780586e-015,-4.92168741e-015
0.03,9.831278895,0.2999333514,-4.718447855e-015,-5.793170409e-015
0.033,9.826367082,0.3299107692,-3.663735981e-015,-4.754093324e-015
0.036,9.822898299,0.3598835882,-1.665334537e-016,-1.255451804e-015
0.039,9.820637619,0.3898513826,3.885780586e-016,-6.975477731e-016
0.042,9.819339581,0.4198137264,3.885780586e-016,-6.970689328e-016
0.045,9.818749422,0.4497701937,-2.220446049e-016,-1.30277324e-015
0.048,9.818607225,0.4797203589,4.996003611e-016,-5.841848662e-016
0.051,9.818648914,0.5096637963,1.110223025e-015,2.034522712e-017
0.054,9.818608995,0.5396000802,2.109423747e-015,1.014355358e-015
0.057,9.818222612,0.5695287854,2.109423747e-015,1.014908286e-015
0.06,9.817227984,0.5994494863,7.771561172e-016,-3.115101858e-016
0.063,9.81536871,0.6293617578,9.992007222e-016,-8.037752823e-017
0.066,9.81239616,0.6592651747,2.664535259e-015,1.592067612e-015
0.069,9.808071706,0.6891593121,1.776356839e-015,7.077019444e-016
0.072,9.8021688,0.719043745,1.221245327e-015,1.526633355e-016
0.075,9.794475091,0.7489180488,3.108624469e-015,2.039672483e-015
0.078,9.784794119,0.7787817989,2.775557562e-015,1.707509224e-015
0.081,9.772947122,0.8086345708,5.218048216e-015,4.15306136e-015
0.084,9.75877477,0.8384759403,5.329070518e-015,4.268399202e-015
0.087,9.742138374,0.8683054833,4.329869796e-015,3.273319904e-015
0.09,9.722921178,0.8981227758,4.107825191e-015,3.054485218e-015
0.093,9.701029618,0.927927394,2.553512957e-015,1.502120465e-015
0.096,9.676393866,0.9577189144,3.996802889e-015,2.947239853e-015
0.099,9.64896851,0.9874969136,5.662137426e-015,4.614449037e-015
0.102,9.618733177,1.017260968,3.552713679e-015,2.507568791e-015
0.105,9.585692471,1.047010656,6.661338148e-016,-3.759530947e-016
