"time","outputs[1]","outputs[2]"
0,25,20
0.02,25,20.1997
0.04,25,20.3989
0.06,25,20.5975
0.09,25,20.8944
0.12,25,21.1901
0.14,25,21.3866
0.16,25,21.5824
0.18,25,21.7778
0.2,25,21.9726
0.22,25,22.1668
0.24,25,22.3606
0.27,25,22.6502
0.29,25,22.8425
0.31,25,23.0344
0.33,25,23.2257
0.35,25,23.4165
0.37,25,23.6068
0.39,25,23.7966
0.41,25,23.9858
0.43,25,24.1745
0.45,25,24.3627
0.47,25,24.5503
0.49,25,24.7375
0.52,25,25.0172
0.54,25,25.2031
0.56,25,25.3884
0.58,25,25.5733
0.6,25,25.7576
0.62,25,25.9414
0.64,25,25.9979
0.66,25,25.9859
0.68,25,25.9739
0.7,25,25.962
0.72,25,25.9501
0.74,25,25.9382
0.76,25,25.9263
0.78,25,25.9145
0.8,25,25.9027
0.82,25,25.8909
0.84,25,25.8791
0.86,25,25.8673
0.88,25,25.8556
0.9,25,25.8439
0.92,25,25.8322
0.94,25,25.8206
0.96,25,25.809
0.98,25,25.7974
1,25,25.7858
1.02,25,25.7742
1.04,25,25.7627
1.06,25,25.7512
1.08,25,25.7397
1.1,25,25.7282
1.12,25,25.7168
1.14,25,25.7053
1.16,25,25.6939
1.18,25,25.6826
1.2,25,25.6712
1.22,25,25.6599
1.24,25,25.6486
1.26,25,25.6373
1.28,25,25.626
1.3,25,25.6148
1.32,25,25.6035
1.34,25,25.5924
1.36,25,25.5812
1.38,25,25.57
1.4,25,25.5589
1.42,25,25.5478
1.44,25,25.5367
1.46,25,25.5256
1.48,25,25.5146
1.5,25,25.5036
1.52,25,25.4926
1.54,25,25.4816
1.56,25,25.4707
1.58,25,25.4597
1.6,25,25.4488
1.62,25,25.4379
1.64,25,25.4271
1.66,25,25.4162
1.68,25,25.4054
1.7,25,25.3946
1.72,25,25.3838
1.74,25,25.3731
1.76,25,25.3623
1.78,25,25.3516
1.8,25,25.3409
1.82,25,25.3302
1.84,25,25.3196
1.86,25,25.309
1.88,25,25.2984
1.9,25,25.2878
1.92,25,25.2772
1.94,25,25.2667
1.96,25,25.2561
1.98,25,25.2456
2.01,25.0417,25.2299
2.04,25.1667,25.2143
2.07,25.2917,25.1986
2.1,25.4167,25.1831
2.13,25.5417,25.1675
2.16,25.6667,25.1521
2.19,25.7917,25.1366
2.22,25.9167,25.1212
2.25,26.0417,25.1059
2.28,26.1667,25.2473
2.31,26.2917,25.525
2.34,26.4167,25.8015
2.37,26.5417,26.0768
2.4,26.6667,26.3511
2.43,26.7917,26.6242
2.46,26.9167,26.8962
2.49,27.0417,27.1671
2.52,27.1667,27.4368
2.55,27.2917,27.7055
2.58,27.4167,27.973
2.61,27.5417,28.2395
2.64,27.6667,28.5048
2.67,27.7917,28.7691
2.7,27.9167,28.7911
2.73,28.0417,28.7647
2.76,28.1667,28.7385
2.79,28.2917,28.7123
2.82,28.4167,28.6862
2.85,28.5417,28.6602
2.88,28.6667,28.6342
2.91,28.7917,28.6084
2.94,28.9167,28.5826
2.97,29.0417,28.5569
3,29.1667,28.5312
3.03,29.2917,28.5057
3.06,29.4167,28.4802
3.09,29.5417,28.6191
3.12,29.6667,28.883
3.15,29.7917,29.1457
3.18,29.9167,29.4073
3.21,30.0417,29.6679
3.24,30.1667,29.9275
3.27,30.2917,30.1859
3.3,30.4167,30.4433
3.33,30.5417,30.6997
3.36,30.6667,30.955
3.39,30.7917,31.2093
3.42,30.9167,31.4625
3.45,31.0417,31.7147
3.48,31.1667,31.9659
3.51,31.2917,32.2161
3.54,31.4167,32.3604
3.57,31.5417,32.3233
3.6,31.6667,32.2864
3.63,31.7917,32.2496
3.66,31.9167,32.2129
3.69,32.0417,32.1763
3.72,32.1667,32.1399
3.75,32.2917,32.1035
3.78,32.4167,32.0672
3.81,32.5417,32.0311
3.84,32.6667,31.9951
3.87,32.7917,31.9591
3.9,32.9167,31.9233
3.93,33.0417,32.1546
3.96,33.1667,32.404
3.99,33.2917,32.6524
4.01,33.375,32.8174
4.04,33.5,33.0641
4.07,33.625,33.3098
4.1,33.75,33.5545
4.13,33.875,33.7982
4.16,34,34.041
4.19,34.125,34.2827
4.22,34.25,34.5235
4.25,34.375,34.7633
4.28,34.5,35.0021
4.31,34.625,35.24
4.34,34.75,35.4769
4.37,34.875,35.7128
4.4,35,35.9478
4.43,35.125,36.0408
4.46,35.25,35.9928
4.49,35.375,35.9449
4.52,35.5,35.8971
4.55,35.625,35.8495
4.58,35.75,35.802
4.61,35.875,35.7547
4.64,36,35.7075
4.67,36.125,35.6604
4.7,36.25,35.6135
4.73,36.375,35.5667
4.76,36.5,35.5201
4.79,36.625,35.7183
4.82,36.75,35.9533
4.85,36.875,36.1873
4.88,37,36.4204
4.91,37.125,36.6525
4.94,37.25,36.8837
4.97,37.375,37.114
5,37.5,37.3433
5.03,37.625,37.5717
5.06,37.75,37.7992
5.09,37.875,38.0258
5.12,38,38.2515
5.15,38.125,38.4763
5.18,38.25,38.7001
5.21,38.375,38.9231
5.24,38.5,39.1452
5.27,38.625,39.3664
5.3,38.75,39.5867
5.33,38.875,39.8061
5.36,39,39.9597
5.39,39.125,39.8999
5.42,39.25,39.8403
5.45,39.375,39.7809
5.48,39.5,39.7216
5.51,39.625,39.6625
5.54,39.75,39.6036
5.57,39.875,39.5449
5.6,40,39.4864
5.63,40.125,39.428
5.66,40.25,39.3698
5.69,40.375,39.4047
5.72,40.5,39.6248
5.75,40.625,39.8441
5.78,40.75,40.0624
5.81,40.875,40.28
5.84,41,40.4966
5.87,41.125,40.7124
5.9,41.25,40.9273
5.93,41.375,41.1413
5.96,41.5,41.3545
5.99,41.625,41.5669
6.02,41.75,41.7784
6.05,41.875,41.989
6.08,42,42.1988
6.11,42.125,42.4078
6.14,42.25,42.6159
6.17,42.375,42.8233
6.2,42.5,43.0297
6.23,42.625,43.2354
6.26,42.75,43.4402
6.29,42.875,43.6443
6.32,43,43.8475
6.35,43.125,44.0499
6.38,43.25,44.2515
6.41,43.375,44.1789
6.44,43.5,44.1064
6.47,43.625,44.0342
6.5,43.75,43.9622
6.53,43.875,43.8904
6.56,44,43.8189
6.59,44.125,43.7475
6.62,44.25,43.6764
6.65,44.375,43.6054
6.68,44.5,43.5347
6.71,44.625,43.6837
6.74,44.75,43.8867
6.77,44.875,44.089
6.8,45,44.2904
6.83,45.125,44.4911
6.86,45.25,44.6909
6.89,45.375,44.89
6.92,45.5,45.0883
6.95,45.625,45.2857
6.98,45.75,45.4824
7.01,45.875,45.6784
7.04,46,45.8735
7.07,46.125,46.0679
7.1,46.25,46.2615
7.13,46.375,46.4543
7.16,46.5,46.6464
7.19,46.625,46.8377
7.22,46.75,47.0282
7.25,46.875,47.218
7.28,47,47.4071
7.31,47.125,47.5954
7.34,47.25,47.783
7.37,47.375,47.9698
7.4,47.5,48.1559
7.43,47.625,48.3412
7.46,47.75,48.5258
7.49,47.875,48.7097
7.52,48,48.8929
7.55,48.125,49.0753
7.58,48.25,49.2301
7.61,48.375,49.1426
7.64,48.5,49.0553
7.67,48.625,48.9682
7.7,48.75,48.8814
7.73,48.875,48.7949
7.76,49,48.7087
7.79,49.125,48.6227
7.82,49.25,48.5369
7.85,49.375,48.4514
7.88,49.5,48.537
7.91,49.625,48.7208
7.94,49.75,48.9039
7.97,49.875,49.0863
8,50,49.268
8.03,50,49.449
8.06,50,49.6292
8.09,50,49.8087
8.12,50,49.9876
8.15,50,50.1657
8.18,50,50.3431
8.21,50,50.5199
8.24,50,50.6959
8.27,50,50.8713
8.3,50,50.9835
8.33,50,50.8907
8.36,50,50.7982
8.39,50,50.7059
8.42,50,50.6139
8.45,50,50.5222
8.48,50,50.4308
8.51,50,50.3396
8.54,50,50.2487
8.57,50,50.1581
8.6,50,50.0678
8.63,50,49.9777
8.66,50,49.8879
8.69,50,49.7984
8.72,50,49.7091
8.75,50,49.6201
8.78,50,49.5314
8.81,50,49.4429
8.84,50,49.3547
8.87,50,49.2668
8.9,50,49.1791
8.93,50,49.0917
8.96,50,49.0045
8.99,50,49.1686
9.02,50,49.35
9.05,50,49.5306
9.08,50,49.7106
9.11,50,49.8898
9.14,50,50.0683
9.17,50,50.2461
9.2,50,50.4232
9.23,50,50.5996
9.26,50,50.7754
9.29,50,50.9504
9.32,50,50.9377
9.35,50,50.8451
9.38,50,50.7527
9.41,50,50.6605
9.44,50,50.5687
9.47,50,50.4771
9.5,50,50.3858
9.53,50,50.2948
9.56,50,50.204
9.59,50,50.1135
9.62,50,50.0233
9.65,50,49.9334
9.68,50,49.8437
9.71,50,49.7543
9.74,50,49.6652
9.77,50,49.5763
9.8,50,49.4877
9.83,50,49.3994
9.86,50,49.3113
9.89,50,49.2235
9.92,50,49.136
9.95,50,49.0487
9.98,50,49.0783
10.01,50,49.26
