"time","Out1_1_","Out1_2_","Out2","Out3","Out4","Out5","Out6","Out7","Out8","Out9"
5.04,-2.89363,-4.89363,-1.39363,-1.80589,1,-4,-12,-0.5,-0.3,-0.501333
5.06,-2.88038,-4.88038,-1.38038,-1.74921,1,-4,-12,-0.5,-0.3,-0.749525
5.08,-2.86638,-4.86638,-1.36638,-1.69229,1,-3.5,-12,-0.5,-0.3,-0.99476
5.1,-2.85163,-4.85163,-1.35163,-1.63532,1,-3.5,-12,-0.5,-0.3,-1.23607
5.12,-2.83614,-4.83614,-1.33614,-1.57845,1,-3.5,-12,-0.5,-0.3,-1.4725
5.14,-2.81992,-4.81992,-1.31992,-1.52187,1,-3.5,-12,-0.5,-0.3,-1.70312
5.16,-2.80297,-4.80297,-1.30297,-1.46574,1,-3.5,-12,-0.5,-0.3,-1.92701
5.18,-2.7853,-4.7853,-1.2853,-1.41022,1,-3.5,-12,-0.5,-0.3,-2.14331
5.2,-2.76691,-4.76691,-1.26691,-1.35546,1,-3.5,-12,-0.5,-0.3,-2.35114
5.22,-2.74782,-4.74782,-1.24782,-1.30162,1,-3.5,-12,-0.5,-0.3,-2.5497
5.24,-2.72802,-4.72802,-1.22802,-1.24884,1,-3.5,-12,-0.5,-0.3,-2.73819
5.26,-2.70754,-4.70754,-1.20754,-1.19726,1,-3.5,-12,-0.5,-0.3,-2.91587
5.28,-2.68638,-4.68638,-1.18638,-1.14702,1,-3.5,-12,-0.5,-0.3,-3.08205
5.3,-2.66453,-4.66454,-1.16453,-1.09822,1,-3.5,-12,-0.5,-0.3,-3.23607
5.32,-2.64203,-4.64203,-1.14203,-1.051,1,-3.5,-12,-0.5,-0.3,-3.37731
5.34,-2.61887,-4.61887,-1.11887,-1.00545,1,-3,-12,-0.5,-0.3,-3.50523
5.36,-2.59505,-4.59505,-1.09505,-0.961676,1,-3,-12,-0.5,-0.3,-3.61931
5.38,-2.57061,-4.57061,-1.07061,-0.919762,1,-3,-12,-0.5,-0.3,-3.71911
5.4,-2.54553,-4.54553,-1.04553,-0.879789,1,-3,-12,-0.5,-0.3,-3.80423
5.42,-2.51983,-4.51983,-1.01983,-0.841826,1,-3,-12,-0.5,-0.3,-3.87433
5.44,-2.49353,-4.49353,-0.993531,-0.80593,1,-3,-12,-0.5,-0.3,-3.92915
5.46,-2.46663,-4.46663,-0.96663,-0.77215,1,-3,-12,-0.5,-0.3,-3.96846
5.48,-2.43914,-4.43914,-0.939143,-0.740525,1,-3,-12,-0.5,-0.3,-3.99211
5.5,-2.41108,-4.41108,-0.911081,-0.711081,1,-3,-12,-0.5,-0.3,-4
5.52,-2.38245,-4.38245,-0.882454,-0.683835,1,-3,-12,-0.5,-0.3,-3.99211
5.54,-2.35327,-4.35327,-0.853273,-0.658793,1,-2.5,-12,-0.5,-0.3,-3.96846
5.56,-2.32355,-4.32355,-0.823552,-0.635951,1,-2.5,-12,-0.5,-0.3,-3.92915
5.58,-2.2933,-4.2933,-0.793301,-0.615293,1,-2.5,-12,-0.5,-0.3,-3.87433
5.6,-2.26253,-4.26253,-0.762533,-0.596794,1,-2.5,-12,-0.5,-0.3,-3.80423
5.62,-2.23126,-4.23126,-0.73126,-0.580417,1,-2.5,-12,-0.5,-0.3,-3.71911
5.64,-2.19949,-4.19949,-0.699495,-0.566116,1,-2.5,-12,-0.5,-0.3,-3.61931
5.66,-2.16725,-4.16725,-0.667249,-0.553835,1,-2.5,-12,-0.5,-0.3,-3.50523
5.68,-2.13454,-4.13454,-0.634537,-0.543508,1,-2.5,-12,-0.5,-0.3,-3.37731
5.7,-2.10137,-4.10137,-0.601371,-0.535059,1,-2,-12,-0.5,-0.3,-3.23607
5.72,-2.06776,-4.06776,-0.567765,-0.528405,1,-2,-12,-0.5,-0.3,-3.08205
5.74,-2.03373,-4.03373,-0.533731,-0.523453,1,-2,-12,-0.5,-0.3,-2.91587
5.76,-1.99928,-3.99928,-0.499284,-0.520101,1,-2,-12,-0.5,-0.3,-2.73819
5.78,-1.96444,-3.96444,-0.464437,-0.51824,1,-2,-12,-0.5,-0.3,-2.5497
5.8,-1.9292,-3.9292,-0.429204,-0.517755,1,-2,-12,-0.5,-0.3,-2.35114
5.82,-1.8936,-3.8936,-0.3936,-0.518521,1,-2,-12,-0.5,-0.3,-2.14331
5.84,-1.85764,-3.85764,-0.357638,-0.520411,1,-1.5,-12,-0.5,-0.3,-1.92701
5.86,-1.82133,-3.82133,-0.321334,-0.523288,1,-1.5,-12,-0.5,-0.3,-1.70312
5.88,-1.7847,-3.7847,-0.2847,-0.527013,1,-1.5,-12,-0.5,-0.3,-1.4725
5.9,-1.74775,-3.74775,-0.247753,-0.531441,1,-1.5,-12,-0.5,-0.3,-1.23607
5.92,-1.71051,-3.71051,-0.210507,-0.536424,1,-1.5,-12,-0.5,-0.3,-0.99476
5.94,-1.67298,-3.67298,-0.172977,-0.54181,1,-1.5,-12,-0.5,-0.3,-0.749525
5.96,-1.63518,-3.63518,-0.135177,-0.547444,1,-1.5,-12,-0.5,-0.3,-0.501333
5.9761,-1.60455,-3.60455,-0.104555,-0.552055,1,-1,-12,-0.5,-0.3,-0.3
5.9761,-1.60455,-3.60455,-0.104555,-0.552055,1,-1,-12,-0.5,-0.3,-0.3
5.98,-1.59712,-3.59712,-0.0971235,-0.55317,1,-1,-12,-0.5,-0.251162,-0.251162
6,-1.55883,-3.55883,-0.058831,-0.558831,1,-1,-12,-0.5,-2.93915e-015,-2.93915e-015
6.02,-1.52031,-3.52031,-0.020315,-0.564268,1,-1,-12,-0.5,0.251162,0.251162
6.0239,-1.51279,-3.51279,0,-0.565288,1,-1,-12,-0.5,0.3,0.3
6.0239,-1.51279,-3.51279,-0.012788,-0.565288,1,-1,-12,-0.5,0.3,0.3
6.03051,-1.5,-3.5,0,-0.566981,1,-1,-12,-0.5,0.3,0.382751
6.03051,-1.5,-3.5,0,-0.566981,1,-1,-12,-0.5,0.3,0.382751
6.04,-1.48159,-3.48159,0,-0.569324,1,-1,-12,-0.5,0.3,0.501333
6.06,-1.44267,-3.44267,0,-0.573841,1,-1,-12,-0.5,0.3,0.749525
6.08,-1.40358,-3.40358,0,-0.577663,1,-1,-12,-0.5,0.3,0.99476
6.1,-1.36433,-3.36433,0,-0.580637,1,-0.5,-12,-0.5,0.3,1.23607
6.12,-1.32492,-3.32492,0,-0.582611,1,-0.5,-12,-0.5,0.3,1.4725
6.14,-1.28539,-3.28539,0,-0.583439,1,-0.5,-12,-0.5,0.3,1.70312
6.15786,-1.25,-3.25,0,-0.583091,1,-0.5,-12,-0.5,0.3,1.90338
6.15786,-1.25,-3.25,0,-0.583091,1,-0.5,-12,-0.5,0.3,1.90338
6.16,-1.24575,-3.24575,0,-0.582976,1,-0.5,-12,-0.491496,0.3,1.92701
6.18,-1.206,-3.206,0,-0.581083,1,-0.5,-12,-0.412009,0.3,2.14331
6.2,-1.16618,-3.16618,0,-0.577628,1,-0.5,-12,-0.332358,0.3,2.35114
6.22,-1.12629,-3.12629,0,-0.572483,1,-0.5,-12,-0.252573,0.3,2.5497
6.24,-1.08634,-3.08634,0,-0.565527,1,-0,-12,-0.172688,0.3,2.73819
6.26,-1.04637,-3.04637,0,-0.556644,1,-0,-12,-0.0927329,0.3,2.91587
6.28,-1.00637,-3.00637,0,-0.54573,1,-0,-12,-0.0127412,0.3,0
6.28319,1,3,0,2.26738e-011,1,0,-12,5.33501e-011,0.3,0
6.28319,1,3,0,2.26738e-011,1,0,-12,5.33501e-011,0.3,0
6.3,1.03363,3.03363,0,0.0285836,1,0,-12,0.0672556,0.3,0
6.32,1.07361,3.07361,0,0.0625708,1,0,-12,0.147226,0.3,0
6.34,1.11357,3.11357,0,0.096533,1,0,-12,0.227137,0.3,0
6.36,1.15348,3.15348,0,0.130457,1,0.5,-12,0.306957,0.3,0
6.38,1.19333,3.19333,0,0.164328,1,0.5,-12,0.386654,0.3,0
6.4,1.2331,3.2331,0,0.198134,1,0.5,-12,0.466197,0.3,0
6.4,1.2331,3.2331,0,0.198134,1,0.5,12,0.5,0.3,0
6.4,1.2331,3.2331,0,0.198134,1,0.5,12,0.466197,0.3,0
6.40851,1.25,3.25,0,0.2125,1,0.5,12,0.5,0.3,0
6.40851,1.25,3.25,0,0.2125,1,0.5,12,0.5,0.3,0
6.42,1.27278,3.27278,0,0.23186,1,0.5,12,0.5,0.3,0
6.44,1.31235,3.31235,0,0.265494,1,0.5,12,0.5,0.3,0
6.46,1.35179,3.35179,0,0.299021,1,0.5,12,0.5,0.3,0
6.48,1.39109,3.39109,0,0.332429,1,1,12,0.5,0.3,0
6.5,1.43024,3.43024,0,0.365704,1,1,12,0.5,0.3,0
6.52,1.46921,3.46921,0,0.398833,1,1,12,0.5,0.3,0
6.53587,1.5,3.5,2.79645e-011,0.425,1,1,12,0.5,0.3,0
6.53587,1.5,3.5,2.79645e-011,0.425,1,1,12,0.5,0.3,0
6.54,1.508,3.508,0.00800201,0.431802,1,1,12,0.5,0.3,0
6.56,1.54659,3.54659,0.046586,0.464598,1,1,12,0.5,0.3,0
6.58,1.58495,3.58495,0.0849513,0.497209,1,1,12,0.5,0.3,0
6.6,1.62308,3.62308,0.123083,0.52962,1,1,12,0.5,0.3,0
6.62,1.66096,3.66096,0.160965,0.56182,1,1.5,12,0.5,0.3,0
6.64,1.69858,3.69858,0.198583,0.593795,1,1.5,12,0.5,0.3,0
6.66,1.73592,3.73592,0.235921,0.625533,1,1.5,12,0.5,0.3,0
6.68,1.77297,3.77296,0.272965,0.65702,1,1.5,12,0.5,0.3,0
6.7,1.8097,3.8097,0.3097,0.688245,1,1.5,12,0.5,0.3,0
6.72,1.84611,3.84611,0.346111,0.719194,1,1.5,12,0.5,0.3,0
6.74,1.88218,3.88218,0.382183,0.749856,1,2,12,0.5,0.3,2.91587
6.76,1.9179,3.9179,0.417903,0.780218,1,2,12,0.5,0.3,2.73819
6.78,1.95326,3.95326,0.453255,0.810267,1,2,12,0.5,0.3,2.5497
6.8,1.98823,3.98823,0.488227,0.839993,1,2,12,0.5,0.3,2.35114
6.82,2.0228,4.0228,0.522803,0.869382,1,2,12,0.5,0.3,2.14331
6.84,2.05697,4.05697,0.556969,0.898424,1,2,12,0.5,0.3,1.92701
6.86,2.09071,4.09071,0.590714,0.927106,1,2,12,0.5,0.3,1.70312
6.88,2.12402,4.12402,0.624021,0.955418,1,2,12,0.5,0.3,1.4725
6.9,2.15688,4.15688,0.65688,0.983348,1,2.5,12,0.5,0.3,1.23607
6.92,2.18928,4.18927,0.689275,1.01088,1,2.5,12,0.5,0.3,0.99476
6.94,2.22119,4.22119,0.721195,1.03802,1,2.5,12,0.5,0.3,0.749525
6.96,2.25263,4.25263,0.752626,1.06473,1,2.5,12,0.5,0.3,0.501333
6.9761,2.27757,4.27757,0.777571,1.08594,1,2.5,12,0.5,0.3,0.3
6.9761,2.27757,4.27757,0.777571,1.08594,1,2.5,12,0.5,0.3,0.3
6.98,2.28356,4.28356,0.783556,1.09102,1,2.5,12,0.5,0.251162,0.251162
7,2.31397,4.31397,0.813973,1.11688,1,2.5,12,0.5,3.42901e-015,3.42901e-015
7.02,2.34386,4.34386,0.843865,1.14228,1,2.5,12,0.5,-0.251162,-0.251162
7.0239,2.34962,4.34962,0.849625,1.14718,1,2.5,12,0.5,-0.3,-0.3
7.0239,2.34962,4.34962,0.849625,1.14718,1,2.5,12,0.5,-0.3,-0.3
7.04,2.37322,4.37322,0.873218,1.16724,1,2.5,12,0.5,-0.3,-0.501333
7.06,2.40202,4.40202,0.902023,1.19172,1,3,12,0.5,-0.3,-0.749525
7.08,2.43027,4.43027,0.930266,1.21573,1,3,12,0.5,-0.3,-0.99476
7.1,2.45794,4.45794,0.957938,1.23925,1,3,12,0.5,-0.3,-1.23607
7.12,2.48503,4.48503,0.985027,1.26227,1,3,12,0.5,-0.3,-1.4725
7.14,2.51152,4.51152,1.01152,1.28479,1,3,12,0.5,-0.3,-1.70312
7.16,2.53741,4.53741,1.03741,1.3068,1,3,12,0.5,-0.3,-1.92701
7.18,2.56269,4.56269,1.06269,1.32828,1,3,12,0.5,-0.3,-2.14331
7.2,2.58734,4.58734,1.08734,1.34924,1,3,12,0.5,-0.3,-2.35114
7.22,2.61135,4.61135,1.11135,1.36965,1,3,12,0.5,-0.3,-2.5497
7.24,2.63472,4.63472,1.13472,1.38951,1,3.5,12,0.5,-0.3,-2.73819
7.26,2.65744,4.65744,1.15744,1.40882,1,3.5,12,0.5,-0.3,-2.91587
7.28,2.67949,4.67949,1.17949,1.42757,1,3.5,12,0.5,-0.3,-3.08205
7.3,2.70087,4.70087,1.20087,1.44574,1,3.5,12,0.5,-0.3,-3.23607
7.32,2.72157,4.72157,1.22157,1.46334,1,3.5,12,0.5,-0.3,-3.37731
7.34,2.74159,4.74159,1.24159,1.48035,1,3.5,12,0.5,-0.3,-3.50523
7.36,2.7609,4.7609,1.2609,1.49677,1,3.5,12,0.5,-0.3,-3.61931
7.38,2.77952,4.77952,1.27952,1.51259,1,3.5,12,0.5,-0.3,-3.71911
7.4,2.79742,4.79742,1.29742,1.5278,1,3.5,12,0.5,-0.3,-3.80423
7.42,2.8146,4.8146,1.3146,1.54241,1,3.5,12,0.5,-0.3,-3.87433
7.44,2.83105,4.83105,1.33105,1.55639,1,3.5,12,0.5,-0.3,-3.92915
7.46,2.84678,4.84678,1.34678,1.56976,1,3.5,12,0.5,-0.3,-3.96846
7.48,2.86176,4.86176,1.36176,1.5825,1,3.5,12,0.5,-0.3,-3.99211
7.5,2.876,4.876,1.376,1.5946,1,4,12,0.5,-0.3,-4
7.52,2.88949,4.88949,1.38949,1.60607,1,4,12,0.5,-0.3,-3.99211
7.54,2.90222,4.90222,1.40222,1.61689,1,4,12,0.5,-0.3,-3.96846
7.56,2.9142,4.9142,1.4142,1.62707,1,4,12,0.5,-0.3,-3.92915
7.58,2.9254,4.9254,1.4254,1.63659,1,4,12,0.5,-0.3,-3.87433
7.6,2.93584,4.93584,1.43584,1.64546,1,4,12,0.5,-0.3,-3.80423
7.62,2.9455,4.9455,1.4455,1.65368,1,4,12,0.5,-0.3,-3.71911
7.64,2.95439,4.95439,1.45439,1.66123,1,4,12,0.5,-0.3,-3.61931
7.66,2.96249,4.96249,1.46249,1.66812,1,4,12,0.5,-0.3,-3.50523
7.68,2.96981,4.96981,1.46981,1.67434,1,4,12,0.5,-0.3,-3.37731
7.7,2.97634,4.97634,1.47634,1.67989,1,4,12,0.5,-0.3,-3.23607
7.72,2.98208,4.98208,1.48208,1.68476,1,4,12,0.5,-0.3,-3.08205
7.74,2.98702,4.98702,1.48702,1.68897,1,4,12,0.5,-0.3,-2.91587
7.76,2.99117,4.99117,1.49117,1.6925,1,4,12,0.5,-0.3,-2.73819
7.78,2.99453,4.99453,1.49453,1.69535,1,4,12,0.5,-0.3,-2.5497
7.8,2.99709,4.99709,1.49709,1.69752,1,4,12,0.5,-0.3,-2.35114
7.82,2.99885,4.99885,1.49885,1.69902,1,4,12,0.5,-0.3,-2.14331
7.84,2.9998,4.9998,1.4998,1.69983,1,4,12,0.5,-0.3,-1.92701
7.86,2.99996,4.99996,1.49996,1.69997,1,4,12,0.5,-0.3,-1.70312
7.88,2.99932,4.99932,1.49932,1.69942,1,4,12,0.5,-0.3,-1.4725
7.9,2.99788,4.99788,1.49788,1.6982,1,4,12,0.5,-0.3,-1.23607
7.92,2.99564,4.99564,1.49564,1.6963,1,4,12,0.5,-0.3,-0.99476
7.94,2.99261,4.99261,1.49261,1.69371,1,4,12,0.5,-0.3,-0.749525
7.96,2.98877,4.98877,1.48877,1.69046,1,4,12,0.5,-0.3,-0.501333
7.9761,2.9851,4.9851,1.4851,1.68734,1,4,12,0.5,-0.3,-0.3
7.9761,2.9851,4.9851,1.4851,1.68734,1,4,12,0.5,-0.3,-0.3
7.98,2.98414,4.98414,1.48414,1.68652,1,4,12,0.5,-0.251162,-0.251162
8,2.97872,4.97872,1.47872,1.68191,1,4,12,0.5,-3.91887e-015,-3.91887e-015
8.02,2.9725,4.9725,1.4725,1.67663,1,4,12,0.5,0.251162,0.251162
8.0239,2.9712,4.9712,1.4712,1.67552,1,4,12,0.5,0.3,0.3
8.0239,2.9712,4.9712,1.4712,1.67552,1,4,12,0.5,0.3,0.3
8.04,2.9655,4.9655,1.4655,1.67067,1,4,12,0.5,0.3,0.501333
8.06,2.95771,4.95771,1.45771,1.66405,1,4,12,0.5,0.3,0.749525
8.08,2.94913,4.94913,1.44913,1.65676,1,4,12,0.5,0.3,0.99476
8.1,2.93978,4.93978,1.43978,1.64881,1,4,12,0.5,0.3,1.23607
8.12,2.92965,4.92965,1.42965,1.6402,1,4,12,0.5,0.3,1.4725
8.14,2.91875,4.91875,1.41875,1.63094,1,4,12,0.5,0.3,1.70312
8.16,2.90708,4.90708,1.40708,1.62102,1,4,12,0.5,0.3,1.92701
8.18,2.89465,4.89465,1.39465,1.61045,1,4,12,0.5,0.3,2.14331
8.2,2.88146,4.88146,1.38146,1.59924,1,4,12,0.5,0.3,2.35114
8.22,2.86752,4.86752,1.36752,1.58739,1,3.5,12,0.5,0.3,2.5497
8.24,2.85283,4.85283,1.35283,1.57491,1,3.5,12,0.5,0.3,2.73819
8.26,2.8374,4.8374,1.3374,1.56179,1,3.5,12,0.5,0.3,2.91587
8.28,2.82124,4.82124,1.32124,1.54805,1,3.5,12,0.5,0.3,0
8.3,2.80434,4.80434,1.30434,1.53369,1,3.5,12,0.5,0.3,0
8.32,2.78673,4.78673,1.28673,1.51872,1,3.5,12,0.5,0.3,0
8.34,2.7684,4.7684,1.2684,1.50314,1,3.5,12,0.5,0.3,0
8.36,2.74936,4.74936,1.24936,1.48696,1,3.5,12,0.5,0.3,0
8.38,2.72963,4.72963,1.22963,1.47018,1,3.5,12,0.5,0.3,0
8.4,2.7092,4.7092,1.2092,1.45282,1,3.5,12,0.5,0.3,0
8.42,2.68809,4.68809,1.18809,1.43487,1,3.5,12,0.5,0.3,0
8.44,2.6663,4.6663,1.1663,1.41635,1,3.5,12,0.5,0.3,0
8.46,2.64384,4.64385,1.14384,1.39727,1,3.5,12,0.5,0.3,0
8.48,2.62073,4.62073,1.12073,1.37762,1,3,12,0.5,0.3,0
8.5,2.59697,4.59697,1.09697,1.35743,1,3,12,0.5,0.3,0
8.52,2.57258,4.57258,1.07258,1.33669,1,3,12,0.5,0.3,0
8.54,2.54755,4.54755,1.04755,1.31542,1,3,12,0.5,0.3,0
8.56,2.5219,4.5219,1.0219,1.29362,1,3,12,0.5,0.3,0
8.58,2.49565,4.49565,0.995647,1.2713,1,3,12,0.5,0.3,0
8.6,2.46879,4.46879,0.968794,1.24848,1,3,12,0.5,0.3,0
8.62,2.44135,4.44135,0.941353,1.22515,1,3,12,0.5,0.3,0
8.64,2.41334,4.41334,0.913336,1.20134,1,3,12,0.5,0.3,0
8.66,2.38475,4.38475,0.884754,1.17704,1,3,12,0.5,0.3,0
8.68,2.35562,4.35562,0.855617,1.15227,1,2.5,12,0.5,0.3,0
8.7,2.32594,4.32594,0.825938,1.12705,1,2.5,12,0.5,0.3,0
8.72,2.29573,4.29573,0.795729,1.10137,1,2.5,12,0.5,0.3,0
8.74,2.265,4.265,0.765002,1.07525,1,2.5,12,0.5,0.3,2.91587
8.76,2.23377,4.23377,0.733769,1.0487,1,2.5,12,0.5,0.3,2.73819
8.78,2.20204,4.20204,0.702042,1.02174,1,2.5,12,0.5,0.3,2.5497
8.8,2.16983,4.16983,0.669834,0.994359,1,2.5,12,0.5,0.3,2.35114
8.82,2.13716,4.13716,0.637159,0.966585,1,2.5,12,0.5,0.3,2.14331
8.84,2.10403,4.10403,0.604029,0.938424,1,2,12,0.5,0.3,1.92701
8.86,2.07046,4.07046,0.570457,0.909888,1,2,12,0.5,0.3,1.70312
8.88,2.03646,4.03646,0.536456,0.880988,1,2,12,0.5,0.3,1.4725
8.9,2.00204,4.00204,0.502042,0.851735,1,2,12,0.5,0.3,1.23607
8.92,1.96723,3.96723,0.467226,0.822142,1,2,12,0.5,0.3,0.99476
8.94,1.93202,3.93202,0.432024,0.79222,1,2,12,0.5,0.3,0.749525
8.96,1.89645,3.89645,0.396449,0.761981,1,2,12,0.5,0.3,0.501333
8.9761,1.86754,3.86754,0.367542,0.73741,1,1.5,12,0.5,0.3,0.3
8.9761,1.86754,3.86754,0.367542,0.73741,1,1.5,12,0.5,0.3,0.3
8.98,1.86051,3.86051,0.360515,0.731438,1,1.5,12,0.5,0.251162,0.251162
9,1.82424,3.82424,0.324237,0.700601,1,1.5,12,0.5,4.40873e-015,4.40873e-015
9.02,1.78763,3.78763,0.287629,0.669485,1,1.5,12,0.5,-0.251162,-0.251162
9.0239,1.78046,3.78046,0.280462,0.663392,1,1.5,12,0.5,-0.3,-0.3
9.0239,1.78046,3.78046,0.280462,0.663392,1,1.5,12,0.5,-0.3,-0.3
9.04,1.75071,3.75071,0.250707,0.638101,1,1.5,12,0.5,-0.3,-0.501333
9.06,1.71348,3.71348,0.213484,0.606461,1,1.5,12,0.5,-0.3,-0.749525
9.08,1.67598,3.67598,0.175975,0.574579,1,1.5,12,0.5,-0.3,-0.99476
9.1,1.6382,3.6382,0.138197,0.542467,1,1.5,12,0.5,-0.3,-1.23607
9.12,1.60016,3.60016,0.100163,0.510138,1,1,12,0.5,-0.3,-1.4725
9.14,1.56189,3.56189,0.0618887,0.477605,1,1,12,0.5,-0.3,-1.70312
9.16,1.52339,3.52339,0.0233899,0.444881,1,1,12,0.5,-0.3,-1.92701
9.1721,1.5,3.5,0,0.425,1,1,12,0.5,-0.3,-2.05881
9.1721,1.5,3.5,0,0.425,1,1,12,0.5,-0.3,-2.05881
9.18,1.48468,3.48468,0,0.41198,1,1,12,0.5,-0.3,-2.14331
9.2,1.44578,3.44578,0,0.378913,1,1,12,0.5,-0.3,-2.35114
9.22,1.4067,3.4067,0,0.345695,1,1,12,0.5,-0.3,-2.5497
9.24,1.36746,3.36746,0,0.312338,1,0.5,12,0.5,-0.3,-2.73819
9.26,1.32807,3.32807,0,0.278857,1,0.5,12,0.5,-0.3,-2.91587
9.28,1.28855,3.28855,0,0.245264,1,0.5,12,0.5,-0.3,-3.08205
9.29945,1.25,3.25,0,0.2125,1,0.5,12,0.5,-0.3,-3.232
9.29945,1.25,3.25,0,0.2125,1,0.5,12,0.5,-0.3,-3.232
9.3,1.24891,3.24891,0,0.211573,1,0.5,12,0.497818,-0.3,-3.23607
9.32,1.20917,3.20917,0,0.177797,1,0.5,12,0.418345,-0.3,-3.37731
9.34,1.16935,3.16935,0,0.14395,1,0.5,12,0.338706,-0.3,-3.50523
9.36,1.12947,3.12947,0,0.110046,1,0.5,12,0.258931,-0.3,-3.61931
9.38,1.08953,3.08953,0,0.0760971,1,0,12,0.179052,-0.3,-3.71911
9.4,1.04955,3.04955,0,0.0421182,1,0,12,0.0991017,-0.3,-3.80423
9.42,1.00956,3.00956,0,0.0081225,1,0,12,0.0191118,-0.3,-3.87433
9.42478,-1,-3,0,0,1,-0,12,-6.0757e-011,-0.3,-3.88883
9.42478,-1,-3,0,0,1,-0,12,-6.0757e-011,-0.3,-3.88883
9.44,-1.03044,-3.03044,0,0,1,-0,12,-0.0608858,-0.3,-3.92915
9.46,-1.07043,-3.07043,0,0,1,-0,12,-0.140859,-0.3,-3.96846
9.48,-1.11039,-3.11039,0,0,1,-0,12,-0.220776,-0.3,-3.99211
9.5,-1.1503,-3.1503,0,0,1,-0.5,12,-0.300604,-0.3,-4
9.52,-1.19016,-3.19016,0,0,1,-0.5,12,-0.380313,-0.3,-3.99211
9.54,-1.22993,-3.22993,0,0,1,-0.5,12,-0.459869,-0.3,-3.96846
9.54946,-1.24872,-3.24872,0,0,1,-0.5,-12,-0.5,-0.3,-3.95181
9.54946,-1.24872,-3.24872,0,0,1,-0.5,-12,-0.497444,-0.3,-3.95181
9.55011,-1.25,-3.25,0,0,1,-0.5,-12,-0.5,-0.3,-3.95055
9.55011,-1.25,-3.25,0,0,1,-0.5,-12,-0.5,-0.3,-3.95055
9.56,-1.26962,-3.26962,0,0,1,-0.5,-12,-0.5,-0.3,-3.92915
9.58,-1.3092,-3.3092,0,0,1,-0.5,-12,-0.5,-0.3,-3.87433
9.6,-1.34865,-3.34865,0,0,1,-0.5,-12,-0.5,-0.3,-3.80423
9.62,-1.38797,-3.38797,0,0,1,-1,-12,-0.5,-0.3,-3.71911
9.64,-1.42713,-3.42713,0,0,1,-1,-12,-0.5,-0.3,-3.61931
9.66,-1.46612,-3.46612,0,0,1,-1,-12,-0.5,-0.3,-3.50523
9.67746,-1.5,-3.5,-2.73692e-011,0,1,-1,-12,-0.5,-0.3,-3.39432
9.67746,-1.5,-3.5,-2.73692e-011,0,1,-1,-12,-0.5,-0.3,-3.39432
9.68,-1.50492,-3.50492,-0.00492052,0,1,-1,-12,-0.5,-0.3,-3.37731
9.7,-1.54352,-3.54352,-0.0435213,0,1,-1,-12,-0.5,-0.3,-3.23607
9.72,-1.5819,-3.5819,-0.0819046,-0.0425453,1,-1,-12,-0.5,-0.3,-3.08205
9.74,-1.62006,-3.62006,-0.120055,-0.109777,1,-1,-12,-0.5,-0.3,-2.91587
9.76,-1.65796,-3.65796,-0.157958,-0.178775,1,-1.5,-12,-0.5,-0.3,-2.73819
9.78,-1.6956,-3.6956,-0.195597,-0.2494,1,-1.5,-12,-0.5,-0.3,-2.5497
9.8,-1.73296,-3.73296,-0.232958,-0.321509,1,-1.5,-12,-0.5,-0.3,-2.35114
9.82,-1.77003,-3.77003,-0.270026,-0.394947,1,-1.5,-12,-0.5,-0.3,-2.14331
9.84,-1.80679,-3.80679,-0.306786,-0.469559,1,-1.5,-12,-0.5,-0.3,-1.92701
9.86,-1.84322,-3.84322,-0.343224,-0.545178,1,-1.5,-12,-0.5,-0.3,-1.70312
9.88,-1.87932,-3.87932,-0.379324,-0.621636,1,-2,-12,-0.5,-0.3,-1.4725
9.9,-1.91507,-3.91507,-0.415072,-0.69876,1,-2,-12,-0.5,-0.3,-1.23607
9.92,-1.95045,-3.95045,-0.450454,-0.776371,1,-2,-12,-0.5,-0.3,-0.99476
9.94,-1.98546,-3.98546,-0.485456,-0.854289,1,-2,-12,-0.5,-0.3,-0.749525
9.96,-2.02006,-4.02006,-0.520064,-0.932331,1,-2,-12,-0.5,-0.3,-0.501333
9.9761,-2.04764,-4.04764,-0.547635,-0.995135,1,-2,-12,-0.5,-0.3,-0.3
9.9761,-2.04764,-4.04764,-0.547635,-0.995135,1,-2,-12,-0.5,-0.3,-0.3
9.98,-2.05426,-4.05426,-0.554264,-1.01031,1,-2,-12,-0.5,-0.251162,-0.251162
10,-2.08804,-4.08804,-0.588042,-1.08804,1,-2,-12,-0.5,-4.89859e-015,-4.89859e-015
10,-2.08804,-4.08804,-0.588042,-1.08804,1,-2,-12,-0.5,-4.89859e-015,-4.89859e-015
