"time","level","level2","level3"
0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.50000000000000E-01,4.16666688397527E-03,4.16666688397527E-03,0.00000000000000E+00
2.00000000000000E-01,1.25000001862645E-02,1.25000001862645E-02,0.00000000000000E+00
2.50000000000000E-01,2.50000003725290E-02,2.50000003725290E-02,0.00000000000000E+00
3.00000000000000E-01,4.16666679084301E-02,4.16666679084301E-02,0.00000000000000E+00
3.50000000000000E-01,6.25000000000000E-02,6.25000000000000E-02,0.00000000000000E+00
4.00000000000000E-01,8.74999985098839E-02,8.74999985098839E-02,0.00000000000000E+00
4.50000000000000E-01,1.16666674613953E-01,1.16666674613953E-01,0.00000000000000E+00
5.00000000000000E-01,1.50000005960464E-01,1.50000005960464E-01,0.00000000000000E+00
5.50000000000000E-01,1.87500014901161E-01,1.87500014901161E-01,0.00000000000000E+00
6.00000000000000E-01,2.29166671633720E-01,2.29166671633720E-01,0.00000000000000E+00
6.50000000000000E-01,2.75000035762787E-01,2.75000035762787E-01,0.00000000000000E+00
7.00000000000000E-01,3.25000017881393E-01,3.25000017881393E-01,0.00000000000000E+00
7.50000000000000E-01,3.79166692495346E-01,3.79166692495346E-01,0.00000000000000E+00
8.00000000000000E-01,4.37500059604645E-01,4.37500059604645E-01,0.00000000000000E+00
8.50000000000000E-01,5.00000059604645E-01,5.00000059604645E-01,0.00000000000000E+00
9.00000000000000E-01,5.66666722297668E-01,5.66666722297668E-01,0.00000000000000E+00
9.50000000000000E-01,6.37500107288361E-01,6.37500107288361E-01,0.00000000000000E+00
1.00000000000000E+00,7.12500095367432E-01,7.12500095367432E-01,0.00000000000000E+00
1.05000000000000E+00,7.91666805744171E-01,7.91666805744171E-01,0.00000000000000E+00
1.10000000000000E+00,8.75000119209290E-01,8.75000119209290E-01,0.00000000000000E+00
1.15000000000000E+00,9.62500095367432E-01,9.62500095367432E-01,0.00000000000000E+00
1.20000000000000E+00,1.05416679382324E+00,1.05416679382324E+00,0.00000000000000E+00
1.25000000000000E+00,1.15000009536743E+00,1.15000009536743E+00,0.00000000000000E+00
1.30000000000000E+00,1.25000011920929E+00,1.25000011920929E+00,0.00000000000000E+00
1.35000000000000E+00,1.35416674613953E+00,1.35416674613953E+00,0.00000000000000E+00
1.40000000000000E+00,1.46250009536743E+00,1.46250009536743E+00,0.00000000000000E+00
1.45000000000000E+00,1.57500004768372E+00,1.57500004768372E+00,0.00000000000000E+00
1.50000000000000E+00,1.69166684150696E+00,1.69166684150696E+00,0.00000000000000E+00
1.55000000000000E+00,1.81250023841858E+00,1.81250023841858E+00,0.00000000000000E+00
1.60000000000000E+00,1.93750023841858E+00,1.93750023841858E+00,0.00000000000000E+00
1.65000000000000E+00,2.06666684150696E+00,2.06666684150696E+00,0.00000000000000E+00
1.70000000000000E+00,2.20000004768372E+00,2.20000004768372E+00,0.00000000000000E+00
1.75000000000000E+00,2.33750009536743E+00,2.33750009536743E+00,0.00000000000000E+00
1.80000000000000E+00,2.47916650772095E+00,2.47916650772095E+00,0.00000000000000E+00
1.85000000000000E+00,2.62499976158142E+00,2.62499976158142E+00,0.00000000000000E+00
1.90000000000000E+00,2.77499985694885E+00,2.77499985694885E+00,0.00000000000000E+00
1.95000000000000E+00,2.92916631698608E+00,2.92916631698608E+00,0.00000000000000E+00
2.00000000000000E+00,3.08749961853027E+00,3.08749961853027E+00,0.00000000000000E+00
2.05000000000000E+00,3.24999952316284E+00,3.24999952316284E+00,0.00000000000000E+00
2.10000000000000E+00,3.41666650772095E+00,3.41666650772095E+00,0.00000000000000E+00
2.15000000000000E+00,3.58333325386047E+00,3.58333325386047E+00,0.00000000000000E+00
2.20000000000000E+00,3.75000000000000E+00,3.75000000000000E+00,0.00000000000000E+00
2.25000000000000E+00,3.91666674613953E+00,3.91666674613953E+00,0.00000000000000E+00
2.30000000000000E+00,4.08333349227905E+00,4.08333349227905E+00,0.00000000000000E+00
2.35000000000000E+00,4.25000047683716E+00,4.25000047683716E+00,0.00000000000000E+00
2.40000000000000E+00,4.41666698455811E+00,4.41666698455811E+00,0.00000000000000E+00
2.45000000000000E+00,4.58333396911621E+00,4.58333396911621E+00,0.00000000000000E+00
2.50000000000000E+00,4.75000095367432E+00,4.75000095367432E+00,0.00000000000000E+00
2.55000000000000E+00,4.91666746139526E+00,4.91666746139526E+00,0.00000000000000E+00
2.60000000000000E+00,5.08333444595337E+00,5.08333444595337E+00,0.00000000000000E+00
2.65000000000000E+00,5.25000095367432E+00,5.25000095367432E+00,0.00000000000000E+00
2.70000000000000E+00,5.41666793823242E+00,5.41666793823242E+00,0.00000000000000E+00
2.75000000000000E+00,5.58333492279053E+00,5.58333492279053E+00,0.00000000000000E+00
2.80000000000000E+00,5.75000143051147E+00,5.75000143051147E+00,0.00000000000000E+00
2.85000000000000E+00,5.91666841506958E+00,5.91666841506958E+00,0.00000000000000E+00
2.90000000000000E+00,6.08333492279053E+00,6.08333492279053E+00,0.00000000000000E+00
2.95000000000000E+00,6.25000190734863E+00,6.25000190734863E+00,0.00000000000000E+00
3.00000000000000E+00,6.41666889190674E+00,6.41666889190674E+00,0.00000000000000E+00
3.05000000000000E+00,6.58333492279053E+00,6.58333492279053E+00,0.00000000000000E+00
3.10000000000000E+00,6.75000143051147E+00,6.75000143051147E+00,0.00000000000000E+00
3.15000000000000E+00,6.91666793823242E+00,6.91666793823242E+00,0.00000000000000E+00
3.20000000000000E+00,7.08333444595337E+00,7.08333444595337E+00,0.00000000000000E+00
3.25000000000000E+00,7.25000095367432E+00,7.25000095367432E+00,0.00000000000000E+00
3.30000000000000E+00,7.41666698455811E+00,7.41666698455811E+00,0.00000000000000E+00
3.35000000000000E+00,7.58333349227905E+00,7.58333349227905E+00,0.00000000000000E+00
3.40000000000000E+00,7.75000000000000E+00,7.75000000000000E+00,0.00000000000000E+00
3.45000000000000E+00,7.91666650772095E+00,7.91666650772095E+00,0.00000000000000E+00
3.50000000000000E+00,8.08333301544189E+00,8.08333301544189E+00,0.00000000000000E+00
3.55000000000000E+00,8.24999904632568E+00,8.24999904632568E+00,0.00000000000000E+00
3.60000000000000E+00,8.41666603088379E+00,8.41666603088379E+00,0.00000000000000E+00
3.65000000000000E+00,8.58333206176758E+00,8.58333206176758E+00,0.00000000000000E+00
3.70000000000000E+00,8.74999809265137E+00,8.74999809265137E+00,0.00000000000000E+00
3.75000000000000E+00,8.91666507720947E+00,8.91666507720947E+00,0.00000000000000E+00
3.80000000000000E+00,9.08333110809326E+00,9.08333110809326E+00,0.00000000000000E+00
3.85000000000000E+00,9.24999809265137E+00,9.24999809265137E+00,0.00000000000000E+00
3.90000000000000E+00,9.41666412353516E+00,9.41666412353516E+00,0.00000000000000E+00
3.95000000000000E+00,9.58333015441895E+00,9.58333015441895E+00,0.00000000000000E+00
4.00000000000000E+00,9.74999713897705E+00,9.74999713897705E+00,0.00000000000000E+00
4.05000000000000E+00,9.91666316986084E+00,9.91666316986084E+00,0.00000000000000E+00
4.10000000000000E+00,1.00833301544189E+01,1.00833301544189E+01,0.00000000000000E+00
4.15000000000000E+00,1.02499961853027E+01,1.02499961853027E+01,0.00000000000000E+00
4.20000000000000E+00,1.04166622161865E+01,1.04166622161865E+01,0.00000000000000E+00
