"time","freqHz","T2","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","J1.phi","J1.w"
0,0.2,0.4,0,-10,0,0,0,0,0,10
8.631674575e-013,0.2,0.4,-8.631674575e-012,-10,-1.935175551e-023,-8.631671838e-012,0,0,8.631674575e-012,10
1.000000317e-009,0.2,0.4,-1.000000314e-008,-9.99999998,-1.646184983e-017,-1e-008,0,0,1.000000315e-008,9.99999999
1.005217495e-009,0.2,0.4,-1.005217492e-008,-9.99999998,-1.656808048e-017,-1.005217176e-008,0,0,1.005217493e-008,9.99999999
5.317699545e-008,0.2,0.4,-5.317699129e-007,-9.999998936,-2.078039942e-014,-5.317697859e-007,0,0,5.317699337e-007,9.999999468
5.74894775e-007,0.2,0.4,-5.748944212e-006,-9.999988502,-1.76861234e-012,-5.748945928e-006,0,0,5.748945981e-006,9.999994251
2.663964363e-006,0.2,0.4,-2.663957179e-005,-9.999946722,-3.59233424e-011,-2.663963522e-005,0,0,2.663960771e-005,9.999973361
8.273219303e-006,0.2,0.4,-8.273150675e-005,-9.999834546,-3.431596745e-010,-8.273216714e-005,0,0,8.273184991e-005,9.999917279
1.972760984e-005,0.2,0.4,-0.000197272204,-9.999605509,-1.947481918e-009,-0.0001972760378,0,0,0.0001972741515,9.999802785
4.08035071e-005,0.2,0.4,-0.0004080184219,-9.999184192,-8.326927698e-009,-0.0004080349497,0,0,0.0004080267488,9.999592227
7.814954103e-005,0.2,0.4,-0.0007814343635,-9.998437969,-3.053982168e-008,-0.0007814951915,0,0,0.0007814649033,9.999219464
0.0001435170365,0.2,0.4,-0.001434964578,-9.997132895,-1.029895321e-007,-0.001435170003,0,0,0.001435067567,9.998568065
0.0002579903036,0.2,0.4,-0.002579238462,-9.99485065,-3.327993447e-007,-0.0025799025,0,0,0.002579571261,9.997430553
0.0004615392173,0.2,0.4,-0.004613267431,-9.990802677,-1.065096599e-006,-0.004615391502,0,0,0.004614332528,9.995418069
0.0008401497884,0.2,0.4,-0.008394470837,-9.983307874,-3.52926227e-006,-0.008401497169,0,0,0.0083980001,9.991709371
0.00161527347,0.2,0.4,-0.01612686461,-9.968104281,-1.30455438e-005,-0.01615273153,0,0,0.01613991015,9.984257013
0.003353020774,0.2,0.4,-0.0334197525,-9.934703934,-5.621369707e-005,-0.03353015416,0,0,0.0334759662,9.968234088
0.005977036514,0.2,0.4,-0.05942427462,-9.8860548,-0.0001786242627,-0.05976996297,0,0,0.05960289889,9.945824763
0.01134954387,0.2,0.4,-0.1122833864,-9.793034959,-0.0006440519977,-0.1134921996,0,0,0.1129274383,9.906527159
0.01672205123,0.2,0.4,-0.1646657818,-9.708502948,-0.001398090852,-0.1672095521,0,0,0.1660638726,9.8757125
0.02209455859,0.2,0.4,-0.2166154201,-9.631812245,-0.002440707975,-0.2209195721,0,0,0.2190561281,9.852731817
0.02746706596,0.2,0.4,-0.2681722063,-9.562094254,-0.003771857394,-0.2746198114,0,0,0.2719440637,9.836714066
0.03773057857,0.2,0.4,-0.3656935086,-9.444291123,-0.007116736709,-0.3771714364,0,0,0.3728102453,9.821462559
