"time","TRes"
0.000000E+000,2.931500E+002
2.000000E-003,2.931700E+002
4.000000E-003,2.931900E+002
6.000000E-003,2.932100E+002
8.000000E-003,2.932299E+002
1.000000E-002,2.932499E+002
1.200000E-002,2.932699E+002
1.400000E-002,2.932898E+002
1.600000E-002,2.933098E+002
1.800000E-002,2.933297E+002
2.000000E-002,2.933497E+002
2.200000E-002,2.933696E+002
2.400000E-002,2.933895E+002
2.600000E-002,2.934094E+002
2.800000E-002,2.934294E+002
3.000000E-002,2.934493E+002
3.200000E-002,2.934692E+002
3.400000E-002,2.934891E+002
3.600000E-002,2.935090E+002
3.800000E-002,2.935289E+002
4.000000E-002,2.935488E+002
4.200000E-002,2.935687E+002
4.400000E-002,2.935885E+002
4.600000E-002,2.936084E+002
4.800000E-002,2.936283E+002
5.000000E-002,2.936481E+002
5.200000E-002,2.936680E+002
5.400000E-002,2.936878E+002
5.600000E-002,2.937077E+002
5.800000E-002,2.937275E+002
6.000000E-002,2.937474E+002
6.200000E-002,2.937672E+002
6.400000E-002,2.937870E+002
6.600000E-002,2.938068E+002
6.800000E-002,2.938266E+002
7.000000E-002,2.938464E+002
7.200000E-002,2.938662E+002
7.400000E-002,2.938860E+002
7.600000E-002,2.939058E+002
7.800000E-002,2.939256E+002
8.000000E-002,2.939454E+002
8.200000E-002,2.939652E+002
8.400000E-002,2.939849E+002
8.600000E-002,2.940047E+002
8.800000E-002,2.940245E+002
9.000000E-002,2.940442E+002
9.200000E-002,2.940640E+002
9.400000E-002,2.940837E+002
9.600000E-002,2.941034E+002
9.800000E-002,2.941232E+002
1.000000E-001,2.941429E+002
1.020000E-001,2.941626E+002
1.040000E-001,2.941823E+002
1.060000E-001,2.942020E+002
1.080000E-001,2.942217E+002
1.100000E-001,2.942414E+002
1.120000E-001,2.942611E+002
1.140000E-001,2.942808E+002
1.160000E-001,2.943005E+002
1.180000E-001,2.943202E+002
1.200000E-001,2.943398E+002
1.220000E-001,2.943595E+002
1.240000E-001,2.943792E+002
1.260000E-001,2.943988E+002
1.280000E-001,2.944185E+002
1.300000E-001,2.944381E+002
1.320000E-001,2.944577E+002
1.340000E-001,2.944774E+002
1.360000E-001,2.944970E+002
1.380000E-001,2.945166E+002
1.400000E-001,2.945362E+002
1.420000E-001,2.945559E+002
1.440000E-001,2.945755E+002
1.460000E-001,2.945951E+002
1.480000E-001,2.946147E+002
1.500000E-001,2.946342E+002
1.520000E-001,2.946538E+002
1.540000E-001,2.946734E+002
1.560000E-001,2.946930E+002
1.580000E-001,2.947126E+002
1.600000E-001,2.947321E+002
1.620000E-001,2.947517E+002
1.640000E-001,2.947712E+002
1.660000E-001,2.947908E+002
