"time","freqHz","T2","clutch1_phi_0rel","clutch1_w_0rel","clutch2_phi_0rel","clutch2_w_0rel","clutch3_phi_0rel","clutch3_w_0rel","J1_phi","J1_w"
0.402,0.2,0.4,-2.56516,-2.31667,-0.79105,-3.81198,-2e-005,-0.02,3.35623,6.14865
0.4035,0.2,0.4,-2.56516,-2.31667,-0.79105,-3.81198,-2e-005,-0.02,3.35623,6.14865
0.4035,0.2,0.4,-2.56863,-2.30672,-0.796756,-3.7951,-6.125e-005,-0.035,3.36545,6.13682
0.405,0.2,0.4,-2.56863,-2.30672,-0.796756,-3.7951,-6.125e-005,-0.035,3.36545,6.13682
0.405,0.2,0.4,-2.57208,-2.29749,-0.802436,-3.77821,-0.000125,-0.05,3.37464,6.1257
0.4065,0.2,0.4,-2.57208,-2.29749,-0.802436,-3.77821,-0.000125,-0.05,3.37464,6.1257
0.4065,0.2,0.4,-2.57552,-2.28899,-0.80809,-3.76131,-0.00021125,-0.065,3.38383,6.1153
0.408,0.2,0.4,-2.57552,-2.28899,-0.80809,-3.76131,-0.00021125,-0.065,3.38383,6.1153
0.408,0.2,0.4,-2.57895,-2.2812,-0.81372,-3.7444,-0.00032,-0.08,3.39299,6.1056
0.4095,0.2,0.4,-2.57895,-2.2812,-0.81372,-3.7444,-0.00032,-0.08,3.39299,6.1056
0.4095,0.2,0.4,-2.58237,-2.27413,-0.819324,-3.72747,-0.00045125,-0.095,3.40214,6.0966
0.411,0.2,0.4,-2.58237,-2.27413,-0.819324,-3.72747,-0.00045125,-0.095,3.40214,6.0966
0.411,0.2,0.4,-2.58577,-2.26776,-0.824902,-3.71052,-0.000605,-0.11,3.41128,6.08829
0.4125,0.2,0.4,-2.58577,-2.26776,-0.824902,-3.71052,-0.000605,-0.11,3.41128,6.08829
0.4125,0.2,0.4,-2.58917,-2.26209,-0.830455,-3.69356,-0.00078125,-0.125,3.42041,6.08065
0.414,0.2,0.4,-2.58917,-2.26209,-0.830455,-3.69356,-0.00078125,-0.125,3.42041,6.08065
0.414,0.2,0.4,-2.59256,-2.25709,-0.835983,-3.67659,-0.00098,-0.14,3.42952,6.07368
0.4155,0.2,0.4,-2.59256,-2.25709,-0.835983,-3.67659,-0.00098,-0.14,3.42952,6.07368
0.4155,0.2,0.4,-2.59594,-2.25276,-0.841485,-3.65961,-0.00120125,-0.155,3.43863,6.06737
0.417,0.2,0.4,-2.59594,-2.25276,-0.841485,-3.65961,-0.00120125,-0.155,3.43863,6.06737
0.417,0.2,0.4,-2.59932,-2.24908,-0.846961,-3.64261,-0.001445,-0.17,3.44773,6.06169
0.4185,0.2,0.4,-2.59932,-2.24908,-0.846961,-3.64261,-0.001445,-0.17,3.44773,6.06169
0.4185,0.2,0.4,-2.60269,-2.24604,-0.852413,-3.62559,-0.00171125,-0.185,3.45682,6.05664
0.42,0.2,0.4,-2.60269,-2.24604,-0.852413,-3.62559,-0.00171125,-0.185,3.45682,6.05664
0.42,0.2,0.4,-2.60606,-2.24362,-0.857838,-3.60857,-0.002,-0.2,3.4659,6.05219
0.4215,0.2,0.4,-2.60606,-2.24362,-0.857838,-3.60857,-0.002,-0.2,3.4659,6.05219
0.4215,0.2,0.4,-2.60942,-2.2418,-0.863238,-3.59152,-0.00231125,-0.215,3.47497,6.04832
0.423,0.2,0.4,-2.60942,-2.2418,-0.863238,-3.59152,-0.00231125,-0.215,3.47497,6.04832
0.423,0.2,0.4,-2.61279,-2.24056,-0.868613,-3.57447,-0.00264501,-0.23,3.48404,6.04503
0.4245,0.2,0.4,-2.61279,-2.24056,-0.868613,-3.57447,-0.00264501,-0.23,3.48404,6.04503
0.4245,0.2,0.4,-2.61615,-2.23988,-0.873962,-3.5574,-0.00300126,-0.245,3.49311,6.04228
0.426,0.2,0.4,-2.61615,-2.23988,-0.873962,-3.5574,-0.00300126,-0.245,3.49311,6.04228
0.426,0.2,0.4,-2.61951,-2.23974,-0.879285,-3.54031,-0.00338002,-0.26,3.50217,6.04005
0.4275,0.2,0.4,-2.61951,-2.23974,-0.879285,-3.54031,-0.00338002,-0.26,3.50217,6.04005
0.4275,0.2,0.4,-2.62287,-2.24011,-0.884583,-3.52321,-0.00378127,-0.275,3.51123,6.03832
0.429,0.2,0.4,-2.62287,-2.24011,-0.884583,-3.52321,-0.00378127,-0.275,3.51123,6.03832
0.429,0.2,0.4,-2.62623,-2.24097,-0.889855,-3.5061,-0.00420502,-0.29,3.52029,6.03706
0.4305,0.2,0.4,-2.62623,-2.24097,-0.889855,-3.5061,-0.00420502,-0.29,3.52029,6.03706
0.4305,0.2,0.4,-2.62959,-2.24229,-0.895101,-3.48897,-0.00465127,-0.305,3.52934,6.03626
0.432,0.2,0.4,-2.62959,-2.24229,-0.895101,-3.48897,-0.00465127,-0.305,3.52934,6.03626
0.432,0.2,0.4,-2.63295,-2.24405,-0.900321,-3.47183,-0.00512002,-0.32,3.5384,6.03587
0.4335,0.2,0.4,-2.63295,-2.24405,-0.900321,-3.47183,-0.00512002,-0.32,3.5384,6.03587
0.4335,0.2,0.4,-2.63632,-2.24621,-0.905516,-3.45467,-0.00561127,-0.335,3.54745,6.03588
0.435,0.2,0.4,-2.63632,-2.24621,-0.905516,-3.45467,-0.00561127,-0.335,3.54745,6.03588
0.435,0.2,0.4,-2.63969,-2.24876,-0.910685,-3.4375,-0.00612502,-0.35,3.5565,6.03625
0.4365,0.2,0.4,-2.63969,-2.24876,-0.910685,-3.4375,-0.00612502,-0.35,3.5565,6.03625
0.4365,0.2,0.4,-2.64307,-2.25165,-0.915829,-3.42031,-0.00666127,-0.365,3.56556,6.03696
0.438,0.2,0.4,-2.64307,-2.25165,-0.915829,-3.42031,-0.00666127,-0.365,3.56556,6.03696
0.438,0.2,0.4,-2.64645,-2.25487,-0.920946,-3.40311,-0.00722002,-0.38,3.57461,6.03797
0.4395,0.2,0.4,-2.64645,-2.25487,-0.920946,-3.40311,-0.00722002,-0.38,3.57461,6.03797
0.4395,0.2,0.4,-2.64983,-2.25837,-0.926038,-3.38589,-0.00780127,-0.395,3.58367,6.03926
0.441,0.2,0.4,-2.64983,-2.25837,-0.926038,-3.38589,-0.00780127,-0.395,3.58367,6.03926
0.441,0.2,0.4,-2.65322,-2.26213,-0.931104,-3.36866,-0.00840502,-0.41,3.59273,6.04079
0.4425,0.2,0.4,-2.65322,-2.26213,-0.931104,-3.36866,-0.00840502,-0.41,3.59273,6.04079
0.4425,0.2,0.4,-2.65662,-2.26612,-0.936144,-3.35141,-0.00903127,-0.425,3.60179,6.04254
0.444,0.2,0.4,-2.65662,-2.26612,-0.936144,-3.35141,-0.00903127,-0.425,3.60179,6.04254
0.444,0.2,0.4,-2.66002,-2.27031,-0.941158,-3.33415,-0.00968002,-0.44,3.61086,6.04446
0.4455,0.2,0.4,-2.66002,-2.27031,-0.941158,-3.33415,-0.00968002,-0.44,3.61086,6.04446
0.4455,0.2,0.4,-2.66343,-2.27465,-0.946147,-3.31688,-0.0103513,-0.455,3.61993,6.04653
0.447,0.2,0.4,-2.66343,-2.27465,-0.946147,-3.31688,-0.0103513,-0.455,3.61993,6.04653
0.447,0.2,0.4,-2.66685,-2.27913,-0.951109,-3.29959,-0.011045,-0.47,3.629,6.04872
0.4485,0.2,0.4,-2.66685,-2.27913,-0.951109,-3.29959,-0.011045,-0.47,3.629,6.04872
0.4485,0.2,0.4,-2.67027,-2.2837,-0.956045,-3.28228,-0.0117613,-0.485,3.63807,6.05098
0.45,0.2,0.4,-2.67027,-2.2837,-0.956045,-3.28228,-0.0117613,-0.485,3.63807,6.05098
0.45,0.2,0.4,-2.6737,-2.28834,-0.960956,-3.26496,-0.0125,-0.5,3.64715,6.0533
0.4515,0.2,0.4,-2.6737,-2.28834,-0.960956,-3.26496,-0.0125,-0.5,3.64715,6.0533
0.4515,0.2,0.4,-2.67713,-2.29301,-0.96584,-3.24762,-0.0132613,-0.515,3.65623,6.05563
0.453,0.2,0.4,-2.67713,-2.29301,-0.96584,-3.24762,-0.0132613,-0.515,3.65623,6.05563
0.453,0.2,0.4,-2.68058,-2.29767,-0.970699,-3.23027,-0.014045,-0.53,3.66532,6.05794
0.4545,0.2,0.4,-2.68058,-2.29767,-0.970699,-3.23027,-0.014045,-0.53,3.66532,6.05794
0.4545,0.2,0.4,-2.68403,-2.3023,-0.975531,-3.2129,-0.0148513,-0.545,3.67441,6.0602
0.456,0.2,0.4,-2.68403,-2.3023,-0.975531,-3.2129,-0.0148513,-0.545,3.67441,6.0602
0.456,0.2,0.4,-2.68748,-2.30686,-0.980337,-3.19552,-0.01568,-0.56,3.6835,6.06238
0.4575,0.2,0.4,-2.68748,-2.30686,-0.980337,-3.19552,-0.01568,-0.56,3.6835,6.06238
0.4575,0.2,0.4,-2.69095,-2.31132,-0.985118,-3.17812,-0.0165313,-0.575,3.6926,6.06444
0.459,0.2,0.4,-2.69095,-2.31132,-0.985118,-3.17812,-0.0165313,-0.575,3.6926,6.06444
0.459,0.2,0.4,-2.69442,-2.31564,-0.989872,-3.16071,-0.017405,-0.59,3.70169,6.06635
0.4605,0.2,0.4,-2.69442,-2.31564,-0.989872,-3.16071,-0.017405,-0.59,3.70169,6.06635
0.4605,0.2,0.4,-2.69789,-2.31979,-0.9946,-3.14328,-0.0183013,-0.605,3.71079,6.06808
0.462,0.2,0.4,-2.69789,-2.31979,-0.9946,-3.14328,-0.0183013,-0.605,3.71079,6.06808
0.462,0.2,0.4,-2.70138,-2.32375,-0.999302,-3.12584,-0.01922,-0.62,3.7199,6.06959
0.4635,0.2,0.4,-2.70138,-2.32375,-0.999302,-3.12584,-0.01922,-0.62,3.7199,6.06959
0.4635,0.2,0.4,-2.70486,-2.32748,-1.00398,-3.10838,-0.0201613,-0.635,3.729,6.07086
0.465,0.2,0.4,-2.70486,-2.32748,-1.00398,-3.10838,-0.0201613,-0.635,3.729,6.07086
0.465,0.2,0.4,-2.70836,-2.33095,-1.00863,-3.09091,-0.021125,-0.65,3.73811,6.07186
0.4665,0.2,0.4,-2.70836,-2.33095,-1.00863,-3.09091,-0.021125,-0.65,3.73811,6.07186
0.4665,0.2,0.4,-2.71186,-2.33413,-1.01325,-3.07342,-0.0221113,-0.665,3.74722,6.07255
0.468,0.2,0.4,-2.71186,-2.33413,-1.01325,-3.07342,-0.0221113,-0.665,3.74722,6.07255
0.468,0.2,0.4,-2.71536,-2.33699,-1.01785,-3.05591,-0.02312,-0.68,3.75633,6.07291
0.4695,0.2,0.4,-2.71536,-2.33699,-1.01785,-3.05591,-0.02312,-0.68,3.75633,6.07291
0.4695,0.2,0.4,-2.71887,-2.33951,-1.02242,-3.03839,-0.0241513,-0.695,3.76544,6.0729
0.471,0.2,0.4,-2.71887,-2.33951,-1.02242,-3.03839,-0.0241513,-0.695,3.76544,6.0729
0.471,0.2,0.4,-2.72238,-2.34165,-1.02696,-3.02085,-0.025205,-0.71,3.77455,6.0725
0.4725,0.2,0.4,-2.72238,-2.34165,-1.02696,-3.02085,-0.025205,-0.71,3.77455,6.0725
0.4725,0.2,0.4,-2.72589,-2.34338,-1.03148,-3.0033,-0.0262813,-0.725,3.78365,6.07168
0.474,0.2,0.4,-2.72589,-2.34338,-1.03148,-3.0033,-0.0262813,-0.725,3.78365,6.07168
0.474,0.2,0.4,-2.72941,-2.34469,-1.03597,-2.98573,-0.02738,-0.74,3.79276,6.07042
0.4755,0.2,0.4,-2.72941,-2.34469,-1.03597,-2.98573,-0.02738,-0.74,3.79276,6.07042
0.4755,0.2,0.4,-2.73293,-2.34555,-1.04044,-2.96815,-0.0285013,-0.755,3.80187,6.0687
0.477,0.2,0.4,-2.73293,-2.34555,-1.04044,-2.96815,-0.0285013,-0.755,3.80187,6.0687
0.477,0.2,0.4,-2.73645,-2.34593,-1.04488,-2.95055,-0.029645,-0.77,3.81097,6.06648
0.4785,0.2,0.4,-2.73645,-2.34593,-1.04488,-2.95055,-0.029645,-0.77,3.81097,6.06648
0.4785,0.2,0.4,-2.73996,-2.34581,-1.04929,-2.93293,-0.0308114,-0.785,3.82006,6.06375
0.48,0.2,0.4,-2.73996,-2.34581,-1.04929,-2.93293,-0.0308114,-0.785,3.82006,6.06375
0.48,0.2,0.4,-2.74348,-2.34518,-1.05368,-2.9153,-0.0320001,-0.8,3.82916,6.06047
0.4815,0.2,0.4,-2.74348,-2.34518,-1.05368,-2.9153,-0.0320001,-0.8,3.82916,6.06047
0.4815,0.2,0.4,-2.747,-2.344,-1.05803,-2.89765,-0.0332114,-0.815,3.83825,6.05665
0.483,0.2,0.4,-2.747,-2.344,-1.05803,-2.89765,-0.0332114,-0.815,3.83825,6.05665
0.483,0.2,0.4,-2.75051,-2.34226,-1.06237,-2.87999,-0.0344452,-0.83,3.84733,6.05225
0.4845,0.2,0.4,-2.75051,-2.34226,-1.06237,-2.87999,-0.0344452,-0.83,3.84733,6.05225
0.4845,0.2,0.4,-2.75403,-2.33995,-1.06667,-2.86231,-0.0357014,-0.845,3.8564,6.04726
0.486,0.2,0.4,-2.75403,-2.33995,-1.06667,-2.86231,-0.0357014,-0.845,3.8564,6.04726
0.486,0.2,0.4,-2.75753,-2.33704,-1.07095,-2.84461,-0.0369802,-0.86,3.86547,6.04165
0.4875,0.2,0.4,-2.75753,-2.33704,-1.07095,-2.84461,-0.0369802,-0.86,3.86547,6.04165
0.4875,0.2,0.4,-2.76104,-2.33353,-1.07521,-2.8269,-0.0382814,-0.875,3.87453,6.03543
0.489,0.2,0.4,-2.76104,-2.33353,-1.07521,-2.8269,-0.0382814,-0.875,3.87453,6.03543
0.489,0.2,0.4,-2.76453,-2.3294,-1.07944,-2.80917,-0.0396052,-0.89,3.88357,6.02857
0.4905,0.2,0.4,-2.76453,-2.3294,-1.07944,-2.80917,-0.0396052,-0.89,3.88357,6.02857
0.4905,0.2,0.4,-2.76802,-2.32464,-1.08364,-2.79142,-0.0409514,-0.905,3.89261,6.02106
0.492,0.2,0.4,-2.76802,-2.32464,-1.08364,-2.79142,-0.0409514,-0.905,3.89261,6.02106
0.492,0.2,0.4,-2.77151,-2.31924,-1.08781,-2.77366,-0.0423202,-0.92,3.90164,6.0129
0.4935,0.2,0.4,-2.77151,-2.31924,-1.08781,-2.77366,-0.0423202,-0.92,3.90164,6.0129
0.4935,0.2,0.4,-2.77498,-2.31318,-1.09196,-2.75588,-0.0437114,-0.935,3.91065,6.00406
0.495,0.2,0.4,-2.77498,-2.31318,-1.09196,-2.75588,-0.0437114,-0.935,3.91065,6.00406
0.495,0.2,0.4,-2.77845,-2.30646,-1.09608,-2.73809,-0.0451252,-0.95,3.91965,5.99455
0.4965,0.2,0.4,-2.77845,-2.30646,-1.09608,-2.73809,-0.0451252,-0.95,3.91965,5.99455
0.4965,0.2,0.4,-2.7819,-2.29908,-1.10017,-2.72028,-0.0465614,-0.965,3.92863,5.98436
0.498,0.2,0.4,-2.7819,-2.29908,-1.10017,-2.72028,-0.0465614,-0.965,3.92863,5.98436
0.498,0.2,0.4,-2.78534,-2.29103,-1.10424,-2.70245,-0.0480202,-0.98,3.9376,5.97348
0.4995,0.2,0.4,-2.78534,-2.29103,-1.10424,-2.70245,-0.0480202,-0.98,3.9376,5.97348
0.4995,0.2,0.4,-2.78877,-2.28231,-1.10828,-2.68461,-0.0495014,-0.995,3.94655,5.96191
0.501,0.2,0.4,-2.78877,-2.28231,-1.10828,-2.68461,-0.0495014,-0.995,3.94655,5.96191
0.501,0.2,0.4,-2.79219,-2.27291,-1.11229,-2.66674,-0.0510052,-1.01,3.95549,5.94966
0.5025,0.2,0.4,-2.79219,-2.27291,-1.11229,-2.66674,-0.0510052,-1.01,3.95549,5.94966
0.5025,0.2,0.4,-2.79559,-2.26284,-1.11628,-2.64887,-0.0525314,-1.025,3.9644,5.93671
0.504,0.2,0.4,-2.79559,-2.26284,-1.11628,-2.64887,-0.0525314,-1.025,3.9644,5.93671
0.504,0.2,0.4,-2.79898,-2.2521,-1.12024,-2.63097,-0.0540802,-1.04,3.9733,5.92308
0.5055,0.2,0.4,-2.79898,-2.2521,-1.12024,-2.63097,-0.0540802,-1.04,3.9733,5.92308
0.5055,0.2,0.4,-2.80235,-2.24069,-1.12417,-2.61306,-0.0556514,-1.055,3.98217,5.90876
0.507,0.2,0.4,-2.80235,-2.24069,-1.12417,-2.61306,-0.0556514,-1.055,3.98217,5.90876
0.507,0.2,0.4,-2.8057,-2.22862,-1.12808,-2.59514,-0.0572452,-1.07,3.99102,5.89376
0.5085,0.2,0.4,-2.8057,-2.22862,-1.12808,-2.59514,-0.0572452,-1.07,3.99102,5.89376
0.5085,0.2,0.4,-2.80903,-2.21589,-1.13196,-2.57719,-0.0588614,-1.085,3.99985,5.87809
0.51,0.2,0.4,-2.80903,-2.21589,-1.13196,-2.57719,-0.0588614,-1.085,3.99985,5.87809
0.51,0.2,0.4,-2.81235,-2.20252,-1.13581,-2.55923,-0.0605002,-1.1,4.00866,5.86175
0.5115,0.2,0.4,-2.81235,-2.20252,-1.13581,-2.55923,-0.0605002,-1.1,4.00866,5.86175
0.5115,0.2,0.4,-2.81564,-2.1885,-1.13963,-2.54125,-0.0621614,-1.115,4.01744,5.84476
0.513,0.2,0.4,-2.81564,-2.1885,-1.13963,-2.54125,-0.0621614,-1.115,4.01744,5.84476
0.513,0.2,0.4,-2.81891,-2.17386,-1.14343,-2.52326,-0.0638452,-1.13,4.02619,5.82712
0.5145,0.2,0.4,-2.81891,-2.17386,-1.14343,-2.52326,-0.0638452,-1.13,4.02619,5.82712
0.5145,0.2,0.4,-2.82216,-2.15861,-1.1472,-2.50525,-0.0655514,-1.145,4.03492,5.80885
0.516,0.2,0.4,-2.82216,-2.15861,-1.1472,-2.50525,-0.0655514,-1.145,4.03492,5.80885
0.516,0.2,0.4,-2.82539,-2.14275,-1.15095,-2.48722,-0.0672802,-1.16,4.04362,5.78997
0.5175,0.2,0.4,-2.82539,-2.14275,-1.15095,-2.48722,-0.0672802,-1.16,4.04362,5.78997
0.5175,0.2,0.4,-2.82859,-2.12631,-1.15467,-2.46917,-0.0690314,-1.175,4.05229,5.77048
0.519,0.2,0.4,-2.82859,-2.12631,-1.15467,-2.46917,-0.0690314,-1.175,4.05229,5.77048
0.519,0.2,0.4,-2.83177,-2.1093,-1.15836,-2.45111,-0.0708052,-1.19,4.06093,5.75041
0.5205,0.2,0.4,-2.83177,-2.1093,-1.15836,-2.45111,-0.0708052,-1.19,4.06093,5.75041
0.5205,0.2,0.4,-2.83492,-2.09174,-1.16202,-2.43303,-0.0726014,-1.205,4.06954,5.72977
0.522,0.2,0.4,-2.83492,-2.09174,-1.16202,-2.43303,-0.0726014,-1.205,4.06954,5.72977
0.522,0.2,0.4,-2.83804,-2.07365,-1.16566,-2.41493,-0.0744202,-1.22,4.07812,5.70858
0.5235,0.2,0.4,-2.83804,-2.07365,-1.16566,-2.41493,-0.0744202,-1.22,4.07812,5.70858
0.5235,0.2,0.4,-2.84114,-2.05505,-1.16926,-2.39682,-0.0762614,-1.235,4.08666,5.68686
0.525,0.2,0.4,-2.84114,-2.05505,-1.16926,-2.39682,-0.0762614,-1.235,4.08666,5.68686
0.525,0.2,0.4,-2.84421,-2.03596,-1.17285,-2.37869,-0.0781252,-1.25,4.09518,5.66464
0.5265,0.2,0.4,-2.84421,-2.03596,-1.17285,-2.37869,-0.0781252,-1.25,4.09518,5.66464
0.5265,0.2,0.4,-2.84725,-2.0164,-1.1764,-2.36054,-0.0800114,-1.265,4.10366,5.64194
0.528,0.2,0.4,-2.84725,-2.0164,-1.1764,-2.36054,-0.0800114,-1.265,4.10366,5.64194
0.528,0.2,0.4,-2.85026,-1.99641,-1.17993,-2.34237,-0.0819202,-1.28,4.1121,5.61878
0.5295,0.2,0.4,-2.85026,-1.99641,-1.17993,-2.34237,-0.0819202,-1.28,4.1121,5.61878
0.5295,0.2,0.4,-2.85323,-1.976,-1.18343,-2.32419,-0.0838514,-1.295,4.12051,5.59518
0.531,0.2,0.4,-2.85323,-1.976,-1.18343,-2.32419,-0.0838514,-1.295,4.12051,5.59518
0.531,0.2,0.4,-2.85618,-1.95519,-1.1869,-2.30599,-0.0858052,-1.31,4.12889,5.57118
0.5325,0.2,0.4,-2.85618,-1.95519,-1.1869,-2.30599,-0.0858052,-1.31,4.12889,5.57118
0.5325,0.2,0.4,-2.8591,-1.93403,-1.19035,-2.28777,-0.0877814,-1.325,4.13723,5.5468
0.534,0.2,0.4,-2.8591,-1.93403,-1.19035,-2.28777,-0.0877814,-1.325,4.13723,5.5468
0.534,0.2,0.4,-2.86198,-1.91253,-1.19376,-2.26953,-0.0897802,-1.34,4.14553,5.52207
0.5355,0.2,0.4,-2.86198,-1.91253,-1.19376,-2.26953,-0.0897802,-1.34,4.14553,5.52207
0.5355,0.2,0.4,-2.86484,-1.89073,-1.19715,-2.25128,-0.0918014,-1.355,4.15379,5.49701
0.537,0.2,0.4,-2.86484,-1.89073,-1.19715,-2.25128,-0.0918014,-1.355,4.15379,5.49701
0.537,0.2,0.4,-2.86766,-1.86865,-1.20052,-2.23301,-0.0938452,-1.37,4.16202,5.47166
0.5385,0.2,0.4,-2.86766,-1.86865,-1.20052,-2.23301,-0.0938452,-1.37,4.16202,5.47166
0.5385,0.2,0.4,-2.87044,-1.84633,-1.20385,-2.21472,-0.0959114,-1.385,4.17021,5.44605
0.54,0.2,0.4,-2.87044,-1.84633,-1.20385,-2.21472,-0.0959114,-1.385,4.17021,5.44605
0.54,0.2,0.4,-2.8732,-1.82379,-1.20716,-2.19641,-0.0980002,-1.4,4.17836,5.4202
0.5415,0.2,0.4,-2.8732,-1.82379,-1.20716,-2.19641,-0.0980002,-1.4,4.17836,5.4202
0.5415,0.2,0.4,-2.87591,-1.80107,-1.21044,-2.17809,-0.100111,-1.415,4.18647,5.39416
0.543,0.2,0.4,-2.87591,-1.80107,-1.21044,-2.17809,-0.100111,-1.415,4.18647,5.39416
0.543,0.2,0.4,-2.8786,-1.7782,-1.2137,-2.15974,-0.102245,-1.43,4.19454,5.36794
0.5445,0.2,0.4,-2.8786,-1.7782,-1.2137,-2.15974,-0.102245,-1.43,4.19454,5.36794
0.5445,0.2,0.4,-2.88125,-1.75521,-1.21692,-2.14138,-0.104401,-1.445,4.20257,5.34159
0.546,0.2,0.4,-2.88125,-1.75521,-1.21692,-2.14138,-0.104401,-1.445,4.20257,5.34159
0.546,0.2,0.4,-2.88386,-1.73213,-1.22012,-2.12301,-0.10658,-1.46,4.21056,5.31514
0.5475,0.2,0.4,-2.88386,-1.73213,-1.22012,-2.12301,-0.10658,-1.46,4.21056,5.31514
0.5475,0.2,0.4,-2.88645,-1.709,-1.22329,-2.10461,-0.108781,-1.475,4.21852,5.28861
0.549,0.2,0.4,-2.88645,-1.709,-1.22329,-2.10461,-0.108781,-1.475,4.21852,5.28861
0.549,0.2,0.4,-2.88899,-1.68586,-1.22643,-2.0862,-0.111005,-1.49,4.22643,5.26205
0.5505,0.2,0.4,-2.88899,-1.68586,-1.22643,-2.0862,-0.111005,-1.49,4.22643,5.26205
0.5505,0.2,0.4,-2.8915,-1.66272,-1.22955,-2.06776,-0.113251,-1.505,4.2343,5.23549
0.552,0.2,0.4,-2.8915,-1.66272,-1.22955,-2.06776,-0.113251,-1.505,4.2343,5.23549
0.552,0.2,0.4,-2.89398,-1.63963,-1.23264,-2.04931,-0.11552,-1.52,4.24214,5.20895
0.5535,0.2,0.4,-2.89398,-1.63963,-1.23264,-2.04931,-0.11552,-1.52,4.24214,5.20895
0.5535,0.2,0.4,-2.89642,-1.61663,-1.2357,-2.03085,-0.117811,-1.535,4.24993,5.18247
0.555,0.2,0.4,-2.89642,-1.61663,-1.2357,-2.03085,-0.117811,-1.535,4.24993,5.18247
0.555,0.2,0.4,-2.89883,-1.59373,-1.23873,-2.01236,-0.120125,-1.55,4.25768,5.15609
0.5565,0.2,0.4,-2.89883,-1.59373,-1.23873,-2.01236,-0.120125,-1.55,4.25768,5.15609
0.5565,0.2,0.4,-2.9012,-1.57099,-1.24173,-1.99386,-0.122461,-1.565,4.2654,5.12984
0.558,0.2,0.4,-2.9012,-1.57099,-1.24173,-1.99386,-0.122461,-1.565,4.2654,5.12984
0.558,0.2,0.4,-2.90354,-1.54842,-1.24471,-1.97533,-0.12482,-1.58,4.27307,5.10375
0.5595,0.2,0.4,-2.90354,-1.54842,-1.24471,-1.97533,-0.12482,-1.58,4.27307,5.10375
0.5595,0.2,0.4,-2.90585,-1.52606,-1.24766,-1.95679,-0.127201,-1.595,4.28071,5.07786
0.561,0.2,0.4,-2.90585,-1.52606,-1.24766,-1.95679,-0.127201,-1.595,4.28071,5.07786
0.561,0.2,0.4,-2.90812,-1.50395,-1.25058,-1.93824,-0.129605,-1.61,4.28831,5.05219
0.5625,0.2,0.4,-2.90812,-1.50395,-1.25058,-1.93824,-0.129605,-1.61,4.28831,5.05219
0.5625,0.2,0.4,-2.91036,-1.48212,-1.25347,-1.91966,-0.132031,-1.625,4.29587,5.02678
0.564,0.2,0.4,-2.91036,-1.48212,-1.25347,-1.91966,-0.132031,-1.625,4.29587,5.02678
0.564,0.2,0.4,-2.91257,-1.46059,-1.25634,-1.90106,-0.13448,-1.64,4.30339,5.00166
0.5655,0.2,0.4,-2.91257,-1.46059,-1.25634,-1.90106,-0.13448,-1.64,4.30339,5.00166
0.5655,0.2,0.4,-2.91474,-1.4394,-1.25918,-1.88245,-0.136951,-1.655,4.31087,4.97685
0.567,0.2,0.4,-2.91474,-1.4394,-1.25918,-1.88245,-0.136951,-1.655,4.31087,4.97685
0.567,0.2,0.4,-2.91689,-1.41858,-1.26199,-1.86382,-0.139445,-1.67,4.31832,4.9524
0.5685,0.2,0.4,-2.91689,-1.41858,-1.26199,-1.86382,-0.139445,-1.67,4.31832,4.9524
0.5685,0.2,0.4,-2.919,-1.39816,-1.26477,-1.84517,-0.141961,-1.685,4.32573,4.92832
0.57,0.2,0.4,-2.919,-1.39816,-1.26477,-1.84517,-0.141961,-1.685,4.32573,4.92832
0.57,0.2,0.4,-2.92108,-1.37816,-1.26752,-1.8265,-0.1445,-1.7,4.3331,4.90465
0.5715,0.2,0.4,-2.92108,-1.37816,-1.26752,-1.8265,-0.1445,-1.7,4.3331,4.90465
0.5715,0.2,0.4,-2.92313,-1.35861,-1.27025,-1.80781,-0.147061,-1.715,4.34044,4.88142
0.573,0.2,0.4,-2.92313,-1.35861,-1.27025,-1.80781,-0.147061,-1.715,4.34044,4.88142
0.573,0.2,0.4,-2.92516,-1.33954,-1.27295,-1.7891,-0.149645,-1.73,4.34775,4.85864
0.5745,0.2,0.4,-2.92516,-1.33954,-1.27295,-1.7891,-0.149645,-1.73,4.34775,4.85864
0.5745,0.2,0.4,-2.92715,-1.32098,-1.27562,-1.77038,-0.152251,-1.745,4.35502,4.83635
0.576,0.2,0.4,-2.92715,-1.32098,-1.27562,-1.77038,-0.152251,-1.745,4.35502,4.83635
0.576,0.2,0.4,-2.92912,-1.30294,-1.27826,-1.75164,-0.15488,-1.76,4.36226,4.81458
0.5775,0.2,0.4,-2.92912,-1.30294,-1.27826,-1.75164,-0.15488,-1.76,4.36226,4.81458
0.5775,0.2,0.4,-2.93106,-1.28546,-1.28087,-1.73287,-0.157531,-1.775,4.36946,4.79333
0.579,0.2,0.4,-2.93106,-1.28546,-1.28087,-1.73287,-0.157531,-1.775,4.36946,4.79333
0.579,0.2,0.4,-2.93298,-1.26855,-1.28346,-1.71409,-0.160205,-1.79,4.37664,4.77264
0.5805,0.2,0.4,-2.93298,-1.26855,-1.28346,-1.71409,-0.160205,-1.79,4.37664,4.77264
0.5805,0.2,0.4,-2.93487,-1.25224,-1.28601,-1.69529,-0.162901,-1.805,4.38378,4.75253
