"time","level","level2","level3"
0,0,0,0
0.15,0.00416667,0.00416667,0
0.3,0.0416667,0.0416667,0
0.45,0.116667,0.116667,0
0.6,0.229167,0.229167,0
0.75,0.379167,0.379167,0
0.9,0.566667,0.566667,0
1.05,0.791667,0.791667,0
1.2,1.05417,1.05417,0
1.35,1.35417,1.35417,0
1.5,1.69167,1.69167,0
1.65,2.06667,2.06667,0
1.8,2.47917,2.47917,0
1.95,2.92917,2.92917,0
2.1,3.41667,3.41667,0
2.25,3.91667,3.91667,0
2.4,4.41667,4.41667,0
2.55,4.91667,4.91667,0
2.7,5.41667,5.41667,0
2.85,5.91667,5.91667,0
3,6.41667,6.41667,0
3.15,6.91667,6.91667,0
3.3,7.41667,7.41667,0
3.45,7.91667,7.91667,0
3.6,8.41667,8.41667,0
3.75,8.91667,8.91667,0
3.9,9.41666,9.41666,0
4.05,9.91666,9.91666,0
4.2,10.4167,10.4167,0
4.35,10.9167,10.9167,0
4.5,11.4167,11.4167,0
4.65,11.9167,11.9167,0
4.8,12.4167,12.4167,0
4.95,12.9167,12.9167,0
5.1,13.4167,13.4167,0
5.25,13.9167,13.9167,0
5.4,14.4167,14.4167,0
5.55,14.9167,14.9167,0
5.7,15.4167,15.4167,0
5.85,15.9167,15.9167,0
6,16.4167,16.4167,0
6.15,16.9167,16.9167,0
6.3,17.4167,17.4167,0
6.45,17.9167,17.9167,0
6.6,18.4167,18.4167,0
6.75,18.9167,18.9167,0
6.9,19.4167,19.4167,0
7.05,19.9167,19.9167,0
7.2,20.4167,20.4167,0
7.35,20.9167,20.9167,0
7.5,21.4167,21.4167,0
7.65,21.9167,21.9167,0
7.8,22.4167,22.4167,0
7.95,22.9167,22.9167,0
8.1,23.4167,23.4167,0
8.25,23.9167,23.9167,0
8.4,24.4167,24.4167,0
8.55,24.9167,24.9167,0
8.7,25.4167,25.4167,0
8.85,25.9167,25.9167,0
9,26.4167,26.4167,0
9.15,26.9167,26.9167,0
9.3,27.4167,27.4167,0
9.45,27.9167,27.9167,0
9.6,28.4167,28.4167,0
9.75,28.9167,28.9167,0
9.9,29.4167,29.4167,0
10.05,29.9167,29.9167,0
10.2,30.4167,30.4167,0
10.35,30.9167,30.9167,0
10.5,31.4167,31.4167,0
10.65,31.9167,31.9167,0
10.8,32.4167,32.4167,0
10.95,32.9167,32.9167,0
11.1,33.4166,33.4166,0
11.25,33.9166,33.9166,0
11.4,34.4166,34.4166,0
11.55,34.9166,34.9166,0
11.7,35.4166,35.4166,0
11.85,35.9166,35.9166,0
12,36.4166,36.4166,0
12.15,36.9166,36.9166,0
12.3,37.4166,37.4166,0
12.45,37.9166,37.9166,0
12.6,38.4166,38.4166,0
12.75,38.9166,38.9166,0
12.9,39.4166,39.4166,0
13.05,39.9166,39.9166,0
13.2,40.4166,40.4166,0
13.35,40.9166,40.9166,0
13.5,41.4166,41.4166,0
13.65,41.9166,41.9166,0
13.8,42.4166,42.4166,0
13.95,42.9166,42.9166,0
14.1,43.4166,43.4166,0
14.25,43.9166,43.9166,0
14.4,44.4166,44.4166,0
14.55,44.9166,44.9166,0
14.7,45.4166,45.4166,0
14.85,45.9166,45.9166,0
15,46.4166,46.4166,0
15.15,46.9166,46.9166,0
15.3,47.4166,47.4166,0
15.45,47.9166,47.9166,0
15.6,48.4166,48.4166,0
15.75,48.9166,48.9166,0
15.9,49.4166,49.4166,0
16.05,49.9165,49.9165,0
16.2,50.4165,50.4165,0
16.35,50.9165,50.9165,0
16.5,51.4165,51.4165,0
16.65,51.9166,51.9166,0
16.8,52.4166,52.4166,0
16.95,52.9166,52.9166,0
17.1,53.4166,53.4166,0
17.25,53.9166,53.9166,0
17.4,54.4166,54.4166,0
17.55,54.9166,54.9166,0
17.7,55.4166,55.4166,0
17.85,55.9166,55.9166,0
18,56.4166,56.4166,0
18.15,56.9166,56.9166,0
18.3,57.4166,57.4166,0
18.45,57.9166,57.9166,0
18.6,58.4166,58.4166,0
18.75,58.9166,58.9166,0
18.9,59.4166,59.4166,0
19.05,59.9166,59.9166,0
19.2,60.4167,60.4167,0
19.35,60.9167,60.9167,0
19.5,61.4167,61.4167,0
19.65,61.9167,61.9167,0
19.8,62.4167,62.4167,0
19.95,62.9167,62.9167,0
20.1,63.4167,63.4167,0
20.25,63.9167,63.9167,0
20.4,64.4167,64.4167,0
20.55,64.9167,64.9167,0
20.7,65.4167,65.4167,0
20.85,65.9167,65.9167,0
21,66.4167,66.4167,0
21.15,66.9167,66.9167,0
21.3,67.4167,67.4167,0
21.45,67.9167,67.9167,0
21.6,68.4168,68.4168,0
21.75,68.9168,68.9168,0
21.9,69.4168,69.4168,0
22.05,69.9168,69.9168,0
22.2,70.4168,70.4168,0
22.35,70.9168,70.9168,0
22.5,71.4168,71.4168,0
22.65,71.9168,71.9168,0
