"time","TAmb","TDif","TRes","heatCapacitor.T"
5.48,293.15,2,312.81,312.81
5.51,293.15,2,312.752,312.752
5.54,293.15,2,312.693,312.693
5.57,293.15,2,312.634,312.634
5.6,293.15,2,312.576,312.576
5.63,293.15,2,312.518,312.518
5.66,293.15,2,312.46,312.46
5.69,293.15,2,312.589,312.589
5.72,293.15,2,312.809,312.809
5.75,293.15,2,313.029,313.029
5.78,293.15,2,313.247,313.247
5.81,293.15,2,313.464,313.464
5.84,293.15,2,313.681,313.681
5.87,293.15,2,313.896,313.896
5.9,293.15,2,314.111,314.111
5.93,293.15,2,314.325,314.325
5.96,293.15,2,314.538,314.538
5.99,293.15,2,314.75,314.75
6.02,293.15,2,314.961,314.961
6.05,293.15,2,315.172,315.172
6.08,293.15,2,315.382,315.382
6.11,293.15,2,315.59,315.59
6.14,293.15,2,315.798,315.798
6.17,293.15,2,316.006,316.006
6.2,293.15,2,316.212,316.212
6.23,293.15,2,316.418,316.418
6.26,293.15,2,316.622,316.622
6.29,293.15,2,316.826,316.826
6.32,293.15,2,317.029,317.029
6.35,293.15,2,317.231,317.231
6.38,293.15,2,317.315,317.315
6.41,293.15,2,317.242,317.242
6.44,293.15,2,317.17,317.17
6.47,293.15,2,317.098,317.098
6.5,293.15,2,317.026,317.026
6.53,293.15,2,316.955,316.955
6.56,293.15,2,316.884,316.884
6.59,293.15,2,316.813,316.813
6.62,293.15,2,316.742,316.742
6.65,293.15,2,316.671,316.671
6.68,293.15,2,316.67,316.67
6.71,293.15,2,316.874,316.874
6.74,293.15,2,317.077,317.077
6.77,293.15,2,317.279,317.279
6.8,293.15,2,317.48,317.48
6.83,293.15,2,317.68,317.68
6.86,293.15,2,317.88,317.88
6.89,293.15,2,318.079,318.079
6.92,293.15,2,318.277,318.277
6.95,293.15,2,318.474,318.474
6.98,293.15,2,318.671,318.671
7.01,293.15,2,318.867,318.867
7.04,293.15,2,319.062,319.062
7.07,293.15,2,319.256,319.256
7.1,293.15,2,319.449,319.449
7.13,293.15,2,319.642,319.642
7.16,293.15,2,319.834,319.834
7.19,293.15,2,320.025,320.025
7.22,293.15,2,320.215,320.215
7.25,293.15,2,320.405,320.405
7.28,293.15,2,320.594,320.594
7.31,293.15,2,320.782,320.782
7.34,293.15,2,320.97,320.97
7.37,293.15,2,321.156,321.156
7.4,293.15,2,321.342,321.342
7.43,293.15,2,321.527,321.527
7.46,293.15,2,321.712,321.712
7.49,293.15,2,321.896,321.896
7.52,293.15,2,322.079,322.079
7.55,293.15,2,322.261,322.261
7.58,293.15,2,322.241,322.241
7.61,293.15,2,322.153,322.153
7.64,293.15,2,322.067,322.067
7.67,293.15,2,321.98,321.98
7.7,293.15,2,321.894,321.894
7.73,293.15,2,321.808,321.808
7.76,293.15,2,321.722,321.722
7.79,293.15,2,321.636,321.636
7.82,293.15,2,321.551,321.551
7.85,293.15,2,321.542,321.542
7.88,293.15,2,321.726,321.726
7.91,293.15,2,321.91,321.91
7.94,293.15,2,322.093,322.093
7.97,293.15,2,322.275,322.275
8,293.15,2,322.457,322.457
8.03,293.15,2,322.637,322.637
8.06,293.15,2,322.817,322.817
8.09,293.15,2,322.997,322.997
8.12,293.15,2,323.176,323.176
8.15,293.15,2,323.353,323.353
8.18,293.15,2,323.531,323.531
8.21,293.15,2,323.707,323.707
8.24,293.15,2,323.883,323.883
8.27,293.15,2,324.058,324.058
8.3,293.15,2,324.106,324.106
8.33,293.15,2,324.013,324.013
8.36,293.15,2,323.921,323.921
8.39,293.15,2,323.828,323.828
8.42,293.15,2,323.737,323.737
8.45,293.15,2,323.645,323.645
8.48,293.15,2,323.554,323.554
8.51,293.15,2,323.463,323.463
8.54,293.15,2,323.372,323.372
8.57,293.15,2,323.281,323.281
8.6,293.15,2,323.191,323.191
8.63,293.15,2,323.101,323.101
8.66,293.15,2,323.011,323.011
8.69,293.15,2,322.922,322.922
8.72,293.15,2,322.833,322.833
8.75,293.15,2,322.744,322.744
8.78,293.15,2,322.655,322.655
8.81,293.15,2,322.567,322.567
8.84,293.15,2,322.479,322.479
8.87,293.15,2,322.391,322.391
8.9,293.15,2,322.303,322.303
8.93,293.15,2,322.216,322.216
8.96,293.15,2,322.195,322.195
8.99,293.15,2,322.376,322.376
9.02,293.15,2,322.558,322.558
9.05,293.15,2,322.738,322.738
9.08,293.15,2,322.918,322.918
9.11,293.15,2,323.097,323.097
9.14,293.15,2,323.275,323.275
9.17,293.15,2,323.452,323.452
9.2,293.15,2,323.629,323.629
9.23,293.15,2,323.806,323.806
9.26,293.15,2,323.981,323.981
9.29,293.15,2,324.147,324.147
9.32,293.15,2,324.054,324.054
9.35,293.15,2,323.961,323.961
9.38,293.15,2,323.869,323.869
9.41,293.15,2,323.777,323.777
9.44,293.15,2,323.685,323.685
9.47,293.15,2,323.594,323.594
9.5,293.15,2,323.503,323.503
9.53,293.15,2,323.412,323.412
9.56,293.15,2,323.321,323.321
9.59,293.15,2,323.231,323.231
9.62,293.15,2,323.141,323.141
9.65,293.15,2,323.051,323.051
9.68,293.15,2,322.961,322.961
9.71,293.15,2,322.872,322.872
9.74,293.15,2,322.783,322.783
9.77,293.15,2,322.694,322.694
9.8,293.15,2,322.606,322.606
9.83,293.15,2,322.517,322.517
9.86,293.15,2,322.429,322.429
9.89,293.15,2,322.342,322.342
9.92,293.15,2,322.254,322.254
9.95,293.15,2,322.167,322.167
9.98,293.15,2,322.296,322.296
10.01,293.15,2,322.478,322.478
