"time","Out1"
0,0
0.01,5.00021E-05
0.02,0.000199994
0.03,0.000449967
0.04,0.000799893
0.05,0.001249742
0.06,0.001799463
0.07,0.002449
0.08,0.003198294
0.09,0.004047265
0.1,0.004995831
0.11,0.006043896
0.12,0.007191355
0.13,0.008438096
0.14,0.009783993
0.15,0.011228909
0.16,0.012772701
0.17,0.014415217
0.18,0.01615629
0.19,0.017995747
0.2,0.019933401
0.21,0.021969062
0.22,0.024102528
0.23,0.026333583
0.24,0.028662001
0.25,0.031087551
0.26,0.033609994
0.27,0.036229075
0.28,0.038944531
0.29,0.041756091
0.3,0.044663475
0.31,0.047666391
0.32,0.050764538
0.33,0.053957612
0.34,0.057245291
0.35,0.060627242
0.36,0.064103129
0.37,0.067672604
0.38,0.071335314
0.39,0.075090887
0.4,0.078938948
0.41,0.082879116
0.42,0.086910993
0.43,0.091034179
0.44,0.095248258
0.45,0.099552813
0.46,0.103947414
0.47,0.108431619
0.48,0.11300498
0.49,0.117667039
0.5,0.122417331
0.51,0.127255381
0.52,0.132180706
0.53,0.137192816
0.54,0.142291206
0.55,0.147475364
0.56,0.152744774
0.57,0.158098909
0.58,0.163537234
0.59,0.169059205
0.6,0.174664269
0.61,0.180351867
0.62,0.186121429
0.63,0.191972378
0.64,0.197904129
0.65,0.20391609
0.66,0.210007657
0.67,0.216178223
0.68,0.222427169
0.69,0.228753873
0.7,0.235157701
0.71,0.241638013
0.72,0.248194161
0.73,0.254825488
0.74,0.261531331
0.75,0.268311022
0.76,0.275163881
0.77,0.282089224
0.78,0.289086358
0.79,0.296154582
0.8,0.303293191
0.81,0.31050147
0.82,0.317778697
0.83,0.325124146
0.84,0.332537083
0.85,0.340016765
0.86,0.347562444
0.87,0.355173367
0.88,0.362848772
0.89,0.370587891
0.9,0.378389951
0.91,0.386254172
0.92,0.394179765
0.93,0.402165941
0.94,0.4102119
0.95,0.418316836
0.96,0.426479941
0.97,0.434700397
0.98,0.442977384
0.99,0.451310071
1,0.459697625
1.01,0.46813921
1.02,0.47663398
1.03,0.485181087
1.04,0.493779675
1.05,0.502428883
1.06,0.511127848
1.07,0.5198757
1.08,0.528671565
1.09,0.537514562
1.1,0.546403806
1.11,0.55533841
1.12,0.564317478
1.13,0.573340114
1.14,0.582405416
1.15,0.591512477
1.16,0.600660388
1.17,0.609848232
1.18,0.619075092
1.19,0.628340044
1.2,0.637642161
1.21,0.646980514
1.22,0.656354168
1.23,0.665762186
1.24,0.675203627
1.25,0.684677546
1.26,0.694182997
1.27,0.703719031
1.28,0.713284692
1.29,0.722879025
1.3,0.732501071
1.31,0.742149865
1.32,0.751824445
1.33,0.761523842
1.34,0.771247087
1.35,0.780993207
1.36,0.790761227
1.37,0.800550171
1.38,0.81035906
1.39,0.820186912
1.4,0.830032745
1.41,0.839895575
1.42,0.849774415
1.43,0.859668277
1.44,0.869576172
1.45,0.879497109
1.46,0.889430094
1.47,0.899374138
1.48,0.909328245
1.49,0.919291419
1.5,0.929262664
1.51,0.939240983
1.52,0.94922538
1.53,0.959214854
1.54,0.969208406
1.55,0.979205038
1.56,0.98920375
1.57,0.999203541
1.58,1.009203412
1.59,1.019202362
1.6,1.029199392
1.61,1.039193503
1.62,1.049183695
1.63,1.059168969
1.64,1.069148327
1.65,1.079120771
1.66,1.089085303
1.67,1.099040926
1.68,1.108986646
1.69,1.118921466
1.7,1.128844395
1.71,1.138754438
1.72,1.148650606
1.73,1.158531908
1.74,1.168397357
1.75,1.178245968
1.76,1.188076754
1.77,1.197888732
1.78,1.207680922
1.79,1.217452344
1.8,1.22720202
1.81,1.236928976
1.82,1.24663224
1.83,1.25631084
1.84,1.265963809
1.85,1.27559018
1.86,1.285188992
1.87,1.294759285
1.88,1.304300102
1.89,1.313810489
1.9,1.323289494
1.91,1.33273617
1.92,1.342149573
1.93,1.35152876
1.94,1.360872794
1.95,1.37018074
1.96,1.379451669
1.97,1.388684653
1.98,1.397878768
1.99,1.407033097
2,1.416146724
2.01,1.425218738
2.02,1.434248232
2.03,1.443234301
2.04,1.452176043
2.05,1.461072568
2.06,1.469922986
2.07,1.478726412
2.08,1.487481967
2.09,1.496188774
2.1,1.504845964
2.11,1.513452671
2.12,1.522008034
2.13,1.530511194
2.14,1.538961303
2.15,1.547357515
2.16,1.555698992
2.17,1.5639849
2.18,1.57221441
2.19,1.5803867
2.2,1.588500952
2.21,1.596556357
2.22,1.604552107
2.23,1.612487398
2.24,1.620361439
2.25,1.628173445
2.26,1.635922633
2.27,1.64360823
2.28,1.651229467
2.29,1.658785583
2.3,1.666275821
2.31,1.673699434
2.32,1.681055677
2.33,1.688343809
2.34,1.695563106
2.35,1.702712848
2.36,1.709792318
2.37,1.716800809
2.38,1.723737621
2.39,1.730602061
2.4,1.737393443
2.41,1.744111088
2.42,1.750754317
2.43,1.757322469
2.44,1.763814889
2.45,1.770230927
2.46,1.776569943
2.47,1.782831304
2.48,1.789014384
2.49,1.795118565
2.5,1.801143238
2.51,1.807087801
2.52,1.812951645
2.53,1.818734194
2.54,1.824434871
2.55,1.830053106
2.56,1.835588336
2.57,1.84104001
2.58,1.846407582
2.59,1.851690517
2.6,1.856888287
2.61,1.862000369
2.62,1.867026243
2.63,1.871965414
2.64,1.87681739
2.65,1.881581684
2.66,1.886257822
2.67,1.890845335
2.68,1.895343765
2.69,1.899752663
2.7,1.90407159
2.71,1.908300105
2.72,1.912437787
2.73,1.916484225
2.74,1.920439016
2.75,1.924301763
2.76,1.928072082
2.77,1.931749595
2.78,1.935333936
2.79,1.938824748
2.8,1.942221683
2.81,1.945524384
2.82,1.948732532
2.83,1.951845807
2.84,1.954863899
2.85,1.957786505
2.86,1.960613334
2.87,1.963344104
2.88,1.965978544
2.89,1.96851639
2.9,1.970957386
2.91,1.973301277
2.92,1.975547837
2.93,1.977696842
2.94,1.979748079
2.95,1.981701342
2.96,1.983556436
2.97,1.985313178
2.98,1.986971391
2.99,1.988530912
3,1.989991576
3.01,1.991353235
3.02,1.992615759
3.03,1.993779021
3.04,1.994842907
3.05,1.99580731
3.06,1.996672134
3.07,1.997437294
3.08,1.998102715
3.09,1.998668331
3.1,1.99913407
3.11,1.999499893
3.12,1.999765766
3.13,1.999931664
3.14,1.999997569
3.15,1.999963477
3.16,1.99982939
3.17,1.999595324
3.18,1.999261304
3.19,1.99882736
3.2,1.998293522
3.21,1.997659856
3.22,1.996926424
3.23,1.996093301
3.24,1.99516057
3.25,1.994128326
3.26,1.992996672
3.27,1.991765723
3.28,1.990435603
3.29,1.989006438
3.3,1.987478364
3.31,1.985851543
3.32,1.984126138
3.33,1.982302322
3.34,1.980380277
3.35,1.978360197
3.36,1.976242284
3.37,1.974026752
3.38,1.971713822
3.39,1.969303713
3.4,1.966796669
3.41,1.964192946
3.42,1.961492804
3.43,1.958696515
3.44,1.955804358
3.45,1.952816624
3.46,1.949733614
3.47,1.946555627
3.48,1.943282973
3.49,1.939915989
3.5,1.936455015
3.51,1.932900396
3.52,1.929252489
3.53,1.925511662
3.54,1.92167829
3.55,1.917752758
3.56,1.913735433
3.57,1.909626736
3.58,1.905427076
3.59,1.901136876
3.6,1.896756566
3.61,1.892286585
3.62,1.887727378
3.63,1.883079387
3.64,1.878343088
3.65,1.873518956
3.66,1.868607476
3.67,1.863609139
3.68,1.858524448
3.69,1.853353903
3.7,1.848098011
3.71,1.842757309
3.72,1.837332332
3.73,1.831823626
3.74,1.826231741
3.75,1.820557242
3.76,1.81480068
3.77,1.808962627
3.78,1.803043677
3.79,1.797044425
3.8,1.790965471
3.81,1.784807427
3.82,1.778570911
3.83,1.772256524
3.84,1.765864904
3.85,1.759396698
3.86,1.752852555
3.87,1.74623313
3.88,1.73953909
3.89,1.732771108
3.9,1.725929826
3.91,1.719015946
3.92,1.712030166
3.93,1.704973186
3.94,1.697845713
3.95,1.690648464
3.96,1.683382161
3.97,1.676047493
3.98,1.668645219
3.99,1.661176083
4,1.653640833
4.01,1.646040225
4.02,1.638375024
4.03,1.630645994
4.04,1.622853884
4.05,1.614999489
4.06,1.607083598
4.07,1.599107004
4.08,1.591070506
4.09,1.582974897
4.1,1.574820986
4.11,1.566609595
4.12,1.558341546
4.13,1.550017668
4.14,1.541638795
4.15,1.533205744
4.16,1.524719371
4.17,1.516180527
4.18,1.507590067
4.19,1.498948853
4.2,1.490257742
4.21,1.481517596
4.22,1.472729298
4.23,1.463893728
4.24,1.455011773
4.25,1.446084325
4.26,1.437112257
4.27,1.428096474
4.28,1.419037882
4.29,1.40993739
4.3,1.40079591
4.31,1.391614359
4.32,1.382393626
4.33,1.373134655
4.34,1.363838373
4.35,1.354505712
4.36,1.345137607
4.37,1.335734982
4.38,1.326298773
4.39,1.316829936
4.4,1.307329416
4.41,1.297798167
4.42,1.288237143
4.43,1.278647302
4.44,1.269029599
4.45,1.259384992
4.46,1.24971445
4.47,1.24001894
4.48,1.230299429
4.49,1.22055689
4.5,1.210792294
4.51,1.20100662
4.52,1.191200857
4.53,1.181375977
4.54,1.17153296
4.55,1.161672789
4.56,1.151796448
4.57,1.141904923
4.58,1.131999202
4.59,1.122080293
4.6,1.112149174
4.61,1.10220684
4.62,1.092254282
4.63,1.082292497
4.64,1.07232248
4.65,1.062345226
4.66,1.052361738
4.67,1.042373011
4.68,1.032380045
4.69,1.022383838
4.7,1.012385392
4.71,1.002385705
4.72,0.992385779
4.73,0.982386611
4.74,0.972389202
4.75,0.962394554
4.76,0.952403665
4.77,0.942417536
4.78,0.932437166
4.79,0.922463554
4.8,0.912497693
4.81,0.902540582
4.82,0.892593216
4.83,0.882656592
4.84,0.872731702
4.85,0.862819539
4.86,0.852921095
4.87,0.843037359
4.88,0.83316932
4.89,0.823317965
4.9,0.813484278
4.91,0.803669242
4.92,0.79387384
4.93,0.78409905
4.94,0.774345849
4.95,0.764615212
4.96,0.754908117
4.97,0.745225531
4.98,0.735568422
4.99,0.725937756
5,0.716334495
5.01,0.7067596
5.02,0.697214028
5.03,0.687698732
5.04,0.678214668
5.05,0.668762783
5.06,0.65934402
5.07,0.649959323
5.08,0.640609628
5.09,0.631295872
5.1,0.622018986
5.11,0.612779896
5.12,0.603579528
5.13,0.594418801
5.14,0.585298632
5.15,0.576219932
5.16,0.567183609
5.17,0.558190567
5.18,0.549241705
5.19,0.540337917
5.2,0.531480094
5.21,0.522669124
5.22,0.513905886
5.23,0.505191256
5.24,0.496526106
5.25,0.487911302
5.26,0.479347706
5.27,0.470836173
5.28,0.462377554
5.29,0.453972699
5.3,0.445622447
5.31,0.437327631
5.32,0.429089082
5.33,0.420907623
5.34,0.412784072
5.35,0.404719242
5.36,0.396713938
5.37,0.388768962
5.38,0.380885111
5.39,0.37306317
5.4,0.365303922
5.41,0.357608142
5.42,0.349976601
5.43,0.34241006
5.44,0.334909277
5.45,0.327475002
5.46,0.320107984
5.47,0.312808954
5.48,0.305578644
5.49,0.298417775
5.5,0.291327064
5.51,0.284307219
5.52,0.277358942
5.53,0.270482926
5.54,0.263679859
5.55,0.256950424
5.56,0.250295302
5.57,0.243715149
5.58,0.237210625
5.59,0.23078238
5.6,0.224431055
5.61,0.218157286
5.62,0.211961699
5.63,0.205844914
5.64,0.19980754
5.65,0.193850185
5.66,0.187973453
5.67,0.182177924
5.68,0.176464176
5.69,0.170832781
5.7,0.165284301
5.71,0.15981929
5.72,0.154438294
5.73,0.149141851
5.74,0.143930489
5.75,0.138804733
5.76,0.133765105
5.77,0.128812101
5.78,0.123946214
5.79,0.119167931
5.8,0.114477729
5.81,0.109876077
5.82,0.105363434
5.83,0.100940251
5.84,0.096606969
5.85,0.092364025
5.86,0.088211854
5.87,0.084150861
5.88,0.080181452
5.89,0.076304024
5.9,0.072518964
5.91,0.06882665
5.92,0.06522745
5.93,0.061721724
5.94,0.058309822
5.95,0.054992088
5.96,0.051768863
5.97,0.04864046
5.98,0.045607192
5.99,0.042669362
6,0.039827263
6.01,0.037081178
6.02,0.034431382
6.03,0.031878137
6.04,0.029421698
6.05,0.027062317
6.06,0.02480024
6.07,0.022635683
6.08,0.020568862
6.09,0.018599982
6.1,0.01672924
6.11,0.014956823
6.12,0.013282908
6.13,0.01170766
6.14,0.010231236
6.15,0.008853788
6.16,0.007575466
6.17,0.006396386
6.18,0.005316665
6.19,0.004336412
6.2,0.003455724
6.21,0.002674689
6.22,0.001993383
6.23,0.001411873
6.24,0.000930218
6.25,0.000548469
6.26,0.000266676
6.27,8.4855E-05
6.28,3.02E-06
6.29,2.11929E-05
6.3,0.000139357
6.31,0.000357504
6.32,0.000675611
6.33,0.001093645
6.34,0.001611563
6.35,0.002229319
6.36,0.002946865
6.37,0.003764115
6.38,0.004680988
6.39,0.005697392
6.4,0.006813224
6.41,0.008028372
6.42,0.009342714
6.43,0.010756117
6.44,0.01226844
6.45,0.013879534
6.46,0.015589252
6.47,0.017397409
6.48,0.019303827
6.49,0.021308313
6.5,0.023410666
6.51,0.025610676
6.52,0.027908121
6.53,0.030302772
6.54,0.032794386
6.55,0.035382721
6.56,0.038067529
6.57,0.040848529
6.58,0.043725444
6.59,0.046697986
6.6,0.049765856
6.61,0.052928747
6.62,0.056186343
6.63,0.059538315
6.64,0.062984328
6.65,0.066524042
6.66,0.070157115
6.67,0.073883172
6.68,0.077701839
6.69,0.081612735
6.7,0.085615468
6.71,0.089709637
6.72,0.093894831
6.73,0.098170631
6.74,0.102536608
6.75,0.10699233
6.76,0.111537365
6.77,0.116171245
6.78,0.120893507
6.79,0.125703679
6.8,0.130601278
6.81,0.135585815
6.82,0.140656789
6.83,0.145813693
6.84,0.15105601
6.85,0.156383222
6.86,0.161794805
6.87,0.167290209
6.88,0.172868882
6.89,0.178530268
6.9,0.1842738
6.91,0.190098901
6.92,0.196004991
6.93,0.201991476
6.94,0.208057757
6.95,0.214203232
6.96,0.220427296
6.97,0.226729317
6.98,0.233108664
6.99,0.239564699
7,0.246096776
7.01,0.252704241
7.02,0.259386433
7.03,0.266142681
7.04,0.272972311
7.05,0.279874642
7.06,0.286848997
7.07,0.293894666
7.08,0.301010945
7.09,0.308197123
7.1,0.315452479
7.11,0.322776289
7.12,0.330167818
7.13,0.337626328
7.14,0.345151071
7.15,0.352741298
7.16,0.36039626
7.17,0.368115181
7.18,0.375897291
7.19,0.383741809
7.2,0.391647953
7.21,0.399614929
7.22,0.407641941
7.23,0.415728185
7.24,0.423872852
7.25,0.432075131
7.26,0.440334212
7.27,0.448649258
7.28,0.45701944
7.29,0.465443918
7.3,0.473921851
7.31,0.48245239
7.32,0.491034682
7.33,0.499667867
7.34,0.508351082
7.35,0.517083462
7.36,0.52586414
7.37,0.534692232
7.38,0.543566854
7.39,0.552487119
7.4,0.561452134
7.41,0.570461003
7.42,0.579512823
7.43,0.58860669
7.44,0.597741694
7.45,0.606916922
7.46,0.616131466
7.47,0.625384395
7.48,0.634674786
7.49,0.644001709
7.5,0.653364231
7.51,0.662761415
7.52,0.672192321
7.53,0.681656005
7.54,0.691151521
7.55,0.700677921
7.56,0.71023426
7.57,0.719819575
7.58,0.729432909
7.59,0.739073298
7.6,0.74873978
7.61,0.758431387
7.62,0.768147149
7.63,0.777886096
7.64,0.787647252
7.65,0.797429644
7.66,0.807232296
7.67,0.817054225
7.68,0.826894448
7.69,0.836751982
7.7,0.84662584
7.71,0.856515034
7.72,0.866418575
7.73,0.876335473
7.74,0.886264736
7.75,0.896205372
7.76,0.906156391
7.77,0.916116794
7.78,0.926085586
7.79,0.936061768
7.8,0.946044345
7.81,0.956032316
7.82,0.966024683
7.83,0.976020446
7.84,0.986018607
7.85,0.996018165
7.86,1.006018123
7.87,1.01601748
7.88,1.026015234
7.89,1.036010386
7.9,1.046001937
7.91,1.055988887
7.92,1.065970238
7.93,1.07594499
7.94,1.085912148
7.95,1.095870713
7.96,1.105819694
7.97,1.115758092
7.98,1.125684914
7.99,1.135599167
8,1.145499861
8.01,1.155386005
8.02,1.16525661
8.03,1.175110689
8.04,1.184947258
8.05,1.194765332
8.06,1.204563928
8.07,1.214342068
8.08,1.224098774
8.09,1.233833069
8.1,1.243543981
8.11,1.253230538
8.12,1.262891773
8.13,1.272526717
8.14,1.282134409
8.15,1.291713887
8.16,1.301264194
8.17,1.310784373
