"time","part5_displacement_output"
0.060,298.7661152
0.061,298.7661152
0.061,298.4794605
0.062,298.4794605
0.062,298.1927678
0.063,298.1927678
0.063,297.9060374
0.064,297.9060374
0.064,297.6192687
0.065,297.6192687
0.065,297.3324622
0.066,297.3324622
0.066,297.045618
0.067,297.045618
0.067,296.7587358
0.068,296.7587358
0.068,296.4718157
0.069,296.4718157
0.069,296.1848581
0.070,296.1848581
0.070,295.8978624
0.071,295.8978624
0.071,295.6108291
0.072,295.6108291
0.072,295.323758
0.073,295.323758
0.073,295.0366496
0.074,295.0366496
0.074,294.7495032
0.075,294.7495032
0.075,294.4623193
0.076,294.4623193
0.076,294.175098
0.077,294.175098
0.077,293.8878389
0.078,293.8878389
0.078,293.6005423
0.079,293.6005423
0.079,293.3132085
0.080,293.3132085
0.080,293.0258369
0.081,293.0258369
0.081,292.7384279
0.082,292.7384279
0.082,292.4509819
0.083,292.4509819
0.083,292.1634981
0.084,292.1634981
0.084,291.875977
0.085,291.875977
0.085,291.5884189
0.086,291.5884189
0.086,291.3008232
0.087,291.3008232
0.087,291.0131902
0.088,291.0131902
0.088,290.7255203
0.089,290.7255203
0.089,290.437813
0.090,290.437813
0.090,290.1500684
0.091,290.1500684
0.091,289.8622871
0.092,289.8622871
0.092,289.5744683
0.093,289.5744683
0.093,289.2866124
0.094,289.2866124
0.094,288.9987198
0.095,288.9987198
0.095,288.7107899
0.096,288.7107899
0.096,288.422823
0.097,288.422823
0.097,288.1348194
0.098,288.1348194
0.098,287.8467785
0.099,287.8467785
0.099,287.5587008
0.100,287.5587008
0.100,287.2705865
0.101,287.2705865
0.101,286.982435
0.102,286.982435
0.102,286.6942467
0.103,286.6942467
0.103,286.406022
0.104,286.406022
0.104,286.1177601
0.105,286.1177601
0.105,285.8294615
0.106,285.8294615
0.106,285.5411266
0.107,285.5411266
0.107,285.2527546
0.108,285.2527546
0.108,284.964346
0.109,284.964346
0.109,284.675901
0.110,284.675901
0.110,284.3874192
0.111,284.3874192
0.111,284.0989008
0.112,284.0989008
0.112,283.8103462
0.113,283.8103462
0.113,283.5217547
0.114,283.5217547
0.114,283.2331268
0.115,283.2331268
0.115,282.9444627
0.116,282.9444627
0.116,282.6557619
0.117,282.6557619
0.117,282.3670247
0.118,282.3670247
0.118,282.0782514
0.119,282.0782514
0.119,281.7894415
0.120,281.7894415
0.120,281.5005953
0.121,281.5005953
0.121,281.2117128
0.122,281.2117128
0.122,280.9227943
0.123,280.9227943
0.123,280.6338393
0.124,280.6338393
0.124,280.3448481
0.125,280.3448481
0.125,280.055821
0.126,280.055821
0.126,279.7667575
0.127,279.7667575
0.127,279.4776579
0.128,279.4776579
0.128,279.1885224
0.129,279.1885224
0.129,278.8993506
0.130,278.8993506
0.130,278.6101428
0.131,278.6101428
0.131,278.3208993
0.132,278.3208993
0.132,278.0316195
0.133,278.0316195
0.133,277.7423037
0.134,277.7423037
0.134,277.4529523
0.135,277.4529523
0.135,277.1635647
0.136,277.1635647
0.136,276.8741413
0.137,276.8741413
0.137,276.5846822
0.138,276.5846822
0.138,276.2951871
0.139,276.2951871
0.139,276.0056562
0.140,276.0056562
0.140,275.7160899
0.141,275.7160899
0.141,275.4264875
0.142,275.4264875
0.142,275.1368494
0.143,275.1368494
0.143,274.8471759
0.144,274.8471759
0.144,274.5574665
0.145,274.5574665
0.145,274.2677215
0.146,274.2677215
0.146,273.9779412
0.147,273.9779412
0.147,273.688125
0.148,273.688125
0.148,273.3982732
0.149,273.3982732
0.149,273.1083863
0.150,273.1083863
0.150,272.8184636
0.151,272.8184636
0.151,272.5285054
0.152,272.5285054
0.152,272.2385121
0.153,272.2385121
0.153,271.9484831
0.154,271.9484831
0.154,271.6584187
0.155,271.6584187
0.155,271.3683193
0.156,271.3683193
0.156,271.0781842
0.157,271.0781842
0.157,270.7880139
0.158,270.7880139
0.158,270.4978086
0.159,270.4978086
0.159,270.2075678
0.160,270.2075678
0.160,269.9172917
0.161,269.9172917
0.161,269.6269808
0.162,269.6269808
0.162,269.3366344
0.163,269.3366344
0.163,269.046253
0.164,269.046253
0.164,268.7558367
0.165,268.7558367
0.165,268.465385
0.166,268.465385
0.166,268.1748983
0.167,268.1748983
0.167,267.8843769
0.168,267.8843769
0.168,267.5938202
0.169,267.5938202
0.169,267.3032285
0.170,267.3032285
0.170,267.0126019
0.171,267.0126019
0.171,266.7219407
0.172,266.7219407
0.172,266.4312443
0.173,266.4312443
0.173,266.1405131
0.174,266.1405131
0.174,265.8497473
0.175,265.8497473
0.175,265.5589465
0.176,265.5589465
0.176,265.2681108
0.177,265.2681108
0.177,264.9772408
0.178,264.9772408
0.178,264.6863357
0.179,264.6863357
0.179,264.395396
0.180,264.395396
0.180,264.1044219
0.181,264.1044219
0.181,263.8134128
0.182,263.8134128
0.182,263.5223692
0.183,263.5223692
0.183,263.2312913
0.184,263.2312913
0.184,262.9401785
0.185,262.9401785
0.185,262.6490312
0.186,262.6490312
0.186,262.3578498
0.187,262.3578498
0.187,262.0666335
0.188,262.0666335
0.188,261.7753829
0.189,261.7753829
0.189,261.4840981
0.190,261.4840981
0.190,261.1927787
0.191,261.1927787
0.191,260.9014249
0.192,260.9014249
0.192,260.610037
0.193,260.610037
0.193,260.3186146
0.194,260.3186146
0.194,260.0271579
0.195,260.0271579
0.195,259.7356673
0.196,259.7356673
0.196,259.4441422
0.197,259.4441422
0.197,259.1525829
0.198,259.1525829
0.198,258.8609897
0.199,258.8609897
0.199,258.5693621
0.200,258.5693621
0.200,258.2777004
0.201,258.2777004
0.201,257.9860049
0.202,257.9860049
0.202,257.6942751
0.203,257.6942751
0.203,257.4025112
0.204,257.4025112
0.204,257.1107137
0.205,257.1107137
0.205,256.8188819
0.206,256.8188819
0.206,256.5270162
0.207,256.5270162
0.207,256.2351169
0.208,256.2351169
0.208,255.9431834
0.209,255.9431834
0.209,255.651216
0.210,255.651216
0.210,255.3592152
0.211,255.3592152
0.211,255.0671802
0.212,255.0671802
0.212,254.7751115
0.213,254.7751115
0.213,254.4830094
0.214,254.4830094
0.214,254.1908732
0.215,254.1908732
0.215,253.8987034
0.216,253.8987034
0.216,253.6064999
0.217,253.6064999
0.217,253.3142631
0.218,253.3142631
0.218,253.0219924
0.219,253.0219924
0.219,252.7296882
0.220,252.7296882
0.220,252.4373507
0.221,252.4373507
0.221,252.1449794
0.222,252.1449794
0.222,251.8525747
0.223,251.8525747
0.223,251.5601367
0.224,251.5601367
0.224,251.2676651
0.225,251.2676651
0.225,250.9751601
0.226,250.9751601
0.226,250.682622
0.227,250.682622
0.227,250.3900503
0.228,250.3900503
0.228,250.0974453
0.229,250.0974453
0.229,249.8048073
0.230,249.8048073
0.230,249.5121357
0.231,249.5121357
0.231,249.219431
0.232,249.219431
0.232,248.9266933
0.233,248.9266933
0.233,248.6339222
0.234,248.6339222
0.234,248.341118
0.235,248.341118
0.235,248.0482809
0.236,248.0482809
0.236,247.7554105
0.237,247.7554105
0.237,247.4625071
0.238,247.4625071
0.238,247.1695709
0.239,247.1695709
0.239,246.8766015
0.240,246.8766015
0.240,246.5835991
0.241,246.5835991
0.241,246.290564
0.242,246.290564
0.242,245.9974958
0.243,245.9974958
0.243,245.7043947
0.244,245.7043947
0.244,245.4112611
0.245,245.4112611
0.245,245.1180944
0.246,245.1180944
0.246,244.8248949
0.247,244.8248949
0.247,244.5316629
0.248,244.5316629
0.248,244.2383979
0.249,244.2383979
0.249,243.9451003
0.250,243.9451003
0.250,243.6517703
0.251,243.6517703
0.251,243.3584073
0.252,243.3584073
0.252,243.0650118
0.253,243.0650118
0.253,242.7715839
0.254,242.7715839
0.254,242.4781233
0.255,242.4781233
0.255,242.1846301
0.256,242.1846301
0.256,241.8911048
0.257,241.8911048
0.257,241.5975467
0.258,241.5975467
0.258,241.3039562
0.259,241.3039562
0.259,241.0103336
0.260,241.0103336
0.260,240.7166783
0.261,240.7166783
0.261,240.4229908
0.262,240.4229908
0.262,240.1292712
0.263,240.1292712
0.263,239.8355191
0.264,239.8355191
0.264,239.5417347
0.265,239.5417347
0.265,239.2479181
0.266,239.2479181
0.266,238.9540696
0.267,238.9540696
0.267,238.6601887
0.268,238.6601887
0.268,238.3662757
0.269,238.3662757
0.269,238.0723309
0.270,238.0723309
0.270,237.7783538
0.271,237.7783538
0.271,237.4843446
0.272,237.4843446
0.272,237.1903038
0.273,237.1903038
0.273,236.8962307
0.274,236.8962307
0.274,236.6021256
0.275,236.6021256
0.275,236.307989
0.276,236.307989
0.276,236.0138202
0.277,236.0138202
0.277,235.7196196
0.278,235.7196196
0.278,235.4253875
0.279,235.4253875
0.279,235.1311233
0.280,235.1311233
0.280,234.8368273
0.281,234.8368273
0.281,234.5425
0.282,234.5425
0.282,234.2481407
0.283,234.2481407
0.283,233.9537497
0.284,233.9537497
0.284,233.6593274
0.285,233.6593274
0.285,233.3648733
0.286,233.3648733
0.286,233.0703875
0.287,233.0703875
0.287,232.7758706
0.288,232.7758706
0.288,232.4813219
0.289,232.4813219
0.289,232.1867418
0.290,232.1867418
0.290,231.8921305
0.291,231.8921305
0.291,231.5974875
0.292,231.5974875
0.292,231.3028132
0.293,231.3028132
0.293,231.0081078
0.294,231.0081078
0.294,230.7133709
0.295,230.7133709
0.295,230.4186027
0.296,230.4186027
0.296,230.1238036
0.297,230.1238036
0.297,229.8289729
0.298,229.8289729
0.298,229.5341112
0.299,229.5341112
0.299,229.2392186
0.300,229.2392186
0.300,228.9442945
0.301,228.9442945
0.301,228.6493395
0.302,228.6493395
0.302,228.3543537
0.303,228.3543537
0.303,228.0593366
0.304,228.0593366
0.304,227.7642885
0.305,227.7642885
0.305,227.4692098
0.306,227.4692098
0.306,227.1741
0.307,227.1741
0.307,226.8789592
0.308,226.8789592
0.308,226.5837879
0.309,226.5837879
0.309,226.2885856
0.310,226.2885856
0.310,225.9933524
0.311,225.9933524
0.311,225.6980886
0.312,225.6980886
0.312,225.4027943
0.313,225.4027943
0.313,225.1074691
0.314,225.1074691
0.314,224.8121132
0.315,224.8121132
0.315,224.516727
0.316,224.516727
0.316,224.22131
0.317,224.22131
0.317,223.9258625
0.318,223.9258625
0.318,223.6303848
0.319,223.6303848
0.319,223.3348763
0.320,223.3348763
0.320,223.0393374
0.321,223.0393374
0.321,222.7437683
0.322,222.7437683
0.322,222.4481687
0.323,222.4481687
0.323,222.1525387
0.324,222.1525387
0.324,221.8568787
0.325,221.8568787
0.325,221.5611882
0.326,221.5611882
0.326,221.2654675
0.327,221.2654675
0.327,220.9697169
0.328,220.9697169
0.328,220.6739358
0.329,220.6739358
0.329,220.3781246
0.330,220.3781246
0.330,220.0822837
0.331,220.0822837
0.331,219.7864124
0.332,219.7864124
0.332,219.4905111
0.333,219.4905111
0.333,219.1945801
0.334,219.1945801
0.334,218.8986189
0.335,218.8986189
0.335,218.6026278
0.336,218.6026278
0.336,218.3066071
0.337,218.3066071
0.337,218.0105563
0.338,218.0105563
0.338,217.7144757
0.339,217.7144757
0.339,217.4183656
0.340,217.4183656
0.340,217.1222256
0.341,217.1222256
0.341,216.8260558
0.342,216.8260558
0.342,216.5298567
0.343,216.5298567
0.343,216.2336277
0.344,216.2336277
0.344,215.9373691
0.345,215.9373691
0.345,215.6410812
0.346,215.6410812
0.346,215.3447636
0.347,215.3447636
0.347,215.0484165
0.348,215.0484165
0.348,214.7520402
0.349,214.7520402
0.349,214.4556343
0.350,214.4556343
0.350,214.159199
0.351,214.159199
0.351,213.8627347
0.352,213.8627347
0.352,213.5662408
0.353,213.5662408
0.353,213.2697176
0.354,213.2697176
0.354,212.9731656
0.355,212.9731656
0.355,212.6765841
0.356,212.6765841
0.356,212.3799734
0.357,212.3799734
0.357,212.0833339
0.358,212.0833339
0.358,211.7866651
0.359,211.7866651
0.359,211.4899673
0.360,211.4899673
0.360,211.1932405
0.361,211.1932405
0.361,210.896485
0.362,210.896485
0.362,210.5997003
0.363,210.5997003
0.363,210.3028868
0.364,210.3028868
0.364,210.0060447
0.365,210.0060447
0.365,209.7091735
0.366,209.7091735
0.366,209.4122736
0.367,209.4122736
0.367,209.1153452
0.368,209.1153452
0.368,208.8183879
0.369,208.8183879
0.369,208.521402
0.370,208.521402
0.370,208.2243877
0.371,208.2243877
0.371,207.9273446
0.372,207.9273446
0.372,207.6302729
0.373,207.6302729
0.373,207.3331731
0.374,207.3331731
0.374,207.0360445
0.375,207.0360445
0.375,206.7388875
0.376,206.7388875
0.376,206.4417024
0.377,206.4417024
0.377,206.1444887
0.378,206.1444887
0.378,205.8472468
0.379,205.8472468
0.379,205.5499769
0.380,205.5499769
0.380,205.2526784
0.381,205.2526784
0.381,204.9553518
0.382,204.9553518
0.382,204.6579974
0.383,204.6579974
0.383,204.3606146
0.384,204.3606146
0.384,204.0632037
0.385,204.0632037
0.385,203.7657651
0.386,203.7657651
0.386,203.4682983
0.387,203.4682983
0.387,203.1708035
0.388,203.1708035
0.388,202.8732812
0.389,202.8732812
0.389,202.5757306
0.390,202.5757306
0.390,202.2781523
0.391,202.2781523
0.391,201.9805466
0.392,201.9805466
0.392,201.6829128
0.393,201.6829128
0.393,201.3852513
0.394,201.3852513
0.394,201.0875624
0.395,201.0875624
0.395,200.7898457
0.396,200.7898457
0.396,200.4921014
0.397,200.4921014
0.397,200.1943299
0.398,200.1943299
0.398,199.8965306
0.399,199.8965306
0.399,199.5987039
0.400,199.5987039
0.400,199.3008501
0.401,199.3008501
0.401,199.0029686
0.402,199.0029686
0.402,198.7050599
0.403,198.7050599
0.403,198.4071241
0.404,198.4071241
0.404,198.1091609
0.405,198.1091609
0.405,197.8111704
0.406,197.8111704
0.406,197.5131531
0.407,197.5131531
0.407,197.2151085
0.408,197.2151085
0.408,196.9170367
0.409,196.9170367
0.409,196.618938
0.410,196.618938
0.410,196.3208126
0.411,196.3208126
0.411,196.0226599
0.412,196.0226599
0.412,195.7244804
0.413,195.7244804
0.413,195.4262744
0.414,195.4262744
0.414,195.1280412
0.415,195.1280412
0.415,194.8297813
0.416,194.8297813
0.416,194.531495
0.417,194.531495
0.417,194.2331817
0.418,194.2331817
0.418,193.9348418
0.419,193.9348418
0.419,193.6364756
0.420,193.6364756
0.420,193.3380826
0.421,193.3380826
0.421,193.0396631
0.422,193.0396631
0.422,192.7412175
0.423,192.7412175
0.423,192.4427451
0.424,192.4427451
0.424,192.1442464
0.425,192.1442464
0.425,191.8457217
0.426,191.8457217
0.426,191.5471704
0.427,191.5471704
0.427,191.248593
0.428,191.248593
0.428,190.9499896
0.429,190.9499896
0.429,190.6513598
0.430,190.6513598
0.430,190.3527039
0.431,190.3527039
0.431,190.0540223
0.432,190.0540223
0.432,189.7553144
0.433,189.7553144
0.433,189.4565805
0.434,189.4565805
0.434,189.157821
0.435,189.157821
0.435,188.8590354
0.436,188.8590354
0.436,188.560224
0.437,188.560224
0.437,188.2613871
0.438,188.2613871
0.438,187.9625242
0.439,187.9625242
0.439,187.6636356
0.440,187.6636356
0.440,187.3647217
0.441,187.3647217
0.441,187.0657819
0.442,187.0657819
0.442,186.7668165
0.443,186.7668165
0.443,186.467826
0.444,186.467826
0.444,186.1688098
0.445,186.1688098
0.445,185.8697682
0.446,185.8697682
0.446,185.5707015
0.447,185.5707015
0.447,185.2716092
0.448,185.2716092
0.448,184.9724917
0.449,184.9724917
0.449,184.6733493
0.450,184.6733493
0.450,184.3741814
0.451,184.3741814
0.451,184.0749884
0.452,184.0749884
0.452,183.7757707
0.453,183.7757707
0.453,183.4765276
0.454,183.4765276
0.454,183.1772596
0.455,183.1772596
0.455,182.8779667
0.456,182.8779667
0.456,182.5786492
0.457,182.5786492
0.457,182.2793066
0.458,182.2793066
0.458,181.9799393
0.459,181.9799393
0.459,181.6805475
0.460,181.6805475
0.460,181.3811308
0.461,181.3811308
0.461,181.0816894
0.462,181.0816894
0.462,180.7822238
0.463,180.7822238
0.463,180.4827333
0.464,180.4827333
0.464,180.1832184
0.465,180.1832184
0.465,179.8836794
0.466,179.8836794
0.466,179.5841157
0.467,179.5841157
0.467,179.2845277
0.468,179.2845277
0.468,178.9849157
0.469,178.9849157
0.469,178.6852792
0.470,178.6852792
0.470,178.3856185
0.471,178.3856185
0.471,178.085934
0.472,178.085934
0.472,177.7862252
0.473,177.7862252
0.473,177.4864923
0.474,177.4864923
0.474,177.1867358
0.475,177.1867358
0.475,176.886955
0.476,176.886955
0.476,176.5871504
0.477,176.5871504
0.477,176.2873223
0.478,176.2873223
0.478,175.9874701
0.479,175.9874701
0.479,175.6875942
0.480,175.6875942
0.480,175.387695
0.481,175.387695
0.481,175.0877719
0.482,175.0877719
0.482,174.7878252
0.483,174.7878252
0.483,174.4878553
0.484,174.4878553
0.484,174.1878617
0.485,174.1878617
0.485,173.8878446
0.486,173.8878446
0.486,173.5878046
0.487,173.5878046
0.487,173.2877409
0.488,173.2877409
0.488,172.987654
0.489,172.987654
0.489,172.6875443
0.490,172.6875443
0.490,172.3874111
0.491,172.3874111
0.491,172.0872548
0.492,172.0872548
0.492,171.7870758
0.493,171.7870758
0.493,171.4868736
0.494,171.4868736
0.494,171.1866484
0.495,171.1866484
0.495,170.8864007
0.496,170.8864007
0.496,170.5861299
0.497,170.5861299
0.497,170.2858363
0.498,170.2858363
0.498,169.9855204
0.499,169.9855204
0.499,169.6851814
0.500,169.6851814
0.500,169.38482
0.501,169.38482
0.501,169.0844362
0.502,169.0844362
0.502,168.7840298
0.503,168.7840298
0.503,168.4836008
0.504,168.4836008
0.504,168.1831496
0.505,168.1831496
0.505,167.8826763
0.506,167.8826763
0.506,167.5821805
0.507,167.5821805
0.507,167.2816624
0.508,167.2816624
0.508,166.9811226
0.509,166.9811226
0.509,166.6805603
0.510,166.6805603
0.510,166.3799761
0.511,166.3799761
0.511,166.0793701
0.512,166.0793701
0.512,165.778742
0.513,165.778742
0.513,165.478092
0.514,165.478092
0.514,165.1774204
0.515,165.1774204
0.515,164.8767269
0.516,164.8767269
0.516,164.5760117
0.517,164.5760117
0.517,164.2752751
0.518,164.2752751
0.518,163.9745167
0.519,163.9745167
0.519,163.6737367
0.520,163.6737367
0.520,163.3729356
0.521,163.3729356
0.521,163.0721128
0.522,163.0721128
0.522,162.7712687
0.523,162.7712687
0.523,162.4704036
0.524,162.4704036
0.524,162.169517
0.525,162.169517
0.525,161.8686092
0.526,161.8686092
0.526,161.5676807
0.527,161.5676807
0.527,161.2667307
0.528,161.2667307
0.528,160.9657598
0.529,160.9657598
0.529,160.6647683
0.530,160.6647683
0.530,160.3637556
0.531,160.3637556
0.531,160.0627221
0.532,160.0627221
0.532,159.7616682
0.533,159.7616682
0.533,159.4605933
0.534,159.4605933
0.534,159.1594978
0.535,159.1594978
0.535,158.858382
0.536,158.858382
0.536,158.5572454
0.537,158.5572454
0.537,158.2560884
0.538,158.2560884
0.538,157.9549113
0.539,157.9549113
0.539,157.6537135
0.540,157.6537135
0.540,157.3524956
0.541,157.3524956
0.541,157.0512577
0.542,157.0512577
0.542,156.7499994
0.543,156.7499994
0.543,156.448721
0.544,156.448721
0.544,156.1474229
0.545,156.1474229
0.545,155.8461046
0.546,155.8461046
0.546,155.5447664
0.547,155.5447664
0.547,155.2434087
0.548,155.2434087
0.548,154.9420309
0.549,154.9420309
0.549,154.6406334
0.550,154.6406334
0.550,154.3392163
0.551,154.3392163
0.551,154.0377799
0.552,154.0377799
0.552,153.7363238
0.553,153.7363238
0.553,153.4348481
0.554,153.4348481
0.554,153.1333535
0.555,153.1333535
0.555,152.8318392
0.556,152.8318392
0.556,152.5303056
0.557,152.5303056
0.557,152.2287532
0.558,152.2287532
0.558,151.9271813
0.559,151.9271813
0.559,151.6255904
0.560,151.6255904
0.560,151.3239809
0.561,151.3239809
0.561,151.0223521
0.562,151.0223521
0.562,150.7207044
0.563,150.7207044
0.563,150.4190382
0.564,150.4190382
0.564,150.1173531
0.565,150.1173531
0.565,149.8156492
0.566,149.8156492
0.566,149.5139271
0.567,149.5139271
0.567,149.2121861
0.568,149.2121861
0.568,148.9104267
0.569,148.9104267
0.569,148.6086492
0.570,148.6086492
0.570,148.3068531
0.571,148.3068531
0.571,148.0050387
0.572,148.0050387
0.572,147.7032064
0.573,147.7032064
0.573,147.4013557
0.574,147.4013557
0.574,147.099487
0.575,147.099487
0.575,146.7976005
0.576,146.7976005
0.576,146.4956959
0.577,146.4956959
0.577,146.1937734
0.578,146.1937734
0.578,145.8918334
0.579,145.8918334
0.579,145.5898754
0.580,145.5898754
0.580,145.2878997
0.581,145.2878997
0.581,144.9859068
0.582,144.9859068
0.582,144.683896
0.583,144.683896
0.583,144.3818679
0.584,144.3818679
0.584,144.0798226
0.585,144.0798226
0.585,143.7777598
0.586,143.7777598
0.586,143.4756798
0.587,143.4756798
0.587,143.1735828
0.588,143.1735828
0.588,142.8714685
0.589,142.8714685
0.589,142.5693372
0.590,142.5693372
0.590,142.2671893
0.591,142.2671893
0.591,141.9650242
0.592,141.9650242
0.592,141.6628422
0.593,141.6628422
0.593,141.3606439
0.594,141.3606439
0.594,141.0584286
0.595,141.0584286
0.595,140.7561967
0.596,140.7561967
0.596,140.4539486
0.597,140.4539486
0.597,140.1516837
0.598,140.1516837
0.598,139.8494025
0.599,139.8494025
0.599,139.547105
0.600,139.547105
0.600,139.2447916
0.601,139.2447916
0.601,138.9424617
0.602,138.9424617
0.602,138.6401158
0.603,138.6401158
0.603,138.3377541
0.604,138.3377541
0.604,138.0353763
0.605,138.0353763
0.605,137.7329825
0.606,137.7329825
0.606,137.4305733
0.607,137.4305733
0.607,137.1281481
0.608,137.1281481
0.608,136.8257073
0.609,136.8257073
0.609,136.5232512
0.610,136.5232512
0.610,136.2207794
0.611,136.2207794
0.611,135.9182921
0.612,135.9182921
0.612,135.6157898
0.613,135.6157898
0.613,135.313272
0.614,135.313272
0.614,135.010739
0.615,135.010739
0.615,134.7081912
0.616,134.7081912
0.616,134.4056281
0.617,134.4056281
0.617,134.10305
0.618,134.10305
0.618,133.8004574
0.619,133.8004574
0.619,133.4978496
0.620,133.4978496
0.620,133.1952272
0.621,133.1952272
0.621,132.8925904
0.622,132.8925904
0.622,132.5899388
0.623,132.5899388
0.623,132.2872727
0.624,132.2872727
0.624,131.9845925
0.625,131.9845925
0.625,131.6818977
0.626,131.6818977
0.626,131.3791887
0.627,131.3791887
0.627,131.0764658
0.628,131.0764658
0.628,130.7737285
0.629,130.7737285
0.629,130.4709772
0.630,130.4709772
0.630,130.1682122
0.631,130.1682122
0.631,129.8654332
0.632,129.8654332
0.632,129.5626404
0.633,129.5626404
0.633,129.2598342
0.634,129.2598342
0.634,128.9570141
0.635,128.9570141
0.635,128.6541804
0.636,128.6541804
0.636,128.3513337
0.637,128.3513337
0.637,128.0484733
0.638,128.0484733
0.638,127.7455996
0.639,127.7455996
0.639,127.442713
0.640,127.442713
0.640,127.1398131
0.641,127.1398131
0.641,126.8369001
0.642,126.8369001
0.642,126.5339744
0.643,126.5339744
0.643,126.2310356
0.644,126.2310356
0.644,125.928084
0.645,125.928084
0.645,125.6251201
0.646,125.6251201
0.646,125.3221432
0.647,125.3221432
0.647,125.0191538
0.648,125.0191538
0.648,124.7161519
0.649,124.7161519
0.649,124.413138
0.650,124.413138
0.650,124.1101116
0.651,124.1101116
0.651,123.8070729
0.652,123.8070729
0.652,123.5040225
0.653,123.5040225
0.653,123.2009597
0.654,123.2009597
0.654,122.897885
0.655,122.897885
0.655,122.5947988
0.656,122.5947988
0.656,122.2917005
0.657,122.2917005
0.657,121.9885905
0.658,121.9885905
0.658,121.6854693
0.659,121.6854693
0.659,121.3823363
0.660,121.3823363
0.660,121.0791919
0.661,121.0791919
0.661,120.7760364
0.662,120.7760364
0.662,120.4728694
0.663,120.4728694
0.663,120.1696913
0.664,120.1696913
0.664,119.8665025
0.665,119.8665025
0.665,119.5633023
0.666,119.5633023
0.666,119.2600913
0.667,119.2600913
0.667,118.9568698
0.668,118.9568698
0.668,118.6536374
0.669,118.6536374
0.669,118.3503943
0.670,118.3503943
0.670,118.047141
0.671,118.047141
0.671,117.743877
0.672,117.743877
0.672,117.4406026
0.673,117.4406026
0.673,117.1373183
0.674,117.1373183
0.674,116.8340236
0.675,116.8340236
0.675,116.5307188
0.676,116.5307188
0.676,116.2274043
0.677,116.2274043
0.677,115.9240797
0.678,115.9240797
0.678,115.6207453
0.679,115.6207453
0.679,115.3174015
0.680,115.3174015
0.680,115.0140478
0.681,115.0140478
0.681,114.7106846
0.682,114.7106846
0.682,114.4073123
0.683,114.4073123
0.683,114.1039304
0.684,114.1039304
0.684,113.8005392
0.685,113.8005392
0.685,113.4971393
0.686,113.4971393
0.686,113.19373
0.687,113.19373
0.687,112.8903118
0.688,112.8903118
0.688,112.5868851
0.689,112.5868851
0.689,112.2834493
0.690,112.2834493
0.690,111.9800048
0.691,111.9800048
0.691,111.6765522
0.692,111.6765522
0.692,111.3730907
0.693,111.3730907
0.693,111.069621
0.694,111.069621
0.694,110.7661429
0.695,110.7661429
0.695,110.462657
0.696,110.462657
0.696,110.1591628
0.697,110.1591628
0.697,109.8556606
0.698,109.8556606
0.698,109.5521508
0.699,109.5521508
0.699,109.2486329
0.700,109.2486329
0.700,108.9451074
0.701,108.9451074
0.701,108.6415747
0.702,108.6415747
0.702,108.3380341
0.703,108.3380341
0.703,108.0344862
0.704,108.0344862
0.704,107.7309314
0.705,107.7309314
