"time","Output1","Output2","Output3","Output4","Output5","Output6"
3.8009999999997446E-001,7.9405446739696231E+001,7.5726867241984081E+001,0.0000000000000000E+000,2.9629788563878947E+001,2.2565657801202576E+001,1.1324553181704971E+001
3.9009999999997336E-001,7.9879509799095871E+001,8.6625076554286807E+001,1.5181563008785455E+000,3.3818314342291238E+001,2.5116435760759114E+001,1.5915446565215753E+001
4.0009999999997226E-001,8.3742049972774126E+001,9.5676428827479910E+001,7.9111124864216897E+000,3.7670727848969669E+001,2.8491401668142885E+001,2.1036398016771912E+001
4.1009999999997115E-001,9.0650316158858445E+001,1.0060785384520725E+002,1.4970947893291569E+001,4.1014711467485739E+001,3.2601946082921046E+001,2.5760992284976755E+001
4.2009999999997005E-001,9.6663463798342420E+001,1.0080991497996970E+002,1.8904392453781288E+001,4.3726371680296218E+001,3.6086868514452476E+001,2.9694871212936590E+001
4.3009999999996895E-001,9.8789138351142753E+001,9.7408411375599997E+001,1.8798431134565746E+001,4.5709935011772863E+001,3.8520739774402692E+001,3.3064480973220377E+001
4.4009999999996785E-001,9.7496014707978091E+001,9.2304386049073017E+001,1.5662857860693002E+001,4.6886580819119928E+001,4.0611066761840284E+001,3.5871534991251366E+001
4.5009999999996675E-001,9.5156240798120677E+001,8.7426452978421224E+001,1.0641846196534038E+001,4.7227328600103547E+001,4.2627506592929521E+001,3.7684839577921025E+001
4.6009999999996565E-001,9.3244270303578602E+001,8.4506650354797088E+001,4.6577916994203425E+000,4.6777148176052577E+001,4.3976859745426076E+001,3.8238053959840236E+001
4.7009999999996455E-001,9.1831690393906328E+001,8.4606140187915898E+001,0.0000000000000000E+000,4.5631115496728640E+001,4.4284949122604530E+001,3.7703460878653935E+001
4.8009999999996344E-001,9.2557128429645203E+001,8.5286539352423674E+001,0.0000000000000000E+000,4.3903456972687742E+001,4.3909009555606211E+001,3.6306326471912364E+001
4.9009999999996234E-001,9.3003281362434166E+001,8.5160542312222063E+001,0.0000000000000000E+000,4.1729365870300001E+001,4.3234148116081492E+001,3.4050635609620898E+001
5.0009999999996124E-001,9.1252826154038971E+001,8.3478391088946921E+001,0.0000000000000000E+000,3.8914726895955184E+001,4.2156328097115150E+001,3.0917548084655614E+001
5.1009999999996014E-001,8.7858856483510195E+001,7.8973886584441814E+001,0.0000000000000000E+000,3.5129777946579175E+001,4.0106445157178570E+001,2.6644612010344634E+001
5.2009999999995904E-001,8.4711818585768910E+001,7.4469382079936707E+001,0.0000000000000000E+000,3.1854071548448943E+001,3.7160443952738426E+001,2.1959116751304148E+001
5.3009999999995794E-001,8.3164358435266024E+001,6.9964877575431615E+001,0.0000000000000000E+000,2.9095175206892648E+001,3.4531372665990361E+001,1.7412915925936428E+001
5.4009999999995684E-001,8.3084466151455203E+001,6.5460373070926508E+001,0.0000000000000000E+000,2.6839655343449898E+001,3.2593608601089613E+001,1.2923730857989595E+001
5.5009999999995574E-001,8.3332542172944542E+001,6.0955868566421408E+001,0.0000000000000000E+000,2.5081443766135898E+001,3.0674364802220474E+001,8.5636487661881180E+000
5.6009999999995463E-001,8.2906966980728924E+001,5.6451364061916308E+001,0.0000000000000000E+000,2.3783311153628919E+001,2.8500244604362710E+001,4.7692231520446660E+000
5.7009999999995353E-001,8.1678960442718548E+001,5.1946859557411202E+001,0.0000000000000000E+000,2.2863509290496911E+001,2.6597715543011276E+001,1.8033661399004441E+000
5.8009999999995243E-001,8.0248183445022562E+001,4.7442355052906088E+001,0.0000000000000000E+000,2.2228939585983845E+001,2.5455253343735741E+001,0.0000000000000000E+000
5.9009999999995133E-001,7.9266569466625327E+001,4.2937850548400988E+001,0.0000000000000000E+000,2.1670381027425215E+001,2.6416782935513147E+001,0.0000000000000000E+000
6.0009999999995023E-001,7.8903203937700923E+001,3.8433346043895881E+001,0.0000000000000000E+000,2.1111822468866581E+001,2.7526529896725645E+001,0.0000000000000000E+000
6.1009999999994913E-001,7.8832873771997285E+001,3.3928841539390781E+001,0.0000000000000000E+000,2.0553263910307951E+001,2.6997376721037469E+001,0.0000000000000000E+000
6.2009999999994803E-001,7.8617386752841597E+001,2.9424337034885681E+001,0.0000000000000000E+000,1.9994705351749317E+001,2.5250251991950968E+001,0.0000000000000000E+000
6.3009999999994692E-001,7.8075036458360344E+001,2.4919832530380575E+001,0.0000000000000000E+000,1.9436146793190684E+001,2.3808028923009584E+001,0.0000000000000000E+000
6.4009999999994582E-001,7.7350837466239938E+001,2.0415328025875468E+001,0.0000000000000000E+000,1.8877588234632054E+001,2.3498428832638361E+001,0.0000000000000000E+000
6.5009999999994472E-001,7.6711978288497818E+001,1.5910823521370368E+001,0.0000000000000000E+000,1.8319029676073416E+001,2.3856492755025936E+001,0.0000000000000000E+000
6.6009999999994362E-001,7.6302394155487079E+001,1.1367172960048064E+001,0.0000000000000000E+000,1.7699517850256658E+001,2.3936193601350233E+001,0.0000000000000000E+000
6.7009999999994252E-001,7.6060138212912406E+001,6.7200480081199867E+000,0.0000000000000000E+000,1.6630080927785162E+001,2.3345795347519488E+001,0.0000000000000000E+000
6.8009999999994142E-001,7.5818993019041400E+001,3.5504199373598491E+000,0.0000000000000000E+000,1.5581532328116344E+001,2.2456711395517384E+001,0.0000000000000000E+000
6.9009999999994032E-001,7.5465268375158786E+001,3.3194530526140098E+000,0.0000000000000000E+000,1.4562303133178768E+001,2.1827646335225712E+001,0.0000000000000000E+000
7.0009999999993922E-001,7.5011786222782561E+001,5.8049527547832103E+000,0.0000000000000000E+000,1.3579211926589911E+001,2.1619249371431728E+001,0.0000000000000000E+000
7.1009999999993811E-001,7.4552943572346393E+001,9.4646071340402749E+000,0.0000000000000000E+000,1.2637462214488561E+001,2.1557671531743516E+001,0.0000000000000000E+000
7.2009999999993701E-001,7.4167840897856166E+001,1.2440613741078872E+001,0.0000000000000000E+000,1.1740684263556780E+001,2.1321425699002383E+001,0.0000000000000000E+000
7.3009999999993591E-001,7.3861422325180769E+001,1.3496986237024005E+001,0.0000000000000000E+000,1.0891017990243796E+001,2.0860628889510561E+001,0.0000000000000000E+000
7.4009999999993481E-001,7.3579721622053256E+001,1.2460422863751230E+001,0.0000000000000000E+000,1.0089232495054585E+001,2.0365100479976885E+001,0.0000000000000000E+000
7.5009999999993371E-001,7.3267448927867278E+001,1.0088921027662220E+001,0.0000000000000000E+000,9.3348769413918493E+000,2.0013966647519364E+001,0.0000000000000000E+000
7.6009999999993261E-001,7.2911352254930691E+001,7.5710849770785549E+000,0.0000000000000000E+000,8.6264567517972406E+000,1.9808278514001056E+001,0.0000000000000000E+000
7.7009999999993151E-001,7.2539054185167927E+001,5.9597886040289501E+000,0.0000000000000000E+000,7.9616285526897199E+000,1.9621437456335325E+001,0.0000000000000000E+000
7.8009999999993040E-001,7.2186138028643086E+001,5.7843144925377823E+000,0.0000000000000000E+000,7.3378686149824146E+000,1.9356092471408179E+001,0.0000000000000000E+000
7.9009999999992930E-001,7.1865805975090808E+001,6.9464360514779724E+000,0.0000000000000000E+000,6.7652194165513482E+000,1.9027520570121673E+001,0.0000000000000000E+000
8.0009999999992820E-001,7.1564259929503010E+001,8.8704565608350290E+000,0.0000000000000000E+000,6.2641262567925589E+000,1.8715776616460381E+001,0.0000000000000000E+000
8.1009999999992710E-001,7.1258568734999727E+001,1.0794003705692298E+001,0.0000000000000000E+000,5.8484726628703623E+000,1.8470324517132305E+001,0.0000000000000000E+000
8.2009999999992600E-001,7.0936977898518720E+001,1.2066692704075757E+001,0.0000000000000000E+000,5.5252662533044754E+000,1.8271559546046674E+001,0.0000000000000000E+000
8.3009999999992490E-001,7.0605044283841920E+001,1.2353495089880250E+001,0.0000000000000000E+000,5.2953844319823791E+000,1.8069154309329452E+001,0.0000000000000000E+000
8.4009999999992380E-001,7.0276550297065086E+001,1.1694576244649109E+001,0.0000000000000000E+000,5.1543625641856208E+000,1.7838399436523762E+001,0.0000000000000000E+000
8.5009999999992270E-001,6.9960393225728481E+001,1.0430144999010695E+001,0.0000000000000000E+000,5.0932055205037514E+000,1.7595788693213784E+001,0.0000000000000000E+000
8.6009999999992159E-001,6.9654823662267788E+001,9.0404677206771638E+000,0.0000000000000000E+000,5.0992296578664114E+000,1.7370946735082253E+001,0.0000000000000000E+000
8.7009999999992049E-001,6.9351598918787644E+001,7.9687731687962327E+000,0.0000000000000000E+000,5.1569488724973738E+000,1.7174311747469844E+001,0.0000000000000000E+000
8.8009999999991939E-001,6.9044141437663669E+001,7.4876637867395726E+000,0.0000000000000000E+000,5.2490090205691118E+000,1.6992524145275208E+001,0.0000000000000000E+000
8.9009999999991829E-001,6.8732220997548666E+001,7.6443101008116656E+000,0.0000000000000000E+000,5.3571558536073303E+000,1.6807835466555854E+001,0.0000000000000000E+000
9.0009999999991719E-001,6.8420406623891452E+001,8.2872383419897542E+000,0.0000000000000000E+000,5.4631998147337129E+000,1.6616100313570694E+001,0.0000000000000000E+000
9.1009999999991609E-001,6.8113165067854936E+001,9.1499064839090529E+000,0.0000000000000000E+000,5.5499234554195258E+000,1.6426661085089428E+001,0.0000000000000000E+000
9.2009999999991499E-001,6.7811351199175675E+001,9.9522296700378803E+000,0.0000000000000000E+000,5.6018692008967612E+000,1.6249486062639178E+001,0.0000000000000000E+000
9.3009999999991388E-001,6.7512476544635689E+001,1.0483361038279130E+001,0.0000000000000000E+000,5.6059496079851661E+000,1.6085459549599140E+001,0.0000000000000000E+000
9.4009999999991278E-001,6.7213536823062356E+001,1.0643528042774305E+001,0.0000000000000000E+000,5.5518391428963136E+000,1.5928098060599087E+001,0.0000000000000000E+000
9.5009999999991168E-001,6.6913493442764548E+001,1.0441720911151105E+001,0.0000000000000000E+000,5.4321331848829200E+000,1.5771713819534073E+001,0.0000000000000000E+000
9.6009999999991058E-001,6.6613550613844993E+001,9.9615144136690308E+000,0.0000000000000000E+000,5.2422918058806784E+000,1.5616389099831835E+001,0.0000000000000000E+000
9.7009999999990948E-001,6.6315597748422817E+001,9.3144224401350044E+000,0.0000000000000000E+000,4.9804174233809979E+000,1.5465975595388946E+001,0.0000000000000000E+000
9.8009999999990838E-001,6.6020530189150620E+001,8.5985562121204620E+000,0.0000000000000000E+000,4.6469415883352374E+000,1.5323069046171893E+001,0.0000000000000000E+000
9.9009999999990728E-001,6.5727800183438518E+001,7.8731255048667643E+000,0.0000000000000000E+000,4.2443132370791625E+000,1.5186633047418445E+001,0.0000000000000000E+000
1.0000999999999063E+000,6.5436222727158480E+001,7.1508940054551164E+000,0.0000000000000000E+000,3.7767868900865271E+000,1.5053773588286450E+001,0.0000000000000000E+000
1.0100999999999052E+000,6.5145068181792610E+001,6.4045599576185834E+000,0.0000000000000000E+000,3.2504045596079867E+000,1.4922780147596939E+001,0.0000000000000000E+000
1.0200999999999041E+000,6.4854506375959531E+001,5.5806351022308753E+000,0.0000000000000000E+000,2.6732508625141249E+000,1.4794179105153585E+001,0.0000000000000000E+000
1.0300999999999030E+000,6.4565225990074097E+001,4.6152940102053490E+000,0.0000000000000000E+000,2.0560387485509670E+000,1.4669373269704771E+001,0.0000000000000000E+000
1.0400999999999019E+000,6.4277748164907095E+001,3.4494044606702019E+000,0.0000000000000000E+000,1.4130545045436365E+000,1.4548850807297693E+001,0.0000000000000000E+000
1.0500999999999008E+000,6.3992055218413626E+001,2.0430068371194570E+000,0.0000000000000000E+000,7.6345511438023850E-001,1.4431772478224229E+001,0.0000000000000000E+000
1.0600999999998997E+000,6.3707742165280585E+001,3.9184975105175240E-001,0.0000000000000000E+000,1.3286683081830608E-001,1.4316907001515073E+001,0.0000000000000000E+000
1.0700999999998986E+000,6.3424432496596104E+001,-1.4503052797140694E+000,0.0000000000000000E+000,-4.4482223034208024E-001,1.4203612077989421E+001,0.0000000000000000E+000
1.0800999999998975E+000,6.3142060949570066E+001,-3.3403286126245639E+000,0.0000000000000000E+000,-9.2565410438266016E-001,1.4091895427417638E+001,0.0000000000000000E+000
1.0900999999998964E+000,6.2860836471318962E+001,-5.0044906880552871E+000,0.0000000000000000E+000,-1.2540453386919050E+000,1.3981746417871824E+001,0.0000000000000000E+000
1.1000999999998953E+000,6.2580999730038357E+001,-5.9919113312093089E+000,0.0000000000000000E+000,-1.3618567954993896E+000,1.3872567112486465E+001,0.0000000000000000E+000
1.1100999999998942E+000,6.2302620502283439E+001,-5.6367115495132136E+000,0.0000000000000000E+000,-1.1685755771008297E+000,1.3763196715036790E+001,0.0000000000000000E+000
1.1200999999998931E+000,6.2025583512670039E+001,-3.0569850309644586E+000,0.0000000000000000E+000,-5.8319990398968602E-001,1.3652317719823074E+001,0.0000000000000000E+000
1.1300999999998920E+000,6.1749723584281696E+001,2.7644113089643305E+000,0.0000000000000000E+000,4.9151727431517916E-001,1.3538735097101888E+001,0.0000000000000000E+000
1.1400999999998909E+000,6.1474964056879834E+001,1.2759557433996846E+001,0.0000000000000000E+000,2.1518269420462013E+000,1.3421296516251472E+001,0.0000000000000000E+000
1.1500999999998898E+000,6.1201348807904111E+001,2.7364304251004086E+001,0.0000000000000000E+000,4.4822570773892370E+000,1.3298644853287646E+001,0.0000000000000000E+000
1.1600999999998887E+000,6.0928971072878220E+001,4.5912900306110316E+001,0.0000000000000000E+000,7.5412524555433649E+000,1.3169122936946803E+001,0.0000000000000000E+000
1.1700999999998876E+000,6.0754942537278758E+001,6.6052943965609998E+001,4.4882041642619347E-001,1.1343605361825873E+001,1.3030951871215924E+001,0.0000000000000000E+000
1.1800999999998865E+000,6.4924802200960343E+001,8.6875653740854347E+001,9.6897836845484289E+000,1.5838777166003295E+001,1.3127232902509849E+001,5.5929029850831069E-001
1.1900999999998854E+000,7.8038737167125745E+001,1.0660986924673851E+002,2.6227881760906300E+001,2.0856807187556196E+001,1.5502752903138868E+001,3.2938041848201163E+000
1.2000999999998843E+000,9.6384311613191429E+001,1.2216725283890156E+002,4.2997004290024925E+001,2.6093104970680621E+001,1.9979988487263469E+001,6.8992990696442575E+000
1.2100999999998832E+000,1.1299350654141644E+002,1.3122582773845608E+002,5.5351002306034516E+001,3.1141072849390952E+001,2.3973233808440192E+001,1.0823303042571348E+001
1.2200999999998821E+000,1.2413675659966384E+002,1.3276771832172182E+002,6.1482926789101867E+001,3.5911016333860800E+001,2.6841447881782805E+001,1.5554316452440673E+001
1.2300999999998810E+000,1.3035086985608137E+002,1.2732300334342368E+002,6.0424332677218530E+001,4.0396279445448279E+001,3.0200462657867547E+001,2.1143322907440162E+001
1.2400999999998799E+000,1.3301786334321858E+002,1.1735375980060527E+002,5.1372390774456214E+001,4.4391869837233010E+001,3.4674814041820404E+001,2.6647959272274349E+001
1.2500999999998788E+000,1.3200982080170306E+002,1.0719279462679791E+002,3.5373438096045021E+001,4.7740509027747251E+001,3.8935815864391728E+001,3.1350518468709772E+001
1.2600999999998777E+000,1.2700745867573595E+002,1.0156502858778320E+002,1.6775903928168528E+001,5.0324651632949056E+001,4.2011050994428082E+001,3.5366898915224247E+001
1.2700999999998765E+000,1.1979690438260141E+002,1.0302018759093626E+002,1.8194035665610153E+000,5.2043030191579568E+001,4.4446661036342313E+001,3.8851206738852056E+001
1.2800999999998754E+000,1.1648163627826304E+002,1.0855055461653465E+002,0.0000000000000000E+000,5.2834974970646087E+001,4.6845466923784159E+001,4.1416305423931718E+001
1.2900999999998743E+000,1.1627000026336135E+002,1.1335067617057548E+002,0.0000000000000000E+000,5.2718859910379351E+001,4.8756012303482223E+001,4.2628518234832313E+001
1.3000999999998732E+000,1.1336969767940560E+002,1.1717969617345268E+002,6.3145004014649775E-001,5.1781724717844007E+001,4.9550581135747585E+001,4.2539644377217847E+001
1.3100999999998721E+000,1.0876260507072769E+002,1.1805627482008055E+002,5.1432217674773959E+000,5.0140767916881927E+001,4.9406923924979033E+001,4.1428494694974901E+001
1.3200999999998710E+000,1.0606747972104712E+002,1.1307541509087552E+002,1.0675106870131245E+001,4.7934301366698350E+001,4.8842286430755209E+001,3.9362656554165966E+001
1.3300999999998699E+000,1.0487427983380587E+002,1.0310239072613466E+002,1.2020724730093804E+001,4.5333674314788588E+001,4.7902724194687927E+001,3.6302243588585249E+001
1.3400999999998688E+000,1.0165104739657113E+002,9.0184878986087313E+001,6.8378408357961611E+000,4.1202443139503004E+001,4.6149382520315051E+001,3.2068997849983582E+001
1.3500999999998677E+000,9.5048397491721630E+001,8.3146832808390855E+001,0.0000000000000000E+000,3.7342544172984468E+001,4.3132377489988983E+001,2.6935415924857690E+001
1.3600999999998666E+000,9.2079355475522632E+001,7.8642328303885748E+001,0.0000000000000000E+000,3.4059497591419024E+001,3.9965074371468269E+001,2.1822458013620306E+001
1.3700999999998655E+000,9.2626549218574141E+001,7.4137823799380655E+001,0.0000000000000000E+000,3.1339946656107166E+001,3.7598927733146382E+001,1.6817562807575797E+001
1.3800999999998644E+000,9.3236782786990119E+001,6.9633319294875548E+001,0.0000000000000000E+000,2.9178647626850779E+001,3.5560457410825023E+001,1.1853011186570804E+001
1.3900999999998633E+000,9.1637168046548481E+001,6.5128814790370441E+001,0.0000000000000000E+000,2.7553407481278040E+001,3.3217985810324286E+001,7.3167224418113337E+000
1.4000999999998622E+000,8.8153950477713735E+001,6.0624310285865334E+001,0.0000000000000000E+000,2.6389167764543810E+001,3.0915589621301702E+001,3.6487055623426325E+000
1.4100999999998611E+000,8.4719376415695081E+001,5.6119805781360235E+001,0.0000000000000000E+000,2.5585400835245359E+001,2.9243214293728776E+001,8.3304582779110303E-001
1.4200999999998600E+000,8.2888718445302658E+001,5.1615301276855128E+001,0.0000000000000000E+000,2.5010328058157615E+001,2.8912485543335976E+001,0.0000000000000000E+000
1.4300999999998589E+000,8.2688528274822858E+001,4.7110796772350028E+001,0.0000000000000000E+000,2.4451769499598981E+001,3.0296264655536969E+001,0.0000000000000000E+000
1.4400999999998578E+000,8.2978550485738751E+001,4.2606292267844928E+001,0.0000000000000000E+000,2.3893210941040348E+001,3.0748888755654303E+001,0.0000000000000000E+000
1.4500999999998567E+000,8.2638365493396336E+001,3.8101787763339821E+001,0.0000000000000000E+000,2.3334652382481714E+001,2.9420982785525791E+001,0.0000000000000000E+000
1.4600999999998556E+000,8.1425542925483867E+001,3.3597283258834722E+001,0.0000000000000000E+000,2.2776093823923084E+001,2.7507337947348745E+001,0.0000000000000000E+000
1.4700999999998545E+000,7.9917882169171747E+001,2.9092778754329615E+001,0.0000000000000000E+000,2.2217535265364447E+001,2.6467373666293838E+001,0.0000000000000000E+000
1.4800999999998534E+000,7.8828867371925355E+001,2.4588274249824511E+001,0.0000000000000000E+000,2.1658976706805817E+001,2.6538869874916728E+001,0.0000000000000000E+000
1.4900999999998523E+000,7.8401036176605757E+001,2.0083769745319408E+001,0.0000000000000000E+000,2.1100418148247183E+001,2.6857283401444910E+001,0.0000000000000000E+000
1.5000999999998512E+000,7.8332887538962140E+001,1.5237565672513314E+001,0.0000000000000000E+000,2.0091315584859139E+001,2.6592874416599113E+001,0.0000000000000000E+000
1.5100999999998501E+000,7.8154214036829771E+001,1.0495957670226021E+001,0.0000000000000000E+000,1.8938908634519478E+001,2.5726043903997674E+001,0.0000000000000000E+000
1.5200999999998490E+000,7.7635077071294035E+001,6.3231020715350335E+000,0.0000000000000000E+000,1.7811392975005145E+001,2.4828662416040778E+001,0.0000000000000000E+000
1.5300999999998479E+000,7.6897848728206043E+001,4.3006282128028994E+000,0.0000000000000000E+000,1.6717518688966738E+001,2.4348184770974004E+001,0.0000000000000000E+000
1.5400999999998468E+000,7.6223285026581806E+001,5.1952087370749744E+000,0.0000000000000000E+000,1.5664277169653589E+001,2.4219001679211104E+001,0.0000000000000000E+000
1.5500999999998457E+000,7.5784489958790147E+001,8.2263266112974200E+000,0.0000000000000000E+000,1.4656905470268256E+001,2.4074484594235152E+001,0.0000000000000000E+000
1.5600999999998446E+000,7.5536962276991233E+001,1.1735265876519072E+001,0.0000000000000000E+000,1.3698937508040906E+001,2.3683073535349831E+001,0.0000000000000000E+000
1.5700999999998435E+000,7.5309423147672533E+001,1.4119843130910702E+001,0.0000000000000000E+000,1.2792298434363646E+001,2.3128855921886245E+001,0.0000000000000000E+000
1.5800999999998424E+000,7.4970427896198942E+001,1.4534547162283321E+001,0.0000000000000000E+000,1.1937437418432879E+001,2.2639582723632731E+001,0.0000000000000000E+000
1.5900999999998413E+000,7.4519551544793103E+001,1.3104589449291872E+001,0.0000000000000000E+000,1.1133493182978643E+001,2.2328210101290498E+001,0.0000000000000000E+000
1.6000999999998402E+000,7.4051546733812913E+001,1.0686417903547843E+001,0.0000000000000000E+000,1.0378485898507888E+001,2.2118628495811731E+001,0.0000000000000000E+000
1.6100999999998391E+000,7.3655471213916570E+001,8.3872145845021340E+000,0.0000000000000000E+000,9.6695285037332273E+000,2.1872446073293773E+001,0.0000000000000000E+000
1.6200999999998380E+000,7.3345364293042024E+001,7.0917687187011218E+000,0.0000000000000000E+000,9.0030501857817260E+000,2.1537869411110215E+001,0.0000000000000000E+000
1.6300999999998369E+000,7.3068510197335883E+001,7.1731719378738834E+000,0.0000000000000000E+000,8.3750246300290847E+000,2.1172924826969613E+001,0.0000000000000000E+000
1.6400999999998358E+000,7.2764080308836668E+001,8.4489336549762566E+000,0.0000000000000000E+000,7.7811957359049897E+000,2.0857664007166047E+001,0.0000000000000000E+000
