"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0,565.69,-0,0,0,0,0,0,480
3.1554e-30,565.69,5.8775e-39,-1.4875e-23,1.4875e-23,0,0,0,480
1.5789e-10,565.69,4.2575e-11,-0.00074332,0.00074332,0.37166,-0.74332,0.37166,480
3.1578e-10,565.69,1.2767e-10,-0.0014857,0.0014857,0.74283,-1.4857,0.74283,480
4.7377e-10,565.69,2.5534e-10,-0.0022275,0.0022275,1.1138,-2.2275,1.1138,480
6.3187e-10,565.69,4.2561e-10,-0.0029689,0.0029689,1.4844,-2.9689,1.4844,480.01
7.9007e-10,565.69,6.3851e-10,-0.0037098,0.0037098,1.8549,-3.7098,1.8549,480.01
9.4838e-10,565.69,8.9406e-10,-0.0044502,0.0044502,2.2251,-4.4502,2.2251,480.02
1.1068e-09,565.69,1.1923e-09,-0.0051901,0.0051901,2.595,-5.1901,2.595,480.03
1.2653e-09,565.69,1.5333e-09,-0.0059295,0.0059295,2.9647,-5.9295,2.9647,480.04
1.4239e-09,565.69,1.917e-09,-0.0066684,0.0066684,3.3342,-6.6684,3.3342,480.04
1.5826e-09,565.69,2.3435e-09,-0.0074068,0.0074068,3.7034,-7.4068,3.7034,480.05
1.7415e-09,565.69,2.8127e-09,-0.0081448,0.0081448,4.0724,-8.1448,4.0724,480.07
1.9004e-09,565.69,3.3248e-09,-0.0088822,0.0088822,4.4411,-8.8822,4.4411,480.08
2.0594e-09,565.69,3.8798e-09,-0.0096192,0.0096192,4.8096,-9.6192,4.8096,480.09
2.2186e-09,565.69,4.4776e-09,-0.010356,0.010356,5.1778,-10.356,5.1778,480.11
2.3807e-09,565.69,5.1305e-09,-0.011105,0.011105,5.5523,-11.105,5.5523,480.12
2.5486e-09,565.69,5.8541e-09,-0.01188,0.01188,5.9398,-11.88,5.9398,480.14
2.7224e-09,565.69,6.6537e-09,-0.012681,0.012681,6.3403,-12.681,6.3403,480.16
2.9021e-09,565.69,7.5342e-09,-0.013508,0.013508,6.7538,-13.508,6.7538,480.18
