    "time",   "der_p",   "der_T"
         0,         0,         0
     0.299,         0,         0
       0.3,         0,-1.110223e-016
     0.301,-4.5690312,-0.057113315
     0.302,-8.9747852, -0.113765
     0.303,-13.218202,-0.16995623
     0.304,-17.300223,-0.22568819
     0.305,-21.221786,-0.28096207
     0.306,-24.983833,-0.33577903
     0.307,-28.587303,-0.39014026
     0.308,-32.033137,-0.44404693
     0.309,-35.322275,-0.49750024
      0.31,-38.455656,-0.55050136
     0.311,-41.434221,-0.60305146
     0.312,-44.258911,-0.65515173
     0.313,-46.930664,-0.70680334
     0.314,-49.450421,-0.75800749
     0.315,-51.819122,-0.80876533
     0.316,-54.037708,-0.85907807
     0.317,-56.107118,-0.90894687
     0.318,-58.028292,-0.95837291
     0.319,-59.802171,-1.0073574
      0.32,-61.429694,-1.0559014
     0.321,-62.911802,-1.1040063
     0.322,-64.249434,-1.1516731
     0.323,-65.443531, -1.198903
     0.324,-66.495033,-1.2456973
     0.325, -67.40488,-1.2920571
     0.326,-68.174011,-1.3379835
     0.327,-68.803367,-1.3834778
     0.328,-69.293888,-1.4285411
     0.329,-69.646514,-1.4731746
      0.33,-69.862185,-1.5173796
     0.331,-69.941841,-1.5611571
     0.332,-69.886422,-1.6045083
     0.333,-69.696868,-1.6474345
     0.334,-69.374119,-1.6899368
     0.335,-68.919115,-1.7320163
     0.336,-68.332796,-1.7736743
     0.337,-67.616102, -1.814912
     0.338,-66.769973,-1.8557305
     0.339, -65.79535,-1.8961309
      0.34,-64.693171,-1.9361146
     0.341,-63.464377,-1.9756826
     0.342,-62.109909,-2.0148361
     0.343,-60.630706,-2.0535764
     0.344,-59.027707,-2.0919045
     0.345,-57.301854,-2.1298217
     0.346,-55.454085,-2.1673291
     0.347,-53.485342,-2.2044279
     0.348,-51.396564,-2.2411194
     0.349, -49.18869,-2.2774046
      0.35,-46.862662,-2.3132848
     0.351,-44.419418,-2.3487611
     0.352,-41.859899,-2.3838347
     0.353,-39.185045,-2.4185068
     0.354,-36.395796,-2.4527785
     0.355,-33.493091,-2.4866511
     0.356,-30.477871,-2.5201257
     0.357,-27.351076,-2.5532036
     0.358,-24.113645,-2.5858857
     0.359,-20.766519,-2.6181735
      0.36,-17.310637,-2.6500679
     0.361, -13.74694,-2.6815703
     0.362,-10.076366,-2.7126817
     0.363,-6.2998573,-2.7434034
     0.364,-2.4183524,-2.7737365
     0.365, 1.5672084,-2.8036823
     0.366, 5.6558853,-2.8332418
     0.367, 9.8467382,-2.8624163
     0.368, 14.138827,-2.8912069
     0.369, 18.531213,-2.9196148
      0.37, 23.022955,-2.9476413
     0.371, 27.613113,-2.9752874
     0.372, 32.300748,-3.0025543
     0.373, 37.084919,-3.0294433
     0.374, 41.964687,-3.0559555
     0.375, 46.939113,-3.0820921
     0.376, 52.007255,-3.1078542
     0.377, 57.168174, -3.133243
     0.378,  62.42093,-3.1582597
     0.379, 67.764584,-3.1829055
      0.38, 73.198196,-3.2071816
     0.381, 78.720825,-3.2310891
     0.382, 84.331531,-3.2546292
     0.383, 90.029376,-3.2778031
     0.384, 95.813418, -3.300612
     0.385, 101.68272, -3.323057
     0.386, 107.63634,-3.3451393
     0.387, 113.67334,-3.3668601
     0.388, 119.79277,-3.3882206
     0.389, 125.99371,-3.4092219
      0.39,  132.2752,-3.4298652
     0.391, 138.63631,-3.4501517
     0.392,  145.0761,-3.4700825
     0.393, 151.59363,-3.4896589
     0.394, 158.18797,-3.5088821
     0.395, 164.85816,-3.5277531
     0.396, 171.60327,-3.5462732
     0.397, 178.42236,-3.5644435
     0.398, 185.31449,-3.5822652
     0.399, 192.27872,-3.5997395
       0.4, 199.31411,-3.6168676
     0.401, 206.41972,-3.6336507
     0.402, 213.59462,-3.6500898
     0.403, 220.83785,-3.6661863
     0.404, 228.14849,-3.6819412
     0.405, 235.52558,-3.6973557
     0.406,  242.9682,-3.7124311
     0.407,  250.4754,-3.7271685
     0.408, 258.04625, -3.741569
     0.409, 265.67979,-3.7556339
      0.41,  273.3751,-3.7693642
     0.411, 281.13123,-3.7827613
     0.412, 288.94725,-3.7958262
     0.413,  296.8222,-3.8085602
     0.414, 304.75517,-3.8209644
     0.415, 312.74519,-3.8330399
     0.416, 320.79134,-3.8447881
     0.417, 328.89267,-3.8562099
     0.418, 337.04825,-3.8673067
     0.419, 345.25713,-3.8780796
      0.42, 353.51838,-3.8885297
     0.421, 361.83105,-3.8986582
     0.422, 370.19421,-3.9084663
     0.423, 378.60691,-3.9179553
     0.424, 387.06822,-3.9271261
     0.425,  395.5772,-3.9359801
     0.426,  404.1329,-3.9445184
     0.427, 412.73439,-3.9527422
     0.428, 421.38073,-3.9606526
     0.429, 430.07097,-3.9682508
      0.43, 438.80418,-3.9755381
     0.431, 447.57942,-3.9825155
     0.432, 456.39575,-3.9891842
     0.433, 465.25223,-3.9955454
     0.434, 474.14791,-4.0016004
     0.435, 483.08186,-4.0073502
     0.436, 492.05315, -4.012796
     0.437, 501.06082, -4.017939
     0.438, 510.10394,-4.0227804
     0.439, 519.18157,-4.0273214
      0.44, 528.29278,-4.0315631
     0.441, 537.43661,-4.0355067
     0.442, 546.61214,-4.0391534
     0.443, 555.81841,-4.0425043
     0.444,  565.0545,-4.0455606
     0.445, 574.31946,-4.0483235
     0.446, 583.61236,-4.0507942
     0.447, 592.93224,-4.0529738
     0.448, 602.27818,-4.0548635
     0.449, 611.64923,-4.0564645
      0.45, 621.04446,-4.0577779
     0.451, 630.46292, -4.058805
     0.452, 639.90368,-4.0595469
     0.453, 649.36579,-4.0600047
     0.454, 658.84831,-4.0601797
     0.455, 668.35031, -4.060073
     0.456, 677.87085,-4.0596858
     0.457, 687.40898,-4.0590192
     0.458, 696.96377,-4.0580745
     0.459, 706.53428,-4.0568527
      0.46, 716.11956,-4.0553552
     0.461, 725.71869, -4.053583
     0.462, 735.33071,-4.0515373
     0.463, 744.95468,-4.0492193
     0.464, 754.58968,-4.0466301
     0.465, 764.23476, -4.043771
     0.466, 773.88897,-4.0406431
     0.467, 783.55139,-4.0372476
     0.468, 793.22107,-4.0335856
     0.469, 802.89706,-4.0296583
      0.47, 812.57844,-4.0254669
     0.471, 822.26426,-4.0210126
     0.472, 831.95359,-4.0162965
     0.473, 841.64547,-4.0113198
     0.474, 851.33898,-4.0060837
     0.475, 861.03317,-4.0005894
     0.476, 870.72711, -3.994838
     0.477, 880.41985,-3.9888306
     0.478, 890.11045,-3.9825685
     0.479, 899.79798,-3.9760529
      0.48, 909.48149,-3.9692848
     0.481, 919.16005,-3.9622655
     0.482, 928.83272,-3.9549962
     0.483, 938.49855,-3.9474779
     0.484, 948.15661, -3.939712
     0.485, 957.80596,-3.9316995
     0.486, 967.44566,-3.9234416
     0.487, 977.07476,-3.9149396
     0.488, 986.69234,-3.9061945
     0.489, 996.29744,-3.8972075
      0.49, 1005.8891,-3.8879799
     0.491, 1015.4665,-3.8785127
     0.492, 1025.0285,-3.8688072
     0.493, 1034.5744,-3.8588644
     0.494,  1044.103,-3.8486857
     0.495, 1053.6136,-3.8382722
     0.496, 1063.1051,-3.8276249
     0.497, 1072.5766,-3.8167452
     0.498, 1082.0272,-3.8056341
     0.499, 1091.4559,-3.7942929
       0.5, 1100.8618,-3.7827227
     0.501,  1110.244,-3.7709246
     0.502, 1119.6015,   -3.7589
     0.503, 1128.9333,-3.7466498
     0.504, 1138.2386,-3.7341753
     0.505, 1147.5164,-3.7214777
     0.506, 1156.7658,-3.7085581
     0.507, 1165.9858,-3.6954177
     0.508, 1175.1754,-3.6820576
     0.509, 1184.3338,-3.6684791
      0.51,   1193.46,-3.6546833
     0.511, 1202.5531,-3.6406714
     0.512, 1211.6121,-3.6264445
     0.513,  1220.636,-3.6120038
     0.514,  1229.624,-3.5973506
     0.515, 1238.5751,-3.5824858
     0.516, 1247.4884,-3.5674108
     0.517, 1256.3629,-3.5521267
     0.518, 1265.1976,-3.5366346
     0.519, 1273.9917,-3.5209358
      0.52, 1282.7443,-3.5050313
     0.521, 1291.4543,-3.4889224
     0.522, 1300.1208,-3.4726103
     0.523, 1308.7429, -3.456096
     0.524, 1317.3196,-3.4393808
     0.525, 1325.8501,-3.4224659
     0.526, 1334.3333,-3.4053524
     0.527, 1342.7684,-3.3880414
     0.528, 1351.1543,-3.3705342
     0.529, 1359.4902,-3.3528319
      0.53, 1367.7751,-3.3349357
     0.531, 1376.0081,-3.3168467
     0.532, 1384.1882,-3.2985661
     0.533, 1392.3145,-3.2800952
     0.534,  1400.386, -3.261435
     0.535, 1408.4019,-3.2425867
     0.536, 1416.3612,-3.2235515
     0.537, 1424.2628,-3.2043305
     0.538,  1432.106, -3.184925
     0.539, 1439.8897,-3.1653361
