"time","level","level2","level3"
0,0,0,0
0.06,0.00416667,0.00416667,0
0.12,0.0125,0.0125,0
0.18,0.025,0.025,0
0.24,0.0416667,0.0416667,0
0.3,0.0625,0.0625,0
0.36,0.116667,0.116667,0
0.42,0.15,0.15,0
0.48,0.1875,0.1875,0
0.54,0.229167,0.229167,0
0.6,0.275,0.275,0
0.66,0.379167,0.379167,0
0.72,0.4375,0.4375,0
0.78,0.5,0.5,0
0.84,0.566667,0.566667,0
0.9,0.6375,0.6375,0
0.96,0.791667,0.791667,0
1.02,0.875,0.875,0
1.08,0.9625,0.9625,0
1.14,1.05417,1.05417,0
1.2,1.15,1.15,0
1.26,1.35417,1.35417,0
1.32,1.4625,1.4625,0
1.38,1.575,1.575,0
1.44,1.69167,1.69167,0
1.5,1.8125,1.8125,0
1.56,2.06667,2.06667,0
1.62,2.2,2.2,0
1.68,2.3375,2.3375,0
1.74,2.47917,2.47917,0
1.8,2.625,2.625,0
1.86,2.92917,2.92917,0
1.92,3.0875,3.0875,0
1.98,3.25,3.25,0
2.04,3.41667,3.41667,0
2.1,3.58333,3.58333,0
2.16,3.91667,3.91667,0
2.22,4.08333,4.08333,0
2.28,4.25,4.25,0
2.34,4.41667,4.41667,0
2.4,4.58333,4.58333,0
2.46,4.91667,4.91667,0
2.52,5.08333,5.08333,0
2.58,5.25,5.25,0
2.64,5.41667,5.41667,0
2.7,5.58333,5.58333,0
2.76,5.91667,5.91667,0
2.82,6.08333,6.08333,0
2.88,6.25,6.25,0
2.94,6.41667,6.41667,0
3,6.58333,6.58333,0
3.06,6.91667,6.91667,0
3.12,7.08333,7.08333,0
3.18,7.25,7.25,0
3.24,7.41667,7.41667,0
3.3,7.58333,7.58333,0
3.36,7.91667,7.91667,0
3.42,8.08333,8.08333,0
3.48,8.25,8.25,0
3.54,8.41667,8.41667,0
3.6,8.58333,8.58333,0
3.66,8.91667,8.91667,0
3.72,9.08333,9.08333,0
3.78,9.25,9.25,0
3.84,9.41666,9.41666,0
3.9,9.58333,9.58333,0
3.96,9.91666,9.91666,0
4.02,10.0833,10.0833,0
4.08,10.25,10.25,0
4.14,10.4167,10.4167,0
4.2,10.5833,10.5833,0
4.26,10.9167,10.9167,0
4.32,11.0833,11.0833,0
4.38,11.25,11.25,0
4.44,11.4167,11.4167,0
4.5,11.5833,11.5833,0
4.56,11.9167,11.9167,0
4.62,12.0833,12.0833,0
4.68,12.25,12.25,0
4.74,12.4167,12.4167,0
4.8,12.5833,12.5833,0
4.86,12.9167,12.9167,0
4.92,13.0833,13.0833,0
4.98,13.25,13.25,0
5.04,13.4167,13.4167,0
5.1,13.5833,13.5833,0
5.16,13.9167,13.9167,0
5.22,14.0833,14.0833,0
5.28,14.25,14.25,0
5.34,14.4167,14.4167,0
5.4,14.5833,14.5833,0
5.46,14.9167,14.9167,0
5.52,15.0833,15.0833,0
5.58,15.25,15.25,0
5.64,15.4167,15.4167,0
5.7,15.5833,15.5833,0
5.76,15.9167,15.9167,0
5.82,16.0833,16.0833,0
5.88,16.25,16.25,0
5.94,16.4167,16.4167,0
6,16.5833,16.5833,0
