"time","outputs"
0,282.8427
2.00E-04,279.5235
4.00E-04,276.21878
6.00E-04,272.965
8.00E-04,269.77316
0.001,266.62772
0.0012,263.48813
0.0014,260.28964
0.0016,256.97946
0.0018,253.65535
0.002,250.33495
0.0022,247.15088
0.0024,244.3175
0.0026,242.0215
0.0028,240.41362
0.003,239.60461
0.0032,239.66359
0.0034,240.61589
0.0036,242.44121
0.0038,245.07596
0.004,248.41493
0.0042,252.31163
0.0044,256.58426
0.0046,261.01886
0.0048,265.3757
0.005,269.39478
0.0052,272.80246
0.0054,275.3343
0.0056,276.83224
0.0058,277.18448
0.006,276.32724
0.0062,275.0929
0.0064,273.90872
0.0066,272.8466
0.0068,271.95074
0.007,271.23566
0.0072,270.6886
0.0074,270.26834
0.0076,269.90543
0.0078,269.506
0.008,268.9532
0.0082,268.1107
0.0084,266.82724
0.0086,264.94284
0.0088,262.3823
0.009,259.50296
0.0092,256.78568
0.0094,254.39928
0.0096,252.48189
0.0098,251.13548
0.01,250.42587
0.0102,250.37903
0.0104,250.98135
0.0106,252.18103
0.0108,253.88802
0.011,255.97723
0.0112,258.2912
0.0114,260.6439
0.0116,262.8271
0.0118,264.6145
0.012,265.78513
0.0122,266.22543
0.0124,265.86313
0.0126,264.7246
0.0128,263.60696
0.013,262.7727
0.0132,262.29364
0.0134,262.2086
0.0136,262.52173
0.0138,263.20462
0.014,264.1964
0.0142,265.4038
0.0144,266.7062
0.0146,267.95648
0.0148,268.98544
0.015,269.60724
0.0152,269.62393
0.0154,268.8598
0.0156,267.2634
0.0158,265.01218
0.016,262.82553
0.0162,260.89496
0.0164,259.331
0.0166,258.21323
0.0168,257.586
0.017,257.45685
0.0172,257.79892
0.0174,258.55017
0.0176,259.6148
0.0178,260.86578
0.018,262.14935
0.0182,263.28827
0.0184,264.08633
0.0186,264.3387
0.0188,263.92398
0.019,262.80093
0.0192,261.1114
0.0194,259.5909
0.0196,258.42136
0.0198,257.68893
0.02,257.44626
0.0202,257.70938
0.0204,258.4583
0.0206,259.63858
0.0208,261.16113
0.021,262.90558
0.0212,264.72214
0.0214,266.43683
0.0216,267.85587
0.0218,268.7702
0.022,268.97073
0.0222,268.35098
0.0224,266.86935
0.0226,264.94382
0.0228,263.19678
0.023,261.7442
0.0232,260.67163
0.0234,260.03088
0.0236,259.8383
0.0238,260.07642
0.024,260.69424
0.0242,261.60663
0.0244,262.69925
0.0246,263.82855
0.0248,264.82837
0.025,265.5134
0.0252,265.68378
0.0254,265.176
0.0256,263.94376
0.0258,262.0582
0.026,260.2341
0.0262,258.72214
0.0264,257.62347
0.0266,257.00748
0.0268,256.907
0.027,257.3179
0.0272,258.20142
0.0274,259.4835
0.0276,261.0564
0.0278,262.7825
0.028,264.49695
0.0282,266.01318
0.0284,267.1273
0.0286,267.6247
0.0288,267.36063
0.029,266.28638
0.0292,264.51773
0.0294,262.82114
0.0296,261.40433
0.0298,260.35934
0.03,259.74615
0.0302,259.58893
0.0304,259.87735
0.0306,260.56702
0.0308,261.5801
0.031,262.8073
0.0312,264.1108
0.0314,265.32727
0.0316,266.2745
0.0318,266.75348
0.032,266.56894
0.0322,265.6356
0.0324,263.92734
0.0326,261.9906
0.0328,260.2987
0.033,258.96536
0.0332,258.07312
0.0334,257.6697
0.0336,257.766
0.0338,258.3379
0.034,259.327
0.0342,260.63968
0.0344,262.1527
0.0346,263.71338
0.0348,265.14557
0.035,266.2545
0.0352,266.83096
0.0354,266.697
0.0356,265.79248
0.0358,264.1171
0.036,262.35287
0.0362,260.85364
0.0364,259.72055
0.0366,259.02383
0.0368,258.79822
0.037,259.04263
0.0372,259.72177
0.0374,260.76657
0.0376,262.0745
0.0378,263.51395
0.038,264.92673
0.0382,266.13266
0.0384,266.93475
0.0386,267.12564
0.0388,266.57034
0.039,265.22913
0.0392,263.31064
0.0394,261.54044
0.0396,260.07877
0.0398,259.01865
0.04,258.41977
0.0402,258.30624
0.0404,258.66653
0.0406,259.45477
0.0408,260.59055
0.041,261.96228
0.0412,263.42792
0.0414,264.8218
0.0416,265.95663
0.0418,266.62985
0.042,266.6417
0.0422,265.90195
0.0424,264.373
0.0426,262.51648
0.0428,260.893
0.043,259.61447
0.0432,258.76263
0.0434,258.38422
0.0436,258.48962
0.0438,259.05478
0.044,260.0211
0.0442,261.2956
0.0444,262.75604
0.0446,264.25107
0.0448,265.60577
0.045,266.6274
0.0452,267.10855
0.0454,266.87234
0.0456,265.86075
0.0458,264.09332
0.046,262.2726
0.0462,260.71893
0.0464,259.53458
0.0466,258.7907
0.0468,258.52325
0.047,258.73203
0.0472,259.38245
0.0474,260.4063
0.0476,261.7014
0.0478,263.13583
0.048,264.5521
0.0482,265.7699
0.0484,266.59183
0.0486,266.81046
0.0488,266.2917
0.049,264.99515
0.0492,263.11447
0.0494,261.38028
0.0496,259.95798
0.0498,258.9396
0.05,258.38422
0.0502,258.31485
0.0504,258.71896
0.0506,259.5498
0.0508,260.72598
0.051,262.13474
0.0512,263.634
0.0514,265.05634
0.0516,266.21463
0.0518,266.90533
0.052,266.9279
0.0522,266.19043
0.0524,264.6552
0.0526,262.78476
0.0528,261.1413
0.053,259.83752
0.0532,258.95538
0.0534,258.5425
0.0536,258.6101
0.0538,259.13464
0.054,260.05905
0.0542,261.2908
0.0544,262.70856
0.0546,264.16196
0.0548,265.4775
0.055,266.4629
0.0552,266.91156
0.0554,266.64825
0.0556,265.61627
0.0558,263.8394
0.056,262.02188
0.0562,260.47702
0.0564,259.30682
0.0566,258.58212
0.0568,258.33844
0.057,258.575
0.0572,259.25677
0.0574,260.31448
0.0576,261.6453
0.0578,263.1168
0.058,264.57025
0.0582,265.82492
0.0584,266.6823
0.0586,266.9341
0.0588,266.4449
0.059,265.17322
0.0592,263.30304
0.0594,261.57098
0.0596,260.14682
0.0598,259.1222
0.06,258.5566
0.0602,258.47327
0.0604,258.86
0.0606,259.67032
0.0608,260.8234
0.061,262.20718
0.0612,263.68002
0.0614,265.07483
0.0616,266.205
0.0618,266.868
0.062,266.86395
0.0622,266.10187
0.0624,264.54495
0.0626,262.66718
0.0628,261.01898
0.063,259.71332
0.0632,258.832
0.0634,258.4227
0.0636,258.4964
0.0638,259.02966
0.064,259.96484
0.0642,261.20972
0.0644,262.64236
0.0646,264.1122
