"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0,10,0,0,0
0.01,9.9157,0.0999978,0,0
0.02,9.86093,0.199981,-4.92885e-34,0
0.03,9.83139,0.299933,-4.9356e-34,0
0.04,9.82022,0.399839,-4.93561e-34,0
0.05,9.81874,0.499683,-4.93561e-34,0
0.06,9.81734,0.599449,-4.93561e-34,0
0.07,9.8064,0.699122,-4.93561e-34,0
0.08,9.77726,0.798685,-4.93561e-34,0
0.09,9.72303,0.898123,-4.93561e-34,0
0.1,9.63931,0.99742,8.3329e-36,0
0.11,9.5246,1.09656,-4.97317e-34,0
0.12,9.38041,1.19553,-4.91877e-34,0
0.13,9.21121,1.29431,-4.91865e-34,0
0.14,9.0239,1.39289,-4.91866e-34,0
0.15,8.82718,1.49124,-4.91866e-34,0
0.16,8.63069,1.58937,-4.91866e-34,0
0.17,8.44408,1.68724,-4.91866e-34,0
0.18,8.27606,1.78485,-4.91866e-34,0
0.19,8.13352,1.88218,-4.91866e-34,0
0.2,8.02091,1.97921,-4.91866e-34,0
0.21,7.93976,2.07593,-4.91866e-34,0
0.22,7.88858,2.17232,-4.91866e-34,0
0.23,7.86295,2.26837,-4.91866e-34,0
0.24,7.85599,2.36407,-4.91866e-34,0
0.25,7.85904,2.45939,-4.91866e-34,0
0.26,7.86247,2.55432,-4.91866e-34,0
0.27,7.85667,2.64885,-4.91866e-34,0
0.28,7.83297,2.74297,-2.55192e-34,0
0.29,7.7845,2.83665,-4.94905e-34,0
0.3,7.70685,2.92989,-9.84064e-34,0
0.31,7.5985,3.02266,-9.66815e-34,0
0.32,7.46099,3.11496,-9.6642e-34,0
0.33,7.29876,3.20676,-9.66415e-34,0
0.34,7.11872,3.29806,-9.66415e-34,0
0.35,6.92958,3.38885,-9.66415e-34,0
0.36,6.74097,3.47909,-9.66415e-34,0
0.37,6.56254,3.56879,-9.66415e-34,0
0.38,6.40298,3.65793,-9.66415e-34,0
0.39,6.26921,3.74649,-9.66415e-34,0
0.4,6.16566,3.83446,-1.16075e-33,0
0.41,6.09397,3.82182,0.1,0
0.42,6.05243,3.80857,0.2,0
0.43,6.03674,3.79468,0.3,0
0.44,6.04,3.78015,0.4,0
0.45,6.05356,3.76496,0.5,0
0.46,6.06778,3.74909,0.6,0
0.47,6.07307,3.73255,0.7,0
0.48,6.06074,3.7153,0.8,0
0.49,6.02391,3.69734,0.9,0
0.5,5.95817,3.67865,1,0
0.51,5.86202,3.65923,1.1,0
0.52,5.73698,3.63906,1.2,0
0.53,5.5875,3.61812,1.3,0
0.54,5.42047,3.59641,1.4,0
0.55,5.24461,3.57391,1.5,0
0.56,5.06955,3.55061,1.6,0
0.57,4.90492,3.5265,1.7,0
0.58,4.75944,3.50156,1.8,0
0.59,4.64,3.47579,1.9,0
0.6,4.55104,3.44917,2,0
0.61,4.4941,3.42169,2.1,0
0.62,4.46766,3.39334,2.2,0
0.63,4.46732,3.3641,2.3,0
0.64,4.48618,3.33397,2.4,0
0.65,4.51557,3.30294,2.5,0
0.66,4.54588,3.271,2.6,0
0.67,4.56749,3.23812,2.7,0
0.68,4.57172,3.20431,2.8,0
0.69,4.55169,3.16956,2.9,0
0.7,4.50298,3.13384,3,0
0.71,4.42408,3.09858,3.09858,0
0.72,4.31652,3.12975,3.12975,0
0.73,4.18475,3.16043,3.16043,0
0.74,4.03566,3.19061,3.19061,0
0.75,3.87794,3.22028,3.22028,0
0.76,3.72125,3.24945,3.24945,0
0.77,3.5752,3.2781,3.2781,0
0.78,3.44851,3.30624,3.30624,0
0.79,3.34807,3.33385,3.33385,0
0.8,3.33344,3.33344,3.33344,0
0.81,3.33863,3.33863,3.33863,0
0.82,3.3537,3.3537,3.3537,0
0.83,3.37717,3.37717,3.37717,0
0.84,3.41553,3.40236,3.40236,0
0.85,3.4651,3.42676,3.42676,0
0.86,3.51577,3.45061,3.45061,0
0.87,3.55792,3.4739,3.4739,0
0.88,3.58287,3.49664,3.49664,0
0.89,3.58373,3.51881,3.51881,0
0.9,3.5561,3.54042,3.54042,0
0.91,3.50707,3.50707,3.50707,0.1
0.92,3.45867,3.45867,3.45867,0.2
0.93,3.40187,3.40187,3.40187,0.3
0.94,3.33897,3.33897,3.33897,0.4
0.95,3.27286,3.27286,3.27286,0.5
0.96,3.20675,3.20675,3.20675,0.6
0.97,3.14385,3.14385,3.14385,0.7
0.98,3.08705,3.08705,3.08705,0.8
0.99,3.03865,3.03865,3.03865,0.9
1,3.00013,3.00013,3.00013,1
1.01,2.98525,2.96536,2.96536,1.1
1.02,3.00129,2.92995,2.92995,1.2
1.03,3.04373,2.89394,2.89394,1.3
1.04,3.1057,2.85732,2.85732,1.4
1.05,3.17851,2.8201,2.8201,1.5
1.06,3.25253,2.78227,2.78227,1.6
1.07,3.31815,2.74383,2.74383,1.7
1.08,3.36668,2.70477,2.70477,1.8
1.09,3.39123,2.6651,2.6651,1.9
1.1,3.38738,2.62482,2.62482,2
1.11,3.3536,2.58392,2.58392,2.1
1.12,3.29143,2.5424,2.5424,2.2
1.13,3.20529,2.50026,2.50026,2.3
1.14,3.10207,2.4575,2.4575,2.4
1.15,2.99047,2.44274,2.44274,2.44274
1.16,2.88012,2.44674,2.44674,2.44674
1.17,2.78064,2.45032,2.45032,2.45032
