"time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsGear","egsTargetGear","tShiftStart"
2.11,0,0,0,0,0,0,1,0,1,31.303,0,1,1.19
2.18,0,0,0,0,0,0,1,0,1,32.873,0,1,1.19
2.25,0,0,0,0,0,0,1,0,1,34.398,1,1,1.19
2.32,0,0,0,0,0,0,1,0,1,35.882,1,1,1.19
2.39,0,0,0,0,0,0,1,0,1,37.326,1,1,1.19
2.46,0,0,0,0,0,0,1,0,1,38.728,1,1,1.19
2.53,0,0,0,0,0,0,1,0,1,38.607,1,1,1.19
2.6,0,0,0,0,0,0,1,0,1,38.376,1,1,1.19
2.67,0,0,0,0,0,0,1,0,1,39.658,1,1,1.19
2.74,0,0,0,0,0,0,1,0,1,39.028,1,1,1.19
2.81,0,0,0,0,0,0,1,0,1,39.257,1,1,1.19
2.88,0,0,0,0,0,0,1,0,1,39.787,1,1,1.19
2.95,1,0,0,0,0,0,0.92,0,0.92,40.644,1,2,2.9
3.02,1,0,0,0,0,0,0.78,0,0.78,41.515,1,2,2.9
3.09,1,0,0,0,0,0,0.64,0,0.64,42.586,1,2,2.9
3.16,1,0,0,0,0,0,0.5,0,0.5,43.635,1,2,2.9
3.23,1,0,0,0,0,0,0.36,0,0.36,44.668,1,2,2.9
3.3,1,0,0,0,0,0,0.22,0,0.22,45.697,1,2,2.9
3.37,1,0,0,0,0,0,0.08,0,0.08,46.709,1,2,2.9
3.44,1,0,0,0,0,0,0,0,0,47.714,1,2,2.9
3.51,1,0,0,0,0,0,0,0,0,48.719,1,2,2.9
3.58,1,0,0,0,0,0,0,0,0,49.713,1,2,2.9
3.65,1,0,0,0,0,0,0,0,0,50.699,1,2,2.9
3.72,1,0,0,0,0,0,0,0,0,51.676,1,2,2.9
3.79,1,0,0,0,0,0,0,0,0,52.643,1,2,2.9
3.86,1,0,0,0,0,0,0,0,0,53.602,1,2,2.9
3.93,1,0,0,0,0,0,0,0,0,54.552,2,2,2.9
4,1,0,0,0,0,0,0,0,0,55.493,2,2,2.9
4.07,1,0,0,0,0,0,0,0,0,56.425,2,2,2.9
4.14,1,0,0,0,0,0,0,0,0,57.348,2,2,2.9
4.21,1,0,0,0,0,0,0,0,0,58.263,2,2,2.9
4.28,1,0,0,0,0,0,0,0,0,59.169,2,2,2.9
4.35,1,0,0,0,0,0,0,0,0,60.066,2,2,2.9
4.42,1,0,0,0,0,0,0,0,0,60.955,2,2,2.9
4.49,1,0,0,0,0,0,0,0,0,61.835,2,2,2.9
4.56,1,0,0,0,0,0,0,0,0,62.707,2,2,2.9
4.63,1,0,0,0,0,0,0,0,0,63.571,2,2,2.9
4.7,1,0,0,0,0,0,0,0,0,64.426,2,2,2.9
4.77,1,0,0,0,0,0,0,0,0,65.272,2,2,2.9
4.84,1,0,0,0,0,0,0,0,0,66.111,2,2,2.9
4.91,1,0,0,0,0,0,0,0,0,66.941,2,2,2.9
4.98,1,0,0,0,0,0,0,0,0,67.764,2,2,2.9
5.05,1,0,0,0,0,0,0,0,0,68.579,2,2,2.9
5.12,1,0,0,0,0,0,0,0,0,69.385,2,2,2.9
5.19,1,0,0,0,0,0,0,0,0,70.184,2,2,2.9
5.26,1,0,0,0,0,0,0,0,0,70.969,2,2,2.9
5.33,1,0,0,0,0,0,0,0,0,71.743,2,2,2.9
5.4,1,0,0,0,0,0,0,0,0,72.504,2,2,2.9
5.47,1,0,0,0,0,0,0,0,0,73.251,2,2,2.9
5.54,1,0,0,0,0,0,0,0,0,73.985,2,2,2.9
5.61,1,0,0,0,0,0,0,0,0,74.706,2,2,2.9
5.68,1,0,0,0,0,0,0,0,0,75.414,2,2,2.9
5.75,1,0,0,0,0,0,0,0,0,76.109,2,2,2.9
5.82,1,0,0,0,0,0,0,0,0,76.791,2,2,2.9
5.89,1,0,0,0,0,0,0,0,0,77.108,2,2,2.9
5.96,1,0,0,0,0,0,0,0,0,78.629,2,2,2.9
6.03,1,0,0,0,0,0,0,0,0,79.248,2,2,2.9
6.1,1,0,0,0,0,0,0,0,0,79.865,2,2,2.9
6.17,0,0,0,0,0,0,0,0,0,80.48,2,3,6.12
6.24,0,0,0,0,0,0,0,0,0,81.093,2,3,6.12
6.31,0,0,0,0,0,0,0,0,0,81.702,2,3,6.12
6.38,0,0,0,0,0,0,0,0,0,82.309,2,3,6.12
6.45,0,0,0,0,0,0,0,0,0,82.913,2,3,6.12
6.52,0,0,0,0,0,0,0,0,0,83.515,2,3,6.12
6.59,0,0,0,0,0,0,0,0,0,84.114,2,3,6.12
6.66,0,0,0,0,0,0,0,0,0,84.71,2,3,6.12
6.73,0,0,0,0,0,0,0,0,0,85.304,2,3,6.12
6.8,0,0,0,0,0,0,0,0,0,85.895,2,3,6.12
6.87,0,0,0,0,0,0,0,0,0,86.483,2,3,6.12
6.94,0,0,0,0,0,0,0,0,0,87.069,2,3,6.12
7.01,0,0,0,0,0,0,0,0,0,87.652,2,3,6.12
7.08,0,0,0,0,0,0,0,0,0,88.233,2,3,6.12
7.15,0,0,0,0,0,0,0,0,0,88.811,3,3,6.12
7.22,0,0,0,0,0,0,0,0,0,89.386,3,3,6.12
7.29,0,0,0,0,0,0,0,0,0,89.959,3,3,6.12
7.36,0,0,0,0,0,0,0,0,0,90.529,3,3,6.12
7.43,0,0,0,0,0,0,0,0,0,91.097,3,3,6.12
7.5,0,0,0,0,0,0,0,0,0,91.662,3,3,6.12
7.57,0,0,0,0,0,0,0,0,0,92.225,3,3,6.12
7.64,0,0,0,0,0,0,0,0,0,92.785,3,3,6.12
7.71,0,0,0,0,0,0,0,0,0,93.342,3,3,6.12
7.78,0,0,0,0,0,0,0,0,0,93.897,3,3,6.12
7.85,0,0,0,0,0,0,0,0,0,94.45,3,3,6.12
7.92,0,0,0,0,0,0,0,0,0,94.999,3,3,6.12
7.99,0,0,0,0,0,0,0,0,0,95.547,3,3,6.12
8.06,0,0,0,0,0,0,0,0,0,96.092,3,3,6.12
8.13,0,0,0,0,0,0,0,0,0,96.634,3,3,6.12
8.2,0,0,0,0,0,0,0,0,0,97.174,3,3,6.12
8.27,0,0,0,0,0,0,0,0,0,97.711,3,3,6.12
8.34,0,0,0,0,0,0,0,0,0,98.246,3,3,6.12
8.41,0,0,0,0,0,0,0,0,0,98.778,3,3,6.12
8.48,0,0,0,0,0,0,0,0,0,99.308,3,3,6.12
8.55,0,0,0,0,0,0,0,0,0,99.835,3,3,6.12
8.62,0,0,0,0,0,0,0,0,0,100.36,3,3,6.12
8.69,0,0,0,0,0,0,0,0,0,100.883,3,3,6.12
8.76,0,0,0,0,0,0,0,0,0,101.403,3,3,6.12
8.83,0,0,0,0,0,0,0,0,0,101.92,3,3,6.12
8.9,0,0,0,0,0,0,0,0,0,102.436,3,3,6.12
8.97,0,0,0,0,0,0,0,0,0,102.948,3,3,6.12
9.04,0,0,0,0,0,0,0,0,0,103.459,3,3,6.12
9.11,0,0,0,0,0,0,0,0,0,103.967,3,3,6.12
9.18,0,0,0,0,0,0,0,0,0,104.472,3,3,6.12
9.25,0,0,0,0,0,0,0,0,0,104.976,3,3,6.12
9.32,0,0,0,0,0,0,0,0,0,105.477,3,3,6.12
9.39,0,0,0,0,0,0,0,0,0,105.976,3,3,6.12
9.46,0,0,0,0,0,0,0,0,0,106.472,3,3,6.12
9.53,0,0,0,0,0,0,0,0,0,106.966,3,3,6.12
9.6,0,0,0,0,0,0,0,0,0,107.458,3,3,6.12
9.67,0,0,0,0,0,0,0,0,0,107.947,3,3,6.12
9.74,0,0,0,0,0,0,0,0,0,108.432,3,3,6.12
9.81,0,0,0,0,0,0,0,0,0,108.914,3,3,6.12
9.88,0,0,0,0,0,0,0,0,0,109.392,3,3,6.12
9.95,0,0,0,0,0,0,0,0,0,109.867,3,3,6.12
10.02,0,0,0,0,0,0,0,0,0,110.337,3,3,6.12
10.09,0,0,0,0,0,0,0,0,0,110.804,3,3,6.12
10.16,0,0,0,0,0,0,0,0,0,111.266,3,3,6.12
10.23,0,0,0,0,0,0,0,0,0,111.725,3,3,6.12
10.3,0,0,0,0,0,0,0,0,0,112.181,3,3,6.12
10.37,0,0,0,0,0,0,0,0,0,112.632,3,3,6.12
10.44,0,0,0,0,0,0,0,0,0,113.08,3,3,6.12
10.51,0,0,0,0,0,0,0,0,0,113.524,3,3,6.12
10.58,0,0,0,0,0,0,0,0,0,113.964,3,3,6.12
10.65,0,0,0,0,0,0,0,0,0,114.401,3,3,6.12
10.72,0,0,0,0,0,0,0,0,0,114.834,3,3,6.12
10.79,0,0,0,0,0,0,0,0,0,115.263,3,3,6.12
10.86,0,0,0,0,0,0,0,0,0,115.565,3,3,6.12
10.93,0,0,0,0,0,0,0,0,0,115.696,3,3,6.12
11,0,0,0,0,0,0,0,0,0,115.552,3,3,6.12
11.07,0,0,0,0,0,0,0,0,0,115.063,3,3,6.12
11.14,0,0,0,0,0,0,0,0,0,114.259,3,3,6.12
11.21,0,0,0,0,0,0,0,0,0,113.968,3,3,6.12
11.28,0,0,0,0,0,0,0,0,0,114.023,3,3,6.12
11.35,0,0,0,0,0,0,0,0,0,114.264,3,3,6.12
11.42,0,0,0,0,0,0,0,0,0,114.475,3,3,6.12
11.49,0,0,0,0,0,0,0,0,0,114.887,3,3,6.12
11.56,0,0,0,0,0,0,0,0,0,115.298,3,3,6.12
11.63,0,0,0,0,0,0,0,0,0,115.708,3,3,6.12
11.7,0,0,0,0,0,0,0,0,0,116.117,3,3,6.12
11.77,0,0,0,0,0,0,0,0,0,116.524,3,3,6.12
11.84,0,0,0,0,0,0,0,0,0,116.93,3,3,6.12
11.91,0,0,0,0,0,0,0,0,0,117.335,3,3,6.12
11.98,0,0,0,0,0,0,0,0,0,117.739,3,3,6.12
12.05,0,0,0,0,0,0,0,0,0,118.142,3,3,6.12
12.12,0,0,0,0,0,0,0,0,0,118.543,3,3,6.12
12.19,0,0,0,0,0,0,0,0,0,118.943,3,3,6.12
12.26,0,0,0,0,0,0,0,0,0,119.342,3,3,6.12
12.33,0,0,0,0,0,0,0,0,0,119.74,3,3,6.12
12.4,0,1,0,0,0,0,0.02,0,0.02,120.136,3,4,12.38
12.47,0,1,0,0,0,0,0.16,0,0.16,120.532,3,4,12.38
12.54,0,1,0,0,0,0,0.3,0,0.3,120.926,3,4,12.38
12.61,0,1,0,0,0,0,0.44,0,0.44,121.319,3,4,12.38
12.68,0,1,0,0,0,0,0.58,0,0.58,121.711,3,4,12.38
12.75,0,1,0,0,0,0,0.72,0,0.72,122.101,3,4,12.38
12.82,0,1,0,0,0,0,0.86,0,0.86,122.49,3,4,12.38
12.89,0,1,0,0,0,0,1,0,1,122.879,3,4,12.38
12.96,0,1,0,0,0,0,1,0,1,123.266,3,4,12.38
13.03,0,1,0,0,0,0,1,0,1,123.652,3,4,12.38
13.1,0,1,0,0,0,0,1,0,1,124.036,3,4,12.38
13.17,0,1,0,0,0,0,1,0,1,124.42,3,4,12.38
13.24,0,1,0,0,0,0,1,0,1,124.802,3,4,12.38
13.31,0,1,0,0,0,0,1,0,1,125.183,3,4,12.38
13.38,0,1,0,0,0,0,1,0,1,125.563,3,4,12.38
13.45,0,1,0,0,0,0,1,0,1,125.942,4,4,12.38
13.52,0,1,0,0,0,0,1,0,1,126.32,4,4,12.38
13.59,0,1,0,0,0,0,1,0,1,126.696,4,4,12.38
13.66,0,1,0,0,0,0,1,0,1,127.072,4,4,12.38
13.73,0,1,0,0,0,0,1,0,1,127.446,4,4,12.38
13.8,0,1,0,0,0,0,1,0,1,127.819,4,4,12.38
13.87,0,1,0,0,0,0,1,0,1,128.191,4,4,12.38
13.94,0,1,0,0,0,0,1,0,1,128.562,4,4,12.38
14.01,0,1,0,0,0,0,1,0,1,128.931,4,4,12.38
14.08,0,1,0,0,0,0,1,0,1,129.3,4,4,12.38
14.15,0,1,0,0,0,0,1,0,1,129.667,4,4,12.38
14.22,0,1,0,0,0,0,1,0,1,130.033,4,4,12.38
14.29,0,1,0,0,0,0,1,0,1,130.398,4,4,12.38
14.36,0,1,0,0,0,0,1,0,1,130.762,4,4,12.38
14.43,0,1,0,0,0,0,1,0,1,131.124,4,4,12.38
14.5,0,1,0,0,0,0,1,0,1,131.486,4,4,12.38
14.57,0,1,0,0,0,0,1,0,1,131.846,4,4,12.38
14.64,0,1,0,0,0,0,1,0,1,132.206,4,4,12.38
14.71,0,1,0,0,0,0,1,0,1,132.564,4,4,12.38
14.78,0,1,0,0,0,0,1,0,1,132.921,4,4,12.38
14.85,0,1,0,0,0,0,1,0,1,133.277,4,4,12.38
14.92,0,1,0,0,0,0,1,0,1,133.632,4,4,12.38
14.99,0,1,0,0,0,0,1,0,1,133.985,4,4,12.38
15.06,0,1,0,0,0,0,1,0,1,134.338,4,4,12.38
15.13,0,1,0,0,0,0,1,0,1,134.689,4,4,12.38
15.2,0,1,0,0,0,0,1,0,1,135.04,4,4,12.38
15.27,0,1,0,0,0,0,1,0,1,135.389,4,4,12.38
15.34,0,1,0,0,0,0,1,0,1,135.737,4,4,12.38
15.41,0,1,0,0,0,0,1,0,1,136.084,4,4,12.38
15.48,0,1,0,0,0,0,1,0,1,136.43,4,4,12.38
15.55,0,1,0,0,0,0,1,0,1,136.775,4,4,12.38
15.62,0,1,0,0,0,0,1,0,1,137.119,4,4,12.38
15.69,0,1,0,0,0,0,1,0,1,137.461,4,4,12.38
15.76,0,1,0,0,0,0,1,0,1,137.803,4,4,12.38
15.83,0,1,0,0,0,0,1,0,1,138.144,4,4,12.38
15.9,0,1,0,0,0,0,1,0,1,138.483,4,4,12.38
15.97,0,1,0,0,0,0,1,0,1,138.821,4,4,12.38
16.04,0,1,0,0,0,0,1,0,1,139.159,4,4,12.38
16.11,0,1,0,0,0,0,1,0,1,139.495,4,4,12.38
16.18,0,1,0,0,0,0,1,0,1,139.83,4,4,12.38
16.25,0,1,0,0,0,0,1,0,1,140.164,4,4,12.38
16.32,0,1,0,0,0,0,1,0,1,140.497,4,4,12.38
16.39,0,1,0,0,0,0,1,0,1,140.829,4,4,12.38
16.46,0,1,0,0,0,0,1,0,1,141.16,4,4,12.38
16.53,0,1,0,0,0,0,1,0,1,141.49,4,4,12.38
16.6,0,1,0,0,0,0,1,0,1,141.819,4,4,12.38
16.67,0,1,0,0,0,0,1,0,1,142.147,4,4,12.38
16.74,0,1,0,0,0,0,1,0,1,142.474,4,4,12.38
16.81,0,1,0,0,0,0,1,0,1,142.799,4,4,12.38
16.88,0,1,0,0,0,0,1,0,1,143.124,4,4,12.38
16.95,0,1,0,0,0,0,1,0,1,143.448,4,4,12.38
17.02,0,1,0,0,0,0,1,0,1,143.77,4,4,12.38
17.09,0,1,0,0,0,0,1,0,1,144.09,4,4,12.38
17.16,0,1,0,0,0,0,1,0,1,144.41,4,4,12.38
17.23,0,1,0,0,0,0,1,0,1,144.727,4,4,12.38
17.3,0,1,0,0,0,0,1,0,1,145.043,4,4,12.38
17.37,0,1,0,0,0,0,1,0,1,145.357,4,4,12.38
17.44,0,1,0,0,0,0,1,0,1,145.67,4,4,12.38
17.51,0,1,0,0,0,0,1,0,1,145.981,4,4,12.38
17.58,0,1,0,0,0,0,1,0,1,146.29,4,4,12.38
17.65,0,1,0,0,0,0,1,0,1,146.598,4,4,12.38
17.72,0,1,0,0,0,0,1,0,1,146.904,4,4,12.38
17.79,0,1,0,0,0,0,1,0,1,147.208,4,4,12.38
17.86,0,1,0,0,0,0,1,0,1,147.511,4,4,12.38
17.93,0,1,0,0,0,0,1,0,1,147.813,4,4,12.38
18,0,1,0,0,0,0,1,0,1,148.112,4,4,12.38
18.07,0,1,0,0,0,0,1,0,1,148.411,4,4,12.38
18.14,0,1,0,0,0,0,1,0,1,148.707,4,4,12.38
18.21,0,1,0,0,0,0,1,0,1,149.002,4,4,12.38
18.28,0,1,0,0,0,0,1,0,1,149.296,4,4,12.38
18.35,0,1,0,0,0,0,1,0,1,149.588,4,4,12.38
18.42,0,1,0,0,0,0,1,0,1,149.878,4,4,12.38
18.49,0,1,0,0,0,0,1,0,1,150.167,4,4,12.38
18.56,0,1,0,0,0,0,1,0,1,150.455,4,4,12.38
18.63,0,1,0,0,0,0,1,0,1,150.741,4,4,12.38
18.7,0,1,0,0,0,0,1,0,1,151.025,4,4,12.38
18.77,0,1,0,0,0,0,1,0,1,151.308,4,4,12.38
18.84,0,1,0,0,0,0,1,0,1,151.59,4,4,12.38
18.91,0,1,0,0,0,0,1,0,1,151.87,4,4,12.38
18.98,0,1,0,0,0,0,1,0,1,152.148,4,4,12.38
19.05,0,1,0,0,0,0,1,0,1,152.425,4,4,12.38
19.12,0,1,0,0,0,0,1,0,1,152.701,4,4,12.38
19.19,0,1,0,0,0,0,1,0,1,152.975,4,4,12.38
19.26,0,1,0,0,0,0,1,0,1,153.248,4,4,12.38
19.33,0,1,0,0,0,0,1,0,1,153.519,4,4,12.38
19.4,0,1,0,0,0,0,1,0,1,153.789,4,4,12.38
19.47,0,1,0,0,0,0,1,0,1,154.057,4,4,12.38
19.54,0,1,0,0,0,0,1,0,1,153.844,4,4,12.38
19.61,0,1,0,0,0,0,1,0,1,153.388,4,4,12.38
19.68,0,1,0,0,0,0,1,0,1,152.491,4,4,12.38
19.75,0,1,0,0,0,0,1,0,1,151.523,4,4,12.38
19.82,0,1,0,0,0,0,1,0,1,151.142,4,4,12.38
19.89,0,1,0,0,0,0,1,0,1,150.808,4,4,12.38
19.96,0,1,0,0,0,0,1,0,1,150.846,4,4,12.38
20.03,0,1,0,0,0,0,1,0,1,150.934,4,4,12.38
20.1,0,1,0,0,0,0,1,0,1,151.199,4,4,12.38
20.17,0,1,0,0,0,0,1,0,1,151.462,4,4,12.38
20.24,0,1,0,0,0,0,1,0,1,151.726,4,4,12.38
20.31,0,1,0,0,0,0,1,0,1,151.988,4,4,12.38
20.38,0,1,0,0,0,0,1,0,1,152.25,4,4,12.38
20.45,0,1,0,0,0,0,1,0,1,152.512,4,4,12.38
20.52,0,1,0,0,0,0,1,0,1,152.773,4,4,12.38
20.59,0,1,0,0,0,0,1,0,1,153.033,4,4,12.38
20.66,0,1,0,0,0,0,1,0,1,153.292,4,4,12.38
20.73,0,1,0,0,0,0,1,0,1,153.552,4,4,12.38
20.8,0,1,0,0,0,0,1,0,1,153.81,4,4,12.38
20.87,0,1,0,0,0,0,1,0,1,154.068,4,4,12.38
20.94,0,1,0,0,0,0,1,0,1,154.325,4,4,12.38
21.01,0,1,0,0,0,0,1,0,1,154.582,4,4,12.38
21.08,0,1,0,0,0,0,1,0,1,154.838,4,4,12.38
21.15,0,1,0,0,0,0,1,0,1,155.093,4,4,12.38
21.22,0,1,0,0,0,0,1,0,1,155.348,4,4,12.38
21.29,0,1,0,0,0,0,1,0,1,155.603,4,4,12.38
21.36,0,1,0,0,0,0,1,0,1,155.857,4,4,12.38
21.43,0,1,0,0,0,0,1,0,1,156.11,4,4,12.38
21.5,0,1,0,0,0,0,1,0,1,156.362,4,4,12.38
21.57,0,1,0,0,0,0,1,0,1,156.614,4,4,12.38
21.64,0,1,0,0,0,0,1,0,1,156.866,4,4,12.38
21.71,0,1,0,0,0,0,1,0,1,157.117,4,4,12.38
21.78,0,1,0,0,0,0,1,0,1,157.367,4,4,12.38
21.85,0,1,0,0,0,0,1,0,1,157.617,4,4,12.38
21.92,0,1,0,0,0,0,1,0,1,157.866,4,4,12.38
21.99,0,1,0,0,0,0,1,0,1,158.114,4,4,12.38
22.06,0,1,0,0,0,0,1,0,1,158.362,4,4,12.38
22.13,0,1,0,0,0,0,1,0,1,158.61,4,4,12.38
22.2,0,1,0,0,0,0,1,0,1,158.856,4,4,12.38
22.27,0,1,0,0,0,0,1,0,1,159.103,4,4,12.38
22.34,0,1,0,0,0,0,1,0,1,159.348,4,4,12.38
22.41,0,1,0,0,0,0,1,0,1,159.593,4,4,12.38
22.48,0,1,0,0,0,0,1,0,1,159.838,4,4,12.38
22.55,0,1,0,0,0,0.02,0.98,0,1,160.082,4,5,22.53
22.62,0,1,0,0,0,0.16,0.84,0,1,160.325,4,5,22.53
22.69,0,1,0,0,0,0.3,0.7,0,1,160.568,4,5,22.53
22.76,0,1,0,0,0,0.44,0.56,0,1,160.81,4,5,22.53
22.83,0,1,0,0,0,0.58,0.42,0,1,161.052,4,5,22.53
22.9,0,1,0,0,0,0.72,0.28,0,1,161.293,4,5,22.53
22.97,0,1,0,0,0,0.86,0.14,0,1,161.533,4,5,22.53
23.04,0,1,0,0,0,1,0,0,1,161.773,4,5,22.53
23.11,0,1,0,0,0,1,0,0,1,162.013,4,5,22.53
23.18,0,1,0,0,0,1,0,0,1,162.252,4,5,22.53
23.25,0,1,0,0,0,1,0,0,1,162.49,4,5,22.53
23.32,0,1,0,0,0,1,0,0,1,162.728,4,5,22.53
23.39,0,1,0,0,0,1,0,0,1,162.965,4,5,22.53
23.46,0,1,0,0,0,1,0,0,1,163.201,4,5,22.53
23.53,0,1,0,0,0,1,0,0,1,163.437,4,5,22.53
23.6,0,1,0,0,0,1,0,0,1,163.673,5,5,22.53
23.67,0,1,0,0,0,1,0,0,1,163.908,5,5,22.53
23.74,0,1,0,0,0,1,0,0,1,164.142,5,5,22.53
23.81,0,1,0,0,0,1,0,0,1,164.376,5,5,22.53
23.88,0,1,0,0,0,1,0,0,1,164.609,5,5,22.53
23.95,0,1,0,0,0,1,0,0,1,164.842,5,5,22.53
24.02,0,1,0,0,0,1,0,0,1,165.074,5,5,22.53
24.09,0,1,0,0,0,1,0,0,1,165.305,5,5,22.53
24.16,0,1,0,0,0,1,0,0,1,165.536,5,5,22.53
24.23,0,1,0,0,0,1,0,0,1,165.767,5,5,22.53
24.3,0,1,0,0,0,1,0,0,1,165.997,5,5,22.53
24.37,0,1,0,0,0,1,0,0,1,166.226,5,5,22.53
24.44,0,1,0,0,0,1,0,0,1,166.455,5,5,22.53
24.51,0,1,0,0,0,1,0,0,1,166.683,5,5,22.53
24.58,0,1,0,0,0,1,0,0,1,166.911,5,5,22.53
24.65,0,1,0,0,0,1,0,0,1,167.138,5,5,22.53
24.72,0,1,0,0,0,1,0,0,1,167.365,5,5,22.53
24.79,0,1,0,0,0,1,0,0,1,167.584,5,5,22.53
24.86,1,1,0,0,0,1,0,0,1,167.002,5,6,24.82
24.93,1,1,0,0,0,1,0,0,1,167.728,5,6,24.82
25,1,1,0,0,0,1,0,0,1,167.663,5,6,24.82
25.07,1,1,0,0,0,1,0,0,1,167.533,5,6,24.82
25.14,1,1,0,0,0,1,0,0,1,167.397,5,6,24.82
25.21,1,1,0,0,0,1,0,0,1,167.262,5,6,24.82
25.28,1,1,0,0,0,1,0,0,1,167.126,5,6,24.82
25.35,1,1,0,0,0,1,0,0,1,166.991,5,6,24.82
25.42,1,1,0,0,0,1,0,0,1,166.855,5,6,24.82
25.49,1,1,0,0,0,1,0,0,1,166.72,5,6,24.82
25.56,1,1,0,0,0,1,0,0,1,166.585,5,6,24.82
25.63,1,1,0,0,0,1,0,0,1,166.451,5,6,24.82
25.7,1,1,0,0,0,1,0,0,1,166.316,5,6,24.82
25.77,1,1,0,0,0,1,0,0,1,166.182,5,6,24.82
25.84,1,1,0,0,0,1,0,0,1,166.047,6,6,24.82
25.91,1,1,0,0,0,1,0,0,1,165.913,6,6,24.82
25.98,1,1,0,0,0,1,0,0,1,165.779,6,6,24.82
26.05,1,1,0,0,0,1,0,0,1,165.645,6,6,24.82
26.12,1,1,0,0,0,1,0,0,1,165.511,6,6,24.82
26.19,1,1,0,0,0,1,0,0,1,165.378,6,6,24.82
26.26,1,1,0,0,0,1,0,0,1,165.204,6,6,24.82
26.33,1,1,0,0,0,1,0,0,1,164.66,6,6,24.82
26.4,1,1,0,0,0,1,0,0,1,163.288,6,6,24.82
26.47,1,1,0,0,0,1,0,0,1,161.588,6,6,24.82
26.54,1,1,0,0,0,1,0,0,1,159.722,6,6,24.82
26.61,1,1,0,0,0,1,0,0,1,157.849,6,6,24.82
26.68,1,1,0,0,0,1,0,0,1,155.978,6,6,24.82
26.75,1,1,0,0,0,1,0,0,1,154.109,6,6,24.82
26.82,1,1,0,0,0,1,0,0,1,152.241,6,6,24.82
26.89,1,1,0,0,0,1,0,0,1,150.376,6,6,24.82
26.96,1,1,0,0,0,1,0,0,1,148.512,6,6,24.82
27.03,1,1,0,0,0,1,0,0,1,146.65,6,6,24.82
27.1,1,1,0,0,0,1,0,0,1,144.79,6,6,24.82
27.17,1,1,0,0,0,1,0,0,1,142.932,6,6,24.82
27.24,1,1,0,0,0,1,0,0,1,141.076,6,6,24.82
27.31,1,1,0,0,0,1,0,0,1,139.221,6,6,24.82
27.38,1,1,0,0,0,1,0,0,1,137.368,6,6,24.82
27.45,1,1,0,0,0,1,0,0,1,135.517,6,6,24.82
27.52,1,1,0,0,0,1,0,0,1,133.667,6,6,24.82
27.59,1,1,0,0,0,1,0,0,1,131.819,6,6,24.82
27.66,1,1,0,0,0,1,0,0,1,129.972,6,6,24.82
27.73,1,1,0,0,0,1,0,0,1,128.128,6,6,24.82
27.8,1,1,0,0,0,1,0,0,1,126.285,6,6,24.82
27.87,1,1,0,0,0,1,0,0,1,124.443,6,6,24.82
27.94,1,1,0,0,0,1,0,0,1,122.604,6,6,24.82
28.01,1,1,0,0,0,1,0,0,1,120.766,6,6,24.82
28.08,1,1,0,0,0,1,0,0,1,118.93,6,6,24.82
