"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0,565.685,0,0,0,0,0,0,480
0.0001,562.346,0.0297526,-0.594173,0.56442,298.05,-565.383,267.334,794.508
0.0002,559.008,0.0614665,-1.04956,0.988096,312.238,-563.009,250.771,789.428
0.0003,555.679,0.0921517,-3.20931,3.11716,325.918,-559.684,233.766,791.088
0.0004,552.368,0.122746,-6.73793,6.61518,339.563,-556.38,216.817,799.314
0.0005,549.084,0.153219,-11.1519,10.9987,353.162,-553.106,199.943,812.214
0.0006,545.831,0.183541,-15.9654,15.7819,366.702,-549.862,183.161,827.855
0.0007,542.61,0.213682,-20.6939,20.4802,380.166,-546.65,166.484,844.26
0.0008,539.419,0.243611,-24.8559,24.6123,393.54,-543.468,149.928,859.423
0.0009,536.253,0.273301,-27.9776,27.7043,406.804,-540.307,133.503,871.323
0.001,533.102,0.302721,-29.5954,29.2927,419.94,-537.16,117.22,877.956
0.0011,529.956,0.331842,-29.2586,28.9267,432.928,-534.013,101.086,877.376
0.0012,526.8,0.360635,-26.5328,26.1722,445.744,-530.852,85.1082,867.73
0.0013,523.617,0.389073,-21.0026,20.6136,458.365,-527.657,69.2922,847.317
0.0014,520.386,0.417126,-12.2734,11.8562,470.768,-524.409,53.6413,814.633
0.0015,517.086,0.427721,-0.914697,0.486975,474.404,-504.031,29.627,747.665
0.0016,513.749,0.449949,-0.923634,0.473686,483.849,-495.717,11.8684,744.167
0.0017,510.412,0.471219,-0.930638,0.459419,492.816,-486.916,-5.90015,740.479
0.0018,507.075,0.491519,-0.935708,0.444189,501.297,-477.632,-23.665,736.583
0.0019,503.738,0.601405,-1.02789,0.426487,507.738,-467.113,-40.6254,730.599
0.002,500.416,6.45019,-6.84876,0.398569,504.428,-451.499,-52.9293,734.156
0.0021,497.162,21.0484,-21.4187,0.370258,501.204,-435.731,-65.4728,774.295
0.0022,494.034,43.8732,-44.2148,0.341581,498.121,-419.851,-78.2697,850.543
0.0023,491.083,74.352,-74.6646,0.312567,495.231,-403.899,-91.3318,962.855
0.0024,488.36,111.866,-112.149,0.283245,492.583,-387.914,-104.669,1111.43
0.0025,485.908,155.752,-156.006,0.253643,490.218,-371.931,-118.288,1296.49
0.0026,483.768,205.31,-205.533,0.223791,488.177,-355.984,-132.193,1518.13
0.0027,481.975,259.803,-259.996,0.193718,486.494,-340.106,-146.388,1776.13
0.0028,480.559,318.467,-318.631,0.163454,485.195,-324.325,-160.871,2069.76
0.0029,479.547,380.515,-380.648,0.133028,484.307,-308.668,-175.639,2397.68
0.003,478.957,445.134,-445.237,0.102472,483.846,-293.159,-190.687,2757.78
0.0031,478.804,511.503,-511.575,0.0718137,483.826,-277.82,-206.006,3147.12
0.0032,479.097,578.786,-578.828,0.0410849,484.253,-262.669,-221.584,3561.85
0.0033,479.839,646.146,-646.156,0.0103156,485.13,-247.723,-237.407,3997.21
0.0034,481.028,712.743,-712.723,-0.0204639,486.452,-232.994,-253.458,4447.51
0.0035,482.656,777.745,-777.693,-0.0512232,488.211,-218.494,-269.717,4906.2
0.0036,484.711,840.328,-840.246,-0.0819319,490.391,-204.229,-286.161,5365.96
0.0037,487.172,899.688,-899.576,-0.11256,492.97,-190.205,-302.765,5818.82
0.0038,490.016,955.036,-954.893,-0.143077,495.925,-176.424,-319.501,6256.25
0.0039,493.214,1005.61,-1005.44,-0.173452,499.224,-162.886,-336.338,6669.42
0.004,496.73,1050.69,-1050.48,-0.203657,502.831,-149.587,-353.244,7049.38
0.0041,500.527,1089.56,-1089.33,-0.23366,506.705,-136.522,-370.183,7387.18
0.0042,504.56,1121.58,-1121.32,-0.263433,510.802,-123.684,-387.117,7674.28
0.0043,508.781,1146.13,-1145.84,-0.292946,515.072,-111.063,-404.009,7902.57
0.0044,513.14,1162.64,-1162.31,-0.32217,519.464,-98.6469,-420.817,8064.82
0.0045,517.579,1170.58,-1170.23,-0.351075,523.919,-86.4217,-437.497,8154.74
0.0046,522.042,1169.5,-1169.12,-0.379635,528.38,-74.3722,-454.007,8167.27
0.0047,526.466,1158.98,-1158.58,-0.407819,532.782,-62.4813,-470.301,8098.83
0.0048,530.787,1138.68,-1138.24,-0.435602,537.063,-50.7304,-486.332,7947.35
0.0049,534.939,1108.29,-1107.83,-0.462954,541.154,-39.0999,-502.054,7712.54
0.005,538.854,1067.61,-1067.12,-0.489849,544.988,-27.5691,-517.419,7396
0.0051,542.464,1016.45,-1015.93,-0.516262,548.495,-16.1164,-532.378,7001.13
0.0052,545.696,954.725,-954.183,-0.542164,551.604,-4.71972,-546.884,6533.38
0.0053,548.484,883.805,-880.451,-3.35454,554.247,-0.877095,-553.37,5997.32
0.0054,550.782,808.224,-790.244,-17.9798,556.379,-0.772263,-555.607,5424.31
0.0055,552.562,728.362,-683.305,-45.0567,557.972,-0.638248,-557.334,4832.17
0.0056,553.795,644.294,-559.765,-84.5294,558.998,-0.475235,-558.523,4236.16
0.0057,554.455,556.108,-419.765,-136.342,559.429,-0.283423,-559.146,3654.06
0.0058,554.513,463.934,-263.49,-200.444,559.239,-0.0630456,-559.176,3106.35
0.0059,553.943,367.945,-91.1581,-276.787,558.401,0.185629,-558.587,2615.96
0.006,552.804,316.922,-0.203765,-316.718,380.601,176.835,-557.436,2254.98
0.0061,551.567,315.453,-0.173561,-315.28,364.879,191.317,-556.196,2238.21
0.0062,550.332,317.643,-0.143186,-317.5,349.076,205.89,-554.966,2241.6
0.0063,549.123,323.01,-0.11267,-322.898,333.219,220.549,-553.767,2262.79
0.0064,547.958,331.057,-0.0820423,-330.975,317.331,235.288,-552.619,2299.41
0.0065,546.855,341.274,-0.0513338,-341.222,301.435,250.101,-551.536,2349.02
0.0066,545.826,353.136,-0.0205747,-353.116,285.553,264.978,-550.531,2409.11
0.0067,544.88,366.112,0.0102048,-366.122,269.703,279.908,-549.611,2477.02
0.0068,544.023,379.663,0.0409742,-379.704,253.903,294.878,-548.781,2549.97
0.0069,543.256,393.248,0.0717032,-393.32,238.169,309.873,-548.042,2625.04
0.007,542.579,406.328,0.102361,-406.43,222.515,324.876,-547.391,2699.19
0.0071,541.986,418.37,0.132919,-418.502,206.951,339.87,-546.821,2769.29
0.0072,541.467,428.847,0.163345,-429.011,191.489,354.834,-546.324,2832.14
0.0073,541.011,437.247,0.193609,-437.441,176.138,369.747,-545.885,2884.55
0.0074,540.604,443.067,0.223683,-443.291,160.903,384.586,-545.489,2923.34
0.0075,540.226,445.825,0.253536,-446.079,145.79,399.326,-545.116,2945.46
0.0076,539.854,445.061,0.283139,-445.344,130.802,413.941,-544.744,2948.07
0.0077,539.465,440.34,0.312462,-440.653,115.941,428.404,-544.345,2928.59
0.0078,539.031,431.241,0.341477,-431.582,101.208,442.685,-543.893,2884.72
0.0079,538.521,417.389,0.370155,-417.759,86.5998,456.755,-543.355,2814.7
0.008,537.902,398.439,0.398468,-398.838,72.115,470.583,-542.698,2717.26
0.0081,537.139,374.079,0.426387,-374.506,57.7492,484.137,-541.886,2591.7
0.0082,536.195,344.024,0.453886,-344.478,43.4978,497.384,-540.882,2437.93
0.0083,535.031,308.035,0.480937,-308.516,29.3545,510.292,-539.646,2256.6
0.0084,533.607,265.915,0.507513,-266.423,15.3124,522.826,-538.138,2049.12
0.0085,531.881,217.51,0.533588,-218.044,1.36363,534.952,-536.316,1817.69
0.0086,529.819,159.476,7.01321,-166.489,0.152463,533.991,-534.144,1564.46
0.0087,527.416,87.3461,28.6985,-116.045,0.0586476,531.56,-531.618,1323.76
0.0088,524.68,1.08306,65.4898,-66.5729,-0.0644067,528.811,-528.747,1104.03
0.0089,521.779,0.331946,67.3504,-67.6824,-96.9836,525.913,-428.93,1017
0.009,518.913,0.302826,76.2653,-76.5682,-110.119,523.065,-412.946,1038.45
0.0091,516.13,0.273407,92.0936,-92.367,-123.453,520.313,-396.86,1091.35
0.0092,513.473,0.243719,114.291,-114.535,-136.991,517.701,-380.71,1174.72
0.0093,510.984,0.21379,142.275,-142.489,-150.739,515.267,-364.529,1287.73
0.0094,508.699,0.18365,175.43,-175.614,-164.699,513.049,-348.349,1429.54
0.0095,506.65,0.153328,213.11,-213.263,-178.873,511.075,-332.202,1599.16
0.0096,504.866,0.122856,254.64,-254.763,-193.259,509.374,-316.115,1795.34
0.0097,503.369,0.092262,299.324,-299.416,-207.852,507.967,-300.115,2016.44
0.0098,502.179,0.0615771,346.444,-346.506,-222.647,506.871,-284.224,2260.35
0.0099,501.309,0.0308315,395.274,-395.305,-237.634,506.099,-268.465,2524.42
0.01,500.768,5.54059E-05,445.075,-445.075,-252.801,505.658,-252.857,2805.4
0.0101,500.561,-0.0307207,495.108,-495.077,-268.135,505.55,-237.415,3099.48
0.0102,500.685,-0.0614665,544.63,-544.569,-283.62,505.773,-222.153,3402.17
0.0103,501.136,-0.0921517,592.901,-592.808,-299.236,506.32,-207.084,3708.46
0.0104,501.902,-0.122746,639.188,-639.065,-314.963,507.179,-192.217,4012.77
0.0105,502.968,-0.153219,682.776,-682.623,-330.776,508.332,-177.557,4309.14
0.0106,504.314,-0.183541,722.969,-722.786,-346.65,509.758,-163.109,4591.3
0.0107,505.914,-0.213682,759.094,-758.881,-362.556,511.431,-148.875,4852.79
0.0108,507.739,-0.243611,790.504,-790.26,-378.465,513.319,-134.854,5087.13
0.0109,509.757,-0.273301,816.58,-816.306,-394.345,515.389,-121.044,5287.94
0.011,511.929,-0.302721,836.738,-836.435,-410.161,517.601,-107.44,5449.14
0.0111,514.213,-0.331842,850.433,-850.102,-425.877,519.913,-94.0354,5565.12
0.0112,516.566,-0.360635,857.159,-856.798,-441.457,522.279,-80.8219,5630.93
0.0113,518.94,-0.389073,856.456,-856.067,-456.862,524.651,-67.789,5642.41
0.0114,521.282,-0.417126,847.91,-847.493,-472.052,526.976,-54.9249,5596.41
0.0115,523.54,-0.444768,831.157,-830.712,-486.985,529.201,-42.2163,5490.87
0.0116,525.659,-0.471971,805.888,-805.416,-501.62,531.269,-29.6486,5325.02
