"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6","Out7","Out8","Out9"
0,0,0,0,0,0,0,-12,0,0,0
0.01,1.02247,3.02247,0,0.0190996,0,0,-12,0.0449402,0.1,0.141157
0.02,1.04902,3.04902,0,0.0416664,0,0,-12,0.0980385,0.1,0.307723
0.03,1.06901,3.06901,0,0.0586589,0,0,-12,0.138021,0.1,0.432842
0.04,1.08899,3.08899,0,0.0756455,0,0,-12,0.17799,0.1,0.557534
0.05,1.10897,3.10897,0,0.0926246,0,0,-12,0.21794,0.1,0.681675
0.06,1.12893,3.12893,0,0.109594,0,0.5,-12,0.257869,0.1,0.805144
0.07,1.14889,3.14889,0,0.126553,0,0.5,-12,0.297773,0.1,0.927818
0.08,1.16882,3.16882,0,0.1435,0,0.5,-12,0.337646,0.1,1.04958
0.09,1.18874,3.18874,0,0.160431,0,0.5,-12,0.377486,0.1,1.1703
0.1,1.20864,3.20864,0,0.177347,0,0.5,-12,0.417288,0.1,1.28987
0.11,1.22852,3.22852,0,0.194245,0,0.5,-12,0.457048,0.1,1.40816
0.12,1.24838,3.24838,0,0.211124,0,0.5,-12,0.496762,0.1,1.52507
0.13,1.263,3.263,0,0.223549,0,0.5,12,0.5,0.1,1.61026
0.14,1.28281,3.28281,0,0.24039,0,0.5,12,0.5,0.1,1.72448
0.15,1.3026,3.3026,0,0.257207,0,0.5,12,0.5,0.1,1.83699
0.16,1.32235,3.32235,0,0.273998,0,0.5,12,0.5,0.1,1.9477
0.17,1.34207,3.34207,0,0.290762,0,0.5,12,0.5,0.1,2.05648
0.18,1.36176,3.36176,0,0.307496,0,0.5,12,0.5,0.1,2.16323
0.19,1.38141,3.38141,0,0.3242,0,1,12,0.5,0.1,2.26785
0.2,1.40103,3.40103,0,0.340872,0,1,12,0.5,0.1,2.37023
0.21,1.4206,3.4206,0,0.357509,0,1,12,0.5,0.1,2.47027
0.22,1.44013,3.44013,0,0.374111,0,1,12,0.5,0.1,2.56787
0.23,1.45962,3.45962,0,0.390675,0,1,12,0.5,0.1,2.66294
0.24,1.47906,3.47906,0,0.4072,0,1,12,0.5,0.1,2.75537
0.25,1.49845,3.49845,0,0.423685,0,1,12,0.5,0.1,2.84509
0.26,1.52234,3.52234,0.0223394,0.443988,0,1,12,0.5,0.1,2.95204
0.27,1.54162,3.54162,0.0416188,0.460376,0,1,12,0.5,0.1,0
0.28,1.56084,3.56084,0.0608441,0.476717,0,1,12,0.5,0.1,0
0.29,1.58001,3.58001,0.0800132,0.493011,0,1,12,0.5,0.1,0
0.3,1.59912,3.59912,0.0991244,0.509256,0,1,12,0.5,0.1,0
0.31,1.61818,3.61818,0.118176,0.525449,0,1,12,0.5,0.1,0
0.32,1.63717,3.63717,0.137165,0.54159,0,1.5,12,0.5,0.1,0
0.33,1.65609,3.65609,0.156091,0.557677,0,1.5,12,0.5,0.1,0
0.34,1.67495,3.67495,0.174951,0.573708,0,1.5,12,0.5,0.1,0
0.35,1.69374,3.69374,0.193744,0.589682,0,1.5,12,0.5,0.1,0
0.36,1.71247,3.71247,0.212467,0.605597,0,1.5,12,0.5,0.1,0
0.37,1.73112,3.73112,0.231119,0.621451,0,1.5,12,0.5,0.1,0
0.38,1.7497,3.7497,0.249698,0.637243,0,1.5,12,0.5,0.1,0
0.39,1.7682,3.7682,0.268202,0.652971,0,1.5,12,0.5,0.1,0
0.4,1.78663,3.78663,0.286629,0.668634,0,1.5,12,0.5,0.1,0
0.41,1.80498,3.80498,0.304977,0.684231,0,1.5,12,0.5,0.1,0
0.42,1.82325,3.82325,0.323245,0.699758,0,1.5,12,0.5,0.1,0
0.43,1.84143,3.84143,0.341431,0.715216,0,1.5,12,0.5,0.1,0
0.44,1.85953,3.85953,0.359532,0.730602,0,1.5,12,0.5,0.1,0
0.45,1.87755,3.87755,0.377548,0.745916,0,2,12,0.5,0.1,0
0.46,1.89548,3.89548,0.395476,0.761154,0,2,12,0.5,0.1,0
0.47,1.91331,3.91331,0.413314,0.776317,0,2,12,0.5,0.1,0
0.48,1.93106,3.93106,0.431061,0.791402,0,2,12,0.5,0.1,0
0.49,1.94871,3.94871,0.448714,0.806407,0,2,12,0.5,0.1,0
0.5,1.96627,3.96627,0.466273,0.821332,0,2,12,0.5,0.1,0
0.51,1.98374,3.98374,0.483736,0.836175,0,2,12,0.5,0.1,0
0.52,2.0011,4.0011,0.5011,0.850935,0,2,12,0.5,0.1,0
0.53,2.01836,4.01836,0.518363,0.865609,0,2,12,0.5,0.1,0
0.54,2.03553,4.03553,0.535525,0.880197,0,2,12,0.5,0.1,0
0.55,2.05258,4.05258,0.552584,0.894696,0,2,12,0.5,0.1,0
0.56,2.06954,4.06954,0.569537,0.909106,0,2,12,0.5,0.1,0
0.57,2.08638,4.08638,0.586383,0.923426,0,2,12,0.5,0.1,0
0.58,2.10312,4.10312,0.603121,0.937653,0,2,12,0.5,0.1,0
0.59,2.11975,4.11975,0.619748,0.951786,0,2,12,0.5,0.1,0
0.6,2.13626,4.13626,0.636263,0.965824,0,2.5,12,0.5,0.1,0
0.61,2.15266,4.15267,0.652665,0.979765,0,2.5,12,0.5,0.1,0
0.62,2.16895,4.16895,0.668951,0.993609,0,2.5,12,0.5,0.1,0
0.63,2.18512,4.18512,0.685121,1.00735,0,2.5,12,0.5,0.1,0
0.64,2.20117,4.20117,0.701172,1.021,0,2.5,12,0.5,0.1,0
0.65,2.2171,4.2171,0.717103,1.03454,0,2.5,12,0.5,0.1,0
0.66,2.23291,4.23291,0.732912,1.04798,0,2.5,12,0.5,0.1,0
0.67,2.2486,4.2486,0.748598,1.06131,0,2.5,12,0.5,0.1,0
0.68,2.26416,4.26416,0.764159,1.07454,0,2.5,12,0.5,0.1,0
0.69,2.27959,4.27959,0.779593,1.08765,0,2.5,12,0.5,0.1,0
