"Time","Inertia_w0","Piston_r2"
0,0,299.999925000011
5E-006,4.70191677624819E-005,299.999924999976
3E-005,0.000282116664676459,299.999924998918
0.000155,0.00145766805757054,299.999924982606
0.000655,0.00616460914508376,299.999924696466
0.001155,0.0108860513925529,299.999924054411
0.001655,0.0156331011611559,299.999923050397
0.002155,0.0204169250454958,299.999921674971
0.002655,0.0252487761393199,299.999919915184
0.003155,0.0301400205045721,299.999917754468
0.003655,0.0351021639060102,299.99991517248
0.004155,0.0401468788742291,299.99991214491
0.004655,0.0452860321607005,299.999908643255
0.005155,0.0505317126493515,299.999904634547
0.005655,0.0558962597902779,299.999900081045
0.006155,0.061392292622401,299.999894939878
0.006655,0.0670327394532576,299.999889162642
0.007155,0.0728308682656429,299.999882694946
0.007655,0.0788003179225251,299.999875475898
0.008155,0.0849551302435098,299.999867437531
0.008655,0.0913097830281647,299.999858504165
0.009155,0.0978792241037208,299.999848591694
0.009655,0.10467890647705,299.999837606795
0.010155,0.11172482467339,299.999825446046
0.010655,0.119033552347032,299.999811994956
0.011155,0.126622281252169,299.999797126887
0.011655,0.134508861665217,299.999780701858
0.012155,0.142711844353313,299.999762565231
0.012655,0.151250524187257,299.999742546254
0.013155,0.160144985500966,299.999720456455
0.013655,0.169416149303526,299.999696087863
0.014155,0.17908582245421,299.999669211055
0.014655,0.18917674891531,299.999639572995
0.015155,0.199712663202424,299.999606894649
0.015655,0.21071834615682,299.999570868363
0.016155,0.222219683169846,299.999531154962
0.016655,0.234243724994864,299.999487380562
0.017155,0.246818751288097,299.999439133045
0.017655,0.259974337025908,299.999385958183
0.018155,0.273741421952487,299.999327355363
0.018655,0.288152383218726,299.999262772872
0.019155,0.303241111380131,299.999191602703
0.019655,0.319043089929062,299.999113174836
0.020155,0.335595477362223,299.999026750929
0.020655,0.352937196642745,299.998931517366
0.021155,0.371109026521198,299.998826577604
0.021655,0.390153694814507,299.99871094373
0.022155,0.410115979650608,299.998583527167
0.022655,0.431042814347321,299.998443128427
0.023155,0.452983397289791,299.998288425821
0.023655,0.475989307053853,299.998117963026
0.024155,0.500114623033225,299.997930135376
0.024655,0.525416051839413,299.997723174767
0.025155,0.551953059754429,299.997495133017
0.025655,0.579788011527984,299.997243863539
0.026155,0.608986315822623,299.996967001145
0.026655,0.639616577622318,299.996661939796
0.027155,0.671750757932234,299.996325808093
0.027655,0.705464341109744,299.995955442265
0.028155,0.74083651017915,299.995547356417
0.028655,0.77795033049492,299.995097709753
0.029155,0.816892942130461,299.994602270462
0.029655,0.85775576138139,299.994056375935
0.030155,0.900634672751194,299.993454888947
0.030655,0.945630284600577,299.992792149377
0.031155,0.992848163212358,299.99206192102
0.031655,1.04239904006395,299.991257332992
0.032155,1.09439908126638,299.99037081521
0.032655,1.14897015248047,299.989394027307
0.033155,1.2062400959368,299.988317780338
0.033655,1.26634302000798,299.98713195055
0.034155,1.32941960177962,299.985825384405
0.034655,1.39561740306051,299.984385793984
0.035155,1.46509120026238,299.982799641794
0.035655,1.5380033285634,299.981052013927
0.036155,1.61452404074744,299.97912648038
0.036655,1.6948318810811,299.977004941265
0.037155,1.77911407455146,299.974667457484
0.037655,1.86756693173786,299.972092064321
0.038155,1.96039626952925,299.969254566248
0.038655,2.05781784782208,299.966128311067
0.039155,2.1600578222402,299.962683941333
0.039655,2.26735321280588,299.958889120815
0.040155,2.37995238835474,299.954708233521
0.040655,2.49811556632609,299.950102052578
0.041155,2.62211532736735,299.945027376022
0.041655,2.75223714396431,299.939436626235
0.042155,2.88877992204112,299.933277409521
0.042655,3.03205655416022,299.92649203192
0.043155,3.1823944825859,299.919016967065
0.043655,3.34013627004791,299.910782271474
0.044155,3.5056401755461,299.901710942264
0.044655,3.67928073196288,299.891718211847
0.045155,3.86144932158849,299.880710773689
0.045655,4.05255474490182,299.868585932735
0.046155,4.25302377707572,299.85523067354
0.046655,4.46330170567671,299.840520638644
0.047155,4.68385284188957,299.824319009103
0.047655,4.91516099630455,299.806475278519
0.048155,5.15772990884106,299.786823911289
0.048655,5.41208362073289,299.765182875147
0.049155,5.67876677465019,299.741352037494
0.049655,5.95834482696881,299.715111414336
0.050155,6.25140415390578,299.686219260122
0.050655,6.55855203071291,299.654409986202
0.051155,6.88041646353975,299.619391895146
0.051655,7.21764583547092,299.580844717841
0.052155,7.57090835052765,299.538416940035
0.052655,7.94089124379482,299.491722904888
0.053155,8.32829970657329,299.440339678341
0.053655,8.73385549661313,299.383803664535
0.054155,9.15829518679745,299.321606959369
0.054655,9.60236800458182,299.253193431526
0.055155,10.06683321123,299.177954522116
0.055655,10.5524569671174,299.095224756523
0.056155,11.0600086273651,299.004276965234
0.056655,11.590256411145,298.904317214499
0.057155,12.1439623885592,298.79447945277
0.057655,12.7218767315128,298.673819885087
0.058155,13.3247311800098,298.541311095098
0.058655,13.9532316834272,298.395835943347
0.059155,14.6080501882223,298.236181280913
0.059655,15.2898155599282,298.061031529518
0.060155,15.9991036488774,297.86896219296
0.060655,16.7364265365481,297.658433379957
0.0611550000000001,17.5022210332689,297.427783435298
0.0616550000000001,18.2968365385936,297.175222794204
0.0621550000000001,19.1205227258488,296.898828191366
0.062655,19.9734161207502,296.59653738121
0.063155,20.8555271625363,296.266144544776
0.063655,21.7667281952002,295.905296565042
0.064155,22.7067414164591,295.511490376016
0.064655,23.6751282674237,295.082071606195
0.065155,24.6712805241384,294.614234737657
0.065655,25.6944136481937,294.105025003823
0.066155,26.7435629741186,293.551342240988
0.066655,27.8175836429544,292.949946887589
0.067155,28.9151536042908,292.297468306639
0.067655,30.0347815300103,291.590415568397
0.068155,31.1748201987287,290.825190762742
0.068655,32.3334841524835,289.998104862897
0.0691550000000001,33.5088727278371,289.105396099443
0.0696550000000001,34.6989980644543,288.143250719831
0.0701550000000001,35.9018177311082,287.107825934013
0.0706550000000001,37.1152716973105,285.995274765886
0.0711550000000001,38.3373216018199,284.801772473897
0.0716550000000001,39.5659927020514,283.523544145649
0.0721550000000001,40.7994174960943,282.156893003886
0.0726550000000001,42.0358782933557,280.698228956267
0.0731550000000001,43.2738485171815,279.144096928721
0.0736550000000001,44.5120312421182,277.491204532641
0.0741550000000001,45.7493938464594,275.7364486667
0.0746550000000001,46.9851978306282,273.876940722554
0.0751550000000001,48.2190230755197,271.910030150618
0.0756550000000001,49.4507860691254,269.833326242927
0.0761550000000001,50.6807518952757,267.644718099212
0.0766550000000001,51.9095400358345,265.342392853995
0.0771550000000001,53.1381243420656,262.924852349138
0.0776550000000001,54.3678273407936,260.390928541209
0.0781550000000001,55.6003099083935,257.739798017381
0.0786550000000001,56.837556985141,254.970996053305
0.0791550000000001,58.0818596567567,252.084430705347
0.0796550000000001,59.3357946388398,249.080397459652
0.0801550000000001,60.6022016872107,245.959594960256
0.0806550000000001,61.8841594072677,242.723142323771
0.0811550000000001,63.1849600167018,239.372598502163
0.0816550000000001,64.5080821975581,235.909984111923
0.0821550000000001,65.8571627959914,232.337806066068
0.0826550000000001,67.2359670523571,228.659085210311
0.0831550000000001,68.6483554664187,224.877387061172
0.0836550000000001,70.09824705492,220.996855596941
0.0841550000000001,71.589576374973,217.022249878419
0.0846550000000001,73.1262430365464,212.958983079358
0.0851550000000001,74.7120515066333,208.813163240656
0.0856550000000001,76.3506375226105,204.591634804182
0.0861550000000001,78.045378935071,200.302019663138
0.0866550000000001,79.7992864278674,195.952756113977
0.0871550000000001,81.6148723569844,191.553133684822
0.0876550000000001,83.4939957790409,187.11332131114
0.0881550000000001,85.4376813390805,182.644385862726
0.0886550000000001,87.4459140116011,178.158297535413
0.0891550000000001,89.5174137643221,173.667918135004
0.0896550000000001,91.6493982698284,169.186967934034
0.0901550000000001,93.8373484109766,164.729966609941
0.0906550000000001,96.0747955694578,160.31214394906
0.0911550000000001,98.3531554856907,155.94931670688
0.0916550000000001,100.661638901372,151.65772933608
0.0921550000000001,102.98727116604,147.45385834406
0.0926550000000001,105.315047975477,143.354182914886
0.0931550000000001,107.628245695604,139.374927988671
0.0936550000000001,109.908891126607,135.531789829728
0.0941550000000001,112.138372705276,131.839657770706
0.0946550000000001,114.298153245423,128.312348635805
0.0951550000000001,116.370524253113,124.962371590202
0.0956550000000001,118.339327179612,121.800740366927
0.0961550000000001,120.190569165121,118.836846761982
0.0966550000000001,121.912871497456,116.078404253354
0.0971550000000001,123.497708812131,113.531464391561
0.0976550000000001,124.939430183754,111.200502129604
0.0981550000000001,126.235077814834,109.088560551378
0.0986550000000001,127.384041270157,107.197441353571
0.0991550000000001,128.387600759393,105.527925267075
0.0996550000000001,129.248412862313,104.08000638831
0.100155,129.969987581336,102.853125766575
0.100655,130.55619569848,101.846391972164
0.101155,131.010834571032,101.058779175731
0.101655,131.337266516253,100.489296029709
0.102155,131.538135819723,100.137121011013
0.102655,131.615166650788,100.001701679008
0.102682777777778,131.615833393001,100.00052768341
0.102710555555556,131.616120575525,100.00002200866
0.102715555555556,131.616131959936,100.00000196262
0.102720555555556,131.616124898316,100.000003570088
0.102745555555556,131.615782155214,100.00033640891
0.102870555555556,131.610225397069,100.010120699787
0.103370555555556,131.511101838221,100.184613043358
0.103870555555556,131.288788434394,100.57593962795
0.104370555555556,130.942931902405,101.184719243516
0.104870555555556,130.473098118764,102.011849963552
0.105370555555556,129.87892182782,103.058427546932
0.105870555555556,129.160307272198,104.325636638714
0.106370555555556,128.317674572514,105.814617086697
0.106870555555556,127.352243206754,107.526308992057
0.107370555555556,126.266338274483,109.461281725983
0.107870555555556,125.063696647164,111.619553922787
0.108370555555556,123.749744128558,114.000413159229
0.108870555555556,122.331812063571,116.602245361188
0.109370555555556,120.819260660161,119.422384603901
0.109870555555556,119.223479892927,122.456993561226
0.110370555555556,117.557750067896,125.700983243116
0.110870555555556,115.836961622903,129.147977921615
0.111370555555556,114.077210135148,132.790327560615
0.111870555555556,112.295299326682,136.61916609284
0.112370555555556,110.508198701063,140.624510163168
0.112870555555556,108.7325071784,144.795390047416
0.113370555555556,106.983969685916,149.120002695626
0.113870555555556,105.277084909798,153.585876384841
0.114370555555556,103.624826991219,158.1800371785
0.114870555555556,102.038489700602,162.889168965698
0.115370555555556,100.5276459241,167.69976087487
0.115870555555556,99.1002054899717,172.598237912134
0.116370555555556,97.7625498474393,177.571072543937
0.116870555555556,96.5197187811238,182.604876418984
0.117370555555556,95.3756269280468,187.686472443072
0.117870555555556,94.3332888599325,192.802947986116
0.118370555555556,93.3950386583117,197.941690233691
0.118870555555556,92.5627340133339,203.09040475752
0.119370555555556,91.8379353654339,208.237118195019
0.119870555555556,91.2220571927118,213.370165666109
0.120370555555556,90.7164900996216,218.478163353619
0.120870555555556,90.3226912864825,223.549966403984
0.121370555555556,90.0422436622955,228.57461206496
0.121870555555556,89.876883764575,233.54124785249
0.122370555555556,89.8284944551125,238.439044386266
0.122870555555556,89.8990595470929,243.257092444364
0.123370555555556,90.0905751817864,247.984283876853
0.123870555555556,90.4049062742845,252.609176157461
0.124370555555556,90.8435758311292,257.119840713581
0.124870555555556,91.4074706110501,261.50369596386
0.125370555555556,92.0964392023218,265.747327220104
0.125870555555556,92.9087584169013,269.836297624339
0.126370555555556,93.8404429599069,273.754957482538
0.126870555555556,94.8843776869907,277.486263999704
0.127370555555556,96.029270086831,281.011629943342
0.127870555555556,97.2584553134453,284.310828359939
