"time","outputs"
0,282.8427125
0.0002,279.5041559
0.0004,276.1841446
0.0006,272.9159126
0.0008,269.7101191
0.001,266.5517328
0.0012,263.4007899
0.0014,260.1937952
0.0016,256.8750212
0.0018,253.5379689
0.002,250.2085779
0.0022,247.0176213
0.0024,244.1806059
0.0026,241.8846154
0.0028,240.2804696
0.003,239.4791034
0.0032,239.5489434
0.0034,240.5143139
0.0036,242.3549356
0.0038,245.0065179
0.004,248.3624059
0.0042,252.2762558
0.0044,256.5656906
0.0046,261.0168351
0.0048,265.3896162
0.005,269.4237205
0.0052,272.8450805
0.0054,275.3888741
0.0056,276.8965793
0.0058,277.2560619
0.006,276.4024347
0.0062,275.16694
0.0064,273.9809752
0.0066,272.9158403
0.0068,272.0152953
0.007,271.2945994
0.0072,270.7402949
0.0074,270.3107074
0.0076,269.937178
0.0078,269.5259814
0.008,268.9608854
0.0082,268.1062946
0.0084,266.8109088
0.0086,264.915106
0.0088,262.3441077
0.009,259.4593914
0.0092,256.7383242
0.0094,254.3503313
0.0096,252.4329748
0.0098,251.0886597
0.01,250.3822297
0.0102,250.3395343
0.0104,250.9469244
0.0106,252.1517425
0.0108,253.8637652
0.011,255.957567
0.0112,258.2757529
0.0114,260.6329923
0.0116,262.8207366
0.0118,264.6125333
0.012,265.7870519
0.0122,266.2308287
0.0124,265.8714815
0.0126,264.7347293
0.0128,263.617816
0.013,262.7852989
0.0132,262.307984
0.0134,262.2240692
0.0136,262.5382001
0.0138,263.2214869
0.014,264.2123408
0.0142,265.4181301
0.0144,266.7176001
0.0146,267.964028
0.0148,268.9890276
0.015,269.6069008
0.0152,269.6194345
0.0154,268.8512385
0.0156,267.2508836
0.0158,264.9965823
0.016,262.80856
0.0162,260.8772962
0.0164,259.3143247
0.0166,258.1982321
0.0168,257.5728054
0.017,257.4461213
0.0172,257.7904855
0.0174,258.5433058
0.0176,259.6087867
0.0178,260.8604719
0.018,262.1445552
0.0182,263.2838683
0.0184,264.0824715
0.0186,264.3351605
0.0188,263.920622
0.019,262.797692
0.0192,261.1076817
0.0194,259.5874036
0.0196,258.4189053
0.0198,257.6883651
0.02,257.4475116
0.0202,257.7123768
0.0204,258.4630331
0.0206,259.6441982
0.0208,261.1667353
0.021,262.909971
0.0212,264.7248171
0.0214,266.4376017
0.0216,267.8545217
0.0218,268.7666193
0.022,268.9646824
0.0222,268.3424776
0.0224,266.8584218
0.0226,264.9313681
0.0228,263.1835439
0.023,261.7318793
0.0232,260.6608194
0.0234,260.0216306
0.0236,259.8311263
0.0238,260.07142
0.024,260.6905241
0.0242,261.6037999
0.0244,262.6962048
0.0246,263.8253131
0.0248,264.8250331
0.025,265.5099184
0.0252,265.6800474
0.0254,265.1719578
0.0256,263.9393963
0.0258,262.0531669
0.026,260.2289138
0.0262,258.7173425
0.0264,257.6204795
0.0266,257.0064349
0.0268,256.9077601
0.027,257.3207831
0.0272,258.2058188
0.0274,259.4882936
0.0276,261.0607221
0.0278,262.7855048
0.028,264.4984708
0.0282,266.0130983
0.0284,267.1253181
0.0286,267.620669
0.0288,267.3544542
0.029,266.2780169
0.0292,264.5073609
0.0294,262.8098978
0.0296,261.3934487
0.0298,260.3499254
0.03,259.7382012
0.0302,259.5827192
0.0304,259.8730233
