"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0,565.685424949238,0,0,0,0,0,0,480
0.0002,559.008356684392,0.0614665345440798,-1.04905466088653,0.987588126342449,312.237931660054,-563.009267309555,250.771335649501,789.425681788313
0.0004,552.368249039085,0.122745895812706,-6.73727105983258,6.61452516401988,339.563253322525,-556.380488086572,216.817234764046,799.311523908063
0.0006,545.82941319505,0.183540852802828,-15.9652181270702,15.7816772742673,366.700548372238,-549.860060400978,183.15951202874,827.84832336188
0.0008,539.414258325201,0.243611429830285,-24.8627408684309,24.6191294386006,393.537163380034,-543.462653318597,149.925489938563,859.437489246714
0.001,533.094551714054,0.302720583955146,-29.6192775690597,29.3165569851045,419.936649988535,-537.152413301643,117.215763313108,878.034377951802
0.0012,526.792399229912,0.360635050433235,-26.5725335206837,26.2118984702504,445.739766546653,-530.844122025381,85.1043554787285,867.872824489496
0.0014,520.378391686514,0.41712625889558,-12.3313241201928,11.9141978612972,470.764132224969,-524.401588428515,53.6374562035465,814.847258434857
0.0016,513.74111747602,0.44995528109996,-0.923647052330211,0.473691771230251,483.848605193519,-495.716850258665,11.8682450651454,744.157055914936
0.0018,507.067010344026,0.491524510010213,-0.935721678793091,0.444197168782878,501.296184831363,-477.632514217696,-23.6636706136674,736.573830370822
0.002,500.408583974887,6.45538455107947,-6.85395366429015,0.398569113210685,504.420884483634,-451.495198131517,-52.9256863521175,734.158947583115
0.0022,494.026701800011,43.8903523794219,-44.2319334303808,0.34158105095886,498.113827945291,-419.84761024243,-78.2662177028609,850.597419361257
0.0024,488.352266957651,111.889023915099,-112.172268844222,0.283244929123442,492.5753433228,-387.910277845444,-104.665065477356,1111.51005047234
0.0026,483.76030658807,205.341866759291,-205.565657722213,0.223790962922559,488.170238182006,-355.980712447652,-132.189525734354,1518.27169521811
0.0028,480.552528845163,318.522126870276,-318.685580668464,0.163453798188099,485.188766811406,-324.32136422657,-160.867402584836,2070.03665679424
0.003,478.950358319624,445.225194617958,-445.327666171537,0.102471553579096,483.83994439011,-293.155800220329,-190.684144169782,2758.29312980763
0.0032,479.090819400016,578.929081161798,-578.97016601759,0.0410848557922103,484.247751308625,-262.666324092825,-221.5814272158,3562.73844271552
0.0034,481.021606140228,713.078548592232,-713.058084283384,-0.0204643088489206,486.446771304726,-232.991220995758,-253.455550308967,4449.78687001879
0.0036,484.705930912634,840.84099534417,-840.759063506476,-0.081931837693681,490.386551879002,-204.227316126782,-286.159235752219,5369.72572137491
