time,V,X
2.00000,-0.71935,1.17442
2.01000,-0.72570,1.16719
2.02000,-0.73218,1.15990
2.03000,-0.73879,1.15255
2.04000,-0.74553,1.14513
2.05000,-0.75241,1.13764
2.06000,-0.75943,1.13008
2.07000,-0.76659,1.12245
2.08000,-0.77391,1.11475
2.09000,-0.78138,1.10697
2.10000,-0.78901,1.09912
2.11000,-0.79680,1.09119
2.12000,-0.80475,1.08318
2.13000,-0.81288,1.07509
2.14000,-0.82119,1.06692
2.15000,-0.82968,1.05867
2.16000,-0.83836,1.05033
2.17000,-0.84723,1.04190
2.18000,-0.85630,1.03338
2.19000,-0.86557,1.02477
2.20000,-0.87506,1.01607
2.21000,-0.88476,1.00727
2.22000,-0.89469,0.99838
2.23000,-0.90485,0.98938
2.24000,-0.91525,0.98028
2.25000,-0.92589,0.97107
2.26000,-0.93678,0.96176
2.27000,-0.94794,0.95234
2.28000,-0.95936,0.94280
2.29000,-0.97106,0.93315
2.30000,-0.98304,0.92338
2.31000,-0.99532,0.91349
2.32000,-1.00791,0.90347
2.33000,-1.02080,0.89333
2.34000,-1.03402,0.88305
2.35000,-1.04758,0.87265
2.36000,-1.06147,0.86210
2.37000,-1.07573,0.85141
2.38000,-1.09034,0.84058
2.39000,-1.10534,0.82961
2.40000,-1.12072,0.81848
2.41000,-1.13651,0.80719
2.42000,-1.15271,0.79574
2.43000,-1.16934,0.78413
2.44000,-1.18641,0.77236
2.45000,-1.20394,0.76041
2.46000,-1.22194,0.74828
2.47000,-1.24042,0.73596
2.48000,-1.25941,0.72347
2.49000,-1.27891,0.71077
2.50000,-1.29894,0.69789
2.51000,-1.31952,0.68479
2.52000,-1.34067,0.67149
2.53000,-1.36240,0.65798
2.54000,-1.38474,0.64424
2.55000,-1.40769,0.63028
2.56000,-1.43129,0.61609
2.57000,-1.45554,0.60165
2.58000,-1.48048,0.58697
2.59000,-1.50611,0.57204
2.60000,-1.53245,0.55685
2.61000,-1.55954,0.54139
2.62000,-1.58739,0.52566
2.63000,-1.61601,0.50964
2.64000,-1.64544,0.49333
2.65000,-1.67568,0.47673
2.66000,-1.70677,0.45982
2.67000,-1.73872,0.44259
2.68000,-1.77156,0.42504
2.69000,-1.80529,0.40716
2.70000,-1.83995,0.38893
2.71000,-1.87554,0.37035
2.72000,-1.91209,0.35142
2.73000,-1.94961,0.33211
2.74000,-1.98812,0.31242
2.75000,-2.02763,0.29234
2.76000,-2.06814,0.27187
2.77000,-2.10968,0.25098
2.78000,-2.15223,0.22967
2.79000,-2.19582,0.20793
2.80000,-2.24043,0.18575
2.81000,-2.28606,0.16312
2.82000,-2.33270,0.14002
2.83000,-2.38033,0.11646
2.84000,-2.42894,0.09241
2.85000,-2.47850,0.06788
2.86000,-2.52897,0.04284
2.87000,-2.58031,0.01730
2.88000,-2.63248,-0.00877
2.89000,-2.68540,-0.03536
2.90000,-2.73903,-0.06248
2.91000,-2.79326,-0.09014
2.92000,-2.84801,-0.11834
2.93000,-2.90318,-0.14710
2.94000,-2.95864,-0.17641
2.95000,-3.01427,-0.20627
2.96000,-3.06990,-0.23669
2.97000,-3.12539,-0.26767
2.98000,-3.18055,-0.29920
2.99000,-3.23517,-0.33128
3.00000,-3.28905,-0.36390
3.01000,-3.34195,-0.39706
3.02000,-3.39363,-0.43074
3.03000,-3.44381,-0.46493
3.04000,-3.49221,-0.49961
3.05000,-3.53853,-0.53476
3.06000,-3.58247,-0.57037
3.07000,-3.62370,-0.60640
3.08000,-3.66188,-0.64283
3.09000,-3.69667,-0.67963
3.10000,-3.72774,-0.71675
3.11000,-3.75473,-0.75417
3.12000,-3.77731,-0.79183
3.13000,-3.79514,-0.82970
3.14000,-3.80791,-0.86772
3.15000,-3.81532,-0.90584
3.16000,-3.81709,-0.94401
3.17000,-3.81298,-0.98216
3.18000,-3.80278,-1.02025
3.19000,-3.78631,-1.05820
3.20000,-3.76344,-1.09595
3.21000,-3.73409,-1.13344
3.22000,-3.69824,-1.17061
3.23000,-3.65592,-1.20739
3.24000,-3.60719,-1.24371
3.25000,-3.55220,-1.27951
3.26000,-3.49114,-1.31473
3.27000,-3.42426,-1.34931
3.28000,-3.35186,-1.38320
3.29000,-3.27428,-1.41633
3.30000,-3.19191,-1.44867
3.31000,-3.10518,-1.48016
3.32000,-3.01455,-1.51076
3.33000,-2.92050,-1.54044
3.34000,-2.82352,-1.56916
3.35000,-2.72414,-1.59690
3.36000,-2.62285,-1.62364
3.37000,-2.52017,-1.64935
3.38000,-2.41660,-1.67404
3.39000,-2.31262,-1.69768
3.40000,-2.20869,-1.72029
3.41000,-2.10525,-1.74186
3.42000,-2.00270,-1.76240
3.43000,-1.90141,-1.78192
3.44000,-1.80173,-1.80043
3.45000,-1.70395,-1.81796
3.46000,-1.60835,-1.83452
3.47000,-1.51515,-1.85013
3.48000,-1.42456,-1.86483
3.49000,-1.33673,-1.87863
3.50000,-1.25179,-1.89157
3.51000,-1.16984,-1.90368
3.52000,-1.09095,-1.91498
3.53000,-1.01516,-1.92551
3.54000,-0.94249,-1.93529
3.55000,-0.87295,-1.94437
3.56000,-0.80650,-1.95276
3.57000,-0.74312,-1.96051
3.58000,-0.68275,-1.96764
3.59000,-0.62532,-1.97417
3.60000,-0.57077,-1.98015
3.61000,-0.51900,-1.98560
3.62000,-0.46994,-1.99054
3.63000,-0.42348,-1.99501
3.64000,-0.37952,-1.99902
3.65000,-0.33798,-2.00260
3.66000,-0.29874,-2.00579
3.67000,-0.26170,-2.00859
3.68000,-0.22677,-2.01103
3.69000,-0.19384,-2.01313
3.70000,-0.16281,-2.01491
3.71000,-0.13358,-2.01639
3.72000,-0.10607,-2.01759
3.73000,-0.08017,-2.01852
3.74000,-0.05581,-2.01920
3.75000,-0.03289,-2.01964
3.76000,-0.01134,-2.01986
3.77000,0.00893,-2.01987
3.78000,0.02799,-2.01968
3.79000,0.04590,-2.01931
3.80000,0.06274,-2.01877
3.81000,0.07858,-2.01806
3.82000,0.09347,-2.01720
3.83000,0.10747,-2.01620
3.84000,0.12063,-2.01505
3.85000,0.13302,-2.01379
3.86000,0.14467,-2.01240
3.87000,0.15563,-2.01089
3.88000,0.16595,-2.00929
3.89000,0.17567,-2.00758
3.90000,0.18482,-2.00577
3.91000,0.19345,-2.00388
3.92000,0.20158,-2.00191
3.93000,0.20924,-1.99985
3.94000,0.21648,-1.99772
3.95000,0.22331,-1.99552
3.96000,0.22976,-1.99326
3.97000,0.23586,-1.99093
3.98000,0.24163,-1.98854
3.99000,0.24708,-1.98610
4.00000,0.25225,-1.98360
4.01000,0.25715,-1.98105
4.02000,0.26180,-1.97846
4.03000,0.26621,-1.97582
4.04000,0.27040,-1.97314
4.05000,0.27438,-1.97041
4.06000,0.27817,-1.96765
4.07000,0.28179,-1.96485
4.08000,0.28523,-1.96201
4.09000,0.28852,-1.95915
4.10000,0.29166,-1.95624
4.11000,0.29467,-1.95331
4.12000,0.29755,-1.95035
4.13000,0.30031,-1.94736
4.14000,0.30295,-1.94435
4.15000,0.30550,-1.94130
4.16000,0.30795,-1.93824
4.17000,0.31031,-1.93514
4.18000,0.31259,-1.93203
4.19000,0.31478,-1.92889
4.20000,0.31691,-1.92573
4.21000,0.31897,-1.92255
4.22000,0.32096,-1.91936
4.23000,0.32290,-1.91614
4.24000,0.32478,-1.91290
4.25000,0.32661,-1.90964
4.26000,0.32840,-1.90637
4.27000,0.33014,-1.90307
4.28000,0.33184,-1.89976
4.29000,0.33350,-1.89644
4.30000,0.33513,-1.89309
4.31000,0.33673,-1.88973
4.32000,0.33830,-1.88636
4.33000,0.33984,-1.88297
4.34000,0.34135,-1.87956
4.35000,0.34285,-1.87614
4.36000,0.34432,-1.87271
4.37000,0.34577,-1.86925
4.38000,0.34721,-1.86579
4.39000,0.34863,-1.86231
4.40000,0.35004,-1.85882
4.41000,0.35143,-1.85531
4.42000,0.35281,-1.85179
4.43000,0.35418,-1.84825
4.44000,0.35555,-1.84470
4.45000,0.35690,-1.84114
4.46000,0.35825,-1.83757
4.47000,0.35960,-1.83398
4.48000,0.36094,-1.83037
4.49000,0.36227,-1.82676
4.50000,0.36361,-1.82313
4.51000,0.36494,-1.81949
4.52000,0.36627,-1.81583
4.53000,0.36760,-1.81216
4.54000,0.36893,-1.80848
4.55000,0.37026,-1.80478
4.56000,0.37160,-1.80107
4.57000,0.37293,-1.79735
4.58000,0.37427,-1.79361
4.59000,0.37561,-1.78987
4.60000,0.37696,-1.78610
4.61000,0.37831,-1.78233
4.62000,0.37967,-1.77854
4.63000,0.38103,-1.77473
4.64000,0.38240,-1.77092
4.65000,0.38377,-1.76708
4.66000,0.38516,-1.76324
4.67000,0.38655,-1.75938
4.68000,0.38795,-1.75551
4.69000,0.38935,-1.75162
4.70000,0.39077,-1.74772
4.71000,0.39219,-1.74381
4.72000,0.39363,-1.73988
4.73000,0.39507,-1.73593
4.74000,0.39653,-1.73198
4.75000,0.39799,-1.72800
4.76000,0.39947,-1.72402
4.77000,0.40096,-1.72001
4.78000,0.40246,-1.71600
4.79000,0.40397,-1.71197
4.80000,0.40550,-1.70792
4.81000,0.40704,-1.70386
4.82000,0.40859,-1.69978
4.83000,0.41016,-1.69568
4.84000,0.41174,-1.69157
4.85000,0.41333,-1.68745
4.86000,0.41494,-1.68331
4.87000,0.41657,-1.67915
4.88000,0.41821,-1.67498
4.89000,0.41986,-1.67079
4.90000,0.42153,-1.66658
4.91000,0.42322,-1.66235
4.92000,0.42493,-1.65811
4.93000,0.42665,-1.65386
4.94000,0.42839,-1.64958
4.95000,0.43015,-1.64529
4.96000,0.43193,-1.64098
4.97000,0.43372,-1.63665
4.98000,0.43554,-1.63230
4.99000,0.43737,-1.62794
5.00000,0.43923,-1.62356
5.01000,0.44110,-1.61915
5.02000,0.44300,-1.61473
5.03000,0.44492,-1.61029
5.04000,0.44685,-1.60584
5.05000,0.44881,-1.60136
5.06000,0.45080,-1.59686
5.07000,0.45280,-1.59234
5.08000,0.45483,-1.58780
5.09000,0.45688,-1.58324
5.10000,0.45896,-1.57867
5.11000,0.46106,-1.57406
5.12000,0.46319,-1.56944
5.13000,0.46534,-1.56480
5.14000,0.46752,-1.56014
5.15000,0.46973,-1.55545
5.16000,0.47196,-1.55074
5.17000,0.47422,-1.54601
5.18000,0.47651,-1.54126
5.19000,0.47883,-1.53648
5.20000,0.48118,-1.53168
5.21000,0.48356,-1.52686
5.22000,0.48597,-1.52201
5.23000,0.48841,-1.51714
5.24000,0.49088,-1.51224
5.25000,0.49338,-1.50732
5.26000,0.49592,-1.50237
5.27000,0.49849,-1.49740
5.28000,0.50110,-1.49240
5.29000,0.50374,-1.48738
5.30000,0.50642,-1.48233
5.31000,0.50914,-1.47725
5.32000,0.51189,-1.47215
5.33000,0.51468,-1.46701
5.34000,0.51751,-1.46185
5.35000,0.52038,-1.45666
5.36000,0.52329,-1.45144
5.37000,0.52625,-1.44620
5.38000,0.52924,-1.44092
5.39000,0.53228,-1.43561
5.40000,0.53536,-1.43027
5.41000,0.53849,-1.42490
5.42000,0.54167,-1.41950
5.43000,0.54489,-1.41407
5.44000,0.54816,-1.40861
5.45000,0.55149,-1.40311
5.46000,0.55486,-1.39758
5.47000,0.55828,-1.39201
5.48000,0.56176,-1.38641
5.49000,0.56529,-1.38077
5.50000,0.56888,-1.37510
5.51000,0.57252,-1.36940
5.52000,0.57622,-1.36365
5.53000,0.57998,-1.35787
5.54000,0.58380,-1.35205
5.55000,0.58769,-1.34620
5.56000,0.59163,-1.34030
5.57000,0.59565,-1.33436
5.58000,0.59972,-1.32839
5.59000,0.60387,-1.32237
5.60000,0.60809,-1.31631
5.61000,0.61238,-1.31021
5.62000,0.61674,-1.30406
5.63000,0.62118,-1.29787
5.64000,0.62569,-1.29164
5.65000,0.63028,-1.28536
5.66000,0.63496,-1.27903
5.67000,0.63971,-1.27266
5.68000,0.64455,-1.26624
5.69000,0.64948,-1.25977
5.70000,0.65450,-1.25325
5.71000,0.65961,-1.24668
5.72000,0.66481,-1.24005
5.73000,0.67011,-1.23338
5.74000,0.67551,-1.22665
5.75000,0.68101,-1.21987
5.76000,0.68661,-1.21303
5.77000,0.69232,-1.20614
5.78000,0.69814,-1.19918
5.79000,0.70407,-1.19217
5.80000,0.71012,-1.18510
5.81000,0.71629,-1.17797
5.82000,0.72258,-1.17078
5.83000,0.72899,-1.16352
5.84000,0.73553,-1.15620
5.85000,0.74221,-1.14881
5.86000,0.74902,-1.14135
5.87000,0.75597,-1.13383
5.88000,0.76306,-1.12623
5.89000,0.77030,-1.11856
5.90000,0.77769,-1.11082
5.91000,0.78524,-1.10301
5.92000,0.79295,-1.09512
5.93000,0.80082,-1.08715
5.94000,0.80887,-1.07910
5.95000,0.81709,-1.07097
5.96000,0.82549,-1.06276
5.97000,0.83407,-1.05446
5.98000,0.84284,-1.04608
5.99000,0.85181,-1.03760
6.00000,0.86099,-1.02904
6.01000,0.87037,-1.02038
6.02000,0.87996,-1.01163
6.03000,0.88978,-1.00278
6.04000,0.89982,-0.99384
6.05000,0.91010,-0.98479
6.06000,0.92062,-0.97563
6.07000,0.93139,-0.96637
6.08000,0.94241,-0.95701
6.09000,0.95370,-0.94752
6.10000,0.96527,-0.93793
6.11000,0.97711,-0.92822
6.12000,0.98924,-0.91839
6.13000,1.00168,-0.90843
6.14000,1.01442,-0.89835
6.15000,1.02748,-0.88814
6.16000,1.04086,-0.87780
6.17000,1.05459,-0.86732
6.18000,1.06866,-0.85671
6.19000,1.08310,-0.84595
6.20000,1.09791,-0.83505
6.21000,1.11310,-0.82399
6.22000,1.12868,-0.81278
6.23000,1.14468,-0.80142
6.24000,1.16110,-0.78989
6.25000,1.17795,-0.77819
6.26000,1.19525,-0.76633
6.27000,1.21301,-0.75429
6.28000,1.23125,-0.74207
6.29000,1.24999,-0.72966
6.30000,1.26923,-0.71706
6.31000,1.28900,-0.70427
6.32000,1.30931,-0.69128
6.33000,1.33018,-0.67808
6.34000,1.35162,-0.66468
6.35000,1.37366,-0.65105
6.36000,1.39630,-0.63720
6.37000,1.41958,-0.62312
6.38000,1.44351,-0.60881
6.39000,1.46810,-0.59425
6.40000,1.49339,-0.57944
6.41000,1.51938,-0.56438
6.42000,1.54610,-0.54905
6.43000,1.57357,-0.53346
6.44000,1.60180,-0.51758
6.45000,1.63083,-0.50142
6.46000,1.66067,-0.48496
6.47000,1.69134,-0.46820
6.48000,1.72287,-0.45113
6.49000,1.75526,-0.43374
6.50000,1.78855,-0.41602
6.51000,1.82275,-0.39797
6.52000,1.85788,-0.37956
6.53000,1.89395,-0.36081
6.54000,1.93099,-0.34168
6.55000,1.96901,-0.32218
6.56000,2.00803,-0.30230
6.57000,2.04805,-0.28202
6.58000,2.08908,-0.26133
6.59000,2.13113,-0.24023
6.60000,2.17421,-0.21871
6.61000,2.21831,-0.19675
6.62000,2.26344,-0.17434
6.63000,2.30958,-0.15147
6.64000,2.35673,-0.12814
6.65000,2.40486,-0.10434
6.66000,2.45395,-0.08004
6.67000,2.50398,-0.05525
6.68000,2.55490,-0.02996
6.69000,2.60666,-0.00415
6.70000,2.65922,0.02218
6.71000,2.71251,0.04903
6.72000,2.76646,0.07643
6.73000,2.82097,0.10437
6.74000,2.87594,0.13285
6.75000,2.93128,0.16189
6.76000,2.98684,0.19148
6.77000,3.04249,0.22162
6.78000,3.09807,0.25233
6.79000,3.15342,0.28358
6.80000,3.20833,0.31539
6.81000,3.26260,0.34775
6.82000,3.31602,0.38064
6.83000,3.36833,0.41406
6.84000,3.41928,0.44800
6.85000,3.46860,0.48244
6.86000,3.51598,0.51737
6.87000,3.56114,0.55276
6.88000,3.60374,0.58858
6.89000,3.64347,0.62482
6.90000,3.67998,0.66144
6.91000,3.71292,0.69841
6.92000,3.74197,0.73569
6.93000,3.76676,0.77323
6.94000,3.78698,0.81101
6.95000,3.80228,0.84896
6.96000,3.81237,0.88704
6.97000,3.81696,0.92519
6.98000,3.81578,0.96336
6.99000,3.80860,1.00148
7.00000,3.79524,1.03951
7.01000,3.77554,1.07737
7.02000,3.74939,1.11500
7.03000,3.71675,1.15233
7.04000,3.67761,1.18931
7.05000,3.63202,1.22586
7.06000,3.58010,1.26193
7.07000,3.52201,1.29744
7.08000,3.45796,1.33235
7.09000,3.38824,1.36658
7.10000,3.31317,1.40010
7.11000,3.23311,1.43283
7.12000,3.14847,1.46474
7.13000,3.05971,1.49579
7.14000,2.96728,1.52592
7.15000,2.87168,1.55512
7.16000,2.77342,1.58335
7.17000,2.67300,1.61058
7.18000,2.57095,1.63680
7.19000,2.46776,1.66200
7.20000,2.36392,1.68616
7.21000,2.25991,1.70928
7.22000,2.15617,1.73136
7.23000,2.05313,1.75240
7.24000,1.95117,1.77242
7.25000,1.85066,1.79143
7.26000,1.75191,1.80944
7.27000,1.65520,1.82647
7.28000,1.56079,1.84255
7.29000,1.46889,1.85770
7.30000,1.37968,1.87194
7.31000,1.29330,1.88530
7.32000,1.20986,1.89782
7.33000,1.12946,1.90951
7.34000,1.05213,1.92041
7.35000,0.97793,1.93056
7.36000,0.90685,1.93998
7.37000,0.83888,1.94871
7.38000,0.77399,1.95677
7.39000,0.71214,1.96420
7.40000,0.65327,1.97102
7.41000,0.59731,1.97727
7.42000,0.54418,1.98298
7.43000,0.49380,1.98817
7.44000,0.44606,1.99286
7.45000,0.40089,1.99710
7.46000,0.35817,2.00089
7.47000,0.31780,2.00427
7.48000,0.27969,2.00725
7.49000,0.24374,2.00987
7.50000,0.20983,2.01214
7.51000,0.17787,2.01407
7.52000,0.14777,2.01570
7.53000,0.11942,2.01703
7.54000,0.09274,2.01809
7.55000,0.06763,2.01889
7.56000,0.04401,2.01945
7.57000,0.02180,2.01978
7.58000,0.00091,2.01989
7.59000,-0.01874,2.01980
7.60000,-0.03721,2.01952
7.61000,-0.05457,2.01906
7.62000,-0.07089,2.01843
7.63000,-0.08624,2.01765
7.64000,-0.10067,2.01671
7.65000,-0.11424,2.01564
7.66000,-0.12701,2.01443
7.67000,-0.13901,2.01310
7.68000,-0.15031,2.01165
7.69000,-0.16094,2.01009
7.70000,-0.17095,2.00843
7.71000,-0.18038,2.00668
7.72000,-0.18926,2.00483
7.73000,-0.19763,2.00289
7.74000,-0.20552,2.00088
7.75000,-0.21296,1.99878
7.76000,-0.21999,1.99662
7.77000,-0.22663,1.99439
7.78000,-0.23290,1.99209
7.79000,-0.23882,1.98973
7.80000,-0.24443,1.98731
7.81000,-0.24974,1.98484
7.82000,-0.25477,1.98232
7.83000,-0.25954,1.97975
7.84000,-0.26406,1.97713
7.85000,-0.26836,1.97447
7.86000,-0.27244,1.97176
7.87000,-0.27633,1.96902
7.88000,-0.28003,1.96624
7.89000,-0.28355,1.96342
7.90000,-0.28692,1.96057
7.91000,-0.29013,1.95768
7.92000,-0.29320,1.95476
7.93000,-0.29614,1.95182
7.94000,-0.29896,1.94884
7.95000,-0.30166,1.94584
7.96000,-0.30426,1.94281
7.97000,-0.30675,1.93975
7.98000,-0.30916,1.93667
7.99000,-0.31147,1.93357
8.00000,-0.31371,1.93044
8.00000,-0.31371,1.93044
