"Time","Capacitor1.v","IdealDiode3.off"
0.000000000000000E+00,2.828427124746200E+02,1
1.000000000000000E-05,2.826757630486700E+02,1
2.000000000000000E-05,2.825088137897100E+02,1
3.000000000000000E-05,2.823418646979700E+02,1
4.000000000000000E-05,2.821749161186500E+02,1
5.000000000000000E-05,2.820079685934700E+02,1
6.000000000000000E-05,2.818410219086300E+02,1
6.999999999999999E-05,2.816740758421100E+02,1
8.000000000000001E-05,2.815071305807100E+02,1
9.000000000000001E-05,2.813401861416500E+02,1
1.000000000000000E-04,2.811732425267900E+02,1
1.100000000000000E-04,2.810062997327700E+02,1
1.200000000000000E-04,2.808393577555600E+02,1
1.300000000000000E-04,2.806724165916400E+02,1
1.400000000000000E-04,2.805054763352400E+02,0
1.500000000000000E-04,2.803385404240500E+02,0
1.600000000000000E-04,2.801716153817300E+02,0
1.700000000000000E-04,2.800047076487300E+02,0
1.800000000000000E-04,2.798378243278900E+02,0
1.900000000000000E-04,2.796709719634300E+02,0
2.000000000000000E-04,2.795041569436900E+02,0
2.100000000000000E-04,2.793373855149200E+02,0
2.200000000000000E-04,2.791706637617100E+02,0
2.300000000000000E-04,2.790039976070900E+02,0
2.400000000000000E-04,2.788373928139900E+02,0
2.500000000000000E-04,2.786708549860200E+02,0
2.600000000000000E-04,2.785043895675600E+02,0
2.700000000000000E-04,2.783380018435400E+02,0
2.800000000000000E-04,2.781716969391700E+02,0
2.900000000000000E-04,2.780054798197000E+02,0
3.000000000000000E-04,2.778393552902100E+02,0
3.100000000000000E-04,2.776733279953700E+02,0
3.200000000000000E-04,2.775074024193000E+02,0
3.300000000000000E-04,2.773415828853800E+02,0
3.400000000000000E-04,2.771758735560700E+02,0
3.500000000000000E-04,2.770102784327800E+02,0
3.600000000000000E-04,2.768448013557000E+02,0
3.700000000000000E-04,2.766794460037100E+02,0
3.800000000000000E-04,2.765142158941800E+02,0
3.900000000000000E-04,2.763491143829600E+02,0
4.000000000000000E-04,2.761841446641900E+02,0
4.100000000000000E-04,2.760193097702500E+02,0
4.200000000000000E-04,2.758546125716700E+02,0
4.300000000000000E-04,2.756900557770600E+02,0
4.400000000000000E-04,2.755256419330500E+02,0
4.500000000000000E-04,2.753613734242600E+02,0
4.600000000000000E-04,2.751972524732100E+02,0
4.700000000000000E-04,2.750332811403600E+02,0
4.800000000000000E-04,2.748694613240200E+02,0
4.900000000000000E-04,2.747057947604100E+02,0
5.000000000000000E-04,2.745422830236200E+02,0
5.100000000000000E-04,2.743789275256300E+02,0
5.200000000000000E-04,2.742157295163600E+02,0
5.300000000000000E-04,2.740526900836600E+02,0
5.400000000000000E-04,2.738898101534100E+02,0
5.500000000000000E-04,2.737270904895200E+02,0
5.600000000000000E-04,2.735645316940300E+02,0
5.700000000000000E-04,2.734021342072100E+02,0
5.800000000000000E-04,2.732398983075600E+02,0
5.900000000000000E-04,2.730778241120200E+02,0
5.999999999999999E-04,2.729159115759900E+02,0
6.100000000000000E-04,2.727541604934900E+02,0
6.200000000000000E-04,2.725925704972900E+02,0
6.300000000000000E-04,2.724311410590300E+02,0
6.400000000000001E-04,2.722698714893800E+02,0
6.500000000000000E-04,2.721087609382100E+02,0
6.600000000000000E-04,2.719478083947500E+02,0
6.700000000000000E-04,2.717870126877600E+02,0
6.800000000000000E-04,2.716263724857500E+02,0
6.900000000000000E-04,2.714658862971700E+02,0
7.000000000000000E-04,2.713055524706000E+02,0
7.100000000000000E-04,2.711453691950000E+02,0
7.200000000000000E-04,2.709853344999400E+02,0
7.300000000000000E-04,2.708254462558400E+02,0
7.400000000000000E-04,2.706657021742200E+02,0
7.500000000000000E-04,2.705060998079500E+02,0
7.600000000000000E-04,2.703466365515500E+02,0
7.700000000000000E-04,2.701873096414800E+02,0
7.800000000000000E-04,2.700281161563900E+02,0
7.900000000000000E-04,2.698690530174800E+02,0
8.000000000000000E-04,2.697101169887700E+02,0
8.100000000000000E-04,2.695513046774500E+02,0
8.200000000000000E-04,2.693926125342100E+02,0
