"time","der_p","der_T"
0,0,0
0.002,0,0
0.004,0,0
0.006,0,0
0.008,0,0
0.01,0,0
0.012,0,0
0.014,0,0
0.016,0,0
0.018,0,0
0.02,0,0
0.022,0,0
0.024,0,0
0.026,0,0
0.028,0,0
0.03,0,0
0.032,0,0
0.034,0,0
0.036,0,0
0.038,0,0
0.04,0,0
0.042,0,0
0.044,0,0
0.046,0,0
0.048,0,0
0.05,0,0
0.052,0,0
0.054,0,0
0.056,0,0
0.058,0,0
0.06,0,0
0.062,0,0
0.064,0,0
0.066,0,0
0.068,0,0
0.07,0,0
0.072,0,0
0.074,0,0
0.076,0,0
0.078,0,0
0.08,0,0
0.082,0,0
0.084,0,0
0.086,0,0
0.088,0,0
0.09,0,0
0.092,0,0
0.094,0,0
0.096,0,0
0.098,0,0
0.1,0,0
0.102,0,0
0.104,0,0
0.106,0,0
0.108,0,0
0.11,0,0
0.112,0,0
0.114,0,0
0.116,0,0
0.118,0,0
0.12,0,0
0.122,0,0
0.124,0,0
0.126,0,0
0.128,0,0
0.13,0,0
0.132,0,0
0.134,0,0
0.136,0,0
0.138,0,0
0.14,0,0
0.142,0,0
0.144,0,0
0.146,0,0
0.148,0,0
0.15,0,0
0.152,0,0
0.154,0,0
0.156,0,0
0.158,0,0
0.16,0,0
0.162,0,0
0.164,0,0
0.166,0,0
0.168,0,0
0.17,0,0
0.172,0,0
0.174,0,0
0.176,0,0
0.178,0,0
0.18,0,0
0.182,0,0
0.184,0,0
0.186,0,0
0.188,0,0
0.19,0,0
0.192,0,0
0.194,0,0
0.196,0,0
0.198,0,0
0.2,0,0
0.202,0,0
0.204,0,0
0.206,0,0
0.208,0,0
0.21,0,0
0.212,0,0
0.214,0,0
0.216,0,0
0.218,0,0
0.22,0,0
0.222,0,0
0.224,0,0
0.226,0,0
0.228,0,0
0.23,0,0
0.232,0,0
0.234,0,0
0.236,0,0
0.238,0,0
0.24,0,0
0.242,0,0
0.244,0,0
0.246,0,0
0.248,0,0
0.25,0,0
0.252,0,0
0.254,0,0
0.256,0,0
0.258,0,0
0.26,0,0
0.262,0,0
0.264,0,0
0.266,0,0
0.268,0,0
0.27,0,0
0.272,0,0
0.274,0,0
0.276,0,0
0.278,0,0
0.28,0,0
0.282,0,0
0.284,0,0
0.286,0,0
0.288,0,0
0.29,0,0
0.292,0,0
0.294,0,0
0.296,0,0
0.298,0,0
0.3,-1.02318153949454E-12,-1.21014309684142E-14
0.302,-8.97465202428862,-0.113762742211164
0.304,-17.2999556481707,-0.225683670921269
0.306,-24.9834317962988,-0.335772226625011
0.308,-32.032601343274,-0.444037848980638
0.31,-38.4549851136612,-0.550489976810099
0.312,-44.2581038820238,-0.65513804809915
0.314,-49.4494783728371,-0.757991499997344
0.316,-54.0366292606151,-0.859059768818196
0.318,-58.0270771698446,-0.958352290039374
0.32,-61.4283426749855,-1.05587849830251
0.322,-64.2479463005136,-1.15164782741364
0.324,-66.4934085208977,-1.24566971034291
0.326,-68.1722497606543,-1.33795357922501
0.328,-69.2919903942692,-1.42850886535916
0.33,-69.8601507462281,-1.51734499920902
0.332,-69.8842510910988,-1.60447141040316
0.334,-69.3718116534709,-1.68989752773461
0.336,-68.3303526079399,-1.7736327791615
0.338,-66.7673940792148,-1.85568659180687
0.34,-64.6904561419856,-1.93606839195862
0.342,-62.1070588210139,-2.01478760507001
0.344,-59.0247220911647,-2.09185365575947
0.346,-55.450965877376,-2.16727596781045
0.348,-51.3933100545257,-2.24106396417233
0.35,-46.8592744477243,-2.31322706695944
0.352,-41.8563788321258,-2.38377469745216
0.354,-36.392142932926,-2.45271627609604
0.356,-30.4740864255183,-2.520061222503
0.358,-24.1097289352444,-2.5858189554501
0.36,-17.3065900377103,-2.64999889288105
0.362,-10.0721892585295,-2.71261045190507
0.364,-2.414046073549,-2.77366304879771
0.366,5.66032009140145,-2.83316609900063
0.368,14.143389860245,-2.89112901712187
0.37,23.0276439068563,-2.94756121693601
0.372,32.3055629548757,-3.00247211138387
0.374,41.9696277778877,-3.05587111257294
0.376,52.0123191992267,-3.10776763177728
0.378,62.4261180920952,-3.15817107943791
0.38,73.2035053795636,-3.20709086516232
0.382,84.3369620344597,-3.25453639772534
0.384,95.8189690796476,-3.30051708506853
0.386,107.64200758756,-3.34504233430083
0.388,119.798558680509,-3.38812155169813
0.39,132.281103530649,-3.42976414270357
0.392,145.082123359933,-3.46997951192813
0.394,158.194099439991,-3.50877706314968
0.396,171.609513092394,-3.54616619931406
0.398,185.320845688416,-3.58215632253465
0.4,199.320578649147,-3.61675683409239
0.402,213.60119344545,-3.64997713443622
0.404,228.155171597907,-3.68182662318281
0.406,242.974994676904,-3.71231469911702
0.408,258.053144302491,-3.74145076019214
0.41,273.382102144551,-3.76924420352931
0.412,288.954349922709,-3.79570442541746
0.414,304.762369406278,-3.82084082131455
0.416,320.798642414259,-3.84466278584682
0.418,337.055650815554,-3.86717971280906
0.42,353.525876528557,-3.88840099516489
0.422,370.201801521602,-3.90833602504611
0.424,387.075907812593,-3.92699419375389
0.426,404.140677469087,-3.94438489175847
0.428,421.388592608522,-3.960517508698
0.43,438.812135397695,-3.97540143338081
0.432,456.403788053465,-3.98904605378387
0.434,474.156032842081,-4.00146075705396
0.436,492.061352079559,-4.01265492950665
0.438,510.112228131826,-4.02263795662697
0.44,528.301143414028,-4.03141922306985
0.442,546.620580391262,-4.03900811265946
0.444,565.063021578219,-4.04541400839028
0.446,583.620949539189,-4.05064629242619
0.448,602.286846888097,-4.05471434610059
0.45,621.053196288493,-4.05762754991723
0.452,639.912480453611,-4.05939528355034
0.454,658.8571821463,-4.06002692584373
0.456,677.879784178923,-4.05953185481143
0.458,696.972769413551,-4.05791944763844
0.46,716.128620761806,-4.05519908067958
0.462,735.339821185011,-4.05138012946059
0.464,754.598853693873,-4.04647196867722
0.466,773.89820134889,-4.04048397219692
0.468,793.230347260036,-4.03342551305693
0.47,812.587774586857,-4.02530596346597
0.472,831.962966538575,-4.01613469480331
0.474,851.348406373811,-4.00592107761992
0.476,870.736577400799,-3.99467448163706
0.478,890.119962977373,-3.98240427574829
0.48,909.491046510862,-3.96911982801723
0.482,928.842311458129,-3.95483050568018
0.484,948.166241325682,-3.93954567514409
0.486,967.455319669392,-3.92327470198732
0.488,986.702030094653,-3.90602695096094
0.49,1005.8988562567,-3.88781178598697
0.492,1025.03828185973,-3.86863857015969
0.494,1044.11279065794,-3.84851666574515
0.496,1063.11486645471,-3.82745543418142
0.498,1082.03699310315,-3.80546423607872
0.5,1100.87165450561,-3.78255243121946
0.502,1119.61133461404,-3.75872937855859
0.504,1138.24851743001,-3.73400443622347
0.506,1156.77568700429,-3.70838696151329
0.508,1175.18532743728,-3.68188631090046
0.51,1193.46992287879,-3.65451184002986
0.512,1211.62195752818,-3.62627290371951
0.514,1229.63391563415,-3.59717885595991
0.516,1247.49828149485,-3.56723904991422
0.518,1265.20753945781,-3.53646283791931
0.52,1282.75417392008,-3.50485957148408
0.522,1300.13066932817,-3.4724386012921
0.524,1317.3295101778,-3.43920927719899
0.526,1334.3431810144,-3.40518094823459
0.528,1351.16416643275,-3.37036296260135
0.53,1367.78495107666,-3.33476466767634
0.532,1384.19801963985,-3.29839541000944
0.534,1400.39585686503,-3.26126453532447
0.536,1416.37094754458,-3.22338138851931
0.538,1432.11577652014,-3.18475531366552
0.54,1447.62282868252,-3.14539565400886
0.542,1462.88458897219,-3.10531175196903
0.544,1477.89354237902,-3.06451294913985
0.546,1492.64217394203,-3.02300858628987
0.548,1507.12296874964,-2.98080800336115
0.55,1521.32841193956,-2.93792053947123
0.552,1535.25098869899,-2.8943555329112
0.554,1548.88318426433,-2.85012232114755
0.556,1562.21748392132,-2.8052302408211
0.558,1575.2463730052,-2.75968862774747
0.56,1587.96233690007,-2.71350681691739
0.562,1600.35786104002,-2.66669414249636
0.564,1612.42543090792,-2.61925993782535
0.566,1624.15753203607,-2.57121353541971
0.568,1635.54665000611,-2.52256426697103
0.57,1646.58527044894,-2.47332146334524
0.572,1657.26587904471,-2.42349445458468
0.574,1667.58096152286,-2.37309256990627
0.576,1677.52300366215,-2.32212513770327
0.578,1687.08449129041,-2.27060148554463
0.58,1696.25791028514,-2.21853094017419
0.582,1705.03574657279,-2.16592282751272
0.584,1713.41048612898,-2.11278647265663
0.586,1721.37461497863,-2.05913119987799
0.588,1728.92061919609,-2.00496633262522
0.59,1736.04098490482,-1.95030119352366
0.592,1742.72819827735,-1.89514510437372
0.594,1748.9747455356,-1.83950738615296
0.596,1754.77311295082,-1.78339735901574
0.598,1760.11578684326,-1.726824342292
0.6,1764.99525358219,-1.66979765448952
0.602,1769.40399958658,-1.61232661329187
0.604,1773.3345113242,-1.55442053556026
0.606,1776.7792753121,-1.49608873733205
0.608,1779.73077811655,-1.43734053382242
0.61,1782.18150635296,-1.37818523942319
0.612,1784.12394668585,-1.31863216770354
0.614,1785.55058582909,-1.25869063140981
0.616,1786.45391054551,-1.1983699424657
0.618,1786.82640764712,-1.13767941197255
0.62,1786.66056399517,-1.07662835020926
0.622,1785.94886649998,-1.0152260666325
0.624,1784.68380212095,-0.953481869876284
0.626,1782.85785786677,-0.891405067752954
0.628,1780.46352079503,-0.8290049672519
0.63,1777.49327801255,-0.766290874541652
0.632,1773.93961667533,-0.703272094968189
0.634,1769.79502398837,-0.639957933055688
0.636,1765.05198720579,-0.576357692506595
0.638,1759.70299363083,-0.512480676201944
0.64,1753.74053061574,-0.448336186200985
0.642,1747.15708556197,-0.383933523741634
0.644,1739.94514591992,-0.319281989240506
0.646,1732.09719918921,-0.254390882292538
0.648,1723.6057329183,-0.189269501671979
0.65,1714.46323470495,-0.12392714533174
