"time","step-size"
0.0,0.0
1.0E-5,1.0E-5
2.0E-5,1.0E-5
3.0000000000000004E-5,1.0E-5
4.0E-5,1.0E-5
5.0E-5,1.0E-5
6.0E-5,1.0E-5
7.000000000000001E-5,1.0E-5
8.0E-5,1.0E-5
9.0E-5,1.0E-5
1.0E-4,1.0E-5
1.1E-4,1.0E-5
1.2E-4,1.0E-5
1.3000000000000002E-4,1.0E-5
1.4000000000000001E-4,1.0E-5
1.5000000000000001E-4,1.0E-5
1.6E-4,1.0E-5
1.7E-4,1.0E-5
1.8E-4,1.0E-5
1.9E-4,1.0E-5
2.0E-4,1.0E-5
2.1E-4,1.0E-5
2.2E-4,1.0E-5
2.3E-4,1.0E-5
2.4E-4,1.0E-5
2.5E-4,1.0E-5
2.6000000000000003E-4,1.0E-5
2.7000000000000006E-4,1.0E-5
2.800000000000001E-4,1.0E-5
2.900000000000001E-4,1.0E-5
3.0000000000000014E-4,1.0E-5
3.1000000000000016E-4,1.0E-5
3.200000000000002E-4,1.0E-5
3.300000000000002E-4,1.0E-5
3.4000000000000024E-4,1.0E-5
3.5000000000000027E-4,1.0E-5
3.600000000000003E-4,1.0E-5
3.700000000000003E-4,1.0E-5
3.8000000000000035E-4,1.0E-5
3.9000000000000037E-4,1.0E-5
4.000000000000004E-4,1.0E-5
4.100000000000004E-4,1.0E-5
4.2000000000000045E-4,1.0E-5
4.300000000000005E-4,1.0E-5
4.400000000000005E-4,1.0E-5
4.5000000000000053E-4,1.0E-5
4.6000000000000056E-4,1.0E-5
4.700000000000006E-4,1.0E-5
4.800000000000006E-4,1.0E-5
4.900000000000006E-4,1.0E-5
5.000000000000007E-4,1.0E-5
5.100000000000007E-4,1.0E-5
5.200000000000007E-4,1.0E-5
5.300000000000007E-4,1.0E-5
5.400000000000008E-4,1.0E-5
5.500000000000008E-4,1.0E-5
5.600000000000008E-4,1.0E-5
5.700000000000008E-4,1.0E-5
5.800000000000009E-4,1.0E-5
5.900000000000009E-4,1.0E-5
6.000000000000009E-4,1.0E-5
6.10000000000001E-4,1.0E-5
6.20000000000001E-4,1.0E-5
6.30000000000001E-4,1.0E-5
6.40000000000001E-4,1.0E-5
6.500000000000011E-4,1.0E-5
6.600000000000011E-4,1.0E-5
6.700000000000011E-4,1.0E-5
6.800000000000011E-4,1.0E-5
6.900000000000012E-4,1.0E-5
7.000000000000012E-4,1.0E-5
7.100000000000012E-4,1.0E-5
7.200000000000012E-4,1.0E-5
7.300000000000013E-4,1.0E-5
7.400000000000013E-4,1.0E-5
7.500000000000013E-4,1.0E-5
7.600000000000013E-4,1.0E-5
7.700000000000014E-4,1.0E-5
7.800000000000014E-4,1.0E-5
7.900000000000014E-4,1.0E-5
8.000000000000014E-4,1.0E-5
8.100000000000015E-4,1.0E-5
8.200000000000015E-4,1.0E-5
8.300000000000015E-4,1.0E-5
8.400000000000016E-4,1.0E-5
8.500000000000016E-4,1.0E-5
8.600000000000016E-4,1.0E-5
8.700000000000016E-4,1.0E-5
8.800000000000017E-4,1.0E-5
8.900000000000017E-4,1.0E-5
9.000000000000017E-4,1.0E-5
9.100000000000017E-4,1.0E-5
9.200000000000018E-4,1.0E-5
9.300000000000018E-4,1.0E-5
9.400000000000018E-4,1.0E-5
9.500000000000018E-4,1.0E-5
9.600000000000019E-4,1.0E-5
9.700000000000019E-4,1.0E-5
9.80000000000002E-4,1.0E-5
9.90000000000002E-4,1.0E-5
0.001000000000000002,1.0E-5
0.001010000000000002,1.0E-5
0.001020000000000002,1.0E-5
0.001030000000000002,1.0E-5
0.001040000000000002,1.0E-5
0.001050000000000002,1.0E-5
0.0010600000000000021,1.0E-5
0.0010700000000000022,1.0E-5
0.0010800000000000022,1.0E-5
0.0010900000000000022,1.0E-5
0.0011000000000000022,1.0E-5
0.0011100000000000023,1.0E-5
0.0011200000000000023,1.0E-5
0.0011300000000000023,1.0E-5
0.0011400000000000023,1.0E-5
0.0011500000000000024,1.0E-5
0.0011600000000000024,1.0E-5
0.0011700000000000024,1.0E-5
0.0011800000000000024,1.0E-5
0.0011900000000000025,1.0E-5
0.0012000000000000025,1.0E-5
0.0012100000000000025,1.0E-5
0.0012200000000000025,1.0E-5
0.0012300000000000026,1.0E-5
0.0012400000000000026,1.0E-5
0.0012500000000000026,1.0E-5
0.0012600000000000027,1.0E-5
0.0012700000000000027,1.0E-5
0.0012800000000000027,1.0E-5
0.0012900000000000027,1.0E-5
0.0013000000000000028,1.0E-5
0.0013100000000000028,1.0E-5
