"time","Inductor1.der(i)","Inductor2.der(i)","Capacitor1.der(v)","Capacitor2.der(v)","Inductor1.i","Inductor1.n.i","Inductor2.i","Inductor2.n.i","SineVoltage1.n.v","SineVoltage2.n.v","SineVoltage2.v","Inductor1.v","Inductor1.p.v","Inductor2.v","Inductor2.p.v","Inductor3.v","SineVoltage3.n.i","SineVoltage3.i","Inductor3.p.v","IdealDiode1.s","IdealDiode1.v","IdealDiode1.p.v","IdealDiode1.p.i","IdealDiode1.i","IdealDiode1.n.i","IdealDiode1.LossPower","IdealDiode6.s","IdealDiode6.v","IdealDiode6.n.i","IdealDiode6.LossPower","Capacitor1.p.v","Capacitor1.p.i","Capacitor2.n.v","Ground1.p.i","SignalCurrent1.v","Inductor3.der(i)","IdealDiode1.off","IdealDiode2.off","IdealDiode3.off","IdealDiode4.off","IdealDiode5.off","IdealDiode6.off"
0.0038,530943.2824,-530638.7703,15124.54989,15124.54989,955.0389767,-955.0389767,-954.8959001,954.8959001,-23.84605177,-23.84605177,-255.9532114,31.85659694,279.8176769,-31.83832622,-279.7992631,-0.01827072653,-0.1430765968,0.1430765968,-71.55656911,954.5440091,2.954544009,247.96108,954.5460091,954.5460091,-954.5460091,2820.248193,-175.4682376,-173.4682376,0.1734682376,30.09122945,245.006536,453.7364968,-245.006536,1.136868377e-013,490.013072,-304.5121088,0,1,1,1,0,1
0.004,420973.9338,-420672.8449,18311.90988,18311.90988,1050.707037,-1050.707037,-1050.50338,1050.50338,-33.94270244,-33.94270244,-242.7100837,25.25843603,276.6710551,-25.24037069,-276.6527861,-0.01806533232,-0.203656622,0.203656622,-101.8463763,1050.205262,3.050205262,251.4126191,1050.207262,1050.207262,-1050.207262,3203.347717,-148.5341028,-146.5341028,0.1465341028,21.47224329,248.3624138,549.3572964,-248.3624138,0,496.7248276,-301.0888721,0,1,1,1,0,1
0.0042,283919.5852,-283623.1079,20674.06479,20674.06479,1121.621284,-1121.621284,-1121.357851,1121.357851,-43.90539678,-43.90539678,-228.5090901,17.03517511,272.432539,-17.01738647,-272.4144869,-0.0177886426,-0.2634329075,0.2634329075,-131.7342424,1121.11161,3.12111161,255.3973639,1121.11361,1121.11361,-1121.11361,3499.120704,-122.5597985,-120.5597985,0.1205597985,14.53466501,252.2762523,620.2219438,-252.2762523,0,504.5525045,-296.4773766,0,1,1,1,0,1
0.0044,123183.3476,-122892.6518,22041.47921,22041.47921,1162.694614,-1162.694614,-1162.372444,1162.372444,-53.69481657,-53.69481657,-213.4062756,7.391000855,267.1188561,-7.373559106,-267.1010922,-0.01744174904,-0.3221695438,0.3221695438,-161.1022136,1162.17632,3.16217632,259.7278553,1162.17832,1162.17832,-1162.17832,3675.012763,-97.48090706,-95.48090706,0.09548090706,9.116603613,256.5656789,661.2443763,-256.5656789,2.273736754e-013,513.1313579,-290.6958173,0,1,1,1,0,1
0.0046,-57248.22235,57531.98936,22269.30232,22269.30232,1169.580309,-1169.580309,-1169.200674,1169.200674,-63.27232745,-63.27232745,-197.461244,-3.434893341,260.7509772,3.451919362,-260.7335715,-0.01702602077,-0.379634724,0.379634724,-189.834388,1169.053106,3.169053106,264.1858705,1169.055106,1169.055106,-1169.055106,3704.797715,-73.1994554,-71.1994554,0.0711994554,5.069362449,261.0168174,668.0790695,-261.0168174,2.273736754e-013,522.0336348,-283.7670129,0,1,1,1,0,1
0.0048,-252896.7377,253172.456,21240.95817,21240.95817,1138.77977,-1138.77977,-1138.344168,1138.344168,-72.60013136,-72.60013136,-180.7369231,-15.17380426,253.3540332,15.19034736,-253.3370545,-0.01654309867,-0.4356016594,0.4356016594,-217.8173728,1138.243852,3.138243852,268.5278375,1138.245852,1138.245852,-1138.245852,3572.093049,-49.58876393,-47.58876393,0.04758876393,2.264690452,265.3895936,637.228745,-265.3895936,0,530.7791872,-275.7183112,0,1,1,1,0,1
0.005,-458894.4572,459161.0387,18871.0874,18871.0874,1067.730799,-1067.730799,-1067.24095,1067.24095,-81.64141572,-81.64141572,-163.2993162,-27.53366743,244.9572166,27.54966232,-244.9407319,-0.01599488799,-0.489849474,0.489849474,-244.9407319,1067.186885,3.067186885,272.4908841,1067.188885,1067.188885,-1067.188885,3273.26775,-26.49896017,-24.49896017,0.02449896017,0.6001990496,269.4236972,566.132622,-269.4236972,0,538.8473944,-266.5814664,0,1,1,1,0,1
0.0052,-670095.2868,670351.6794,15107.77579,15107.77579,954.8744891,-954.8744891,-954.332325,954.332325,-90.36049872,-90.36049872,-145.2172414,-40.20571721,235.5936659,40.22110076,-235.5777401,-0.01538355352,-0.5421640766,0.5421640766,-271.0974219,954.3238446,2.954323845,275.7993831,954.3258446,954.3258446,-954.3258446,2819.387598,-3.763020913,-1.763020913,0.001763020913,0.003108242739,272.8450592,453.2332736,-272.8450592,0,545.6901184,-256.3925586,0,1,1,1,0,1
0.0054,-777267.1568,985896.8962,10224.15346,10224.15346,808.3845515,-808.3845515,-790.3999822,790.3999822,-92.46273757,-92.46273757,-126.5620606,-46.63602941,231.560567,59.15381377,-219.0247981,-12.51778436,-17.98456928,17.98456928,-289.9239816,807.8289662,2.807828966,278.1965964,807.8309662,807.8309662,-807.8309662,2268.251187,17.42977432,2.017429774,-17.43177432,35.16738053,275.3887675,306.7246038,-275.3887675,0,550.777535,-208629.7393,0,1,1,1,0,0
0.0056,-861533.5312,1318052.221,4759.342125,4759.342125,644.4489299,-644.4489299,-559.9127626,559.9127626,-92.96530907,-92.96530907,-107.4073971,-51.69201187,227.8483636,79.08313328,-200.3727061,-27.39112141,-84.53616732,84.53616732,-306.3715847,643.890493,2.643890493,279.5403755,643.892493,643.892493,-643.892493,1702.381241,83.97829037,2.08397829,-83.98029037,175.013102,276.896485,142.7802637,-276.896485,0,553.79297,-456518.6901,0,1,1,1,0,0
0.0058,-941111.757,1643417.75,-1252.878971,-1252.878971,464.0840932,-464.0840932,-263.6320987,263.6320987,-93.08513939,-93.08513939,-87.82884563,-56.46670542,223.2527964,98.60506498,-180.913985,-42.13835956,-200.4519945,200.4519945,-321.5942295,463.5251177,2.463525118,279.7195018,463.5271177,463.5271177,-463.5271177,1141.910697,199.8932827,2.199893283,-199.8952827,439.7482896,277.2559767,-37.58636913,-277.2559767,0,554.5119534,-702305.9927,0,1,1,1,0,0
0.006,-34430.28104,301.0792373,-6149.551087,-6149.551087,317.0019944,-317.0019944,-0.2037650121,0.2037650121,-33.96076743,-33.96076743,-67.90367388,-2.065816863,276.6529901,0.01806475424,-101.8644413,2.047752108,-316.7982294,316.7982294,-276.6708511,316.4448732,2.316444873,278.718807,316.4468732,316.4468732,-316.4468732,733.0317371,316.2411084,2.316241108,-316.2431084,732.495288,276.4023621,-184.4865326,-276.4023621,0,552.8047242,34129.2018,0,1,1,1,1,0
0.0062,38589.22528,304.5084636,-6124.111457,-6124.111457,317.728718,-317.728718,-0.1431862204,0.1431862204,-23.86432233,-23.86432233,-47.71051734,2.315353517,279.7994064,0.01827050782,-71.57483967,-2.333624024,-317.5855318,317.5855318,-279.8175337,317.1740671,2.317174067,277.4840529,317.1760671,317.1760671,-317.1760671,734.9521573,317.030881,2.317030881,-317.032881,734.5749756,275.1668788,-183.7233437,-275.1668788,0,550.3337576,-38893.73374,0,1,1,1,1,0
0.0064,92167.7814,306.7304947,-5675.833175,-5675.833175,331.1405916,-331.1405916,-0.08204233702,0.08204233702,-13.67369549,-13.67369549,-27.32906919,5.530066884,281.8415824,0.01840382968,-41.00276468,-5.548470714,-331.0585493,331.0585493,-281.8599042,330.5882992,2.330588299,276.3115155,330.5902992,330.5902992,-330.5902992,770.4698831,330.5062569,2.330506257,-330.5082569,770.2515608,273.9809272,-170.2749953,-273.9809272,0,547.9618544,-92474.51189,0,1,1,1,1,0
0.0066,125049.7862,307.7436578,-4938.816517,-4938.816517,353.2150762,-353.2150762,-0.02057467036,0.02057467036,-3.429104869,-3.429104869,-6.839765692,7.502987175,282.7714584,0.01846461947,-10.26887056,-7.521451794,-353.1945015,353.1945015,-282.7899024,352.6648919,2.352664892,275.2684712,352.6668919,352.6668919,-352.6668919,829.7070151,352.6443172,2.352644317,-352.6463172,829.6513542,272.9158063,-148.1644955,-272.9158063,5.684341886e-014,545.8316126,-125357.5299,0,1,1,1,1,0
0.0068,136515.1058,307.5423612,-4053.75071,-4053.75071,379.7318264,-379.7318264,0.04097419511,-0.04097419511,6.829018861,6.829018861,13.67653124,8.190906347,282.5853646,0.01845254167,20.5055501,-8.209358889,-379.7728006,379.7728006,-282.6038581,379.1834167,2.379183417,274.3944583,379.1854167,379.1854167,-379.1854167,902.1516552,379.2243908,2.379224391,-379.2263908,902.2646787,272.0152748,-121.6125213,-272.0152748,5.684341886e-014,544.0305497,-136822.6481,0,1,1,1,1,0
0.007,126393.4204,306.1272462,-3164.305488,-3164.305488,406.3809394,-406.3809394,0.1023613542,-0.1023613542,17.06019158,17.06019158,34.13885315,7.583605226,281.2840355,0.01836763477,51.19904472,-7.60197286,-406.4833008,406.4833008,-281.3025055,405.8339444,2.405833944,273.7004303,405.8359444,405.8359444,-405.8359444,976.3738909,405.9363057,2.405936306,-405.9383057,976.6617074,271.2945963,-94.92916464,-271.2945963,5.684341886e-014,542.5891927,-126699.5477,0,1,1,1,1,0
0.0072,95066.12025,303.5039754,-2413.418539,-2413.418539,428.8743299,-428.8743299,0.1633445397,-0.1633445397,27.22403551,27.22403551,54.4664446,5.703967215,278.8726068,0.01821023852,81.69048011,-5.722177454,-429.0376745,429.0376745,-278.8909804,428.328421,2.428328421,273.1686396,428.330421,428.330421,-428.330421,1040.126935,428.4917654,2.428491765,-428.4937654,1040.593581,270.7403112,-72.40255616,-270.7403112,0,541.4806224,-95369.62423,0,1,1,1,1,0
0.0074,43455.34332,299.6830496,-1939.679663,-1939.679663,443.0542076,-443.0542076,0.223683079,-0.223683079,37.28043861,37.28043861,74.57908188,2.607320599,275.3605954,0.01798098298,111.8595205,-2.625301582,-443.2778907,443.2778907,-275.3788,442.5091436,2.442509144,272.7532748,442.5111436,442.5111436,-442.5111436,1080.837514,442.7328265,2.442732826,-442.7348265,1081.482894,270.3107656,-58.19038989,-270.3107656,-5.684341886e-014,540.6215312,-43755.02637,0,1,1,1,1,0
0.0076,-26997.94517,294.6793189,-1873.790347,-1873.790347,444.9992958,-444.9992958,0.2831388434,-0.2831388434,47.18971285,47.18971285,94.39738959,-1.61987671,270.7618614,0.01768075913,141.5871024,1.602195951,-445.2824346,445.2824346,-270.7798253,444.4549768,2.444454977,272.3817381,444.4569768,444.4569768,-444.4569768,1086.455069,444.7381153,2.444738115,-444.7401153,1087.273111,269.9372832,-56.21371041,-269.9372832,0,539.8745663,26703.26586,0,1,1,1,1,0
0.0078,-114369.0481,288.5123243,-2335.195174,-2335.195174,431.1258983,-431.1258983,0.3414771881,-0.3414771881,56.91275086,56.91275086,113.8431539,-6.862142888,265.0945542,0.01731073946,170.7559048,6.844832148,-431.4673755,431.4673755,-265.1122064,430.5824155,2.430582415,271.956697,430.5844155,430.5844155,-430.5844155,1046.570909,430.9238923,2.430923892,-430.9258923,1047.548047,269.5261146,-70.05585521,-269.5261146,0,539.0522293,114080.5358,0,1,1,1,1,0
0.008,-216295.402,281.2070304,-3429.005525,-3429.005525,398.2802013,-398.2802013,0.3984678784,-0.3984678784,66.41118024,66.41118024,132.8396314,-12.97772412,258.3810398,0.01687242182,199.2508116,12.9608517,-398.6786692,398.6786692,-258.3983107,397.7378815,2.397737882,271.3587639,397.7398815,397.7398815,-397.7398815,953.6759809,398.136349,2.398136349,-398.138349,954.7900467,268.961026,-102.8701658,-268.961026,0,537.922052,216014.195,0,1,1,1,1,0
0.0082,-330031.8024,272.7918659,-5243.290066,-5243.290066,343.8195743,-343.8195743,0.4538859979,-0.4538859979,75.64751503,75.64751503,151.3118515,-19.80190814,250.6478135,0.01636751195,226.9593665,19.78554063,-344.2734603,344.2734603,-250.6646349,343.2790181,2.343279018,270.4497216,343.2810181,343.2810181,-343.2810181,804.403207,343.7329036,2.343732904,-343.7349036,805.6228038,268.1064426,-157.298702,-268.1064426,-5.684341886e-014,536.2128852,329759.0105,0,1,1,1,1,0
0.0084,-452513.5225,263.3001102,-7846.703198,-7846.703198,265.6837338,-265.6837338,0.5075128368,-0.5075128368,84.58530364,84.58530364,169.1869128,-27.15081135,241.9253947,0.01579800661,253.7722164,27.13501334,-266.1912466,266.1912466,-241.9417003,265.1458465,2.265145846,269.0762061,265.1478465,265.1478465,-265.1478465,600.5985432,265.6533588,2.265653359,-265.6553588,601.882956,266.8110602,-235.4010959,-266.8110602,-5.684341886e-014,533.6221205,452250.2224,0,1,1,1,1,0
0.0086,-650723.9692,140735.2902,-11178.75225,-11178.75225,159.2263036,-159.2263036,7.006951159,-7.006951159,88.97157316,88.97157316,186.3942707,-39.04343815,228.0305075,8.444117414,275.3658438,30.59932074,-166.2332548,166.2332548,-236.4816318,158.6923144,2.158692314,267.0739456,158.6943144,158.6943144,-158.6943144,342.5721968,165.6992586,2.165699259,-165.7012586,358.8590928,264.9152533,-335.3625676,-264.9152533,0,529.8305066,509988.679,0,0,1,1,1,0
0.0088,-933350.0028,442856.483,-14509.49967,-14509.49967,0.8221003315,-0.8221003315,65.47310614,-65.47310614,88.11457676,88.11457676,202.8660155,-56.00100017,208.3435522,26.57138898,290.9805923,29.42961118,-66.29520647,66.29520647,-234.9804142,0.2934115201,2.000293412,264.3445524,0.2954115201,0.2954115201,-0.2954115201,0.5909097174,65.76645218,2.065766452,-65.76845218,135.8622621,262.344259,-435.2849901,-262.344259,-5.684341886e-014,524.6885179,490493.5197,0,0,1,1,1,0
0.009,-292.7408995,124548.4352,-14167.98778,-14167.98778,0.3028259738,-0.3028259738,76.11040281,-76.11040281,50.47089469,50.47089469,218.5371409,-0.01756445397,151.3954224,7.47290611,269.0080356,-7.455341656,-76.41322878,76.41322878,-268.990774,-110.0465552,-108.0465552,151.4129869,-0.1080465552,-0.1080465552,0.1080465552,11.67405809,75.89023381,2.075890234,-75.89223381,157.543947,259.4595421,-425.0396334,-259.4595421,0,518.9190842,-124255.6943,1,0,1,1,1,0
0.0092,-298.1368154,251890.5158,-12901.21079,-12901.21079,0.243718752,-0.243718752,114.1297366,-114.1297366,40.61971076,40.61971076,233.3458,-0.01788820892,121.8414878,15.11343095,273.9655108,-15.09554274,-114.3734554,114.3734554,-273.9478663,-136.8790917,-134.8790917,121.859376,-0.1348790917,-0.1348790917,0.1348790917,18.19236938,113.8558646,2.113855865,-113.8578646,240.6791148,256.7384677,-387.0363238,-256.7384677,0,513.4769354,-251592.379,1,0,1,1,1,0
0.0094,-302.3561114,355275.7918,-10863.86794,-10863.86794,0.1836496837,-0.1836496837,175.268239,-175.268239,30.6082194,30.6082194,247.2335499,-0.01814136668,91.80670047,21.31654751,277.8417693,-21.29840614,-175.4518887,175.4518887,-277.8238116,-164.5256246,-162.5256246,91.82484184,-0.1625256246,-0.1625256246,0.1625256246,26.41457864,174.9390128,2.174939013,-174.9410128,380.4860338,254.3504664,-325.9160382,-254.3504664,0,508.7009328,-354973.4356,1,0,1,1,1,0
0.0096,-305.3822716,432240.7458,-8224.263496,-8224.263496,0.122855834,-0.122855834,254.4773408,-254.4773408,20.47593138,20.47593138,260.1455819,-0.0183229363,61.40959405,25.93444475,280.6215132,-25.91612181,-254.6001966,254.6001966,-280.6033132,-193.0051833,-191.0051833,61.42791699,-0.1910051833,-0.1910051833,0.1910051833,36.48298004,254.0910763,2.254091076,-254.0930763,572.7489359,252.4331003,-246.7279049,-252.4331003,-2.842170943e-014,504.8662005,-431935.3636,1,0,1,1,1,0
0.0098,-307.2031469,480987.0875,-5164.921238,-5164.921238,0.0615771284,-0.0615771284,346.2817098,-346.2817098,10.26283421,10.26283421,272.0309381,-0.01843218882,30.77013201,28.85922525,282.2937723,-28.84079306,-346.3432869,346.3432869,-282.2754017,-222.3002077,-220.3002077,30.7885642,-0.2203002077,-0.2203002077,0.2203002077,48.53218149,345.8367635,2.345836764,-345.8387635,811.2812857,251.0887719,-154.9476371,-251.0887719,0,502.1775437,-480679.8843,1,0,1,1,1,0
0.01,-307.8116454,500420.171,-1878.015223,-1878.015223,5.540604077e-005,-5.540604077e-005,444.9163161,-444.9163161,0.009234321659,0.009234321659,282.8427125,-0.01846869872,0.009234321659,30.02521026,282.8519468,-30.00674156,-444.9163715,444.9163715,-282.8334782,-252.3546224,-250.3546224,0.02770302038,-0.2503546224,-0.2503546224,0.2503546224,62.67743696,444.4111624,2.444411162,-444.4131624,1086.328495,250.3823254,-56.34045668,-250.3823254,-5.684341886e-014,500.7646509,-500112.3594,1,0,1,1,1,0
0.0102,-307.205348,490171.0227,1439.39438,1439.39438,-0.06146653498,0.06146653498,544.4693506,-544.4693506,-10.24440201,-10.24440201,292.5382359,-0.01843232088,-30.75169981,29.41026136,282.2938339,-29.39182904,-544.407884,544.407884,-282.2753401,-283.0728759,-281.0728759,-30.73326749,-0.2810728759,-0.2810728759,0.2810728759,79.00196156,543.9026609,2.543902661,-543.9046609,1383.640514,250.3396084,43.1818314,-250.3396084,0,500.6792168,-489863.8174,1,0,1,1,1,0
