"time","part5_displacement_output"
6.349,306.431
6.35,306.146
6.351,305.86
6.352,305.574
6.353,305.288
6.354,305.003
6.355,304.717
6.356,304.431
6.357,304.145
6.358,303.859
6.359,303.573
6.36,303.287
6.361,303.001
6.362,302.715
6.363,302.429
6.364,302.143
6.365,301.857
6.366,301.57
6.367,301.284
6.368,300.998
6.369,300.711
6.37,300.425
6.371,300.139
6.372,299.852
6.373,299.566
6.374,299.279
6.375,298.992
6.376,298.706
6.377,298.419
6.378,298.132
6.379,297.846
6.38,297.559
6.381,297.272
6.382,296.985
6.383,296.698
6.384,296.411
6.385,296.124
6.386,295.837
6.387,295.55
6.388,295.263
6.389,294.976
6.39,294.689
6.391,294.402
6.392,294.115
6.393,293.827
6.394,293.54
6.395,293.253
6.396,292.965
6.397,292.678
6.398,292.39
6.399,292.103
6.4,291.815
6.401,291.528
6.402,291.24
6.403,290.953
6.404,290.665
6.405,290.377
6.406,290.089
6.407,289.802
6.408,289.514
6.409,289.226
6.41,288.938
6.411,288.65
6.412,288.362
6.413,288.074
6.414,287.786
6.415,287.498
6.416,287.21
6.417,286.922
6.418,286.634
6.419,286.345
6.42,286.057
6.421,285.769
6.422,285.48
6.423,285.192
6.424,284.904
6.425,284.615
6.426,284.327
6.427,284.038
6.428,283.75
6.429,283.461
6.43,283.172
6.431,282.884
6.432,282.595
6.433,282.306
6.434,282.017
6.435,281.729
6.436,281.44
6.437,281.151
6.438,280.862
6.439,280.573
6.44,280.284
6.441,279.995
6.442,279.706
6.443,279.417
6.444,279.128
6.445,278.838
6.446,278.549
6.447,278.26
6.448,277.971
6.449,277.681
6.45,277.392
6.451,277.103
6.452,276.813
6.453,276.524
6.454,276.234
6.455,275.945
6.456,275.655
6.457,275.366
6.458,275.076
6.459,274.786
6.46,274.496
6.461,274.207
6.462,273.917
6.463,273.627
6.464,273.337
6.465,273.047
6.466,272.757
6.467,272.467
6.468,272.177
6.469,271.887
6.47,271.597
6.471,271.307
6.472,271.017
6.473,270.727
6.474,270.437
6.475,270.146
6.476,269.856
6.477,269.566
6.478,269.276
6.479,268.985
6.48,268.695
6.481,268.404
6.482,268.114
6.483,267.823
6.484,267.533
6.485,267.242
6.486,266.951
6.487,266.661
6.488,266.37
6.489,266.079
6.49,265.789
6.491,265.498
6.492,265.207
6.493,264.916
6.494,264.625
6.495,264.334
6.496,264.043
6.497,263.752
6.498,263.461
6.499,263.17
6.5,262.879
6.501,262.588
6.502,262.297
6.503,262.005
6.504,261.714
6.505,261.423
6.506,261.131
6.507,260.84
6.508,260.549
6.509,260.257
6.51,259.966
6.511,259.674
6.512,259.383
6.513,259.091
6.514,258.8
6.515,258.508
6.516,258.216
6.517,257.925
6.518,257.633
6.519,257.341
6.52,257.049
6.521,256.757
6.522,256.466
6.523,256.174
6.524,255.882
6.525,255.59
6.526,255.298
6.527,255.006
6.528,254.714
6.529,254.422
6.53,254.129
6.531,253.837
6.532,253.545
6.533,253.253
6.534,252.96
6.535,252.668
6.536,252.376
6.537,252.083
6.538,251.791
6.539,251.499
6.54,251.206
6.541,250.914
6.542,250.621
6.543,250.328
6.544,250.036
6.545,249.743
6.546,249.451
6.547,249.158
6.548,248.865
6.549,248.572
6.55,248.279
6.551,247.987
6.552,247.694
6.553,247.401
6.554,247.108
6.555,246.815
6.556,246.522
6.557,246.229
6.558,245.936
6.559,245.643
6.56,245.35
6.561,245.056
6.562,244.763
6.563,244.47
6.564,244.177
6.565,243.883
6.566,243.59
6.567,243.297
6.568,243.003
6.569,242.71
6.57,242.416
6.571,242.123
6.572,241.829
6.573,241.536
6.574,241.242
6.575,240.949
6.576,240.655
6.577,240.361
6.578,240.067
6.579,239.774
6.58,239.48
6.581,239.186
6.582,238.892
6.583,238.598
6.584,238.304
6.585,238.01
6.586,237.716
6.587,237.422
6.588,237.128
6.589,236.834
6.59,236.54
6.591,236.246
6.592,235.952
6.593,235.658
6.594,235.363
6.595,235.069
6.596,234.775
6.597,234.481
6.598,234.186
6.599,233.892
6.6,233.597
6.601,233.303
6.602,233.008
6.603,232.714
6.604,232.419
6.605,232.125
6.606,231.83
6.607,231.535
6.608,231.241
6.609,230.946
6.61,230.651
6.611,230.357
6.612,230.062
6.613,229.767
6.614,229.472
6.615,229.177
6.616,228.882
6.617,228.587
6.618,228.292
6.619,227.997
6.62,227.702
6.621,227.407
6.622,227.112
6.623,226.817
6.624,226.522
6.625,226.226
6.626,225.931
6.627,225.636
6.628,225.341
6.629,225.045
6.63,224.75
6.631,224.455
6.632,224.159
6.633,223.864
6.634,223.568
6.635,223.273
6.636,222.977
6.637,222.682
6.638,222.386
6.639,222.09
6.64,221.795
6.641,221.499
6.642,221.203
6.643,220.907
6.644,220.612
6.645,220.316
6.646,220.02
6.647,219.724
6.648,219.428
6.649,219.132
6.65,218.836
6.651,218.54
6.652,218.244
6.653,217.948
6.654,217.652
6.655,217.356
6.656,217.06
6.657,216.764
6.658,216.467
6.659,216.171
6.66,215.875
6.661,215.579
6.662,215.282
6.663,214.986
6.664,214.69
6.665,214.393
6.666,214.097
6.667,213.8
6.668,213.504
6.669,213.207
6.67,212.911
6.671,212.614
6.672,212.318
6.673,212.021
6.674,211.724
6.675,211.428
6.676,211.131
6.677,210.834
6.678,210.537
6.679,210.24
6.68,209.944
6.681,209.647
6.682,209.35
6.683,209.053
6.684,208.756
6.685,208.459
6.686,208.162
6.687,207.865
6.688,207.568
6.689,207.271
6.69,206.973
6.691,206.676
6.692,206.379
6.693,206.082
6.694,205.785
6.695,205.487
6.696,205.19
6.697,204.893
6.698,204.595
6.699,204.298
6.7,204.001
6.701,203.703
6.702,203.406
6.703,203.108
6.704,202.811
6.705,202.513
6.706,202.216
6.707,201.918
6.708,201.62
6.709,201.323
6.71,201.025
6.711,200.727
6.712,200.429
6.713,200.132
6.714,199.834
6.715,199.536
6.716,199.238
6.717,198.94
6.718,198.642
6.719,198.344
6.72,198.046
6.721,197.748
6.722,197.45
6.723,197.152
6.724,196.854
6.725,196.556
6.726,196.258
6.727,195.96
6.728,195.662
6.729,195.363
6.73,195.065
6.731,194.767
6.732,194.469
6.733,194.17
6.734,193.872
6.735,193.574
6.736,193.275
6.737,192.977
6.738,192.678
6.739,192.38
6.74,192.081
6.741,191.783
6.742,191.484
6.743,191.186
6.744,190.887
6.745,190.588
6.746,190.29
6.747,189.991
6.748,189.692
6.749,189.394
6.75,189.095
6.751,188.796
6.752,188.497
6.753,188.198
6.754,187.9
6.755,187.601
6.756,187.302
6.757,187.003
6.758,186.704
6.759,186.405
6.76,186.106
6.761,185.807
6.762,185.508
6.763,185.209
6.764,184.91
6.765,184.61
6.766,184.311
6.767,184.012
6.768,183.713
6.769,183.414
6.77,183.114
6.771,182.815
6.772,182.516
6.773,182.216
6.774,181.917
6.775,181.618
6.776,181.318
6.777,181.019
6.778,180.719
6.779,180.42
6.78,180.12
6.781,179.821
6.782,179.521
6.783,179.221
6.784,178.922
6.785,178.622
6.786,178.323
6.787,178.023
6.788,177.723
6.789,177.423
6.79,177.124
6.791,176.824
6.792,176.524
6.793,176.224
6.794,175.924
6.795,175.624
6.796,175.325
6.797,175.025
6.798,174.725
6.799,174.425
6.8,174.125
6.801,173.825
6.802,173.525
6.803,173.225
6.804,172.924
6.805,172.624
6.806,172.324
6.807,172.024
6.808,171.724
6.809,171.424
6.81,171.123
6.811,170.823
6.812,170.523
6.813,170.223
6.814,169.922
6.815,169.622
6.816,169.322
6.817,169.021
6.818,168.721
6.819,168.42
6.82,168.12
6.821,167.819
6.822,167.519
6.823,167.218
6.824,166.918
6.825,166.617
6.826,166.317
6.827,166.016
6.828,165.715
6.829,165.415
6.83,165.114
6.831,164.813
6.832,164.513
6.833,164.212
6.834,163.911
6.835,163.61
6.836,163.31
6.837,163.009
6.838,162.708
6.839,162.407
6.84,162.106
6.841,161.805
6.842,161.504
6.843,161.203
6.844,160.902
6.845,160.601
6.846,160.3
6.847,159.999
6.848,159.698
6.849,159.397
6.85,159.096
6.851,158.795
6.852,158.494
6.853,158.193
6.854,157.892
6.855,157.59
6.856,157.289
6.857,156.988
6.858,156.687
6.859,156.385
6.86,156.084
6.861,155.783
6.862,155.481
6.863,155.18
6.864,154.879
6.865,154.577
6.866,154.276
6.867,153.974
6.868,153.673
6.869,153.371
6.87,153.07
6.871,152.768
6.872,152.467
6.873,152.165
6.874,151.864
6.875,151.562
6.876,151.26
6.877,150.959
6.878,150.657
6.879,150.356
6.88,150.054
6.881,149.752
6.882,149.45
6.883,149.149
6.884,148.847
6.885,148.545
6.886,148.243
6.887,147.941
6.888,147.64
6.889,147.338
6.89,147.036
6.891,146.734
6.892,146.432
6.893,146.13
6.894,145.828
6.895,145.526
6.896,145.224
6.897,144.922
6.898,144.62
6.899,144.318
6.9,144.016
6.901,143.714
6.902,143.412
6.903,143.11
6.904,142.808
6.905,142.506
6.906,142.204
6.907,141.901
6.908,141.599
6.909,141.297
6.91,140.995
6.911,140.693
6.912,140.39
6.913,140.088
6.914,139.786
6.915,139.483
6.916,139.181
6.917,138.879
6.918,138.576
6.919,138.274
6.92,137.972
6.921,137.669
6.922,137.367
6.923,137.064
6.924,136.762
6.925,136.46
6.926,136.157
6.927,135.855
6.928,135.552
6.929,135.25
6.93,134.947
6.931,134.644
6.932,134.342
6.933,134.039
6.934,133.737
6.935,133.434
6.936,133.132
6.937,132.829
6.938,132.526
6.939,132.224
6.94,131.921
6.941,131.618
6.942,131.315
6.943,131.013
6.944,130.71
6.945,130.407
6.946,130.104
6.947,129.802
6.948,129.499
6.949,129.196
6.95,128.893
6.951,128.59
6.952,128.288
6.953,127.985
6.954,127.682
6.955,127.379
6.956,127.076
6.957,126.773
6.958,126.47
6.959,126.167
6.96,125.864
6.961,125.561
6.962,125.258
6.963,124.955
6.964,124.652
6.965,124.349
6.966,124.046
6.967,123.743
6.968,123.44
6.969,123.137
6.97,122.834
6.971,122.531
6.972,122.228
6.973,121.925
6.974,121.622
6.975,121.319
6.976,121.015
6.977,120.712
6.978,120.409
6.979,120.106
6.98,119.803
6.981,119.499
6.982,119.196
6.983,118.893
6.984,118.59
6.985,118.287
6.986,117.983
6.987,117.68
6.988,117.377
6.989,117.073
6.99,116.77
6.991,116.467
6.992,116.164
6.993,115.86
6.994,115.557
6.995,115.254
6.996,114.95
6.997,114.647
6.998,114.343
6.999,114.04
7,113.737
7.001,113.433
7.002,113.13
7.003,112.826
7.004,112.523
7.005,112.22
7.006,111.916
7.007,111.613
7.008,111.309
7.009,111.006
7.01,110.702
7.011,110.399
7.012,110.095
7.013,109.792
7.014,109.488
7.015,109.185
7.016,108.881
7.017,108.578
7.018,108.274
7.019,107.971
7.02,107.667
7.021,107.363
7.022,107.06
7.023,106.756
7.024,106.453
7.025,106.149
7.026,105.846
7.027,105.542
7.028,105.238
7.029,104.935
7.03,104.631
7.031,104.327
7.032,104.024
7.033,103.72
7.034,103.417
7.035,103.113
7.036,102.809
7.037,102.506
7.038,102.202
7.039,101.898
7.04,101.595
7.041,101.291
7.042,100.987
7.043,100.683
7.044,100.38
7.045,100.076
7.046,99.7723
7.047,99.4686
7.048,99.1649
7.049,98.8612
7.05,98.5575
7.051,98.2537
7.052,97.95
7.053,97.6463
7.054,97.3425
7.055,97.0388
7.056,96.735
7.057,96.4313
7.058,96.1275
7.059,95.8238
7.06,95.52
7.061,95.2163
7.062,94.9125
7.063,94.6087
7.064,94.305
7.065,94.0012
7.066,93.6974
7.067,93.3936
7.068,93.0899
7.069,92.7861
7.07,92.4823
7.071,92.1785
7.072,91.8747
7.073,91.5709
7.074,91.2671
7.075,90.9634
7.076,90.6596
7.077,90.3558
7.078,90.052
7.079,89.7482
7.08,89.4444
7.081,89.1406
7.082,88.8368
7.083,88.533
7.084,88.2292
7.085,87.9254
7.086,87.6216
7.087,87.3178
7.088,87.014
7.089,86.7102
7.09,86.4065
7.091,86.1027
7.092,85.7989
7.093,85.4951
7.094,85.1913
7.095,84.8875
7.096,84.5837
7.097,84.2799
7.098,83.9762
7.099,83.6724
7.1,83.3686
7.101,83.0648
7.102,82.7611
7.103,82.4573
7.104,82.1535
7.105,81.8497
7.106,81.546
7.107,81.2422
7.108,80.9385
7.109,80.6347
7.11,80.331
7.111,80.0272
7.112,79.7235
7.113,79.4197
7.114,79.116
7.115,78.8123
7.116,78.5085
7.117,78.2048
7.118,77.9011
7.119,77.5974
7.12,77.2937
7.121,76.99
7.122,76.6863
7.123,76.3826
7.124,76.0789
7.125,75.7752
7.126,75.4715
7.127,75.1679
7.128,74.8642
7.129,74.5605
7.13,74.2569
7.131,73.9532
7.132,73.6496
7.133,73.346
7.134,73.0423
7.135,72.7387
7.136,72.4351
7.137,72.1315
7.138,71.8279
7.139,71.5243
7.14,71.2207
7.141,70.9172
7.142,70.6136
7.143,70.31
7.144,70.0065
7.145,69.7029
7.146,69.3994
7.147,69.0959
7.148,68.7924
7.149,68.4889
7.15,68.1854
7.151,67.8819
7.152,67.5784
7.153,67.2749
7.154,66.9715
7.155,66.668
7.156,66.3646
7.157,66.0612
7.158,65.7577
7.159,65.4543
7.16,65.1509
7.161,64.8476
7.162,64.5442
7.163,64.2408
7.164,63.9375
7.165,63.6341
7.166,63.3308
7.167,63.0275
7.168,62.7242
7.169,62.4209
7.17,62.1176
7.171,61.8144
7.172,61.5111
7.173,61.2079
7.174,60.9046
7.175,60.6014
7.176,60.2982
7.177,59.9951
7.178,59.6919
7.179,59.3887
7.18,59.0856
7.181,58.7825
7.182,58.4794
7.183,58.1763
7.184,57.8732
7.185,57.5701
7.186,57.2671
7.187,56.964
7.188,56.661
7.189,56.358
7.19,56.055
7.191,55.752
7.192,55.4491
7.193,55.1462
7.194,54.8432
7.195,54.5403
7.196,54.2374
7.197,53.9346
7.198,53.6317
7.199,53.3289
7.2,53.0261
7.201,52.7233
7.202,52.4205
7.203,52.1177
7.204,51.815
7.205,51.5123
7.206,51.2096
7.207,50.9069
7.208,50.6042
7.209,50.3016
7.21,49.999
7.211,49.6964
7.212,49.3938
7.213,49.0912
7.214,48.7887
7.215,48.4862
7.216,48.1837
7.217,47.8812
7.218,47.5788
7.219,47.2763
7.22,46.9739
7.221,46.6715
7.222,46.3692
7.223,46.0668
7.224,45.7645
7.225,45.4622
7.226,45.16
7.227,44.8577
7.228,44.5555
7.229,44.2533
7.23,43.9511
7.231,43.649
7.232,43.3468
7.233,43.0447
7.234,42.7427
7.235,42.4406
7.236,42.1386
7.237,41.8366
7.238,41.5346
7.239,41.2327
7.24,40.9308
7.241,40.6289
7.242,40.327
7.243,40.0252
7.244,39.7234
7.245,39.4216
7.246,39.1198
7.247,38.8181
7.248,38.5164
7.249,38.2147
7.25,37.9131
7.251,37.6115
7.252,37.3099
7.253,37.0084
7.254,36.7069
7.255,36.4054
7.256,36.1039
7.257,35.8025
7.258,35.5011
7.259,35.1997
7.26,34.8984
7.261,34.5971
7.262,34.2958
7.263,33.9946
7.264,33.6934
7.265,33.3922
7.266,33.0911
7.267,32.79
7.268,32.4889
7.269,32.1879
7.27,31.8869
7.271,31.5859
7.272,31.285
7.273,30.9841
7.274,30.6832
7.275,30.3824
7.276,30.0816
7.277,29.7809
7.278,29.4801
7.279,29.1795
7.28,28.8788
7.281,28.5782
7.282,28.2776
7.283,27.9771
7.284,27.6766
7.285,27.3762
7.286,27.0758
7.287,26.7754
7.288,26.475
7.289,26.1747
7.29,25.8745
7.291,25.5743
7.292,25.2741
7.293,24.974
7.294,24.6739
7.295,24.3738
7.296,24.0738
7.297,23.7738
7.298,23.4739
7.299,23.174
7.3,22.8742
7.301,22.5744
7.302,22.2746
7.303,21.9749
7.304,21.6753
7.305,21.3756
7.306,21.0761
7.307,20.7765
7.308,20.4771
7.309,20.1776
7.31,19.8782
7.311,19.5789
7.312,19.2796
7.313,18.9803
7.314,18.6811
7.315,18.382
7.316,18.0829
7.317,17.7838
7.318,17.4848
7.319,17.1858
7.32,16.8869
7.321,16.5881
7.322,16.2893
7.323,15.9905
7.324,15.6918
7.325,15.3931
7.326,15.0945
7.327,14.796
7.328,14.4975
7.329,14.199
7.33,13.9006
7.331,13.6023
7.332,13.304
7.333,13.0058
7.334,12.7076
7.335,12.4095
7.336,12.1114
7.337,11.8134
7.338,11.5154
7.339,11.2175
7.34,10.9197
7.341,10.6219
7.342,10.3242
7.343,10.0265
7.344,9.72893
7.345,9.43138
7.346,9.13389
7.347,8.83646
7.348,8.53909
7.349,8.24178
7.35,7.94454
7.351,7.64735
7.352,7.35023
7.353,7.05317
7.354,6.75617
7.355,6.45923
7.356,6.16236
7.357,5.86556
7.358,5.56881
7.359,5.27214
7.36,4.97552
7.361,4.67898
7.362,4.3825
7.363,4.08608
7.364,3.78974
7.365,3.49346
7.366,3.19725
7.367,2.90111
7.368,2.60504
7.369,2.30903
7.37,2.0131
7.371,1.71724
7.372,1.42145
7.373,1.12573
7.374,0.830079
7.375,0.534503
7.376,0.239
7.377,-0.0564299
7.378,-0.351786
7.379,-0.647067
7.38,-0.942274
7.381,-1.23741
7.382,-1.53246
7.383,-1.82744
7.384,-2.12234
7.385,-2.41717
7.386,-2.71192
7.387,-3.00658
7.388,-3.30117
7.389,-3.59568
7.39,-3.89012
7.391,-4.18447
7.392,-4.47873
7.393,-4.77292
7.394,-5.06703
7.395,-5.36105
7.396,-5.65499
7.397,-5.94885
7.398,-6.24262
7.399,-6.5363
7.4,-6.82991
7.401,-7.12342
7.402,-7.41685
7.403,-7.71019
7.404,-8.00344
7.405,-8.29661
7.406,-8.58969
7.407,-8.88267
7.408,-9.17557
7.409,-9.46838
7.41,-9.76109
7.411,-10.0537
7.412,-10.3462
7.413,-10.6387
7.414,-10.931
7.415,-11.2233
7.416,-11.5154
7.417,-11.8075
7.418,-12.0995
7.419,-12.3913
7.42,-12.6831
7.421,-12.9748
7.422,-13.2663
7.423,-13.5578
7.424,-13.8492
7.425,-14.1404
7.426,-14.4316
7.427,-14.7227
7.428,-15.0136
7.429,-15.3045
7.43,-15.5953
7.431,-15.8859
7.432,-16.1765
7.433,-16.4669
7.434,-16.7572
7.435,-17.0475
7.436,-17.3376
7.437,-17.6276
7.438,-17.9175
7.439,-18.2073
7.44,-18.4969
7.441,-18.7865
7.442,-19.076
7.443,-19.3653
7.444,-19.6545
7.445,-19.9436
7.446,-20.2326
7.447,-20.5215
7.448,-20.8102
7.449,-21.0989
7.45,-21.3874
7.451,-21.6758
7.452,-21.9641
7.453,-22.2522
7.454,-22.5403
7.455,-22.8282
7.456,-23.116
7.457,-23.4036
7.458,-23.6912
7.459,-23.9786
7.46,-24.2659
7.461,-24.553
7.462,-24.84
7.463,-25.1269
7.464,-25.4137
7.465,-25.7003
7.466,-25.9868
7.467,-26.2732
7.468,-26.5594
7.469,-26.8455
7.47,-27.1315
7.471,-27.4173
7.472,-27.703
7.473,-27.9886
7.474,-28.274
7.475,-28.5592
7.476,-28.8444
7.477,-29.1293
7.478,-29.4142
7.479,-29.6989
7.48,-29.9834
7.481,-30.2678
7.482,-30.5521
7.483,-30.8362
7.484,-31.1201
7.485,-31.4039
7.486,-31.6876
7.487,-31.9711
7.488,-32.2544
7.489,-32.5376
7.49,-32.8206
7.491,-33.1035
7.492,-33.3862
7.493,-33.6688
7.494,-33.9512
7.495,-34.2334
7.496,-34.5155
7.497,-34.7974
7.498,-35.0791
7.499,-35.3607
7.5,-35.6421
7.501,-35.9234
7.502,-36.2044
7.503,-36.4853
7.504,-36.7661
7.505,-37.0466
7.506,-37.327
7.507,-37.6072
7.508,-37.8872
7.509,-38.1671
7.51,-38.4467
7.511,-38.7262
7.512,-39.0055
7.513,-39.2847
7.514,-39.5636
7.515,-39.8423
7.516,-40.1209
7.517,-40.3993
7.518,-40.6775
7.519,-40.9555
7.52,-41.2333
7.521,-41.5109
7.522,-41.7883
7.523,-42.0655
7.524,-42.3425
7.525,-42.6193
7.526,-42.8959
7.527,-43.1723
7.528,-43.4486
7.529,-43.7246
7.53,-44.0004
7.531,-44.2759
7.532,-44.5513
7.533,-44.8265
7.534,-45.1014
7.535,-45.3762
7.536,-45.6507
7.537,-45.925
7.538,-46.1991
7.539,-46.4729
7.54,-46.7466
7.541,-47.02
7.542,-47.2932
7.543,-47.5662
7.544,-47.8389
7.545,-48.1114
7.546,-48.3837
7.547,-48.6557
7.548,-48.9275
7.549,-49.1991
7.55,-49.4704
7.551,-49.7415
7.552,-50.0123
7.553,-50.2829
7.554,-50.5532
7.555,-50.8233
7.556,-51.0932
7.557,-51.3628
7.558,-51.6321
7.559,-51.9012
7.56,-52.17
7.561,-52.4386
7.562,-52.7069
7.563,-52.9749
7.564,-53.2427
7.565,-53.5102
7.566,-53.7774
7.567,-54.0444
7.568,-54.3111
7.569,-54.5775
7.57,-54.8436
7.571,-55.1095
7.572,-55.375
7.573,-55.6403
7.574,-55.9053
7.575,-56.17
7.576,-56.4345
7.577,-56.6986
7.578,-56.9624
7.579,-57.2259
7.58,-57.4892
7.581,-57.7521
7.582,-58.0147
7.583,-58.277
7.584,-58.539
7.585,-58.8007
7.586,-59.0621
7.587,-59.3232
7.588,-59.5839
7.589,-59.8443
7.59,-60.1044
7.591,-60.3642
7.592,-60.6236
7.593,-60.8827
7.594,-61.1415
7.595,-61.3999
7.596,-61.658
7.597,-61.9158
7.598,-62.1732
7.599,-62.4302
7.6,-62.6869
7.601,-62.9433
7.602,-63.1993
7.603,-63.4549
7.604,-63.7102
7.605,-63.9651
7.606,-64.2196
7.607,-64.4738
7.608,-64.7276
7.609,-64.981
7.61,-65.234
7.611,-65.4867
7.612,-65.7389
7.613,-65.9908
7.614,-66.2423
7.615,-66.4933
7.616,-66.744
7.617,-66.9943
7.618,-67.2442
7.619,-67.4936
7.62,-67.7427
7.621,-67.9913
7.622,-68.2396
7.623,-68.4873
7.624,-68.7347
7.625,-68.9817
7.626,-69.2282
7.627,-69.4742
7.628,-69.7199
7.629,-69.965
7.63,-70.2098
7.631,-70.4541
7.632,-70.6979
7.633,-70.9413
7.634,-71.1842
7.635,-71.4266
7.636,-71.6686
7.637,-71.9101
7.638,-72.1511
7.639,-72.3916
7.64,-72.6317
7.641,-72.8712
7.642,-73.1103
7.643,-73.3489
7.644,-73.5869
7.645,-73.8245
7.646,-74.0615
7.647,-74.2981
7.648,-74.5341
7.649,-74.7696
7.65,-75.0045
7.651,-75.2389
7.652,-75.4728
7.653,-75.7062
7.654,-75.9389
7.655,-76.1712
7.656,-76.4029
7.657,-76.634
7.658,-76.8646
7.659,-77.0945
7.66,-77.324
7.661,-77.5528
7.662,-77.781
7.663,-78.0087
7.664,-78.2357
7.665,-78.4622
7.666,-78.688
7.667,-78.9133
7.668,-79.1379
7.669,-79.3619
7.67,-79.5853
7.671,-79.808
7.672,-80.0301
7.673,-80.2516
7.674,-80.4724
7.675,-80.6926
7.676,-80.9121
7.677,-81.1309
7.678,-81.3491
7.679,-81.5665
7.68,-81.7833
7.681,-81.9995
7.682,-82.2149
7.683,-82.4296
7.684,-82.6436
7.685,-82.8569
7.686,-83.0695
7.687,-83.2813
7.688,-83.4924
7.689,-83.7028
7.69,-83.9124
7.691,-84.1213
7.692,-84.3294
7.693,-84.5368
7.694,-84.7434
7.695,-84.9492
7.696,-85.1542
7.697,-85.3584
7.698,-85.5619
7.699,-85.7645
7.7,-85.9663
7.701,-86.1673
7.702,-86.3675
7.703,-86.5668
7.704,-86.7653
7.705,-86.963
7.706,-87.1598
7.707,-87.3557
7.708,-87.5508
7.709,-87.7449
7.71,-87.9382
7.711,-88.1307
7.712,-88.3222
7.713,-88.5128
7.714,-88.7024
7.715,-88.8912
7.716,-89.079
7.717,-89.2659
7.718,-89.4518
7.719,-89.6368
7.72,-89.8208
7.721,-90.0039
7.722,-90.1859
7.723,-90.367
7.724,-90.5471
7.725,-90.7262
7.726,-90.9042
7.727,-91.0813
7.728,-91.2573
7.729,-91.4322
7.73,-91.6061
7.731,-91.779
7.732,-91.9508
7.733,-92.1215
7.734,-92.2911
7.735,-92.4596
7.736,-92.6271
7.737,-92.7934
7.738,-92.9586
7.739,-93.1226
7.74,-93.2855
7.741,-93.4473
7.742,-93.6079
7.743,-93.7674
7.744,-93.9256
7.745,-94.0827
7.746,-94.2386
7.747,-94.3933
7.748,-94.5467
7.749,-94.699
7.75,-94.85
7.751,-94.9997
7.752,-95.1482
7.753,-95.2954
7.754,-95.4414
7.755,-95.5861
7.756,-95.7294
7.757,-95.8715
7.758,-96.0122
7.759,-96.1517
7.76,-96.2897
7.761,-96.4265
7.762,-96.5619
7.763,-96.6959
7.764,-96.8285
7.765,-96.9597
7.766,-97.0896
7.767,-97.218
7.768,-97.345
7.769,-97.4706
7.77,-97.5948
7.771,-97.7175
7.772,-97.8387
7.773,-97.9585
7.774,-98.0768
7.775,-98.1936
7.776,-98.3088
7.777,-98.4226
7.778,-98.5349
7.779,-98.6456
7.78,-98.7547
7.781,-98.8624
7.782,-98.9684
7.783,-99.0729
7.784,-99.1758
7.785,-99.277
7.786,-99.3767
7.787,-99.4748
7.788,-99.5712
7.789,-99.666
7.79,-99.7591
7.791,-99.8506
7.792,-99.9404
7.793,-100.029
7.794,-100.115
7.795,-100.2
7.796,-100.283
7.797,-100.364
7.798,-100.444
7.799,-100.522
7.8,-100.598
7.801,-100.672
7.802,-100.745
7.803,-100.815
7.804,-100.884
7.805,-100.951
7.806,-101.017
7.807,-101.08
7.808,-101.142
7.809,-101.202
7.81,-101.26
7.811,-101.316
7.812,-101.371
7.813,-101.423
7.814,-101.474
7.815,-101.523
7.816,-101.569
7.817,-101.614
7.818,-101.657
7.819,-101.698
7.82,-101.737
7.821,-101.775
7.822,-101.81
7.823,-101.843
7.824,-101.875
7.825,-101.904
7.826,-101.931
7.827,-101.957
7.828,-101.98
7.829,-102.002
7.83,-102.021
7.831,-102.039
7.832,-102.054
7.833,-102.068
7.834,-102.079
7.835,-102.088
7.836,-102.096
7.837,-102.101
7.838,-102.104
7.839,-102.106
7.84,-102.105
7.841,-102.102
7.842,-102.097
7.843,-102.09
7.844,-102.081
7.845,-102.07
7.846,-102.056
7.847,-102.041
7.848,-102.024
7.849,-102.004
7.85,-101.983
7.851,-101.959
7.852,-101.933
7.853,-101.905
7.854,-101.875
7.855,-101.843
7.856,-101.809
7.857,-101.773
7.858,-101.734
7.859,-101.694
7.86,-101.651
7.861,-101.607
7.862,-101.56
7.863,-101.511
7.864,-101.46
7.865,-101.407
7.866,-101.352
7.867,-101.294
7.868,-101.235
7.869,-101.173
7.87,-101.11
7.871,-101.044
7.872,-100.976
7.873,-100.906
7.874,-100.834
7.875,-100.76
7.876,-100.684
7.877,-100.606
7.878,-100.525
7.879,-100.443
7.88,-100.359
7.881,-100.272
7.882,-100.183
7.883,-100.093
7.884,-99.9999
7.885,-99.9052
7.886,-99.8083
7.887,-99.7095
7.888,-99.6086
7.889,-99.5056
7.89,-99.4007
7.891,-99.2937
7.892,-99.1847
7.893,-99.0737
7.894,-98.9607
7.895,-98.8457
7.896,-98.7287
7.897,-98.6098
7.898,-98.4888
7.899,-98.3659
7.9,-98.241
7.901,-98.1142
7.902,-97.9854
7.903,-97.8547
7.904,-97.7221
7.905,-97.5875
7.906,-97.451
7.907,-97.3126
7.908,-97.1723
7.909,-97.0301
7.91,-96.8861
7.911,-96.7401
7.912,-96.5923
7.913,-96.4427
7.914,-96.2911
7.915,-96.1378
7.916,-95.9826
7.917,-95.8256
7.918,-95.6668
7.919,-95.5062
7.92,-95.3438
7.921,-95.1796
7.922,-95.0136
7.923,-94.8459
7.924,-94.6764
7.925,-94.5051
7.926,-94.3322
7.927,-94.1575
7.928,-93.981
7.929,-93.8029
7.93,-93.6231
7.931,-93.4416
7.932,-93.2584
7.933,-93.0736
7.934,-92.8871
7.935,-92.699
