0, 0, 0, 0
1.5e-05, 200.027, 200, 0
2.9e-05, 200.039, 200, 0
4.4e-05, 200.046, 200, 0
5.9e-05, 200.05, 200.002, 0
7.3e-05, 200.051, 200.015, 0
8.8e-05, 200.052, 200.047, 0
0.000103, 200.052, 200.079, 0
0.000117, 200.053, 200.093, 0
0.000132, 200.053, 200.098, 0
0.000147, 200.053, 200.101, 0
0.000161, 200.053, 200.103, 0
0.000176, 200.053, 200.104, 0
0.000191, 200.053, 200.103, 0
0.000205, 200.054, 200.097, 0
0.00022, 200.054, 200.081, 0
0.000234, 200.054, 200.056, 0
0.000249, 200.054, 200.031, 0
0.000264, 200.054, 200.016, 0
0.000278, 200.054, 200.01, 0
0.000293, 200.054, 200.008, 0
0.000308, 200.054, 200.007, 0
0.000322, 200.053, 200.006, 0
0.000337, 200.053, 200.009, 0
0.000352, 200.053, 200.017, 0
0.000366, 200.053, 200.033, 0
0.000381, 200.053, 200.055, 0
0.000396, 200.053, 200.076, 0
0.00041, 200.053, 200.089, 0
0.000425, 200.053, 200.095, 0
0.00044, 200.053, 200.097, 0
0.000454, 200.053, 200.098, 0
0.000469, 200.053, 200.097, 0
0.000484, 200.053, 200.093, 0
0.000498, 200.054, 200.084, 0
0.000513, 200.054, 129.876, -6
0.000528, 200.054, 136.034, -6
0.000542, 200.054, 138.769, -6
0.000557, 200.041, 138.08, -6
0.000572, 199.877, 137.567, -6
0.000586, 199.359, 137.393, -6
0.000601, 198.58, 137.159, -6
0.000616, 197.788, 139.194, -6
0.00063, 197.068, 154.095, -6
0.000645, 196.301, 197.513, -6
0.00066, 195.537, 243.641, -6
0.000674, 194.828, 256.224, -6
0.000689, 194.088, 253.863, -6
0.000703, 193.47, 251.532, -6
0.000718, 193.003, 250.69, -6
0.000733, 192.822, 249.871, -6
0.000747, 192.828, 247.535, -6
0.000762, 192.873, 239.055, -6
0.000777, 192.901, 216.716, -6
0.000791, 192.914, 182.591, -6
0.000806, 192.919, 147.462, -6
0.000821, 192.909, 131.879, -6
0.000835, 192.857, 131.652, -6
0.00085, 192.693, 134.065, -6
0.000865, 192.333, 135.411, -6
0.000879, 191.794, 136.802, -6
0.000894, 191.066, 141.398, -6
0.000909, 190.293, 153.715, -6
0.000923, 189.582, 175.417, -6
0.000938, 188.841, 205.997, -6
0.000953, 188.118, 232.523, -6
0.000967, 187.471, 244.402, -6
0.000982, 186.843, 245.046, -6
0.000997, 186.342, 241.827, -6
0.001011, 186.039, 238.793, -6
0.001026, 185.895, 234.627, -6
0.001041, 185.875, 226.492, -6
0.001055, 185.893, 212.268, -6
0.00107, 185.902, 188.918, -6
0.001085, 185.886, 161.807, -6
