"time","T2","freqHz","clutch3.phi_rel","J1.phi","clutch2.w_rel","clutch1.phi_rel","clutch2.phi_rel","clutch1.w_rel","clutch3.w_rel","J1.w"
1.00000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,9.81896823579878E-01,-9.97419834273348E-01,-9.31960935287491E-01,-4.99358882923868E-02,-8.64180663765554E+00,0.00000000000000E+00,9.63922647192889E+00
1.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.07774015919602E+00,-1.09656029643031E+00,-1.01733378111242E+00,-6.04063780836043E-02,-8.42793345497054E+00,0.00000000000000E+00,9.52449375140085E+00
1.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.17228448169779E+00,-1.19552852501218E+00,-1.10041752539862E+00,-7.18669562991639E-02,-8.18482897990501E+00,0.00000000000000E+00,9.38035750491719E+00
1.30000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.26525966643739E+00,-1.29430907510871E+00,-1.18094336672720E+00,-8.43162997101848E-02,-7.91687445258262E+00,0.00000000000000E+00,9.21118352769133E+00
1.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.35644776676157E+00,-1.39288631933524E+00,-1.25869531319368E+00,-9.77524535678866E-02,-7.63099247715189E+00,0.00000000000000E+00,9.02387879648713E+00
1.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.44570649676488E+00,-1.49124458461054E+00,-1.33353320005872E+00,-1.12173296706159E-01,-7.33590761324100E+00,0.00000000000000E+00,8.82715219785154E+00
1.60000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.53299156561530E+00,-1.58936837762621E+00,-1.40541500202877E+00,-1.27576563586530E-01,-7.04129694110893E+00,0.00000000000000E+00,8.63066531873514E+00
1.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.61835279447289E+00,-1.68724218187600E+00,-1.47439296349590E+00,-1.43959830976991E-01,-6.75680863248942E+00,0.00000000000000E+00,8.44405081436542E+00
1.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.70193476362744E+00,-1.78485056187365E+00,-1.54061424110937E+00,-1.61320522518073E-01,-6.49117683143126E+00,0.00000000000000E+00,8.27602739330490E+00
1.90000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.78395877543845E+00,-1.88217808965066E+00,-1.60430286915510E+00,-1.79655906283346E-01,-6.25130745879858E+00,0.00000000000000E+00,8.13348554844924E+00
2.00000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.86470365572902E+00,-1.97920904316212E+00,-1.66573947184097E+00,-1.98964183888049E-01,-6.04170253734719E+00,0.00000000000000E+00,8.02091158050930E+00
2.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.94448695623930E+00,-2.07592851363209E+00,-1.72524686582917E+00,-2.19240090410128E-01,-5.86381718438621E+00,0.00000000000000E+00,7.93974569801830E+00
2.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.02360574085521E+00,-2.17232142567189E+00,-1.78312413196700E+00,-2.40481608888207E-01,-5.71623199460706E+00,0.00000000000000E+00,7.88855342027896E+00
2.30000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.10234363232869E+00,-2.26837236287036E+00,-1.83965826107844E+00,-2.62685371250252E-01,-5.59453975627295E+00,0.00000000000000E+00,7.86291211914332E+00
2.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.18092368564555E+00,-2.36406609184582E+00,-1.89507582017371E+00,-2.85847865471839E-01,-5.49184583105100E+00,0.00000000000000E+00,7.85591192289682E+00
2.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.25949392987520E+00,-2.45938749954857E+00,-1.94952847943695E+00,-3.09965450438247E-01,-5.39957294250067E+00,0.00000000000000E+00,7.85896044204924E+00
2.60000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.33810319003537E+00,-2.55432154347162E+00,-2.00306886724904E+00,-3.35034322786324E-01,-5.30806629093129E+00,0.00000000000000E+00,7.86238783440291E+00
2.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.41670855170001E+00,-2.64885323074993E+00,-2.05565801529334E+00,-3.61050536406668E-01,-5.20774949628628E+00,0.00000000000000E+00,7.85660272703621E+00
2.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.49517413806046E+00,-2.74296763327148E+00,-2.10716414362163E+00,-3.88009994438837E-01,-5.08994457658541E+00,0.00000000000000E+00,7.83291220985689E+00
2.90000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.57328417597729E+00,-2.83664988964106E+00,-2.15737572717990E+00,-4.15908448797395E-01,-4.94778923868675E+00,0.00000000000000E+00,7.78443912832781E+00
3.00000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.65076486415097E+00,-2.92988520722395E+00,-2.20602336224674E+00,-4.44741501904222E-01,-4.77690405123946E+00,0.00000000000000E+00,7.70678925846341E+00
3.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.72731420730598E+00,-3.02265826694384E+00,-2.25280846206850E+00,-4.74505745237477E-01,-4.57574566492521E+00,0.00000000000000E+00,7.59840393186905E+00
3.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.80263228165993E+00,-3.11495553384332E+00,-2.29743808275394E+00,-5.05194198905985E-01,-4.34595928519976E+00,0.00000000000000E+00,7.46091481904308E+00
3.30000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.87644901145298E+00,-3.20676200069031E+00,-2.33964580694075E+00,-5.36803204512227E-01,-4.09193719197496E+00,0.00000000000000E+00,7.29869919266526E+00
3.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.94854755371096E+00,-3.29806307108644E+00,-2.37921979740058E+00,-5.69327756310379E-01,-3.82060563657691E+00,0.00000000000000E+00,7.11866870766335E+00
3.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,3.01879227800767E+00,-3.38884434032181E+00,-2.41602954552384E+00,-6.02762732483829E-01,-3.54067778228010E+00,0.00000000000000E+00,6.92952212260191E+00
3.60000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,3.08714062368273E+00,-3.47909147237159E+00,-2.45003776218005E+00,-6.37102861502681E-01,-3.26181853176605E+00,0.00000000000000E+00,6.74091000413764E+00
3.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,3.15364561649159E+00,-3.56879021582603E+00,-2.48130288426186E+00,-6.72342732229737E-01,-2.99368148381660E+00,0.00000000000000E+00,6.56247169964263E+00
3.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,3.21845385787758E+00,-3.65792640630798E+00,-2.50997706839150E+00,-7.08476789486080E-01,-2.74498166608407E+00,0.00000000000000E+00,6.40290807239205E+00
3.90000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,3.28178995530473E+00,-3.74648596750401E+00,-2.53629061695889E+00,-7.45499338345843E-01,-2.52265802081610E+00,0.00000000000000E+00,6.26914398832010E+00
4.00000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,3.34393695025243E+00,-3.83445453608652E+00,-2.56053186779598E+00,-7.83405082456446E-01,-2.33116132029227E+00,0.00000000000000E+00,6.16561585637879E+00
4.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,3.34393695025243E+00,-3.83445453608652E+00,-2.56053186779598E+00,-7.83405082456446E-01,-2.33116132029227E+00,0.00000000000000E+00,6.16561585637879E+00
4.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-2.00000000425043E-03,3.46591895125774E+00,-3.60856492092278E+00,-2.60607964322381E+00,-8.57839308029683E-01,-2.24369938096820E+00,-2.00000000000001E-01,6.05226430189098E+00
4.30000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-4.50002564477631E-03,3.52634428511008E+00,-3.49467903780366E+00,-2.62848823409794E+00,-8.93356025367359E-01,-2.24188550607789E+00,-3.00000000000000E-01,6.03656454388155E+00
4.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-8.00002547944275E-03,3.58671359480954E+00,-3.38014758656490E+00,-2.65098286731362E+00,-9.27730702016475E-01,-2.25967879122576E+00,-4.00000000000000E-01,6.03982637779066E+00
4.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.25000254907320E-02,3.64717498435944E+00,-3.26495704110178E+00,-2.67371817896058E+00,-9.60956779908135E-01,-2.28842424832542E+00,-5.00000000000000E-01,6.05338128942720E+00
4.60000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.80000254807426E-02,3.70778205382483E+00,-3.14909401164523E+00,-2.69675442904977E+00,-9.93027599294325E-01,-2.31851604123169E+00,-6.00000000000000E-01,6.06761005287692E+00
4.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-2.45000254825606E-02,3.76849546197848E+00,-3.03254520901986E+00,-2.72005906476966E+00,-1.02393637172626E+00,-2.34035700906859E+00,-7.00000000000001E-01,6.07290221808845E+00
4.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-3.20001477867539E-02,3.82918046842071E+00,-2.91529736675849E+00,-2.74350429334284E+00,-1.05367602729111E+00,-2.34527435738478E+00,-8.00000000000000E-01,6.06057172414327E+00
4.90000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-4.05002813540292E-02,3.88962350868923E+00,-2.79733745044145E+00,-2.76688361273912E+00,-1.08223961459608E+00,-2.32638725785146E+00,-9.00000000000000E-01,6.02372470829291E+00
5.00000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-5.00002810982563E-02,3.94955681500873E+00,-2.67865269226581E+00,-2.78993636842992E+00,-1.10962016548055E+00,-2.27934833099628E+00,-1.00000000000000E+00,5.95800102326209E+00
5.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-6.05002811018632E-02,4.00867777518243E+00,-2.55922998839346E+00,-2.81236738119241E+00,-1.13581011288816E+00,-2.20263081616015E+00,-1.10000000000000E+00,5.86186080455361E+00
5.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-7.20002811018647E-02,4.06669313530757E+00,-2.43905685936412E+00,-2.83389069762214E+00,-1.16080215658357E+00,-2.09777685225841E+00,-1.20000000000000E+00,5.73683371162254E+00
5.30000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-8.45002811018649E-02,4.12333287871767E+00,-2.31812063182978E+00,-2.85424390900213E+00,-1.18458868861367E+00,-1.96924965426235E+00,-1.30000000000000E+00,5.58737028609213E+00
5.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-9.80002811018649E-02,4.17838330001652E+00,-2.19640876793529E+00,-2.87322103270155E+00,-1.20716198621311E+00,-1.82394973207682E+00,-1.40000000000000E+00,5.42035850001211E+00
5.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.12500281101865E-01,4.23171014327303E+00,-2.07390891196815E+00,-2.89069562439376E+00,-1.22851423777741E+00,-1.67057233056442E+00,-1.50000000000000E+00,5.24448124253257E+00
5.60000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.28000281101865E-01,4.28327592509272E+00,-1.95060882927625E+00,-2.90663814698944E+00,-1.24863749700141E+00,-1.51880893405294E+00,-1.60000000000000E+00,5.06941776332919E+00
5.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.44500281101865E-01,4.33313587148644E+00,-1.82649640667733E+00,-2.92111188716164E+00,-1.26752370322293E+00,-1.37828832021721E+00,-1.70000000000000E+00,4.90478472689455E+00
5.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.62000281101865E-01,4.38143743705464E+00,-1.70155965858484E+00,-2.93427248104716E+00,-1.28516467490561E+00,-1.25773215694502E+00,-1.80000000000000E+00,4.75929181552987E+00
5.90000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.80500281101865E-01,4.42840934262427E+00,-1.57578673295255E+00,-2.94635695340699E+00,-1.30155210811542E+00,-1.16405521887703E+00,-1.90000000000000E+00,4.63984195182958E+00
6.00000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-2.00000281101865E-01,4.47433645199159E+00,-1.44916590839072E+00,-2.95765858846169E+00,-1.31667758242803E+00,-1.10170897856550E+00,-2.00000000000000E+00,4.55087488695622E+00
6.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-2.20500281101865E-01,4.51953389668751E+00,-1.32168559710860E+00,-2.96850105447518E+00,-1.33053256111046E+00,-1.07225204891360E+00,-2.10000000000000E+00,4.49393764602219E+00
6.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-2.42000580030966E-01,4.56431735623170E+00,-1.19333407343339E+00,-2.97920878005863E+00,-1.34310799614210E+00,-1.07417058392902E+00,-2.20000000000001E+00,4.46750465736242E+00
6.30000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-2.64500579802514E-01,4.60897128712675E+00,-1.06410057366062E+00,-2.99007479733141E+00,-1.35439590999282E+00,-1.10305352092321E+00,-2.30000000000001E+00,4.46715409458384E+00
6.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-2.88000579806702E-01,4.65372436362165E+00,-9.33973645809970E-01,-3.00133675382997E+00,-1.36438702998498E+00,-1.15203933837917E+00,-2.40000000000001E+00,4.48601298418915E+00
6.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-3.12500579806369E-01,4.69872685874997E+00,-8.02942256689451E-01,-3.01315391085275E+00,-1.37307236809085E+00,-1.21247181561362E+00,-2.50000000000001E+00,4.51541407230308E+00
6.60000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-3.38000579806420E-01,4.74403590768220E+00,-6.70995516289278E-01,-3.02559250359806E+00,-1.38044282427772E+00,-1.27473362910032E+00,-2.60000000000001E+00,4.54572914538960E+00
6.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-3.64500579806425E-01,4.78961233112639E+00,-5.38122677892788E-01,-3.03862255989304E+00,-1.38648919142693E+00,-1.32921536995490E+00,-2.70000000000001E+00,4.56733804784770E+00
6.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-3.92000579806448E-01,4.83532451449666E+00,-4.04313141315030E-01,-3.05212177923301E+00,-1.39120215545721E+00,-1.36725335798438E+00,-2.80000000000001E+00,4.57156649929941E+00
6.90000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-4.20500579806428E-01,4.88096251689307E+00,-2.69556454252342E-01,-3.06588964002270E+00,-1.39457229706394E+00,-1.38198005574163E+00,-2.90000000000001E+00,4.55153650999398E+00
7.00000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-4.50000979654880E-01,4.92625881070989E+00,-1.33841921408221E-01,-3.07966829125358E+00,-1.39658953980143E+00,-1.36897515280530E+00,-3.00000000000001E+00,4.50281707421353E+00
7.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-4.80500848019344E-01,4.97091748275295E+00,1.32418815496083E-13,-3.09317097879269E+00,-1.39724565594092E+00,-1.32535094728721E+00,-3.09858006215382E+00,4.42393100944090E+00
7.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-5.11643031548981E-01,5.01464046401304E+00,1.32418815496083E-13,-3.10575177652314E+00,-1.39724565594091E+00,-1.18662518542568E+00,-3.12975016952450E+00,4.31637535495005E+00
7.30000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-5.43094320422039E-01,5.05716269574638E+00,1.32418815496083E-13,-3.11682271938343E+00,-1.39724565594091E+00,-1.02418857364860E+00,-3.16042676268485E+00,4.18461533633332E+00
7.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-5.74849895893433E-01,5.09827492934596E+00,1.32418815496083E-13,-3.12617937751162E+00,-1.39724565594091E+00,-8.44927844953989E-01,-3.19060479777306E+00,4.03553264272692E+00
7.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-6.06904738481103E-01,5.13784558844923E+00,1.32418815496083E-13,-3.13369519402722E+00,-1.39724565594091E+00,-6.57546202880408E-01,-3.22027949906031E+00,3.87782570194059E+00
7.60000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-6.39253792032254E-01,5.17583569828545E+00,1.32418815496083E-13,-3.13933625031228E+00,-1.39724565594091E+00,-4.71682624677202E-01,-3.24944618062128E+00,3.72112880529835E+00
7.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-6.71891953180384E-01,5.21230409927788E+00,1.32418815496083E-13,-3.14316649015659E+00,-1.39724565594091E+00,-2.96984798342318E-01,-3.27810023682186E+00,3.57508503516405E+00
7.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-7.04814072904587E-01,5.24740211522614E+00,1.32418815496083E-13,-3.14534238638064E+00,-1.39724565594091E+00,-1.42152906504964E-01,-3.30623714298431E+00,3.44839004948914E+00
7.90000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-7.38014960285650E-01,5.28135965791414E+00,1.32418815496083E-13,-3.14609904168758E+00,-1.39724565594091E+00,-1.40948803785147E-02,-3.33385244946733E+00,3.34794732984572E+00
8.00000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-7.71363367703296E-01,5.31471696809574E+00,1.32418815496083E-13,-3.14610794445154E+00,-1.39724565594090E+00,4.23404708498300E-16,-3.33337187259041E+00,3.33337187259028E+00
8.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-8.04715494394531E-01,5.34806909478697E+00,1.32418815496083E-13,-3.14610794445154E+00,-1.39724565594090E+00,4.23404708498300E-16,-3.33857384871971E+00,3.33857384871958E+00
8.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-8.38169443759944E-01,5.38152304415239E+00,1.32418815496083E-13,-3.14610794445154E+00,-1.39724565594090E+00,4.23404708498300E-16,-3.35363446024715E+00,3.35363446024702E+00
8.30000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-8.71817212882395E-01,5.41517081327484E+00,1.32418815496083E-13,-3.14610794445154E+00,-1.39724565594090E+00,4.23404708498300E-16,-3.37711241775319E+00,3.37711241775306E+00
8.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-9.05715905824697E-01,5.44911878148518E+00,1.32418815496083E-13,-3.14615721971959E+00,-1.39724565594090E+00,-1.31555279852242E-02,-3.40230290586057E+00,3.41545843384566E+00
8.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-9.39861377459165E-01,5.48351621303398E+00,1.32418815496083E-13,-3.14640917963392E+00,-1.39724565594090E+00,-3.83274670822258E-02,-3.42670001400436E+00,3.46502748108646E+00
8.60000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-9.74248071592348E-01,5.51842300344767E+00,1.32418815496083E-13,-3.14692927591443E+00,-1.39724565594090E+00,-6.51507203852481E-02,-3.45054677088513E+00,3.51569749127025E+00
8.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.00887046581119E+00,5.55380165684936E+00,1.32418815496083E-13,-3.14768553509727E+00,-1.39724565594090E+00,-8.40076990279579E-02,-3.47383941082170E+00,3.55784710984953E+00
8.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.04372300854853E+00,5.58952240935452E+00,1.32418815496083E-13,-3.14855374486509E+00,-1.39724565594090E+00,-8.62223028217442E-02,-3.49657423463141E+00,3.58279653745302E+00
8.90000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.07880008762174E+00,5.62537703230158E+00,1.32418815496083E-13,-3.14933128873894E+00,-1.39724565594089E+00,-6.49152412101092E-02,-3.51874769426751E+00,3.58366293547748E+00
9.00000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.11409607960320E+00,5.66110032321810E+00,1.32418815496083E-13,-3.14975858767400E+00,-1.39724565594089E+00,-1.56687609131093E-02,-3.54035626720156E+00,3.55602502811454E+00
9.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.14884812669888E+00,5.69641105716520E+00,1.32418815496083E-13,-3.14981722888363E+00,-1.39724565594089E+00,6.60585952258486E-14,-3.40705288304271E+00,3.50705288304241E+00
9.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.18218374554736E+00,5.73124667633739E+00,1.32418815496083E-13,-3.14981722888363E+00,-1.39724565594089E+00,6.60585952258486E-14,-3.25865947361469E+00,3.45865947361439E+00
9.30000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.21399303588940E+00,5.76555596670607E+00,1.32418815496083E-13,-3.14981722888363E+00,-1.39724565594089E+00,6.60585952258486E-14,-3.10185628747825E+00,3.40185628747796E+00
9.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.24420119753292E+00,5.79926412834926E+00,1.32418815496083E-13,-3.14981722888363E+00,-1.39724565594089E+00,6.60585952258486E-14,-2.93894847073058E+00,3.33894847073029E+00
9.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.27276165402477E+00,5.83232458484121E+00,1.32418815496083E-13,-3.14981722888363E+00,-1.39724565594089E+00,6.60585952258486E-14,-2.77282887707435E+00,3.27282887707405E+00
9.60000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.29965760010055E+00,5.86472053091570E+00,1.32418815496083E-13,-3.14981722888363E+00,-1.39724565594088E+00,6.60585952258486E-14,-2.60670492119239E+00,3.20670492119209E+00
9.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.32490689571555E+00,5.89646982653151E+00,1.32418815496083E-13,-3.14981722888363E+00,-1.39724565594088E+00,6.60585952258486E-14,-2.44378844674409E+00,3.14378844674379E+00
9.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.34855538839740E+00,5.92761831921370E+00,1.32418815496083E-13,-3.14981722888363E+00,-1.39724565594088E+00,6.60585952258486E-14,-2.28696721998776E+00,3.08696721998746E+00
9.90000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,-1.37067534808550E+00,5.95823827890174E+00,1.32418815496083E-13,-3.14981722888363E+00,-1.39724565594088E+00,6.60585952258486E-14,-2.13855601729312E+00,3.03855601729283E+00
1.00000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.39135948230835E+00,5.98842256772936E+00,1.32418815496083E-13,-3.14981722888362E+00,-1.39724565594088E+00,6.60585952258486E-14,-2.00002791902591E+00,3.00002791902562E+00
1.01000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.41068665187949E+00,6.01832126881111E+00,1.32418815496083E-13,-3.14988875803091E+00,-1.39724565594088E+00,-1.98737621388812E-02,-1.86526294464563E+00,2.98513670678428E+00
1.02000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.42866273122298E+00,6.04822849683783E+00,1.32418815496083E-13,-3.15031990671410E+00,-1.39724565594088E+00,-7.13169172196790E-02,-1.72985274519149E+00,3.00116966241094E+00
1.03000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.44528170029591E+00,6.07843277638934E+00,1.32418815496083E-13,-3.15140521719247E+00,-1.39724565594088E+00,-1.49774265316448E-01,-1.59384043966465E+00,3.04361470498087E+00
1.04000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.46053752583909E+00,6.10916599042880E+00,1.32418815496083E-13,-3.15338260568886E+00,-1.39724565594088E+00,-2.48358795789103E-01,-1.45722381865236E+00,3.10558261444124E+00
1.05000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.47442415805533E+00,6.14057955121289E+00,1.32418815496083E-13,-3.15640953425532E+00,-1.39724565594087E+00,-3.58390602823020E-01,-1.32000077098087E+00,3.17839137380366E+00
1.06000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.48693553259757E+00,6.17273017675785E+00,1.32418815496083E-13,-3.16054878525062E+00,-1.39724565594087E+00,-4.70245638916451E-01,-1.18216928459606E+00,3.25241492351226E+00
1.07000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.49806551441068E+00,6.20559766199117E+00,1.32418815496083E-13,-3.16578628867587E+00,-1.39724565594087E+00,-5.74309148587063E-01,-1.04372741527829E+00,3.31803656386512E+00
1.08000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.50780803010090E+00,6.23903775926354E+00,1.32418815496083E-13,-3.17198387025760E+00,-1.39724565594087E+00,-6.61891612778636E-01,-9.04673359806637E-01,3.36656497258504E+00
