"time","'tempc@tpf_0st_0chamber'","'press@tpf_0st_0chamber'","'out2@division'","'tau@tpf_0st_0chamber'","'dm2@tpf_0pump'","'torque@expseu_0'"
4.7,50.2886,0.12558,0.256415,26.6415,0,1.21914
4.8,50.2886,0.12558,0.256415,26.6415,0,1.21914
4.8,50.8549,0.129136,0.256483,26.6483,0,1.22952
4.9,50.8549,0.129136,0.256483,26.6483,0,1.22952
4.9,51.4215,0.13278,0.256552,26.6552,0,1.23966
5,51.4215,0.13278,0.256552,26.6552,0,1.23966
5,51.9883,0.136513,0.256621,26.6621,0,1.24956
5.1,51.9883,0.136513,0.256621,26.6621,0,1.24956
5.1,52.5554,0.140338,0.256691,26.6691,0,1.2592
5.2,52.5554,0.140338,0.256691,26.6691,0,1.2592
5.2,53.1227,0.144255,0.256762,26.6762,0,1.26858
5.3,53.1227,0.144255,0.256762,26.6762,0,1.26858
5.3,53.6903,0.148268,0.256833,26.6833,0,1.27767
5.4,53.6903,0.148268,0.256833,26.6833,0,1.27767
5.4,54.2583,0.152379,0.256905,26.6905,0,1.28648
5.5,54.2583,0.152379,0.256905,26.6905,0,1.28648
5.5,54.8262,0.156586,0.256977,26.6977,0,1.29496
5.6,54.8262,0.156586,0.256977,26.6977,0,1.29496
5.6,55.3942,0.160892,0.25705,26.705,0,1.30312
5.7,55.3942,0.160892,0.25705,26.705,0,1.30312
5.7,55.9626,0.165303,0.257124,26.7124,0,1.31094
5.8,55.9626,0.165303,0.257124,26.7124,0,1.31094
5.8,56.531,0.169816,0.257198,26.7198,0,1.31839
5.9,56.531,0.169816,0.257198,26.7198,0,1.31839
5.9,57.0996,0.174435,0.257272,26.7272,0,1.32548
6,57.0996,0.174435,0.257272,26.7272,0,1.32548
6,57.6683,0.179162,0.257348,26.7348,0,1.33218
6.1,57.6683,0.179162,0.257348,26.7348,0,1.33218
6.1,58.2373,0.184,0.257424,26.7424,0,1.33848
6.2,58.2373,0.184,0.257424,26.7424,0,1.33848
6.2,58.8064,0.188951,0.2575,26.75,0,1.34436
6.3,58.8064,0.188951,0.2575,26.75,0,1.34436
6.3,59.3757,0.194016,0.257577,26.7577,0,1.3498
6.4,59.3757,0.194016,0.257577,26.7577,0,1.3498
6.4,59.945,0.199196,0.257654,26.7654,0,1.35479
6.5,59.945,0.199196,0.257654,26.7654,0,1.35479
6.5,60.5144,0.204494,0.257732,26.7732,0,1.3593
6.6,60.5144,0.204494,0.257732,26.7732,0,1.3593
6.6,61.0839,0.209913,0.257811,26.7811,0,1.36332
6.7,61.0839,0.209913,0.257811,26.7811,0,1.36332
6.7,61.6536,0.215455,0.25789,26.789,0,1.36684
6.8,61.6536,0.215455,0.25789,26.789,0,1.36684
6.8,62.2233,0.221122,0.25797,26.797,0,1.36984
6.9,62.2233,0.221122,0.25797,26.797,0,1.36984
6.9,62.7932,0.226917,0.25805,26.805,0,1.37229
7,62.7932,0.226917,0.25805,26.805,0,1.37229
7,63.3632,0.23284,0.258131,26.8131,0,1.37417
7.1,63.3632,0.23284,0.258131,26.8131,0,1.37417
7.1,63.9334,0.238898,0.258212,26.8212,0,1.37548
7.2,63.9334,0.238898,0.258212,26.8212,0,1.37548
7.2,64.5035,0.245087,0.258294,26.8294,0,1.37619
7.3,64.5035,0.245087,0.258294,26.8294,0,1.37619
7.3,65.0738,0.251414,0.258377,26.8377,0,1.37627
7.4,65.0738,0.251414,0.258377,26.8377,0,1.37627
7.4,65.6441,0.257879,0.258459,26.8459,0,1.37571
7.5,65.6441,0.257879,0.258459,26.8459,0,1.37571
7.5,66.2144,0.264486,0.258543,26.8543,0,1.37449
7.6,66.2144,0.264486,0.258543,26.8543,0,1.37449
7.6,66.7849,0.271236,0.258627,26.8627,0,1.37258
7.7,66.7849,0.271236,0.258627,26.8627,0,1.37258
7.7,67.3554,0.278133,0.258711,26.8711,0,1.36997
7.8,67.3554,0.278133,0.258711,26.8711,0,1.36997
7.8,67.926,0.285178,0.258796,26.8796,0,1.36664
7.9,67.926,0.285178,0.258796,26.8796,0,1.36664
7.9,68.4966,0.292374,0.258882,26.8882,0,1.36256
8,68.4966,0.292374,0.258882,26.8882,0,1.36256
8,69.0672,0.299725,0.258967,26.8967,0,1.3577
8.1,69.0672,0.299725,0.258967,26.8967,0,1.3577
8.1,69.638,0.307233,0.259054,26.9054,0,1.35206
8.2,69.638,0.307233,0.259054,26.9054,0,1.35206
8.2,70.2088,0.314898,0.259141,26.9141,0,1.34559
8.3,70.2088,0.314898,0.259141,26.9141,0,1.34559
8.3,70.7797,0.322726,0.259228,26.9228,0,1.33829
8.4,70.7797,0.322726,0.259228,26.9228,0,1.33829
8.4,71.3504,0.330717,0.259316,26.9316,0,1.33013
8.5,71.3504,0.330717,0.259316,26.9316,0,1.33013
8.5,71.9212,0.338875,0.259405,26.9405,0,1.32108
8.6,71.9212,0.338875,0.259405,26.9405,0,1.32108
8.6,72.4921,0.347204,0.259494,26.9494,0,1.31111
8.7,72.4921,0.347204,0.259494,26.9494,0,1.31111
8.7,73.0631,0.355705,0.259583,26.9583,0,1.30022
8.8,73.0631,0.355705,0.259583,26.9583,0,1.30022
8.8,73.6339,0.36438,0.259673,26.9673,0,1.28835
8.9,73.6339,0.36438,0.259673,26.9673,0,1.28835
8.9,74.2048,0.373233,0.259763,26.9763,0,1.27551
9,74.2048,0.373233,0.259763,26.9763,0,1.27551
9,74.7756,0.382266,0.259854,26.9854,0,1.26165
9.1,74.7756,0.382266,0.259854,26.9854,0,1.26165
9.1,75.3465,0.391483,0.259945,26.9945,0,1.24675
9.2,75.3465,0.391483,0.259945,26.9945,0,1.24675
9.2,75.9173,0.400886,0.260037,27.0037,0,1.23079
9.3,75.9173,0.400886,0.260037,27.0037,0,1.23079
9.3,76.488,0.410477,0.260129,27.0129,0,1.21373
9.4,76.488,0.410477,0.260129,27.0129,0,1.21373
9.4,77.0587,0.420259,0.260222,27.0222,0,1.19556
9.5,77.0587,0.420259,0.260222,27.0222,0,1.19556
9.5,77.6293,0.430237,0.260315,27.0315,0,1.17624
9.6,77.6293,0.430237,0.260315,27.0315,0,1.17624
9.6,78.1999,0.440412,0.260408,27.0408,0,1.15574
9.7,78.1999,0.440412,0.260408,27.0408,0,1.15574
9.7,78.7705,0.450788,0.260502,27.0502,0,1.13405
9.8,78.7705,0.450788,0.260502,27.0502,0,1.13405
9.8,79.341,0.461367,0.260596,27.0596,0,1.11112
9.9,79.341,0.461367,0.260596,27.0596,0,1.11112
9.9,79.9114,0.472154,0.260691,27.0691,0,1.08694
10,79.9114,0.472154,0.260691,27.0691,0,1.08694
10,80.4818,0.48315,0.260786,27.0786,0,1.06146
10.1,80.4818,0.48315,0.260786,27.0786,0,1.06146
10.1,81.0521,0.494361,0.260882,27.0882,0,1.03467
10.2,81.0521,0.494361,0.260882,27.0882,0,1.03467
10.2,81.6224,0.505786,0.260978,27.0978,0,1.00653
10.3,81.6224,0.505786,0.260978,27.0978,0,1.00653
10.3,82.1925,0.51743,0.261075,27.1075,0,0.97701
10.4,82.1925,0.51743,0.261075,27.1075,0,0.97701
10.4,82.7626,0.529296,0.261172,27.1172,0,0.946081
10.5,82.7626,0.529296,0.261172,27.1172,0,0.946081
10.5,83.3325,0.541388,0.261269,27.1269,0,0.913713
10.6,83.3325,0.541388,0.261269,27.1269,0,0.913713
10.6,83.9024,0.553709,0.261367,27.1367,0,0.879872
10.7,83.9024,0.553709,0.261367,27.1367,0,0.879872
10.7,84.4722,0.566261,0.261465,27.1465,0,0.844527
10.8,84.4722,0.566261,0.261465,27.1465,0,0.844527
10.8,85.0418,0.579049,0.261564,27.1564,0,0.807645
10.9,85.0418,0.579049,0.261564,27.1564,0,0.807645
10.9,85.6114,0.592074,0.261663,27.1663,0,0.76919
11,85.6114,0.592074,0.261663,27.1663,0,0.76919
11,86.1808,0.605342,0.261762,27.1762,0,0.729128
11.1,86.1808,0.605342,0.261762,27.1762,0,0.729128
11.1,86.7502,0.618856,0.261862,27.1862,0,0.687417
11.2,86.7502,0.618856,0.261862,27.1862,0,0.687417
11.2,87.3194,0.632616,0.261962,27.1962,0,0.644022
11.3,87.3194,0.632616,0.261962,27.1962,0,0.644022
11.3,87.8886,0.646631,0.262063,27.2063,0,0.598885
11.4,87.8886,0.646631,0.262063,27.2063,0,0.598885
11.4,88.4576,0.660901,0.262164,27.2164,0,0.551952
11.5,88.4576,0.660901,0.262164,27.2164,0,0.551952
11.5,89.0265,0.675429,0.262265,27.2265,0,0.503146
11.6,89.0265,0.675429,0.262265,27.2265,0,0.503146
11.6,89.5952,0.690217,0.262367,27.2367,0,0.452367
11.7,89.5952,0.690217,0.262367,27.2367,0,0.452367
11.7,90.1638,0.705272,0.262469,27.2469,0,0.39947
11.8,90.1638,0.705272,0.262469,27.2469,0,0.39947
11.8,90.7322,0.720597,0.262571,27.2571,0,0.344277
11.9,90.7322,0.720597,0.262571,27.2571,0,0.344277
11.9,91.3005,0.736192,0.262674,27.2674,0,0.286589
12,91.3005,0.736192,0.262674,27.2674,0,0.286589
12,91.8685,0.752062,0.262777,27.2777,0,0.226306
12.1,91.8685,0.752062,0.262777,27.2777,0,0.226306
12.1,92.4364,0.768213,0.262881,27.2881,0,0.163773
12.2,92.4364,0.768213,0.262881,27.2881,0,0.163773
12.2,93.0042,0.784647,0.262985,27.2985,0,0.100548
12.3,93.0042,0.784647,0.262985,27.2985,0,0.100548
12.3,93.5717,0.801365,0.263089,27.3089,0,0.0401525
12.4,93.5717,0.801365,0.263089,27.3089,0,0.0401525
12.4,94.1388,0.818369,0.263194,27.3194,0,-0.0283781
12.5,94.1388,0.818369,0.263194,27.3194,0,-0.0283781
12.5,94.7051,0.835644,0.263298,27.3298,0,-0.11495
12.6,94.7051,0.835644,0.263298,27.3298,0,-0.11495
12.6,95.2712,0.853215,0.263403,27.3403,0,-0.1994
12.7,95.2712,0.853215,0.263403,27.3403,0,-0.1994
12.7,95.837,0.871085,0.263508,27.3508,0,-0.28994
12.8,95.837,0.871085,0.263508,27.3508,0,-0.28994
12.8,96.4027,0.889258,0.263613,27.3613,0,-0.384227
12.9,96.4027,0.889258,0.263613,27.3613,0,-0.384227
12.9,96.9681,0.907738,0.263719,27.3719,0,-0.481554
13,96.9681,0.907738,0.263719,27.3719,0,-0.481554
13,97.5333,0.926528,0.263825,27.3825,0,-0.581826
13.1,97.5333,0.926528,0.263825,27.3825,0,-0.581826
13.1,98.0983,0.945635,0.263932,27.3932,0,-0.685081
13.2,98.0983,0.945635,0.263932,27.3932,0,-0.685081
13.2,98.663,0.965057,0.264038,27.4038,0,-0.791343
13.3,98.663,0.965057,0.264038,27.4038,0,-0.791343
13.3,99.2275,0.9848,0.264145,27.4145,0,-0.900674
13.4,99.2275,0.9848,0.264145,27.4145,0,-0.900674
13.4,99.7917,1.00487,0.264253,27.4253,0,-1.01312
13.5,99.7917,1.00487,0.264253,27.4253,0,-1.01312
13.5,100.356,1.02526,0.26436,27.436,0,-1.12874
13.6,100.356,1.02526,0.26436,27.436,0,-1.12874
13.6,100.919,1.04599,0.264468,27.4468,0,-1.24757
13.7,100.919,1.04599,0.264468,27.4468,0,-1.24757
13.7,101.483,1.06706,0.264576,27.4576,0,-1.36968
13.8,101.483,1.06706,0.264576,27.4576,0,-1.36968
13.8,102.046,1.08846,0.264685,27.4685,0,-1.4951
13.9,102.046,1.08846,0.264685,27.4685,0,-1.4951
13.9,102.609,1.11021,0.264793,27.4793,0,-1.6239
14,102.609,1.11021,0.264793,27.4793,0,-1.6239
14,103.172,1.13231,0.264903,27.4903,0,-1.75612
14.1,103.172,1.13231,0.264903,27.4903,0,-1.75612
14.1,103.734,1.15476,0.265012,27.5012,0,-1.89182
14.2,103.734,1.15476,0.265012,27.5012,0,-1.89182
14.2,104.296,1.17756,0.265121,27.5121,0,-2.03104
14.3,104.296,1.17756,0.265121,27.5121,0,-2.03104
14.3,104.858,1.20072,0.265231,27.5231,0,-2.17383
14.4,104.858,1.20072,0.265231,27.5231,0,-2.17383
14.4,105.419,1.22424,0.265341,27.5341,0,-2.32025
14.5,105.419,1.22424,0.265341,27.5341,0,-2.32025
14.5,105.98,1.24813,0.265452,27.5452,0,-2.47036
14.6,105.98,1.24813,0.265452,27.5452,0,-2.47036
14.6,106.541,1.27238,0.265562,27.5562,0,-2.6242
14.7,106.541,1.27238,0.265562,27.5562,0,-2.6242
14.7,107.102,1.29701,0.265673,27.5673,0,-2.78199
14.8,107.102,1.29701,0.265673,27.5673,0,-2.78199
14.8,107.662,1.32202,0.265784,27.5784,0,-2.94415
14.9,107.662,1.32202,0.265784,27.5784,0,-2.94415
14.9,108.222,1.34741,0.265896,27.5896,0,-3.11076
15,108.222,1.34741,0.265896,27.5896,0,-3.11076
15,108.781,1.37318,0.266007,27.6007,0,-3.28189
15.1,108.781,1.37318,0.266007,27.6007,0,-3.28189
15.1,109.34,1.39935,0.266119,27.6119,0,-3.45763
15.2,109.34,1.39935,0.266119,27.6119,0,-3.45763
15.2,109.899,1.4259,0.266231,27.6231,0,-3.63802
15.3,109.899,1.4259,0.266231,27.6231,0,-3.63802
15.3,110.458,1.45285,0.266344,27.6343,0,-3.82316
15.4,110.458,1.45285,0.266344,27.6343,0,-3.82316
15.4,111.016,1.4802,0.266456,27.6456,0,-4.01314
15.5,111.016,1.4802,0.266456,27.6456,0,-4.01314
15.5,111.573,1.50795,0.266569,27.6569,0,-4.20804
15.6,111.573,1.50795,0.266569,27.6569,0,-4.20804
15.6,112.13,1.5361,0.266681,27.6681,0,-4.40793
15.7,112.13,1.5361,0.266681,27.6681,0,-4.40793
15.7,112.687,1.56467,0.266794,27.6794,0,-4.6129
15.8,112.687,1.56467,0.266794,27.6794,0,-4.6129
15.8,113.244,1.59365,0.266908,27.6908,0,-4.82303
15.9,113.244,1.59365,0.266908,27.6908,0,-4.82303
15.9,113.8,1.62305,0.267021,27.7021,0,-5.03839
16,113.8,1.62305,0.267021,27.7021,0,-5.03839
16,114.355,1.65287,0.267135,27.7135,0,-5.25907
16.1,114.355,1.65287,0.267135,27.7135,0,-5.25907
16.1,114.911,1.68312,0.267248,27.7248,0,-5.48517
16.2,114.911,1.68312,0.267248,27.7248,0,-5.48517
16.2,115.465,1.7138,0.267362,27.7362,0,-5.71675
16.3,115.465,1.7138,0.267362,27.7362,0,-5.71675
16.3,116.02,1.7449,0.267476,27.7476,0,-5.95393
16.4,116.02,1.7449,0.267476,27.7476,0,-5.95393
16.4,116.573,1.77644,0.267591,27.7591,0,-6.1968
16.5,116.573,1.77644,0.267591,27.7591,0,-6.1968
16.5,117.127,1.80842,0.267705,27.7705,0,-6.44544
16.6,117.127,1.80842,0.267705,27.7705,0,-6.44544
16.6,117.68,1.84084,0.267819,27.7819,0,-6.69994
16.7,117.68,1.84084,0.267819,27.7819,0,-6.69994
16.7,118.232,1.87371,0.267934,27.7934,0,-6.96039
16.8,118.232,1.87371,0.267934,27.7934,0,-6.96039
16.8,118.784,1.90702,0.268048,27.8048,0,-7.22688
16.9,118.784,1.90702,0.268048,27.8048,0,-7.22688
16.9,119.335,1.94079,0.268163,27.8163,0,-7.49948
17,119.335,1.94079,0.268163,27.8163,0,-7.49948
17,119.886,1.97502,0.268278,27.8278,0,-7.77828
17.1,119.886,1.97502,0.268278,27.8278,0,-7.77828
17.1,120.437,2.0097,0.268393,27.8393,0,-8.06339
17.2,120.437,2.0097,0.268393,27.8393,0,-8.06339
17.2,120.986,2.04484,0.268508,27.8508,0,-8.35487
17.3,120.986,2.04484,0.268508,27.8508,0,-8.35487
17.3,121.535,2.08044,0.268623,27.8623,0,-8.65284
17.4,121.535,2.08044,0.268623,27.8623,0,-8.65284
17.4,122.084,2.11651,0.268738,27.8738,0,-8.95741
17.5,122.084,2.11651,0.268738,27.8738,0,-8.95741
17.5,122.632,2.15304,0.268853,27.8853,0,-9.26865
17.6,122.632,2.15304,0.268853,27.8853,0,-9.26865
17.6,123.179,2.19004,0.268968,27.8968,0,-9.58664
17.7,123.179,2.19004,0.268968,27.8968,0,-9.58664
17.7,123.726,2.22752,0.269083,27.9083,0,-9.91146
17.8,123.726,2.22752,0.269083,27.9083,0,-9.91146
17.8,124.272,2.26547,0.269198,27.9198,0,-10.2432
17.9,124.272,2.26547,0.269198,27.9198,0,-10.2432
17.9,124.817,2.3039,0.269314,27.9314,0,-10.5819
18,124.817,2.3039,0.269314,27.9314,0,-10.5819
18,125.362,2.34281,0.269429,27.9429,0,-10.9277
18.1,125.362,2.34281,0.269429,27.9429,0,-10.9277
18.1,125.906,2.38221,0.269544,27.9544,0,-11.2807
18.2,125.906,2.38221,0.269544,27.9544,0,-11.2807
18.2,126.448,2.42201,0.269659,27.9659,0,-11.6403
18.3,126.448,2.42201,0.269659,27.9659,0,-11.6403
18.3,126.988,2.46223,0.269773,27.9773,0,-12.0068
18.4,126.988,2.46223,0.269773,27.9773,0,-12.0068
18.4,127.527,2.50285,0.269887,27.9887,0,-12.3802
18.5,127.527,2.50285,0.269887,27.9887,0,-12.3802
18.5,128.064,2.54388,0.270001,28.0001,0,-12.7604
18.6,128.064,2.54388,0.270001,28.0001,0,-12.7604
18.6,128.599,2.58532,0.270114,28.0114,0,-13.1475
18.7,128.599,2.58532,0.270114,28.0114,0,-13.1475
18.7,129.133,2.62717,0.270228,28.0228,0,-13.5415
18.8,129.133,2.62717,0.270228,28.0228,0,-13.5415
18.8,129.664,2.66943,0.27034,28.034,0,-13.9425
18.9,129.664,2.66943,0.27034,28.034,0,-13.9425
18.9,130.194,2.71209,0.270453,28.0453,0,-14.3505
19,130.194,2.71209,0.270453,28.0453,0,-14.3505
19,130.722,2.75516,0.270565,28.0565,0,-14.7654
19.1,130.722,2.75516,0.270565,28.0565,0,-14.7654
19.1,131.248,2.79863,0.270677,28.0677,0,-15.1873
19.2,131.248,2.79863,0.270677,28.0677,0,-15.1873
19.2,131.772,2.84242,0.270788,28.0788,0,-15.6156
19.3,131.772,2.84242,0.270788,28.0788,0,-15.6156
19.3,132.292,2.88652,0.270898,28.0898,0,-16.0504
19.4,132.292,2.88652,0.270898,28.0898,0,-16.0504
19.4,132.81,2.93093,0.271007,28.1007,0,-16.4916
19.5,132.81,2.93093,0.271007,28.1007,0,-16.4916
19.5,133.325,2.97565,0.271116,28.1116,0,-16.9391
19.6,133.325,2.97565,0.271116,28.1116,0,-16.9391
19.6,133.837,3.02066,0.271225,28.1225,0,-17.3929
19.7,133.837,3.02066,0.271225,28.1225,0,-17.3929
19.7,134.346,3.06597,0.271332,28.1332,0,-17.8529
19.8,134.346,3.06597,0.271332,28.1332,0,-17.8529
19.8,134.853,3.11157,0.271439,28.1439,0,-18.3191
19.9,134.853,3.11157,0.271439,28.1439,0,-18.3191
19.9,135.356,3.15745,0.271545,28.1545,0,-18.7913
20,135.356,3.15745,0.271545,28.1545,0,-18.7913
20,135.857,3.20361,0.27165,28.165,0,-19.2696
20.1,135.857,3.20361,0.27165,28.165,0,-19.2696
20.1,136.355,3.25004,0.271754,28.1754,0,-19.7538
20.2,136.355,3.25004,0.271754,28.1754,0,-19.7538
20.2,136.848,3.29664,0.271857,28.1857,0,-20.2431
20.3,136.848,3.29664,0.271857,28.1857,0,-20.2431
20.3,137.338,3.3434,0.271959,28.1959,0,-20.7374
20.4,137.338,3.3434,0.271959,28.1959,0,-20.7374
20.4,137.824,3.39031,0.27206,28.206,0,-21.2366
20.5,137.824,3.39031,0.27206,28.206,0,-21.2366
20.5,138.306,3.43735,0.27216,28.216,0,-21.7405
20.6,138.306,3.43735,0.27216,28.216,0,-21.7405
20.6,138.783,3.48452,0.272259,28.2259,0,-22.2491
20.7,138.783,3.48452,0.272259,28.2259,0,-22.2491
20.7,139.257,3.53182,0.272356,28.2356,0,-22.762
20.8,139.257,3.53182,0.272356,28.2356,0,-22.762
20.8,139.727,3.57922,0.272453,28.2453,0,-23.2793
20.9,139.727,3.57922,0.272453,28.2453,0,-23.2793
20.9,140.193,3.62673,0.272548,28.2548,0,-23.8006
21,140.193,3.62673,0.272548,28.2548,0,-23.8006
21,140.654,3.67432,0.272641,28.2641,0,-24.3259
21.1,140.654,3.67432,0.272641,28.2641,0,-24.3259
21.1,141.112,3.722,0.272734,28.2734,0,-24.855
21.2,141.112,3.722,0.272734,28.2734,0,-24.855
21.2,141.565,3.76964,0.272825,28.2825,0,-25.3866
21.3,141.565,3.76964,0.272825,28.2825,0,-25.3866
21.3,142.012,3.81722,0.272914,28.2914,0,-25.9208
21.4,142.012,3.81722,0.272914,28.2914,0,-25.9208
21.4,142.455,3.86474,0.273002,28.3002,0,-26.4573
21.5,142.455,3.86474,0.273002,28.3002,0,-26.4573
21.5,142.892,3.91218,0.273088,28.3088,0,-26.9959
21.6,142.892,3.91218,0.273088,28.3088,0,-26.9959
21.6,143.324,3.95952,0.273173,28.3173,0,-27.5364
21.7,143.324,3.95952,0.273173,28.3173,0,-27.5364
21.7,143.751,4.00676,0.273256,28.3256,0,-28.0785
21.8,143.751,4.00676,0.273256,28.3256,0,-28.0785
21.8,144.173,4.05388,0.273337,28.3337,0,-28.622
21.9,144.173,4.05388,0.273337,28.3337,0,-28.622
