"time","J4_w1","J3_w1","J2_w1","J1_w1"
2.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.40088453349095E+00,7.85624176323188E+00
2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.48350717803299E+00,7.86001380996056E+00
2.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.64785873434190E+00,7.85657519227945E+00
2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.72956809733439E+00,7.83749564636386E+00
2.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.81095354588315E+00,7.80034699923687E+00
3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.89200539960769E+00,7.74187059982601E+00
3.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.97271401780664E+00,7.66040814943596E+00
3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.05306980060451E+00,7.55602495006033E+00
3.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.13306319009379E+00,7.43050576452735E+00
3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.29192477417306E+00,7.13089140924257E+00
3.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.37077407299413E+00,6.96721420192757E+00
3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.44922318921628E+00,6.80246864280224E+00
3.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.52726279172028E+00,6.64303980751031E+00
3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.60488359809650E+00,6.49495016686171E+00
3.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.68207637574895E+00,6.36341532099483E+00
4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.75883194299343E+00,6.25245934415979E+00
4.00000000140005E-01,0.00000000000000E+00,0.00000000000000E+00,3.83445574876215E+00,6.16530261428896E+00
4.00000000140005E-01,0.00000000000000E+00,0.00000000000000E+00,3.83445574876215E+00,6.16530261428896E+00
4.00000000150008E-01,0.00000000000000E+00,1.00035129621027E-10,3.83445574874981E+00,6.16530261420126E+00
4.00000000150008E-01,0.00000000000000E+00,1.00035129621027E-10,3.83445574874981E+00,6.16530261420126E+00
4.10000000000000E-01,0.00000000000000E+00,9.97875901795743E-02,3.82184745615877E+00,6.09361976958624E+00
4.20000000000000E-01,0.00000000000000E+00,1.82349860975581E-01,3.81095086240285E+00,6.05723057713130E+00
4.30000000000000E-01,0.00000000000000E+00,2.84554936118848E-01,3.79686662695736E+00,6.03722439009482E+00
4.40000000000000E-01,0.00000000000000E+00,3.67562927572835E-01,3.78493382997204E+00,6.03685629182199E+00
4.50000000000000E-01,0.00000000000000E+00,4.50570919026821E-01,3.77254990223880E+00,6.04564816113999E+00
4.60000000000000E-01,0.00000000000000E+00,5.59184391520590E-01,3.75565177658806E+00,6.06202864556831E+00
4.70000000000000E-01,0.00000000000000E+00,6.89468048820761E-01,3.73432191658682E+00,6.07271419234668E+00
4.80000000000000E-01,0.00000000000000E+00,7.76323820354208E-01,3.71944600627833E+00,6.06516579578154E+00
4.90000000000000E-01,0.00000000000000E+00,8.63179591887656E-01,3.70403527999455E+00,6.04017750316173E+00
5.00000000000000E-01,0.00000000000000E+00,9.93463249187827E-01,3.67989781028389E+00,5.96292313484695E+00
5.10000000000000E-01,0.00000000000000E+00,1.08031902072127E+00,3.66311294992141E+00,5.88284023235610E+00
5.20000000000000E-01,0.00000000000000E+00,1.15089577277305E+00,3.64905880955901E+00,5.80129400036074E+00
5.30000000000000E-01,0.00000000000000E+00,1.29204927687659E+00,3.61981495024007E+00,5.59962532255734E+00
5.40000000000000E-01,0.00000000000000E+00,1.38928287779242E+00,3.59877465404627E+00,5.43845010574182E+00
5.50000000000000E-01,0.00000000000000E+00,1.48651647870825E+00,3.57699060861367E+00,5.26797364676667E+00
5.60000000000000E-01,0.00000000000000E+00,1.58375007962408E+00,3.55445154967334E+00,5.09700173616935E+00
5.70000000000000E-01,0.00000000000000E+00,1.69104879161770E+00,3.52868968882023E+00,4.91845742818234E+00
5.80000000000000E-01,0.00000000000000E+00,1.74973070315340E+00,3.51420048042647E+00,4.82915525368777E+00
5.90000000000000E-01,0.00000000000000E+00,1.86709452622480E+00,3.48436197748691E+00,4.67555514793068E+00
6.00000000000000E-01,0.00000000000000E+00,1.98445834929620E+00,3.45336085433441E+00,4.56222983135360E+00
6.10000000000000E-01,0.00000000000000E+00,2.04314026083191E+00,3.43741842994051E+00,4.52203152960013E+00
6.20000000000000E-01,0.00000000000000E+00,2.16050408390331E+00,3.40463823512019E+00,4.47414917874983E+00
6.30000000000000E-01,0.00000000000000E+00,2.27786790697471E+00,3.37064894116864E+00,4.46493593919279E+00
6.40000000000000E-01,0.00000000000000E+00,2.39523173004611E+00,3.33543241324547E+00,4.48444156614762E+00
6.50000000000000E-01,0.00000000000000E+00,2.45391364158181E+00,3.31735834229030E+00,4.50079631189912E+00
6.60000000000000E-01,0.00000000000000E+00,2.57127746465321E+00,3.28026754557027E+00,4.53713352543285E+00
6.70000000000000E-01,0.00000000000000E+00,2.68864128772461E+00,3.24190535410859E+00,4.56523984509775E+00
6.80000000000000E-01,0.00000000000000E+00,2.78864128772461E+00,3.20820274331208E+00,4.57182483388809E+00
6.90000000000000E-01,0.00000000000000E+00,2.88864128772461E+00,3.17355416182074E+00,4.55480194937167E+00
7.00000000000000E-01,0.00000000000000E+00,2.95377258625212E+00,3.15047347405063E+00,4.52867509784859E+00
7.09793112569049E-01,0.00000000000000E+00,3.09793112429044E+00,3.09793112439043E+00,4.42546014554241E+00
7.09793112569049E-01,0.00000000000000E+00,3.09793112429044E+00,3.09793112439043E+00,4.42546014554241E+00
7.10000000000000E-01,0.00000000000000E+00,3.09826901954646E+00,3.09826901964645E+00,4.42445523174608E+00
7.20000000000000E-01,0.00000000000000E+00,3.12611684382808E+00,3.12611684392807E+00,4.32997663947553E+00
7.30000000000000E-01,0.00000000000000E+00,3.15649693094445E+00,3.15649693104444E+00,4.20239741870698E+00
7.40000000000000E-01,0.00000000000000E+00,3.18864537502369E+00,3.18864537512368E+00,4.04529410385205E+00
7.50000000000000E-01,0.00000000000000E+00,3.21283396559905E+00,3.21283396569904E+00,3.91758886793012E+00
7.60000000000000E-01,0.00000000000000E+00,3.24848804717082E+00,3.24848804727081E+00,3.72585202739530E+00
7.70000000000000E-01,0.00000000000000E+00,3.27183461682650E+00,3.27183461692650E+00,3.60550465810044E+00
7.80000000000000E-01,0.00000000000000E+00,3.29945240499601E+00,3.29945240509600E+00,3.47660103610579E+00
7.90000000000000E-01,0.00000000000000E+00,3.33327492075431E+00,3.33327492085430E+00,3.34938141953067E+00
7.91234857283682E-01,0.00000000000000E+00,3.33722728335758E+00,3.33722728345757E+00,3.33722728335754E+00
7.91234857283682E-01,0.00000000000000E+00,3.33722728335758E+00,3.33722728345757E+00,3.33722728335754E+00
8.00000000000000E-01,0.00000000000000E+00,3.33340809894510E+00,3.33340809904509E+00,3.33340809894506E+00
8.10000000000000E-01,0.00000000000000E+00,3.33790632142678E+00,3.33790632152677E+00,3.33790632142674E+00
8.20000000000000E-01,0.00000000000000E+00,3.34495493473939E+00,3.34495493483938E+00,3.34495493473935E+00
8.30000000000000E-01,0.00000000000000E+00,3.36816358319147E+00,3.36816358329146E+00,3.36816358319143E+00
8.31167241422623E-01,0.00000000000000E+00,3.38013434223432E+00,3.38013434233431E+00,3.38013434223428E+00
8.31167241422623E-01,0.00000000000000E+00,3.38013434223432E+00,3.38013434233431E+00,3.38013434223428E+00
8.31167241422666E-01,0.00000000000000E+00,3.38013434223443E+00,3.38013434233442E+00,3.38013434223442E+00
8.31167241422666E-01,0.00000000000000E+00,3.38013434223443E+00,3.38013434233442E+00,3.38013434223442E+00
8.40000000000000E-01,0.00000000000000E+00,3.39761872971755E+00,3.39761872981754E+00,3.40711898466122E+00
8.50000000000000E-01,0.00000000000000E+00,3.42183911495912E+00,3.42183911505911E+00,3.45483807356807E+00
8.60000000000000E-01,0.00000000000000E+00,3.44336119006647E+00,3.44336119016646E+00,3.50095132595384E+00
8.70000000000000E-01,0.00000000000000E+00,3.47136402849200E+00,3.47136402859199E+00,3.55410047750061E+00
8.80000000000000E-01,0.00000000000000E+00,3.49184274891138E+00,3.49184274901137E+00,3.57933973122287E+00
8.90000000000000E-01,0.00000000000000E+00,3.51844488006509E+00,3.51844488016508E+00,3.58361151028357E+00
8.90000000000053E-01,0.00000000000000E+00,3.51858310926627E+00,3.51858310936626E+00,3.58353083394509E+00
8.90000000000053E-01,0.00000000000000E+00,3.51858310926627E+00,3.51858310936626E+00,3.58353083394509E+00
9.00000000000000E-01,4.97171350426751E-02,3.51527034694416E+00,3.51527034704415E+00,3.55601062189181E+00
9.10000000000000E-01,1.39244498018168E-01,3.48937147112254E+00,3.48937147122253E+00,3.50586071406629E+00
9.12569323392603E-01,1.75705446337089E-01,3.47869289938793E+00,3.47869289948792E+00,3.47869289938787E+00
9.12569323392603E-01,1.75705446337089E-01,3.47869289938793E+00,3.47869289948792E+00,3.47869289938787E+00
9.20000000000000E-01,2.40808095611737E-01,3.44665591917571E+00,3.44665591927570E+00,3.44665591917565E+00
9.30000000000000E-01,3.33356950230852E-01,3.39500330614327E+00,3.39500330624327E+00,3.39500330614322E+00
9.40000000000000E-01,4.38632700176643E-01,3.32956268353120E+00,3.32956268363119E+00,3.32956268353114E+00
9.50000000000000E-01,5.31097061330152E-01,3.26868232800628E+00,3.26868232810627E+00,3.26868232800622E+00
9.60000000000000E-01,5.89815845660298E-01,3.22957449653591E+00,3.22957449663590E+00,3.22957449653586E+00
9.70000000000000E-01,7.13948975041624E-01,3.14915635262155E+00,3.14915635272154E+00,3.14915635262149E+00
9.80000000000000E-01,8.49049915433843E-01,3.07071249439916E+00,3.07071249449915E+00,3.07071249439910E+00
9.90000000000000E-01,9.22084291135400E-01,3.03436226625509E+00,3.03436226635508E+00,3.03436226625504E+00
1.00000000000000E+00,1.03163585468774E+00,2.98955485911935E+00,2.98955485921935E+00,2.98955485911930E+00
1.00033328923414E+00,1.05334510475243E+00,2.98214260333288E+00,2.98214260343287E+00,2.98214260333282E+00
1.00033328923414E+00,1.05334510475243E+00,2.98214260333288E+00,2.98214260343287E+00,2.98214260333282E+00
1.00033328923425E+00,1.05334510475360E+00,2.98214260333248E+00,2.98214260343247E+00,2.98214260333247E+00
1.00033328923425E+00,1.05334510475360E+00,2.98214260333248E+00,2.98214260343247E+00,2.98214260333247E+00
1.01000000000000E+00,1.14111082901024E+00,2.95160558325191E+00,2.95160558335190E+00,2.96837635704240E+00
1.02000000000000E+00,1.24727056792935E+00,2.91405133013937E+00,2.91405133023936E+00,2.98356539147614E+00
1.03000000000000E+00,1.33724675306204E+00,2.88169092431248E+00,2.88169092441247E+00,3.02015177443857E+00
1.04000000000000E+00,1.44160747556754E+00,2.84354440887015E+00,2.84354440897014E+00,3.08303619793043E+00
1.05000000000000E+00,1.52202260149010E+00,2.81370033435927E+00,2.81370033445926E+00,3.14067962265600E+00
1.06000000000000E+00,1.60243772741266E+00,2.78346315963458E+00,2.78346315973458E+00,3.20088574155046E+00
1.07000000000000E+00,1.70952890116512E+00,2.74258334673480E+00,2.74258334683479E+00,3.27629812469065E+00
1.08000000000000E+00,1.84613077555815E+00,2.68942040026410E+00,2.68942040036409E+00,3.34831426936983E+00
1.09000000000000E+00,1.89166473368916E+00,2.67144508495219E+00,2.67144508505218E+00,3.36324300137583E+00
1.10000000000000E+00,1.98517735229288E+00,2.63412961517842E+00,2.63412961527841E+00,3.37636101755788E+00
1.11000000000000E+00,2.13977246507751E+00,2.57125749708098E+00,2.57125749718097E+00,3.34150045493943E+00
1.12000000000000E+00,2.20085495925841E+00,2.54600888371003E+00,2.54600888381002E+00,3.30840862486006E+00
1.13000000000000E+00,2.32301994762021E+00,2.49481824998057E+00,2.49481825008057E+00,3.21362545100268E+00
1.13934362452078E+00,2.44344845761889E+00,2.44344845771873E+00,2.44344845781872E+00,3.09227887571524E+00
1.13934362452078E+00,2.44344845761889E+00,2.44344845771873E+00,2.44344845781872E+00,3.09227887571524E+00
1.14000000000000E+00,2.44360182293018E+00,2.44360182303002E+00,2.44360182313001E+00,3.08868609312882E+00
1.15000000000000E+00,2.44786852097694E+00,2.44786852107678E+00,2.44786852117677E+00,2.98144576130039E+00
1.16000000000000E+00,2.45176885190568E+00,2.45176885200552E+00,2.45176885210551E+00,2.87419331985708E+00
1.17000000000000E+00,2.45562839948921E+00,2.45562839958905E+00,2.45562839968905E+00,2.76673561834854E+00
1.18000000000000E+00,2.45877944684229E+00,2.45877944694213E+00,2.45877944704212E+00,2.68665100086005E+00
1.19000000000000E+00,2.46152059433612E+00,2.46152059443596E+00,2.46152059453595E+00,2.63232402758352E+00
1.20000000000000E+00,2.46331413461344E+00,2.46331413471328E+00,2.46331413481328E+00,2.61119962466088E+00
1.21000000000000E+00,2.46556773770225E+00,2.46556773780209E+00,2.46556773790208E+00,2.61337250504500E+00
1.22000000000000E+00,2.46729690341180E+00,2.46729690351164E+00,2.46729690361164E+00,2.65483518906321E+00
1.23000000000000E+00,2.46815815314312E+00,2.46815815324296E+00,2.46815815334295E+00,2.70165469967666E+00
1.24000000000000E+00,2.46901254715639E+00,2.46901254725623E+00,2.46901254735622E+00,2.79392220969994E+00
1.25000000000000E+00,2.46929041634940E+00,2.46929041644924E+00,2.46929041654923E+00,2.86507990109485E+00
1.25063369673261E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.91630701835438E+00
1.25063369673261E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.91630701835438E+00
1.26000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.00467557903385E+00
1.27000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.09493378902160E+00
1.28000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.16716287101177E+00
1.29000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.20531847733609E+00
1.30000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.22824700742886E+00
1.31000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.22199012475421E+00
1.32000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.16959880437621E+00
1.33000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.12574213302127E+00
1.34000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.01217346432248E+00
1.35000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.94740500706388E+00
1.36000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.81586810819560E+00
1.37000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.75482398419885E+00
1.38000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.65535213414089E+00
1.39000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.62125306367355E+00
1.40000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.59168353411300E+00
1.41000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.59749996158744E+00
1.42000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.64908060074201E+00
1.43000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.69260010112080E+00
1.44000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.80571049636852E+00
1.45000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,2.87037905373811E+00
1.46000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.00199410629449E+00
1.47000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.06321297576320E+00
1.48000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.16326872150534E+00
1.49000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.19775136844490E+00
1.50000000000000E+00,2.46934605532284E+00,2.46934605542268E+00,2.46934605552267E+00,3.22818843070874E+00
