"time","'tempc@tpf_0st_0chamber'","'press@tpf_0st_0chamber'","'out2@division'","'tau@tpf_0st_0chamber'","'dm2@tpf_0pump'","'torque@expseu_0'"
21.9,144.174,4.05396,0.273337,28.3337,0,-28.6228
21.9,144.591,4.10095,0.273417,28.3417,0,-29.1675
22,144.591,4.10095,0.273417,28.3417,0,-29.1675
22,145.003,4.14779,0.273495,28.3495,0,-29.7131
22.1,145.003,4.14779,0.273495,28.3495,0,-29.7131
22.1,145.41,4.19448,0.273571,28.3571,0,-30.2595
22.2,145.41,4.19448,0.273571,28.3571,0,-30.2595
22.2,145.81,4.24088,0.273645,28.3645,0,-30.8051
22.3,145.81,4.24088,0.273645,28.3645,0,-30.8051
22.3,146.205,4.28698,0.273717,28.3717,0,-31.35
22.4,146.205,4.28698,0.273717,28.3717,0,-31.35
22.4,146.594,4.33277,0.273787,28.3787,0,-31.8939
22.5,146.594,4.33277,0.273787,28.3787,0,-31.8939
22.5,146.976,4.37823,0.273854,28.3854,0,-32.4366
22.6,146.976,4.37823,0.273854,28.3854,0,-32.4366
22.6,147.353,4.42335,0.27392,28.392,0,-32.9778
22.7,147.353,4.42335,0.27392,28.392,0,-32.9778
22.7,147.723,4.4681,0.273984,28.3984,0,-33.5172
22.8,147.723,4.4681,0.273984,28.3984,0,-33.5172
22.8,148.087,4.51247,0.274045,28.4045,0,-34.0545
22.9,148.087,4.51247,0.274045,28.4045,0,-34.0545
22.9,148.446,4.55645,0.274104,28.4104,0,-34.5895
23,148.446,4.55645,0.274104,28.4104,0,-34.5895
23,148.798,4.60002,0.274162,28.4162,0,-35.1219
23.1,148.798,4.60002,0.274162,28.4162,0,-35.1219
23.1,149.144,4.64316,0.274217,28.4217,0,-35.6515
23.2,149.144,4.64316,0.274217,28.4217,0,-35.6515
23.2,149.483,4.68578,0.274269,28.4269,0,-36.1767
23.3,149.483,4.68578,0.274269,28.4269,0,-36.1767
23.3,149.816,4.72785,0.274319,28.4319,0,-36.6977
23.4,149.816,4.72785,0.274319,28.4319,0,-36.6977
23.4,150.142,4.76936,0.274367,28.4367,0,-37.2142
23.5,150.142,4.76936,0.274367,28.4367,0,-37.2142
23.5,150.461,4.81029,0.274412,28.4412,0,-37.726
23.6,150.461,4.81029,0.274412,28.4412,0,-37.726
23.6,150.773,4.85062,0.274455,28.4455,0,-38.2328
23.7,150.773,4.85062,0.274455,28.4455,0,-38.2328
23.7,151.079,4.89034,0.274495,28.4495,0,-38.7343
23.8,151.079,4.89034,0.274495,28.4495,0,-38.7343
23.8,151.378,4.92944,0.274532,28.4533,0,-39.2302
23.9,151.378,4.92944,0.274532,28.4533,0,-39.2302
23.9,151.67,4.96789,0.274568,28.4568,0,-39.7203
24,151.67,4.96789,0.274568,28.4568,0,-39.7203
24,151.955,5.00568,0.2746,28.46,0,-40.2043
24.1,151.955,5.00568,0.2746,28.46,0,-40.2043
24.1,152.234,5.0428,0.27463,28.463,0,-40.682
24.2,152.234,5.0428,0.27463,28.463,0,-40.682
24.2,152.505,5.07918,0.274658,28.4658,0,-41.152
24.3,152.505,5.07918,0.274658,28.4658,0,-41.152
24.3,152.769,5.11479,0.274682,28.4682,0,-41.6146
24.4,152.769,5.11479,0.274682,28.4682,0,-41.6146
24.4,153.026,5.14964,0.274704,28.4704,0,-42.0697
24.5,153.026,5.14964,0.274704,28.4704,0,-42.0697
24.5,153.276,5.18369,0.274723,28.4723,0,-42.5168
24.6,153.276,5.18369,0.274723,28.4723,0,-42.5168
24.6,153.519,5.21695,0.27474,28.474,0,-42.9559
24.7,153.519,5.21695,0.27474,28.474,0,-42.9559
24.7,153.754,5.24939,0.274753,28.4753,0,-43.3865
24.8,153.754,5.24939,0.274753,28.4753,0,-43.3865
24.8,153.983,5.281,0.274764,28.4764,0,-43.8086
24.9,153.983,5.281,0.274764,28.4764,0,-43.8086
24.9,154.204,5.31176,0.274772,28.4772,0,-44.2219
25,154.204,5.31176,0.274772,28.4772,0,-44.2219
25,154.418,5.34167,0.274778,28.4778,0,-44.6262
25.1,154.418,5.34167,0.274778,28.4778,0,-44.6262
25.1,154.625,5.37072,0.27478,28.478,0,-45.0213
25.2,154.625,5.37072,0.27478,28.478,0,-45.0213
25.2,154.825,5.39887,0.27478,28.478,0,-45.4062
25.3,154.825,5.39887,0.27478,28.478,0,-45.4062
25.3,155.018,5.42612,0.274777,28.4777,0,-45.7814
25.4,155.018,5.42612,0.274777,28.4777,0,-45.7814
25.4,155.203,5.45246,0.274771,28.4771,0,-46.1466
25.5,155.203,5.45246,0.274771,28.4771,0,-46.1466
25.5,155.382,5.47788,0.274762,28.4762,0,-46.5016
25.6,155.382,5.47788,0.274762,28.4762,0,-46.5016
25.6,155.553,5.50236,0.274751,28.4751,0,-46.8463
25.7,155.553,5.50236,0.274751,28.4751,0,-46.8463
25.7,155.717,5.5259,0.274736,28.4736,0,-47.1806
25.8,155.717,5.5259,0.274736,28.4736,0,-47.1806
25.8,155.873,5.54848,0.274719,28.4719,0,-47.5041
25.9,155.873,5.54848,0.274719,28.4719,0,-47.5041
25.9,156.023,5.57011,0.274699,28.4699,0,-47.8169
26,156.023,5.57011,0.274699,28.4699,0,-47.8169
26,156.166,5.59076,0.274676,28.4676,0,-48.1187
26.1,156.166,5.59076,0.274676,28.4676,0,-48.1187
26.1,156.301,5.61044,0.27465,28.465,0,-48.4093
26.2,156.301,5.61044,0.27465,28.465,0,-48.4093
26.2,156.429,5.62917,0.274621,28.4621,0,-48.6887
26.3,156.429,5.62917,0.274621,28.4621,0,-48.6887
26.3,156.551,5.64694,0.27459,28.459,0,-48.957
26.4,156.551,5.64694,0.27459,28.459,0,-48.957
26.4,156.666,5.66374,0.274555,28.4555,0,-49.2141
26.5,156.666,5.66374,0.274555,28.4555,0,-49.2141
26.5,156.774,5.67958,0.274518,28.4518,0,-49.46
26.6,156.774,5.67958,0.274518,28.4518,0,-49.46
26.6,156.875,5.69445,0.274478,28.4478,0,-49.6946
26.7,156.875,5.69445,0.274478,28.4478,0,-49.6946
26.7,156.969,5.70834,0.274436,28.4436,0,-49.9177
26.8,156.969,5.70834,0.274436,28.4436,0,-49.9177
26.8,157.056,5.72124,0.274391,28.4391,0,-50.1293
26.9,157.056,5.72124,0.274391,28.4391,0,-50.1293
26.9,157.137,5.73316,0.274342,28.4342,0,-50.3293
27,157.137,5.73316,0.274342,28.4342,0,-50.3293
27,157.21,5.74409,0.274292,28.4292,0,-50.5175
27.1,157.21,5.74409,0.274292,28.4292,0,-50.5175
27.1,157.277,5.75403,0.274238,28.4238,0,-50.6941
27.2,157.277,5.75403,0.274238,28.4238,0,-50.6941
27.2,157.338,5.76305,0.274182,28.4182,0,-50.8595
27.3,157.338,5.76305,0.274182,28.4182,0,-50.8595
27.3,157.392,5.77115,0.274123,28.4123,0,-51.0139
27.4,157.392,5.77115,0.274123,28.4123,0,-51.0139
27.4,157.441,5.77832,0.274062,28.4062,0,-51.1571
27.5,157.441,5.77832,0.274062,28.4062,0,-51.1571
27.5,157.482,5.78457,0.273998,28.3998,0,-51.2892
27.6,157.482,5.78457,0.273998,28.3998,0,-51.2892
27.6,157.518,5.7899,0.273932,28.3932,0,-51.4102
27.7,157.518,5.7899,0.273932,28.3932,0,-51.4102
27.7,157.548,5.7943,0.273863,28.3863,0,-51.52
27.8,157.548,5.7943,0.273863,28.3863,0,-51.52
27.8,157.571,5.79777,0.273791,28.3791,0,-51.6186
27.9,157.571,5.79777,0.273791,28.3791,0,-51.6186
27.9,157.588,5.80032,0.273717,28.3717,0,-51.706
28,157.588,5.80032,0.273717,28.3717,0,-51.706
28,157.599,5.80195,0.273641,28.3641,0,-51.7822
28.1,157.599,5.80195,0.273641,28.3641,0,-51.7822
28.1,157.604,5.80266,0.273562,28.3562,0,-51.8473
28.2,157.604,5.80266,0.273562,28.3562,0,-51.8473
28.2,157.603,5.80256,0.273481,28.3481,0,-51.9026
28.3,157.603,5.80256,0.273481,28.3481,0,-51.9026
28.3,157.597,5.80163,0.273397,28.3397,0,-51.9479
28.4,157.597,5.80163,0.273397,28.3397,0,-51.9479
28.4,157.585,5.7999,0.273312,28.3312,0,-51.9831
28.5,157.585,5.7999,0.273312,28.3312,0,-51.9831
28.5,157.568,5.79735,0.273224,28.3224,0,-52.0084
28.6,157.568,5.79735,0.273224,28.3224,0,-52.0084
28.6,157.546,5.794,0.273134,28.3134,0,-52.0237
28.7,157.546,5.794,0.273134,28.3134,0,-52.0237
28.7,157.518,5.78984,0.273042,28.3042,0,-52.0291
28.8,157.518,5.78984,0.273042,28.3042,0,-52.0291
28.8,157.485,5.78489,0.272947,28.2947,0,-52.0246
28.9,157.485,5.78489,0.272947,28.2947,0,-52.0246
28.9,157.446,5.77914,0.272851,28.2851,0,-52.0103
29,157.446,5.77914,0.272851,28.2851,0,-52.0103
29,157.402,5.77259,0.272752,28.2752,0,-51.9863
29.1,157.402,5.77259,0.272752,28.2752,0,-51.9863
29.1,157.353,5.76527,0.272652,28.2652,0,-51.9525
29.2,157.353,5.76527,0.272652,28.2652,0,-51.9525
29.2,157.299,5.75727,0.272549,28.2549,0,-51.9111
29.3,157.299,5.75727,0.272549,28.2549,0,-51.9111
29.3,157.241,5.74861,0.272445,28.2445,0,-51.8614
29.4,157.241,5.74861,0.272445,28.2445,0,-51.8614
29.4,157.178,5.73929,0.272339,28.2339,0,-51.8035
29.5,157.178,5.73929,0.272339,28.2339,0,-51.8035
29.5,157.111,5.72931,0.272231,28.2231,0,-51.7374
29.6,157.111,5.72931,0.272231,28.2231,0,-51.7374
29.6,157.039,5.71869,0.272121,28.2121,0,-51.6631
29.7,157.039,5.71869,0.272121,28.2121,0,-51.6631
29.7,156.962,5.70742,0.272009,28.2009,0,-51.5806
29.8,156.962,5.70742,0.272009,28.2009,0,-51.5806
29.8,156.882,5.69552,0.271896,28.1896,0,-51.4895
29.9,156.882,5.69552,0.271896,28.1896,0,-51.4895
29.9,156.797,5.68298,0.271781,28.1781,0,-51.3906
30,156.797,5.68298,0.271781,28.1781,0,-51.3906
30,156.707,5.66981,0.271665,28.1665,0,-51.2839
30.1,156.707,5.66981,0.271665,28.1665,0,-51.2839
30.1,156.613,5.65603,0.271547,28.1546,0,-51.1694
30.2,156.613,5.65603,0.271547,28.1546,0,-51.1694
30.2,156.515,5.64174,0.271427,28.1427,0,-51.05
30.3,156.515,5.64174,0.271427,28.1427,0,-51.05
30.3,156.414,5.62696,0.271306,28.1306,0,-50.9244
30.4,156.414,5.62696,0.271306,28.1306,0,-50.9244
30.4,156.309,5.61169,0.271183,28.1183,0,-50.7926
30.5,156.309,5.61169,0.271183,28.1183,0,-50.7926
30.5,156.201,5.59594,0.27106,28.106,0,-50.6547
30.6,156.201,5.59594,0.27106,28.106,0,-50.6547
30.6,156.089,5.5797,0.270935,28.0935,0,-50.5108
30.7,156.089,5.5797,0.270935,28.0935,0,-50.5108
30.7,155.974,5.56299,0.270808,28.0808,0,-50.3609
30.8,155.974,5.56299,0.270808,28.0808,0,-50.3609
30.8,155.855,5.54581,0.270681,28.0681,0,-50.2051
30.9,155.855,5.54581,0.270681,28.0681,0,-50.2051
30.9,155.732,5.52818,0.270552,28.0552,0,-50.0435
31,155.732,5.52818,0.270552,28.0552,0,-50.0435
31,155.607,5.51008,0.270421,28.0421,0,-49.8761
31.1,155.607,5.51008,0.270421,28.0421,0,-49.8761
31.1,155.477,5.49154,0.27029,28.029,0,-49.7031
31.2,155.477,5.49154,0.27029,28.029,0,-49.7031
31.2,155.345,5.47265,0.270158,28.0158,0,-49.5275
31.3,155.345,5.47265,0.270158,28.0158,0,-49.5275
31.3,155.21,5.45343,0.270024,28.0024,0,-49.3476
31.4,155.21,5.45343,0.270024,28.0024,0,-49.3476
31.4,155.073,5.43388,0.26989,27.989,0,-49.1634
31.5,155.073,5.43388,0.26989,27.989,0,-49.1634
31.5,154.932,5.414,0.269755,27.9755,0,-48.9751
31.6,154.932,5.414,0.269755,27.9755,0,-48.9751
31.6,154.789,5.39381,0.269619,27.9619,0,-48.7827
31.7,154.789,5.39381,0.269619,27.9619,0,-48.7827
31.7,154.644,5.3733,0.269482,27.9482,0,-48.5863
31.8,154.644,5.3733,0.269482,27.9482,0,-48.5863
31.8,154.495,5.35248,0.269344,27.9344,0,-48.3859
31.9,154.495,5.35248,0.269344,27.9344,0,-48.3859
31.9,154.344,5.33135,0.269205,27.9205,0,-48.1816
32,154.344,5.33135,0.269205,27.9205,0,-48.1816
32,154.191,5.30993,0.269065,27.9065,0,-47.9735
32.1,154.191,5.30993,0.269065,27.9065,0,-47.9735
32.1,154.035,5.28821,0.268925,27.8925,0,-47.7616
32.2,154.035,5.28821,0.268925,27.8925,0,-47.7616
32.2,153.878,5.26653,0.268785,27.8785,0,-47.5531
32.3,153.878,5.26653,0.268785,27.8785,0,-47.5531
32.3,153.722,5.2449,0.268644,27.8644,0,-47.3447
32.4,153.722,5.2449,0.268644,27.8644,0,-47.3447
32.4,153.565,5.22332,0.268503,27.8503,0,-47.1366
32.5,153.565,5.22332,0.268503,27.8503,0,-47.1366
32.5,153.408,5.20179,0.268362,27.8362,0,-46.9287
32.6,153.408,5.20179,0.268362,27.8362,0,-46.9287
32.6,153.251,5.1803,0.268221,27.8221,0,-46.7211
32.7,153.251,5.1803,0.268221,27.8221,0,-46.7211
32.7,153.094,5.15886,0.26808,27.808,0,-46.5136
32.8,153.094,5.15886,0.26808,27.808,0,-46.5136
32.8,152.937,5.13748,0.267939,27.7939,0,-46.3065
32.9,152.937,5.13748,0.267939,27.7939,0,-46.3065
32.9,152.779,5.11614,0.267797,27.7797,0,-46.0996
33,152.779,5.11614,0.267797,27.7797,0,-46.0996
33,152.621,5.09486,0.267656,27.7656,0,-45.893
33.1,152.621,5.09486,0.267656,27.7656,0,-45.893
33.1,152.464,5.07363,0.267515,27.7515,0,-45.6867
33.2,152.464,5.07363,0.267515,27.7515,0,-45.6867
33.2,152.317,5.05402,0.267376,27.7376,0,-45.5104
33.3,152.317,5.05402,0.267376,27.7376,0,-45.5104
33.3,152.183,5.03602,0.267241,27.7241,0,-45.3509
33.4,152.183,5.03602,0.267241,27.7241,0,-45.3509
33.4,152.06,5.01962,0.267109,27.7109,0,-45.2092
33.5,152.06,5.01962,0.267109,27.7109,0,-45.2092
33.5,151.948,5.00478,0.266979,27.6979,0,-45.0851
33.6,151.948,5.00478,0.266979,27.6979,0,-45.0851
33.6,151.848,4.99151,0.266853,27.6853,0,-44.9787
33.7,151.848,4.99151,0.266853,27.6853,0,-44.9787
33.7,151.76,4.97979,0.266729,27.6729,0,-44.8896
33.8,151.76,4.97979,0.266729,27.6729,0,-44.8896
33.8,151.683,4.96959,0.266609,27.6609,0,-44.8178
33.9,151.683,4.96959,0.266609,27.6609,0,-44.8178
33.9,151.617,4.96092,0.266491,27.6491,0,-44.7633
34,151.617,4.96092,0.266491,27.6491,0,-44.7633
34,151.563,4.95376,0.266376,27.6376,0,-44.7257
34.1,151.563,4.95376,0.266376,27.6376,0,-44.7257
34.1,151.52,4.9481,0.266263,27.6263,0,-44.7052
34.2,151.52,4.9481,0.266263,27.6263,0,-44.7052
34.2,151.494,4.94476,0.266155,27.6155,0,-44.7232
34.3,151.494,4.94476,0.266155,27.6155,0,-44.7232
34.3,151.486,4.94373,0.266052,27.6052,0,-44.7675
34.4,151.486,4.94373,0.266052,27.6052,0,-44.7675
34.4,151.496,4.945,0.265953,27.5953,0,-44.8383
34.5,151.496,4.945,0.265953,27.5953,0,-44.8383
34.5,151.523,4.94857,0.265859,27.5858,0,-44.9353
34.6,151.523,4.94857,0.265859,27.5858,0,-44.9353
34.6,151.568,4.95444,0.265768,27.5768,0,-45.0588
34.7,151.568,4.95444,0.265768,27.5768,0,-45.0588
34.7,151.63,4.96259,0.265682,27.5682,0,-45.2087
34.8,151.63,4.96259,0.265682,27.5682,0,-45.2087
34.8,151.709,4.97304,0.265601,27.5601,0,-45.3851
34.9,151.709,4.97304,0.265601,27.5601,0,-45.3851
34.9,151.805,4.98579,0.265523,27.5523,0,-45.5882
35,151.805,4.98579,0.265523,27.5523,0,-45.5882
35,151.919,5.00084,0.26545,27.545,0,-45.8182
35.1,151.919,5.00084,0.26545,27.545,0,-45.8182
35.1,152.049,5.0182,0.26538,27.538,0,-46.0752
35.2,152.049,5.0182,0.26538,27.538,0,-46.0752
35.2,152.198,5.03805,0.265315,27.5315,0,-46.371
35.3,152.198,5.03805,0.265315,27.5315,0,-46.371
35.3,152.365,5.06041,0.265255,27.5255,0,-46.6967
35.4,152.365,5.06041,0.265255,27.5255,0,-46.6967
35.4,152.55,5.0853,0.265199,27.5199,0,-47.0525
35.5,152.55,5.0853,0.265199,27.5199,0,-47.0525
35.5,152.754,5.11273,0.265148,27.5148,0,-47.4388
35.6,152.754,5.11273,0.265148,27.5148,0,-47.4388
35.6,152.975,5.14274,0.265101,27.5101,0,-47.8559
35.7,152.975,5.14274,0.265101,27.5101,0,-47.8559
35.7,153.215,5.17533,0.265059,27.5059,0,-48.3043
35.8,153.215,5.17533,0.265059,27.5059,0,-48.3043
35.8,153.472,5.21055,0.26502,27.502,0,-48.7846
35.9,153.472,5.21055,0.26502,27.502,0,-48.7846
35.9,153.747,5.24843,0.264986,27.4986,0,-49.2972
36,153.747,5.24843,0.264986,27.4986,0,-49.2972
36,154.04,5.28899,0.264957,27.4957,0,-49.8428
36.1,154.04,5.28899,0.264957,27.4957,0,-49.8428
36.1,154.351,5.33228,0.264931,27.4931,0,-50.422
36.2,154.351,5.33228,0.264931,27.4931,0,-50.422
36.2,154.668,5.37669,0.264907,27.4907,0,-51.0154
36.3,154.668,5.37669,0.264907,27.4907,0,-51.0154
36.3,154.99,5.42224,0.264884,27.4884,0,-51.6246
36.4,154.99,5.42224,0.264884,27.4884,0,-51.6246
36.4,155.319,5.46894,0.264863,27.4862,0,-52.2497
36.5,155.319,5.46894,0.264863,27.4862,0,-52.2497
36.5,155.653,5.51681,0.264842,27.4842,0,-52.8908
36.6,155.653,5.51681,0.264842,27.4842,0,-52.8908
36.6,155.994,5.56587,0.264823,27.4823,0,-53.548
36.7,155.994,5.56587,0.264823,27.4823,0,-53.548
36.7,156.34,5.61614,0.264805,27.4805,0,-54.2216
36.8,156.34,5.61614,0.264805,27.4805,0,-54.2216
36.8,156.692,5.66762,0.264789,27.4789,0,-54.9119
36.9,156.692,5.66762,0.264789,27.4789,0,-54.9119
36.9,157.05,5.72035,0.264774,27.4774,0,-55.6191
37,157.05,5.72035,0.264774,27.4774,0,-55.6191
37,157.414,5.77433,0.26476,27.476,0,-56.3435
37.1,157.414,5.77433,0.26476,27.476,0,-56.3435
37.1,157.783,5.82959,0.264747,27.4747,0,-57.0855
37.2,157.783,5.82959,0.264747,27.4747,0,-57.0855
37.2,158.15,5.8849,0.264734,27.4734,0,-57.8244
37.3,158.15,5.8849,0.264734,27.4734,0,-57.8244
37.3,158.515,5.94025,0.264719,27.4719,0,-58.5665
37.4,158.515,5.94025,0.264719,27.4719,0,-58.5665
37.4,158.877,5.99563,0.264703,27.4703,0,-59.3113
37.5,158.877,5.99563,0.264703,27.4703,0,-59.3113
37.5,159.237,6.05105,0.264687,27.4687,0,-60.0588
37.6,159.237,6.05105,0.264687,27.4687,0,-60.0588
37.6,159.594,6.10651,0.264669,27.4669,0,-60.8087
37.7,159.594,6.10651,0.264669,27.4669,0,-60.8087
37.7,159.949,6.16199,0.264651,27.4651,0,-61.5611
37.8,159.949,6.16199,0.264651,27.4651,0,-61.5611
37.8,160.302,6.21749,0.264632,27.4632,0,-62.3157
37.9,160.302,6.21749,0.264632,27.4632,0,-62.3157
37.9,160.652,6.27302,0.264612,27.4612,0,-63.0726
38,160.652,6.27302,0.264612,27.4612,0,-63.0726
38,160.999,6.32856,0.26459,27.459,0,-63.8317
38.1,160.999,6.32856,0.26459,27.459,0,-63.8317
38.1,161.345,6.38411,0.264569,27.4569,0,-64.5928
38.2,161.345,6.38411,0.264569,27.4569,0,-64.5928
38.2,161.685,6.43919,0.264545,27.4545,0,-65.3439
38.3,161.685,6.43919,0.264545,27.4545,0,-65.3439
38.3,162.02,6.49375,0.264519,27.4519,0,-66.0906
38.4,162.02,6.49375,0.264519,27.4519,0,-66.0906
38.4,162.349,6.54781,0.264492,27.4492,0,-66.8327
38.5,162.349,6.54781,0.264492,27.4492,0,-66.8327
38.5,162.673,6.60135,0.264462,27.4462,0,-67.57
38.6,162.673,6.60135,0.264462,27.4462,0,-67.57
38.6,162.992,6.65434,0.264431,27.4431,0,-68.3022
38.7,162.992,6.65434,0.264431,27.4431,0,-68.3022
38.7,163.305,6.70679,0.264398,27.4398,0,-69.0291
38.8,163.305,6.70679,0.264398,27.4398,0,-69.0291
38.8,163.614,6.75869,0.264364,27.4364,0,-69.7506
38.9,163.614,6.75869,0.264364,27.4364,0,-69.7506
38.9,163.917,6.81002,0.264327,27.4327,0,-70.4664
39,163.917,6.81002,0.264327,27.4327,0,-70.4664
39,164.214,6.86077,0.264289,27.4289,0,-71.1763
39.1,164.214,6.86077,0.264289,27.4289,0,-71.1763
39.1,164.507,6.91093,0.264249,27.4249,0,-71.8802
39.2,164.507,6.91093,0.264249,27.4249,0,-71.8802
39.2,164.794,6.96035,0.264207,27.4207,0,-72.5709
39.3,164.794,6.96035,0.264207,27.4207,0,-72.5709
39.3,165.075,7.00903,0.264163,27.4163,0,-73.2532
39.4,165.075,7.00903,0.264163,27.4163,0,-73.2532
39.4,165.349,7.05694,0.264117,27.4117,0,-73.9269
39.5,165.349,7.05694,0.264117,27.4117,0,-73.9269
39.5,165.618,7.10408,0.264069,27.4069,0,-74.5918
39.6,165.618,7.10408,0.264069,27.4069,0,-74.5918
39.6,165.882,7.15043,0.264019,27.4019,0,-75.2477
39.7,165.882,7.15043,0.264019,27.4019,0,-75.2477
39.7,166.139,7.19598,0.263966,27.3966,0,-75.8945
39.8,166.139,7.19598,0.263966,27.3966,0,-75.8945
39.8,166.39,7.24073,0.263912,27.3912,0,-76.5319
39.9,166.39,7.24073,0.263912,27.3912,0,-76.5319
39.9,166.636,7.28467,0.263856,27.3856,0,-77.1597
40,166.636,7.28467,0.263856,27.3856,0,-77.1597
40,166.876,7.32777,0.263797,27.3797,0,-77.7778
40.1,166.876,7.32777,0.263797,27.3797,0,-77.7778
40.1,167.11,7.37004,0.263737,27.3737,0,-78.386
40.2,167.11,7.37004,0.263737,27.3737,0,-78.386
40.2,167.339,7.4115,0.263675,27.3675,0,-78.9803
40.3,167.339,7.4115,0.263675,27.3675,0,-78.9803
40.3,167.562,7.45214,0.26361,27.361,0,-79.5645
40.4,167.562,7.45214,0.26361,27.361,0,-79.5645
40.4,167.78,7.49195,0.263544,27.3544,0,-80.1386
40.5,167.78,7.49195,0.263544,27.3544,0,-80.1386
40.5,167.992,7.53091,0.263475,27.3475,0,-80.7025
40.6,167.992,7.53091,0.263475,27.3475,0,-80.7025
40.6,168.199,7.56904,0.263405,27.3405,0,-81.2558
40.7,168.199,7.56904,0.263405,27.3405,0,-81.2558
40.7,168.4,7.6063,0.263332,27.3332,0,-81.7986
40.8,168.4,7.6063,0.263332,27.3332,0,-81.7986
40.8,168.596,7.64271,0.263258,27.3258,0,-82.3306
40.9,168.596,7.64271,0.263258,27.3258,0,-82.3306
40.9,168.786,7.67825,0.263181,27.3181,0,-82.8518
41,168.786,7.67825,0.263181,27.3181,0,-82.8518
41,168.971,7.71291,0.263103,27.3103,0,-83.362
41.1,168.971,7.71291,0.263103,27.3103,0,-83.362
41.1,169.151,7.74669,0.263022,27.3022,0,-83.8611
41.2,169.151,7.74669,0.263022,27.3022,0,-83.8611
41.2,169.326,7.77969,0.26294,27.294,0,-84.3474
41.3,169.326,7.77969,0.26294,27.294,0,-84.3474
41.3,169.497,7.81191,0.262856,27.2856,0,-84.8236
41.4,169.497,7.81191,0.262856,27.2856,0,-84.8236
41.4,169.662,7.84335,0.26277,27.277,0,-85.2897
41.5,169.662,7.84335,0.26277,27.277,0,-85.2897
41.5,169.823,7.874,0.262682,27.2682,0,-85.7456
41.6,169.823,7.874,0.262682,27.2682,0,-85.7456
41.6,169.98,7.90385,0.262592,27.2592,0,-86.1912
41.7,169.98,7.90385,0.262592,27.2592,0,-86.1912
41.7,170.131,7.9329,0.262501,27.2501,0,-86.6264
41.8,170.131,7.9329,0.262501,27.2501,0,-86.6264
41.8,170.278,7.96115,0.262408,27.2408,0,-87.0512
41.9,170.278,7.96115,0.262408,27.2408,0,-87.0512
41.9,170.421,7.98859,0.262312,27.2312,0,-87.4655
42,170.421,7.98859,0.262312,27.2312,0,-87.4655
42,170.559,8.01521,0.262215,27.2215,0,-87.8692
42.1,170.559,8.01521,0.262215,27.2215,0,-87.8692
42.1,170.692,8.04102,0.262117,27.2117,0,-88.2622
42.2,170.692,8.04102,0.262117,27.2117,0,-88.2622
42.2,170.822,8.06616,0.262017,27.2016,0,-88.6444
42.3,170.822,8.06616,0.262017,27.2016,0,-88.6444
42.3,170.947,8.09061,0.261915,27.1915,0,-89.0175
42.4,170.947,8.09061,0.261915,27.1915,0,-89.0175
42.4,171.069,8.11439,0.261811,27.1811,0,-89.3816
42.5,171.069,8.11439,0.261811,27.1811,0,-89.3816
42.5,171.187,8.13748,0.261706,27.1706,0,-89.7365
42.6,171.187,8.13748,0.261706,27.1706,0,-89.7365
42.6,171.302,8.15988,0.261599,27.1599,0,-90.0823
42.7,171.302,8.15988,0.261599,27.1599,0,-90.0823
42.7,171.412,8.1816,0.261491,27.1491,0,-90.4188
42.8,171.412,8.1816,0.261491,27.1491,0,-90.4188
42.8,171.519,8.20262,0.261381,27.1381,0,-90.7461
42.9,171.519,8.20262,0.261381,27.1381,0,-90.7461
42.9,171.622,8.22295,0.261269,27.1269,0,-91.0642
43,171.622,8.22295,0.261269,27.1269,0,-91.0642
43,171.722,8.24259,0.261156,27.1156,0,-91.3729
43.1,171.722,8.24259,0.261156,27.1156,0,-91.3729
43.1,171.817,8.26154,0.261042,27.1042,0,-91.6723
43.2,171.817,8.26154,0.261042,27.1042,0,-91.6723
43.2,171.91,8.27993,0.260926,27.0926,0,-91.9633
43.3,171.91,8.27993,0.260926,27.0926,0,-91.9633
43.3,172,8.29777,0.260808,27.0808,0,-92.2467
43.4,172,8.29777,0.260808,27.0808,0,-92.2467
43.4,172.087,8.31505,0.26069,27.069,0,-92.5224
43.5,172.087,8.31505,0.26069,27.069,0,-92.5224
43.5,172.171,8.33178,0.26057,27.057,0,-92.7906
43.6,172.171,8.33178,0.26057,27.057,0,-92.7906
43.6,172.252,8.34795,0.260448,27.0448,0,-93.0511
43.7,172.252,8.34795,0.260448,27.0448,0,-93.0511
43.7,172.33,8.36357,0.260326,27.0326,0,-93.3041
43.8,172.33,8.36357,0.260326,27.0326,0,-93.3041
43.8,172.405,8.37863,0.260202,27.0202,0,-93.5494
43.9,172.405,8.37863,0.260202,27.0202,0,-93.5494
43.9,172.478,8.39313,0.260076,27.0076,0,-93.787
44,172.478,8.39313,0.260076,27.0076,0,-93.787
44,172.547,8.40707,0.25995,26.995,0,-94.017
44.1,172.547,8.40707,0.25995,26.995,0,-94.017
44.1,172.614,8.42045,0.259822,26.9822,0,-94.2393
44.2,172.614,8.42045,0.259822,26.9822,0,-94.2393
44.2,172.678,8.43341,0.259693,26.9693,0,-94.4555
44.3,172.678,8.43341,0.259693,26.9693,0,-94.4555
44.3,172.74,8.44594,0.259563,26.9563,0,-94.6657
44.4,172.74,8.44594,0.259563,26.9563,0,-94.6657
44.4,172.8,8.45803,0.259432,26.9432,0,-94.8698
44.5,172.8,8.45803,0.259432,26.9432,0,-94.8698
44.5,172.858,8.4697,0.2593,26.93,0,-95.0679
