"time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsGear","egsTargetGear","tShiftStart"
28.14,1,1,0,0,0,1,0,0,1,117.357,6,6,24.82
28.21,1,1,0,0,0,1,0,0,1,115.524,6,6,24.82
28.28,1,1,0,0,0,1,0,0,1,113.692,6,6,24.82
28.35,1,1,0,0,0,1,0,0,1,111.862,6,6,24.82
28.42,1,1,0,0,0,1,0,0,1,110.034,6,6,24.82
28.49,1,1,0,0,0,1,0,0,1,108.206,6,6,24.82
28.56,1,1,0,0,0,1,0,0,1,106.381,6,6,24.82
28.63,1,1,0,0,0,1,0,0,1,104.557,6,6,24.82
28.7,1,1,0,0,0,1,0,0,1,102.734,6,6,24.82
28.77,1,1,0,0,0,1,0,0,1,100.913,6,6,24.82
28.84,1,1,0,0,0,1,0,0,1,99.093,6,6,24.82
28.91,1,1,0,0,0,1,0,0,1,97.274,6,6,24.82
28.98,1,1,0,0,0,1,0,0,1,95.457,6,6,24.82
29.05,1,1,0,0,0,1,0,0,1,93.641,6,6,24.82
29.12,1,1,0,0,0,1,0,0,1,91.826,6,6,24.82
29.19,1,1,0,0,0,1,0,0,1,90.013,6,6,24.82
29.26,1,1,0,0,0,1,0,0,1,88.201,6,6,24.82
29.33,1,1,0,0,0,1,0,0,1,86.39,6,6,24.82
29.4,1,1,0,0,0,1,0,0,1,84.58,6,6,24.82
29.47,1,1,0,0,0,1,0,0,1,82.772,6,6,24.82
29.54,1,1,0,0,0,1,0,0,1,80.965,6,6,24.82
29.61,1,1,0,0,0,1,0,0,1,79.158,6,6,24.82
29.68,1,1,0,0,0,1,0,0,1,77.353,6,6,24.82
29.75,1,1,0,0,0,1,0,0,1,75.549,6,6,24.82
29.82,1,1,0,0,0,1,0,0,1,73.746,6,6,24.82
29.89,1,1,0,0,0,1,0,0,1,71.945,6,6,24.82
29.96,1,1,0,0,0,1,0,0,1,70.144,6,6,24.82
30.03,1,1,0,0,0,1,0,0,1,68.344,6,6,24.82
30.1,1,1,0,0,0,1,0,0,1,66.545,6,6,24.82
30.17,1,1,0,0,0,1,0,0,1,64.747,6,6,24.82
30.24,1,1,0,0,0,1,0,0,1,62.95,6,6,24.82
30.31,1,1,0,0,0,1,0,0,1,61.154,6,6,24.82
30.38,1,1,0,0,0,1,0,0,1,59.359,6,6,24.82
30.45,1,1,0,0,0,1,0,0,1,57.565,6,6,24.82
30.52,1,1,0,0,0,1,0,0,1,55.772,6,6,24.82
30.59,1,1,0,0,0,1,0,0,1,53.979,6,6,24.82
30.66,1,1,0,0,0,1,0,0,1,52.622,6,6,24.82
30.73,1,1,0,0,0,1,0,0,1,50.356,6,6,24.82
30.8,1,1,0,0,0,1,0,0,1,48.556,6,6,24.82
30.87,1,1,0,0,0,1,0,0,1,46.765,6,6,24.82
30.94,1,1,0,0,0,1,0,0,1,44.976,6,6,24.82
31.01,0,1,0,0,0,1,0,0,1,43.189,6,5,30.94
31.08,0,1,0,0,0,1,0,0,1,41.402,6,5,30.94
31.15,0,1,0,0,0,1,0,0,1,39.616,6,5,30.94
31.22,0,1,0,0,0,1,0,0,1,37.831,6,5,30.94
31.29,0,1,0,0,0,1,0,0,1,36.046,6,5,30.94
31.36,0,1,0,0,0,1,0,0,1,34.262,6,5,30.94
31.43,0,1,0,0,0,1,0,0,1,32.479,6,5,30.94
31.5,0,1,0,0,0,1,0,0,1,30.698,6,5,30.94
31.57,0,1,0,0,0,1,0,0,1,28.92,6,5,30.94
31.64,0,1,0,0,0,1,0,0,1,27.144,6,5,30.94
31.71,0,1,0,0,0,1,0,0,1,25.339,6,5,30.94
31.78,0,1,0,0,0,1,0,0,1,23.505,6,5,30.94
31.85,0,1,0,0,0,1,0,0,1,21.609,6,5,30.94
31.92,0,1,0,0,0,1,0,0,1,19.65,6,5,30.94
31.99,0,1,0,0,0,0.96,0.04,0,1,17.726,5,4,31.96
32.06,0,1,0,0,0,0.82,0.18,0,1,15.807,5,4,31.96
32.13,0,1,0,0,0,0.68,0.32,0,1,13.976,5,4,31.96
32.2,0,1,0,0,0,0.54,0.46,0,1,12.187,5,4,31.96
32.27,0,1,0,0,0,0.4,0.6,0,1,10.442,5,4,31.96
32.34,0,1,0,0,0,0.26,0.74,0,1,8.704,5,4,31.96
32.41,0,1,0,0,0,0.12,0.88,0,1,6.969,5,4,31.96
32.48,0,1,0,0,0,0,1,0,1,5.234,5,4,31.96
32.55,0,1,0,0,0,0,1,0,1,3.501,5,4,31.96
32.62,0,1,0,0,0,0,1,0,1,1.777,5,4,31.96
32.69,0,1,0,0,0,0,1,0,1,0.066,5,4,31.96
32.76,0,1,0,0,0,0,1,0,1,0,5,4,31.96
32.83,0,1,0,0,0,0,1,0,1,0,5,4,31.96
32.9,0,1,0,0,0,0,1,0,1,0,5,4,31.96
32.97,0,1,0,0,0,0,1,0,1,0,5,4,31.96
33.04,0,0,0,0,0,0,0.9,0,0.9,0,4,3,32.98
33.11,0,0,0,0,0,0,0.76,0,0.76,0,4,3,32.98
33.18,0,0,0,0,0,0,0.62,0,0.62,-0.043,4,3,32.98
33.25,0,0,0,0,0,0,0.48,0,0.48,0,4,3,32.98
33.32,0,0,0,0,0,0,0.34,0,0.34,0,4,3,32.98
33.39,0,0,0,0,0,0,0.2,0,0.2,0,4,3,32.98
33.46,0,0,0,0,0,0,0.06,0,0.06,0,4,3,32.98
33.53,0,0,0,0,0,0,0,0,0,0,4,3,32.98
33.56,0,0,0,0,0,0,0,0,0,0,4,3,32.98
