"Time","revolute1_w","revolute2_w"
0.48003,-3.60324590136212,-5.73397293892209
0.48303,-3.73071283484252,-5.38026334646802
0.48603,-3.85648335098988,-5.02680375952361
0.48903,-3.98027953370865,-4.67413856660871
0.49203,-4.1018734309013,-4.32269951250651
0.49503,-4.22108059743406,-3.97282464535415
0.49803,-4.33775437974322,-3.62477485688308
0.50103,-4.45178091423857,-3.27874813696263
0.50403,-4.56307498360613,-2.93489117633411
0.50703,-4.67157611212964,-2.59331018658502
0.51003,-4.77724486386408,-2.25408064464178
0.51303,-4.88006033550319,-1.91725380268534
0.51603,-4.98001798137436,-1.58286206026146
0.51903,-5.077127586385,-1.25092387981895
0.52203,-5.17141126700208,-0.921448406106815
0.52503,-5.26290167323081,-0.594439398227484
0.52803,-5.35164044153976,-0.269898368724233
0.53103,-5.43767683047925,0.05217282068679
0.53403,-5.52106642480556,0.371769595352435
0.53703,-5.60186984179957,0.688882363626817
0.54003,-5.68015143172486,1.00349424835036
0.54303,-5.75597797723443,1.31557884371248
0.54603,-5.82941737842923,1.62509793462981
0.54903,-5.90053729496268,1.93199908418549
0.55203,-5.96940370802946,2.23621298017958
0.55503,-6.03607938816914,2.5376504969253
0.55803,-6.10062226102255,2.83619943901157
0.56103,-6.16308365873343,3.13172092017502
0.56403,-6.22350644209263,3.42404532778093
0.56703,-6.28192298298976,3.71296784033048
0.57003,-6.33835300455681,3.99824348917959
0.57303,-6.39280128387014,4.27958177802517
0.57603,-6.44525523014267,4.556640899345
0.57903,-6.49568236289219,4.82902162386124
0.58203,-6.54402773099915,5.09626099009261
0.58503,-6.59021133456175,5.35782598497679
0.58803,-6.63412563660918,5.61310748257272
0.59103,-6.67563328111736,5.86141479636216
0.59403,-6.71456516711956,6.10197130056408
0.59703,-6.75071906448901,6.33391168220765
0.60003,-6.78385899211243,6.55628148907236
0.60303,-6.81371560908,6.76803972518372
0.60603,-6.83998788804115,6.96806529686426
0.60903,-6.86234633930202,7.15516810521531
0.61203,-6.88043802575516,7.32810548900168
0.61503,-6.89389354364571,7.48560451946052
0.61803,-6.9023360359218,7.62639031634571
0.62103,-6.90539215159724,7.74922008754705
0.62403,-6.90270467169406,7.8529220102761
0.62703,-6.8939463050913,7.93643741647278
0.63003,-6.87883394148531,7.99886409613731
0.63303,-6.85714246764072,8.03949799235317
0.63603,-6.82871714457883,8.05787024340569
0.63903,-6.79348354027302,8.05377652941575
0.64203,-6.75145413425058,8.02729606106371
0.64503,-6.70273095557779,7.97879830020285
0.64803,-6.64750395801831,7.90893654694172
0.65103,-6.58604522842567,7.8186287215954
0.65403,-6.51869950744911,7.70902683348008
0.65703,-6.44587181741226,7.58147758652958
0.66003,-6.36801319700546,7.43747719196503
0.66303,-6.28560561548401,7.27862367828297
0.66603,-6.19914708493255,7.10656982260922
0.66903,-6.10913783335665,6.92297935239599
0.67203,-6.01606818175938,6.72948839726266
0.67503,-5.92040852537237,6.52767343001769
0.67803,-5.82260158773063,6.31902622938283
0.68103,-5.72305692086695,6.10493579929089
0.68403,-5.62214747847807,5.88667673027005
0.68703,-5.52020799413376,5.66540319571129
0.69003,-5.41753484867809,5.44214762554173
0.69303,-5.31438710086185,5.21782306482843
0.69603,-5.21098837239134,4.99322827328278
0.69903,-5.10752931288921,4.76905472301153
0.70203,-5.00417041325967,4.54589478044959
0.70503,-4.90104498122474,4.32425049470567
0.70803,-4.79826213599596,4.10454254523091
0.71103,-4.69590971757525,3.88711901878199
0.714030000000001,-4.59405703881025,3.6722637852242
0.717030000000001,-4.49275743479242,3.46020432285534
0.720030000000001,-4.39205058481855,3.25111890753975
0.723030000000001,-4.29196459761119,3.04514312797925
0.726030000000001,-4.19251786162606,2.84237572431594
0.729030000000001,-4.09372067051139,2.64288377782507
0.732030000000001,-3.99557663561572,2.44670726395434
0.735030000000001,-3.89808390558336,2.2538630450751
0.738030000000001,-3.80123621105879,2.06434835073825
0.741030000000001,-3.70502375185684,1.8781437856304
0.744030000000001,-3.60943394443261,1.69521591457364
0.747030000000001,-3.51445204723374,1.5155194790548
0.750030000000001,-3.42006168000228,1.3389992940874
0.753030000000001,-3.32624525119475,1.16559186542908
0.756030000000001,-3.23298430617086,0.995226762230894
0.759030000000001,-3.14025980761922,0.827827778313926
0.762030000000001,-3.04805235849446,0.663313912813727
0.765030000000001,-2.95634237645164,0.501600196898939
0.768030000000001,-2.86511022755563,0.342598389159741
0.771030000000001,-2.77433632603576,0.186217559248295
0.774030000000001,-2.68400120601355,0.0323645771794639
0.777030000000001,-2.59408557037322,-0.119055476339212
0.780030000000001,-2.50457032125018,-0.268138965260116
0.783030000000001,-2.41543657600975,-0.414983407801419
0.786030000000001,-2.32666567208707,-0.55968723034041
0.789030000000001,-2.23823916364175,-0.702349556784033
0.792030000000001,-2.15013881262448,-0.843070025602957
0.795030000000001,-2.06234657655034,-0.981948627593731
0.798030000000001,-1.97484459502607,-1.11908555815667
0.801030000000001,-1.88761517688196,-1.25458107842931
0.804030000000001,-1.80064078960764,-1.38853538002706
0.807030000000001,-1.71390405267518,-1.52104844844973
0.810030000000001,-1.62738773625078,-1.65221992043026
0.813030000000001,-1.5410747667445,-1.78214893062824
0.816030000000001,-1.45494824062396,-1.91093394311239
0.819030000000001,-1.36899144791764,-2.03867256304511
0.822030000000001,-1.28318790685392,-2.16546132389261
0.825030000000001,-1.19752141111848,-2.29139544534582
0.828030000000001,-1.11197609126311,-2.41656855696025
0.831030000000001,-1.02653649185784,-2.5410723823186
0.834030000000001,-0.941187666040346,-2.66499637830547
0.837030000000001,-0.855915289175899,-2.78842732387777
0.840030000000001,-0.770705793388866,-2.91144885254179
0.843030000000001,-0.685546524754182,-3.03414092263537
0.846030000000001,-0.600425924931851,-3.15657921949737
0.849030000000001,-0.515333738975268,-3.27883448372885
0.852030000000001,-0.430261250927619,-3.4009717600629
0.855030000000001,-0.345201548619335,-3.52304956192379
0.858030000000001,-0.260149818769963,-3.64511894764208
0.861030000000001,-0.17510367305252,-3.76722250558143
0.864030000000001,-0.0900635051676172,-3.88939324721653
0.867030000000001,-0.00503287816577956,-4.01165340957564
0.870030000000001,0.0799810597836036,-4.13401317152883
0.873030000000001,0.164967134281555,-4.25646929225922
0.876030000000001,0.249909682946197,-4.37900368498761
0.879030000000001,0.334788079620724,-4.50158194468983
0.882030000000001,0.419576253366975,-4.62415185517313
0.885030000000001,0.504242213589543,-4.74664190842101
0.888030000000001,0.58874759541219,-4.86895987744966
0.891030000000001,0.673047242379376,-4.99099149280741
0.894030000000001,0.757088846553253,-5.11259928191556
0.897030000000001,0.840812668938582,-5.2336216391612
0.900030000000001,0.92415136565453,-5.35387220229965
0.903030000000001,1.00702994708537,-5.47313961642283
0.906030000000001,1.08936589803388,-5.59118776946666
0.909030000000001,1.17106948713875,-5.70775658530734
0.912030000000001,1.25204428745419,-5.82256343758708
0.915030000000001,1.33218793222349,-5.93530526151232
0.918030000000001,1.41139311934441,-6.04566140614044
0.921030000000001,1.48954886754573,-6.15329723756975
0.924030000000001,1.56654201679195,-6.25786847371741
0.927030000000001,1.6422589529612,-6.3590261956718
0.930030000000001,1.71658752216307,-6.4564224370246
0.933030000000001,1.78941908490846,-6.54971620697387
0.936030000000001,1.86065064670773,-6.63857976213325
0.939030000000001,1.93018699087701,-6.72270490977434
0.942030000000001,1.99794273230336,-6.80180910398297
0.945030000000001,2.06384420861161,-6.87564108857914
0.948030000000001,2.12783112840705,-6.94398584926134
0.951030000000001,2.189857905321,-7.00666866332124
0.954030000000001,2.24989462099328,-7.06355807709624
0.957030000000001,2.30792757876731,-7.11456769573308
0.960030000000001,2.36395943118059,-7.15965673219884
0.963030000000001,2.41800888648407,-7.19882932747195
0.966030000000001,2.47011002053741,-7.23213271595979
0.969030000000001,2.52031123878402,-7.25965436433992
0.972030000000001,2.56867394726457,-7.28151825420936
0.975030000000001,2.61527100095962,-7.29788050670246
0.978030000000001,2.66018500191202,-7.30892455985204
0.981030000000001,2.70350651884847,-7.31485610772602
0.984030000000001,2.74533229509725,-7.31589799631195
0.987030000000001,2.78576350346387,-7.31228524760332
0.990030000000001,2.82490409647868,-7.3042603535918
0.993030000000001,2.86285928915836,-7.29206894907841
0.996030000000001,2.89973420008681,-7.27595593920765
0.999030000000001,2.935632665988,-7.25616212665334
1.00203,2.97065623557643,-7.23292135603749
1.00503,3.00490334065135,-7.20645817038763
1.00803,3.03846863627545,-7.17698595660834
1.01103,3.07144249742073,-7.14470554397816
1.01403,3.10391065653271,-7.10980421117675
1.01703,3.13595396485401,-7.07245505269153
1.02003,3.16764825981764,-7.03281665394663
1.02303,3.19906432112612,-6.99103302542406
1.02603,3.23026789904582,-6.94723374873993
1.02903,3.261319799765,-6.90153429150854
1.03203,3.29227601422125,-6.85403645238427
1.03503,3.32318787846632,-6.8048289025258
1.03803,3.35410225530182,-6.75398779458758
1.04103,3.38506172851822,-6.70157741500012
1.04403,3.41610480255275,-6.647650859617
1.04703,3.4472661017225,-6.59225071670254
1.05003,3.47857656437434,-6.53540974467214
1.05303,3.51006362832123,-6.4771515349743
1.05603,3.54175140481062,-6.41749115303429
1.05903,3.57366083900666,-6.35643575229856
1.06203,3.60580985557625,-6.29398515816288
1.06503,3.63821348846555,-6.23013241998122
1.06803,3.67088399435279,-6.1648643304789
1.07103,3.70383094958002,-6.09816191277374
1.07403,3.73706133061429,-6.03000087588301
1.07703,3.77057957827995,-5.96035204009478
1.08003,3.8043876461491,-5.88918173394147
1.08303,3.83848503358644,-5.8164521647574
1.08603,3.87286880402597,-5.74212176495313
1.08903,3.9075335892186,-5.66614551660347
1.09203,3.94247157973701,-5.58847525507419
1.09503,3.97767250293439,-5.50905995569875
1.09803,4.01312358904662,-5.42784600544094
1.10103,4.0488095260122,-5.34477746085674
1.10403,4.08471240377618,-5.25979629418005
1.10703,4.12081164899394,-5.17284262969564
1.11003,4.15708395104252,-5.0838549722861
1.11303,4.19350318020145,-4.99277042959586
1.11603,4.23004029889123,-4.89952492904958
1.11903,4.26666326693888,-4.80405343093333
1.12203,4.3033369419134,-4.70629013866572
1.12503,4.34002297562223,-4.6061687071866
1.12803,4.37667970790774,-4.50362245016504
1.13103,4.41326205894932,-4.39858454654633
1.13403,4.44972142135562,-4.29098824680317
1.13703,4.48600555341032,-4.18076707908682
1.14003,4.52205847490911,-4.06785505528034
1.14303,4.55782036710029,-3.95218687675607
1.14603,4.59322747831684,-3.83369813944588
1.14903,4.6282120369615,-3.7123255376413
1.15203,4.66270217357379,-3.58800706574486
1.15503,4.69662185376598,-3.4606822169929
1.15803,4.72989082386293,-3.33029217796843
1.16102999999999,4.76242457111576,-3.19678001752318
1.16402999999999,4.79413430037913,-3.0600908685319
1.16702999999999,4.82492692914172,-2.92017210070791
1.17002999999999,4.85470510277827,-2.77697348251977
1.17302999999999,4.88336723184449,-2.63044733006599
1.17602999999999,4.91080755316222,-2.4805486405903
1.17902999999999,4.93691621633702,-2.32723520815616
1.18202999999999,4.96157939721229,-2.17046771884613
1.18502999999999,4.98467943958991,-2.01020982271256
1.18802999999999,5.00609502633567,-1.84642817958111
1.19102999999999,5.02570138073646,-1.67909247569978
1.19402999999999,5.0433704986844,-1.50817540813443
1.19702999999999,5.05897141193015,-1.33365263373742
1.20002999999999,5.07237048227296,-1.15550267945939
1.20302999999999,5.08343172614105,-0.973706810735554
1.20602999999999,5.09201716856204,-0.788248854655128
1.20902999999999,5.0979872250339,-0.599114974616245
1.21202999999999,5.10120110928439,-0.406293393174358
1.21502999999999,5.10151726435631,-0.209774059808901
1.21802999999999,5.09879381388183,-0.00954826035576919
1.22102999999999,5.09288902981887,0.194391835122204
1.22402999999999,5.08366181232201,0.402053689233889
1.22702999999999,5.07097217681942,0.613444982124779
1.23002999999999,5.05468174277248,0.82857426751392
1.23302999999999,5.0346542180178,1.04745170314478
1.23602999999999,5.01075587204002,1.27008985896585
1.23902999999999,4.98285599100893,1.49650460647999
1.24202999999999,4.95082730694579,1.72671609288596
1.24502999999999,4.91454639297016,1.96074980389583
1.24802999999999,4.87389401622885,2.19863771946122
1.25102999999999,4.82875543983055,2.44041956709622
1.25402999999999,4.77902066490902,2.68614417805927
1.25702999999999,4.72458460381973,2.93587095236752
1.26002999999999,4.66534717544267,3.18967143947783
1.26302999999999,4.60121331361904,3.44763104249261
1.26602999999999,4.53209287989249,3.70985085494449
1.26902999999999,4.45790047131307,3.9764496414439
1.27202999999999,4.3785551174219,4.24756597094594
1.27502999999999,4.29397985581219,4.52336051998523
1.27802999999999,4.20410117911859,4.80401856106252
1.28102999999999,4.10884834779401,5.08975265201845
1.28402999999999,4.00815256293857,5.38080554521416
1.28702999999999,3.9019459936944,5.6774533378986
1.29002999999999,3.7901606551214,5.98000888600948
1.29302999999999,3.67272713454277,6.28882550328743
1.29602999999999,3.54957316668901,6.60430096626835
1.29902999999999,3.42062206092185,6.92688184255207
1.30202999999999,3.28579098814101,7.25706815304663
1.30502999999999,3.14498914140629,7.59541836674348
1.30802999999999,2.99811579364131,7.94255470660622
1.31102999999999,2.84505828924417,8.29916871378672
1.31402999999999,2.68569002594485,8.66602696918738
1.31702999999999,2.5198685116394,9.04397679843787
1.32002999999999,2.34743362218986,9.43395167727509
1.32302999999999,2.16820624598775,9.83697589273249
1.32602999999999,1.98198758758541,10.2541677778459
1.32902999999999,1.78855952752066,10.6867404898759
1.33202999999999,1.58768661499186,11.135998796173
1.33502999999999,1.37912052708146,11.6033296002474
1.33802999999999,1.16260819380914,12.0901828906144
1.34102999999999,0.937905303206396,12.5980383033281
1.34402999999999,0.704797615269898,13.1283504010616
1.34702999999999,0.463133483425151,13.6824629126059
1.35002999999999,0.212872251767363,14.2614783948389
1.35302999999999,-0.0458452385096669,14.8660650538567
1.35602999999999,-0.312595755592481,15.4961754440517
1.35902999999999,-0.58653445493831,16.1506566795467
1.36202999999999,-0.86620544485473,16.8267096924473
1.36502999999999,-1.14929670165894,17.5191822176206
1.36802999999999,-1.43234367739496,18.2197056369365
1.37102999999999,-1.7104065341104,18.9157415455037
1.37402999999999,-1.97678448940799,19.5897152393339
1.37702999999999,-2.22288655735132,20.2185780989728
1.38002999999999,-2.43843487390316,20.7743224889555
1.38302999999999,-2.61218302518466,21.2259298490581
1.38602999999999,-2.73325043073821,21.5431522185814
1.38902999999999,-2.7929042750435,21.7016273390047
1.39202999999999,-2.78637989367528,21.688020526527
1.39502999999999,-2.71399486809063,21.5032058931951
1.39802999999999,-2.5812537702724,21.1625911827017
1.40102999999999,-2.39719441149276,20.6914125616804
1.40402999999999,-2.17276272837256,20.1200498509595
1.40702999999999,-1.91917778678307,19.479389978451
1.41002999999999,-1.64646022060017,18.7967014501283
1.41302999999999,-1.36305968612545,18.0945812577665
1.41602999999999,-1.07539700468561,17.3897983828159
1.41902999999999,-0.788218720166822,16.6943241049688
1.42202999999999,-0.504826088410679,16.0160490130441
1.42502999999999,-0.227408145358364,15.3597662857119
1.42802999999999,0.0426745274457663,14.727996884081
1.43102999999999,0.304638649360289,14.1217096733986
1.43402999999999,0.558107419025066,13.5408093065205
1.43702999999998,0.802963305182483,12.984548815641
1.44002999999998,1.03926716176903,12.4517527201538
1.44302999999998,1.26717169890399,11.9410607811884
1.44602999999998,1.48689740312494,11.4509813502193
1.44902999999998,1.69868254301868,10.9800366073979
1.45202999999998,1.90277859324956,10.5267586156643
1.45502999999998,2.09942594056546,10.0897629430307
1.45802999999998,2.28885135096716,9.66775120940232
1.46102999999998,2.47126260480493,9.25952445174355
1.46402999999998,2.64684877863744,8.86397397984135
1.46702999999998,2.81578023194666,8.4800811772172
1.47002999999998,2.97820884550185,8.10691849155037
1.47302999999998,3.13426900460274,7.74364665304581
1.47602999999998,3.28407936616546,7.38950877946288
1.47902999999998,3.42774509798772,7.043823541348
1.48202999999998,3.56536019143877,6.70597878573315
1.48502999999998,3.69700961741475,6.37542590835054
1.48802999999998,3.82277129821531,6.05167472532706
1.49102999999998,3.94271794808496,5.73428860477759
1.49402999999998,4.05691880874086,5.42287981007866
1.49702999999998,4.16544126198187,5.11710511748974
1.50002999999998,4.26835228962187,4.81666176114046
1.50302999999998,4.36571976533994,4.52128370427554
1.50602999999998,4.45761357942585,4.23073820206626
1.50902999999998,4.54410660391443,3.94482261950971
1.51202999999998,4.62527550482335,3.66336147925836
1.51502999999998,4.70120137031629,3.38620377934807
1.51802999999998,4.77197031093667,3.11322032918034
1.52102999999998,4.83767382038005,2.84430142670807
1.52402999999998,4.89840900467862,2.57935470814073
1.52702999999998,4.95427871659917,2.31830311338699
1.53002999999998,5.00539159184774,2.06108297491735
1.53302999999998,5.05186198238242,1.80764224215544
1.53602999999998,5.09380979346586,1.55793883805319
1.53902999999998,5.13136023740376,1.31193913624372
1.54202999999998,5.1646435166717,1.06961654856366
1.54502999999998,5.19379444693951,0.830950216800118
1.54802999999998,5.21895202928368,0.595923804798999
1.55102999999998,5.24025898073593,0.364524387434463
1.55402999999998,5.25786123237606,0.136741432730883
1.55702999999998,5.2719074039428,-0.087434126568227
1.56002999999998,5.2825482634205,-0.308010735469587
1.56302999999998,5.28993617943605,-0.524996976513794
1.56602999999998,5.29422457366583,-0.738402250062478
1.56902999999998,5.29556737981364,-0.948237378290646
1.57202999999998,5.29411851505897,-1.15451513613975
1.57502999999998,5.29003136918863,-1.35725071255044
1.57802999999998,5.28345831592522,-1.55646210535994
1.58102999999998,5.27455025027097,-1.75217045331652
1.58402999999998,5.26345615500486,-1.94440030872915
1.58702999999998,5.25032269881385,-2.13317985432539
1.59002999999998,5.23529386791142,-2.31854106792999
1.59302999999998,5.21851063240336,-2.50051983859383
1.59602999999998,5.20011064810794,-2.67915603779608
1.59902999999998,5.18022799402773,-2.85449354930866
1.60202999999998,5.15899294520671,-3.02658026124995
1.60502999999998,5.13653178029004,-3.19546802376315
1.60802999999998,5.11296662273502,-3.36121257563303
1.61102999999998,5.08841531429991,-3.52387344300337
1.61402999999998,5.06299131916101,-3.6835138131759
1.61702999999998,5.03680365677517,-3.84020038626119
1.62002999999998,5.00995686141258,-3.99400320721326
1.62302999999998,4.98255096612897,-4.14499548051279
1.62602999999998,4.95468150882432,-4.29325336947017
1.62902999999998,4.92643955794224,-4.4388557817988
1.63202999999998,4.89791175529566,-4.58188414276175
1.63502999999998,4.86918037345633,-4.72242215681978
1.63802999999998,4.84032338511262,-4.86055555830612
1.64102999999998,4.81141454177743,-4.99637185122039
1.64402999999998,4.7825234592107,-5.1299600377696
1.64702999999998,4.75371570690472,-5.26141033478443
1.65002999999998,4.72505289895873,-5.3908138766009
1.65302999999998,4.6965927836396,-5.51826240241566
1.65602999999998,4.66838932888038,-5.64384792549342
1.65902999999998,4.64049280090573,-5.76766238091994
1.66202999999998,4.61294983308649,-5.88979724784801
1.66502999999998,4.58580348201176,-6.01034314136922
1.66802999999998,4.55909326762121,-6.12938936825468
1.67102999999998,4.53285519405968,-6.24702343983511
1.67402999999998,4.50712174769758,-6.36333053423139
1.67702999999998,4.4819218685026,-6.47839289899507
1.68002999999998,4.45728089064995,-6.59228918397627
1.68302999999998,4.43322044792227,-6.70509369290793
1.68602999999998,4.40975833908012,-6.8168755407941
1.68902999999998,4.38690834798934,-6.92769770274023
1.69202999999998,4.36468001288529,-7.03761593840356
1.69502999999998,4.34307832722604,-7.14667756109026
1.69802999999998,4.32210341143083,-7.25492008715794
1.70102999999998,4.30175008689812,-7.36236967308103
1.70402999999998,4.28200737099744,-7.46903935003422
1.70702999999998,4.26285789478198,-7.5749270457892
1.71002999999998,4.24427723460286,-7.68001337202559
1.71302999999998,4.22623314858618,-7.78425915633702
1.71602999999997,4.20868471311443,-7.88760270555474
1.71902999999997,4.19158135853027,-7.9899567957293
1.72202999999997,4.17486180681063,-8.09120539418537
1.72502999999997,4.15845291831628,-8.19120013258425
1.72802999999997,4.14226846101635,-8.28975656872954
1.73102999999997,4.1262078242344,-8.3866503000071
1.73402999999997,4.11015471006554,-8.48161302355366
1.73702999999997,4.09397584926483,-8.57432867802857
1.74002999999997,4.07751980466278,-8.6644298494089
1.74302999999997,4.06061594384202,-8.75149467795232
1.74602999999997,4.04307368328976,-8.83504456351365
1.74902999999997,4.02468212727342,-8.91454302810549
1.75202999999997,4.00521024424241,-8.98939615201143
1.75502999999997,3.98440773869234,-9.05895504424217
1.75802999999997,3.96200678323774,-9.12252082819223
1.76102999999997,3.93772476940697,-9.17935260510384
1.76402999999997,3.91126821127195,-9.2286787862693
1.76702999999997,3.88233788870012,-9.26971204578123
1.77002999999997,3.85063524354458,-9.30166792957102
1.77302999999997,3.81586994224786,-9.3237868628079
