Time,driveAngle,spring.w_rel,PI.I.y,inertia1.phi,spring.phi_rel,integrator.y,inertia1.w
0.00E+00,1.57,0.00E+00,-1.00E-01,0.00E+00,1.00E-03,0.00E+00,0.00E+00
1.00E-01,1.57,0.00E+00,-1.00E-01,0.00E+00,1.00E-03,0.00E+00,0.00E+00
2.00E-01,1.57,0.00E+00,-1.00E-01,0.00E+00,1.00E-03,0.00E+00,0.00E+00
3.00E-01,1.57,0.00E+00,-1.00E-01,0.00E+00,1.00E-03,0.00E+00,0.00E+00
4.00E-01,1.57,0.00E+00,-1.00E-01,0.00E+00,1.00E-03,0.00E+00,0.00E+00
5.00E-01,1.57,0.00E+00,-1.00E-01,0.00E+00,1.00E-03,0.00E+00,0.00E+00
6.00E-01,1.57,-3.37E-04,-8.28E-02,3.28E-03,7.66E-04,1.00E-01,8.18E-02
7.00E-01,1.57,2.45E-04,-7.22E-02,1.72E-02,7.82E-04,2.00E-01,1.95E-01
8.00E-01,1.57,6.62E-05,-7.02E-02,4.20E-02,7.97E-04,3.00E-01,2.99E-01
9.00E-01,1.57,8.99E-06,-7.00E-02,7.70E-02,8.00E-04,4.00E-01,4.00E-01
1.00E+00,1.57,3.53E-07,-7.00E-02,1.22E-01,8.00E-04,5.00E-01,5.00E-01
1.10E+00,1.57,-1.55E-07,-7.00E-02,1.77E-01,8.00E-04,6.00E-01,6.00E-01
1.20E+00,1.57,-4.54E-08,-7.00E-02,2.42E-01,8.00E-04,7.00E-01,7.00E-01
1.30E+00,1.57,-6.52E-09,-7.00E-02,3.17E-01,8.00E-04,8.00E-01,8.00E-01
1.40E+00,1.57,-3.50E-10,-7.00E-02,4.02E-01,8.00E-04,9.00E-01,9.00E-01
1.50E+00,1.57,4.08E-11,-7.00E-02,4.97E-01,8.00E-04,1.00E+00,1.00E+00
1.60E+00,1.57,3.37E-04,-8.72E-02,5.99E-01,1.03E-03,1.00E+00,1.02E+00
1.70E+00,1.57,-2.45E-04,-9.78E-02,7.00E-01,1.02E-03,1.00E+00,1.00E+00
1.80E+00,1.57,-6.62E-05,-9.98E-02,8.00E-01,1.00E-03,1.00E+00,1.00E+00
1.90E+00,1.57,-8.99E-06,-1.00E-01,9.00E-01,1.00E-03,1.00E+00,1.00E+00
2.00E+00,1.57,-3.53E-07,-1.00E-01,1.00E+00,1.00E-03,1.00E+00,1.00E+00
