"Time","J4_w","J3_w","J2_w","J1_w"
0,0,0,0,10
0.001,-7.51135e-16,-7.51135e-16,0.01,9.99016
0.002,4.72539e-15,4.72539e-15,0.02,9.98063
0.003,3.14332e-15,3.14332e-15,0.03,9.97141
0.004,1.83881e-15,1.83881e-15,0.0399999,9.96251
0.005,4.50334e-15,4.50334e-15,0.0499998,9.95392
0.006,2.94209e-15,2.94209e-15,0.0599996,9.94564
0.007,2.6229e-15,2.6229e-15,0.0699993,9.93767
0.008,4.32987e-15,4.32987e-15,0.0799989,9.93
0.009,4.45477e-15,4.45477e-15,0.0899985,9.92264
0.01,5.63438e-15,5.63438e-15,0.0999978,9.91558
0.011,4.02456e-15,4.02456e-15,0.109997,9.90882
0.012,3.66374e-15,3.66374e-15,0.119996,9.90236
0.013,4.13558e-15,4.13558e-15,0.129995,9.89618
0.014,4.46865e-15,4.46865e-15,0.139994,9.8903
0.015,3.71925e-15,3.71925e-15,0.149992,9.8847
0.016,5.7454e-15,5.7454e-15,0.15999,9.87938
0.017,6.27276e-15,6.27276e-15,0.169988,9.87434
0.018,6.4948e-15,6.4948e-15,0.179986,9.86957
0.019,6.52256e-15,6.52256e-15,0.189984,9.86506
0.02,6.52256e-15,6.52256e-15,0.199981,9.86081
0.021,6.66134e-15,6.66134e-15,0.209978,9.85682
0.022,7.24421e-15,7.24421e-15,0.219974,9.85307
0.023,7.29972e-15,7.29972e-15,0.229971,9.84957
0.024,5.68989e-15,5.68989e-15,0.239966,9.84631
0.025,7.60503e-15,7.60503e-15,0.249962,9.84327
0.026,6.82787e-15,6.82787e-15,0.259957,9.84046
0.027,4.77396e-15,4.77396e-15,0.269952,9.83786
0.028,5.55112e-15,5.55112e-15,0.279946,9.83547
0.029,5.44009e-15,5.44009e-15,0.28994,9.83328
0.03,5.55112e-15,5.55112e-15,0.299933,9.83128
0.031,3.94129e-15,3.94129e-15,0.309926,9.82947
0.032,4.16334e-15,4.16334e-15,0.319919,9.82783
0.033,4.996e-15,4.996e-15,0.329911,9.82637
0.034,5.38458e-15,5.38458e-15,0.339902,9.82506
0.035,5.32907e-15,5.32907e-15,0.349893,9.82391
0.036,5.21805e-15,5.21805e-15,0.359884,9.8229
