"Time","resistorv"
5.4234e-06,0.21592
5.4266e-06,0.20812
5.4293e-06,0.2018
5.4317e-06,0.19594
5.4345e-06,0.1891
5.438e-06,0.18082
5.4415e-06,0.1724
5.4443e-06,0.16544
5.4468e-06,0.1596
5.4493e-06,0.15344
5.4525e-06,0.14584
5.4561e-06,0.1372
5.4587e-06,0.131
5.4613e-06,0.12481
5.4644e-06,0.11729
5.468e-06,0.10878
5.4712e-06,0.10105
5.4738e-06,0.09479
5.4762e-06,0.088976
5.4791e-06,0.082202
5.4825e-06,0.073997
5.486e-06,0.065652
5.4889e-06,0.058755
5.4913e-06,0.052969
5.4939e-06,0.046859
5.4971e-06,0.039328
5.5007e-06,0.030769
5.5032e-06,0.02463
5.5058e-06,0.018494
5.509e-06,0.011049
5.5125e-06,0.0026254
5.5157e-06,-0.0050346
5.5184e-06,-0.011235
5.5208e-06,-0.016992
5.5236e-06,-0.0237
5.5271e-06,-0.031824
5.5306e-06,-0.040087
5.5335e-06,-0.046915
5.5359e-06,-0.052643
5.5385e-06,-0.058692
5.5416e-06,-0.066146
5.5452e-06,-0.074618
5.5478e-06,-0.080694
5.5504e-06,-0.086767
5.5535e-06,-0.094135
5.5571e-06,-0.10247
5.5603e-06,-0.11005
5.5629e-06,-0.11619
5.5654e-06,-0.12188
5.5682e-06,-0.12852
5.5716e-06,-0.13656
5.5751e-06,-0.14473
5.578e-06,-0.15148
5.5804e-06,-0.15715
5.583e-06,-0.16313
5.5862e-06,-0.1705
5.5898e-06,-0.17888
5.5924e-06,-0.18489
5.5949e-06,-0.1909
5.5981e-06,-0.19818
5.6016e-06,-0.20642
5.6049e-06,-0.21392
5.6075e-06,-0.21998
5.6099e-06,-0.22561
5.6127e-06,-0.23217
5.6162e-06,-0.24012
5.6197e-06,-0.24819
5.6226e-06,-0.25487
5.625e-06,-0.26047
5.6276e-06,-0.26638
5.6307e-06,-0.27366
5.6343e-06,-0.28194
5.6369e-06,-0.28788
5.6395e-06,-0.29381
5.6426e-06,-0.30101
5.6462e-06,-0.30915
5.6494e-06,-0.31655
5.652e-06,-0.32254
5.6545e-06,-0.3281
5.6573e-06,-0.33458
5.6607e-06,-0.34242
5.6642e-06,-0.3504
5.6671e-06,-0.35699
5.6696e-06,-0.36252
5.6721e-06,-0.36836
5.6753e-06,-0.37555
5.6789e-06,-0.38372
5.6815e-06,-0.38958
5.6841e-06,-0.39543
5.6872e-06,-0.40254
5.6907e-06,-0.41057
5.694e-06,-0.41787
5.6966e-06,-0.42378
5.699e-06,-0.42927
5.7019e-06,-0.43566
5.7053e-06,-0.4434
5.7088e-06,-0.45127
5.7117e-06,-0.45777
5.7141e-06,-0.46323
5.7167e-06,-0.46898
5.7198e-06,-0.47608
5.7234e-06,-0.48414
5.726e-06,-0.48991
5.7286e-06,-0.49569
5.7317e-06,-0.50269
5.7353e-06,-0.51061
5.7385e-06,-0.51781
5.7411e-06,-0.52364
5.7436e-06,-0.52905
5.7464e-06,-0.53535
5.7498e-06,-0.54298
5.7533e-06,-0.55074
5.7562e-06,-0.55714
5.7587e-06,-0.56252
5.7612e-06,-0.56819
5.7644e-06,-0.57518
5.768e-06,-0.58312
5.7706e-06,-0.58881
5.7732e-06,-0.5945
5.7763e-06,-0.6014
5.7799e-06,-0.6092
5.7831e-06,-0.61629
5.7857e-06,-0.62203
5.7881e-06,-0.62736
5.791e-06,-0.63357
5.7944e-06,-0.64108
5.7979e-06,-0.64871
5.8008e-06,-0.65502
5.8032e-06,-0.66031
5.8058e-06,-0.6659
5.809e-06,-0.67278
5.8126e-06,-0.68059
5.8151e-06,-0.6862
5.8177e-06,-0.6918
5.8209e-06,-0.69859
5.8244e-06,-0.70626
5.8276e-06,-0.71324
5.8303e-06,-0.71889
5.8327e-06,-0.72413
5.8355e-06,-0.73024
5.839e-06,-0.73763
5.8425e-06,-0.74514
5.8454e-06,-0.75134
5.8478e-06,-0.75655
5.8503e-06,-0.76204
5.8535e-06,-0.76881
5.8571e-06,-0.77649
5.8597e-06,-0.782
5.8623e-06,-0.78751
5.8654e-06,-0.79418
5.869e-06,-0.80173
5.8722e-06,-0.80859
5.8748e-06,-0.81414
5.8772e-06,-0.81929
5.8801e-06,-0.82529
5.8835e-06,-0.83256
5.887e-06,-0.83994
5.8899e-06,-0.84604
5.8923e-06,-0.85115
5.8949e-06,-0.85654
5.8981e-06,-0.86319
5.9017e-06,-0.87074
5.9042e-06,-0.87615
5.9068e-06,-0.88156
5.91e-06,-0.88812
5.9135e-06,-0.89553
5.9168e-06,-0.90227
5.9194e-06,-0.90772
5.9218e-06,-0.91278
5.9246e-06,-0.91867
5.9281e-06,-0.9258
5.9316e-06,-0.93305
5.9345e-06,-0.93903
5.9369e-06,-0.94405
5.9395e-06,-0.94935
5.9426e-06,-0.95587
5.9462e-06,-0.96328
5.9488e-06,-0.96859
5.9514e-06,-0.97389
5.9545e-06,-0.98033
5.9581e-06,-0.9876
5.9613e-06,-0.99421
5.9639e-06,-0.99956
5.9664e-06,-1.0045
5.9692e-06,-1.0103
5.9726e-06,-1.0173
5.9761e-06,-1.0244
5.979e-06,-1.0303
5.9814e-06,-1.0352
5.984e-06,-1.0404
5.9872e-06,-1.0468
5.9908e-06,-1.054
5.9934e-06,-1.0592
5.9959e-06,-1.0644
5.9991e-06,-1.0707
6.0026e-06,-1.0779
6.0059e-06,-1.0844
6.0085e-06,-1.0896
6.0109e-06,-1.0945
6.0137e-06,-1.1001
6.0172e-06,-1.107
6.0207e-06,-1.1139
6.0236e-06,-1.1197
6.026e-06,-1.1245
6.0286e-06,-1.1296
6.0317e-06,-1.1358
6.0353e-06,-1.143
6.0379e-06,-1.1481
6.0405e-06,-1.1531
6.0436e-06,-1.1593
6.0472e-06,-1.1663
6.0504e-06,-1.1726
6.053e-06,-1.1778
6.0555e-06,-1.1825
6.0583e-06,-1.1881
6.0617e-06,-1.1948
6.0652e-06,-1.2016
6.0681e-06,-1.2072
6.0706e-06,-1.2119
6.0731e-06,-1.2169
6.0763e-06,-1.223
6.0799e-06,-1.23
6.0825e-06,-1.235
6.0851e-06,-1.2399
6.0882e-06,-1.246
6.0917e-06,-1.2528
6.095e-06,-1.259
6.0976e-06,-1.264
6.1e-06,-1.2687
6.1029e-06,-1.2741
6.1063e-06,-1.2806
6.1098e-06,-1.2873
6.1127e-06,-1.2928
6.1151e-06,-1.2974
6.1177e-06,-1.3023
6.1208e-06,-1.3082
6.1244e-06,-1.315
6.127e-06,-1.3199
6.1296e-06,-1.3248
6.1327e-06,-1.3307
6.1363e-06,-1.3373
6.1395e-06,-1.3434
6.1421e-06,-1.3483
6.1446e-06,-1.3528
6.1474e-06,-1.3581
6.1509e-06,-1.3645
6.1544e-06,-1.371
6.1572e-06,-1.3764
6.1597e-06,-1.3809
6.1622e-06,-1.3856
6.1654e-06,-1.3915
6.169e-06,-1.3981
6.1716e-06,-1.4028
6.1742e-06,-1.4076
6.1773e-06,-1.4133
6.1809e-06,-1.4198
6.1841e-06,-1.4257
6.1867e-06,-1.4305
6.1891e-06,-1.4349
6.192e-06,-1.4401
6.1954e-06,-1.4463
6.1989e-06,-1.4527
6.2018e-06,-1.4579
6.2042e-06,-1.4623
6.2068e-06,-1.4669
6.21e-06,-1.4726
6.2136e-06,-1.4791
6.2161e-06,-1.4837
6.2187e-06,-1.4883
6.2219e-06,-1.4939
6.2254e-06,-1.5003
6.2286e-06,-1.506
6.2313e-06,-1.5107
6.2337e-06,-1.515
6.2365e-06,-1.52
6.24e-06,-1.5261
6.2435e-06,-1.5322
6.2464e-06,-1.5373
6.2488e-06,-1.5416
6.2514e-06,-1.5461
6.2545e-06,-1.5516
6.2581e-06,-1.5579
6.2607e-06,-1.5624
6.2633e-06,-1.5669
6.2664e-06,-1.5724
6.27e-06,-1.5786
6.2732e-06,-1.5842
6.2758e-06,-1.5887
6.2782e-06,-1.5929
6.2811e-06,-1.5978
6.2845e-06,-1.6037
6.288e-06,-1.6097
6.2909e-06,-1.6146
6.2933e-06,-1.6188
6.2959e-06,-1.6231
6.2991e-06,-1.6285
6.3027e-06,-1.6346
6.3053e-06,-1.639
6.3078e-06,-1.6434
6.311e-06,-1.6487
6.3145e-06,-1.6547
6.3178e-06,-1.6601
6.3204e-06,-1.6645
6.3228e-06,-1.6686
6.3256e-06,-1.6733
6.3291e-06,-1.6791
6.3326e-06,-1.6849
6.3355e-06,-1.6897
6.3379e-06,-1.6937
6.3405e-06,-1.698
6.3436e-06,-1.7032
6.3472e-06,-1.7091
6.3498e-06,-1.7134
6.3524e-06,-1.7176
6.3555e-06,-1.7228
6.3591e-06,-1.7286
6.3623e-06,-1.7338
6.3649e-06,-1.7381
6.3674e-06,-1.7421
6.3702e-06,-1.7467
6.3736e-06,-1.7522
6.3771e-06,-1.7579
6.38e-06,-1.7625
6.3825e-06,-1.7664
6.385e-06,-1.7705
6.3882e-06,-1.7756
6.3918e-06,-1.7814
6.3944e-06,-1.7855
6.3969e-06,-1.7896
6.4001e-06,-1.7946
6.4036e-06,-1.8002
6.4069e-06,-1.8053
6.4095e-06,-1.8094
6.4119e-06,-1.8133
6.4148e-06,-1.8177
6.4182e-06,-1.8231
6.4217e-06,-1.8286
6.4246e-06,-1.8331
6.427e-06,-1.8369
6.4296e-06,-1.8408
6.4327e-06,-1.8457
6.4363e-06,-1.8513
6.4389e-06,-1.8553
6.4415e-06,-1.8593
6.4446e-06,-1.8641
6.4482e-06,-1.8695
6.4514e-06,-1.8745
6.454e-06,-1.8784
6.4565e-06,-1.8821
6.4593e-06,-1.8865
6.4627e-06,-1.8917
6.4662e-06,-1.8969
6.4691e-06,-1.9013
6.4716e-06,-1.905
6.4741e-06,-1.9088
6.4773e-06,-1.9135
6.4809e-06,-1.9189
6.4835e-06,-1.9228
6.4861e-06,-1.9266
6.4892e-06,-1.9312
6.4927e-06,-1.9365
6.496e-06,-1.9413
6.4986e-06,-1.9451
6.501e-06,-1.9487
6.5039e-06,-1.9528
6.5073e-06,-1.9579
6.5108e-06,-1.963
6.5137e-06,-1.9672
6.5161e-06,-1.9707
6.5187e-06,-1.9744
6.5219e-06,-1.979
6.5255e-06,-1.9841
6.528e-06,-1.9879
6.5306e-06,-1.9916
6.5338e-06,-1.996
6.5373e-06,-2.0011
6.5405e-06,-2.0057
6.5432e-06,-2.0094
6.5456e-06,-2.0128
6.5484e-06,-2.0168
6.5519e-06,-2.0217
6.5554e-06,-2.0266
6.5582e-06,-2.0306
6.5607e-06,-2.034
6.5632e-06,-2.0376
6.5664e-06,-2.042
6.57e-06,-2.047
6.5726e-06,-2.0505
6.5752e-06,-2.0541
6.5783e-06,-2.0584
6.5819e-06,-2.0633
6.5851e-06,-2.0677
6.5877e-06,-2.0713
6.5901e-06,-2.0746
6.593e-06,-2.0784
6.5964e-06,-2.0831
6.5999e-06,-2.0878
6.6028e-06,-2.0917
6.6052e-06,-2.0949
6.6078e-06,-2.0984
6.611e-06,-2.1026
6.6146e-06,-2.1074
6.6171e-06,-2.1108
6.6197e-06,-2.1142
6.6229e-06,-2.1184
6.6264e-06,-2.123
6.6296e-06,-2.1273
6.6323e-06,-2.1307
6.6347e-06,-2.1339
6.6375e-06,-2.1376
6.641e-06,-2.142
6.6445e-06,-2.1465
6.6474e-06,-2.1503
6.6498e-06,-2.1534
6.6524e-06,-2.1567
6.6555e-06,-2.1607
6.6591e-06,-2.1653
6.6617e-06,-2.1686
6.6643e-06,-2.1719
6.6674e-06,-2.1758
6.671e-06,-2.1803
6.6742e-06,-2.1844
6.6768e-06,-2.1876
6.6793e-06,-2.1907
6.6821e-06,-2.1942
6.6855e-06,-2.1985
6.689e-06,-2.2028
6.6919e-06,-2.2064
6.6943e-06,-2.2094
6.6969e-06,-2.2125
6.7001e-06,-2.2164
6.7037e-06,-2.2208
6.7063e-06,-2.2239
6.7088e-06,-2.227
6.712e-06,-2.2308
6.7155e-06,-2.2351
6.7188e-06,-2.239
6.7214e-06,-2.2421
6.7238e-06,-2.245
6.7266e-06,-2.2484
6.7301e-06,-2.2524
6.7336e-06,-2.2566
6.7365e-06,-2.26
6.7389e-06,-2.2628
6.7415e-06,-2.2658
6.7446e-06,-2.2695
6.7482e-06,-2.2737
6.7508e-06,-2.2767
6.7534e-06,-2.2797
6.7565e-06,-2.2833
6.7601e-06,-2.2873
6.7633e-06,-2.291
6.7659e-06,-2.294
6.7684e-06,-2.2968
6.7712e-06,-2.3
6.7746e-06,-2.3039
6.7781e-06,-2.3078
6.781e-06,-2.311
6.7835e-06,-2.3137
6.786e-06,-2.3166
6.7892e-06,-2.3201
6.7928e-06,-2.3241
6.7954e-06,-2.3269
6.798e-06,-2.3298
6.8011e-06,-2.3332
6.8046e-06,-2.3371
6.8079e-06,-2.3406
6.8105e-06,-2.3434
6.8129e-06,-2.346
6.8158e-06,-2.3491
6.8192e-06,-2.3527
6.8227e-06,-2.3565
6.8256e-06,-2.3595
6.828e-06,-2.3621
6.8306e-06,-2.3648
6.8337e-06,-2.3681
6.8373e-06,-2.3719
6.8399e-06,-2.3746
6.8425e-06,-2.3773
6.8456e-06,-2.3805
6.8492e-06,-2.3842
6.8524e-06,-2.3875
6.855e-06,-2.3902
6.8575e-06,-2.3927
6.8603e-06,-2.3956
6.8638e-06,-2.3991
6.8672e-06,-2.4026
6.8701e-06,-2.4055
6.8726e-06,-2.4079
6.8751e-06,-2.4105
6.8783e-06,-2.4136
6.8819e-06,-2.4172
6.8845e-06,-2.4197
6.8871e-06,-2.4223
6.8902e-06,-2.4253
6.8938e-06,-2.4288
6.897e-06,-2.4319
6.8996e-06,-2.4345
6.902e-06,-2.4368
6.9049e-06,-2.4395
6.9083e-06,-2.4428
6.9118e-06,-2.4461
6.9147e-06,-2.4489
6.9171e-06,-2.4511
6.9197e-06,-2.4536
6.9229e-06,-2.4565
6.9265e-06,-2.4599
6.929e-06,-2.4623
6.9316e-06,-2.4646
6.9348e-06,-2.4675
6.9383e-06,-2.4708
6.9415e-06,-2.4737
6.9442e-06,-2.4761
6.9466e-06,-2.4783
6.9494e-06,-2.4809
6.9529e-06,-2.4839
6.9564e-06,-2.4871
6.9593e-06,-2.4896
6.9617e-06,-2.4918
6.9642e-06,-2.494
6.9674e-06,-2.4968
6.971e-06,-2.5
6.9736e-06,-2.5022
6.9762e-06,-2.5044
6.9793e-06,-2.5071
6.9829e-06,-2.5102
6.9861e-06,-2.5129
6.9887e-06,-2.5152
6.9911e-06,-2.5172
6.994e-06,-2.5196
6.9974e-06,-2.5225
7.0009e-06,-2.5254
7.0038e-06,-2.5278
7.0062e-06,-2.5298
7.0088e-06,-2.5319
7.012e-06,-2.5345
7.0156e-06,-2.5374
7.0182e-06,-2.5395
7.0207e-06,-2.5416
7.0239e-06,-2.5441
7.0274e-06,-2.547
7.0307e-06,-2.5495
7.0333e-06,-2.5516
7.0357e-06,-2.5535
7.0385e-06,-2.5557
7.042e-06,-2.5584
7.0455e-06,-2.5611
7.0484e-06,-2.5634
7.0508e-06,-2.5652
7.0534e-06,-2.5672
7.0565e-06,-2.5696
7.0601e-06,-2.5723
7.0627e-06,-2.5742
7.0653e-06,-2.5762
7.0684e-06,-2.5785
7.072e-06,-2.5811
7.0752e-06,-2.5835
7.0778e-06,-2.5854
7.0803e-06,-2.5872
7.0831e-06,-2.5892
7.0865e-06,-2.5917
7.09e-06,-2.5942
7.0929e-06,-2.5963
7.0954e-06,-2.598
7.0979e-06,-2.5998
7.1011e-06,-2.602
7.1047e-06,-2.6045
7.1073e-06,-2.6063
7.1098e-06,-2.6081
7.113e-06,-2.6103
7.1165e-06,-2.6127
7.1198e-06,-2.6149
7.1224e-06,-2.6166
7.1248e-06,-2.6183
7.1277e-06,-2.6201
7.1311e-06,-2.6224
7.1346e-06,-2.6247
7.1375e-06,-2.6266
7.1399e-06,-2.6282
7.1425e-06,-2.6298
7.1456e-06,-2.6319
7.1492e-06,-2.6342
7.1518e-06,-2.6358
7.1544e-06,-2.6374
7.1575e-06,-2.6394
7.1611e-06,-2.6416
7.1643e-06,-2.6436
7.1669e-06,-2.6452
7.1694e-06,-2.6467
7.1722e-06,-2.6484
7.1756e-06,-2.6505
7.1791e-06,-2.6526
7.182e-06,-2.6543
7.1845e-06,-2.6557
7.187e-06,-2.6572
7.1902e-06,-2.6591
7.1938e-06,-2.6612
7.1964e-06,-2.6627
7.199e-06,-2.6641
7.2021e-06,-2.6659
7.2056e-06,-2.6679
7.2089e-06,-2.6697
7.2115e-06,-2.6712
7.2139e-06,-2.6725
7.2168e-06,-2.6741
7.2202e-06,-2.676
7.2237e-06,-2.6778
7.2266e-06,-2.6794
7.229e-06,-2.6807
7.2316e-06,-2.682
7.2347e-06,-2.6837
7.2383e-06,-2.6856
7.2409e-06,-2.6869
7.2435e-06,-2.6882
7.2467e-06,-2.6898
7.2502e-06,-2.6916
7.2534e-06,-2.6932
7.2561e-06,-2.6945
7.2585e-06,-2.6957
7.2613e-06,-2.6971
7.2648e-06,-2.6988
7.2683e-06,-2.7005
7.2711e-06,-2.7019
7.2736e-06,-2.703
7.2761e-06,-2.7042
7.2793e-06,-2.7057
7.2829e-06,-2.7073
7.2855e-06,-2.7085
7.2881e-06,-2.7097
7.2912e-06,-2.7111
7.2948e-06,-2.7127
7.298e-06,-2.7141
7.3006e-06,-2.7153
7.303e-06,-2.7163
7.3059e-06,-2.7176
7.3093e-06,-2.719
7.3128e-06,-2.7205
7.3157e-06,-2.7217
7.3181e-06,-2.7227
7.3207e-06,-2.7238
7.3239e-06,-2.7251
7.3275e-06,-2.7265
7.33e-06,-2.7275
7.3326e-06,-2.7286
7.3358e-06,-2.7298
7.3393e-06,-2.7312
7.3425e-06,-2.7324
7.3452e-06,-2.7334
7.3476e-06,-2.7343
7.3504e-06,-2.7354
7.3539e-06,-2.7367
7.3574e-06,-2.7379
7.3603e-06,-2.739
7.3627e-06,-2.7398
7.3653e-06,-2.7407
7.3684e-06,-2.7419
7.372e-06,-2.7431
7.3746e-06,-2.744
7.3772e-06,-2.7448
7.3803e-06,-2.7459
7.3839e-06,-2.7471
7.3871e-06,-2.7481
7.3897e-06,-2.749
7.3922e-06,-2.7497
7.395e-06,-2.7506
7.3984e-06,-2.7517
7.4019e-06,-2.7528
7.4048e-06,-2.7536
7.4072e-06,-2.7544
7.4098e-06,-2.7551
7.413e-06,-2.756
7.4166e-06,-2.7571
7.4192e-06,-2.7578
7.4217e-06,-2.7585
7.4249e-06,-2.7594
7.4284e-06,-2.7604
7.4317e-06,-2.7612
7.4343e-06,-2.7619
7.4367e-06,-2.7626
7.4395e-06,-2.7633
7.443e-06,-2.7642
7.4465e-06,-2.765
7.4494e-06,-2.7657
7.4518e-06,-2.7663
7.4544e-06,-2.7669
7.4575e-06,-2.7677
7.4611e-06,-2.7685
7.4637e-06,-2.7691
7.4663e-06,-2.7697
7.4694e-06,-2.7703
7.473e-06,-2.7711
7.4762e-06,-2.7718
7.4788e-06,-2.7723
7.4813e-06,-2.7728
7.4841e-06,-2.7734
7.4875e-06,-2.7741
7.491e-06,-2.7747
7.4939e-06,-2.7753
7.4964e-06,-2.7757
7.4989e-06,-2.7762
7.5021e-06,-2.7767
7.5057e-06,-2.7774
7.5083e-06,-2.7778
7.5109e-06,-2.7782
7.514e-06,-2.7787
7.5175e-06,-2.7793
7.5208e-06,-2.7798
7.5234e-06,-2.7802
7.5258e-06,-2.7805
7.5287e-06,-2.7809
7.5321e-06,-2.7814
7.5356e-06,-2.7819
7.5385e-06,-2.7823
7.5409e-06,-2.7826
7.5435e-06,-2.7829
7.5466e-06,-2.7833
7.5502e-06,-2.7837
7.5528e-06,-2.784
7.5554e-06,-2.7843
7.5585e-06,-2.7846
7.5621e-06,-2.7849
7.5653e-06,-2.7853
7.5679e-06,-2.7855
7.5704e-06,-2.7857
7.5732e-06,-2.786
7.5766e-06,-2.7862
7.5801e-06,-2.7865
7.583e-06,-2.7867
7.5855e-06,-2.7869
7.588e-06,-2.7871
7.5912e-06,-2.7873
7.5948e-06,-2.7875
7.5974e-06,-2.7876
7.6e-06,-2.7878
7.6031e-06,-2.7879
7.6067e-06,-2.7881
7.6099e-06,-2.7882
7.6125e-06,-2.7883
7.6149e-06,-2.7884
7.6178e-06,-2.7885
7.6212e-06,-2.7886
7.6247e-06,-2.7887
7.6276e-06,-2.7887
7.63e-06,-2.7887
7.6326e-06,-2.7888
7.6358e-06,-2.7888
7.6394e-06,-2.7888
7.6419e-06,-2.7888
7.6445e-06,-2.7888
7.6477e-06,-2.7888
7.6512e-06,-2.7887
7.6544e-06,-2.7887
7.6571e-06,-2.7886
7.6595e-06,-2.7886
7.6623e-06,-2.7885
7.6658e-06,-2.7884
7.6693e-06,-2.7883
7.6722e-06,-2.7882
7.6746e-06,-2.7881
7.6771e-06,-2.788
7.6803e-06,-2.7878
7.6839e-06,-2.7876
7.6865e-06,-2.7875
7.6891e-06,-2.7874
7.6922e-06,-2.7872
7.6958e-06,-2.7869
7.699e-06,-2.7867
7.7016e-06,-2.7865
7.704e-06,-2.7863
7.7069e-06,-2.7861
7.7103e-06,-2.7858
7.7138e-06,-2.7855
7.7167e-06,-2.7852
7.7191e-06,-2.785
7.7217e-06,-2.7847
7.7249e-06,-2.7844
7.7285e-06,-2.784
7.731e-06,-2.7838
7.7336e-06,-2.7835
7.7368e-06,-2.7831
7.7403e-06,-2.7827
7.7436e-06,-2.7823
7.7462e-06,-2.7819
7.7486e-06,-2.7816
7.7514e-06,-2.7812
7.7549e-06,-2.7808
7.7584e-06,-2.7803
7.7613e-06,-2.7798
7.7637e-06,-2.7795
7.7663e-06,-2.7791
7.7694e-06,-2.7786
7.773e-06,-2.778
7.7756e-06,-2.7776
7.7782e-06,-2.7772
7.7813e-06,-2.7766
7.7849e-06,-2.776
7.7881e-06,-2.7754
7.7907e-06,-2.775
7.7932e-06,-2.7745
7.796e-06,-2.774
7.7994e-06,-2.7733
7.8029e-06,-2.7726
7.8058e-06,-2.772
7.8082e-06,-2.7716
7.8108e-06,-2.771
7.814e-06,-2.7704
7.8176e-06,-2.7696
7.8202e-06,-2.769
7.8227e-06,-2.7685
7.8259e-06,-2.7678
7.8294e-06,-2.767
7.8327e-06,-2.7662
7.8353e-06,-2.7656
7.8377e-06,-2.765
7.8405e-06,-2.7643
7.844e-06,-2.7635
7.8475e-06,-2.7626
7.8504e-06,-2.7619
7.8528e-06,-2.7613
7.8554e-06,-2.7606
7.8585e-06,-2.7598
7.8621e-06,-2.7588
7.8647e-06,-2.7581
7.8673e-06,-2.7574
7.8704e-06,-2.7566
7.874e-06,-2.7556
7.8772e-06,-2.7546
7.8798e-06,-2.7539
7.8823e-06,-2.7532
7.8851e-06,-2.7524
7.8885e-06,-2.7513
7.892e-06,-2.7503
7.8949e-06,-2.7494
7.8974e-06,-2.7487
7.8999e-06,-2.7479
7.9031e-06,-2.7469
7.9067e-06,-2.7457
7.9093e-06,-2.7449
7.9119e-06,-2.7441
7.915e-06,-2.743
7.9185e-06,-2.7418
7.9218e-06,-2.7408
7.9244e-06,-2.7399
7.9268e-06,-2.739
7.9297e-06,-2.7381
7.9331e-06,-2.7369
7.9366e-06,-2.7356
7.9395e-06,-2.7346
7.9419e-06,-2.7337
7.9445e-06,-2.7328
7.9476e-06,-2.7317
