"time","i","speed","Rarm"
0.318,31.85281008,164.6376224,3.54208
0.319,31.84188397,165.1138447,3.54064
0.32,31.83096153,165.5898144,3.5392
0.321,31.82004276,166.0655316,3.53776
0.322,31.80912766,166.5409964,3.53632
0.323,31.79821623,167.0162088,3.53488
0.324,31.78730848,167.4911691,3.53344
0.325,31.77640439,167.9658772,3.532
0.326,31.76550397,168.4403332,3.53056
0.327,31.75460722,168.9145374,3.52912
0.328,31.74371414,169.3884897,3.52768
0.329,31.73282473,169.8621903,3.52624
0.33,31.72193899,170.3356393,3.5248
0.331,31.71105691,170.8088367,3.52336
0.332,31.7001785,171.2817828,3.52192
0.333,31.68930376,171.7544774,3.52048
0.334,31.67843268,172.2269209,3.51904
0.335,31.66756527,172.6991132,3.5176
0.336,31.65670152,173.1710546,3.51616
0.337,31.64584143,173.6427449,3.51472
0.338,31.63498501,174.1141845,3.51328
0.339,31.62413226,174.5853733,3.51184
0.34,31.61328316,175.0563115,3.5104
0.341,31.60243773,175.5269991,3.50896
0.342,31.59159596,175.9974363,3.50752
0.343,31.58075785,176.4676232,3.50608
0.344,31.56992341,176.9375599,3.50464
0.345,31.55909262,177.4072464,3.5032
0.346,31.54826549,177.8766829,3.50176
0.347,31.53744202,178.3458694,3.50032
0.348,31.52662222,178.8148061,3.49888
0.349,31.51580607,179.2834931,3.49744
0.35,31.50499357,179.7519304,3.496
0.351,31.49418474,180.2201182,3.49456
0.352,31.48337956,180.6880565,3.49312
0.353,31.47257804,181.1557455,3.49168
0.354,31.46178018,181.6231853,3.49024
0.355,31.45098597,182.0903759,3.4888
0.356,31.44019542,182.5573175,3.48736
0.357,31.42940852,183.0240101,3.48592
0.358,31.41862528,183.4904539,3.48448
0.359,31.40784569,183.9566489,3.48304
0.36,31.39706975,184.4225952,3.4816
0.361,31.38629747,184.8882931,3.48016
0.362,31.37552884,185.3537424,3.47872
0.363,31.36476386,185.8189434,3.47728
0.364,31.35400253,186.2838962,3.47584
0.365,31.34324486,186.7486008,3.4744
0.366,31.33249083,187.2130573,3.47296
0.367,31.32174046,187.6772659,3.47152
0.368,31.31099374,188.1412266,3.47008
0.369,31.30025066,188.6049396,3.46864
0.37,31.28951124,189.0684048,3.4672
0.371,31.27877546,189.5316226,3.46576
0.372,31.26804333,189.9945928,3.46432
0.373,31.25731485,190.4573157,3.46288
0.374,31.24659001,190.9197913,3.46144
0.375,31.23586883,191.3820198,3.46
0.376,31.22515128,191.8440011,3.45856
0.377,31.21443738,192.3057356,3.45712
0.378,31.20372713,192.7672233,3.45568
0.379,31.19302051,193.2284642,3.45424
0.38,31.18231754,193.6894584,3.4528
0.381,31.17161822,194.150206,3.45136
0.382,31.16092253,194.6107072,3.44992
0.383,31.15023049,195.070962,3.44848
0.384,31.13954209,195.5309705,3.44704
0.385,31.12885734,195.9907328,3.4456
0.386,31.11817622,196.4502491,3.44416
0.387,31.10749875,196.9095194,3.44272
0.388,31.09682491,197.3685438,3.44128
0.389,31.08615472,197.8273224,3.43984
0.39,31.07548816,198.2858553,3.4384
0.391,31.06482525,198.7441426,3.43696
0.392,31.05416597,199.2021844,3.43552
0.393,31.04351033,199.6599809,3.43408
0.394,31.03285833,200.117532,3.43264
0.395,31.02220996,200.574838,3.4312
0.396,31.01156523,201.0318988,3.42976
0.397,31.00092414,201.4887147,3.42832
0.398,30.99028668,201.9452856,3.42688
0.399,30.97965286,202.4016117,3.42544
0.4,30.96902268,202.8576932,3.424
0.401,30.95839613,203.31353,3.42256
0.402,30.94777321,203.7691223,3.42112
0.403,30.93715392,204.2244702,3.41968
0.404,30.92653827,204.6795738,3.41824
0.405,30.91592625,205.1344331,3.4168
0.406,30.90531787,205.5890484,3.41536
0.407,30.89471311,206.0434196,3.41392
0.408,30.88411199,206.4975469,3.41248
0.409,30.8735145,206.9514304,3.41104
0.41,30.86292063,207.4050701,3.4096
0.411,30.8523304,207.8584662,3.40816
0.412,30.8417438,208.3116188,3.40672
0.413,30.83116082,208.7645279,3.40528
0.414,30.82058148,209.2171937,3.40384
0.415,30.81000576,209.6696163,3.4024
0.416,30.79943367,210.1217957,3.40096
0.417,30.78886521,210.5737321,3.39952
0.418,30.77830038,211.0254255,3.39808
0.419,30.76773917,211.4768761,3.39664
0.42,30.75718158,211.9280839,3.3952
0.421,30.74662763,212.3790491,3.39376
0.422,30.7360773,212.8297717,3.39232
0.423,30.72553059,213.2802518,3.39088
0.424,30.7149875,213.7304896,3.38944
0.425,30.70444805,214.1804851,3.388
0.426,30.69391221,214.6302385,3.38656
0.427,30.68338,215.0797498,3.38512
0.428,30.67285141,215.5290191,3.38368
0.429,30.66232644,215.9780465,3.38224
0.43,30.65180509,216.4268322,3.3808
0.431,30.64128736,216.8753761,3.37936
0.432,30.63077326,217.3236785,3.37792
0.433,30.62026277,217.7717394,3.37648
0.434,30.60975591,218.2195589,3.37504
0.435,30.59925266,218.6671372,3.3736
0.436,30.58875303,219.1144743,3.37216
0.437,30.57825702,219.5615703,3.37072
0.438,30.56776462,220.0084253,3.36928
0.439,30.55727584,220.4550394,3.36784
0.44,30.54679068,220.9014127,3.3664
0.441,30.53630914,221.3475453,3.36496
0.442,30.52583121,221.7934373,3.36352
0.443,30.5153569,222.2390888,3.36208
0.444,30.5048862,222.6844999,3.36064
0.445,30.49441912,223.1296706,3.3592
0.446,30.48395565,223.5746012,3.35776
0.447,30.4734958,224.0192916,3.35632
0.448,30.46303956,224.463742,3.35488
0.449,30.45258693,224.9079524,3.35344
0.45,30.44213792,225.3519231,3.352
0.451,30.43169251,225.795654,3.35056
0.452,30.42125072,226.2391452,3.34912
0.453,30.41081254,226.6823969,3.34768
0.454,30.40037797,227.1254092,3.34624
0.455,30.38994702,227.5681821,3.3448
0.456,30.37951967,228.0107158,3.34336
0.457,30.36909593,228.4530103,3.34192
0.458,30.3586758,228.8950657,3.34048
0.459,30.34825928,229.3368822,3.33904
0.46,30.33784637,229.7784598,3.3376
0.461,30.32743707,230.2197987,3.33616
0.462,30.31703137,230.6608989,3.33472
0.463,30.30662928,231.1017605,3.33328
0.464,30.2962308,231.5423836,3.33184
0.465,30.28583592,231.9827684,3.3304
0.466,30.27544465,232.4229148,3.32896
0.467,30.26505698,232.8628231,3.32752
0.468,30.25467292,233.3024933,3.32608
0.469,30.24429247,233.7419255,3.32464
0.47,30.23391562,234.1811198,3.3232
0.471,30.22354237,234.6200763,3.32176
0.472,30.21317272,235.0587951,3.32032
0.473,30.20280668,235.4972762,3.31888
0.474,30.19244424,235.9355199,3.31744
0.475,30.1820854,236.3735261,3.316
0.476,30.17173017,236.8112951,3.31456
0.477,30.16137853,237.2488267,3.31312
0.478,30.1510305,237.6861213,3.31168
0.479,30.14068606,238.1231788,3.31024
0.48,30.13034523,238.5599994,3.3088
0.481,30.120008,238.9965832,3.30736
0.482,30.10967436,239.4329302,3.30592
0.483,30.09934432,239.8690406,3.30448
0.484,30.08901789,240.3049144,3.30304
0.485,30.07869505,240.7405518,3.3016
0.486,30.0683758,241.1759528,3.30016
0.487,30.05806016,241.6111175,3.29872
0.488,30.04774811,242.0460461,3.29728
0.489,30.03743965,242.4807386,3.29584
0.49,30.0271348,242.9151951,3.2944
0.491,30.01683353,243.3494157,3.29296
0.492,30.00653587,243.7834006,3.29152
0.493,29.99624179,244.2171498,3.29008
0.494,29.98595131,244.6506634,3.28864
0.495,29.97566443,245.0839416,3.2872
0.496,29.96538113,245.5169843,3.28576
0.497,29.95510143,245.9497917,3.28432
0.498,29.94482532,246.3823639,3.28288
0.499,29.93455281,246.814701,3.28144
0.5,29.92428388,247.2468031,3.28
0.501,29.91401855,247.6786703,3.27856
0.502,29.9037568,248.1103027,3.27712
0.503,29.89349865,248.5417003,3.27568
0.504,29.88324409,248.9728633,3.27424
0.505,29.87299311,249.4037918,3.2728
0.506,29.86274573,249.8344858,3.27136
0.507,29.85250193,250.2649455,3.26992
0.508,29.84226172,250.6951709,3.26848
0.509,29.8320251,251.1251622,3.26704
0.51,29.82179207,251.5549194,3.2656
0.511,29.81156263,251.9844427,3.26416
0.512,29.80133677,252.4137321,3.26272
0.513,29.7911145,252.8427877,3.26128
0.514,29.78089581,253.2716096,3.25984
0.515,29.77068071,253.700198,3.2584
0.516,29.76046919,254.1285529,3.25696
0.517,29.75026126,254.5566744,3.25552
0.518,29.74005691,254.9845626,3.25408
0.519,29.72985615,255.4122176,3.25264
0.52,29.71965897,255.8396395,3.2512
0.521,29.70946537,256.2668284,3.24976
0.522,29.69927536,256.6937844,3.24832
0.523,29.68908893,257.1205075,3.24688
0.524,29.67890608,257.546998,3.24544
0.525,29.66872681,257.9732558,3.244
0.526,29.65855112,258.3992811,3.24256
0.527,29.64837901,258.8250739,3.24112
0.528,29.63821048,259.2506345,3.23968
0.529,29.62804554,259.6759627,3.23824
0.53,29.61788417,260.1010588,3.2368
0.531,29.60772638,260.5259229,3.23536
0.532,29.59757217,260.950555,3.23392
0.533,29.58742154,261.3749552,3.23248
0.534,29.57727449,261.7991237,3.23104
0.535,29.56713101,262.2230605,3.2296
0.536,29.55699111,262.6467657,3.22816
0.537,29.54685479,263.0702394,3.22672
0.538,29.53672204,263.4934818,3.22528
0.539,29.52659287,263.9164928,3.22384
0.54,29.51646728,264.3392726,3.2224
0.541,29.50634526,264.7618214,3.22096
0.542,29.49622681,265.1841391,3.21952
0.543,29.48611194,265.6062259,3.21808
0.544,29.47600065,266.0280819,3.21664
0.545,29.46589292,266.4497071,3.2152
0.546,29.45578877,266.8711018,3.21376
0.547,29.4456882,267.2922659,3.21232
0.548,29.43559119,267.7131995,3.21088
0.549,29.42549776,268.1339028,3.20944
0.55,29.4154079,268.5543759,3.208
0.551,29.40532161,268.9746188,3.20656
0.552,29.39523889,269.3946316,3.20512
0.553,29.38515974,269.8144145,3.20368
0.554,29.37508416,270.2339675,3.20224
0.555,29.36501215,270.6532908,3.2008
0.556,29.35494371,271.0723843,3.19936
0.557,29.34487884,271.4912483,3.19792
0.558,29.33481753,271.9098827,3.19648
0.559,29.3247598,272.3282878,3.19504
0.56,29.31470563,272.7464636,3.1936
0.561,29.30465503,273.1644101,3.19216
0.562,29.294608,273.5821276,3.19072
0.563,29.28456453,273.999616,3.18928
0.564,29.27452463,274.4168755,3.18784
0.565,29.2644883,274.8339061,3.1864
0.566,29.25445553,275.250708,3.18496
0.567,29.24442633,275.6672813,3.18352
0.568,29.23440069,276.083626,3.18208
0.569,29.22437862,276.4997423,3.18064
0.57,29.21436011,276.9156302,3.1792
0.571,29.20434516,277.3312898,3.17776
0.572,29.19433378,277.7467213,3.17632
0.573,29.18432595,278.1619247,3.17488
0.574,29.1743217,278.5769001,3.17344
0.575,29.164321,278.9916476,3.172
0.576,29.15432387,279.4061673,3.17056
0.577,29.14433029,279.8204593,3.16912
0.578,29.13434028,280.2345237,3.16768
0.579,29.12435383,280.6483606,3.16624
0.58,29.11437094,281.06197,3.1648
0.581,29.10439161,281.4753522,3.16336
0.582,29.09441584,281.8885071,3.16192
0.583,29.08444362,282.3014349,3.16048
0.584,29.07447497,282.7141356,3.15904
0.585,29.06450987,283.1266094,3.1576
0.586,29.05454834,283.5388563,3.15616
0.587,29.04459036,283.9508765,3.15472
0.588,29.03463593,284.3626699,3.15328
0.589,29.02468507,284.7742369,3.15184
0.59,29.01473776,285.1855773,3.1504
0.591,29.00479401,285.5966913,3.14896
0.592,28.99485381,286.0075791,3.14752
0.593,28.98491717,286.4182407,3.14608
0.594,28.97498408,286.8286761,3.14464
0.595,28.96505455,287.2388855,3.1432
0.596,28.95512857,287.6488691,3.14176
0.597,28.94520615,288.0586268,3.14032
0.598,28.93528728,288.4681587,3.13888
0.599,28.92537196,288.877465,3.13744
0.6,28.9154602,289.2865458,3.136
0.601,28.90555199,289.6954012,3.13456
0.602,28.89564733,290.1040311,3.13312
0.603,28.88574622,290.5124359,3.13168
0.604,28.87584867,290.9206154,3.13024
0.605,28.86595467,291.3285699,3.1288
0.606,28.85606421,291.7362994,3.12736
0.607,28.84617731,292.1438039,3.12592
0.608,28.83629396,292.5510838,3.12448
0.609,28.82641415,292.9581389,3.12304
0.61,28.81653789,293.3649695,3.1216
0.611,28.80666519,293.7715755,3.12016
0.612,28.79679603,294.1779571,3.11872
0.613,28.78693041,294.5841144,3.11728
0.614,28.77706835,294.9900475,3.11584
0.615,28.76720983,295.3957564,3.1144
0.616,28.75735486,295.8012413,3.11296
0.617,28.74750344,296.2065023,3.11152
0.618,28.73765557,296.6115393,3.11008
0.619,28.72781124,297.0163526,3.10864
0.62,28.71797045,297.4209423,3.1072
0.621,28.70813321,297.8253083,3.10576
0.622,28.69829952,298.2294509,3.10432
0.623,28.68846937,298.6333701,3.10288
0.624,28.67864276,299.0370659,3.10144
0.625,28.6688197,299.4405386,3.1
0.626,28.65900019,299.8437882,3.09856
0.627,28.64918421,300.2468147,3.09712
0.628,28.63937178,300.6496183,3.09568
0.629,28.62956289,301.0521991,3.09424
0.63,28.61975754,301.4545571,3.0928
0.631,28.60995574,301.8566925,3.09136
0.632,28.60015748,302.2586053,3.08992
0.633,28.59036275,302.6602957,3.08848
0.634,28.58057157,303.0617637,3.08704
0.635,28.57078393,303.4630094,3.0856
0.636,28.56099983,303.864033,3.08416
0.637,28.55121927,304.2648344,3.08272
0.638,28.54144225,304.6654138,3.08128
0.639,28.53166877,305.0657714,3.07984
0.64,28.52189882,305.4659071,3.0784
0.641,28.51213242,305.8658211,3.07696
0.642,28.50236955,306.2655135,3.07552
0.643,28.49261022,306.6649843,3.07408
0.644,28.48285443,307.0642338,3.07264
0.645,28.47310218,307.4632618,3.0712
0.646,28.46335346,307.8620686,3.06976
0.647,28.45360828,308.2606542,3.06832
0.648,28.44386663,308.6590188,3.06688
0.649,28.43412852,309.0571624,3.06544
0.65,28.42439395,309.4550851,3.064
0.651,28.41466291,309.852787,3.06256
0.652,28.40493541,310.2502682,3.06112
0.653,28.39521144,310.6475288,3.05968
0.654,28.385491,311.0445689,3.05824
0.655,28.3757741,311.4413885,3.0568
0.656,28.36606073,311.8379878,3.05536
0.657,28.3563509,312.2343669,3.05392
0.658,28.3466446,312.6305259,3.05248
0.659,28.33694183,313.0264648,3.05104
0.66,28.32724259,313.4221837,3.0496
0.661,28.31754689,313.8176827,3.04816
0.662,28.30785471,314.212962,3.04672
0.663,28.29816607,314.6080216,3.04528
0.664,28.28848096,315.0028616,3.04384
0.665,28.27879938,315.3974821,3.0424
0.666,28.26912132,315.7918832,3.04096
0.667,28.2594468,316.186065,3.03952
0.668,28.24977581,316.5800275,3.03808
