    "time",       "V",       "X"
      1.72,-0.58527733, 1.3497443
      1.73,-0.58918662,  1.343872
      1.74,-0.59316008, 1.3379603
      1.75,-0.59719921, 1.3320086
      1.76,-0.60130559, 1.3260161
      1.77,-0.60548083, 1.3199823
      1.78,-0.60972658, 1.3139063
      1.79,-0.61404454, 1.3077875
       1.8,-0.61843649, 1.3016251
      1.81,-0.62290422, 1.2954185
      1.82,-0.62744961, 1.2891668
      1.83,-0.63207457, 1.2828692
      1.84,-0.63678109,  1.276525
      1.85,-0.6415712, 1.2701333
      1.86,-0.64644701, 1.2636933
      1.87,-0.65141069, 1.2572041
      1.88,-0.65646448, 1.2506648
      1.89,-0.66161067, 1.2440745
       1.9,-0.66685164, 1.2374323
      1.91,-0.67218985, 1.2307372
      1.92,-0.67762782, 1.2239882
      1.93,-0.68316816, 1.2171843
      1.94,-0.68881357, 1.2103244
      1.95,-0.69456682, 1.2034076
      1.96,-0.70043078, 1.1964327
      1.97,-0.70640841, 1.1893986
      1.98,-0.71250276, 1.1823042
      1.99,-0.71871698, 1.1751482
         2,-0.72505435, 1.1679294
      2.01,-0.73151821, 1.1606467
      2.02,-0.73811204, 1.1532986
      2.03,-0.74483943,  1.145884
      2.04,-0.75170409, 1.1384014
      2.05,-0.75870985, 1.1308494
      2.06,-0.76586067, 1.1232267
      2.07,-0.77316063, 1.1155317
      2.08,-0.78061398,  1.107763
      2.09,-0.78822506, 1.0999189
       2.1,-0.79599842, 1.0919979
      2.11,-0.80393871, 1.0839984
      2.12,-0.81205076, 1.0759186
      2.13,-0.82033958, 1.0677568
      2.14,-0.82881032, 1.0595112
      2.15,-0.83746832,   1.05118
      2.16,-0.84631911, 1.0427612
      2.17,-0.85536841, 1.0342529
      2.18,-0.86462213, 1.0256531
      2.19,-0.87408637, 1.0169598
       2.2,-0.88376746, 1.0081707
      2.21,-0.89367196,0.99928368
      2.22,-0.90380663,0.99029648
      2.23,-0.91417847,0.98120675
      2.24,-0.92479474,0.97201209
      2.25,-0.93566292,0.96271002
      2.26,-0.94679079,0.95329799
      2.27,-0.95818637,0.94377331
      2.28,-0.96985795,0.93413332
      2.29,-0.98181415, 0.9243752
       2.3,-0.99406383,0.91449606
      2.31,-1.0066162,0.90449292
      2.32,-1.0194807, 0.8943627
      2.33,-1.0326673,0.88410223
      2.34,-1.0461861,0.87370824
      2.35,-1.0600476,0.86317737
      2.36,-1.0742626,0.85250611
      2.37,-1.0888425, 0.8416909
      2.38,-1.1037987,0.83072801
      2.39,-1.1191434,0.81961363
       2.4,-1.1348888,0.80834381
      2.41,-1.1510478,0.79691447
      2.42,-1.1676335,0.78532143
      2.43,-1.1846596,0.77356033
      2.44,-1.2021401,0.76162672
      2.45,-1.2200894,0.74951597
      2.46,-1.2385224,0.73722332
      2.47,-1.2574545,0.72474386
      2.48,-1.2769015,0.71207251
      2.49,-1.2968795,0.69920406
       2.5,-1.3174053, 0.6861331
      2.51,-1.3384959,0.67285407
      2.52,-1.3601689,0.65936124
      2.53,-1.3824422,0.64564869
      2.54,-1.4053343,0.63171033
      2.55,-1.4288638,0.61753988
      2.56,-1.4530499,0.60313087
      2.57,-1.4779121,0.58847663
      2.58,-1.5034702,0.57357031
      2.59,-1.5297444,0.55840484
       2.6, -1.556755,0.54297296
      2.61,-1.5845225,0.52726722
      2.62,-1.6130675,0.51127992
      2.63, -1.642411, 0.4950032
      2.64,-1.6725735,0.47842897
      2.65,-1.7035756,0.46154894
      2.66,-1.7354378,0.44435459
      2.67,-1.7681802,0.42683724
      2.68,-1.8018224,0.40898799
      2.69,-1.8363834,0.39079773
       2.7,-1.8718813, 0.3722572
      2.71,-1.9083335,0.35335693
      2.72,-1.9457558, 0.3340873
      2.73,-1.9841631,0.31443853
      2.74, -2.023568,0.29440071
      2.75,-2.0639816,0.27396381
      2.76,-2.1054124,0.25311769
      2.77,-2.1478663,0.23185215
      2.78,-2.1913461,0.21015694
      2.79,-2.2358511,0.18802181
       2.8,-2.2813766,0.16543652
      2.81,-2.3279134,0.14239091
      2.82,-2.3754474,0.11887493
      2.83,-2.4239585,0.094878704
      2.84,-2.4734206,0.07039259
      2.85,-2.5238006,0.045407234
      2.86,-2.5750576,0.019913656
      2.87,-2.6271424,-0.0060966762
      2.88,-2.6799963,-0.032631755
      2.89,-2.7335508,-0.059698936
       2.9,-2.7877262,-0.087304839
      2.91,-2.8424313,-0.11545523
      2.92,-2.8975619,-0.14415488
      2.93,-2.9530006,-0.17340749
      2.94,-3.0086155,-0.20321548
      2.95,-3.0642595,-0.23357989
      2.96,-3.1197699,-0.26450022
      2.97,-3.1749673,-0.29597425
      2.98,-3.2296556,-0.32799787
      2.99,-3.2836213,-0.36056495
         3,-3.3366335,-0.39366712
      3.01,-3.3884441,-0.42729362
      3.02,-3.4387878,-0.46143112
      3.03,-3.4873833,-0.49606355
      3.04,-3.5339337,-0.53117197
      3.05,-3.5781285,-0.56673438
      3.06,-3.6196448,-0.60272562
      3.07,-3.6581501,-0.63911725
      3.08,-3.6933045,-0.67587746
      3.09,-3.7247644,-0.71297103
       3.1,-3.7521854,-0.75035929
      3.11,-3.7752273,-0.78800015
      3.12,-3.7935576,-0.82584815
      3.13, -3.806857,-0.86385455
      3.14,-3.8148242,-0.90196753
      3.15,-3.8171813,-0.94013235
      3.16,-3.8136788,-0.97829163
      3.17,-3.8041012,-1.0163857
      3.18,-3.7882719,-1.0543528
      3.19,-3.7660577,-1.0921299
       3.2,-3.7373733,-1.1296524
      3.21,-3.7021844,-1.1668556
      3.22,-3.6605106,-1.2036745
      3.23,-3.6124271,-1.2400445
      3.24,-3.5580652,-1.2759021
      3.25,-3.4976122,-1.3111854
      3.26,-3.4313107,-1.3458345
      3.27,-3.3594533,-1.3797929
      3.28, -3.282382,-1.4130063
      3.29,-3.2004814,-1.4454246
       3.3,-3.1141746,-1.4770014
      3.31,-3.0239125,-1.5076954
      3.32,-2.9301839,-1.5374685
      3.33,-2.8334813,-1.5662892
      3.34,-2.7343164,-1.5941299
      3.35,-2.6331993,-1.6209689
      3.36,  -2.53064,-1.6467891
      3.37, -2.427138,-1.6715785
      3.38, -2.323178,-1.6953303
      3.39,-2.2192231,-1.7180421
       3.4,-2.1157112,-1.7397162
      3.41,-2.0130512,-1.7603591
      3.42,-1.9116196,-1.7799813
      3.43,-1.8117592,-1.7985967
      3.44,-1.7137768,-1.8162227
      3.45,-1.6179435,-1.8328794
      3.46,-1.5244941,-1.8485896
      3.47,-1.4336272,-1.8633781
      3.48,-1.3455085,-1.8772715
      3.49,-1.2602699,-1.8902978
       3.5,-1.1780128,-1.9024866
      3.51,-1.0988097,-1.9138681
      3.52,-1.0227081,-1.9244728
      3.53,-0.94972623,-1.9343324
      3.54,-0.87986624,-1.9434777
      3.55,-0.81310823,-1.9519401
      3.56,-0.74941697,-1.9597502
      3.57,-0.68874176,-1.9669385
      3.58,-0.63101965,-1.9735349
      3.59,-0.57617714,-1.9795685
       3.6,-0.52413241,-1.9850677
      3.61,-0.47479686,-1.9900602
      3.62,-0.42807671,-1.9945724
      3.63,-0.38387434,-1.9986301
      3.64,-0.34208954, -2.002258
      3.65,-0.30262069,-2.0054796
      3.66,-0.26536566,-2.0083178
      3.67,-0.23022271, -2.010794
      3.68,-0.19709097,-2.0129289
      3.69,-0.16587139,-2.0147422
       3.7,-0.13646689,-2.0162524
      3.71,-0.10878291,-2.0174772
      3.72,-0.082727744,-2.0184335
      3.73,-0.058212725,-2.0191369
      3.74,-0.035152426,-2.0196026
      3.75,-0.013464776,-2.0198446
      3.76,0.0069288601,-2.0198762
      3.77,0.026103653,  -2.01971
      3.78,0.044131253,-2.0193579
      3.79,0.061079901, -2.018831
       3.8,0.077014424,-2.0181397
      3.81,0.09199635,-2.0172939
      3.82,0.10608395,-2.0163028
      3.83,0.11933234, -2.015175
      3.84, 0.1317936,-2.0139188
      3.85,0.14351688,-2.0125416
      3.86,0.15454852,-2.0110507
      3.87,0.16493227,-2.0094528
      3.88,0.17470906,-2.0077541
      3.89, 0.1839176,-2.0059605
       3.9,0.19259423,-2.0040775
      3.91,0.20077307,-2.0021103
      3.92,0.20848618,-2.0000636
      3.93,0.21576359, -1.997942
      3.94, 0.2226335,-1.9957497
      3.95,0.22912233,-1.9934906
      3.96,0.23525486,-1.9911685
      3.97,0.24105429,-1.9887867
      3.98,0.24654236,-1.9863484
      3.99,0.25173941,-1.9838568
         4, 0.2566645,-1.9813145
      4.01,0.26133547,-1.9787243
      4.02,0.26576899,-1.9760886
      4.03, 0.2699807,-1.9734097
      4.04,0.27398519,-1.9706897
      4.05,0.27779615,-1.9679306
      4.06,0.28142636,-1.9651343
      4.07,0.28488778,-1.9623027
      4.08,0.28819161,-1.9594371
      4.09,0.29134832,-1.9565393
       4.1, 0.2943677,-1.9536106
      4.11,0.29725891,-1.9506524
      4.12,0.30003053,-1.9476659
      4.13,0.30269057,-1.9446522
      4.14,0.30524655,-1.9416124
      4.15,0.30770549,-1.9385476
      4.16,0.31007396,-1.9354586
      4.17,0.31235812,-1.9323464
      4.18,0.31456373,-1.9292117
      4.19,0.31669619,-1.9260553
       4.2,0.31876054, -1.922878
      4.21,0.32076152,-1.9196803
      4.22,0.32270357,-1.9164629
      4.23,0.32459085,-1.9132264
      4.24,0.32642724,-1.9099713
      4.25, 0.3282164, -1.906698
      4.26,0.32996177,-1.9034071
      4.27,0.33166654,-1.9000989
      4.28,0.33333374,-1.8967739
      4.29,0.33496621,-1.8934324
       4.3,0.33656659,-1.8900747
      4.31,0.33813739,-1.8867012
      4.32,0.33968095, -1.883312
      4.33,0.34119949,-1.8799076
      4.34,0.34269508,-1.8764881
      4.35,0.34416967,-1.8730538
      4.36, 0.3456251,-1.8696048
      4.37, 0.3470631,-1.8661413
      4.38,0.34848532,-1.8626636
      4.39,0.34989328,-1.8591717
       4.4,0.35128844,-1.8556658
      4.41,0.35267217, -1.852146
      4.42,0.35404577,-1.8486124
      4.43,0.35541046,-1.8450651
      4.44,0.35676741,-1.8415042
      4.45, 0.3581177,-1.8379297
      4.46,0.35946239,-1.8343418
      4.47,0.36080245,-1.8307405
      4.48,0.36213882,-1.8271258
      4.49, 0.3634724,-1.8234977
       4.5,0.36480403,-1.8198564
      4.51,0.36613451,-1.8162017
      4.52,0.36746461,-1.8125337
      4.53,0.36879506,-1.8088524
      4.54,0.37012657,-1.8051578
      4.55, 0.3714598,-1.8014498
      4.56,0.37279539,-1.7977286
      4.57,0.37413397,-1.7939939
      4.58, 0.3754761,-1.7902459
      4.59,0.37682237,-1.7864844
       4.6,0.37817332,-1.7827094
      4.61,0.37952947,-1.7789209
      4.62,0.38089134,-1.7751188
      4.63,0.38225941, -1.771303
      4.64,0.38363415,-1.7674736
      4.65,0.38501604,-1.7636303
      4.66,0.38640552,-1.7597732
      4.67,0.38780302,-1.7559022
      4.68,0.38920897,-1.7520172
      4.69,0.39062378, -1.748118
       4.7,0.39204787,-1.7442046
      4.71,0.39348162, -1.740277
      4.72,0.39492543, -1.736335
      4.73,0.39637968,-1.7323785
      4.74,0.39784475,-1.7284074
      4.75,0.39932101,-1.7244215
      4.76,0.40080883,-1.7204209
      4.77,0.40230857,-1.7164053
      4.78, 0.4038206,-1.7123747
      4.79,0.40534526,-1.7083289
       4.8,0.40688292,-1.7042677
      4.81,0.40843393,-1.7001912
      4.82,0.40999864, -1.696099
      4.83, 0.4115774,-1.6919911
      4.84,0.41317056,-1.6878674
      4.85,0.41477848,-1.6837277
      4.86,0.41640151,-1.6795718
      4.87,0.41803999,-1.6753996
      4.88,0.41969429,-1.6712109
      4.89,0.42136476,-1.6670057
       4.9,0.42305176,-1.6627836
      4.91,0.42475565,-1.6585446
      4.92, 0.4264768,-1.6542884
      4.93,0.42821556, -1.650015
      4.94,0.42997232, -1.645724
      4.95,0.43174745,-1.6414155
      4.96,0.43354132, -1.637089
      4.97,0.43535433,-1.6327446
      4.98,0.43718686,-1.6283819
      4.99,0.43903931,-1.6240008
         5,0.44091207, -1.619601
      5.01,0.44280556,-1.6151825
      5.02,0.44472018,-1.6107448
      5.03,0.44665636, -1.606288
      5.04,0.44861452,-1.6018116
      5.05,0.45059511,-1.5973156
      5.06,0.45259855,-1.5927997
      5.07, 0.4546253,-1.5882636
      5.08,0.45667581,-1.5837071
      5.09,0.45875057,  -1.57913
       5.1,0.46085004, -1.574532
      5.11, 0.4629747,-1.5699129
      5.12,0.46512506,-1.5652724
      5.13,0.46730162,-1.5606103
      5.14, 0.4695049,-1.5559263
      5.15,0.47173542,-1.5512201
      5.16,0.47399373,-1.5464915
      5.17,0.47628037,-1.5417401
      5.18,0.47859591,-1.5369658
      5.19,0.48094092,-1.5321681
       5.2,  0.483316,-1.5273469
      5.21,0.48572174,-1.5225017
      5.22,0.48815877,-1.5176323
      5.23,0.49062771,-1.5127384
      5.24,0.49312921,-1.5078197
      5.25,0.49566393,-1.5028757
      5.26,0.49823254,-1.4979062
      5.27,0.50083575, -1.492911
      5.28,0.50347426,-1.4878894
      5.29, 0.5061488,-1.4828414
       5.3,0.50886012,-1.4777663
      5.31,0.51160898, -1.472664
      5.32,0.51439616, -1.467534
      5.33,0.51722248, -1.462376
      5.34,0.52008875,-1.4571894
      5.35,0.52299582,-1.4519741
      5.36,0.52594456,-1.4467294
      5.37,0.52893587, -1.441455
      5.38,0.53197065,-1.4361505
      5.39,0.53504984,-1.4308155
       5.4,0.53817441,-1.4254494
      5.41,0.54134535,-1.4200518
      5.42,0.54456367,-1.4146223
      5.43,0.54783041,-1.4091604
      5.44,0.55114666,-1.4036655
      5.45, 0.5545135,-1.3981373
      5.46,0.55793207,-1.3925751
      5.47,0.56140354,-1.3869785
      5.48, 0.5649291,-1.3813469
      5.49,0.56850998,-1.3756797
       5.5,0.57214744,-1.3699765
      5.51,0.57584278,-1.3642366
      5.52,0.57959734,-1.3584594
      5.53,0.58341249,-1.3526444
      5.54,0.58728965, -1.346791
      5.55,0.59123027,-1.3408984
      5.56,0.59523585,-1.3349661
      5.57,0.59930793,-1.3289935
      5.58, 0.6034481,-1.3229797
      5.59,0.60765799,-1.3169243
       5.6,0.61193928,-1.3108263
      5.61, 0.6162937,-1.3046852
      5.62,0.62072304,-1.2985002
      5.63,0.62522913,-1.2922705
      5.64,0.62981387,-1.2859954
      5.65,0.63447921, -1.279674
      5.66,0.63922715,-1.2733055
      5.67,0.64405977,-1.2668892
      5.68, 0.6489792, -1.260424
      5.69,0.65398764,-1.2539093
       5.7,0.65908737, -1.247344
      5.71,0.66428072,-1.2407272
      5.72, 0.6695701, -1.234058
      5.73,0.67495801,-1.2273355
      5.74,0.68044702,-1.2205585
      5.75,0.68603977,-1.2137262
      5.76,0.69173899,-1.2068374
      5.77,0.69754752,-1.1998911
      5.78,0.70346826,-1.1928861
      5.79,0.70950422,-1.1858213
       5.8, 0.7156585,-1.1786956
      5.81,0.72193431,-1.1715077
      5.82,0.72833497,-1.1642565
      5.83,0.73486388,-1.1569406
      5.84,0.74152458,-1.1495588
      5.85,0.74832072,-1.1421097
      5.86,0.75525606,-1.1345919
      5.87,0.76233451,-1.1270041
      5.88,0.76956008,-1.1193447
      5.89,0.77693694,-1.1116124
       5.9,0.78446938,-1.1038055
      5.91,0.79216185,-1.0959224
      5.92,0.80001895,-1.0879617
      5.93,0.80804542,-1.0799215
      5.94,0.81624618,-1.0718002
      5.95, 0.8246263, -1.063596
      5.96,0.83319104, -1.055307
      5.97,0.84194583,-1.0469315
      5.98,0.85089629,-1.0384675
      5.99,0.86004824,-1.0299129
         6,0.86940768,-1.0212658
      6.01,0.87898084,-1.0125241
      6.02,0.88877416,-1.0036855
      6.03,0.89879428,-0.99474782
      6.04,0.90904811,-0.9857088
      6.05,0.91954276,-0.97656605
      6.06,0.93028561,-0.96731712
      6.07,0.94128429,-0.95795949
      6.08, 0.9525467,-0.94849055
      6.09,0.96408099,-0.93890765
       6.1,0.97589562, -0.929208
      6.11,0.98799933,-0.91938877
      6.12, 1.0004012,-0.90944702
      6.13, 1.0131105,-0.89937972
      6.14, 1.0261369,-0.88918375
      6.15, 1.0394905,-0.87885589
      6.16, 1.0531816,-0.86839282
      6.17, 1.0672208,-0.8577911
      6.18, 1.0816193,-0.8470472
      6.19, 1.0963884,-0.83615748
       6.2,   1.11154,-0.82511816
      6.21, 1.1270861,-0.81392537
      6.22, 1.1430395,-0.80257508
      6.23, 1.1594131,-0.79106317
      6.24, 1.1762203,-0.77938537
      6.25, 1.1934749,-0.76753728
      6.26, 1.2111912,-0.75551434
      6.27, 1.2293838,-0.74331186
      6.28, 1.2480679,-0.73092502
      6.29,  1.267259,-0.71834882
       6.3, 1.2869731,-0.7055781
      6.31, 1.3072268,-0.69260756
      6.32, 1.3280367,-0.67943171
      6.33, 1.3494204,-0.66604491
      6.34, 1.3713955,-0.65244133
      6.35, 1.3939801,-0.63861497
      6.36,  1.417193,-0.62455964
      6.37,  1.441053,-0.61026895
      6.38, 1.4655795,-0.59573635
      6.39,  1.490792,-0.58095508
       6.4, 1.5167107,-0.56591816
      6.41, 1.5433558,-0.55061844
      6.42, 1.5707476,-0.53504855
      6.43, 1.5989068,-0.51920093
      6.44, 1.6278541,-0.50306779
      6.45, 1.6576103,-0.48664115
      6.46,  1.688196,-0.46991281
      6.47, 1.7196318,-0.4528744
      6.48, 1.7519379,-0.43551728
      6.49, 1.7851342,-0.41783267
       6.5,   1.81924,-0.39981157
      6.51, 1.8542739,-0.38144478
      6.52, 1.8902537,-0.36272294
      6.53,  1.927196,-0.3436365
      6.54, 1.9651159,-0.32417577
      6.55, 2.0040277,-0.30433089
      6.56, 2.0439429,-0.28409188
      6.57, 2.0848716,-0.26344865
      6.58, 2.1268207,-0.24239104
      6.59, 2.1697948,-0.22090882
       6.6, 2.2137949,-0.19899173
      6.61, 2.2588184,-0.17662952
      6.62, 2.3048584,-0.15381198
      6.63, 2.3519031, -0.130529
      6.64, 2.3999356,-0.10677062
      6.65, 2.4489328,-0.082527076
      6.66, 2.4988652,-0.057788853
      6.67, 2.5496958,-0.032546779
      6.68, 2.6013795,-0.0067920955
      6.69, 2.6538624,0.019483472
       6.7, 2.7070811,0.046287605
      6.71, 2.7609614,0.073627298
      6.72, 2.8154178,0.10150875
      6.73, 2.8703528,0.12993725
      6.74, 2.9256555,0.15891703
      6.75, 2.9812012,0.18845117
      6.76, 3.0368505, 0.2185414
      6.77, 3.0924485,0.24918801
      6.78, 3.1478239,0.28038963
      6.79, 3.2027891,0.31214312
       6.8, 3.2571391,0.34444336
      6.81, 3.3106516,0.37728311
      6.82, 3.3630868, 0.4106528
      6.83, 3.4141881, 0.4445404
      6.84, 3.4636818,0.47893121
      6.85, 3.5112785,0.51380771
      6.86, 3.5566743,0.54914944
      6.87, 3.5995521,0.58493281
      6.88, 3.6395839,0.62113101
      6.89,  3.676433,0.65771389
       6.9, 3.7097572,0.69464793
      6.91, 3.7392121,0.73189615
      6.92, 3.7644547,0.76941814
      6.93, 3.7851483,0.80717009
      6.94, 3.8009664,0.84510487
      6.95, 3.8115982,0.88317214
      6.96, 3.8167536,0.92131859
      6.97, 3.8161684,0.95948809
      6.98, 3.8096097,0.99762206
      6.99, 3.7968811, 1.0356597
         7, 3.7778275, 1.0735386
      7.01, 3.7523395, 1.1111948
      7.02, 3.7203573, 1.1485638
      7.03, 3.6818736, 1.1855803
      7.04,  3.636936, 1.2221797
      7.05, 3.5856483, 1.2582979
      7.06, 3.5281702, 1.2938721
      7.07, 3.4647171, 1.3288412
      7.08,  3.395558,  1.363147
      7.09, 3.3210107, 1.3967341
       7.1, 3.2414395, 1.4295504
      7.11, 3.1572492, 1.4615476
      7.12,   3.06888, 1.4926816
      7.13, 2.9768004, 1.5229129
      7.14, 2.8815002, 1.5522069
      7.15,  2.783479, 1.5805341
      7.16, 2.6832578, 1.6078695
      7.17, 2.5813453, 1.6341936
      7.18, 2.4782462, 1.6594923
      7.19, 2.3744521, 1.6837562
       7.2, 2.2704373, 1.7069806
      7.21, 2.1666532, 1.7291657
      7.22, 2.0635234, 1.7503159
      7.23, 1.9614408, 1.7704397
      7.24, 1.8607647, 1.7895494
      7.25, 1.7618199, 1.8076607
      7.26, 1.6648952, 1.8247925
      7.27, 1.5702431, 1.8409662
      7.28, 1.4780803, 1.8562057
      7.29, 1.3885881, 1.8705369
       7.3,  1.301915, 1.8839871
      7.31, 1.2181772,  1.896585
      7.32, 1.1374612, 1.9083606
      7.33, 1.0598256, 1.9193445
      7.34,0.98530372, 1.9295675
      7.35,0.91390612, 1.9390609
      7.36,0.84562458, 1.9478558
      7.37,0.78042752, 1.9559834
      7.38,0.71827292, 1.9634744
      7.39,0.65910351, 1.9703589
       7.4,0.60285123, 1.9766663
      7.41, 0.5494382, 1.9824254
      7.42,0.49877883, 1.9876642
      7.43, 0.4507816, 1.9924098
      7.44, 0.4053506, 1.9966884
      7.45,0.36238683, 2.0005251
      7.46,0.32178925,  2.003944
      7.47,0.28345586, 2.0069684
      7.48, 0.2472846, 2.0096203
      7.49, 0.2131741,  2.011921
       7.5,0.18102435, 2.0138904
      7.51,0.15073724, 2.0155477
      7.52,0.12221693,  2.016911
      7.53,0.095370278, 2.0179976
      7.54,0.070107083, 2.0188237
      7.55,0.046340299, 2.0194047
      7.56,0.023986191, 2.0197552
