"time","Inertia_w","Piston_r2"
2.700000E-002,6.637988E-001,2.999964E-001
2.800000E-002,6.637988E-001,2.999964E-001
2.800000E-002,6.637988E-001,2.999964E-001
2.800000E-002,7.320945E-001,2.999956E-001
2.900000E-002,7.320945E-001,2.999956E-001
2.900000E-002,7.320945E-001,2.999956E-001
2.900000E-002,8.072795E-001,2.999947E-001
3.000000E-002,8.072795E-001,2.999947E-001
3.000000E-002,8.900604E-001,2.999936E-001
3.100000E-002,8.900604E-001,2.999936E-001
3.100000E-002,8.900604E-001,2.999936E-001
3.100000E-002,9.812149E-001,2.999922E-001
3.200000E-002,9.812149E-001,2.999922E-001
3.200000E-002,9.812149E-001,2.999922E-001
3.200000E-002,1.081599E+000,2.999906E-001
3.300000E-002,1.081599E+000,2.999906E-001
3.300000E-002,1.081599E+000,2.999906E-001
3.300000E-002,1.192154E+000,2.999886E-001
3.400000E-002,1.192154E+000,2.999886E-001
3.400000E-002,1.192154E+000,2.999886E-001
3.400000E-002,1.313923E+000,2.999862E-001
3.500000E-002,1.313923E+000,2.999862E-001
3.500000E-002,1.313923E+000,2.999862E-001
3.500000E-002,1.448040E+000,2.999832E-001
3.600000E-002,1.448040E+000,2.999832E-001
3.600000E-002,1.448040E+000,2.999832E-001
3.600000E-002,1.595760E+000,2.999796E-001
3.700000E-002,1.595760E+000,2.999796E-001
3.700000E-002,1.758464E+000,2.999752E-001
3.800000E-002,1.758464E+000,2.999752E-001
3.800000E-002,1.758464E+000,2.999752E-001
3.800000E-002,1.937669E+000,2.999700E-001
3.900000E-002,1.937669E+000,2.999700E-001
3.900000E-002,1.937669E+000,2.999700E-001
3.900000E-002,2.135044E+000,2.999635E-001
4.000000E-002,2.135044E+000,2.999635E-001
4.000000E-002,2.135044E+000,2.999635E-001
4.000000E-002,2.352422E+000,2.999557E-001
4.100000E-002,2.352422E+000,2.999557E-001
4.100000E-002,2.352422E+000,2.999557E-001
4.100000E-002,2.591817E+000,2.999463E-001
4.200000E-002,2.591817E+000,2.999463E-001
4.200000E-002,2.591817E+000,2.999463E-001
4.200000E-002,2.855437E+000,2.999348E-001
4.300000E-002,2.855437E+000,2.999348E-001
4.300000E-002,2.855437E+000,2.999348E-001
4.300000E-002,3.145713E+000,2.999209E-001
4.400000E-002,3.145713E+000,2.999209E-001
4.400000E-002,3.465291E+000,2.999040E-001
4.500000E-002,3.465291E+000,2.999040E-001
4.500000E-002,3.465291E+000,2.999040E-001
4.500000E-002,3.817069E+000,2.998834E-001
4.600000E-002,3.817069E+000,2.998834E-001
4.600000E-002,3.817069E+000,2.998834E-001
4.600000E-002,4.204216E+000,2.998585E-001
4.700000E-002,4.204216E+000,2.998585E-001
4.700000E-002,4.204216E+000,2.998585E-001
4.700000E-002,4.630185E+000,2.998283E-001
4.800000E-002,4.630185E+000,2.998283E-001
4.800000E-002,4.630185E+000,2.998283E-001
4.800000E-002,5.098733E+000,2.997917E-001
4.900000E-002,5.098733E+000,2.997917E-001
4.900000E-002,5.098733E+000,2.997917E-001
4.900000E-002,5.613933E+000,2.997472E-001
5.000000E-002,5.613933E+000,2.997472E-001
5.000000E-002,5.613933E+000,2.997472E-001
5.000000E-002,6.180185E+000,2.996934E-001
5.100000E-002,6.180185E+000,2.996934E-001
5.100000E-002,6.180185E+000,2.996934E-001
5.100000E-002,6.802223E+000,2.996280E-001
5.200000E-002,6.802223E+000,2.996280E-001
5.200000E-002,6.802223E+000,2.996280E-001
5.200000E-002,7.485121E+000,2.995489E-001
5.300000E-002,7.485121E+000,2.995489E-001
5.300000E-002,8.234252E+000,2.994530E-001
5.400000E-002,8.234252E+000,2.994530E-001
5.400000E-002,8.234252E+000,2.994530E-001
5.400000E-002,9.055275E+000,2.993370E-001
5.500000E-002,9.055275E+000,2.993370E-001
5.500000E-002,9.055275E+000,2.993370E-001
5.500000E-002,9.954099E+000,2.991965E-001
5.600000E-002,9.954099E+000,2.991965E-001
5.600000E-002,9.954099E+000,2.991965E-001
5.600000E-002,1.093680E+001,2.990267E-001
5.700000E-002,1.093680E+001,2.990267E-001
5.700000E-002,1.093680E+001,2.990267E-001
5.700000E-002,1.200951E+001,2.988216E-001
5.800000E-002,1.200951E+001,2.988216E-001
5.800000E-002,1.200951E+001,2.988216E-001
5.800000E-002,1.317829E+001,2.985740E-001
5.900000E-002,1.317829E+001,2.985740E-001
5.900000E-002,1.317829E+001,2.985740E-001
5.900000E-002,1.444889E+001,2.982756E-001
6.000000E-002,1.444889E+001,2.982756E-001
6.000000E-002,1.582658E+001,2.979164E-001
6.100000E-002,1.582658E+001,2.979164E-001
6.100000E-002,1.582658E+001,2.979164E-001
6.100000E-002,1.731577E+001,2.974848E-001
6.200000E-002,1.731577E+001,2.974848E-001
6.200000E-002,1.731577E+001,2.974848E-001
6.200000E-002,1.891969E+001,2.969671E-001
6.300000E-002,1.891969E+001,2.969671E-001
6.300000E-002,1.891969E+001,2.969671E-001
6.300000E-002,2.064054E+001,2.963479E-001
6.400000E-002,2.064054E+001,2.963479E-001
6.400000E-002,2.064054E+001,2.963479E-001
6.400000E-002,2.247782E+001,2.956090E-001
6.500000E-002,2.247782E+001,2.956090E-001
6.500000E-002,2.247782E+001,2.956090E-001
6.500000E-002,2.442895E+001,2.947301E-001
6.600000E-002,2.442895E+001,2.947301E-001
6.600000E-002,2.442895E+001,2.947301E-001
6.600000E-002,2.648861E+001,2.936886E-001
6.700000E-002,2.648861E+001,2.936886E-001
6.700000E-002,2.648861E+001,2.936886E-001
6.700000E-002,2.864883E+001,2.924592E-001
6.800000E-002,2.864883E+001,2.924592E-001
6.800000E-002,2.864883E+001,2.924592E-001
6.800000E-002,3.089816E+001,2.910149E-001
6.900000E-002,3.089816E+001,2.910149E-001
6.900000E-002,3.089816E+001,2.910149E-001
6.900000E-002,3.322401E+001,2.893267E-001
7.000000E-002,3.322401E+001,2.893267E-001
7.000000E-002,3.322401E+001,2.893267E-001
7.000000E-002,3.561110E+001,2.873644E-001
7.100000E-002,3.561110E+001,2.873644E-001
7.100000E-002,3.561110E+001,2.873644E-001
7.100000E-002,3.804288E+001,2.850971E-001
7.200000E-002,3.804288E+001,2.850971E-001
7.200000E-002,3.804288E+001,2.850971E-001
7.200000E-002,4.050311E+001,2.824946E-001
7.300000E-002,4.050311E+001,2.824946E-001
7.300000E-002,4.297715E+001,2.795275E-001
7.400000E-002,4.297715E+001,2.795275E-001
7.400000E-002,4.297715E+001,2.795275E-001
7.400000E-002,4.545334E+001,2.761686E-001
7.500000E-002,4.545334E+001,2.761686E-001
7.500000E-002,4.545334E+001,2.761686E-001
7.500000E-002,4.792408E+001,2.723935E-001
7.600000E-002,4.792408E+001,2.723935E-001
7.600000E-002,4.792408E+001,2.723935E-001
7.600000E-002,5.038671E+001,2.681817E-001
7.700000E-002,5.038671E+001,2.681817E-001
7.700000E-002,5.038671E+001,2.681817E-001
7.700000E-002,5.284409E+001,2.635170E-001
7.800000E-002,5.284409E+001,2.635170E-001
7.800000E-002,5.284409E+001,2.635170E-001
7.800000E-002,5.530471E+001,2.583881E-001
7.900000E-002,5.530471E+001,2.583881E-001
7.900000E-002,5.530471E+001,2.583881E-001
7.900000E-002,5.778249E+001,2.527892E-001
8.000000E-002,5.778249E+001,2.527892E-001
8.000000E-002,5.778249E+001,2.527892E-001
8.000000E-002,6.029626E+001,2.467203E-001
8.100000E-002,6.029626E+001,2.467203E-001
8.100000E-002,6.029626E+001,2.467203E-001
8.100000E-002,6.286899E+001,2.401880E-001
8.200000E-002,6.286899E+001,2.401880E-001
8.200000E-002,6.286899E+001,2.401880E-001
8.200000E-002,6.552772E+001,2.332060E-001
8.300000E-002,6.552772E+001,2.332060E-001
8.300000E-002,6.552772E+001,2.332060E-001
8.300000E-002,6.830179E+001,2.257956E-001
8.400000E-002,6.830179E+001,2.257956E-001
8.400000E-002,6.830179E+001,2.257956E-001
8.400000E-002,7.122178E+001,2.179865E-001
8.500000E-002,7.122178E+001,2.179865E-001
8.500000E-002,7.122178E+001,2.179865E-001
8.500000E-002,7.431929E+001,2.098184E-001
8.600000E-002,7.431929E+001,2.098184E-001
8.600000E-002,7.431929E+001,2.098184E-001
8.600000E-002,7.762414E+001,2.013418E-001
8.700000E-002,7.762414E+001,2.013418E-001
8.700000E-002,7.762414E+001,2.013418E-001
8.700000E-002,8.116163E+001,1.926194E-001
8.800000E-002,8.116163E+001,1.926194E-001
8.800000E-002,8.495216E+001,1.837271E-001
8.900000E-002,8.495216E+001,1.837271E-001
8.900000E-002,8.495216E+001,1.837271E-001
8.900000E-002,8.900059E+001,1.747551E-001
9.000000E-002,8.900059E+001,1.747551E-001
9.000000E-002,8.900059E+001,1.747551E-001
9.000000E-002,9.329288E+001,1.658080E-001
9.100000E-002,9.329288E+001,1.658080E-001
9.100000E-002,9.329288E+001,1.658080E-001
9.100000E-002,9.778862E+001,1.570030E-001
9.200000E-002,9.778862E+001,1.570030E-001
9.200000E-002,9.778862E+001,1.570030E-001
9.200000E-002,1.024150E+002,1.484671E-001
9.300000E-002,1.024150E+002,1.484671E-001
9.300000E-002,1.024150E+002,1.484671E-001
9.300000E-002,1.070650E+002,1.403312E-001
9.400000E-002,1.070650E+002,1.403312E-001
9.400000E-002,1.070650E+002,1.403312E-001
9.400000E-002,1.116033E+002,1.327234E-001
9.500000E-002,1.116033E+002,1.327234E-001
9.500000E-002,1.116033E+002,1.327234E-001
9.500000E-002,1.158826E+002,1.257600E-001
9.600000E-002,1.158826E+002,1.257600E-001
9.600000E-002,1.158826E+002,1.257600E-001
9.600000E-002,1.197641E+002,1.195379E-001
9.700000E-002,1.197641E+002,1.195379E-001
9.700000E-002,1.197641E+002,1.195379E-001
9.700000E-002,1.231410E+002,1.141290E-001
9.800000E-002,1.231410E+002,1.141290E-001
9.800000E-002,1.231410E+002,1.141290E-001
9.800000E-002,1.259503E+002,1.095791E-001
9.900000E-002,1.259503E+002,1.095791E-001
9.900000E-002,1.259503E+002,1.095791E-001
9.900000E-002,1.281726E+002,1.059105E-001
1.000000E-001,1.281726E+002,1.059105E-001
1.000000E-001,1.281726E+002,1.059105E-001
1.000000E-001,1.298204E+002,1.031285E-001
1.010000E-001,1.298204E+002,1.031285E-001
1.010000E-001,1.298204E+002,1.031285E-001
1.010000E-001,1.309224E+002,1.012282E-001
1.020000E-001,1.309224E+002,1.012282E-001
1.020000E-001,1.309224E+002,1.012282E-001
1.020000E-001,1.315083E+002,1.002019E-001
1.030000E-001,1.315083E+002,1.002019E-001
1.030000E-001,1.315083E+002,1.002019E-001
1.030000E-001,1.315958E+002,1.000436E-001
1.040000E-001,1.315958E+002,1.000436E-001
1.040000E-001,1.315958E+002,1.000436E-001
1.040000E-001,1.311931E+002,1.007521E-001
1.050000E-001,1.311931E+002,1.007521E-001
1.050000E-001,1.302956E+002,1.023315E-001
1.060000E-001,1.302956E+002,1.023315E-001
1.060000E-001,1.302956E+002,1.023315E-001
1.060000E-001,1.289012E+002,1.047905E-001
1.070000E-001,1.289012E+002,1.047905E-001
1.070000E-001,1.289012E+002,1.047905E-001
1.070000E-001,1.270131E+002,1.081380E-001
1.080000E-001,1.270131E+002,1.081380E-001
1.080000E-001,1.270131E+002,1.081380E-001
1.080000E-001,1.246494E+002,1.123787E-001
1.090000E-001,1.246494E+002,1.123787E-001
1.090000E-001,1.246494E+002,1.123787E-001
1.090000E-001,1.218506E+002,1.175075E-001
1.100000E-001,1.218506E+002,1.175075E-001
1.100000E-001,1.218506E+002,1.175075E-001
1.100000E-001,1.186894E+002,1.235041E-001
1.110000E-001,1.186894E+002,1.235041E-001
1.110000E-001,1.186894E+002,1.235041E-001
1.110000E-001,1.152677E+002,1.303294E-001
1.120000E-001,1.152677E+002,1.303294E-001
1.120000E-001,1.152677E+002,1.303294E-001
1.120000E-001,1.117113E+002,1.379241E-001
1.130000E-001,1.117113E+002,1.379241E-001
1.130000E-001,1.117113E+002,1.379241E-001
1.130000E-001,1.081545E+002,1.462096E-001
1.140000E-001,1.081545E+002,1.462096E-001
1.140000E-001,1.081545E+002,1.462096E-001
1.140000E-001,1.047240E+002,1.550928E-001
1.150000E-001,1.047240E+002,1.550928E-001
1.150000E-001,1.047240E+002,1.550928E-001
1.150000E-001,1.015259E+002,1.644709E-001
1.160000E-001,1.015259E+002,1.644709E-001
1.160000E-001,1.015259E+002,1.644709E-001
1.160000E-001,9.864019E+001,1.742360E-001
1.170000E-001,9.864019E+001,1.742360E-001
1.170000E-001,9.864019E+001,1.742360E-001
1.170000E-001,9.612022E+001,1.842802E-001
1.180000E-001,9.612022E+001,1.842802E-001
1.180000E-001,9.612022E+001,1.842802E-001
1.180000E-001,9.399984E+001,1.944981E-001
1.190000E-001,9.399984E+001,1.944981E-001
1.190000E-001,9.399984E+001,1.944981E-001
1.190000E-001,9.229852E+001,2.047886E-001
1.200000E-001,9.229852E+001,2.047886E-001
1.200000E-001,9.102938E+001,2.150557E-001
1.210000E-001,9.102938E+001,2.150557E-001
1.210000E-001,9.102938E+001,2.150557E-001
1.210000E-001,9.020360E+001,2.252081E-001
1.220000E-001,9.020360E+001,2.252081E-001
1.220000E-001,9.020360E+001,2.252081E-001
1.220000E-001,8.983395E+001,2.351580E-001
1.230000E-001,8.983395E+001,2.351580E-001
1.230000E-001,8.983395E+001,2.351580E-001
1.230000E-001,8.993490E+001,2.448188E-001
1.240000E-001,8.993490E+001,2.448188E-001
1.240000E-001,8.993490E+001,2.448188E-001
1.240000E-001,9.052021E+001,2.541009E-001
1.250000E-001,9.052021E+001,2.541009E-001
1.250000E-001,9.052021E+001,2.541009E-001
1.250000E-001,9.160183E+001,2.629091E-001
1.260000E-001,9.160183E+001,2.629091E-001
1.260000E-001,9.160183E+001,2.629091E-001
1.260000E-001,9.318075E+001,2.711363E-001
1.270000E-001,9.318075E+001,2.711363E-001
1.270000E-001,9.318075E+001,2.711363E-001
1.270000E-001,9.522644E+001,2.786594E-001
1.280000E-001,9.522644E+001,2.786594E-001
1.280000E-001,9.522644E+001,2.786594E-001
1.280000E-001,9.765365E+001,2.853323E-001
1.290000E-001,9.765365E+001,2.853323E-001
1.290000E-001,9.765365E+001,2.853323E-001
1.290000E-001,1.002825E+002,2.909827E-001
1.300000E-001,1.002825E+002,2.909827E-001
1.300000E-001,1.002825E+002,2.909827E-001
1.300000E-001,1.028105E+002,2.954175E-001
1.310000E-001,1.028105E+002,2.954175E-001
1.310000E-001,1.028105E+002,2.954175E-001
1.310000E-001,1.048214E+002,2.984403E-001
1.320000E-001,1.048214E+002,2.984403E-001
1.320000E-001,1.048214E+002,2.984403E-001
1.320000E-001,1.058814E+002,2.998860E-001
1.330000E-001,1.058814E+002,2.998860E-001
1.330000E-001,1.058814E+002,2.998860E-001
1.330000E-001,1.058475E+002,2.996642E-001
1.340000E-001,1.058475E+002,2.996642E-001
1.340000E-001,1.058475E+002,2.996642E-001
1.340000E-001,1.052130E+002,2.977781E-001
1.350000E-001,1.052130E+002,2.977781E-001
1.350000E-001,1.052130E+002,2.977781E-001
1.350000E-001,1.041980E+002,2.943007E-001
1.360000E-001,1.041980E+002,2.943007E-001
1.360000E-001,1.041980E+002,2.943007E-001
1.360000E-001,1.030508E+002,2.893505E-001
1.370000E-001,1.030508E+002,2.893505E-001
1.370000E-001,1.030508E+002,2.893505E-001
1.370000E-001,1.020122E+002,2.830683E-001
1.380000E-001,1.020122E+002,2.830683E-001
1.380000E-001,1.020122E+002,2.830683E-001
1.380000E-001,1.012699E+002,2.755984E-001
1.390000E-001,1.012699E+002,2.755984E-001
1.390000E-001,1.012699E+002,2.755984E-001
1.390000E-001,1.009512E+002,2.670772E-001
1.400000E-001,1.009512E+002,2.670772E-001
1.400000E-001,1.009512E+002,2.670772E-001
1.400000E-001,1.011434E+002,2.576316E-001
1.410000E-001,1.011434E+002,2.576316E-001
1.410000E-001,1.011434E+002,2.576316E-001
1.410000E-001,1.019101E+002,2.473804E-001
1.420000E-001,1.019101E+002,2.473804E-001
1.420000E-001,1.019101E+002,2.473804E-001
1.420000E-001,1.033045E+002,2.364384E-001
1.430000E-001,1.033045E+002,2.364384E-001
1.430000E-001,1.033045E+002,2.364384E-001
1.430000E-001,1.053763E+002,2.249224E-001
1.440000E-001,1.053763E+002,2.249224E-001
1.440000E-001,1.053763E+002,2.249224E-001
1.440000E-001,1.081723E+002,2.129566E-001
1.450000E-001,1.081723E+002,2.129566E-001
1.450000E-001,1.117349E+002,2.006804E-001
1.460000E-001,1.117349E+002,2.006804E-001
1.460000E-001,1.117349E+002,2.006804E-001
1.460000E-001,1.160920E+002,1.882540E-001
1.470000E-001,1.160920E+002,1.882540E-001
1.470000E-001,1.160920E+002,1.882540E-001
1.470000E-001,1.212404E+002,1.758630E-001
1.480000E-001,1.212404E+002,1.758630E-001
1.480000E-001,1.212404E+002,1.758630E-001
1.480000E-001,1.271133E+002,1.637216E-001
1.490000E-001,1.271133E+002,1.637216E-001
1.490000E-001,1.271133E+002,1.637216E-001
1.490000E-001,1.335503E+002,1.520685E-001
1.500000E-001,1.335503E+002,1.520685E-001
1.500000E-001,1.335503E+002,1.520685E-001
1.500000E-001,1.402786E+002,1.411556E-001
1.510000E-001,1.402786E+002,1.411556E-001
1.510000E-001,1.402786E+002,1.411556E-001
1.510000E-001,1.469251E+002,1.312281E-001
1.520000E-001,1.469251E+002,1.312281E-001
1.520000E-001,1.469251E+002,1.312281E-001
1.520000E-001,1.530799E+002,1.224984E-001
1.530000E-001,1.530799E+002,1.224984E-001
1.530000E-001,1.530799E+002,1.224984E-001
1.530000E-001,1.583902E+002,1.151235E-001
1.540000E-001,1.583902E+002,1.151235E-001
1.540000E-001,1.583902E+002,1.151235E-001
1.540000E-001,1.626412E+002,1.091943E-001
1.550000E-001,1.626412E+002,1.091943E-001
1.550000E-001,1.626412E+002,1.091943E-001
1.550000E-001,1.657666E+002,1.047430E-001
1.560000E-001,1.657666E+002,1.047430E-001
1.560000E-001,1.657666E+002,1.047430E-001
1.560000E-001,1.678047E+002,1.017627E-001
1.570000E-001,1.678047E+002,1.017627E-001
1.570000E-001,1.678047E+002,1.017627E-001
1.570000E-001,1.688292E+002,1.002315E-001
1.580000E-001,1.688292E+002,1.002315E-001
1.580000E-001,1.688292E+002,1.002315E-001
1.580000E-001,1.688917E+002,1.001324E-001
1.590000E-001,1.688917E+002,1.001324E-001
1.590000E-001,1.688917E+002,1.001324E-001
1.590000E-001,1.680039E+002,1.014639E-001
1.600000E-001,1.680039E+002,1.014639E-001
1.600000E-001,1.680039E+002,1.014639E-001
1.600000E-001,1.661428E+002,1.042404E-001
1.610000E-001,1.661428E+002,1.042404E-001
1.610000E-001,1.661428E+002,1.042404E-001
1.610000E-001,1.632903E+002,1.084873E-001
1.620000E-001,1.632903E+002,1.084873E-001
1.620000E-001,1.632903E+002,1.084873E-001
1.620000E-001,1.594629E+002,1.142223E-001
1.630000E-001,1.594629E+002,1.142223E-001
1.630000E-001,1.594629E+002,1.142223E-001
1.630000E-001,1.547558E+002,1.214352E-001
1.640000E-001,1.547558E+002,1.214352E-001
1.640000E-001,1.547558E+002,1.214352E-001
1.640000E-001,1.494000E+002,1.300706E-001
1.650000E-001,1.494000E+002,1.300706E-001
1.650000E-001,1.494000E+002,1.300706E-001
1.650000E-001,1.437241E+002,1.400156E-001
1.660000E-001,1.437241E+002,1.400156E-001
1.660000E-001,1.437241E+002,1.400156E-001
1.660000E-001,1.381193E+002,1.511056E-001
1.670000E-001,1.381193E+002,1.511056E-001
1.670000E-001,1.381193E+002,1.511056E-001
1.670000E-001,1.329481E+002,1.631388E-001
1.680000E-001,1.329481E+002,1.631388E-001
1.680000E-001,1.329481E+002,1.631388E-001
1.680000E-001,1.284919E+002,1.758945E-001
1.690000E-001,1.284919E+002,1.758945E-001
1.690000E-001,1.284919E+002,1.758945E-001
1.690000E-001,1.249358E+002,1.891496E-001
1.700000E-001,1.249358E+002,1.891496E-001
1.700000E-001,1.249358E+002,1.891496E-001
1.700000E-001,1.223863E+002,2.026868E-001
1.710000E-001,1.223863E+002,2.026868E-001
1.710000E-001,1.223863E+002,2.026868E-001
1.710000E-001,1.209122E+002,2.162976E-001
1.720000E-001,1.209122E+002,2.162976E-001
1.720000E-001,1.209122E+002,2.162976E-001
1.720000E-001,1.205735E+002,2.297802E-001
1.730000E-001,1.205735E+002,2.297802E-001
1.730000E-001,1.205735E+002,2.297802E-001
1.730000E-001,1.214353E+002,2.429317E-001
1.740000E-001,1.214353E+002,2.429317E-001
1.740000E-001,1.214353E+002,2.429317E-001
1.740000E-001,1.235704E+002,2.555334E-001
1.750000E-001,1.235704E+002,2.555334E-001
1.750000E-001,1.235704E+002,2.555334E-001
1.750000E-001,1.270394E+002,2.673312E-001
1.760000E-001,1.270394E+002,2.673312E-001
1.760000E-001,1.318145E+002,2.780082E-001
1.770000E-001,1.318145E+002,2.780082E-001
1.770000E-001,1.318145E+002,2.780082E-001
1.770000E-001,1.376147E+002,2.871535E-001
1.780000E-001,1.376147E+002,2.871535E-001
1.780000E-001,1.376147E+002,2.871535E-001
1.780000E-001,1.436307E+002,2.942445E-001
1.790000E-001,1.436307E+002,2.942445E-001
1.790000E-001,1.436307E+002,2.942445E-001
1.790000E-001,1.483169E+002,2.986879E-001
1.800000E-001,1.483169E+002,2.986879E-001
1.800000E-001,1.483169E+002,2.986879E-001
1.800000E-001,1.498490E+002,2.999784E-001
1.810000E-001,1.498490E+002,2.999784E-001
1.810000E-001,1.498490E+002,2.999784E-001
1.810000E-001,1.480399E+002,2.979386E-001
1.820000E-001,1.480399E+002,2.979386E-001
1.820000E-001,1.480399E+002,2.979386E-001
1.820000E-001,1.441139E+002,2.927888E-001
1.830000E-001,1.441139E+002,2.927888E-001
1.830000E-001,1.441139E+002,2.927888E-001
1.830000E-001,1.395456E+002,2.849938E-001
1.840000E-001,1.395456E+002,2.849938E-001
1.840000E-001,1.395456E+002,2.849938E-001
1.840000E-001,1.355170E+002,2.750728E-001
1.850000E-001,1.355170E+002,2.750728E-001
1.850000E-001,1.355170E+002,2.750728E-001
1.850000E-001,1.326424E+002,2.634839E-001
1.860000E-001,1.326424E+002,2.634839E-001
1.860000E-001,1.326424E+002,2.634839E-001
1.860000E-001,1.311661E+002,2.506011E-001
1.870000E-001,1.311661E+002,2.506011E-001
1.870000E-001,1.311661E+002,2.506011E-001
1.870000E-001,1.311699E+002,2.367321E-001
1.880000E-001,1.311699E+002,2.367321E-001
1.880000E-001,1.311699E+002,2.367321E-001
1.880000E-001,1.326854E+002,2.221472E-001
1.890000E-001,1.326854E+002,2.221472E-001
1.890000E-001,1.326854E+002,2.221472E-001
1.890000E-001,1.357358E+002,2.071055E-001
1.900000E-001,1.357358E+002,2.071055E-001
1.900000E-001,1.357358E+002,2.071055E-001
1.900000E-001,1.403320E+002,1.918802E-001
1.910000E-001,1.403320E+002,1.918802E-001
1.910000E-001,1.403320E+002,1.918802E-001
1.910000E-001,1.464419E+002,1.767752E-001
1.920000E-001,1.464419E+002,1.767752E-001
1.920000E-001,1.464419E+002,1.767752E-001
1.920000E-001,1.539070E+002,1.621361E-001
1.930000E-001,1.539070E+002,1.621361E-001
1.930000E-001,1.539070E+002,1.621361E-001
1.930000E-001,1.623665E+002,1.483464E-001
1.940000E-001,1.623665E+002,1.483464E-001
1.940000E-001,1.623665E+002,1.483464E-001
1.940000E-001,1.712107E+002,1.358017E-001
1.950000E-001,1.712107E+002,1.358017E-001
1.950000E-001,1.712107E+002,1.358017E-001
1.950000E-001,1.796558E+002,1.248626E-001
1.960000E-001,1.796558E+002,1.248626E-001
1.960000E-001,1.796558E+002,1.248626E-001
1.960000E-001,1.869534E+002,1.158021E-001
1.970000E-001,1.869534E+002,1.158021E-001
1.970000E-001,1.869534E+002,1.158021E-001
1.970000E-001,1.926273E+002,1.087724E-001
1.980000E-001,1.926273E+002,1.087724E-001
1.980000E-001,1.926273E+002,1.087724E-001
1.980000E-001,1.965394E+002,1.038148E-001
