"time","Noise","Noise_Filt","Noise_Filt_Sat","Sine","Sine_Filt","Sine_Filt_Quantized"
0.000000E+000,5.041934E-001,6.302418E-002,6.302418E-002,0.000000E+000,0.000000E+000,0.000000E+000
2.000000E-003,5.041934E-001,6.302418E-002,6.302418E-002,2.000000E-003,0.000000E+000,0.000000E+000
4.000000E-003,5.041934E-001,6.302418E-002,6.302418E-002,5.999991E-003,1.800000E-008,0.000000E+000
6.000000E-003,5.041934E-001,6.302418E-002,6.302418E-002,9.999958E-003,1.796220E-007,0.000000E+000
8.000000E-003,5.041934E-001,6.302418E-002,6.302418E-002,1.399989E-002,6.273562E-007,0.000000E+000
1.000000E-002,5.041934E-001,6.302418E-002,6.302418E-002,1.799976E-002,1.502489E-006,0.000000E+000
1.200000E-002,5.041934E-001,6.302418E-002,6.302418E-002,2.199956E-002,2.945109E-006,0.000000E+000
1.400000E-002,5.041934E-001,6.302418E-002,6.302418E-002,2.599927E-002,5.094110E-006,0.000000E+000
1.600000E-002,5.041934E-001,6.302418E-002,6.302418E-002,2.999888E-002,8.087194E-006,0.000000E+000
1.800000E-002,5.041934E-001,6.302418E-002,6.302418E-002,3.399836E-002,1.206088E-005,0.000000E+000
2.000000E-002,5.041934E-001,6.302418E-002,6.302418E-002,3.799771E-002,1.715050E-005,0.000000E+000
2.200000E-002,5.041934E-001,6.302418E-002,6.302418E-002,4.199691E-002,2.349023E-005,0.000000E+000
2.400000E-002,5.041934E-001,6.302418E-002,6.302418E-002,4.599594E-002,3.121304E-005,0.000000E+000
2.600000E-002,5.041934E-001,6.302418E-002,6.302418E-002,4.999479E-002,4.045075E-005,0.000000E+000
2.800000E-002,5.041934E-001,6.302418E-002,6.302418E-002,5.399344E-002,5.133403E-005,0.000000E+000
3.000000E-002,5.041934E-001,6.302418E-002,6.302418E-002,5.799187E-002,6.399237E-005,0.000000E+000
3.200000E-002,5.041934E-001,6.302418E-002,6.302418E-002,6.199007E-002,7.855412E-005,0.000000E+000
3.400000E-002,5.041934E-001,6.302418E-002,6.302418E-002,6.598802E-002,9.514646E-005,0.000000E+000
3.600000E-002,5.041934E-001,6.302418E-002,6.302418E-002,6.998571E-002,1.138954E-004,0.000000E+000
3.800000E-002,5.041934E-001,6.302418E-002,6.302418E-002,7.398312E-002,1.349260E-004,0.000000E+000
4.000000E-002,5.041934E-001,6.302418E-002,6.302418E-002,7.798023E-002,1.583618E-004,0.000000E+000
4.200000E-002,5.041934E-001,6.302418E-002,6.302418E-002,8.197703E-002,1.843257E-004,0.000000E+000
4.400000E-002,5.041934E-001,6.302418E-002,6.302418E-002,8.597350E-002,2.129390E-004,0.000000E+000
4.600000E-002,5.041934E-001,6.302418E-002,6.302418E-002,8.996963E-002,2.443221E-004,0.000000E+000
4.800000E-002,5.041934E-001,6.302418E-002,6.302418E-002,9.396540E-002,2.785944E-004,0.000000E+000
5.000000E-002,5.041934E-001,6.302418E-002,6.302418E-002,9.796079E-002,3.158740E-004,0.000000E+000
5.200000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.019558E-001,3.562779E-004,0.000000E+000
5.400000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.059504E-001,3.999221E-004,0.000000E+000
5.600000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.099446E-001,4.469213E-004,0.000000E+000
5.800000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.139383E-001,4.973895E-004,0.000000E+000
6.000000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.179316E-001,5.514391E-004,0.000000E+000
6.200000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.219244E-001,6.091818E-004,0.000000E+000
6.400000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.259167E-001,6.707281E-004,0.000000E+000
6.600000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.299085E-001,7.361874E-004,0.000000E+000
6.800000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.338998E-001,8.056679E-004,0.000000E+000
7.000000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.378905E-001,8.792770E-004,0.000000E+000
7.200000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.418807E-001,9.571208E-004,0.000000E+000
7.400000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.458704E-001,1.039305E-003,0.000000E+000
7.600000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.498594E-001,1.125932E-003,0.000000E+000
7.800000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.538479E-001,1.217107E-003,0.000000E+000
8.000000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.578357E-001,1.312931E-003,0.000000E+000
8.200000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.618229E-001,1.413504E-003,0.000000E+000
8.400000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.658095E-001,1.518928E-003,0.000000E+000
8.600000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.697954E-001,1.629300E-003,0.000000E+000
8.800000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.737806E-001,1.744719E-003,0.000000E+000
9.000000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.777651E-001,1.865281E-003,0.000000E+000
9.200000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.817489E-001,1.991082E-003,0.000000E+000
9.400000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.857320E-001,2.122217E-003,0.000000E+000
9.600000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.897143E-001,2.258780E-003,0.000000E+000
9.800000E-002,3.375249E+000,4.817790E-001,4.817790E-001,1.936959E-001,2.400864E-003,0.000000E+000
1.000000E-001,3.375249E+000,4.817790E-001,4.817790E-001,1.976767E-001,2.548560E-003,0.000000E+000
1.020000E-001,-1.212588E+000,3.061166E-001,3.061166E-001,2.016567E-001,2.701959E-003,0.000000E+000
1.040000E-001,-1.212588E+000,3.061166E-001,3.061166E-001,2.056360E-001,2.861150E-003,0.000000E+000
1.060000E-001,-1.212588E+000,3.061166E-001,3.061166E-001,2.096143E-001,3.026224E-003,0.000000E+000
1.080000E-001,-1.212588E+000,3.061166E-001,3.061166E-001,2.135919E-001,3.197267E-003,0.000000E+000
1.100000E-001,-1.212588E+000,3.061166E-001,3.061166E-001,2.175686E-001,3.374366E-003,0.000000E+000
1.120000E-001,-1.212588E+000,3.061166E-001,3.061166E-001,2.215444E-001,3.557607E-003,0.000000E+000
1.140000E-001,-1.212588E+000,3.061166E-001,3.061166E-001,2.255193E-001,3.747075E-003,0.000000E+000
