"Time","axis1_w0","axis2_w0","axis3_w0","axis4_w0","axis5_w0","axis6_w0"
0.166101656,1.875036124,-1.380148857,-2.077134426,0.55851522,2.983196097,0.750620158
0.166456245,1.87231603,-1.378830288,-2.07587447,0.559161012,2.982441922,0.750379496
0.166592811,1.871267926,-1.378322041,-2.075376695,0.55941407,2.982160557,0.750280801
0.166738938,1.870146265,-1.377777973,-2.074836516,0.559687458,2.981865094,0.750171537
0.166809679,1.86960321,-1.377514497,-2.074572228,0.559820769,2.981724137,0.750117289
0.166986499,1.868245737,-1.376855679,-2.073903779,0.560156694,2.981377727,0.749977859
0.167184411,1.866726313,-1.376117865,-2.073142445,0.560537224,2.981000018,0.749815341
0.167528726,1.864083371,-1.374833283,-2.071785522,0.561210389,2.980368088,0.749516544
0.168033051,1.860214757,-1.372949604,-2.069725853,0.562221121,2.979500016,0.749042674
0.168701921,1.855092616,-1.37044778,-2.066867491,0.563604816,2.978453585,0.748349395
0.169534686,1.848737277,-1.36732792,-2.063118426,0.565391897,2.977316269,0.747386394
0.170527792,1.841203995,-1.363601363,-2.058391889,0.567608315,2.976196538,0.746099473
0.171527792,1.833684763,-1.359844005,-2.053375254,0.569924206,2.975324106,0.744659101
0.172527792,1.826248629,-1.356083761,-2.048124942,0.572314158,2.974701401,0.743082256
0.173527792,1.818911055,-1.352323078,-2.042663886,0.574768032,2.974321376,0.741377604
0.174527792,1.81168637,-1.34856485,-2.03701323,0.577275933,2.97417631,0.739553869
0.175527792,1.804587775,-1.344812456,-2.031192269,0.579828232,2.974257923,0.737619787
0.176527792,1.797627349,-1.34106977,-2.025218449,0.582415584,2.974557498,0.735584069
0.177527792,1.790816067,-1.337341144,-2.019107427,0.585028946,2.975065988,0.733455365
0.178527792,1.784163816,-1.33363137,-2.012873177,0.587659596,2.975774132,0.731242223
0.179527792,1.777679422,-1.329945622,-2.006528131,0.590299141,2.976672542,0.728953059
0.180527792,1.771370676,-1.32628938,-2.000083356,0.592939535,2.977751801,0.726596121
0.181527792,1.765244367,-1.32266835,-1.993548743,0.595573087,2.979002529,0.724179465
0.18248541,1.759554066,-1.31923915,-1.987215072,0.598081882,2.980352465,0.721816448
0.183361978,1.754500367,-1.316137521,-1.981358448,0.600361805,2.981711813,0.719617324
0.18417127,1.749968571,-1.313309155,-1.975905861,0.602448709,2.983066377,0.71756079
0.184926532,1.745857051,-1.310702885,-1.970781434,0.604377627,2.984412507,0.715622308
0.185640911,1.742073782,-1.30826949,-1.96590535,0.606183155,2.985755204,0.713774416
0.18612439,1.739572036,-1.306641131,-1.96259053,0.607393605,2.986700713,0.712517089
0.186408937,1.738121907,-1.305690051,-1.960634423,0.608101364,2.987270619,0.711774927
0.186814605,1.736083108,-1.304343773,-1.957839443,0.609104112,2.988099821,0.710714466
0.187250349,1.733930663,-1.302910631,-1.954829538,0.610172647,2.989011856,0.709572667
0.18769807,1.731759601,-1.301452479,-1.951729191,0.611260897,2.989971328,0.708397075
0.188203952,1.729355997,-1.299822962,-1.948217469,0.6124782,2.991081849,0.7070665
0.188903697,1.726117879,-1.297601629,-1.943346674,0.614139344,2.992662274,0.705223472
0.189638243,1.722826746,-1.295311919,-1.938219371,0.615853405,2.994374238,0.703287419
0.190423423,1.719430804,-1.292913737,-1.932725803,0.617650174,2.996260934,0.701218755
0.19127563,1.715887062,-1.290370449,-1.926752549,0.619556788,2.998371085,0.698977338
0.192213265,1.712157819,-1.287646079,-1.92017341,0.621599674,3.000762799,0.696519389
0.193213265,1.708374628,-1.284828063,-1.913155888,0.623712334,3.003388404,0.693911501
0.193689332,1.706643366,-1.283518802,-1.909816901,0.624693423,3.004663855,0.692675979
0.194186343,1.704883472,-1.282174508,-1.906333847,0.625700225,3.006011784,0.691390992
0.194701361,1.703110644,-1.280806025,-1.902728802,0.626724402,3.007425364,0.690065237
0.195329353,1.701018248,-1.279171354,-1.898340553,0.627946522,3.009170917,0.688457401
0.19596279,1.698984069,-1.27756059,-1.893924822,0.629149058,3.010954543,0.686846193
0.19696279,1.695926261,-1.275095952,-1.88698146,0.630984737,3.013813169,0.684326485
0.19796279,1.693053076,-1.272727396,-1.880079617,0.632742501,3.016719323,0.681838668
0.19896279,1.690360132,-1.270454933,-1.873228589,0.634421304,3.019667065,0.679385758
0.19996279,1.687842758,-1.268278239,-1.866437622,0.636020423,3.022650556,0.676970525
0.20096279,1.685496023,-1.266196693,-1.859715824,0.637539448,3.025664045,0.674595502
0.20196279,1.683314767,-1.264209422,-1.853072091,0.638978265,3.028701866,0.672262995
0.20296279,1.681293635,-1.262315341,-1.846515031,0.64033704,3.031758441,0.669975092
0.20396279,1.679427102,-1.260513192,-1.840052897,0.641616204,3.03482828,0.667733675
0.20496279,1.677709502,-1.258801583,-1.833693524,0.642816436,3.037905986,0.66554043
0.20596279,1.676135058,-1.257179017,-1.827444283,0.643938647,3.040986265,0.66339685
0.20696279,1.674697906,-1.255643926,-1.821312036,0.644983963,3.044063934,0.661304249
0.20796279,1.673392121,-1.254194693,-1.815303108,0.645953708,3.04713393,0.659263771
0.20896279,1.672211739,-1.252829673,-1.809423265,0.646849386,3.050191327,0.657276389
0.20996279,1.671150786,-1.251547209,-1.803677706,0.647672666,3.053231343,0.655342923
0.21096279,1.670203294,-1.250345647,-1.798071058,0.648425368,3.056249356,0.653464039
0.21196279,1.669363325,-1.249223339,-1.792607389,0.649109443,3.059240915,0.651640257
0.21296279,1.668624991,-1.248178653,-1.787290219,0.649726959,3.062201753,0.64987196
0.21396279,1.667982472,-1.247209968,-1.782122542,0.650280087,3.065127794,0.648159398
0.21496279,1.667430035,-1.24631568,-1.777106856,0.650771086,3.068015166,0.646502695
0.21596279,1.666962047,-1.245494193,-1.772245186,0.651202289,3.070860204,0.644901854
0.21696279,1.666572994,-1.244743918,-1.767539125,0.651576092,3.073659462,0.643356765
0.21796279,1.666257494,-1.244063265,-1.762989865,0.651894937,3.076409712,0.641867211
0.21896279,1.666010306,-1.243450636,-1.758598232,0.652161303,3.079107947,0.640432872
0.21996279,1.665826347,-1.242904421,-1.754364718,0.652377695,3.081751384,0.639053334
0.22096279,1.665700697,-1.242422987,-1.750289521,0.652546633,3.084337463,0.637728096
0.22196279,1.665628607,-1.242004678,-1.746372571,0.65267064,3.08686384,0.636456573
0.22296279,1.665605513,-1.241647806,-1.742613557,0.652752234,3.089328389,0.635238108
0.22396279,1.665627033,-1.241350648,-1.739011959,0.652793919,3.091729192,0.634071973
0.22496279,1.665688979,-1.241111446,-1.735567065,0.652798179,3.094064535,0.632957381
0.22596279,1.665787357,-1.240928402,-1.73227799,0.652767466,3.096332902,0.631893489
0.22696279,1.665918368,-1.24079968,-1.729143697,0.652704195,3.098532963,0.630879404
0.22796279,1.666078414,-1.240723407,-1.726163005,0.652610738,3.100663572,0.629914193
0.22896279,1.666264093,-1.240697675,-1.723334599,0.652489418,3.102723754,0.628996887
0.22996279,1.666472204,-1.240720548,-1.720657039,0.652342503,3.104712696,0.628126486
0.23096279,1.666699739,-1.240790062,-1.718128768,0.652172199,3.106629742,0.627301965
0.231873921,1.666921616,-1.240892355,-1.715953765,0.651998453,3.108313398,0.626589796
0.232873921,1.667178605,-1.241045473,-1.713706039,0.651789357,3.110091743,0.625850044
0.233873921,1.667447355,-1.241239421,-1.711602398,0.65156292,3.111797091,0.625153098
0.234382631,1.667587914,-1.24135317,-1.710586972,0.65144164,3.112636562,0.624814672
0.235193307,1.66781622,-1.241554494,-1.709044042,0.651240796,3.113935215,0.624297298
0.236193307,1.668103797,-1.241835417,-1.707266651,0.65098146,3.115470974,0.623695503
0.237193307,1.668396271,-1.242150533,-1.705626221,0.650710905,3.116933772,0.623132947
0.238193307,1.668691938,-1.242497873,-1.704120357,0.650430804,3.118323858,0.622608563
0.238949054,1.668916596,-1.242780622,-1.703070128,0.650213715,3.119326366,0.622236968
0.239534011,1.669090748,-1.243010842,-1.702308344,0.65004297,3.12007405,0.621963625
0.23995276,1.669215393,-1.243181506,-1.701790071,0.649919466,3.120594199,0.62177547
0.240210001,1.669291908,-1.243288702,-1.701482788,0.649843122,3.120907506,0.621662959
0.240389906,1.66934538,-1.243364715,-1.701272869,0.649789532,3.121123814,0.621585651
0.240705334,1.669439028,-1.243500018,-1.700914662,0.649695208,3.121497501,0.62145282
0.240960651,1.669514714,-1.243611402,-1.700633854,0.649618543,3.121794793,0.621347818
0.241368637,1.66963539,-1.243792763,-1.700201957,0.649495509,3.122260263,0.621184649
0.2419405,1.669803864,-1.244053749,-1.699631079,0.64932212,3.122892919,0.620965389
0.242683005,1.670021167,-1.244403916,-1.698949109,0.64909571,3.123680108,0.620696875
0.243600767,1.670287002,-1.244853387,-1.698196977,0.64881453,3.124600068,0.620389662
0.244600767,1.670572525,-1.245362658,-1.697489157,0.648507422,3.125536413,0.620085156
0.245600767,1.670853067,-1.245890687,-1.696894803,0.648200563,3.126404741,0.619811246
0.246600767,1.671128033,-1.246435851,-1.696410676,0.64789493,3.127206025,0.61956697
0.247600767,1.671396924,-1.246996578,-1.696033467,0.647591422,3.127941309,0.619351384
0.248600767,1.671659332,-1.247571349,-1.695759808,0.647290864,3.128611704,0.619163557
0.249600767,1.671914937,-1.248158695,-1.695586276,0.646994005,3.129218387,0.619002576
0.250600767,1.672163491,-1.248757202,-1.695509407,0.646701523,3.129762595,0.618867544
0.251600767,1.672404823,-1.249365504,-1.695525706,0.646414025,3.130245622,0.618757579
0.252600767,1.672638821,-1.249982286,-1.695631651,0.646132053,3.130668819,0.618671816
0.253600767,1.672865436,-1.250606281,-1.695823711,0.645856085,3.131033585,0.618609404
0.254600767,1.67308467,-1.25123627,-1.696098348,0.645586536,3.131341369,0.618569506
0.255600767,1.673296572,-1.25187108,-1.696452029,0.645323763,3.131593662,0.618551298
0.256600767,1.673501231,-1.252509582,-1.696881231,0.645068071,3.131791992,0.618553972
0.257600767,1.673698773,-1.253150692,-1.697382453,0.644819708,3.131937927,0.618576739
0.258600767,1.673889357,-1.253793368,-1.697952223,0.644578877,3.132033061,0.618618823
0.259600767,1.674073164,-1.254436608,-1.698587099,0.644345731,3.132079019,0.618679461
0.260600767,1.674250402,-1.255079452,-1.699283681,0.644120383,3.132077446,0.618757902
0.261600767,1.674421291,-1.25572098,-1.70003861,0.643902903,3.132030007,0.618853409
0.262600767,1.674586071,-1.256360309,-1.700848579,0.643693327,3.131938383,0.618965257
0.263600767,1.674744986,-1.256996595,-1.70171033,0.643491655,3.131804264,0.619092734
0.264600767,1.67489829,-1.257629033,-1.702620664,0.643297855,3.131629349,0.619235141
0.265600767,1.675046242,-1.258256853,-1.703576443,0.643111869,3.131415337,0.619391835
0.266600767,1.675189099,-1.258879326,-1.704574588,0.64293361,3.131163928,0.619562117
0.267600767,1.675327115,-1.259495751,-1.705612075,0.642762967,3.130876823,0.619745273
0.268017088,1.6753832,-1.25975046,-1.706054981,0.642694145,3.130747125,0.619825188
0.268134183,1.675398833,-1.259821885,-1.706180665,0.642675021,3.130709598,0.619848042
0.268315329,1.675422898,-1.259932188,-1.706376035,0.642645637,3.130650652,0.619883718
0.269092939,1.675524582,-1.26040295,-1.70722718,0.642522234,3.130385573,0.620041188
0.26985883,1.675622234,-1.260862112,-1.708084479,0.642404987,3.130105868,0.620202965
0.27085883,1.675746184,-1.261454444,-1.709229992,0.642258183,3.129714158,0.620423681
0.27185883,1.675866307,-1.262038168,-1.710402729,0.642118335,3.129293883,0.620654603
0.27285883,1.675982817,-1.262612774,-1.711600024,0.641985253,3.128846676,0.620895127
0.273184259,1.676019982,-1.262797731,-1.711994579,0.641943374,3.128695566,0.620975387
0.273601058,1.676067066,-1.263033108,-1.712503162,0.641890742,3.128498205,0.621079541
0.274260706,1.676140428,-1.263402084,-1.713315087,0.641809711,3.128177355,0.6212474
0.274965317,1.676217277,-1.2637913,-1.714191185,0.64172617,3.127823555,0.621430632
0.275965317,1.676323775,-1.2643347,-1.715448504,0.641612798,3.127302891,0.621697251
0.276965317,1.676427392,-1.264867247,-1.716720162,0.641505331,3.12676178,0.621971099
0.277965317,1.67652827,-1.265388601,-1.718003852,0.641403551,3.126201737,0.622251627
0.278965317,1.676626536,-1.265898454,-1.719297337,0.641307237,3.125624249,0.622538292
0.279965317,1.676722304,-1.26639653,-1.720598456,0.641216171,3.125030773,0.622830561
0.280965317,1.676815672,-1.266882581,-1.721905117,0.641130133,3.124422735,0.623127913
0.281965317,1.676906724,-1.267356389,-1.723215302,0.641048908,3.123801531,0.623429832
0.282965317,1.676995531,-1.267817761,-1.724527066,0.640972284,3.123168522,0.623735814
0.283965317,1.677082153,-1.268266534,-1.725838538,0.640900053,3.122525038,0.624045366
0.284965317,1.677166636,-1.268702571,-1.72714792,0.640832011,3.121872374,0.624358006
0.285965317,1.677249014,-1.269125756,-1.728453485,0.64076796,3.121211791,0.62467326
0.286965317,1.677329312,-1.269536001,-1.729753582,0.640707709,3.120544513,0.624990663
0.287965317,1.677407545,-1.269933239,-1.731046633,0.640651071,3.119871729,0.625309762
0.288965317,1.677483718,-1.270317424,-1.732331129,0.640597868,3.119194593,0.625630112
0.289965317,1.677557831,-1.270688531,-1.733605638,0.640547928,3.118514221,0.625951279
0.290965317,1.677629875,-1.271046557,-1.734868797,0.640501086,3.117831691,0.62627284
0.291965317,1.677699834,-1.271391514,-1.736119313,0.640457184,3.117148047,0.626594381
0.292965317,1.67776769,-1.271723435,-1.737355965,0.640416071,3.116464292,0.626915503
0.293965317,1.67783342,-1.272042368,-1.738577601,0.640377605,3.115781394,0.627235813
0.294965317,1.677896997,-1.272348379,-1.739783136,0.64034165,3.115100282,0.627554932
0.295965317,1.677958394,-1.272641545,-1.740971553,0.640308076,3.114421847,0.627872493
0.296965317,1.678017579,-1.272921964,-1.742141901,0.640276762,3.113746944,0.628188141
0.297965317,1.678074525,-1.273189741,-1.743293293,0.640247592,3.113076388,0.628501531
0.298965317,1.6781292,-1.273445,-1.744424905,0.640220457,3.112410959,0.628812331
0.299965317,1.678181578,-1.273687872,-1.745535975,0.640195256,3.111751399,0.629120223
0.300965317,1.678231632,-1.273918503,-1.746625802,0.64017189,3.111098413,0.629424899
0.301965317,1.678279338,-1.274137049,-1.747693742,0.640150269,3.11045267,0.629726067
0.302965317,1.678324676,-1.274343676,-1.748739209,0.640130308,3.109814801,0.630023444
0.303965317,1.678367628,-1.27453856,-1.749761671,0.640111925,3.109185404,0.630316762
0.304965317,1.678408182,-1.274721887,-1.750760652,0.640095044,3.108565041,0.630605767
0.305965317,1.678446333,-1.27489385,-1.751735727,0.640079593,3.107954236,0.630890225
0.306965317,1.678482078,-1.27505465,-1.752686521,0.640065504,3.107353483,0.631169901
0.307965317,1.678515415,-1.275204498,-1.753612708,0.640052712,3.106763244,0.63144457
0.308965317,1.678546353,-1.275343609,-1.754514009,0.640041157,3.106183947,0.631714033
0.309965317,1.678574903,-1.275472205,-1.755390192,0.640030781,3.105615986,0.631978104
0.310965317,1.678601085,-1.275590516,-1.756241067,0.640021529,3.105059727,0.632236609
0.311965317,1.678624922,-1.275698776,-1.757066487,0.640013346,3.104515502,0.632489383
0.312965317,1.678646444,-1.275797222,-1.757866346,0.640006183,3.103983614,0.632736279
0.313965317,1.678665687,-1.2758861,-1.758640576,0.63999999,3.103464339,0.632977158
0.314965317,1.678682692,-1.275965655,-1.75938915,0.639994719,3.102957924,0.633211898
0.315965317,1.678697505,-1.276036139,-1.760112074,0.639990325,3.102464587,0.633440385
0.316965317,1.678710179,-1.276097806,-1.76080939,0.639986762,3.101984522,0.633662522
0.317965317,1.678720769,-1.276150911,-1.761481173,0.639983985,3.101517896,0.63387822
0.318965317,1.678729337,-1.276195714,-1.762127531,0.639981952,3.101064852,0.634087405
0.319965317,1.678735949,-1.276232475,-1.762748601,0.639980619,3.100625508,0.634290013
0.320965317,1.678740674,-1.276261454,-1.763344551,0.639979945,3.100199959,0.634485993
0.321965317,1.678743587,-1.276282915,-1.763915574,0.639979888,3.099788279,0.634675303
0.322965317,1.678744765,-1.27629712,-1.764461894,0.639980405,3.099390518,0.634857915
0.323965317,1.678744286,-1.276304332,-1.764983755,0.639981455,3.099006708,0.635033807
0.324965317,1.678742234,-1.276304814,-1.765481428,0.639982998,3.098636858,0.635202973
0.325965317,1.678738699,-1.276298827,-1.765955205,0.63998499,3.098280958,0.635365403
0.326965317,1.678733766,-1.276286632,-1.7664054,0.63998739,3.097938982,0.635521115
0.327965317,1.67872752,-1.276268489,-1.76683235,0.639990161,3.097610889,0.635670138
0.328965317,1.678720047,-1.276244658,-1.767236406,0.639993262,3.097296617,0.635812499
0.329965317,1.678711437,-1.276215394,-1.767617941,0.639996652,3.096996089,0.635948232
0.330965317,1.67870178,-1.276180953,-1.767977342,0.640000291,3.096709211,0.636077383
0.331965317,1.678691164,-1.276141586,-1.768315013,0.640004138,3.096435876,0.636200006
0.332965317,1.678679678,-1.276097543,-1.76863137,0.640008154,3.096175962,0.636316161
0.333965317,1.678667408,-1.276049071,-1.768926844,0.640012299,3.095929334,0.636425916
0.334965317,1.678654442,-1.275996412,-1.769201878,0.640016536,3.095695845,0.636529347
0.335965317,1.678640864,-1.275939807,-1.769456927,0.640020825,3.095475336,0.636626535
0.336965317,1.678626755,-1.275879494,-1.769692453,0.64002513,3.095267635,0.636717567
0.337965317,1.678612197,-1.275815705,-1.769908931,0.640029414,3.095072563,0.636802537
0.338965317,1.678597267,-1.275748669,-1.770106841,0.64003364,3.094889927,0.636881542
0.339965317,1.67858204,-1.275678612,-1.770286672,0.640037774,3.094719528,0.636954685
0.340965317,1.678566588,-1.275605755,-1.770448919,0.640041782,3.094561156,0.637022075
0.341965317,1.67855098,-1.275530315,-1.770594081,0.64004563,3.094414593,0.637083823
0.342965317,1.678535283,-1.275452505,-1.770722664,0.640049288,3.094279615,0.637140045
0.343965317,1.678519558,-1.275372532,-1.770835176,0.640052724,3.094155991,0.637190859
0.344965317,1.678503866,-1.2752906,-1.770932127,0.640055909,3.09404348,0.637236389
0.345965317,1.678488261,-1.275206908,-1.771014032,0.640058816,3.09394184,0.637276758
0.346965317,1.678472797,-1.275121649,-1.771081404,0.640061418,3.09385082,0.637312096
0.347965317,1.678457521,-1.275035012,-1.77113476,0.64006369,3.093770166,0.637342531
0.348965317,1.678442478,-1.274947181,-1.771174615,0.64006561,3.093699618,0.637368195
0.349965317,1.678427716,-1.274858334,-1.771201481,0.640067152,3.09363891,0.637389209
0.350965317,1.678413272,-1.274768645,-1.771215872,0.640068296,3.093587776,0.637405716
0.351965317,1.678399175,-1.274678283,-1.771218301,0.64006903,3.093545953,0.637417867
0.352965317,1.678385458,-1.274587412,-1.771209276,0.640069336,3.093513167,0.637425793
0.353965317,1.678372148,-1.27449619,-1.771189304,0.640069198,3.093489145,0.637429629
0.354965317,1.67835927,-1.27440477,-1.771158886,0.640068603,3.093473609,0.637429511
0.355965317,1.678346846,-1.2743133,-1.771118519,0.640067538,3.093466283,0.637425576
0.356965317,1.678334897,-1.274221923,-1.771068696,0.640065995,3.093466888,0.637417962
0.357965317,1.678323437,-1.274130775,-1.771009906,0.640063965,3.093475146,0.637406806
0.358965317,1.678312483,-1.274039989,-1.770942629,0.64006144,3.093490778,0.637392247
0.359965317,1.678302044,-1.273949691,-1.770867343,0.640058417,3.093513505,0.63737442
0.360965317,1.678292132,-1.273860003,-1.770784515,0.640054892,3.09354305,0.637353462
0.361965317,1.678282753,-1.273771041,-1.77069461,0.640050862,3.093579135,0.637329508
0.362965317,1.678273914,-1.273682917,-1.770598081,0.640046328,3.093621484,0.637302692
0.363965317,1.678265619,-1.273595737,-1.770495377,0.640041291,3.093669823,0.637273148
0.364965317,1.67825787,-1.273509602,-1.770386936,0.640035753,3.09372388,0.637241007
0.365965317,1.678250668,-1.273424607,-1.770273192,0.640029717,3.093783383,0.6372064
0.366965317,1.678244014,-1.273340845,-1.770154566,0.640023189,3.093848065,0.637169456
0.367965317,1.678237906,-1.273258402,-1.770031473,0.640016174,3.09391766,0.637130302
0.368965317,1.678232343,-1.273177359,-1.769904318,0.64000868,3.093991906,0.637089065
0.369965317,1.678227321,-1.273097793,-1.769773497,0.640000714,3.094070542,0.637045867
0.370965317,1.678222837,-1.273019777,-1.769639396,0.639992286,3.094153312,0.637000833
0.371965317,1.678218887,-1.272943377,-1.769502392,0.639983406,3.094239965,0.636954081
0.372965317,1.678215466,-1.272868657,-1.769362853,0.639974083,3.09433025,0.636905731
0.373965317,1.67821257,-1.272795677,-1.769221134,0.63996433,3.094423924,0.636855898
0.374965317,1.678210193,-1.27272449,-1.769077584,0.639954159,3.094520745,0.636804698
0.375965317,1.67820833,-1.272655147,-1.76893254,0.639943581,3.094620476,0.636752242
0.376965317,1.678206975,-1.272587693,-1.768786327,0.63993261,3.094722886,0.636698641
0.377965317,1.678206123,-1.272522172,-1.768639263,0.63992126,3.094827748,0.636644002
0.378965317,1.678205767,-1.272458621,-1.768491653,0.639909544,3.094934838,0.63658843
0.379965317,1.678205902,-1.272397075,-1.768343794,0.639897476,3.095043939,0.63653203
0.380965317,1.678206522,-1.272337565,-1.76819597,0.63988507,3.095154839,0.636474901
0.381965317,1.678207622,-1.272280117,-1.768048456,0.639872342,3.095267329,0.636417142
0.382965317,1.678209199,-1.272224755,-1.767901514,0.639859302,3.095381204,0.636358845
0.383965317,1.678211249,-1.272171499,-1.767755399,0.639845967,3.095496267,0.636300107
0.384965317,1.678213761,-1.272120367,-1.767610357,0.639832354,3.095612333,0.636241025
0.385965317,1.678216729,-1.27207137,-1.767466622,0.639818479,3.095729214,0.636181683
0.386965317,1.678220147,-1.272024521,-1.767324417,0.639804355,3.09584673,0.636122168
0.387965317,1.678224009,-1.271979825,-1.767183954,0.639789998,3.095964704,0.636062563
0.388965317,1.678228309,-1.271937289,-1.767045437,0.639775422,3.096082968,0.636002947
0.389965317,1.678233042,-1.271896912,-1.766909059,0.63976064,3.096201357,0.635943399
0.390965317,1.678238201,-1.271858695,-1.766775003,0.639745668,3.096319713,0.635883996
0.391965317,1.67824378,-1.271822633,-1.766643443,0.639730519,3.096437883,0.63582481
0.392965317,1.678249773,-1.27178872,-1.766514541,0.639715208,3.09655572,0.635765912
0.393965317,1.678256174,-1.271756948,-1.766388454,0.639699749,3.096673082,0.63570737
0.394965317,1.678262977,-1.271727304,-1.766265326,0.639684154,3.096789833,0.635649249
0.395965317,1.678270175,-1.271699777,-1.766145293,0.639668438,3.096905843,0.635591613
0.396965317,1.678277763,-1.27167435,-1.766028481,0.639652612,3.097020987,0.635534523
0.397965317,1.678285732,-1.271651005,-1.765915009,0.639636692,3.097135147,0.635478034
0.398965317,1.678294074,-1.271629723,-1.765804988,0.63962069,3.097248209,0.635422203
0.399965317,1.678302781,-1.271610482,-1.765698518,0.639604619,3.097360066,0.635367082
0.400965317,1.678311846,-1.271593258,-1.765595691,0.63958849,3.097470614,0.63531272
0.401965317,1.678321261,-1.271578028,-1.765496593,0.639572317,3.097579755,0.635259165
0.402965317,1.678331017,-1.271564764,-1.765401299,0.63955611,3.097687397,0.635206462
0.403965317,1.678341105,-1.271553437,-1.765309879,0.639539882,3.097793452,0.635154654
0.404965317,1.678351517,-1.271544018,-1.765222393,0.639523644,3.09789784,0.63510378
0.405965317,1.678362245,-1.271536476,-1.765138895,0.639507406,3.09800048,0.635053879
0.406965317,1.678373281,-1.271530778,-1.765059432,0.639491179,3.098101302,0.635004986
0.407965317,1.678384612,-1.271526891,-1.764984044,0.639474975,3.098200239,0.634957132
0.408965317,1.678396228,-1.271524779,-1.764912763,0.639458805,3.098297228,0.634910347
0.409965317,1.678408121,-1.271524408,-1.764845615,0.639442678,3.098392212,0.634864659
0.410965317,1.678420281,-1.271525739,-1.764782621,0.639426604,3.098485135,0.634820095
0.411965317,1.678432695,-1.271528735,-1.764723793,0.639410594,3.09857595,0.634776678
0.412965317,1.678445356,-1.271533358,-1.764669139,0.639394656,3.098664611,0.63473443
0.413965317,1.678458252,-1.271539567,-1.76461866,0.6393788,3.098751078,0.634693369
0.414965317,1.678471373,-1.271547324,-1.764572353,0.639363035,3.098835315,0.634653512
0.415965317,1.67848471,-1.271556586,-1.764530207,0.63934737,3.098917288,0.634614875
0.416965317,1.678498251,-1.271567314,-1.764492209,0.639331812,3.098996969,0.63457747
0.417965317,1.678511987,-1.271579464,-1.764458337,0.639316372,3.099074335,0.634541309
0.418965317,1.678525907,-1.271592995,-1.764428568,0.639301055,3.099149363,0.6345064
0.419965317,1.678540003,-1.271607864,-1.764402872,0.63928587,3.099222036,0.634472751
0.420965317,1.678554264,-1.271624028,-1.764381216,0.639270826,3.099292342,0.634440367
0.421965317,1.678568681,-1.271641444,-1.76436356,0.639255927,3.099360268,0.634409253
0.422965317,1.678583245,-1.271660069,-1.764349863,0.639241183,3.099425809,0.634379409
0.423965317,1.678597946,-1.271679859,-1.764340079,0.639226599,3.099488959,0.634350837
0.424965317,1.678612777,-1.271700771,-1.764334157,0.639212181,3.099549719,0.634323535
0.425965317,1.678627728,-1.27172276,-1.764332045,0.639197936,3.09960809,0.634297501
0.426965317,1.678642791,-1.271745784,-1.764333685,0.639183869,3.099664078,0.63427273
0.427965317,1.678657959,-1.2717698,-1.764339018,0.639169986,3.099717689,0.634249216
0.428965317,1.678673224,-1.271794763,-1.76434798,0.639156292,3.099768936,0.634226954
0.429965317,1.678688583,-1.271820631,-1.764360505,0.63914279,3.099817828,0.63420594
0.430965317,1.678704031,-1.271847361,-1.764376524,0.639129484,3.099864381,0.634186161
0.431965317,1.678719554,-1.27187491,-1.764395968,0.639116382,3.099908616,0.634167602
0.432965317,1.678735148,-1.271903236,-1.764418763,0.639103487,3.099950553,0.634150251
0.433965317,1.678750804,-1.271932296,-1.764444834,0.639090802,3.099990213,0.634134097
0.434965317,1.678766518,-1.271962051,-1.764474103,0.639078331,3.100027622,0.634119126
0.435965317,1.678782284,-1.271992457,-1.764506489,0.639066076,3.100062805,0.634105324
0.436965317,1.678798096,-1.272023476,-1.764541914,0.639054041,3.100095789,0.634092675
0.437965317,1.678813951,-1.272055066,-1.764580292,0.639042227,3.100126606,0.634081163
0.438965317,1.678829842,-1.272087188,-1.764621541,0.639030636,3.100155286,0.634070769
0.439965317,1.678845766,-1.272119802,-1.764665575,0.639019271,3.100181863,0.634061476
0.440965317,1.678861719,-1.272152872,-1.764712309,0.639008133,3.100206371,0.634053264
0.441965317,1.678877697,-1.272186358,-1.764761654,0.638997222,3.100228846,0.634046114
0.442965317,1.678893696,-1.272220224,-1.764813522,0.638986541,3.100249326,0.634040004
0.443965317,1.678909713,-1.272254432,-1.764867825,0.63897609,3.100267849,0.634034914
0.444965317,1.678925745,-1.272288947,-1.764924474,0.638965869,3.100284455,0.634030823
0.445965317,1.678941789,-1.272323734,-1.764983378,0.638955879,3.100299185,0.634027707
0.446965317,1.678957842,-1.272358759,-1.765044448,0.63894612,3.100312079,0.634025545
0.447965317,1.678973901,-1.272393986,-1.765107593,0.63893659,3.100323182,0.634024314
0.448965317,1.678989965,-1.272429385,-1.765172724,0.638927291,3.100332536,0.634023989
0.449965317,1.67900603,-1.272464921,-1.76523975,0.638918221,3.100340186,0.634024548
0.450965317,1.679022095,-1.272500564,-1.765308581,0.638909379,3.100346176,0.634025965
0.451965317,1.679038162,-1.272536283,-1.765379127,0.638900762,3.10035055,0.634028222
0.452965317,1.67905423,-1.272572049,-1.765451298,0.638892368,3.100353354,0.634031291
0.453965317,1.679070291,-1.272607831,-1.765525006,0.638884201,3.100354636,0.634035141
0.454965317,1.679086345,-1.272643602,-1.765600163,0.638876256,3.100354443,0.63403975
0.455965317,1.679102388,-1.272679334,-1.765676681,0.638868534,3.100352821,0.634045093
0.456965317,1.679118419,-1.272715001,-1.765754472,0.63886103,3.100349817,0.634051146
