"time","Capacitor1.v","IdealDiode3.off"
1e-07,282.841,1
0.0002001,279.502,0
0.0004001,276.182,0
0.0006002,272.913,0
0.0008003,269.705,0
0.0010004,266.545,0
0.0012004,263.394,0
0.0014004,260.187,0
0.0016004,256.868,1
0.0018004,253.531,1
0.0020004,250.202,1
0.0022005,247.01,1
0.0024006,244.172,1
0.0026007,241.877,1
0.0028008,240.275,1
0.0030009,239.476,1
0.003201,239.55,1
0.0034011,240.52,1
0.0036012,242.366,1
0.0038013,245.024,1
0.0040013,248.384,1
0.0042013,252.301,1
0.0044013,256.592,1
0.0046013,261.044,1
0.0048013,265.416,1
0.0050013,269.448,1
0.0052013,272.865,1
0.0054013,275.403,1
0.0056013,276.905,1
0.0058013,277.258,1
0.0060013,276.399,1
0.0062013,275.163,1
0.0064013,273.978,1
0.0066013,272.913,1
0.0068013,272.013,1
0.0070013,271.293,1
0.0072013,270.74,1
0.0074013,270.31,1
0.0076013,269.936,1
0.0078013,269.524,1
0.0080014,268.957,1
0.0082015,268.099,1
0.0084016,266.798,1
0.0086017,264.896,1
0.0088018,262.317,1
0.0090019,259.432,1
0.009202,256.711,1
0.0094021,254.326,1
0.0096022,252.413,1
0.0098023,251.074,1
0.0100024,250.375,1
0.0102025,250.34,1
0.0104026,250.955,1
0.0106027,252.168,1
0.0108028,253.887,1
0.0110029,255.987,1
0.011203,258.308,1
0.0114031,260.666,1
0.0116032,262.851,1
0.0118033,264.636,1
0.0120034,265.801,1
0.0122035,266.232,1
0.0124036,265.859,1
0.0126037,264.714,1
0.0128038,263.601,1
0.0130039,262.775,1
0.013204,262.305,1
0.0134041,262.229,1
0.0136042,262.551,1
0.0138043,263.241,1
0.0140044,264.238,1
0.0142045,265.448,1
0.0144046,266.748,1
0.0146047,267.992,1
0.0148048,269.01,1
0.0150049,269.616,1
0.015205,269.611,0
0.0154051,268.822,0
0.0156052,267.199,0
0.0158053,264.938,0
0.0160054,262.753,0
0.0162055,260.83,0
0.0164056,259.277,0
0.0166057,258.173,0
0.0168058,257.561,0
0.0170059,257.448,0
0.017206,257.806,0
0.0174061,258.57,0
0.0176062,259.643,0
0.0178063,260.899,0
0.0180064,262.182,0
0.0182065,263.314,0
0.0184066,264.099,0
0.0186067,264.331,0
0.0188068,263.893,0
0.0190069,262.745,0
0.019207,261.05,0
0.0194071,259.539,0
0.0196072,258.384,0
0.0198073,257.671,0
0.0200074,257.448,0
0.0202075,257.732,0
0.0204076,258.5,0
0.0206077,259.697,0
0.0208078,261.231,0
0.0210079,262.981,0
0.021208,264.796,0
0.0214081,266.502,0
0.0216082,267.904,0
0.0218083,268.791,0
0.0220084,268.957,0
0.0222085,268.299,0
0.0224086,266.777,0
0.0226087,264.853,1
0.0228088,263.115,1
0.0230089,261.678,1
0.023209,260.624,1
0.0234091,260.004,1
0.0236092,259.834,1
0.0238093,260.092,1
0.0240094,260.727,1
0.0242095,261.652,1
0.0244096,262.75,1
0.0246097,263.877,1
0.0248098,264.866,1
0.0250099,265.531,1
0.02521,265.67,1
0.0254101,265.126,1
0.0256102,263.856,1
0.0258103,261.953,1
0.0260104,260.141,1
0.0262105,258.648,1
0.0264106,257.574,1
0.0266107,256.987,1
0.0268108,256.916,1
0.0270109,257.356,1
0.027211,258.265,1
0.0274111,259.568,1
0.0276112,261.153,1
0.0278113,262.883,1
0.0280114,264.591,1
0.0282115,266.089,1
0.0284116,267.173,1
0.0286117,267.627,1
0.0288118,267.315,1
0.0290119,266.189,1
0.029212,264.402,1
0.0294121,262.717,1
0.0296122,261.32,1
0.0298123,260.301,1
0.0300124,259.717,1
0.0302125,259.589,1
0.0304126,259.906,1
0.0306127,260.62,1
0.0308128,261.651,1
0.0310129,262.888,1
0.031213,264.191,1
0.031413,265.395,1
0.031613,266.317,1
0.031813,266.758,1
0.032013,266.526,1
0.032213,265.542,1
0.032413,263.79,1
0.032613,261.864,1
0.032813,260.193,1
0.033013,258.887,1
0.033213,258.028,1
0.033413,257.658,1
0.033613,257.788,1
0.033813,258.392,1
0.034013,259.406,1
0.034213,260.736,1
0.034413,262.256,1
0.034613,263.812,1
0.034813,265.229,1
0.035013,266.309,1
0.035213,266.842,0
0.035413,266.658,0
0.035613,265.701,0
0.035813,263.99,0
0.036013,262.239,0
0.036213,260.76,0
0.036413,259.655,0
0.036613,258.989,0
0.036813,258.796,0
0.037013,259.072,0
0.037213,259.778,0
0.037413,260.844,0
0.037613,262.164,0
0.037813,263.606,0
0.038013,265.01,0
0.038213,266.195,0
0.038413,266.963,0
0.038613,267.107,0
0.038813,266.501,0
0.039013,265.106,0
0.039213,263.18,0
0.039413,261.426,0
0.039613,259.989,0
0.039813,258.959,0
0.040013,258.393,0
0.040213,258.313,0
0.040413,258.704,0
0.040613,259.519,0
0.040813,260.675,0
0.041013,262.057,0
0.041213,263.523,0
0.041413,264.905,0
0.041613,266.016,0
0.041813,266.651,0
0.042013,266.614,0
0.042213,265.824,0
0.042413,264.243,1
0.042613,262.397,1
0.042813,260.792,1
0.043013,259.54,1
0.043213,258.72,1
0.043413,258.374,1
0.043613,258.512,1
0.043813,259.106,1
0.044013,260.096,1
0.044213,261.386,1
0.044413,262.853,1
0.044613,264.343,1
0.044813,265.681,1
0.045013,266.673,1
0.045213,267.11,1
