    "time",    "Out1",    "Out2", "Out3[1]", "Out3[2]",    "Out4",    "Out5",    "Out6"
         0,         0,         0,         0,         0,         0,         0,         0
       0.1,0.0049971278,0.0099942557,0.0001693713,0.0049971278,0.10500445,0.0048320985,0.0046670708
       0.2,0.019934096,0.039868192,0.0013325126,0.019934096,0.22000659,0.018666572,0.01739905
       0.3,0.044663125,0.08932625,0.0044818614,0.044663125,0.34502603,0.040500358,0.03633759
       0.4,0.078937641,0.15787528,0.010583292,0.078937641,0.48009632,0.069338216,0.05973879
       0.5,0.12241373,0.24482746,0.020574833,0.12241373,0.62528824,0.10418657,0.085959407
       0.6,0.17465637,0.34931275,0.035355073,0.17465637,0.78072026,0.14405946,0.11346254
       0.7,0.23514636,0.47029272,0.055776591,0.23514636,0.94657322,0.18798114,0.14081591
       0.8,0.30327909,0.60655818,0.082634691,0.30327909, 1.1231062,0.23499041,0.16670174
       0.9,0.37837662,0.75675323,0.11666294,0.37837662, 1.3106722,0.28414433,0.18991203
         1,0.45968693,0.91937386,0.15851872,0.45968693, 1.5097389,0.33452492,0.20936291
       1.1,0.54641126,         1,0.20881747,0.54641126, 1.7209955,0.38524028, 0.2240693
       1.2,0.63761582,         1,0.26800122,0.63761582, 1.9450711,0.43540746,0.23319909
       1.3,0.73243586,         1,0.33649143,0.73243586, 2.1829296, 0.4842373,0.23603873
       1.4,0.82997209,         1,0.41458926,0.82997209, 2.4356137,0.53099231,0.23201253
       1.5,0.92920443,         1,0.50253359,0.92920443,  2.704525,0.57490516,0.22060588
       1.6,   1.02914,         1,0.60044415,   1.02914, 2.9912462,0.61530195,0.20146387
       1.7, 1.1287851,         1,0.70834329, 1.1287851, 3.2976162,0.65156875,0.17435244
       1.8, 1.2271432,         1, 0.8261505, 1.2271432, 3.6257873,0.68315179,0.13916035
       1.9, 1.3232316,         1,0.95368864, 1.3232316, 3.9782375,0.70956111,0.095890663
         2, 1.4160903,         1, 1.0906812, 1.4160903, 4.3578129,0.73037657,0.044662792
       2.1, 1.5047909,         1,  1.236761, 1.5047909,  4.767746,0.74524606,-0.014298794
       2.2, 1.5884493,         1, 1.3914627, 1.5884493, 5.2117336,0.75389615,-0.080657051
       2.3, 1.6662255,         1, 1.5542473, 1.6662255, 5.6938968,0.75611767,-0.1539902
       2.4, 1.7373516,         1, 1.7244752, 1.7373516, 6.2189831,0.75179435,-0.23376291
       2.5, 1.8011175,         1, 1.9014464, 1.8011175, 6.7922492,0.74087314,-0.31937126
       2.6, 1.8568821,         1, 2.0843984, 1.8568821,  7.419539,  0.723371,-0.41014012
       2.7, 1.9040812,         1, 2.2725092, 1.9040812, 8.1073538,0.69937749,-0.50532624
       2.8, 1.9422388,         1, 2.4649002, 1.9422388, 8.8629467,0.66905887,-0.60412109
       2.9, 1.9709766,         1,  2.660644, 1.9709766, 9.6944392,0.63265849,-0.7056596
         3, 1.9900108,         1, 2.8587797, 1.9900108, 10.610846,0.59048642,-0.80903798
       3.1, 1.9991535,         1, 3.0583247, 1.9991535, 11.622145,0.54291377, -0.913326
       3.2,  1.998224, 0.9964107, 3.2582748,  1.998224, 12.740435,0.49033012,-1.0175637
       3.3, 1.9874127, 0.9747882, 3.4575868, 1.9874127, 13.976547,0.43332446,-1.1207638
       3.4, 1.9667471,0.93345698, 3.6552841, 1.9667471, 15.344937, 0.3723791,-1.2219889
       3.5,  1.936428,0.87281873, 3.8504391,  1.936428, 16.859945,0.30804157,-1.3203449
       3.6, 1.8967317,0.79342612, 4.0421723, 1.8967317,  18.53669,0.24087779,-1.4149761
       3.7, 1.8480751,0.69611294, 4.2294871, 1.8480751, 20.394365,0.17158175,-1.5049116
       3.8,  1.790949,0.58186081, 4.4115106,  1.790949, 22.453105,0.10082121,-1.5893066
       3.9, 1.7259147,0.45179216, 4.5874181, 1.7259147, 24.734666, 0.0292773,-1.6673601
         4,  1.653636,0.30723479, 4.7564626,  1.653636, 27.263731,-0.042354897,-1.7383458
       4.1, 1.5748328,0.14962826, 4.9179542, 1.5748328, 30.067022,-0.11337992,-1.8015926
       4.2, 1.4902721,         0, 5.0712497, 1.4902721, 33.174759,-0.18310107,-1.8564742
       4.3, 1.4008146,         0, 5.2158218, 1.4008146, 36.617824,-0.25083494,-1.9024845
       4.4, 1.3073511,         0, 5.3512647, 1.3073511, 40.431624,-0.31593909,-1.9392293
       4.5, 1.2108196,         0, 5.4772175, 1.2108196, 44.656868,-0.37776941,-1.9663585
       4.6, 1.1121855,         0, 5.5934194, 1.1121855,  49.33728,-0.43571775, -1.983621
       4.7, 1.0124279,         0, 5.6996855, 1.0124279, 54.520343,-0.48920765,-1.9908432
       4.8,0.91254108,         0, 5.7959445,0.91254108, 60.258692,-0.53771177,-1.9879646
       4.9, 0.8135248,         0, 5.8822377, 0.8135248, 66.610738,-0.58075629,-1.9750374
         5, 0.7163709,         0, 5.9587099, 0.7163709, 73.641057,-0.61792206, -1.952215
       5.1,0.62205153,         0, 6.0256009,0.62205153, 81.420863,-0.6488465,-1.9197445
       5.2,0.53150938,         0, 6.0832424,0.53150938,  90.02867,-0.67322725,-1.8779639
       5.3,0.44564926,         0, 6.1320571,0.44564926, 99.551067,-0.69082593,-1.8273011
       5.4,0.36532966,         0, 6.1725559,0.36532966, 110.08359,-0.70147138,-1.7682724
