"time","level","level2","level3"
0,0,0,0
0.06,0,0,0
0.06,0,0,0
0.12,0,0,0
0.18,0,0,0
0.18,0.00416667,0.00416667,0
0.24,0.00416667,0.00416667,0
0.24,0.0125,0.0125,0
0.3,0.0125,0.0125,0
0.3,0.025,0.025,0
0.36,0.025,0.025,0
0.36,0.0625,0.0625,0
0.42,0.0625,0.0625,0
0.42,0.0875,0.0875,0
0.48,0.0875,0.0875,0
0.48,0.116667,0.116667,0
0.5,0.116667,0.116667,0
0.54,0.116667,0.116667,0
0.54,0.15,0.15,0
0.6,0.15,0.15,0
0.6,0.1875,0.1875,0
0.66,0.1875,0.1875,0
0.66,0.275,0.275,0
0.72,0.275,0.275,0
0.72,0.325,0.325,0
0.78,0.325,0.325,0
0.78,0.379167,0.379167,0
0.84,0.379167,0.379167,0
0.84,0.4375,0.4375,0
0.9,0.4375,0.4375,0
0.9,0.5,0.5,0
0.96,0.5,0.5,0
0.96,0.6375,0.6375,0
1,0.6375,0.6375,0
1.02,0.6375,0.6375,0
1.02,0.7125,0.7125,0
1.08,0.7125,0.7125,0
1.08,0.791667,0.791667,0
1.14,0.791667,0.791667,0
1.14,0.875,0.875,0
1.2,0.875,0.875,0
1.2,0.9625,0.9625,0
1.26,0.9625,0.9625,0
1.26,1.15,1.15,0
1.32,1.15,1.15,0
1.32,1.25,1.25,0
1.38,1.25,1.25,0
1.38,1.35417,1.35417,0
1.44,1.35417,1.35417,0
1.44,1.4625,1.4625,0
1.5,1.4625,1.4625,0
1.5,1.575,1.575,0
1.56,1.575,1.575,0
1.56,1.8125,1.8125,0
1.62,1.8125,1.8125,0
1.62,1.9375,1.9375,0
1.68,1.9375,1.9375,0
1.68,2.06667,2.06667,0
1.74,2.06667,2.06667,0
1.74,2.2,2.2,0
1.8,2.2,2.2,0
1.8,2.3375,2.3375,0
1.86,2.3375,2.3375,0
1.86,2.625,2.625,0
1.92,2.625,2.625,0
1.92,2.775,2.775,0
1.98,2.775,2.775,0
1.98,2.92917,2.92917,0
2,2.92917,2.92917,0
2.04,2.92917,2.92917,0
2.04,3.0875,3.0875,0
2.1,3.0875,3.0875,0
2.1,3.25,3.25,0
2.16,3.25,3.25,0
2.16,3.58333,3.58333,0
2.22,3.58333,3.58333,0
2.22,3.75,3.75,0
2.28,3.75,3.75,0
2.28,3.91667,3.91667,0
2.34,3.91667,3.91667,0
2.34,4.08333,4.08333,0
2.4,4.08333,4.08333,0
2.4,4.25,4.25,0
2.46,4.25,4.25,0
2.46,4.58333,4.58333,0
2.5,4.58333,4.58333,0
2.52,4.58333,4.58333,0
2.52,4.75,4.75,0
2.58,4.75,4.75,0
2.58,4.91667,4.91667,0
2.64,4.91667,4.91667,0
2.64,5.08333,5.08333,0
2.7,5.08333,5.08333,0
2.7,5.25,5.25,0
2.76,5.25,5.25,0
2.76,5.58333,5.58333,0
2.82,5.58333,5.58333,0
2.82,5.75,5.75,0
2.88,5.75,5.75,0
2.88,5.91667,5.91667,0
2.94,5.91667,5.91667,0
2.94,6.08333,6.08333,0
3,6.08333,6.08333,0
3,6.25,6.25,0
3.06,6.25,6.25,0
3.06,6.58333,6.58333,0
3.12,6.58333,6.58333,0
3.12,6.75,6.75,0
3.18,6.75,6.75,0
3.18,6.91667,6.91667,0
3.24,6.91667,6.91667,0
3.24,7.08333,7.08333,0
3.3,7.08333,7.08333,0
3.3,7.25,7.25,0
3.36,7.25,7.25,0
3.36,7.58333,7.58333,0
3.42,7.58333,7.58333,0
3.42,7.75,7.75,0
3.48,7.75,7.75,0
3.48,7.91667,7.91667,0
3.5,7.91667,7.91667,0
3.54,7.91667,7.91667,0
3.54,8.08333,8.08333,0
3.6,8.08333,8.08333,0
3.6,8.25,8.25,0
3.66,8.25,8.25,0
3.66,8.58333,8.58333,0
3.72,8.58333,8.58333,0
3.72,8.75,8.75,0
3.78,8.75,8.75,0
3.78,8.91666,8.91666,0
3.84,8.91666,8.91666,0
3.84,9.08333,9.08333,0
3.9,9.08333,9.08333,0
3.9,9.25,9.25,0
3.96,9.25,9.25,0
3.96,9.58333,9.58333,0
4,9.58333,9.58333,0
4.02,9.58333,9.58333,0
4.02,9.75,9.75,0
4.08,9.75,9.75,0
4.08,9.91666,9.91666,0
4.14,9.91666,9.91666,0
4.14,10.0833,10.0833,0
4.2,10.0833,10.0833,0
4.2,10.25,10.25,0
4.26,10.25,10.25,0
4.26,10.5833,10.5833,0
4.32,10.5833,10.5833,0
4.32,10.75,10.75,0
4.38,10.75,10.75,0
4.38,10.9167,10.9167,0
4.44,10.9167,10.9167,0
4.44,11.0833,11.0833,0
4.5,11.0833,11.0833,0
4.5,11.25,11.25,0
4.56,11.25,11.25,0
4.56,11.5833,11.5833,0
4.62,11.5833,11.5833,0
4.62,11.75,11.75,0
4.68,11.75,11.75,0
4.68,11.9167,11.9167,0
4.74,11.9167,11.9167,0
4.74,12.0833,12.0833,0
4.8,12.0833,12.0833,0
4.8,12.25,12.25,0
4.86,12.25,12.25,0
4.86,12.5833,12.5833,0
4.92,12.5833,12.5833,0
4.92,12.75,12.75,0
4.98,12.75,12.75,0
4.98,12.9167,12.9167,0
5,12.9167,12.9167,0
5.04,12.9167,12.9167,0
5.04,13.0833,13.0833,0
5.1,13.0833,13.0833,0
5.1,13.25,13.25,0
5.16,13.25,13.25,0
5.16,13.5833,13.5833,0
5.22,13.5833,13.5833,0
5.22,13.75,13.75,0
5.28,13.75,13.75,0
5.28,13.9167,13.9167,0
5.34,13.9167,13.9167,0
5.34,14.0833,14.0833,0
5.4,14.0833,14.0833,0
5.4,14.25,14.25,0
5.46,14.25,14.25,0
5.46,14.5833,14.5833,0
5.5,14.5833,14.5833,0
5.52,14.5833,14.5833,0
5.52,14.75,14.75,0
5.58,14.75,14.75,0
5.58,14.9167,14.9167,0
5.64,14.9167,14.9167,0
5.64,15.0833,15.0833,0
5.7,15.0833,15.0833,0
5.7,15.25,15.25,0
5.76,15.25,15.25,0
5.76,15.5833,15.5833,0
5.82,15.5833,15.5833,0
5.82,15.75,15.75,0
5.88,15.75,15.75,0
5.88,15.9167,15.9167,0
5.94,15.9167,15.9167,0
5.94,16.0833,16.0833,0
6,16.0833,16.0833,0
6,16.25,16.25,0
6.06,16.25,16.25,0
6.06,16.5833,16.5833,0
6.12,16.5833,16.5833,0
6.12,16.75,16.75,0
6.18,16.75,16.75,0
6.18,16.9167,16.9167,0
6.24,16.9167,16.9167,0
6.24,17.0833,17.0833,0
6.3,17.0833,17.0833,0
6.3,17.25,17.25,0
6.36,17.25,17.25,0
6.36,17.5833,17.5833,0
6.42,17.5833,17.5833,0
6.42,17.75,17.75,0
6.48,17.75,17.75,0
6.48,17.9167,17.9167,0
6.5,17.9167,17.9167,0
6.54,17.9167,17.9167,0
6.54,18.0833,18.0833,0
6.6,18.0833,18.0833,0
6.6,18.25,18.25,0
6.66,18.25,18.25,0
6.66,18.5833,18.5833,0
6.72,18.5833,18.5833,0
6.72,18.75,18.75,0
6.78,18.75,18.75,0
6.78,18.9167,18.9167,0
6.84,18.9167,18.9167,0
6.84,19.0833,19.0833,0
6.9,19.0833,19.0833,0
