time,outputs[1],outputs[2]
0.0,25.0,20.0
0.001,25.0,20.00999998
0.005,25.0,20.0499859809
0.009,25.0,20.0899497219
0.013,25.0,20.1298912175
0.017,25.0,20.1698104819
0.021,25.0,20.2097075296
0.025,25.0,20.2495823747
0.029,25.0,20.2894350317
0.033,25.0,20.3292655148
0.037,25.0,20.3690738383
0.041,25.0,20.4088600165
0.045,25.0,20.4486240635
0.049,25.0,20.4883659938
0.053,25.0,20.5280858215
0.057,25.0,20.5677835607
0.061,25.0,20.6074592259
0.065,25.0,20.647112831
0.069,25.0,20.6867443904
0.073,25.0,20.7263539181
0.077,25.0,20.7659414285
0.081,25.0,20.8055069355
0.085,25.0,20.8450504533
0.089,25.0,20.8845719961
0.093,25.0,20.924071578
0.097,25.0,20.9635492131
0.101,25.0,21.0030049154
0.105,25.0,21.0424386991
0.109,25.0,21.0818505782
0.113,25.0,21.1212405668
0.117,25.0,21.1606086788
0.121,25.0,21.1999549285
0.125,25.0,21.2392793296
0.129,25.0,21.2785818964
0.133,25.0,21.3178626427
0.137,25.0,21.3571215825
0.141,25.0,21.3963587299
0.145,25.0,21.4355740987
0.149,25.0,21.474767703
0.153,25.0,21.5139395566
0.157,25.0,21.5530896735
0.161,25.0,21.5922180677
0.165,25.0,21.6313247529
0.169,25.0,21.6704097431
0.173,25.0,21.7094730522
0.177,25.0,21.748514694
0.181,25.0,21.7875346824
0.185,25.0,21.8265330313
0.189,25.0,21.8655097544
0.193,25.0,21.9044648656
0.197,25.0,21.9433983787
0.201,25.0,21.9823103075
0.205,25.0,22.0212006658
0.209,25.0,22.0600694674
0.213,25.0,22.0989167259
0.217,25.0,22.1377424553
0.221,25.0,22.1765466691
0.225,25.0,22.2153293812
0.229,25.0,22.2540906053
0.233,25.0,22.292830355
0.237,25.0,22.3315486441
0.241,25.0,22.3702454862
0.245,25.0,22.408920895
0.249,25.0,22.4475748842
0.253,25.0,22.4862074674
0.257,25.0,22.5248186583
0.261,25.0,22.5634084705
0.265,25.0,22.6019769175
0.269,25.0,22.6405240131
0.273,25.0,22.6790497708
0.277,25.0,22.7175542041
0.281,25.0,22.7560373267
0.285,25.0,22.7944991521
0.289,25.0,22.8329396939
0.293,25.0,22.8713589655
0.297,25.0,22.9097569806
0.301,25.0,22.9481337526
0.305,25.0,22.986489295
0.309,25.0,23.0248236214
0.313,25.0,23.0631367452
0.317,25.0,23.1014286798
0.321,25.0,23.1396994388
0.325,25.0,23.1779490355
0.329,25.0,23.2161774835
0.333,25.0,23.2543847961
0.337,25.0,23.2925709868
0.341,25.0,23.3307360689
0.345,25.0,23.3688800559
0.349,25.0,23.4070029611
0.353,25.0,23.4451047979
0.357,25.0,23.4831855796
0.361,25.0,23.5212453197
0.365,25.0,23.5592840314
0.369,25.0,23.5973017281
0.373,25.0,23.6352984231
0.377,25.0,23.6732741296
0.381,25.0,23.711228861
0.385,25.0,23.7491626307
0.389,25.0,23.7870754517
0.393,25.0,23.8249673374
0.397,25.0,23.8628383011
0.401,25.0,23.900688356
0.405,25.0,23.9385175152
0.409,25.0,23.9763257921
0.413,25.0,24.0141131999
0.417,25.0,24.0518797517
0.421,25.0,24.0896254606
0.425,25.0,24.12735034
0.429,25.0,24.1650544029
0.433,25.0,24.2027376626
0.437,25.0,24.240400132
0.441,25.0,24.2780418245
0.445,25.0,24.315662753
0.449,25.0,24.3532629308
0.453,25.0,24.3908423709
0.457,25.0,24.4284010863
0.461,25.0,24.4659390902
0.465,25.0,24.5034563957
0.469,25.0,24.5409530158
0.473,25.0,24.5784289635
0.477,25.0,24.6158842518
0.481,25.0,24.6533188939
0.485,25.0,24.6907329027
0.489,25.0,24.7281262912
0.493,25.0,24.7654990724
0.497,25.0,24.8028512593
0.501,25.0,24.8401828648
0.505,25.0,24.877493902
0.509,25.0,24.9147843837
0.513,25.0,24.952054323
0.517,25.0,24.9893037327
0.521,25.0,25.0265326257
0.525,25.0,25.0637410151
0.529,25.0,25.1009289135
0.533,25.0,25.1380963341
0.537,25.0,25.1752432896
0.541,25.0,25.2123697928
0.545,25.0,25.2494758568
0.549,25.0,25.2865614942
0.553,25.0,25.323626718
0.557,25.0,25.3606715409
0.561,25.0,25.3976959758
0.565,25.0,25.4347000355
0.569,25.0,25.4716837327
0.573,25.0,25.5086470803
0.577,25.0,25.5455900911
0.581,25.0,25.5825127777
0.585,25.0,25.619415153
0.589,25.0,25.6562972297
0.593,25.0,25.6931590205
0.597,25.0,25.7300005381
0.601,25.0,25.7668217953
0.605,25.0,25.8036228048
0.609,25.0,25.8404035792
0.613,25.0,25.8771641312
0.617,25.0,25.9139044736
0.621,25.0,25.9506246189
0.625,25.0,25.9873245798
0.629,25.0,26.0044659219
0.633,25.0,26.0020644962
0.637,25.0,25.9996640309
0.641,25.0,25.9972645256
0.645,25.0,25.99486598
0.649,25.0,25.9924683937
0.653,25.0,25.9900717663
0.657,25.0,25.9876760974
0.661,25.0,25.9852813866
0.665,25.0,25.9828876335
0.669,25.0,25.9804948378
0.673,25.0,25.9781029991
0.677,25.0,25.975712117
0.681,25.0,25.9733221911
0.685,25.0,25.970933221
0.689,25.0,25.9685452063
0.693,25.0,25.9661581468
0.697,25.0,25.9637720419
0.701,25.0,25.9613868912
0.705,25.0,25.9590026946
0.709,25.0,25.9566194514
0.713,25.0,25.9542371614
0.717,25.0,25.9518558242
0.721,25.0,25.9494754394
0.725,25.0,25.9470960065
0.729,25.0,25.9447175253
0.733,25.0,25.9423399954
0.737,25.0,25.9399634163
0.741,25.0,25.9375877877
0.745,25.0,25.9352131093
0.749,25.0,25.9328393805
0.753,25.0,25.9304666011
0.757,25.0,25.9280947707
0.761,25.0,25.9257238889
0.765,25.0,25.9233539552
0.769,25.0,25.9209849694
0.773,25.0,25.9186169311
0.777,25.0,25.9162498398
0.781,25.0,25.9138836953
0.785,25.0,25.911518497
0.789,25.0,25.9091542447
0.793,25.0,25.9067909379
0.797,25.0,25.9044285763
0.801,25.0,25.9020671595
0.805,25.0,25.8997066872
0.809,25.0,25.8973471589
0.813,25.0,25.8949885742
0.817,25.0,25.8926309329
0.821,25.0,25.8902742345
0.825,25.0,25.8879184786
0.829,25.0,25.8855636648
0.833,25.0,25.8832097929
0.837,25.0,25.8808568624
0.841,25.0,25.8785048729
0.845,25.0,25.876153824
0.849,25.0,25.8738037154
0.853,25.0,25.8714545468
0.857,25.0,25.8691063176
0.861,25.0,25.8667590276
0.865,25.0,25.8644126764
0.869,25.0,25.8620672636
0.873,25.0,25.8597227888
0.877,25.0,25.8573792516
0.881,25.0,25.8550366518
0.885,25.0,25.8526949888
0.889,25.0,25.8503542623
0.893,25.0,25.848014472
0.897,25.0,25.8456756175
0.901,25.0,25.8433376984
0.905,25.0,25.8410007143
0.909,25.0,25.8386646649
0.913,25.0,25.8363295497
0.917,25.0,25.8339953684
0.921,25.0,25.8316621207
0.925,25.0,25.8293298062
0.929,25.0,25.8269984244
0.933,25.0,25.824667975
0.937,25.0,25.8223384577
0.941,25.0,25.820009872
0.945,25.0,25.8176822177
0.949,25.0,25.8153554942
0.953,25.0,25.8130297013
0.957,25.0,25.8107048386
0.961,25.0,25.8083809057
0.965,25.0,25.8060579023
0.969,25.0,25.8037358278
0.973,25.0,25.8014146821
0.977,25.0,25.7990944647
0.981,25.0,25.7967751753
0.985,25.0,25.7944568134
0.989,25.0,25.7921393787
0.993,25.0,25.7898228709
0.997,25.0,25.7875072895
1.001,25.0,25.7851926342
1.005,25.0,25.7828789047
1.009,25.0,25.7805661005
1.013,25.0,25.7782542212
1.017,25.0,25.7759432666
1.021,25.0,25.7736332363
1.025,25.0,25.7713241298
