"time","Capacitor1.i","IdealDiode3.v"
0,-500.849,-282.843
0.0002,-500.383,2.00043
0.0004,-494.708,2.00606
0.0006,-485.495,2.01523
0.0008,-476.621,2.02407
0.001,-471.898,2.02875
0.0012,-474.977,2.02563
0.0014,-489.253,2.01132
0.0016,-500.568,-20.033
0.0018,-500.548,-31.4454
0.002,-494.607,-50.924
0.0022,-457.197,-76.2271
0.0024,-389.22,-102.558
0.0026,-295.798,-129.989
0.0028,-182.666,-158.554
0.003,-56.0297,-188.243
0.0032,77.5891,-219.006
0.0034,211.511,-250.746
0.0036,339.062,-283.321
0.0038,453.737,-316.545
0.00401,553.534,-351.879
0.00422,625.746,-387.37
0.00443,664.546,-422.667
0.00464,665.021,-457.383
0.00485,623.308,-491.107
0.00506,536.698,-523.405
0.00527,404.145,-549.693
0.00548,243.174,-554.283
0.00569,63.589,-556.544
0.0059,-133.572,-556.22
0.00611,-185.87,-553.759
0.00632,-176.931,-551.213
0.00653,-156.638,-548.888
0.00674,-129.804,-546.905
0.00695,-101.396,-545.316
0.00716,-76.3956,-544.103
0.00737,-59.6598,-543.18
0.00758,-55.7817,-542.393
0.00779,-68.963,-541.529
0.008,-102.894,-540.318
0.00821,-160.647,-538.444
0.00842,-244.589,-535.555
0.00863,-350.617,-531.291
0.00884,-435.751,-525.588
0.00905,-417.951,-519.593
0.00926,-370.889,-514.087
0.00947,-299.958,-509.437
0.00968,-211.179,-505.931
0.00989,-111.032,-503.766
0.0101,-6.2836,-503.048
0.01031,96.2048,-503.787
0.01052,189.658,-505.896
0.01073,267.574,-509.196
0.01094,323.898,-513.421
0.01115,353.188,-518.224
0.01136,350.764,-523.189
0.01157,312.835,-527.839
0.01178,236.611,-531.655
0.01199,128.608,-534.105
0.0122,8.22067,-534.883
0.01241,-124.525,-533.82
0.01262,-181.281,-373.511
0.01283,-141.782,-340.645
0.01304,-88.7218,-307.77
0.01325,-27.6997,-275.102
0.01346,35.4843,-242.816
0.01367,94.9906,-211.048
0.01388,145.101,-179.891
0.01409,180.377,-149.401
0.0143,195.81,-119.592
0.01451,186.959,-90.4464
0.01472,150.076,-61.9126
0.01493,82.2147,-33.9129
0.01514,-18.6879,-6.34832
0.01535,-146.077,2.01535
0.01556,-277.975,2.09074
0.01577,-343.094,2.15757
0.01598,-315.924,2.18476
0.01619,-267.219,2.23349
0.0164,-202.462,2.29827
0.01661,-127.551,2.37321
0.01682,-48.6351,2.45216
0.01703,28.0567,2.52889
0.01724,96.3842,2.59725
0.01745,150.466,2.65136
0.01766,184.838,2.68577
0.01787,194.609,2.69557
0.01808,175.588,2.67659
0.01829,124.41,2.62544
0.0185,38.6313,2.53969
0.01871,-67.0897,2.43397
0.01892,-179.117,2.32194
0.01913,-259.963,2.24095
0.01934,-219.456,2.28142
0.01955,-160.349,2.3405
0.01976,-88.3732,2.41244
0.01997,-9.59683,2.49118
0.02018,69.7475,2.57049
0.02039,143.432,2.64415
0.0206,205.406,2.70609
0.02081,249.96,2.75062
0.02102,271.883,2.77252
0.02123,266.605,2.76722
0.02144,230.326,2.73091
0.02165,160.124,2.66069
0.02186,54.0358,2.55457
0.02207,-74.2385,2.39696
0.02228,-209.139,2.17173
0.02249,-290.937,-137.67
0.0227,-262.892,-167.168
0.02291,-215.676,-197.353
0.02312,-154.739,-228.203
0.02333,-85.886,-259.653
0.02354,-15.1131,-291.599
0.02375,51.558,-323.89
0.02396,108.245,-356.339
0.02417,149.367,-388.716
0.02438,169.798,-420.757
0.02459,165.009,-452.168
0.0248,131.194,-482.626
0.02501,65.3762,-511.789
0.02522,-33.7259,-533.324
0.02543,-146.154,-532.115
0.02564,-263.54,-529.361
0.02585,-283.282,-525.367
0.02606,-238.177,-521.738
0.02627,-175.097,-518.89
0.02648,-99.884,-517.03
0.02669,-18.6879,-516.278
0.0269,62.1999,-516.667
0.02711,136.519,-518.144
0.02732,198.215,-520.567
0.02753,241.597,-523.714
0.02774,261.504,-527.285
0.02795,253.44,-530.917
0.02816,213.701,-534.186
0.02837,139.479,-536.626
0.02858,30.1714,-537.74
0.02879,-93.5334,-537.181
0.029,-224.491,-534.832
0.02921,-268.683,-531.067
0.02942,-231.905,-527.577
0.02963,-177.813,-524.746
0.02984,-112.029,-522.772
0.03005,-40.4776,-521.773
0.03026,30.7869,-521.78
0.03047,95.7407,-522.742
0.03068,148.559,-524.522
0.03089,183.775,-526.907
0.0311,196.432,-529.61
0.0313,183.559,-532.159
0.0315,143.228,-534.33
0.0317,73.0701,-535.736
0.0319,-27.563,-535.967
0.0321,-139.908,-534.7
0.0323,-256.99,-531.843
0.0325,-291.502,-389.751
0.0327,-254.481,-357.958
0.0329,-200.287,-326.089
0.0331,-133.833,-294.362
0.0333,-60.318,-262.964
0.0335,14.9022,-232.044
0.0337,86.4504,-201.717
0.0339,149.061,-172.062
0.0341,197.71,-143.123
0.0343,227.741,-114.91
0.0345,234.981,-87.4007
0.0347,215.847,-60.5468
0.0349,167.433,-34.2739
0.0351,87.5898,-8.48798
0.0353,-20.1269,2.00979
0.0355,-135.672,2.07075
0.0357,-257.478,2.18658
0.0359,-265.559,2.23511
0.0361,-225.519,2.27518
0.0363,-170.172,2.33055
0.0365,-104.461,2.39629
0.0367,-33.5699,2.46721
0.0369,37.2069,2.53802
0.0371,102.599,2.60344
0.0373,157.49,2.65837
0.0375,197.044,2.69796
0.0377,216.828,2.71777
0.0379,212.922,2.7139
0.0381,182.016,2.68303
0.0383,121.5,2.62254
0.0385,29.5281,2.5306
0.0387,-83.2272,2.41784
0.0389,-201.089,2.29998
0.0391,-294.282,2.20665
0.0393,-266.338,2.23456
0.0395,-219.719,2.28114
0.0397,-159.161,2.34166
0.0399,-89.7309,2.41106
0.0401,-16.6946,2.48407
0.0403,54.6113,2.55534
0.0405,118.914,2.61962
0.0407,171.136,2.67181
0.0409,206.52,2.70717
0.0411,220.748,2.72137
0.0413,210.052,2.71065
0.0415,171.304,2.67188
0.0417,102.104,2.60265
0.0419,1.7985,2.5004
0.0421,-110.964,2.3448
0.0423,-229.315,2.12817
0.0425,-279.51,-136.592
0.0427,-244.267,-164.798
0.0429,-192.072,-193.681
0.0431,-127.792,-223.216
0.0433,-56.5778,-253.349
0.0435,16.2667,-283.984
0.0437,85.417,-314.995
0.0439,145.66,-346.218
0.0441,192.025,-377.456
0.0443,219.907,-408.483
0.0445,225.178,-439.045
0.0447,204.298,-468.864
0.0449,154.4,-497.644
0.0451,73.3657,-525.074
0.0453,-35.3883,-536.167
0.0455,-151.657,-534.986
0.0457,-273.713,-532.273
0.0459,-274.009,-528.522
0.0461,-233.681,-525.158
0.0463,-177.866,-522.456
0.0465,-111.519,-520.584
0.0467,-39.839,-519.644
0.0469,31.8638,-519.665
0.0471,98.2974,-520.608
0.0473,154.322,-522.362
0.0475,195.077,-524.752
0.0477,216.102,-527.538
0.0479,213.449,-530.427
0.0481,183.782,-533.077
0.0483,124.463,-535.107
0.0485,33.619,-536.105
0.0487,-77.783,-535.705
0.0489,-194.427,-533.78
0.0491,-289.555,-530.317
0.0493,-260.966,-526.653
0.0495,-213.823,-523.517
0.0497,-152.873,-521.12
0.0499,-83.1898,-519.609
0.0501,-10.0466,-519.06
0.0503,61.2186,-519.477
0.0505,125.334,-520.796
0.0507,177.227,-522.881
0.0509,212.147,-525.533
0.0511,225.788,-528.492
0.0513,214.393,-531.445
0.0515,174.853,-534.033
0.0517,104.783,-535.862
0.0519,3.46882,-536.512
0.0521,-110.574,-535.647
0.0523,-230.212,-533.165
0.0525,-281.615,-390.513
0.0527,-247.264,-358.777
0.0529,-195.891,-326.947
0.0531,-132.345,-295.24
0.0533,-61.7625,-263.842
0.0535,10.5677,-232.902
0.0537,79.3315,-202.537
0.0539,139.324,-172.826
0.0541,185.58,-143.814
0.0543,213.495,-115.513
0.0545,218.942,-87.9026
0.0547,198.375,-60.9368
0.0549,148.921,-34.5437
0.0551,68.4495,-8.63206
0.0553,-39.5035,2.00972
0.0555,-154.766,2.07079
0.0557,-275.727,2.18701
0.0559,-273.521,2.22715
0.0561,-232.36,2.26834
0.0563,-175.743,2.32498
0.0565,-108.645,2.39211
0.0567,-36.2792,2.4645
0.0569,36.0278,2.53684
0.0571,102.971,2.60382
0.0573,159.401,2.66028
0.0575,200.446,2.70136
0.0577,221.642,2.72259
0.0579,219.037,2.72001
0.0581,189.295,2.6903
0.0583,129.777,2.63082
0.0585,38.6186,2.53969
0.0587,-73.3341,2.42774
0.0589,-190.667,2.3104
0.0591,-288.564,2.21237
0.0593,-260.604,2.24029
0.0595,-214.095,2.28676
0.0597,-153.771,2.34705
0.0599,-84.693,2.4161
0.0601,-12.1189,2.48864
0.0603,58.625,2.55936
0.0605,122.279,2.62298
0.0607,173.778,2.67445
0.0609,208.383,2.70903
0.0611,221.793,2.72242
0.0613,210.257,2.71086
0.0615,170.667,2.67124
0.0617,100.64,2.60119
0.0619,-0.524861,2.49822
0.0621,-114.275,2.34213
0.0623,-233.513,2.12505
0.0625,-282.729,-136.757
0.06271,-245.763,-166.367
0.06292,-190.276,-196.718
0.06313,-121.921,-227.782
0.06334,-46.6816,-259.489
0.06355,29.2944,-291.724
0.06376,99.8626,-324.331
0.06397,159.052,-357.11
0.06418,201.228,-389.824
0.06439,221.247,-422.198
0.0646,214.6,-453.927
0.06481,177.535,-484.679
0.06502,107.167,-514.103
0.06523,2.34852,-535.839
0.06544,-116.989,-535.088
0.06565,-242.443,-532.686
0.06586,-278.477,-528.853
0.06607,-238.827,-525.248
0.06628,-181.37,-522.346
0.06649,-111.809,-520.353
0.0667,-36.1587,-519.39
0.06691,39.425,-519.492
0.06712,108.812,-520.61
0.06733,166.066,-522.608
0.06754,205.608,-525.273
0.06775,222.371,-528.315
0.06796,211.938,-531.378
0.06817,170.664,-534.053
0.06838,95.7823,-535.883
0.06859,-12.5964,-536.389
0.0688,-132.822,-535.257
0.06901,-259.269,-532.394
0.06922,-275.024,-528.424
0.06943,-232.907,-524.887
0.06964,-173.672,-522.084
0.06985,-103.069,-520.208
0.07006,-27.1368,-519.37
0.07027,47.9624,-519.595
0.07048,116.115,-520.823
0.07069,171.422,-522.909
0.0709,208.361,-525.629
0.07111,221.939,-528.684
0.07132,207.829,-531.713
0.07153,162.492,-534.297
0.07174,83.2775,-535.979
0.07195,-27.928,-536.273
0.07216,-148.755,-534.861
0.07237,-275.902,-531.648
0.07258,-270.656,-377.715
0.07279,-225.954,-344.32
0.073,-164.85,-310.936
0.07321,-93.14,-277.797
0.07342,-16.8924,-245.098
0.07363,57.7267,-212.987
0.07384,124.62,-181.574
0.07405,177.926,-150.923
0.07426,212.181,-121.056
0.07447,222.468,-91.9602
0.07468,204.555,-63.5846
0.07489,155.011,-35.8496
0.0751,71.3044,-8.65074
0.07531,-42.421,2.0114
0.07552,-164.102,2.07979
0.07573,-291.968,2.20867
0.07594,-266.084,2.23459
0.07615,-219.082,2.28162
0.07636,-156.389,2.34434
0.07657,-83.8462,2.41692
0.07678,-7.53938,2.49325
0.07699,66.3658,2.56719
0.0772,131.794,2.63265
0.07741,182.928,2.68382
0.07762,214.366,2.7153
0.07783,221.272,2.72224
0.07804,199.509,2.70051
0.07825,145.755,2.64679
0.07846,57.6005,2.55866
0.07867,-58.0423,2.44303
0.07888,-180.433,2.32063
0.07909,-290.164,2.21077
0.0793,-261.254,2.23964
0.07951,-211.885,2.28897
0.07972,-147.547,2.35327
0.07993,-74.1239,2.42666
0.08014,2.27837,2.50303
0.08035,75.4947,2.57622
0.08056,139.472,2.64017
0.08077,188.436,2.6891
0.08098,217.048,2.71769
0.08119,220.552,2.72116
0.0814,194.908,2.6955
0.08161,136.906,2.63747
0.08182,44.2566,2.54479
0.08203,-72.8727,2.40468
0.08224,-196.076,2.19754
0.08245,-287.665,-129.817
0.08266,-255.904,-159.254
0.08287,-204.356,-189.434
0.08308,-138.57,-220.337
0.08329,-64.4651,-251.902
0.0835,11.8357,-284.027
0.08371,84.1735,-316.564
0.08392,146.523,-349.324
0.08413,193.155,-382.078
0.08434,218.801,-414.561
0.08455,218.788,-446.473
0.08476,189.176,-477.488
0.08497,126.868,-507.26
