Time,y_multiSwitch,y_triggeredAdd,y_product,y_sum
2.14,4.0,2.0,21.0,7.0
2.14,4.0,2.0,21.0,7.0
2.14,4.0,2.0,21.0,7.0
2.14,4.0,2.0,21.0,7.0
2.14,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.15,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.16,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.17,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.18,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.19,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.2,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.21,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.22,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.23,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.24,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.25,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.26,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.27,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.28,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.29,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.3,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.31,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.32,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.33,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.34,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.35,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.36,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.37,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.38,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.39,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.4,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.41,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.42,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.43,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.44,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.45,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.46,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.47,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.48,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.49,4.0,2.0,21.0,7.0
2.5,4.0,2.0,21.0,7.0
2.5,4.0,2.0,21.0,7.0
2.5,4.0,2.0,21.0,7.0
2.5,4.0,2.0,21.0,7.0
2.5,4.0,2.0,21.0,7.0
2.5,6.0,2.0,21.0,7.0
2.5,6.0,2.0,21.0,7.0
2.5,6.0,2.0,21.0,7.0
2.5,6.0,2.0,21.0,7.0
2.5,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.51,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.52,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.53,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.54,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.55,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.56,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.57,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.58,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.59,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.6,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.61,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.62,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.63,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.64,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.65,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.66,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.67,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.68,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.69,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.7,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.71,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.72,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.73,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.74,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.75,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.76,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.77,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.78,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.79,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.8,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.81,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.82,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.83,6.0,2.0,21.0,7.0
2.84,6.0,2.0,21.0,7.0
2.84,6.0,2.0,21.0,7.0
2.84,6.0,2.0,21.0,7.0
