"time","J1.phi","J1.w","T2","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","freqHz"
0.778,5.24306,3.47272,0.4,-3.14878,-0.171457,-1.39763,0.000978864,-0.696657,-3.30224,0.2
0.781,5.25345,3.43758,0.4,-3.14925,-0.12794,-1.39763,0.000978864,-0.706573,-3.31062,0.2
0.784,5.26373,3.40485,0.4,-3.14959,-0.0868752,-1.39762,0.000978864,-0.716513,-3.31895,0.2
0.787,5.27391,3.37467,0.4,-3.14981,-0.048406,-1.39762,0.000978864,-0.726478,-3.32724,0.2
0.79,5.284,3.34715,0.4,-3.14992,-0.0126536,-1.39762,0.000978864,-0.736468,-3.33548,0.2
0.793,5.29402,3.32951,0.4,-3.14992,0.00962254,-1.39761,0.000978864,-0.746482,-3.34011,0.2
0.796,5.30401,3.32764,0.4,-3.14989,0.00962254,-1.39761,0.000978864,-0.756501,-3.33824,0.2
0.799,5.31399,3.3267,0.4,-3.14987,0.00962254,-1.39761,0.000978864,-0.766514,-3.3373,0.2
0.802,5.32397,3.3267,0.4,-3.14984,0.00962254,-1.39761,0.000978864,-0.776526,-3.3373,0.2
0.805,5.33395,3.32764,0.4,-3.14981,0.00962254,-1.3976,0.000978864,-0.786539,-3.33824,0.2
0.808,5.34393,3.32951,0.4,-3.14978,0.00962254,-1.3976,0.000978864,-0.796555,-3.34011,0.2
0.811,5.35393,3.3323,0.4,-3.14975,0.00962254,-1.3976,0.000978864,-0.806578,-3.3429,0.2
0.814,5.36393,3.33598,0.4,-3.14972,0.00962254,-1.39759,0.000978864,-0.81661,-3.34658,0.2
0.817,5.37394,3.34052,0.4,-3.14969,0.00962254,-1.39759,0.000978864,-0.826654,-3.35112,0.2
0.82,5.38396,3.34587,0.4,-3.14966,0.00962254,-1.39759,0.000978864,-0.836713,-3.35648,0.2
0.823,5.39401,3.352,0.4,-3.14963,0.00962254,-1.39759,0.000978864,-0.846788,-3.3626,0.2
0.826,5.40407,3.35884,0.4,-3.14961,0.00962254,-1.39758,0.000978864,-0.856883,-3.36945,0.2
0.829,5.41415,3.36634,0.4,-3.14958,0.00962254,-1.39758,0.000978864,-0.866998,-3.37694,0.2
0.832,5.42426,3.37443,0.4,-3.14955,0.00962254,-1.39758,0.000978864,-0.877137,-3.38503,0.2
0.835,5.4344,3.38521,0.4,-3.14952,0.00635611,-1.39757,0.000978864,-0.8873,-3.39255,0.2
0.838,5.44456,3.39742,0.4,-3.14951,0.00162058,-1.39757,0.000978864,-0.897485,-3.40002,0.2
0.841,5.45477,3.4108,0.4,-3.14951,-0.00434349,-1.39757,0.000978864,-0.907692,-3.40743,0.2
0.844,5.46502,3.42511,0.4,-3.14953,-0.011286,-1.39756,0.000978864,-0.917922,-3.4148,0.2
0.847,5.47531,3.44009,0.4,-3.14957,-0.0189494,-1.39756,0.000978864,-0.928174,-3.42212,0.2
0.85,5.48564,3.45548,0.4,-3.14963,-0.027071,-1.39756,0.000978864,-0.938447,-3.42939,0.2
0.853,5.49602,3.47102,0.4,-3.14972,-0.0353856,-1.39756,0.000978864,-0.948743,-3.43661,0.2
0.856,5.50645,3.48643,0.4,-3.14984,-0.0436273,-1.39755,0.000978864,-0.95906,-3.44378,0.2
0.859,5.51693,3.50146,0.4,-3.14998,-0.0515325,-1.39755,0.000978864,-0.969398,-3.4509,0.2
0.862,5.52744,3.51584,0.4,-3.15014,-0.0588415,-1.39755,0.000978864,-0.979758,-3.45797,0.2
0.865,5.53801,3.52932,0.4,-3.15032,-0.0653016,-1.39754,0.000978864,-0.990139,-3.46499,0.2
0.868,5.54861,3.54166,0.4,-3.15052,-0.0706687,-1.39754,0.000978864,-1.00054,-3.47197,0.2
0.871,5.55924,3.55262,0.4,-3.15074,-0.0747099,-1.39754,0.000978864,-1.01096,-3.47889,0.2
0.874,5.56991,3.56198,0.4,-3.15097,-0.0772052,-1.39754,0.000978864,-1.02141,-3.48576,0.2
0.877,5.5806,3.56955,0.4,-3.1512,-0.07795,-1.39753,0.000978864,-1.03187,-3.49258,0.2
0.88,5.59132,3.57513,0.4,-3.15143,-0.0767561,-1.39753,0.000978864,-1.04236,-3.49935,0.2
0.883,5.60205,3.57854,0.4,-3.15166,-0.0734544,-1.39753,0.000978864,-1.05286,-3.50607,0.2
0.886,5.61279,3.57965,0.4,-3.15188,-0.0678953,-1.39752,0.000978864,-1.06339,-3.51274,0.2
0.889,5.62352,3.57833,0.4,-3.15207,-0.059951,-1.39752,0.000978864,-1.07393,-3.51935,0.2
0.892,5.63426,3.57446,0.4,-3.15224,-0.0500161,-1.39752,0.000978864,-1.0845,-3.52442,0.2
0.895,5.64497,3.56797,0.4,-3.15238,-0.0415085,-1.39752,0.000978864,-1.09506,-3.51744,0.2
0.898,5.65567,3.5588,0.4,-3.1525,-0.0348704,-1.39751,0.000978864,-1.1056,-3.4969,0.2
0.901,5.66633,3.54691,0.4,-3.1526,-0.0300688,-1.39751,0.000978864,-1.11606,-3.46282,0.2
0.904,5.67696,3.5323,0.4,-3.15269,-0.0240956,-1.39751,0.000978864,-1.12641,-3.42418,0.2
0.907,5.68754,3.51498,0.4,-3.15275,-0.0154677,-1.3975,0.000978864,-1.13664,-3.38549,0.2
0.91,5.69807,3.495,0.4,-3.15279,-0.00422716,-1.3975,0.000978864,-1.14676,-3.34676,0.2
0.913,5.70853,3.47874,0.4,-3.15279,8.95128e-05,-1.3975,0.000978864,-1.15676,-3.30481,0.2
0.916,5.71895,3.46448,0.4,-3.15279,8.95128e-05,-1.39749,0.000978864,-1.16663,-3.26055,0.2
0.919,5.72933,3.44939,0.4,-3.15279,8.95128e-05,-1.39749,0.000978864,-1.17637,-3.21546,0.2
0.922,5.73967,3.43352,0.4,-3.15279,8.95128e-05,-1.39749,0.000978864,-1.18597,-3.16959,0.2
0.925,5.74995,3.41691,0.4,-3.15279,8.95128e-05,-1.39749,0.000978864,-1.19543,-3.12298,0.2
0.928,5.76018,3.39962,0.4,-3.15279,8.95128e-05,-1.39748,0.000978864,-1.20475,-3.07569,0.2
0.931,5.77036,3.38172,0.4,-3.15279,8.95128e-05,-1.39748,0.000978864,-1.21393,-3.02779,0.2
0.934,5.78049,3.36328,0.4,-3.15279,8.95128e-05,-1.39748,0.000978864,-1.22297,-2.97935,0.2
0.937,5.79056,3.34437,0.4,-3.15279,8.95128e-05,-1.39747,0.000978864,-1.23186,-2.93044,0.2
0.94,5.80058,3.32508,0.4,-3.15279,8.95128e-05,-1.39747,0.000978864,-1.2406,-2.88115,0.2
0.943,5.81053,3.30548,0.4,-3.15279,8.95128e-05,-1.39747,0.000978864,-1.24919,-2.83155,0.2
0.946,5.82043,3.28566,0.4,-3.15279,8.95128e-05,-1.39747,0.000978864,-1.25764,-2.78173,0.2
0.949,5.83027,3.26571,0.4,-3.15279,8.95128e-05,-1.39746,0.000978864,-1.26593,-2.73178,0.2
0.952,5.84004,3.24571,0.4,-3.15279,8.95128e-05,-1.39746,0.000978864,-1.27408,-2.68178,0.2
0.955,5.84976,3.22576,0.4,-3.15279,8.95128e-05,-1.39746,0.000978864,-1.28207,-2.63183,0.2
0.958,5.85942,3.20594,0.4,-3.15279,8.95128e-05,-1.39745,0.000978864,-1.28992,-2.58201,0.2
0.961,5.86901,3.18634,0.4,-3.15278,8.95128e-05,-1.39745,0.000978864,-1.29761,-2.53241,0.2
0.964,5.87855,3.16704,0.4,-3.15278,8.95128e-05,-1.39745,0.000978864,-1.30516,-2.48311,0.2
0.967,5.88804,3.14814,0.4,-3.15278,8.95128e-05,-1.39744,0.000978864,-1.31256,-2.43421,0.2
0.97,5.89746,3.1297,0.4,-3.15278,8.95128e-05,-1.39744,0.000978864,-1.31982,-2.38576,0.2
0.973,5.90683,3.1118,0.4,-3.15278,8.95128e-05,-1.39744,0.000978864,-1.32693,-2.33787,0.2
0.976,5.91615,3.09451,0.4,-3.15278,8.95128e-05,-1.39744,0.000978864,-1.33389,-2.29058,0.2
0.979,5.92542,3.0779,0.4,-3.15278,8.95128e-05,-1.39743,0.000978864,-1.34072,-2.24397,0.2
0.982,5.93464,3.06202,0.4,-3.15278,8.95128e-05,-1.39743,0.000978864,-1.3474,-2.19809,0.2
0.985,5.94381,3.04693,0.4,-3.15278,8.95128e-05,-1.39743,0.000978864,-1.35395,-2.153,0.2
0.988,5.95293,3.03268,0.4,-3.15278,8.95128e-05,-1.39742,0.000978864,-1.36037,-2.10875,0.2
0.991,5.96202,3.01929,0.4,-3.15278,8.95128e-05,-1.39742,0.000978864,-1.36665,-2.06536,0.2
0.994,5.97106,3.00681,0.4,-3.15278,8.95128e-05,-1.39742,0.000978864,-1.3728,-2.02287,0.2
0.997,5.98007,2.99524,0.4,-3.15278,8.95128e-05,-1.39742,0.000978864,-1.37883,-1.98131,0.2
1.001,5.99203,2.98128,0.4,-3.15278,8.95128e-05,-1.39741,0.000978864,-1.38667,-1.92735,0.2
1.005,6.00394,2.97215,0.4,-3.15279,-0.00463979,-1.39741,0.000978864,-1.3943,-1.87348,0.2
1.009,6.01582,2.96817,0.4,-3.15282,-0.0146264,-1.3974,0.000978864,-1.40171,-1.81952,0.2
1.013,6.02769,2.96923,0.4,-3.1529,-0.029743,-1.3974,0.000978864,-1.40891,-1.76547,0.2
1.017,6.03958,2.97512,0.4,-3.15305,-0.0497858,-1.3974,0.000978864,-1.41589,-1.71132,0.2
1.021,6.05149,2.98557,0.4,-3.15328,-0.0744779,-1.39739,0.000978864,-1.42266,-1.65707,0.2
1.025,6.06346,3.00022,0.4,-3.15362,-0.103474,-1.39739,0.000978864,-1.4292,-1.60272,0.2
1.029,6.07548,3.01867,0.4,-3.15408,-0.136364,-1.39738,0.000978864,-1.43553,-1.54828,0.2
1.033,6.08759,3.04045,0.4,-3.15468,-0.172683,-1.39738,0.000978864,-1.44164,-1.49375,0.2
1.037,6.09979,3.06505,0.4,-3.15543,-0.211915,-1.39738,0.000978864,-1.44754,-1.43911,0.2
1.041,6.11209,3.0919,0.4,-3.15634,-0.253504,-1.39737,0.000978864,-1.45321,-1.38438,0.2
1.045,6.1245,3.12043,0.4,-3.15742,-0.29686,-1.39737,0.000978864,-1.45867,-1.32955,0.2
1.049,6.13702,3.15002,0.4,-3.15867,-0.341371,-1.39736,0.000978864,-1.4639,-1.27463,0.2
1.053,6.14967,3.18003,0.4,-3.16011,-0.386411,-1.39736,0.000978864,-1.46892,-1.2196,0.2
1.057,6.16243,3.20985,0.4,-3.16172,-0.431348,-1.39736,0.000978864,-1.47371,-1.16448,0.2
1.061,6.17532,3.23885,0.4,-3.16351,-0.475561,-1.39735,0.000978864,-1.47829,-1.10926,0.2
1.065,6.18831,3.26641,0.4,-3.16548,-0.51844,-1.39735,0.000978864,-1.48264,-1.05395,0.2
1.069,6.20142,3.29196,0.4,-3.16761,-0.559404,-1.39734,0.000978864,-1.48678,-0.998535,0.2
1.073,6.21462,3.31495,0.4,-3.16991,-0.597905,-1.39734,0.000978864,-1.49069,-0.943023,0.2
1.077,6.22791,3.33488,0.4,-3.17236,-0.633441,-1.39734,0.000978864,-1.49438,-0.887414,0.2
1.081,6.24128,3.35129,0.4,-3.17494,-0.665557,-1.39733,0.000978864,-1.49784,-0.831707,0.2
1.085,6.2547,3.36378,0.4,-3.17764,-0.693862,-1.39733,0.000978864,-1.50109,-0.775901,0.2
1.089,6.26817,3.37204,0.4,-3.18046,-0.718024,-1.39733,0.000978864,-1.5041,-0.719997,0.2
1.093,6.28167,3.3758,0.4,-3.18336,-0.737786,-1.39732,0.000978864,-1.5069,-0.663994,0.2
1.097,6.29517,3.37488,0.4,-3.18634,-0.752962,-1.39732,0.000978864,-1.50947,-0.607893,0.2
1.101,6.30866,3.36916,0.4,-3.18936,-0.763445,-1.39731,0.000978864,-1.51182,-0.551694,0.2
1.105,6.32213,3.35862,0.4,-3.19243,-0.769203,-1.39731,0.000978864,-1.51394,-0.495395,0.2
1.109,6.33554,3.34331,0.4,-3.19551,-0.770289,-1.39731,0.000978864,-1.51584,-0.438998,0.2
1.113,6.34888,3.32335,0.4,-3.19859,-0.766829,-1.3973,0.000978864,-1.51751,-0.382502,0.2
1.117,6.36214,3.29896,0.4,-3.20164,-0.759028,-1.3973,0.000978864,-1.51896,-0.325906,0.2
1.121,6.3753,3.2704,0.4,-3.20466,-0.747164,-1.39729,0.000978864,-1.52017,-0.269212,0.2
1.125,6.38833,3.23802,0.4,-3.20763,-0.731582,-1.39729,0.000978864,-1.52117,-0.212418,0.2
1.129,6.40123,3.20224,0.4,-3.21053,-0.712694,-1.39729,0.000978864,-1.52193,-0.155526,0.2
1.133,6.41398,3.16352,0.4,-3.21335,-0.690965,-1.39728,0.000978864,-1.52247,-0.0985334,0.2
1.137,6.42657,3.12237,0.4,-3.21608,-0.666911,-1.39728,0.000978864,-1.52278,-0.0414418,0.2
1.141,6.439,3.07936,0.4,-3.2187,-0.63632,-1.39727,0.000978864,-1.52286,0.00144219,0.2
1.145,6.45125,3.03507,0.4,-3.22118,-0.590224,-1.39727,0.000978864,-1.52285,0.00144219,0.2
1.149,6.46332,2.99012,0.4,-3.22347,-0.543531,-1.39727,0.000978864,-1.52284,0.00144219,0.2
1.153,6.47522,2.94513,0.4,-3.22558,-0.496868,-1.39726,0.000978864,-1.52284,0.00144219,0.2
1.157,6.48693,2.90073,0.4,-3.22749,-0.450864,-1.39726,0.000978864,-1.52283,0.00144219,0.2
1.161,6.49847,2.85755,0.4,-3.22923,-0.406144,-1.39725,0.000978864,-1.52283,0.00144219,0.2
1.165,6.50984,2.8162,0.4,-3.23079,-0.363317,-1.39725,0.000978864,-1.52282,0.00144219,0.2
1.169,6.52104,2.77725,0.4,-3.23218,-0.322965,-1.39725,0.000978864,-1.52282,0.00144219,0.2
1.173,6.5321,2.74126,0.4,-3.23342,-0.285636,-1.39724,0.000978864,-1.52281,0.00144219,0.2
1.177,6.54301,2.70874,0.4,-3.23451,-0.251834,-1.39724,0.000978864,-1.5228,0.00144219,0.2
1.181,6.5538,2.68012,0.4,-3.23547,-0.222012,-1.39724,0.000978864,-1.5228,0.00144219,0.2
1.185,6.56448,2.65581,0.4,-3.23632,-0.196564,-1.39723,0.000978864,-1.52279,0.00144219,0.2
1.189,6.57508,2.63614,0.4,-3.23707,-0.17582,-1.39723,0.000978864,-1.52279,0.00144219,0.2
1.193,6.5856,2.62137,0.4,-3.23775,-0.160039,-1.39722,0.000978864,-1.52278,0.00144219,0.2
1.197,6.59607,2.61168,0.4,-3.23837,-0.149407,-1.39722,0.000978864,-1.52277,0.00144219,0.2
1.201,6.6065,2.60717,0.4,-3.23896,-0.144033,-1.39722,0.000978864,-1.52277,0.00144219,0.2
1.205,6.61693,2.60789,0.4,-3.23953,-0.143945,-1.39721,0.000978864,-1.52276,0.00144219,0.2
1.209,6.62737,2.61378,0.4,-3.24012,-0.149095,-1.39721,0.000978864,-1.52276,0.00144219,0.2
1.213,6.63784,2.62471,0.4,-3.24073,-0.159355,-1.3972,0.000978864,-1.52275,0.00144219,0.2
1.217,6.64836,2.64049,0.4,-3.24138,-0.174521,-1.3972,0.000978864,-1.52275,0.00144219,0.2
1.221,6.65895,2.66082,0.4,-3.24211,-0.194315,-1.3972,0.000978864,-1.52274,0.00144219,0.2
1.225,6.66963,2.68537,0.4,-3.24292,-0.218392,-1.39719,0.000978864,-1.52273,0.00144219,0.2
1.229,6.68042,2.71372,0.4,-3.24384,-0.246342,-1.39719,0.000978864,-1.52273,0.00144219,0.2
1.233,6.69132,2.74541,0.4,-3.24487,-0.277698,-1.39718,0.000978864,-1.52272,0.00144219,0.2
1.237,6.70235,2.77993,0.4,-3.24603,-0.311946,-1.39718,0.000978864,-1.52272,0.00144219,0.2
1.241,6.71352,2.81672,0.4,-3.24733,-0.348528,-1.39718,0.000978864,-1.52271,0.00144219,0.2
1.245,6.72485,2.85518,0.4,-3.24878,-0.386853,-1.39717,0.000978864,-1.52271,0.00144219,0.2
1.249,6.73633,2.8947,0.4,-3.25039,-0.42631,-1.39717,0.000978864,-1.5227,0.00144219,0.2
1.253,6.74797,2.93465,0.4,-3.25215,-0.466243,-1.39716,0.000978864,-1.52269,0.00144219,0.2
1.257,6.75976,2.97422,0.4,-3.25408,-0.505819,-1.39716,0.000978864,-1.52269,0.00144219,0.2
1.261,6.77172,3.01278,0.4,-3.25616,-0.544378,-1.39716,0.000978864,-1.52268,0.00144219,0.2
1.265,6.78383,3.04971,0.4,-3.25839,-0.58131,-1.39715,0.000978864,-1.52268,0.00144219,0.2
1.269,6.79608,3.08444,0.4,-3.26077,-0.616034,-1.39715,0.000978864,-1.52267,0.00144219,0.2
1.273,6.80847,3.11641,0.4,-3.26329,-0.648001,-1.39715,0.000978864,-1.52267,0.00144219,0.2
1.277,6.82097,3.14511,0.4,-3.26592,-0.676709,-1.39714,0.000978864,-1.52266,0.00144219,0.2
1.281,6.83359,3.17011,0.4,-3.26867,-0.701703,-1.39714,0.000978864,-1.52265,0.00144219,0.2
1.285,6.84631,3.19099,0.4,-3.27151,-0.72259,-1.39713,0.000978864,-1.52265,0.00144219,0.2
1.289,6.8591,3.20744,0.4,-3.27442,-0.739041,-1.39713,0.000978864,-1.52264,0.00144219,0.2
1.293,6.87195,3.2192,0.4,-3.2774,-0.750795,-1.39713,0.000978864,-1.52264,0.00144219,0.2
1.297,6.88483,3.22607,0.4,-3.28041,-0.757668,-1.39712,0.000978864,-1.52263,0.00144219,0.2
1.301,6.89774,3.22796,0.4,-3.28345,-0.759551,-1.39712,0.000978864,-1.52262,0.00144219,0.2
1.305,6.91065,3.22482,0.4,-3.28648,-0.756415,-1.39711,0.000978864,-1.52262,0.00144219,0.2
1.309,6.92354,3.21671,0.4,-3.2895,-0.748308,-1.39711,0.000978864,-1.52261,0.00144219,0.2
1.313,6.93639,3.20376,0.4,-3.29247,-0.735359,-1.39711,0.000978864,-1.52261,0.00144219,0.2
1.317,6.94918,3.18618,0.4,-3.29539,-0.717773,-1.3971,0.000978864,-1.5226,0.00144219,0.2
1.321,6.96189,3.16423,0.4,-3.29823,-0.695825,-1.3971,0.000978864,-1.5226,0.00144219,0.2
1.325,6.97451,3.13827,0.4,-3.30098,-0.669863,-1.39709,0.000978864,-1.52259,0.00144219,0.2
1.329,6.98702,3.1087,0.4,-3.30361,-0.640296,-1.39709,0.000978864,-1.52258,0.00144219,0.2
1.333,6.99941,3.07599,0.4,-3.30612,-0.607591,-1.39709,0.000978864,-1.52258,0.00144219,0.2
1.337,7.01166,3.04067,0.4,-3.3085,-0.572262,-1.39708,0.000978864,-1.52257,0.00144219,0.2
1.341,7.02377,3.00327,0.4,-3.31074,-0.534867,-1.39708,0.000978864,-1.52257,0.00144219,0.2
1.345,7.03572,2.9644,0.4,-3.31282,-0.495996,-1.39707,0.000978864,-1.52256,0.00144219,0.2
1.349,7.04752,2.92467,0.4,-3.31474,-0.456262,-1.39707,0.000978864,-1.52256,0.00144219,0.2
1.353,7.05916,2.8847,0.4,-3.31651,-0.416292,-1.39707,0.000978864,-1.52255,0.00144219,0.2
1.357,7.07064,2.84512,0.4,-3.31811,-0.376715,-1.39706,0.000978864,-1.52254,0.00144219,0.2
1.361,7.08196,2.80656,0.4,-3.31956,-0.338157,-1.39706,0.000978864,-1.52254,0.00144219,0.2
1.365,7.09313,2.76963,0.4,-3.32086,-0.301224,-1.39705,0.000978864,-1.52253,0.00144219,0.2
1.369,7.10416,2.7349,0.4,-3.32201,-0.266501,-1.39705,0.000978864,-1.52253,0.00144219,0.2
1.373,7.11505,2.70294,0.4,-3.32303,-0.234533,-1.39705,0.000978864,-1.52252,0.00144219,0.2
1.377,7.12581,2.67423,0.4,-3.32392,-0.205826,-1.39704,0.000978864,-1.52252,0.00144219,0.2
1.381,7.13647,2.64924,0.4,-3.32471,-0.180831,-1.39704,0.000978864,-1.52251,0.00144219,0.2
1.385,7.14704,2.62835,0.4,-3.3254,-0.159944,-1.39704,0.000978864,-1.5225,0.00144219,0.2
1.389,7.15752,2.6119,0.4,-3.32601,-0.143494,-1.39703,0.000978864,-1.5225,0.00144219,0.2
1.393,7.16795,2.60014,0.4,-3.32656,-0.13174,-1.39703,0.000978864,-1.52249,0.00144219,0.2
1.397,7.17834,2.59327,0.4,-3.32708,-0.124867,-1.39702,0.000978864,-1.52249,0.00144219,0.2
1.401,7.18871,2.59139,0.4,-3.32757,-0.122984,-1.39702,0.000978864,-1.52248,0.00144219,0.2
1.405,7.19908,2.59452,0.4,-3.32807,-0.12612,-1.39702,0.000978864,-1.52247,0.00144219,0.2
1.409,7.20947,2.60263,0.4,-3.32859,-0.134226,-1.39701,0.000978864,-1.52247,0.00144219,0.2
1.413,7.2199,2.61558,0.4,-3.32914,-0.147175,-1.39701,0.000978864,-1.52246,0.00144219,0.2
1.417,7.23038,2.63317,0.4,-3.32975,-0.164762,-1.397,0.000978864,-1.52246,0.00144219,0.2
1.421,7.24095,2.65511,0.4,-3.33044,-0.186709,-1.397,0.000978864,-1.52245,0.00144219,0.2
1.425,7.25161,2.68108,0.4,-3.33123,-0.212671,-1.397,0.000978864,-1.52245,0.00144219,0.2
1.429,7.26237,2.71064,0.4,-3.33212,-0.242238,-1.39699,0.000978864,-1.52244,0.00144219,0.2
1.433,7.27326,2.74335,0.4,-3.33314,-0.274944,-1.39699,0.000978864,-1.52243,0.00144219,0.2
1.437,7.28429,2.77868,0.4,-3.33429,-0.310273,-1.39698,0.000978864,-1.52243,0.00144219,0.2
1.441,7.29546,2.81607,0.4,-3.33559,-0.347667,-1.39698,0.000978864,-1.52242,0.00144219,0.2
1.445,7.30678,2.85494,0.4,-3.33704,-0.386538,-1.39698,0.000978864,-1.52242,0.00144219,0.2
1.449,7.31826,2.89468,0.4,-3.33864,-0.426272,-1.39697,0.000978864,-1.52241,0.00144219,0.2
1.453,7.3299,2.93465,0.4,-3.34041,-0.466243,-1.39697,0.000978864,-1.52241,0.00144219,0.2
1.457,7.3417,2.97422,0.4,-3.34233,-0.505819,-1.39696,0.000978864,-1.5224,0.00144219,0.2
1.461,7.35365,3.01278,0.4,-3.34441,-0.544378,-1.39696,0.000978864,-1.52239,0.00144219,0.2
1.465,7.36576,3.04971,0.4,-3.34665,-0.58131,-1.39696,0.000978864,-1.52239,0.00144219,0.2
1.469,7.37801,3.08444,0.4,-3.34903,-0.616034,-1.39695,0.000978864,-1.52238,0.00144219,0.2
1.473,7.3904,3.11641,0.4,-3.35154,-0.648001,-1.39695,0.000978864,-1.52238,0.00144219,0.2
1.477,7.40291,3.14511,0.4,-3.35417,-0.676709,-1.39695,0.000978864,-1.52237,0.00144219,0.2
1.481,7.41553,3.17011,0.4,-3.35692,-0.701703,-1.39694,0.000978864,-1.52237,0.00144219,0.2
1.485,7.42824,3.19099,0.4,-3.35976,-0.72259,-1.39694,0.000978864,-1.52236,0.00144219,0.2
1.489,7.44103,3.20744,0.4,-3.36268,-0.739041,-1.39693,0.000978864,-1.52235,0.00144219,0.2
1.493,7.45388,3.2192,0.4,-3.36565,-0.750795,-1.39693,0.000978864,-1.52235,0.00144219,0.2
1.497,7.46677,3.22607,0.4,-3.36867,-0.757668,-1.39693,0.000978864,-1.52234,0.00144219,0.2
1.5,7.47645,3.22796,0.4,-3.37094,-0.759551,-1.39692,0.000978864,-1.52234,0.00144219,0.2
1.5,7.47645,3.22796,0.4,-3.37094,-0.759551,-1.39692,0.000978864,-1.52234,0.00144219,0.2
