    "time",    "C1.v",    "C3.v",    "C5.v",    "L1.i",    "L2.i"
         0,         0,         0,         0,         0,         0
      0.02,         0,         0,         0,         0,         0
      0.04,         0,         0,         0,         0,         0
      0.06,         0,         0,         0,         0,         0
      0.08,         0,         0,         0,         0,         0
       0.1,         0,         0,         0,         0,         0
      0.12,         0,         0,         0,         0,         0
      0.14,         0,         0,         0,         0,         0
      0.16,         0,         0,         0,         0,         0
      0.18,         0,         0,         0,         0,         0
       0.2,         0,         0,         0,         0,         0
      0.22,         0,         0,         0,         0,         0
      0.24,         0,         0,         0,         0,         0
      0.26,         0,         0,         0,         0,         0
      0.28,         0,         0,         0,         0,         0
       0.3,         0,         0,         0,         0,         0
      0.32,         0,         0,         0,         0,         0
      0.34,         0,         0,         0,         0,         0
      0.36,         0,         0,         0,         0,         0
      0.38,         0,         0,         0,         0,         0
       0.4,         0,         0,         0,         0,         0
      0.42,         0,         0,         0,         0,         0
      0.44,         0,         0,         0,         0,         0
      0.46,         0,         0,         0,         0,         0
      0.48,         0,         0,         0,         0,         0
       0.5,         0,         0,         0,         0,         0
      0.52,         0,         0,         0,         0,         0
      0.54,         0,         0,         0,         0,         0
      0.56,         0,         0,         0,         0,         0
      0.58,         0,         0,         0,         0,         0
       0.6,         0,         0,         0,         0,         0
      0.62,         0,         0,         0,         0,         0
      0.64,         0,         0,         0,         0,         0
      0.66,         0,         0,         0,         0,         0
      0.68,         0,         0,         0,         0,         0
       0.7,         0,         0,         0,         0,         0
      0.72,         0,         0,         0,         0,         0
      0.74,         0,         0,         0,         0,         0
      0.76,         0,         0,         0,         0,         0
      0.78,         0,         0,         0,         0,         0
       0.8,         0,         0,         0,         0,         0
      0.82,         0,         0,         0,         0,         0
      0.84,         0,         0,         0,         0,         0
      0.86,         0,         0,         0,         0,         0
      0.88,         0,         0,         0,         0,         0
       0.9,         0,         0,         0,         0,         0
      0.92,         0,         0,         0,         0,         0
      0.94,         0,         0,         0,         0,         0
      0.96,         0,         0,         0,         0,         0
      0.98,         0,         0,         0,         0,         0
         1,         0,         0,         0,         0,         0
      1.02,0.015196441,0.0017153877,0.00091242716,0.00010364808,9.3588692e-006
      1.04,0.03015834,0.0034018385,0.0017980988,0.0004124647,3.7393076e-005
      1.06,0.04488649,0.0050612266,0.0026585863,0.00092332647,8.405829e-005
      1.08,0.059381754,0.0066954145,0.0034954402,0.0016330373,0.00014931418
       1.1,0.073645017,0.0083062226,0.0043101652,0.0025384043,0.00023312806
      1.12,0.087677193,0.0098954438,0.0051042337,0.0036362225,0.00033547385
      1.14,0.10147923,0.011464833,0.0058790747,0.0049232707,0.00045633474
      1.16,0.11505209,0.013016124,0.0066360937,0.0063963196,0.00059569902
      1.18,0.12839678,0.014551008,0.0073766493,0.0080521246,0.00075356553
       1.2,0.14151432,0.016071153,0.008102074,0.0098874332,0.00092993916
      1.22,0.15440576,0.017578201,0.0088136705,0.011898984,0.0011248318
      1.24,0.16707219,0.019073754,0.0095127032,0.014083506,0.0013382644
      1.26, 0.1795147,0.020559383,0.010200401,0.01643772,0.0015702669
      1.28,0.19173445,0.02203663,0.010877964,0.018958341,0.0018208764
       1.3,0.20373257,0.023507007,0.011546564,0.021642077,0.0020901374
      1.32,0.21551026,0.024971998,0.01220734,0.024485632,0.0023781024
      1.34,0.22706873,0.026433052,0.012861402,0.027485708,0.002684832
      1.36, 0.2384092,0.027891589,0.013509829,  0.030639,0.0030103952
      1.38,0.24953295,0.029348998,0.014153672,0.033942201,0.0033548686
       1.4,0.26044125,0.030806637,0.014793951,0.037392006,0.0037183365
      1.42,0.27113541,0.032265835,0.015431662,0.040985105,0.0041008912
      1.44,0.28161677,0.033727888,0.01606777,0.044718191,0.0045026326
      1.46,0.29188667,0.035194063,0.016703213,0.048587956,0.0049236685
      1.48,0.30194651,0.036665597,0.017338905,0.052591096,0.0053641142
       1.5,0.31179766,0.038143696,0.01797573,0.056724307,0.0058240924
      1.52,0.32144158,0.039629535,0.01861455,0.06098429,0.0063037332
      1.54,0.33087968,0.04112426,0.019256198,0.06536775,0.0068031743
      1.56,0.34011345,0.042628988,0.019901486,0.069871398,0.0073225603
      1.58,0.34914437,0.044144802,0.020551198,0.074491947,0.0078620428
       1.6,0.35797395,0.045672759,0.021206096,0.079226121,0.0084217805
      1.62,0.36660371,0.047213885,0.021866919,0.08407065,0.0090019389
      1.64,0.37503522,0.048769175,0.022534382,0.08902227,0.0096026898
      1.66,0.38327003,0.050339595,0.023209177,0.094077728,0.010224212
      1.68,0.39130973,0.051926084,0.023891975,0.09923378,0.01086669
       1.7,0.39915593,0.053529548,0.024583424,0.10448719,0.011530315
      1.72,0.40681025,0.055150865,0.025284152,0.10983474,0.012215283
      1.74,0.41427434,0.056790884,0.025994764,0.11527322,0.012921798
      1.76,0.42154986,0.058450426,0.026715847,0.12079943,0.013650067
      1.78,0.42863849,0.060130281,0.027447966,0.12641018,0.014400303
       1.8,0.43554191,0.061831212,0.028191667,0.13210231,0.015172727
      1.82,0.44226184,0.063553953,0.028947477,0.13787265,0.01596756
      1.84,0.44880001,0.065299209,0.029715903,0.14371807,0.016785032
      1.86,0.45515816,0.067067657,0.030497434,0.14963544,0.017625374
      1.88,0.46133804,0.068859945,0.031292541,0.15562165,0.018488825
       1.9,0.46734142,0.070676696,0.032101677,0.16167362,0.019375626
      1.92,0.47317009,0.072518501,0.032925277,0.16778826,0.02028602
      1.94,0.47882585,0.074385925,0.03376376,0.17396253,0.021220257
      1.96,0.48431051,0.076279508,0.034617528,0.18019339,0.022178588
      1.98,0.48962589,0.07819976,0.035486965,0.18647782,0.023161269
         2,0.49477383,0.080147163,0.036372441,0.19281283,0.024168556
      2.02,0.49975618,0.082122175,0.037274309,0.19919544,0.025200709
      2.04, 0.5045748,0.084125226,0.038192907, 0.2056227,0.026257992
      2.06,0.50923155,0.086156718,0.039128559,0.21209169,0.027340668
      2.08,0.51372833,0.088217029,0.040081572,0.21859949,0.028449004
       2.1,0.51806701,0.090306509,0.04105224,0.22514323,0.029583266
      2.12,0.52224951,0.092425484,0.042040844,0.23172003,0.030743725
      2.14,0.52627773,0.094574253,0.043047648,0.23832707,0.031930649
      2.16,0.53015358,0.096753089,0.044072906,0.24496154,0.033144309
      2.18,  0.533879,0.098962241,0.045116856,0.25162064,0.034384976
       2.2,0.53745591,0.10120193,0.046179725,0.25830163,0.03565292
      2.22,0.54088627,0.10347236,0.047261727,0.26500176,0.036948411
      2.24,0.54417201, 0.1057737,0.048363062,0.27171833,0.038271721
      2.26,0.54731509,0.10810611,0.049483921,0.27844867,0.039623117
      2.28,0.55031748, 0.1104697,0.05062448,0.28519012,0.041002869
       2.3,0.55318113,0.11286458,0.051784906,0.29194007,0.042411243
      2.32,0.55590801,0.11529083,0.052965353,0.29869591,0.043848505
      2.34,0.55850011, 0.1177485,0.054165965,0.30545508,0.045314917
      2.36, 0.5609594,0.12023763,0.055386874,0.31221506,0.046810741
      2.38,0.56328785,0.12275822,0.056628204,0.31897332,0.048336235
       2.4,0.56548747,0.12531026,0.057890066,0.32572741,0.049891655
      2.42,0.56756023,0.12789372,0.059172562,0.33247488,0.051477255
      2.44,0.56950813,0.13050853,0.060475785,0.33921332,0.053093283
      2.46,0.57133315,0.13315462,0.061799818,0.34594034,0.054739984
      2.48, 0.5730373,0.13583189,0.063144733, 0.3526536,0.056417602
       2.5,0.57462256,0.13854021,0.064510594,0.35935078,0.058126373
      2.52,0.57609093,0.14127945,0.065897458, 0.3660296,0.059866531
      2.54, 0.5774444,0.14404943,0.067305371,0.37268781,0.061638305
      2.56,0.57868497,0.14684998,0.068734371,0.37932319,0.063441916
      2.58,0.57981464,0.14968089,0.070184488,0.38593356,0.065277585
       2.6,0.58083539,0.15254194,0.071655742,0.39251677,0.067145522
      2.62,0.58174921,0.15543288,0.073148149, 0.3990707,0.069045936
      2.64, 0.5825581,0.15835346,0.074661714,0.40559327,0.070979026
      2.66,0.58326404,0.16130339,0.076196436,0.41208244,0.072944986
      2.68,  0.583869,0.16428238,0.077752305,0.41853618,0.074944005
       2.7,0.58437498, 0.1672901,0.079329307,0.42495254,0.076976262
      2.72,0.58478395,0.17032622,0.080927416,0.43132956,0.079041932
      2.74,0.58509787,0.17339039,0.082546604,0.43766534,0.08114118
      2.76,0.58531872,0.17648225,0.084186834,  0.443958,0.083274166
      2.78,0.58544846,0.17960139,0.085848063,0.45020573,0.085441039
       2.8,0.58548904,0.18274743,0.087530241,0.45640671,0.087641942
      2.82,0.58544241,0.18591994,0.089233312,0.46255918,0.08987701
      2.84,0.58531052,0.18911848,0.090957215,0.46866143,0.092146367
      2.86, 0.5850953,0.19234261,0.092701881,0.47471176,0.094450132
      2.88,0.58479869,0.19559185,0.094467237,0.48070851,0.096788411
       2.9,0.58442261,0.19886574,0.096253203,0.48665008,0.099161303
      2.92,0.58396898,0.20216376,0.098059695,0.49253489, 0.1015689
      2.94, 0.5834397,0.20548542,0.099886623,0.49836139,0.10401127
      2.96,0.58283667,0.20883019,0.10173389,0.50412809, 0.1064885
      2.98,0.58216179,0.21219754, 0.1036014, 0.5098335,0.10900064
         3,0.58141693, 0.2155869,0.10548904,0.51547621,0.11154773
      3.02,0.58060397,0.21899773, 0.1073967,0.52105482,0.11412983
      3.04,0.57972476,0.22242943,0.10932427,0.52656798,0.11674695
      3.06,0.57878117,0.22588144,0.11127163,0.53201437,0.11939912
      3.08,0.57777502,0.22935314,0.11323865,0.53739271,0.12208633
       3.1,0.57670816,0.23284393, 0.1152252,0.54270175,0.12480859
      3.12, 0.5755824,0.23635318,0.11723115,0.54794029,0.12756588
      3.14,0.57439955,0.23988026,0.11925636,0.55310717,0.13035818
      3.16, 0.5731614,0.24342453, 0.1213007,0.55820125,0.13318543
      3.18,0.57186974,0.24698534,  0.123364,0.56322144, 0.1360476
       3.2,0.57052633,0.25056201,0.12544613,0.56816668,0.13894461
      3.22,0.56913295,0.25415389,0.12754692,0.57303596, 0.1418764
      3.24,0.56769133,0.25776029,0.12966623, 0.5778283,0.14484288
      3.26, 0.5662032,0.26138051,0.13180388,0.58254274,0.14784394
      3.28,0.56467029,0.26501386,0.13395972,0.58717839,0.15087949
       3.3, 0.5630943,0.26865964,0.13613357,0.59173437,0.15394938
      3.32,0.56147691,0.27231712,0.13832526,0.59620986,0.15705349
      3.34,0.55981981, 0.2759856,0.14053462,0.60060405,0.16019167
      3.36,0.55812466,0.27966433,0.14276146,0.60491618,0.16336375
      3.38, 0.5563931, 0.2833526, 0.1450056,0.60914554,0.16656957
       3.4,0.55462676,0.28704965,0.14726686,0.61329143,0.16980893
      3.42,0.55282726,0.29075473,0.14954505,0.61735322,0.17308163
      3.44, 0.5509962,0.29446711,0.15183996,0.62133027,0.17638745
      3.46,0.54913517,0.29818602,0.15415142,0.62522202,0.17972619
      3.48,0.54724573,0.30191069,0.15647922,0.62902792,0.18309758
       3.5,0.54532942,0.30564037,0.15882315,0.63274747,0.18650138
      3.52, 0.5433878,0.30937428,0.16118302, 0.6363802,0.18993733
      3.54,0.54142238,0.31311165,0.16355861,0.63992566,0.19340514
      3.56,0.53943465,0.31685169,0.16594972,0.64338347,0.19690453
      3.58, 0.5374261,0.32059364,0.16835614,0.64675324,0.20043518
       3.6, 0.5353982, 0.3243367,0.17077763,0.65003466,0.20399678
      3.62,0.53335239,0.32808009,  0.173214,0.65322743,  0.207589
      3.64,0.53129011,0.33182303,0.17566502,0.65633128,0.21121148
      3.66,0.52921278,0.33556472,0.17813046,0.65934598,0.21486388
      3.68,0.52712178,0.33930436, 0.1806101,0.66227134,0.21854582
       3.7,0.52501849,0.34304118,0.18310371, 0.6651072,0.22225691
      3.72,0.52290427,0.34677438,0.18561105,0.66785343,0.22599677
      3.74,0.52078046,0.35050316, 0.1881319,0.67050993,0.22976497
      3.76,0.51864838,0.35422674,0.19066602,0.67307665,0.23356109
      3.78,0.51650934,0.35794431,0.19321318,0.67555354, 0.2373847
       3.8,0.51436461,0.36165508,0.19577312,0.67794061,0.24123534
      3.82,0.51221547,0.36535828,0.19834561,0.68023789,0.24511256
      3.84,0.51006315,0.36905309, 0.2009304,0.68244546,0.24901588
      3.86,0.50790888,0.37273874,0.20352725,0.68456339,0.25294481
      3.88,0.50575386,0.37641444,0.20613591,0.68659183,0.25689885
       3.9,0.50359929,0.38007941,0.20875612,0.68853092,0.26087748
      3.92,0.50144633,0.38373286,0.21138763,0.69038085,0.26488019
      3.94,0.49929612,0.38737401,0.21403019,0.69214184,0.26890643
      3.96,0.49714979,0.39100209,0.21668354,0.69381413,0.27295565
      3.98,0.49500846,0.39461632,0.21934742,  0.695398, 0.2770273
         4, 0.4928732,0.39821594,0.22202157,0.69689375,0.28112079
      4.02,0.49074508,0.40180017,0.22470571,0.69830171,0.28523555
      4.04,0.48862515,0.40536827, 0.2273996,0.69962224,0.28937097
      4.06,0.48651444,0.40891947,0.23010296,0.70085574,0.29352645
      4.08,0.48441395,0.41245301,0.23281552, 0.7020026,0.29770137
       4.1,0.48232467,0.41596817,0.23553702,0.70306328, 0.3018951
      4.12,0.48024756,0.41946418,0.23826717,0.70403824,0.30610699
      4.14,0.47818357,0.42294032, 0.2410057,0.70492797,0.31033639
      4.16,0.47613363,0.42639586,0.24375235,0.70573299,0.31458264
