"time","J4_w","J2_w","J3_w","J1_w"
0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+01
8.63167457503110E-10,1.31580436466075E-15,8.63167315401370E-09,1.31580436466075E-15,9.99999999136833E+00
8.63253774248860E-06,2.13659834995467E-15,8.63253507965567E-05,2.12906135863694E-15,9.99991369805824E+00
9.49492834927996E-05,3.78326357487652E-15,9.49492587663414E-04,4.00829543167891E-16,9.99905232535507E+00
3.11885175731266E-04,2.39499603173796E-14,3.11885117802291E-03,2.10595429983584E-15,9.99689765128660E+00
7.53882193083009E-04,8.24692130913281E-14,7.53882098348235E-03,3.83894305233667E-15,9.99255280632246E+00
1.61551812672575E-03,2.31982658256042E-13,1.61551755127025E-02,4.26048085699904E-15,9.98425845162868E+00
3.38478799085065E-03,6.64236258160745E-13,3.38478016401247E-02,4.39925873507718E-15,9.96795510918484E+00
6.32764673100051E-03,8.67231914574374E-13,6.32758588333431E-02,5.30131494258512E-15,9.94299206745660E+00
9.27050547115037E-03,1.11193187889399E-12,9.27031139979988E-02,4.88498130835069E-15,9.92068660017517E+00
1.41007025955861E-02,1.30488998361289E-12,1.41000117710677E-01,4.19109191795997E-15,9.88966175933395E+00
1.89308997200218E-02,1.27061509608430E-12,1.89292258032733E-01,4.10782519111308E-15,9.86524705580796E+00
2.37610968444576E-02,1.12448976527574E-12,2.37577750496062E-01,5.66213742558830E-15,9.84690669021815E+00
3.23243054942375E-02,4.81136903068031E-13,3.23158626111416E-01,5.71764857681956E-15,9.82697500156129E+00
4.08875141440174E-02,9.34216664734006E-14,4.08702840675010E-01,7.04991620636974E-15,9.81909188290546E+00
4.94507227937973E-02,-5.75494226942542E-13,4.94200459726322E-01,6.66133814775094E-15,9.81778020221579E+00
5.80139314435772E-02,-1.42381438069977E-12,5.79641579969504E-01,7.43849426498855E-15,9.81702764452480E+00
6.65771400933571E-02,-2.31273473717991E-12,6.65016311041798E-01,6.99440505513849E-15,9.81075529619785E+00
7.51403487431370E-02,-3.18467111575064E-12,7.50314769649556E-01,7.77156117237610E-15,9.79327868465177E+00
8.37035573929169E-02,-4.03830645514316E-12,8.35527079775570E-01,8.88178419700125E-15,9.75972563772030E+00
9.22667660426969E-02,-4.88576431867378E-12,9.20643374500740E-01,8.32667268468867E-15,9.70638852938979E+00
1.00829974692477E-01,-5.72982384039983E-12,1.00565379774850E+00,9.76996261670138E-15,9.63099087454046E+00
1.09393183342257E-01,-6.57495894806122E-12,1.09054850568581E+00,1.04360964314765E-14,9.53285108212180E+00
1.17956391992037E-01,-7.42109394970597E-12,1.17531766791890E+00,9.99200722162641E-15,9.41293188752719E+00
