    "time",  "freqHz",      "T2","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel",  "J1.phi",    "J1.w"
         0,       0.2,       0.4,         0,       -10,         0,         0,         0,         0,         0,        10
     0.001,       0.2,       0.4,-0.0099900564,-9.9801571,-5.0000003e-006,-0.009999999,         0,         0,0.0099950564, 9.9901571
     0.002,       0.2,       0.4,-0.019960416,-9.9606281,-1.9999997e-005,-0.019999993,         0,         0,0.019980416, 9.9806281
     0.003,       0.2,       0.4,-0.029911418,-9.9414127,-4.4999978e-005,-0.029999964,         0,         0,0.029956418, 9.9714127
     0.004,       0.2,       0.4,-0.039843357,-9.9225102,-7.9999913e-005,-0.039999899,         0,         0,0.039923357, 9.9625101
     0.005,       0.2,       0.4,-0.049756542,-9.9039194,-0.00012499976,-0.04999978,         0,         0,0.049881542, 9.9539191
     0.006,       0.2,       0.4,-0.059651289, -9.885639,-0.00017999945,-0.059999593,         0,         0,0.059831288, 9.9456385
     0.007,       0.2,       0.4,-0.069527913,-9.8676673,-0.00024499891,-0.06999932,         0,         0,0.069772912, 9.9376666
     0.008,       0.2,       0.4,-0.079386722,-9.8500024,-0.00031999806,-0.079998948,         0,         0,0.07970672, 9.9300013
     0.009,       0.2,       0.4,-0.089228019, -9.832642,-0.00040499677,-0.089998458,         0,         0,0.089633016, 9.9226405
      0.01,       0.2,       0.4,-0.099052107,-9.8155835,-0.00049999493,-0.099997837,         0,         0,0.099552102, 9.9155814
     0.011,       0.2,       0.4,-0.10885929,-9.7988241,-0.0006049924,-0.10999707,         0,         0,0.10946428, 9.9088212
     0.012,       0.2,       0.4,-0.11864985,-9.7823606,-0.00071998901,-0.11999613,         0,         0,0.11936984, 9.9023567
     0.013,       0.2,       0.4,-0.1284241,-9.7661895,-0.0008449846,-0.12999502,         0,         0,0.12926909, 9.8961845
     0.014,       0.2,       0.4,-0.13818233,-9.7503071,-0.00097997899,-0.13999371,         0,         0,0.13916231, 9.8903008
     0.015,       0.2,       0.4,-0.14792481,-9.7347093,-0.001124972,-0.1499922,         0,         0,0.14904979, 9.8847015
     0.016,       0.2,       0.4,-0.15765184,-9.7193919,-0.0012799633,-0.15999045,         0,         0, 0.1589318, 9.8793824
